AAAA,AAAB,AABB,ABBB,BBBB,all,x
0.00430712571721932,0.0,0.0,0.0,0.00430712571721932,0.00861425143443864,0.20000000000000015
0.00433721925985121,0.0,0.0,0.0,0.00433721925985121,0.00867443851970242,0.20100000000000015
0.004367198758691952,0.0,0.0,0.0,0.004367198758691952,0.008734397517383904,0.20200000000000015
0.004397062182699995,0.0,0.0,0.0,0.004397062182699995,0.00879412436539999,0.20300000000000015
0.004426807530752885,0.0,0.0,0.0,0.004426807530752885,0.00885361506150577,0.20400000000000015
0.0044564328315768575,0.0,0.0,0.0,0.0044564328315768575,0.008912865663153715,0.20500000000000015
0.004485936143671843,0.0,0.0,0.0,0.004485936143671843,0.008971872287343686,0.20600000000000016
0.004515315555232002,0.0,0.0,0.0,0.004515315555232002,0.009030631110464003,0.20700000000000016
0.004544569184061924,0.0,0.0,0.0,0.004544569184061924,0.009089138368123847,0.20800000000000016
0.0045736951774886,0.0,0.0,0.0,0.0045736951774886,0.0091473903549772,0.20900000000000016
0.004602691712269273,0.0,0.0,0.0,0.004602691712269273,0.009205383424538546,0.21000000000000016
0.004631556994495291,0.0,0.0,0.0,0.004631556994495291,0.009263113988990582,0.21100000000000016
0.004660289259492071,0.0,0.0,0.0,0.004660289259492071,0.009320578518984142,0.21200000000000016
0.004688886771715281,0.0,0.0,0.0,0.004688886771715281,0.009377773543430562,0.21300000000000016
0.0047173478246433425,0.0,0.0,0.0,0.0047173478246433425,0.009434695649286685,0.21400000000000016
0.004745670740666368,0.0,0.0,0.0,0.004745670740666368,0.009491341481332736,0.21500000000000016
0.004773853870971624,0.0,0.0,0.0,0.004773853870971624,0.009547707741943247,0.21600000000000016
0.00480189559542563,0.0,0.0,0.0,0.00480189559542563,0.00960379119085126,0.21700000000000016
0.004829794322452996,0.0,0.0,0.0,0.004829794322452996,0.009659588644905992,0.21800000000000017
0.0048575484889120816,0.0,0.0,0.0,0.0048575484889120816,0.009715096977824163,0.21900000000000017
0.004885156559967583,0.0,0.0,0.0,0.004885156559967583,0.009770313119935165,0.22000000000000017
0.004912617028960143,0.0,0.0,0.0,0.004912617028960143,0.009825234057920285,0.22100000000000017
0.004939928417273071,0.0,0.0,0.0,0.004939928417273071,0.009879856834546142,0.22200000000000017
0.004967089274196268,0.0,0.0,0.0,0.004967089274196268,0.009934178548392536,0.22300000000000017
0.004994098176787439,0.0,0.0,0.0,0.004994098176787439,0.009988196353574877,0.22400000000000017
0.005020953729730696,0.0,0.0,0.0,0.005020953729730696,0.010041907459461392,0.22500000000000017
0.005047654565192609,0.0,0.0,0.0,0.005047654565192609,0.010095309130385218,0.22600000000000017
0.005074199342675827,0.0,0.0,0.0,0.005074199342675827,0.010148398685351653,0.22700000000000017
0.005100586748870314,0.0,0.0,0.0,0.005100586748870314,0.010201173497740627,0.22800000000000017
0.00512681549750231,0.0,0.0,0.0,0.00512681549750231,0.01025363099500462,0.22900000000000018
0.0051528843291810825,0.0,0.0,0.0,0.0051528843291810825,0.010305768658362165,0.23000000000000018
0.0051787920112435475,0.0,0.0,0.0,0.0051787920112435475,0.010357584022487095,0.23100000000000018
0.005204537337596843,0.0,0.0,0.0,0.005204537337596843,0.010409074675193686,0.23200000000000018
0.005230119128558923,0.0,0.0,0.0,0.005230119128558923,0.010460238257117846,0.23300000000000018
0.005255536230697248,0.0,0.0,0.0,0.005255536230697248,0.010511072461394495,0.23400000000000018
0.005280787516665655,0.0,0.0,0.0,0.005280787516665655,0.01056157503333131,0.23500000000000018
0.005305871885039462,0.0,0.0,0.0,0.005305871885039462,0.010611743770078924,0.23600000000000018
0.005330788260148875,0.0,0.0,0.0,0.005330788260148875,0.01066157652029775,0.23700000000000018
0.005355535591910799,0.0,0.0,0.0,0.005355535591910799,0.010711071183821598,0.23800000000000018
0.005380112855659074,0.0,0.0,0.0,0.005380112855659074,0.010760225711318148,0.23900000000000018
0.005404519051973232,0.0,0.0,0.0,0.005404519051973232,0.010809038103946464,0.24000000000000019
0.005428753206505833,0.0,0.0,0.0,0.005428753206505833,0.010857506413011666,0.2410000000000002
0.005452814369808444,0.0,0.0,0.0,0.005452814369808444,0.010905628739616887,0.2420000000000002
0.005476701617156306,0.0,0.0,0.0,0.005476701617156306,0.010953403234312611,0.2430000000000002
0.005500414048371797,0.0,0.0,0.0,0.005500414048371797,0.011000828096743595,0.2440000000000002
0.0055239507876466785,0.0,0.0,0.0,0.0055239507876466785,0.011047901575293357,0.2450000000000002
0.005547310983363257,0.0,0.0,0.0,0.005547310983363257,0.011094621966726514,0.2460000000000002
0.0055704938079144655,0.0,0.0,0.0,0.0055704938079144655,0.011140987615828931,0.2470000000000002
0.005593498457522957,0.0,0.0,0.0,0.005593498457522957,0.011186996915045913,0.2480000000000002
0.005616324152059226,0.0,0.0,0.0,0.005616324152059226,0.011232648304118452,0.2490000000000002
0.0056389701348588655,0.0,0.0,0.0,0.0056389701348588655,0.011277940269717731,0.25000000000000017
0.005661435672538957,0.0,0.0,0.0,0.005661435672538957,0.011322871345077914,0.25100000000000017
0.0056837200548136785,0.0,0.0,0.0,0.0056837200548136785,0.011367440109627357,0.25200000000000017
0.005705822594309176,0.0,0.0,0.0,0.005705822594309176,0.011411645188618352,0.25300000000000017
0.005727742626377746,0.0,0.0,0.0,0.005727742626377746,0.011455485252755492,0.25400000000000017
0.005749479508911363,0.0,0.0,0.0,0.005749479508911363,0.011498959017822726,0.25500000000000017
0.0057710326221546435,0.0,0.0,0.0,0.0057710326221546435,0.011542065244309287,0.25600000000000017
0.005792401368517229,0.0,0.0,0.0,0.005792401368517229,0.011584802737034458,0.2570000000000002
0.005813585172385693,0.0,0.0,0.0,0.005813585172385693,0.011627170344771386,0.2580000000000002
0.005834583479934978,0.0,0.0,0.0,0.005834583479934978,0.011669166959869956,0.2590000000000002
0.00585539575893943,0.0,0.0,0.0,0.00585539575893943,0.01171079151787886,0.2600000000000002
0.005876021498583457,0.0,0.0,0.0,0.005876021498583457,0.011752042997166914,0.2610000000000002
0.005896460209271866,0.0,0.0,0.0,0.005896460209271866,0.011792920418543733,0.2620000000000002
0.005916711422439909,0.0,0.0,0.0,0.005916711422439909,0.011833422844879819,0.2630000000000002
0.00593677469036308,0.0,0.0,0.0,0.00593677469036308,0.01187354938072616,0.2640000000000002
0.005956649585966718,0.0,0.0,0.0,0.005956649585966718,0.011913299171933437,0.2650000000000002
0.005976335702635431,0.0,0.0,0.0,0.005976335702635431,0.011952671405270862,0.2660000000000002
0.005995832654022392,0.0,0.0,0.0,0.005995832654022392,0.011991665308044784,0.2670000000000002
0.006015140073858538,0.0,0.0,0.0,0.006015140073858538,0.012030280147717076,0.2680000000000002
0.006034257615761722,0.0,0.0,0.0,0.006034257615761722,0.012068515231523445,0.2690000000000002
0.00605318495304583,0.0,0.0,0.0,0.00605318495304583,0.01210636990609166,0.2700000000000002
0.0060719217785299125,0.0,0.0,0.0,0.0060719217785299125,0.012143843557059825,0.2710000000000002
0.006090467804347376,0.0,0.0,0.0,0.006090467804347376,0.012180935608694751,0.2720000000000002
0.006108822761755219,0.0,0.0,0.0,0.006108822761755219,0.012217645523510437,0.2730000000000002
0.006126986400943423,0.0,0.0,0.0,0.006126986400943423,0.012253972801886845,0.2740000000000002
0.006144958490844437,0.0,0.0,0.0,0.006144958490844437,0.012289916981688874,0.2750000000000002
