AAAA,AAAB,AABB,ABBB,BBBB,all,x
6.44750308775453e-06,2.266278391012001e-05,0.0001827790955389774,0.0006687815244704797,0.0008806371019586087,0.0017613080089659405,0.05200000000000004
6.808493357245466e-06,2.3614683214358997e-05,0.00018793375750683524,0.0006785345198809619,0.0008816456429688375,0.001778537096928239,0.05300000000000004
7.182019337502288e-06,2.458029455773157e-05,0.0001930274897606013,0.0006876947671618708,0.0008817130024195235,0.0017941975732372294,0.05400000000000004
7.568246008528887e-06,2.5559076641119717e-05,0.0001980553813606028,0.0006962618678257777,0.0008808734966382408,0.0018083180684742698,0.05500000000000004
7.967336031857024e-06,2.655048513997327e-05,0.00020301276901206575,0.0007042368162340375,0.0008791623168850756,0.001820929723303009,0.05600000000000004
8.379449767258138e-06,2.755397343489351e-05,0.00020789523534039104,0.0007116219141509734,0.0008766153273084456,0.0018320659000019618,0.057000000000000044
8.804745289362664e-06,2.8568993308193095e-05,0.0002126986066412766,0.000718420686914126,0.0008732688774518563,0.0018417619096048146,0.058000000000000045
9.24337840418738e-06,2.9594995607571153e-05,0.00021741895015455886,0.000724637801440217,0.0008691596288701297,0.0018500547544766642,0.059000000000000045
9.69550266557114e-06,3.0631430878009045e-05,0.0002220525709076176,0.0007302789862535224,0.0008643243953737182,0.0018569828860784383,0.060000000000000046
1.0161269391519476e-05,3.167774996296227e-05,0.00022659600817132754,0.0007353509536934087,0.0008587999963887129,0.001862585977607931,0.06100000000000005
1.0640827680458526e-05,3.2733404575892054e-05,0.0002310460315688152,0.0007398613244305872,0.0008526231228970094,0.001866904711152762,0.06200000000000005
1.1134324427398599e-05,3.379784784315072e-05,0.0002353996368747067,0.0007438185543970316,0.0008458302154048322,0.0018699805789471197,0.06300000000000004
1.164190434000801e-05,3.487053481920578e-05,0.00023965404154011153,0.0007472318642122421,0.0008384573533775506,0.0018718556982891181,0.06400000000000004
1.2163709954597414e-05,3.595092297515934e-05,0.00024380667997627692,0.0007501111711684679,0.0008305401555736768,0.0018725726396481783,0.06500000000000004
1.2699881652015193e-05,3.7038472661491564e-05,0.0002478551986276566,0.0007524670238194448,0.0008221136907104091,0.0018721742674710172,0.06600000000000004
1.3250557673454276e-05,3.813264754593026e-05,0.0002517974508630716,0.0007543105392009968,0.0008132123978964132,0.001870703593179866,0.06700000000000005
1.381587413617083e-05,3.923291502732225e-05,0.0002556314917116769,0.0007556533426973633,0.0008038700162741727,0.001868203639846706,0.06800000000000005
1.4395965049115216e-05,4.033874662635639e-05,0.00025935557246859896,0.0007565075105541906,0.0007941195233236991,0.0018647173180219604,0.06900000000000005
1.4990962328475655e-05,4.144961835396399e-05,0.0002629681351933559,0.0007568855150276542,0.0007839930812911495,0.0018602873121945993,0.07000000000000005
1.5600995813135056e-05,4.25650110581972e-05,0.0002664678071225179,0.000756800172149034,0.0007735219912196433,0.0018549559773625274,0.07100000000000005
1.6226193280041298e-05,4.368441075036316e-05,0.0002698533950165037,0.0007562645920751252,0.0007627366540748595,0.0018487652451968928,0.07200000000000005
1.68666804594916e-05,4.480730891116789e-05,0.0002731238794589277,0.0007552921319870638,0.0007516665384745553,0.0018417565392912063,0.07300000000000005
1.7522581050331086e-05,4.59332027776025e-05,0.0002762784091255277,0.0007538963514933457,0.000740340154548704,0.001833970698995511,0.07400000000000005
1.8194016735066304e-05,4.706159561128167e-05,0.00027931629503838353,0.0007520909704869524,0.0007287850334752156,0.0018254479113468992,0.07500000000000005
1.8881107194893784e-05,4.8191996948923426e-05,0.0002822370048198972,0.0007498898294014899,0.0007170277122550106,0.001816227650620215,0.07600000000000005
1.958397012464431e-05,4.932392283563901e-05,0.00028504015695984483,0.0007473068518070167,0.0007050937233093238,0.001806348625036469,0.07700000000000005
2.030272124764312e-05,5.0456896041680625e-05,0.0002877255151077029,0.0007443560092826835,0.0006930075885014049,0.001795848730181115,0.07800000000000006
2.1037474330486515e-05,5.15904462632763e-05,0.0002902929824014205,0.0007410512885004416,0.0006807928172040844,0.0017847650086997094,0.07900000000000006
2.1788341197735306e-05,5.272411030816136e-05,0.00029274259584283674,0.0007374066604517498,0.0006684719080538532,0.0017731336158543366,0.08000000000000006
2.255543174652549e-05,5.3857432266397504e-05,0.0002950745207290223,0.0007334360517474229,0.0006560663540511011,0.0017609897905404694,0.08100000000000006
2.3338853961096392e-05,5.4989963667053156e-05,0.00029728904514796805,0.0007291533179194604,0.0006435966506848276,0.0017483678313804057,0.08200000000000006
2.4138713927237073e-05,5.612126362129989e-05,0.00029938657454623243,0.0007245722186528012,0.00063108230677844,0.0017353010775260104,0.08300000000000006
2.4955115846650792e-05,5.725089895246437e-05,0.00030136762637540356,0.0007197063948744437,0.0006185418577711307,0.001721821893820093,0.08400000000000006
2.5788162051238613e-05,5.837844431355659e-05,0.00030323282482351804,0.0007145693476272085,0.0006059928811666739,0.0017079616599821959,0.08500000000000006
2.6637953017301942e-05,5.950348229278118e-05,0.000304982895636916,0.0007091744186555766,0.0005934520138983421,0.0016937507635009178,0.08600000000000006
2.7504587379664713e-05,6.0625603507521026e-05,0.0003066186610373833,0.0007035347726314273,0.0005809349713749041,0.0016792185959309002,0.08700000000000006
2.83881619457156e-05,6.174440668726786e-05,0.0003081410347388503,0.0006976633809481763,0.0005684565679883467,0.0016643935523083567,0.08800000000000006
2.9288771709370477e-05,6.285949874596022e-05,0.0003095510170673751,0.0006915730070126689,0.0005560307388790518,0.0016493030334144268,0.08900000000000007
3.02065098649557e-05,6.397049484417299e-05,0.00031084969018761765,0.0006852761929652322,0.0005436705627685979,0.0016339734506305766,0.09000000000000007
3.1141467821012484e-05,6.507701844159097e-05,0.00031203821343855475,0.0006787852477595141,0.0005313882856842034,0.0016184302331448755,0.09100000000000007
3.209373521402264e-05,6.617870134018265e-05,0.0003131178187807196,0.0006721122365350736,0.0005191953454120187,0.001602697837282017,0.09200000000000007
3.3063399922056495e-05,6.727518371847924e-05,0.00031408980635685876,0.0006652689712171579,0.000507102396529049,0.0015867997577436014,0.09300000000000007
3.40505480783427e-05,6.836611415734965e-05,0.00031495554016750427,0.0006582670022796874,0.0004951193358754704,0.0015707585405583544,0.09400000000000007
3.5055264084761026e-05,6.945114965765017e-05,0.0003157164438625996,0.0006511176116090911,0.0004832553283404119,0.0015545957975545137,0.09500000000000007
3.607763062525788e-05,7.05299556501153e-05,0.0003163739966500036,0.0006438318064083989,0.00047151883284505327,0.001538332222178829,0.09600000000000007
3.7117728679185395e-05,7.16022059978436e-05,0.00031692972932136884,0.0006364203140827219,0.00045991762841702844,0.0015219876064981482,0.09700000000000007
3.817563753456419e-05,7.266758299172177e-05,0.00031738522039563013,0.0006288935780491209,0.0004484588402597149,0.0015055808592307517,0.09800000000000007
3.92514348012702e-05,7.372577733911856e-05,0.0003177420923800596,0.0006212617544156712,0.00043714896572903184,0.0014891300246651514,0.09900000000000007
4.03451964241462e-05,7.477648814616877e-05,0.0003180020081486172,0.0006135347094764266,0.0004259939001388326,0.0014726523023341914,0.10000000000000007
4.145699669603791e-05,7.581942289395758e-05,0.00031816666743709923,0.000605722017970852,0.0004149989623239805,0.0014561640673219274,0.10100000000000008
4.2586908270755605e-05,7.685429740890429e-05,0.0003182378034543826,0.0005978329620581845,0.00040416891989764254,0.0014396808910898695,0.10200000000000008
4.373500217596109e-05,7.788083582763621e-05,0.00031821717960888325,0.0005898765309590613,0.0003935080141463263,0.0014232175627178682,0.10300000000000008
4.490134782598072e-05,7.889877055663066e-05,0.00031810658634917355,0.0005818614212186174,0.0003830199845127229,0.0014067881104631252,0.10400000000000008
4.608601303454479e-05,7.990784222689712e-05,0.00031790783811754675,0.0005737960375471141,0.0003727080926224723,0.001390405823548575,0.10500000000000008
4.728906402745343e-05,8.090779964395961e-05,0.00031762277041518763,0.0005656884941959913,0.0003625751458166495,0.0013740832740992415,0.10600000000000008
4.8510565455169736e-05,8.189839973339141e-05,0.00031725323697746573,0.000557546616829033,0.0003526235201570044,0.0013578323391520643,0.10700000000000008
4.975058040534015e-05,8.287940748214628e-05,0.000316801107057774,0.0005493779448501183,0.0003428551828758603,0.0013416642226712389,0.10800000000000008
5.100917041524248e-05,8.385059587592013e-05,0.00031626826281821194,0.0005411897341507743,0.00033327171424708785,0.0013255894775072367,0.10900000000000008
5.228639548416239e-05,8.481174583277056e-05,0.00031565659682534244,0.000532988960242435,0.00032387432885870224,0.0013096180272434126,0.11000000000000008
5.358231408569776e-05,8.576264613321309e-05,0.00031496800964915555,0.000524782321740012,0.0003146638962714832,0.0012937591878795615,0.11100000000000008
5.489698317999244e-05,8.670309334700417e-05,0.00031420440756331296,0.0005165762441649626,0.0003056409610515162,0.0012780216893067884,0.11200000000000009
5.623045822589874e-05,8.76328917568162e-05,0.0003133677003446768,0.000508376884037673,0.00029680576216777245,0.001262413696532837,0.11300000000000009
5.75827931930694e-05,8.855185327899859e-05,0.00031245979917008185,0.0005001901332304713,0.00028815825174881044,0.0012469428306214317,0.11400000000000009
5.8954040573979775e-05,8.945979738161604e-05,0.00031148261460825873,0.0004920216235541155,0.00027969811319533195,0.001231616189313302,0.11500000000000009
6.034425139587963e-05,9.035655099994521e-05,0.00031043805470478406,0.00048387673155202577,0.000271424778647799,0.0012164403673004338,0.11600000000000009
6.175347523267606e-05,9.124194844960503e-05,0.0003093280231578963,0.0004757605834779459,0.00026333744581050184,0.0012014214761286253,0.11700000000000009
6.318176021674676e-05,9.21158313374907e-05,0.00030815441758300115,0.0004676780604340772,0.00025543509413546937,0.001186565163706785,0.11800000000000009
6.462915305068468e-05,9.29780484706736e-05,0.00030691912786366254,0.00045963380364802756,0.0002477165003714139,0.0011718766334044622,0.11900000000000009
6.609569901897433e-05,9.382845576342424e-05,0.0003056240345868741,0.0004516322198681957,0.00024018025348448483,0.0011573606627219531,0.12000000000000009
6.758144199959975e-05,9.46669161425077e-05,0.000304271007560382,0.000443677486858412,0.00023282476895905503,0.0011430216215199565,0.1210000000000001
6.908642447558491e-05,9.549329945089929e-05,0.0003028619044098527,0.00043577355897385074,0.00022564830248801148,0.001128863489798199,0.1220000000000001
7.061068754646638e-05,9.630748235005658e-05,0.0003013985692536512,0.00042792417280132196,0.0002186489630631365,0.0011148898750146326,0.1230000000000001
7.215427093969904e-05,9.710934822088464e-05,0.0002998828314530292,0.00042013285284816956,0.0002118247254771455,0.001101104028938928,0.1240000000000001
7.371721302199491e-05,9.789878706352203e-05,0.0002983165044355124,0.0004124029172650049,0.00020517344224976563,0.0010875088640358,0.12500000000000008
7.529955081059577e-05,9.867569539607083e-05,0.00029670138458929944,0.0004047374835885181,0.00019869285499097926,0.0010741069693754634,0.12600000000000008
7.690131998447913e-05,9.943997615239142e-05,0.00029503925022650074,0.000397139474491555,0.00019238060521514907,0.0010609006260700754,0.12700000000000009
7.852255489549872e-05,0.00010019153857907366,0.00029333186061305887,0.0003896116235285478,0.00018623424462023972,0.0010478918222364187,0.12800000000000009
8.016328857945963e-05,0.00010093029813169611,0.00029158095506322197,0.00038215648086526685,0.0001802512448467779,0.0010350822674864224,0.1290000000000001
8.182355276712784e-05,0.00010165617637047627,0.00028978825209646,0.00037477641898268097,0.00017442900673148877,0.0010224734069482339,0.1300000000000001
8.350337789517521e-05,0.00010236910085541437,0.0002879554486547418,0.0003674736383454995,0.0001687648690708068,0.0010100664348216377,0.1310000000000001
8.520279311705989e-05,0.00010306900504102578,0.00028608421937812356,0.00036025017302673406,0.00016325611690961897,0.0009978623074725624,0.1320000000000001
8.692182631384245e-05,0.00010375582817075402,0.00028417621593661833,0.000353107896280308,0.0001578999893706957,0.0009858617560722185,0.1330000000000001
8.866050410493821e-05,0.0001044295151711552,0.00028223306641636493,0.00034604852605445174,0.00015269368704032017,0.0009740652987872303,0.1340000000000001
9.04188518588058e-05,0.00010509001654593454,0.00028025637475812806,0.00033907363043923376,0.00014763437892559682,0.0009624732525276989,0.1350000000000001
9.21968937035727e-05,0.00010573728826991976,0.0002782477202462145,0.00033218463304220987,0.00014271920899887146,0.0009510857442607884,0.1360000000000001
9.399465253759772e-05,0.00010637129168304557,0.0002762086570459102,0.0003253828182867469,0.00013794530234458288,0.0009399027218978833,0.1370000000000001
9.581215003997069e-05,0.00010699199338442504,0.0002741407137875902,0.0003186693366281125,0.00013330977092371594,0.0009289239647638144,0.1380000000000001
9.764940668095015e-05,0.00010759936512657711,0.0002720453931956853,0.00031204520968296256,0.00012880971897085737,0.0009181490936570325,0.1390000000000001
9.950644173233876e-05,0.00010819338370987778,0.00026992417176072766,0.0003055113352683172,0.00012444224803862756,0.000907577580509889,0.1400000000000001
0.00010138327327779689,0.00010877403087729897,0.0002677784994527356,0.0002990684923466101,0.00012020446170403318,0.0008972087576584747,0.1410000000000001
0.00010327991822309532,0.00010934129320949624,0.00026560979947424205,0.0002927173458737902,0.0001160934699510183,0.0008870418267316421,0.1420000000000001
0.00010519639230630611,0.00010989516202030321,0.00026341946805129795,0.0002864584515479063,0.00011210639324320052,0.0008770758671690141,0.1430000000000001
0.0001071327101079333,0.00011043563325268745,0.00026120887426083617,0.0002802922604559481,0.00010824036630048743,0.0008673098443778925,0.1440000000000001
0.00010908888506098295,0.00011096270737522107,0.0002589793598928093,0.000274219123617103,0.0001044925415929396,0.0008577426175390559,0.1450000000000001
0.00011106492946097248,0.00011147638927911552,0.00025673223934556064,0.00026823929642091747,0.00010086009256492059,0.0008483729470714868,0.1460000000000001
0.00011306085447588105,0.00011197668817586699,0.0002544687995529229,0.00026235294295915736,9.734021660223596e-05,0.0008391995017660641,0.1470000000000001
0.00011507667015603934,0.00011246361749555855,0.0002521902999415857,0.00025656014025047597,9.393013775460502e-05,0.0008302208655982645,0.1480000000000001
0.00011711238544396089,0.00011293719478585992,0.0002498979724173008,0.00025086088235724835,9.062710922546493e-05,0.0008214355442298348,0.1490000000000001
0.0001191680081841139,0.00011339744161176574,0.00024759302137854645,0.00024525508439421167,8.742841564073578e-05,0.0008128419712093735,0.1500000000000001
0.00012124354513263424,0.00011384438345611014,0.0002452766237562985,0.0002397425864287636,8.433137510781794e-05,0.0008044385138816244,0.1510000000000001
0.0001233390019669808,0.0001142780496208923,0.00024294992907860632,0.0002343231572730147,8.133334107572906e-05,0.0007962234790152231,0.1520000000000001
0.0001254543832955315,0.00011469847312944753,0.00024061405955869895,0.00022899649816787701,7.843170400691638e-05,0.0007881951181584714,0.1530000000000001
0.00012758969266712277,0.00011510569062949443,0.00023827011020539267,0.00022376224635966424,7.562389287092488e-05,0.000780351632732599,0.1540000000000001
0.0001297449325805305,0.00011549974229708845,0.00023591914895460423,0.00021861997856986222,7.290737646973353e-05,0.0007726911788718189,0.1550000000000001
0.0001319201044938939,0.00011588067174150925,0.00023356221682081327,0.0002135692143588704,7.027966460421434e-05,0.0007652118720193012,0.1560000000000001
0.00013411520883408316,0.00011624852591110677,0.0002312003280673503,0.0002086094193846769,6.773830909081774e-05,0.0007579117912880349,0.1570000000000001
0.00013633024500600912,0.00011660335500013226,0.0002288344703944314,0.00020374000855755397,6.528090463723072e-05,0.0007507889835953575,0.1580000000000001
0.00013856521140187775,0.00011694521235657408,0.00022646560514388,0.0001989603490919857,6.290508958541749e-05,0.000743841467579735,0.1590000000000001
0.00014082010541038777,0.00011727415439102071,0.00022409466751953047,0.0001942697634571481,6.0608546530104965e-05,0.0007370672373081921,0.16000000000000011
0.0001430949234258727,0.0001175902404865705,0.0002217225668223267,0.0001896675322273666,5.8389002820450856e-05,0.0007304642657825873,0.16100000000000012
0.00014538966085738704,0.00011789353290980388,0.0002193501866991702,0.00018515289683405356,5.624423095229968e-05,0.0007240305082527143,0.16200000000000012
0.00014770431213773774,0.00011818409672283682,0.00021697838540460268,0.0001807250622207255,5.4172048858117715e-05,0.0007177639053440204,0.16300000000000012
0.0001500388707324603,0.00011846199969646847,0.00021460799607444356,0.00017638319940275305,5.217032010138707e-05,0.0007116623860075125,0.16400000000000012
0.00015239332914873996,0.00011872731222443738,0.00021223982701052863,0.0001721264479335703,5.023695398193231e-05,0.0007057238702992086,0.16500000000000012
0.00015476767894427904,0.0001189801072387985,0.00020987466197573253,0.00016795391827912313,4.836990555836305e-05,0.0006999462719962963,0.16600000000000012
0.00015716191073610899,0.00011922046012643214,0.00020751326049848627,0.00016386469410237844,4.656717559352587e-05,0.0006943275010569317,0.16700000000000012
0.00015957601420934998,0.00011944844864669369,0.00020515635818602998,0.0001598578344597611,4.4826810428580135e-05,0.0006888654659304148,0.16800000000000012
0.0001620099781259159,0.0001196641528502142,0.00020280466704566968,0.00015593237591141643,4.3146901791045934e-05,0.0006835580757242621,0.16900000000000012
0.000164463790333166,0.00011986765499885847,0.00020045887581333937,0.00015208733454722613,4.152558654190531e-05,0.0006784032422344953,0.17000000000000012
0.00016693743777250396,0.00012005903948684717,0.00019811965028878966,0.00014832170793052058,3.996104636659015e-05,0.0006733988818452515,0.17100000000000012
0.00016943090648792334,0.00012023839276304912,0.00019578763367676072,0.00014463447696145697,3.8451507414441175e-05,0.0006685429173036313,0.17200000000000013
0.00017194418163450154,0.00012040580325444725,0.00019346344693351318,0.00014102460766203507,3.699523989098817e-05,0.0006638332793754852,0.17300000000000013
0.00017447724748684054,0.00012056136129078303,0.00019114768911812792,0.00013749105288473213,3.559055760717446e-05,0.0006592679083876581,0.17400000000000013
0.0001770300874474556,0.0001207051590303806,0.00018884093774799925,0.0001340327539467435,3.42358174894259e-05,0.0006548447556620049,0.17500000000000013
0.0001796026840551135,0.00012083729038715411,0.00018654374915797863,0.00013064864219180917,3.2929419054256515e-05,0.000650561784846312,0.17600000000000013
0.00018219501899311683,0.00012095785095879797,0.0001842566588626459,0.0001273376404816065,3.166980385089754e-05,0.0006464169731470647,0.17700000000000013
0.00018480707309753982,0.00012106693795616061,0.00018198018192120785,0.0001240986646186738,3.0455454875240318e-05,0.0006424083124688224,0.17800000000000013
0.00018743882636541113,0.00012116465013380114,0.0001797148133045493,0.00012093062470282648,2.9284895958198836e-05,0.0006385338104647869,0.17900000000000013
0.00019009025796284677,0.00012125108772172887,0.00017746102826398085,0.00011783242642300446,2.8156691131413197e-05,0.0006347914915029742,0.18000000000000013
0.00019276134623313258,0.000121326352358321,0.00017521928270124789,0.0001148029722864773,2.7069443973046804e-05,0.0006311793975522256,0.18100000000000013
0.00019545206870475574,0.00012139054702441925,0.00017299001353938913,0.00011184116278731403,2.6021796936261178e-05,0.0006276955889921393,0.18200000000000013
0.0001981624020993876,0.00012144377597859927,0.0001707736390940517,0.00010894589751599747,2.501243066279626e-05,0.0006243381453508323,0.18300000000000013
0.0002008923223398156,0.00012148614469361094,0.0001685705594448848,0.00010611607621204729,2.4040063283931217e-05,0.0006211051659742898,0.18400000000000014
0.00020364180455782643,0.00012151775979398522,0.00016638115680666263,0.00010335059976148277,2.3103449710957823e-05,0.000617994770630915,0.18500000000000014
0.0002064108231020397,0.00012153872899480028,0.0001642057958997913,0.00010064837114093431,2.2201380917157727e-05,0.0006150051000547234,0.18600000000000014
0.0002091993515456924,0.0001215491610416044,0.00016204482431988698,9.800829631018079e-05,2.133268321314554e-05,0.0006121343164305101,0.18700000000000014
0.00021200736269437568,0.00012154916565148874,0.0001598985729061159,9.542928505486301e-05,2.0496217517313635e-05,0.000609380603824157,0.18800000000000014
0.0002148348285937218,0.00012153885345530179,0.0001577673561080154,9.291025178108805e-05,1.9690878622993212e-05,0.0006067421685611202,0.18900000000000014
0.00021768172053704404,0.00012151833594100249,0.00015565147235052027,9.045011626361515e-05,1.891559446383493e-05,0.0006042172395560169,0.19000000000000014
0.0002205480090729274,0.00012148772539814006,0.00015355120439694198,8.804780434927004e-05,1.816932537880223e-05,0.0006018040685960818,0.19100000000000014
0.00022343366401277314,0.00012144713486345746,0.00015146681970965852,8.570224861721128e-05,1.7451063378068015e-05,0.0005995009305811684,0.19200000000000014
0.00022633865443829468,0.00012139667806760693,0.00014939857080828797,8.341238899763351e-05,1.6759831411008484e-05,0.0005973061237228316,0.19300000000000014
0.0002292629487089663,0.00012133646938297122,0.000147346695625137,8.117717335045637e-05,1.6094682637393985e-05,0.0005952179697049249,0.19400000000000014
0.0002322065144694257,0.00012126662377258156,0.00014531141785771752,7.899555800551725e-05,1.5454699702790582e-05,0.0005932348138080327,0.19500000000000015
