AAAA,AAAB,AABB,ABBB,BBBB,all,x
0.0002420684821546429,0.00022902055419608244,0.00035026664474698915,0.0005175240674917168,0.0005076990647405379,0.001846578813329969,0.08300000000000006
0.00024942274884350474,0.00023558544285230844,0.00035970704863103417,0.000530587352092618,0.0005196475463436686,0.0018949501387631339,0.08400000000000006
0.00025689119161510034,0.00024223549397576506,0.0003692448543769605,0.0005437491272638588,0.0005316511241498931,0.0019437717913815778,0.08500000000000006
0.00026447341493525406,0.00024896985408704537,0.00037887819641366254,0.0005570060472325015,0.0005437061552737907,0.0019930336679422544,0.08600000000000006
0.00027216900161244537,0.0002557876534979959,0.0003886051951739509,0.0005703547660861044,0.00055580901981831,0.002042725636188807,0.08700000000000006
0.000279977513293772,0.0002626880069314931,0.0003984239581979846,0.0005837919394784181,0.0005679561224407969,0.002092837540342465,0.08800000000000006
0.0002878984909538863,0.0002696700141291877,0.0004083325812082037,0.0005973142262766514,0.0005801438938460022,0.002143359206413931,0.08900000000000007
0.00029593145537698946,0.0002767327604474036,0.00041832914915631225,0.0006109182901516912,0.0005923687922081587,0.002194280447340555,0.09000000000000007
0.0003040759076319596,0.0002838753174413675,0.00042841173724284426,0.0006246008011126267,0.0006046273045241817,0.00224559106795298,0.09100000000000007
0.0003123313295406943,0.00029109674343794913,0.00043857841190984414,0.0006383584369869064,0.0006169159478999842,0.002297280869775378,0.09200000000000007
0.0003206971841397482,0.00029839608409708697,0.0004488272318071837,0.0006521878848474271,0.0006292312707718669,0.0023493396556633133,0.09300000000000007
0.0003291729161353373,0.00030577237296207117,0.0004591562487330201,0.0006660858423878285,0.0006415698540648778,0.0024017572342831346,0.09400000000000007
0.00033775795235179405,0.0003132246319988558,0.00046956350854890404,0.0006800490192472408,0.000653928312290012,0.002454523424436807,0.09500000000000007
0.0003464517021735405,0.0003207518721245686,0.0004800470520700314,0.0006940741382857138,0.0006663032945820604,0.0025076280592359144,0.09600000000000007
0.00035525355798066496,0.0003283530937253826,0.0004906049159311196,0.0007081579368115174,0.0006786914856798814,0.002561060990128566,0.09700000000000007
0.0003641628955781652,0.0003360272871639163,0.0005012351334283964,0.0007222971677614992,0.0006910896068508305,0.0026148120907828077,0.09800000000000007
0.0003731790746189404,0.0003437734332763219,0.0005119357353381608,0.0007364886008356376,0.0007034944167610272,0.0026688712608300877,0.09900000000000007
0.00038230143902060165,0.00035159050385922126,0.000522704750712385,0.0007507290235869326,0.0007159027122931171,0.0027232284294722575,0.10000000000000007
0.00039152931737617157,0.0003594774621466495,0.0005335402076518129,0.0007650152424677248,0.000728311329313131,0.0027778735589554897,0.10100000000000008
0.00040086202335874727,0.00036743326327715807,0.0005444401340569965,0.0007793440838335373,0.0007407171433880113,0.0028327966479144507,0.10200000000000008
0.00041029885612019445,0.00037545685475123174,0.0005554025583577144,0.0007937123949054906,0.0007531170704553431,0.002887987734589974,0.10300000000000008
0.0004198391006839441,0.00038354717687917426,0.0005664255102212047,0.0008081170446923402,0.0007655080674467712,0.002943436899923434,0.10400000000000008
0.0004294820283319628,0.00039170316321960366,0.0005775070212396321,0.0008225549248731404,0.0007778871328665756,0.002999134270530915,0.10500000000000008
0.00043922689698595873,0.00039992374100871424,0.0005886451255972154,0.0008370229506415478,0.0007902513073268152,0.0030550700215602514,0.10600000000000008
0.0004490729515828994,0.0004082078315804421,0.0005998378607174185,0.000851518061512726,0.0008025976740404335,0.0031112343794339192,0.10700000000000008
0.0004590194244449029,0.00041655435077768275,0.0006110832678906113,0.0008660372220938152,0.000814923359273679,0.0031676176244806913,0.10800000000000008
0.00046906553564356754,0.00042496220935469794,0.0006223793928825984,0.000880577422818902,0.0008272255327591502,0.003224210093458916,0.10900000000000008
0.00047921049335881375,0.00043343031337085694,0.0006337242865244074,0.0008951356806494058,0.0008395014080707682,0.0032810021819742524,0.11000000000000008
0.0004894534942322907,0.00044195756457584163,0.0006451160052837139,0.0009097090397407816,0.0008517482429619154,0.003337984346794543,0.11100000000000008
0.0004997937237154258,0.0004505428607864585,0.0006565526118182882,0.0009242945720764111,0.0008639633396679725,0.0033951471080645563,0.11200000000000009
0.0005102303564121696,0.0004591850962551869,0.0006680321755118279,0.0009388893780695569,0.0008761440451744459,0.0034524810514231876,0.11300000000000009
0.0005207625564165033,0.0004678831620305973,0.0006795527729925458,0.0009534905871342094,0.0008882877514518391,0.003509976830025695,0.11400000000000009
0.0005313894776447748,0.0004766359463097679,0.0006911124886348652,0.000968095358225655,0.00090039189565842,0.003567625166473483,0.11500000000000009
0.0005421102641629166,0.00048544233478283166,0.0007027094150445834,0.0009827008803515859,0.0009124539603119638,0.0036254168546538813,0.11600000000000009
0.0005529240505086162,0.0004943012109697761,0.000714341653527839,0.0009973043730545194,0.0009244714734315678,0.003683342761492319,0.11700000000000009
0.0005638299620084908,0.0005032114565496226,0.0007260073145442306,0.0010119030868663244,0.0009364420086505826,0.0037413938286192513,0.11800000000000009
0.0005748271150903324,0.0005121719516821094,0.000737704518144417,0.0010264943037355961,0.0009483631853016704,0.003799561073954125,0.11900000000000009
0.0005859146175904795,0.0005211815753219977,0.0007494313943925288,0.0010410753374286283,0.0009602326684750046,0.003857835593208639,0.12000000000000009
0.0005970915690563725,0.000530239205526123,0.0007611860837737138,0.0010556435339047125,0.000972048169050563,0.003916208561311484,0.1210000000000001
0.0006083570610443571,0.0005393437197533078,0.0007729667375871332,0.0010701962716664635,0.0009838074437054723,0.0039746712337567335,0.1220000000000001
0.0006197101774127841,0.0005484939951572529,0.0007847715183247199,0.0010847309620858798,0.0009955082948973214,0.004033214947877959,0.1230000000000001
0.0006311499946104688,0.000557688908872523,0.0007965986000360047,0.0010992450497068075,0.0010071485708243303,0.004091831124050134,0.1240000000000001
0.0006426755819605652,0.0005669273382937379,0.0008084461686793084,0.0011137360125244797,0.0010187261653632656,0.004150511266821357,0.12500000000000008
0.000654286001939909,0.0005762081613480862,0.0008203124224596084,0.0011282013622427882,0.0010302390179859353,0.0042092469659763265,0.12600000000000008
0.0006659803104538826,0.000585530256761263,0.0008321955721533468,0.0011426386445099088,0.0010416851136550974,0.0042680298975334985,0.12700000000000009
0.0006777575571068626,0.0005948925043169497,0.0008440938414204883,0.0011570454391329195,0.001053062482700593,0.004326851824677813,0.12800000000000009
0.0006896167854682985,0.0006042937851099354,0.0008560054671040917,0.0011714193602720142,0.001064369200676477,0.004385704598630817,0.1290000000000001
0.0007015570333344761,0.0006137329817929927,0.0008679286995176842,0.0011857580566149097,0.0010756033881999178,0.004444580159459981,0.1300000000000001
0.00071357733298602,0.0006232089788176058,0.0008798618027206957,0.0012000592115320305,0.0010867632107726072,0.00450347053682896,0.1310000000000001
0.0007256767114411891,0.0006327206626686566,0.0008918030547822237,0.0012143205432130365,0.0010978468785853958,0.004562367850690502,0.1320000000000001
0.0007378541907050104,0.0006422669220931722,0.0009037507480333975,0.0012285398047852635,0.0011088526463068718,0.004621264311923716,0.1330000000000001
0.0007501087880143104,0.0006518466483232266,0.0009157031893085821,0.001242714784414609,0.0011197788128565478,0.004680152222917276,0.1340000000000001
0.0007624395160786866,0.0006614587352931079,0.0009276587001756905,0.001256843305389407,0.0011306237211633388,0.004739023978100231,0.1350000000000001
0.0007748453833174752,0.0006711020798508329,0.0009396156171558389,0.001270923226187809,0.0011413857579099648,0.004797872064421921,0.1360000000000001
0.0007873253940927625,0.0006807755819641156,0.0009515722919325934,0.001284952440529179,0.0011520633532639127,0.0048566890617825625,0.1370000000000001
0.0007998785489384864,0.0006904781449208817,0.0009635270915510458,0.00129892887741001,0.0011626549805955702,0.004915467643415994,0.1380000000000001
0.0008125038447856804,0.0007002086755244175,0.0009754783986069488,0.0013128505011248373,0.0011731591561841212,0.004974200576226005,0.1390000000000001
0.0008252002751839063,0.0007099660842832559,0.0009874246114261538,0.0013267153112726398,0.0011835744389117843,0.00503288072107774,0.1400000000000001
0.0008379668305189202,0.0007197492855958741,0.000999364144234556,0.0013405213427491798,0.0011938994299469559,0.005091501033045486,0.1410000000000001
0.0008508024982266261,0.0007295571979303093,0.0010112954273187856,0.0013542666657257473,0.0012041327724167967,0.005150054561618265,0.1420000000000001
0.0008637062630033534,0.0007393887439987657,0.0010232169071778567,0.0013679493856147487,0.0012142731510698024,0.005208534450864527,0.1430000000000001
0.0008766771070125142,0.0007492428509273112,0.001035127046665989,0.00138156764302258,0.0012243192919288647,0.005266933939557259,0.1440000000000001
0.0008897140100876788,0.0007591184504207398,0.0010470243251268063,0.0013951196136901968,0.0012342699619353236,0.005325246361260746,0.1450000000000001
0.0009028159499321146,0.0007690144789226917,0.0010589072385191285,0.0014086035084218164,0.0012441239685845019,0.005383465144380253,0.1460000000000001
0.0009159819023148418,0.0007789298777711088,0.0010707742995345495,0.0014220175730021328,0.0012538801595531847,0.005441583812175818,0.1470000000000001
0.0009292108412632341,0.0007888635933491119,0.0010826240377070076,0.0014353600881024632,0.0012635374223195083,0.005499595982741325,0.1480000000000001
0.000942501739252224,0.0007988145772313732,0.0010944549995145323,0.0014486293691761964,0.0012730946837757003,0.005557495368950027,0.1490000000000001
0.000955853567390145,0.0008087817863260729,0.0011062657484733722,0.0014618237663439288,0.0012825509098340964,0.005615275778367615,0.1500000000000001
0.000969265295601256,0.0008187641830125126,0.0011180548652246817,0.0014749416642686592,0.0012919051050268653,0.005672931113133975,0.1510000000000001
0.000982735892804995,0.000828760735274463,0.0011298209476139573,0.001487981482021391,0.0013011563120998266,0.005730455369814633,0.1520000000000001
0.0009962643270919952,0.0008387704168293234,0.0011415626107633945,0.0015009416729375071,0.0013103036116007757,0.005787842639222996,0.1530000000000001
0.0010098495658969096,0.0008487922072531704,0.00115327848713736,0.001513820724464252,0.001319346121462682,0.005845087106214374,0.1540000000000001
0.0010234905761680884,0.0008588250921017598,0.0011649672266011303,0.0015266171579996538,0.0013282829965821361,0.005902183049452768,0.1550000000000001
0.001037186324534139,0.0008688680630275738,0.0011766274964730933,0.0015393295287232354,0.001337113428393407,0.005959124841151448,0.1560000000000001
0.0010509357774674216,0.0008789201178929609,0.0011882579815705556,0.001551956425418792,0.0013458366444384395,0.00601590694678817,0.1570000000000001
0.0010647379014445074,0.0008889802608794613,0.0011998573842493404,0.001564496470289592,0.001354451907933158,0.006072523924796059,0.1580000000000001
0.0010785916631036484,0.000899047502593375,0.0012114244244373245,0.001576948318766274,0.001362958517330369,0.006128970426230991,0.1590000000000001
0.0010924960293992915,0.0009091208601676435,0.0012229578396620781,0.0015893106593077506,0.0013713558058796032,0.006185241194416366,0.16000000000000011
0.0011064499677536767,0.0009191993573601143,0.0012344563850727598,0.0016015822131954021,0.0013796431411841814,0.006241331064566135,0.16100000000000012
0.0011204524462055567,0.0009292820246482592,0.001245918833456429,0.0016137617343208492,0.0013878199247558177,0.0062972349633869116,0.16200000000000012
0.001134502433556079,0.0009393678993204015,0.0012573439752489063,0.0016258480089675728,0.0013958855915670381,0.006352947908659997,0.16300000000000012
0.0011485988995118604,0.0009494560255635279,0.0012687306185403457,0.0016378398555866491,0.0014038396096016776,0.00640846500880406,0.16400000000000012
0.0011627408148252973,0.0009595454545477417,0.0012800775890756584,0.0016497361245668746,0.001411681479403753,0.006463781462419324,0.16500000000000012
0.001176927151432144,0.0009696352445074233,0.001291383730249922,0.001661535697999513,0.001419410733624935,0.0065188925578139375,0.16600000000000012
0.0011911568825863934,0.0009797244608191612,0.0013026479030989208,0.0016732374894379374,0.0014270269365708943,0.006573793672513307,0.16700000000000012
0.0012054289829925035,0.0009898121760765124,0.0013138689862849527,0.001684840443652396,0.0014345296837467525,0.006628480272753118,0.16800000000000012
0.0012197424289349952,0.0009998974701616516,0.0013250458760780308,0.0016963435363801336,0.001441918601401871,0.0066829479129566815,0.16900000000000012
0.0012340961984054586,0.0010099794303139711,0.0013361774863326122,0.0017077457740711176,0.0014491933460742024,0.006737192235197363,0.17000000000000012
0.0012484892712270087,0.0010200571511956892,0.001347262748459987,0.001719046193629573,0.001456353604134424,0.006791208968646682,0.17100000000000012
0.0012629206291762103,0.0010301297349545235,0.001358300611396444,0.0017302438621515526,0.0014633990913300566,0.006844993929008787,0.17200000000000013
0.0012773892561025266,0.0010401962912834854,0.001369290041567343,0.001741337876658768,0.0014703295523297826,0.006898543017941906,0.17300000000000013
0.0012918941380452992,0.001050255937477855,0.0013802300228472112,0.0017523273638288589,0.0014771447602681365,0.006951852222467361,0.17400000000000013
0.0013064342633483151,0.0010603077984893893,0.0013911195565159816,0.0017632114797223343,0.0014838445162907807,0.007004917614366801,0.17500000000000013
0.0013210086227719781,0.0010703510069778144,0.0014019576612114913,0.001773989409506364,0.0014904286491005292,0.007057735349568177,0.17600000000000013
0.0013356162096031206,0.00108038470335966,0.001412743372878347,0.001784660367175612,0.001496897014504293,0.007110301667521033,0.17700000000000013
0.0013502560197624978,0.001090408035854489,0.001423475744713282,0.0017952235952703095,0.0015032494949611267,0.007162612890561705,0.17800000000000013
0.0013649270519099745,0.001100420160528573,0.0014341538471070972,0.0018056783645917355,0.001509485999131529,0.007214665423268908,0.17900000000000013
0.0013796283075474547,0.0011104202413360562,0.001444776767583304,0.0018160239739152904,0.0015156064614281486,0.0072664557518102545,0.18000000000000013
0.0013943587911195777,0.0011204074501576767,0.001455343610733572,0.0018262597497013286,0.0015216108415680486,0.0073179804432802024,0.18100000000000013
0.001409117510112203,0.0011303809668370749,0.0014658534981500748,0.0018363850458039178,0.0015274991241266747,0.007369236145029945,0.18200000000000013
0.0014239034751487363,0.0011403399792147498,0.0014763055683548565,0.0018463992431776992,0.001533271318093653,0.007420219583989696,0.18300000000000013
0.0014387157000842945,0.00115028368315971,0.0014866989767262897,0.001856301749582976,0.001538927456430572,0.007470927565983842,0.18400000000000014
0.0014535532020977695,0.0011602112825988586,0.0014970328954227357,0.001866091999289227,0.0015444675956308353,0.007521356975039427,0.18500000000000014
0.0014684150017818004,0.0011701219895441691,0.0015073065133035075,0.0018757694527771485,0.00154989181528175,0.007571504772688376,0.18600000000000014
0.0014833001232306834,0.001180015024117693,0.001517519035847213,0.001885333596439412,0.001555200217628938,0.00762136799726394,0.18700000000000014
0.0014982075941262706,0.0011898896145744414,0.0015276696850675796,0.0018947839422802342,0.0015603929271431807,0.007670943763191706,0.18800000000000014
0.0015131364458218454,0.0011997449973231906,0.0015377576994268429,0.0019041200276139483,0.0015654700900898269,0.007720229260275654,0.18900000000000014
0.0015280857134240444,0.001209580416945254,0.0015477823337467949,0.0019133414147626563,0.0015704318741008314,0.007769221752979581,0.19000000000000014
0.0015430544358728169,0.001219395126211259,0.0015577428591175605,0.0019224476907531254,0.0015752784677495427,0.007817918579704304,0.19100000000000014
0.001558041656019482,0.0012291883860959768,0.001567638562804206,0.0019314384670130465,0.0015800100801283306,0.007866317152061042,0.19200000000000014
0.0015730464207028842,0.0012389594657912437,0.0015774687481512396,0.0019403133790667655,0.0015846269404291272,0.00791441495414126,0.19300000000000014
0.0015880677808236808,0.0012487076427170167,0.0015872327344851078,0.0019490720862306227,0.001589129297526984,0.007962209541783413,0.19400000000000014
0.001603104791416802,0.001258432202530603,0.001596929857014741,0.0019577142713079958,0.0015935174195667035,0.008009698541836845,0.19500000000000015
0.0016181565117220848,0.0012681324391341014,0.0016065594667302367,0.0019662396402841662,0.001597791593552633,0.00805687965142322,0.19600000000000015
0.001633222005253128,0.0012778076546800978,0.0016161209302997654,0.0019746479220211274,0.0016019521249416946,0.008103750637195813,0.19700000000000015
0.0016483003398643818,0.001287457159575653,0.0016256136299647441,0.0019829388679524127,0.001605999337239706,0.008150309334596897,0.19800000000000015
0.001663390587816499,0.0012970802724846164,0.0016350369634333792,0.0019911122517780717,0.0016099335716010695,0.008196553647113636,0.19900000000000015
