AAAA,AAAB,AABB,ABBB,BBBB,all,x
4.769132468377431e-06,1.2822358899889947e-06,9.813029770323936e-07,1.2822358899889947e-06,4.769132468377431e-06,1.3084039693765246e-05,0.014000000000000005
5.8190849853012786e-06,1.5645276503690683e-06,1.1973425895681643e-06,1.5645276503690683e-06,5.8190849853012786e-06,1.5964567860908857e-05,0.015000000000000006
7.00594163325825e-06,1.8836276544837e-06,1.4415517763905867e-06,1.8836276544837e-06,7.00594163325825e-06,1.9220690351874484e-05,0.016000000000000007
8.336408259042813e-06,2.241338846052664e-06,1.715310341366834e-06,2.241338846052664e-06,8.336408259042813e-06,2.287080455155779e-05,0.017000000000000008
9.816922681948433e-06,2.639392106532089e-06,2.019942938672517e-06,2.6393921065320896e-06,9.816922681948433e-06,2.693257251563356e-05,0.01800000000000001
1.1453660400620965e-05,3.0794477894673662e-06,2.3567202470413514e-06,3.0794477894673662e-06,1.1453660400620965e-05,3.1422936627218016e-05,0.01900000000000001
1.3252540206002536e-05,3.5630972295973927e-06,2.7268601246918814e-06,3.5630972295973927e-06,1.3252540206002536e-05,3.635813499589174e-05,0.02000000000000001
1.5219229701700455e-05,4.091864227068987e-06,3.1315287452058565e-06,4.091864227068987e-06,1.5219229701700455e-05,4.1753716602744746e-05,0.02100000000000001
1.7359150733098262e-05,4.667206507115583e-06,3.5718417146292724e-06,4.667206507115583e-06,1.7359150733098262e-05,4.762455619505696e-05,0.022000000000000013
1.9677484726509356e-05,5.290517155549843e-06,4.048865170063654e-06,5.290517155549843e-06,1.9677484726509356e-05,5.398486893418205e-05,0.023000000000000013
2.2179177939656457e-05,5.96312603041518e-06,4.5636168600116175e-06,5.963126030415181e-06,2.2179177939656457e-05,6.084822480015489e-05,0.024000000000000014
2.4868946624743737e-05,6.686301150136867e-06,5.117067206737396e-06,6.686301150136867e-06,2.4868946624743737e-05,6.82275627564986e-05,0.025000000000000015
2.7751282105372183e-05,7.461250058508848e-06,5.710140350899628e-06,7.461250058508849e-06,2.7751282105372183e-05,7.61352046786617e-05,0.026000000000000016
3.083045576853201e-05,8.28912116684812e-06,6.343715178710295e-06,8.28912116684812e-06,3.083045576853201e-05,8.458286904947057e-05,0.027000000000000017
3.41105239728908e-05,9.171005073644168e-06,7.018626331870534e-06,9.171005073644168e-06,3.41105239728908e-05,9.358168442494047e-05,0.028000000000000018
3.75953328745792e-05,1.0107935862026783e-05,7.7356652005307e-06,1.0107935862026783e-05,3.75953328745792e-05,0.00010314220267374267,0.02900000000000002
4.128852317166133e-05,1.1100892375371228e-05,8.495580899518796e-06,1.1100892375371228e-05,4.128852317166133e-05,0.00011327441199358392,0.03000000000000002
4.519353476846095e-05,1.215079947135576e-05,9.299081228078387e-06,1.215079947135576e-05,4.519353476846095e-05,0.0001239877497077118,0.03100000000000002
4.931361136089936e-05,1.3258529254782275e-05,1.014683361335378e-05,1.3258529254782277e-05,4.931361136089936e-05,0.00013529111484471705,0.03200000000000002
5.365180494398619e-05,1.4424902289466803e-05,1.1039466037857243e-05,1.4424902289466803e-05,5.365180494398619e-05,0.0001471928805047632,0.03300000000000002
5.821098024258908e-05,1.5650688789502686e-05,1.1977567951150014e-05,1.565068878950269e-05,5.821098024258908e-05,0.00015970090601533354,0.03400000000000002
6.299381906659337e-05,1.693660979019521e-05,1.296169116596572e-05,1.6936609790195215e-05,6.299381906659337e-05,0.00017282254887954288,0.035000000000000024
6.80028245915493e-05,1.8283338298962507e-05,1.3992350739001916e-05,1.8283338298962507e-05,6.80028245915493e-05,0.00018656467652002553,0.036000000000000025
7.324032556588813e-05,1.969150042649393e-05,1.5070025836602495e-05,1.9691500426493933e-05,7.324032556588813e-05,0.00020093367782136662,0.037000000000000026
7.870848044577672e-05,2.1161676498453013e-05,1.619516058555077e-05,2.1161676498453013e-05,7.870848044577672e-05,0.00021593547447401024,0.03800000000000003
8.440928145866411e-05,2.2694402148008467e-05,1.736816490919015e-05,2.2694402148008467e-05,8.440928145866411e-05,0.0002315755321225353,0.03900000000000003
9.03445585965605e-05,2.4290169389473073e-05,1.858941534908653e-05,2.4290169389473073e-05,9.03445585965605e-05,0.0002478588713211537,0.04000000000000003
9.651598354007625e-05,2.5949427673326412e-05,1.9859255872443676e-05,2.5949427673326412e-05,9.651598354007625e-05,0.000264790078299249,0.04100000000000003
0.0001029250735142331,2.767258492289396e-05,2.1177998665480065e-05,2.767258492289396e-05,0.0001029250735142331,0.00028237331553973414,0.04200000000000003
0.00010957319507704888,2.946000855295143e-05,2.254592491297302e-05,2.946000855295143e-05,0.00010957319507704888,0.0003006123321729737,0.04300000000000003
0.00011646156784188127,3.131202647051953e-05,2.3963285564173105e-05,3.131202647051953e-05,0.00011646156784188127,0.0003195104741889747,0.04400000000000003
0.00012359126813450515,3.322892805811115e-05,2.543030208528914e-05,3.3228928058111156e-05,0.00012359126813450515,0.00033907069447052174,0.04500000000000003
0.00013096323258588499,3.521096513968925e-05,2.6947167198741768e-05,3.5210965139689255e-05,0.00013096323258588499,0.0003592955626498902,0.046000000000000034
0.00013857826166158868,3.725835292959039e-05,2.8514045609380403e-05,3.72583529295904e-05,0.00013857826166158868,0.00038018727479173856,0.047000000000000035
0.00014643702312878135,3.9371270964665507e-05,3.013107471785625e-05,3.9371270964665507e-05,0.00014643702312878135,0.0004017476629047499,0.048000000000000036
0.0001545400554617199,4.1549864019886296e-05,3.179836532134155e-05,4.15498640198863e-05,0.0001545400554617199,0.00042397820428455394,0.04900000000000004
0.00016288777118666063,4.379424300766186e-05,3.351600230178204e-05,4.3794243007661866e-05,0.00016288777118666063,0.00044688003069042706,0.05000000000000004
0.00017148046016707968,4.6104485861107854e-05,3.528404530186826e-05,4.610448586110786e-05,0.00017148046016707968,0.00047045393735824334,0.05100000000000004
0.00018031829283009126,4.848063840150604e-05,3.7102529388907675e-05,4.848063840150604e-05,0.00018031829283009126,0.0004947003918521022,0.05200000000000004
0.0001894013233349417,5.092271519019012e-05,3.897146570677815e-05,5.092271519019013e-05,0.0001894013233349417,0.0005196195427570418,0.05300000000000004
0.0001987294926844409,5.343070036508975e-05,4.089084211614011e-05,5.343070036508976e-05,0.0001987294926844409,0.0005452112282152014,0.05400000000000004
0.00020830263178018408,5.6004548462162e-05,4.2860623823083156e-05,5.6004548462162006e-05,0.00020830263178018408,0.0005714749843077752,0.05500000000000004
0.00021812046442240535,5.864418522193614e-05,4.48807539963797e-05,5.864418522193615e-05,0.00021812046442240535,0.0005984100532850627,0.05600000000000004
0.00022818261025529127,6.134950838139523e-05,4.695115437351674e-05,6.134950838139523e-05,0.00022818261025529127,0.0006260153916468898,0.057000000000000044
0.00023848858765857512,6.412038845141393e-05,4.907172585567391e-05,6.412038845141394e-05,0.00023848858765857512,0.000654289678075652,0.058000000000000045
0.0002490378165862166,6.695666947997047e-05,5.124234909181413e-05,6.695666947997047e-05,0.0002490378165862166,0.0006832313212241882,0.059000000000000045
0.00025982962135296625,6.985816980134626e-05,5.34628850520507e-05,6.985816980134628e-05,0.00025982962135296625,0.0007128384673606758,0.060000000000000046
0.00027086323336960054,7.282468277152498e-05,5.573317559045278e-05,7.282468277152498e-05,0.00027086323336960054,0.0007431090078727037,0.06100000000000005
0.00028213779382760045,7.58559774899996e-05,5.805304399744868e-05,7.585597748999961e-05,0.00028213779382760045,0.0007740405866326489,0.06200000000000005
0.0002936523563340436,7.89517995081928e-05,6.042229554198426e-05,7.89517995081928e-05,0.0002936523563340436,0.000805630607226457,0.06300000000000004
0.00030540588949745927,8.211187152469416e-05,6.284071800359247e-05,8.211187152469418e-05,0.00030540588949745927,0.0008378762400478993,0.06400000000000004
0.0003173972794653961,8.533589406751395e-05,6.530808219452598e-05,8.533589406751397e-05,0.0003173972794653961,0.0008707744292603462,0.06500000000000004
0.0003296253324144339,8.862354616355154e-05,6.782414247210576e-05,8.862354616355155e-05,0.0003296253324144339,0.0009043218996280768,0.06600000000000004
0.0003420887769933651,9.19744859954727e-05,7.038863724143318e-05,9.197448599547272e-05,0.0003420887769933651,0.0009385151632191088,0.06700000000000005
0.00035478626672026263,9.538835154618856e-05,7.300128944861369e-05,9.538835154618858e-05,0.00035478626672026263,0.0009733505259815162,0.06800000000000005
0.00036771638233413676,9.886476123112594e-05,7.56618070646372e-05,9.886476123112597e-05,0.00036771638233413676,0.0010088240941951627,0.06900000000000005
0.0003808776341018795,0.00010240331451847523,7.836988356005755e-05,0.00010240331451847523,0.0003808776341018795,0.0010449317808007672,0.07000000000000005
0.00039426846408118155,0.00010600359253760169,8.112519837061352e-05,0.00010600359253760169,0.00039426846408118155,0.00108166931160818,0.07100000000000005
0.00040788724834009784,0.00010966515867580135,8.392741735392961e-05,0.00010966515867580137,0.00040788724834009784,0.001119032231385728,0.07200000000000005
0.0004217322991339323,0.00011338755916358133,8.677619323743465e-05,0.00011338755916358133,0.0004217322991339323,0.001157015909832462,0.07300000000000005
0.0004358018670401002,0.00011717032364864147,8.967116605763378e-05,0.0001171703236486415,0.0004358018670401002,0.0011956155474351171,0.07400000000000005
0.0004500941430516142,0.00012101296575873308,9.261196359086713e-05,0.00012101296575873308,0.0004500941430516142,0.0012348261812115617,0.07500000000000005
0.0004646072606298416,0.00012491498365356518,9.559820177568762e-05,0.00012491498365356518,0.0004646072606298416,0.0012746426903425011,0.07600000000000005
0.00047933929771715964,0.00012887586056593045,9.862948512698758e-05,0.00012887586056593048,0.00047933929771715964,0.001315059801693168,0.07700000000000005
0.0004942882787101338,0.00013289506533221707,0.00010170540714200285,0.0001328950653322171,0.0004942882787101338,0.0013560720952267048,0.07800000000000006
0.0005094521763938384,0.00013697205291247238,0.00010482555069832069,0.00013697205291247238,0.0005094521763938384,0.0013976740093109422,0.07900000000000006
0.0005248289138379203,0.00014110626490018168,0.00010798948844401658,0.0001411062649001817,0.0005248289138379203,0.0014398598459202205,0.08000000000000006
0.0005404163662550072,0.00014529713002192244,0.00011119678318004267,0.00014529713002192244,0.0005404163662550072,0.0014826237757339018,0.08100000000000006
0.0005562123628220519,0.00014954406462705375,0.00011444698823499012,0.00014954406462705378,0.0005562123628220519,0.0015259598431332016,0.08200000000000006
0.0005722146884651909,0.00015384647316759597,0.00011773964783234385,0.000153846473167596,0.0005722146884651909,0.0015698619710979179,0.08300000000000006
0.0005884210856086981,0.0001582037486684566,0.00012107429745034944,0.00015820374866845665,0.0005884210856086981,0.0016143239660046588,0.08400000000000006
0.0006048292558885914,0.00016261527318815365,0.00012445046417460735,0.00016261527318815365,0.0006048292558885914,0.0016593395223280974,0.08500000000000006
0.0006214368618314573,0.00016708041827018615,0.00012786766704350974,0.00016708041827018615,0.0006214368618314573,0.0017049022272467964,0.08600000000000006
0.0006382415284990425,0.0001715985453852022,0.0001313254173866343,0.00017159854538520222,0.0006382415284990425,0.0017510055651551236,0.08700000000000006
0.0006552408450991533,0.00017616900636410705,0.00013482321915620437,0.00017616900636410708,0.0006552408450991533,0.001797642922082725,0.08800000000000006
0.0006724323665634024,0.0001807911438222592,0.00013836056925172895,0.00018079114382225922,0.0006724323665634024,0.0018448075900230523,0.08900000000000007
0.0006898136150923298,0.00018546429157489263,0.00014193695783792804,0.00018546429157489266,0.0006898136150923298,0.0018924927711723729,0.09000000000000007
0.0007073820816684164,0.00019018777504390902,0.0001455518686560528,0.00019018777504390904,0.0007073820816684164,0.0019406915820807035,0.09100000000000007
0.0007251352275375072,0.0001949609116561748,0.0001492047793287052,0.00019496091165617483,0.0007251352275375072,0.0019893970577160693,0.09200000000000007
0.000743070485659149,0.0001997830112334612,0.00015289516165826114,0.00019978301123346122,0.000743070485659149,0.0020386021554434815,0.09300000000000007
0.0007611852621263457,0.00020465337637416163,0.00015662248191900127,0.0002046533763741617,0.0007611852621263457,0.0020882997589200163,0.09400000000000007
0.0007794769375552163,0.00020957130282691695,0.0001603862011430487,0.000209571302826917,0.0007794769375552163,0.002138482681907315,0.09500000000000007
0.0007979428684450493,0.00021453607985628216,0.00016418577540021595,0.0002145360798562822,0.0007979428684450493,0.002189143672002879,0.09600000000000007
0.0008165803885092282,0.0002195469906005607,0.00016802065607185768,0.00021954699060056074,0.0008165803885092282,0.0022402754142914353,0.09700000000000007
0.0008353868099774994,0.00022460331242193403,0.00017189029011882706,0.00022460331242193406,0.0008353868099774994,0.002291870534917694,0.09800000000000007
0.0008543594248700552,0.00022970431724901358,0.0001757941203436328,0.0002297043172490136,0.0008543594248700552,0.0023439216045817706,0.09900000000000007
0.0008734955062438801,0.00023484927191193492,0.00017973158564688898,0.00023484927191193497,0.0008734955062438801,0.002396421141958519,0.10000000000000007
0.0008927923094118224,0.00024003743847011977,0.00018370212127815288,0.00024003743847011982,0.0008927923094118224,0.0024493616170420374,0.10100000000000008
0.0009122470731348334,0.00024526807453282217,0.00018770515908124146,0.0002452680745328222,0.0009122470731348334,0.0025027354544165524,0.10200000000000008
0.0009318570207878131,0.0002505404335725808,0.00019174012773411794,0.00025054043357258083,0.0009318570207878131,0.002556535036454906,0.10300000000000008
0.0009516193614995028,0.0002558537652316908,0.00019580645298343681,0.00025585376523169084,0.0009516193614995028,0.002610752706445824,0.10400000000000008
0.0009715312912668412,0.000261207315621812,0.0001999035578738357,0.00026120731562181206,0.0009715312912668412,0.002665380771651142,0.10500000000000008
0.000991589994044219,0.00026660032761682725,0.00020403086297206166,0.0002666003276168273,0.000991589994044219,0.002720411506294155,0.10600000000000008
0.0010117926428080347,0.00027203204113906016,0.0002081877865860154,0.00027203204113906016,0.0010117926428080347,0.0027758371544802053,0.10700000000000008
0.001032136400596971,0.0002775016934389662,0.00021237374497880068,0.0002775016934389663,0.001032136400596971,0.0028316499330506752,0.10800000000000008
0.0010526184215283953,0.0002830085193684026,0.00021658815257785918,0.00028300851936840273,0.0010526184215283953,0.002887842034371455,0.10900000000000008
0.001073235851791273,0.00028855175164758517,0.00022083042217927433,0.0002885517516475852,0.001073235851791273,0.0029444056290569903,0.11000000000000008
0.0010939858306160003,0.0002941306211258384,0.00022509996514732532,0.0002941306211258385,0.0010939858306160003,0.0030013328686310024,0.11100000000000008
0.0011148654912215333,0.0002997443570362421,0.00022939619160936898,0.0002997443570362422,0.0011148654912215333,0.0030586158881249197,0.11200000000000009
0.0011358719617401954,0.0003053921872442776,0.00023371851064613082,0.00030539218724427773,0.0011358719617401954,0.003116246808615077,0.11300000000000009
0.0011570023661205506,0.0003110733384905735,0.00023806633047747966,0.00031107333849057355,0.0011570023661205506,0.0031742177396997277,0.11400000000000009
0.0011782538250086959,0.00031678703662785246,0.0002424390586437646,0.0003167870366278525,0.0011782538250086959,0.003232520781916861,0.11500000000000009
0.0011996234566083504,0.0003225325068521767,0.0002468361021827883,0.00032253250685217676,0.0011996234566083504,0.0032911480291038424,0.11600000000000009
0.0012211083775201022,0.0003283089739285871,0.0002512568678024901,0.0003283089739285872,0.0012211083775201022,0.003350091570699869,0.11700000000000009
0.001242705703560155,0.00033411566241123514,0.0002557007620494147,0.00033411566241123525,0.001242705703560155,0.003409343493992195,0.11800000000000009
0.0012644125505589445,0.00033995179685809764,0.0002601671914730339,0.0003399517968580977,0.0012644125505589445,0.003468895886307118,0.11900000000000009
0.0012862260351399494,0.0003458166020403708,0.00026465556278599796,0.00034581660204037083,0.0012862260351399494,0.0035287408371466383,0.12000000000000009
0.0013081432754790511,0.0003517093031466313,0.00026916528302038103,0.00035170930314663135,0.0013081432754790511,0.0035888704402717462,0.1210000000000001
0.00133016139204477,0.00035762912598185856,0.00027369575967999384,0.00035762912598185867,0.00133016139204477,0.003649276795733251,0.1220000000000001
0.001352277508319709,0.0003635752971614034,0.0002782464008888291,0.00036357529716140344,0.001352277508319709,0.0037099520118510543,0.1230000000000001
0.0013744887515035372,0.0003695470442999909,0.00028281661553570734,0.00036954704429999094,0.0013744887515035372,0.0037708882071427635,0.1240000000000001
0.0013967922531978216,0.00037554359619584805,0.00028740581341518977,0.0003755435961958481,0.0013967922531978216,0.0038320775122025297,0.12500000000000008
0.001419185150073036,0.00038156418301003435,0.00029201340536482215,0.0003815641830100344,0.001419185150073036,0.0038935120715309626,0.12600000000000008
0.0014416645845180427,0.0003876080364410651,0.0002966388033987743,0.00038760803644106523,0.0014416645845180427,0.00395518404531699,0.12700000000000009
0.0014642277052723778,0.0003936743898949056,0.00030128142083793793,0.00039367438989490564,0.0014642277052723778,0.004017085611172505,0.12800000000000009
0.0014868716680416158,0.00039976247865042074,0.0003059406724365465,0.00039976247865042085,0.0014868716680416158,0.00407920896582062,0.1290000000000001
0.001509593636096129,0.00040587154002035865,0.0003106159745053765,0.0004058715400203587,0.001509593636096129,0.004141546326738351,0.1300000000000001
0.001532390780853532,0.0004120008135079456,0.00031530674503159095,0.00041200081350794567,0.001532390780853532,0.004204089933754546,0.1310000000000001
0.0015552602824450937,0.00041814954095917485,0.0003200124037952868,0.0004181495409591749,0.0015552602824450937,0.004266832050603824,0.1320000000000001
0.0015781993302664127,0.00042431696671086,0.000324732372482801,0.0004243169667108601,0.0015781993302664127,0.004329764966437347,0.1330000000000001
0.001601205123512629,0.0004305023377345343,0.00032946607479683744,0.0004305023377345344,0.001601205123512629,0.004392880997291164,0.1340000000000001
0.0016242748716984508,0.00043670490377626406,0.00033421293656346737,0.0004367049037762641,0.0016242748716984508,0.004456172487512897,0.1350000000000001
0.0016474057951632716,0.0004429239174924571,0.00033897238583606405,0.00044292391749245713,0.0016474057951632716,0.004519631811147522,0.1360000000000001
0.001670595125561639,0.00044915863458173017,0.0003437438529962221,0.0004491586345817302,0.001670595125561639,0.00458325137328296,0.1370000000000001
0.0016938401063393547,0.00045540831391291294,0.0003485267708517191,0.0004554083139129131,0.0016938401063393547,0.004647023611356255,0.1380000000000001
0.0017171379931954474,0.0004616722176492561,0.0003533205747315735,0.00046167221764925625,0.0017171379931954474,0.004710940996420981,0.1390000000000001
0.001740486054530288,0.00046794961136891166,0.0003581247025782487,0.0004679496113689118,0.001740486054530288,0.004774996034376648,0.1400000000000001
0.0017638815718801048,0.0004742397641817566,0.0003629385950370586,0.0004742397641817567,0.0017638815718801048,0.004839181267160782,0.1410000000000001
0.0017873218403381228,0.00048054194884262304,0.0003677616955428237,0.00048054194884262314,0.0017873218403381228,0.0049034892739043155,0.1420000000000001
0.0018108041689626122,0.00048685544186100423,0.0003725934504038298,0.00048685544186100434,0.0018108041689626122,0.004967912672051062,0.1430000000000001
0.0018343258811720487,0.0004931795236072997,0.00037743330888313764,0.0004931795236072999,0.0018343258811720487,0.005032444118441835,0.1440000000000001
0.0018578843151276464,0.0004995134784156637,0.0003822807232772936,0.0004995134784156638,0.0018578843151276464,0.005097076310363914,0.1450000000000001
0.001881476824103503,0.0005058565946835209,0.0003871351489924904,0.000505856594683521,0.001881476824103503,0.005161801986566538,0.1460000000000001
0.0019051007768445592,0.0005122081649678104,0.00039199604461822224,0.0005122081649678105,0.0019051007768445592,0.005226613928242961,0.1470000000000001
0.0019287535579126393,0.000518567486078021,0.00039686287199848546,0.0005185674860780211,0.0019287535579126393,0.0052915049599798055,0.1480000000000001
0.0019524325680207605,0.0005249338591660756,0.000401735096300568,0.0005249338591660756,0.0019524325680207605,0.00535646795067424,0.1490000000000001
0.0019761352243559604,0.0005313065898131253,0.00040661218608147346,0.0005313065898131255,0.0019761352243559604,0.005421495814419646,0.1500000000000001
0.0019998589608908462,0.000537684988113314,0.000411493613352026,0.0005376849881133141,0.0019998589608908462,0.005486581511360347,0.1510000000000001
0.002023601228684073,0.0005440683687545658,0.0004163788536386983,0.0005440683687545659,0.002023601228684073,0.005551718048515976,0.1520000000000001
0.0020473594961699882,0.000550456051096458,0.0004212673860432076,0.0005504560510964581,0.0020473594961699882,0.0056168984805761,0.1530000000000001
0.002071131249437616,0.00055684735924523,0.00042615869329992094,0.0005568473592452302,0.002071131249437616,0.005682115910665613,0.1540000000000001
0.002094913992499211,0.0005632416221259883,0.00043105226183111345,0.0005632416221259884,0.002094913992499211,0.005747363491081513,0.1550000000000001
0.002118705247548585,0.0005696381735521574,0.0004359475818001205,0.0005696381735521576,0.002118705247548585,0.005812634424001605,0.1560000000000001
0.002142502555209372,0.000576036352292232,0.00044084414716242235,0.0005760363522922321,0.002142502555209372,0.0058779219621656305,0.1570000000000001
0.0021663034747734762,0.0005824355021338839,0.0004457414557147071,0.000582435502133884,0.0021663034747734762,0.005943219409529427,0.1580000000000001
0.0021901055844298495,0.0005888349719454742,0.0004506390091419445,0.0005888349719454743,0.0021901055844298495,0.006008520121892592,0.1590000000000001
0.002213906481483817,0.0005952341157350183,0.000455536313062514,0.0005952341157350185,0.002213906481483817,0.006073817507500185,0.16000000000000011
0.0022377037825671345,0.0006016322927066646,0.000460432877071427,0.0006016322927066647,0.0022377037825671345,0.006139105027619026,0.16100000000000012
0.002261495123838937,0.0006080288673147211,0.0004653282147816744,0.0006080288673147213,0.002261495123838937,0.00620437619708899,0.16200000000000012
0.0022852781611777946,0.0006144232093152919,0.00047022184386374374,0.000614423209315292,0.0022852781611777946,0.0062696245848499164,0.16300000000000012
0.002309050570365028,0.0006208146938155633,0.0004751132860833392,0.0006208146938155634,0.002309050570365028,0.006334843814444522,0.16400000000000012
0.0023328100472594666,0.0006272027013207898,0.000480002067337339,0.00062720270132079,0.0023328100472594666,0.006400027564497852,0.16500000000000012
0.0023565543079638305,0.0006335866177790274,0.0004848877176880311,0.0006335866177790275,0.0023565543079638305,0.006465169569173748,0.16600000000000012
0.0023802810889828837,0.0006399658346236563,0.0004897697713956553,0.0006399658346236564,0.0023802810889828837,0.006530263618608735,0.16700000000000012
0.0024039881473735584,0.0006463397488137415,0.0004946477669492919,0.0006463397488137417,0.0024039881473735584,0.006595303559323892,0.16800000000000012
0.002427673260887176,0.0006527077628722726,0.0004995212470961269,0.0006527077628722727,0.002427673260887176,0.0066602832946150246,0.16900000000000012
0.002451334228103965,0.0006590692849223283,0.0005043897588691287,0.0006590692849223284,0.002451334228103965,0.006725196784921715,0.17000000000000012
0.0024749688685600114,0.0006654237287212103,0.000509252853613171,0.0006654237287212105,0.0024749688685600114,0.0067900380481756145,0.17100000000000012
0.002498575022866798,0.0006717705136925824,0.0005141100870096292,0.0006717705136925825,0.002498575022866798,0.006854801160128391,0.17200000000000013
0.002522150552823507,0.0006781090649566631,0.0005189610190994869,0.0006781090649566632,0.002522150552823507,0.006919480254659827,0.17300000000000013
0.00254569334152221,0.0006844388133585094,0.0005238052143049817,0.0006844388133585096,0.00254569334152221,0.006984069524066421,0.17400000000000013
0.0025692012934461226,0.0006907591954944311,0.0005286422414498196,0.0006907591954944312,0.0025692012934461226,0.007048563219330927,0.17500000000000013
0.0025926723345610523,0.0006970696537365792,0.0005334716737779943,0.0006970696537365793,0.0025926723345610523,0.007112955650373258,0.17600000000000013
0.0026161044124001828,0.0007033696362557422,0.0005382930889712312,0.0007033696362557423,0.0026161044124001828,0.007177241186283081,0.17700000000000013
0.002639495496142366,0.0007096585970423923,0.0005431060691650961,0.0007096585970423925,0.002639495496142366,0.007241414255534612,0.17800000000000013
0.00266284357668401,0.0007159359959260165,0.0005479102009637881,0.0007159359959260167,0.00266284357668401,0.0073054693461838405,0.17900000000000013
0.0026861466667047595,0.0007222012985927752,0.0005527050754536545,0.0007222012985927754,0.0026861466667047595,0.007369401006048723,0.18000000000000013
0.0027094028007270655,0.0007284539766015156,0.0005574902882154457,0.0007284539766015158,0.0027094028007270655,0.007433203842872608,0.18100000000000013
0.0027326100351697797,0.0007346935073981851,0.0005622654393353458,0.0007346935073981853,0.0027326100351697797,0.007496872524471275,0.18200000000000013
0.002755766448395936,0.0007409193743286747,0.0005670301334148019,0.0007409193743286748,0.002755766448395936,0.007560401778864023,0.18300000000000013
0.0027788701407548055,0.000747131066650126,0.0005717839795791782,0.0007471310666501262,0.0027788701407548055,0.007623786394389042,0.18400000000000014
0.0028019192346183824,0.0007533280795407451,0.0005765265914852641,0.0007533280795407453,0.0028019192346183824,0.00768702121980352,0.18500000000000014
0.0028249118744124294,0.0007595099141081428,0.0005812575873276604,0.000759509914108143,0.0028249118744124294,0.007750101164368805,0.18600000000000014
0.002847846226642164,0.0007656760773962473,0.0005859765898440668,0.0007656760773962475,0.002847846226642164,0.00781302119792089,0.18700000000000014
0.0028707204799127716,0.000771826082390814,0.0005906832263195007,0.0007718260823908143,0.0028707204799127716,0.007875776350926672,0.18800000000000014
0.002893532844944799,0.0007779594480235672,0.0005953771285894648,0.0007779594480235675,0.002893532844944799,0.007938361714526198,0.18900000000000014
0.0029162815545845915,0.0007840756991750069,0.0006000579330420973,0.0007840756991750073,0.0029162815545845915,0.008000772440561294,0.19000000000000014
0.0029389648638098805,0.0007901743666759072,0.0006047252806193169,0.0007901743666759077,0.0029389648638098805,0.008063003741590894,0.19100000000000014
0.0029615810497306003,0.0007962549873075413,0.0006093788168169961,0.0007962549873075417,0.0029615810497306003,0.00812505089089328,0.19200000000000014
0.0029841284115851084,0.0008023171038006603,0.000614018191684179,0.0008023171038006608,0.0029841284115851084,0.008186909222455718,0.19300000000000014
0.0030066052707318517,0.000808360264833255,0.0006186430598213688,0.0008083602648332554,0.0030066052707318517,0.008248574130951583,0.19400000000000014
0.0030290099706366366,0.0008143840250271343,0.000623253080377909,0.0008143840250271346,0.0030290099706366366,0.008310041071705451,0.19500000000000015
0.003051340876855593,0.0008203879449433419,0.000627847917048476,0.0008203879449433422,0.003051340876855593,0.008371305560646346,0.19600000000000015
0.0030735963770139145,0.0008263715910764435,0.0006324272380687068,0.0008263715910764439,0.0030735963770139145,0.008432363174249424,0.19700000000000015
0.003095774880780523,0.0008323345358477127,0.0006369907162099844,0.0008323345358477131,0.003095774880780523,0.008493209549466457,0.19800000000000015
