AAAA,AAAB,AABB,ABBB,BBBB,all,x
0.0010775087143831178,0.00012774849601074564,8.380030221583897e-05,0.00010796230065999607,0.0008488863912423657,0.002245906204512064,0.09700000000000007
0.0011018836573437661,0.00013066449833452968,8.573028219676493e-05,0.00011047084044130394,0.0008687842869281253,0.00229753356524449,0.09800000000000007
0.0011264580550589597,0.00013360531870791663,8.767731752138684e-05,0.00011300236109232982,0.0008888708749684262,0.002349613927349019,0.09900000000000007
0.0011512280624775477,0.00013657051553473548,8.964112834138584e-05,0.0001155565153498586,0.000909143534107265,0.0024021397558107926,0.10000000000000007
0.0011761898171249404,0.00013955964479227785,9.162143298747866e-05,0.00011813295331952281,0.0009295996202419711,0.002455103468466191,0.10100000000000008
0.0012013394407140298,0.0001425722602202299,9.361794809176912e-05,0.00012073132263109866,0.0009502364676237061,0.0025084974392808337,0.10200000000000008
0.001226673040717548,0.0001456079135052554,9.563038870739127e-05,0.0001233512685904964,0.0009710513900333943,0.002562314001554085,0.10300000000000008
0.0012521867119025425,0.00014866615446130395,9.765846842548902e-05,0.0001259924343284984,0.0009920416819334673,0.002616545451051301,0.10400000000000008
0.0012778765378276252,0.00015174653120571613,9.970189948957551e-05,0.00012865446094629556,0.0010132046195957885,0.002671184049065001,0.10500000000000008
0.001303738592303652,0.00015484859033119733,0.00010176039290731565,0.0001313369876578742,0.0010345374622061378,0.002726222025406177,0.10600000000000008
0.0013297689408184794,0.00015797187707373194,0.00010383365855977512,0.00013403965192930432,0.0010560374529456113,0.002781651581326902,0.10700000000000008
0.001355963641926427,0.00016111593547650548,0.00010592140530817677,0.00013676208961497762,0.001077701820049301,0.002837464892375388,0.10800000000000008
0.0013823187486030732,0.0001642803085499052,0.00010802334109820715,0.0001395039350908463,0.0010995277778426103,0.002893654111184642,0.10900000000000008
0.0014088303095660011,0.0001674645384276652,0.00011013917306191302,0.00014226482138470964,0.0011215125277555492,0.0029502113701958383,0.11000000000000008
0.0014354943705620967,0.00017066816651922258,0.00011226860761722841,0.0001450443803035968,0.0011436532593153614,0.0030071287843175054,0.11100000000000008
0.001462306975622001,0.00017389073365835236,0.00011441135056517273,0.00014784224255829322,0.0011659471511178197,0.0030643984535216394,0.11200000000000009
0.0014892641682822977,0.00017713178024814208,0.00011656710718475768,0.00015065803788505655,0.0011883913717775254,0.00312201246537778,0.11300000000000009
0.0015163619927760254,0.00018039084640237318,0.00011873558232564289,0.0001534913951645687,0.0012109830808575504,0.0031799628975261603,0.11400000000000009
0.001543596495192071,0.0001836674720833698,0.00012091648049857756,0.00015634194253816806,0.0012337194297787385,0.0032382418200909255,0.11500000000000009
0.0015709637246040203,0.0001869611972363773,0.00012310950596366557,0.000159209307521408,0.0012565975627089946,0.0032968412980344656,0.11600000000000009
0.001598459734169008,0.00019027156192053205,0.00012531436281649195,0.00016209311711498447,0.001279614617432883,0.0033557533934538987,0.11700000000000009
0.0016260805821971187,0.00019359810643648103,0.00012753075507214548,0.0001649929979130762,0.0013027677262018394,0.00341497016782066,0.11800000000000009
0.001653822333191869,0.00019694037145071222,0.00012975838674717557,0.0001679085762091414,0.0013260540165653198,0.003474483684164218,0.11900000000000009
0.0016816810588623095,0.00020029789811665198,0.00013199696193951638,0.00017083947809921101,0.0013494706121831763,0.0035342860092008655,0.12000000000000009
0.0017096528391072523,0.00020367022819258801,0.00013424618490641492,0.00017378532958272223,0.0013730146336195766,0.0035943692154085543,0.1210000000000001
0.001737733762972149,0.0002070569041564747,0.00013650576014039682,0.00017674575666093184,0.0013966831991187524,0.0036547253830487045,0.1220000000000001
0.001765919929579119,0.00021045746931767535,0.0001387753924433034,0.00017972038543295066,0.0014204734253628743,0.0037153466021359227,0.1230000000000001
0.0017942074490306227,0.00021387146792569618,0.00014105478699843395,0.0001827088421894378,0.0014443824282123487,0.0037762249743565394,0.1240000000000001
0.0018225924432872698,0.00021729844527596803,0.0001433436494408258,0.0001857107535039959,0.0014684073234288112,0.0038373526149368706,0.12500000000000008
0.001851071047020251,0.00022073794781272648,0.000145641685925705,0.00018872574632230403,0.001492545227381106,0.0038987216544620925,0.12600000000000008
0.001879639408438853,0.00022418952322904388,0.0001479486031951386,0.00019175344804902753,0.0015167932577345201,0.003960324240646583,0.12700000000000009
0.0019082936900935371,0.00022765272056406524,0.00015026410864292145,0.0001947934866325425,0.0015411485341235642,0.00402215254005663,0.12800000000000009
0.0019370300696550378,0.00023112709029749848,0.00015258791037772748,0.00019784549064751165,0.0015656081788085433,0.004084198739786319,0.1290000000000001
0.001965844740669926,0.0002346121844414091,0.00015491971728455646,0.0002009090893753485,0.0015901693173162102,0.0041464550490874505,0.1300000000000001
0.0019947339132930916,0.00023810755662936797,0.00015725923908450594,0.00020398391288260466,0.001614829079064747,0.004208913700954317,0.1310000000000001
0.0020236938149975825,0.00024161276220300242,0.00015960618639289923,0.00020706959209731868,0.0016395845979733368,0.00427156695366414,0.1320000000000001
0.00205272069126223,0.0002451273582959967,0.00016196027077579694,0.00021016575888335772,0.0016644330130565891,0.00433440709227397,0.1330000000000001
0.0020818108062374777,0.0002486509039155904,0.00016432120480492255,0.00021327204611279018,0.0016893714690040624,0.004397426430074843,0.1340000000000001
0.0021109604433898516,0.0002521829600216199,0.00016668870211102924,0.00021638808773632022,0.0017143971167451332,0.004460617310003954,0.1350000000000001
0.0021401659061254636,0.0002557230896031497,0.00016906247743573688,0.00021951351885182008,0.0017395071139994626,0.004523972106015633,0.1360000000000001
0.0021694235183929655,0.0002592708577527378,0.0001714422466818656,0.00022264797577099243,0.0017646986258132908,0.004587483224411852,0.1370000000000001
0.0021987296252663504,0.0002628258317383805,0.00017382772696229482,0.00022579109608419475,0.001789968825081813,0.004651143105133034,0.1380000000000001
0.002228080593507986,0.00026638758107317795,0.00017621863664737215,0.00022894251872345876,0.0018153148930578583,0.004714944223009854,0.1390000000000001
0.0022574728121122823,0.00026995567758276756,0.00017861469541090148,0.0002321018840237367,0.0018407340198471056,0.004778879088976793,0.1400000000000001
0.0022869026928303547,0.00027352969547056216,0.00018101562427473285,0.000235268833782404,0.00186622340489008,0.004842940251248133,0.1410000000000001
0.0023163666706760774,0.0002771092113808403,0.0001834211456519832,0.0002384430113170521,0.0018917802574311183,0.004907120296457071,0.1420000000000001
0.0023458612044138807,0.0002806938044597242,0.00018583098338891004,0.00024162406152159879,0.00191740179697458,0.004971411850758693,0.1430000000000001
0.0023753827770286546,0.0002842830564140906,0.00018824486280546475,0.00024481163092074685,0.0019430852537284668,0.005035807580897424,0.1440000000000001
0.0024049278961781285,0.0002878765515684512,0.0001906625107345501,0.00024800536772282233,0.0019688278690357043,0.005100300195239657,0.1450000000000001
0.002434493094628068,0.00029147387691984223,0.0001930836555600045,0.0002512049218710185,0.0019946268957932887,0.005164882444772222,0.1460000000000001
0.0024640749306706305,0.0002950746221907636,0.0001955080272533382,0.0002544099450930758,0.0020204795988594936,0.005229547124067302,0.1470000000000001
0.0024936699885262344,0.0002986783798802028,0.0001979353574092445,0.0002576200909494265,0.002046383255449372,0.00529428707221448,0.1480000000000001
0.0025232748787292637,0.0003022847453127831,0.00020036537927990816,0.0002608350148798296,0.0020723351555187253,0.005359095173720509,0.1490000000000001
0.002552886238497937,0.0003058933166860722,0.00020279782780813473,0.0002640543742485261,0.0020983326021367724,0.005423964359377443,0.1500000000000001
0.0025825007320886754,0.00030950369511608674,0.00020523243965932283,0.0002672778283879397,0.0021243729118476913,0.005488887607099716,0.1510000000000001
0.0026121150511352817,0.0003131154846810289,0.00020766895325230065,0.0002705050386409492,0.0021504534150212358,0.005553857942730796,0.1520000000000001
0.002641725914973241,0.0003167282924632919,0.00021010710878904967,0.0002737356684017619,0.0021765714561926353,0.00561886844081998,0.1530000000000001
0.002671330070949451,0.0003203417285897639,0.00021254664828333541,0.0002769693831554087,0.0022027243943919415,0.005683912225369901,0.1540000000000001
0.0027009242947177016,0.000323955406270472,0.00021498731558826774,0.0002802058505158918,0.0022289096034630272,0.005748982470555361,0.1550000000000001
0.0027305053905201755,0.0003275689418355914,0.00021742885642280995,0.00028344474026300535,0.0022551244723724253,0.005814072401414008,0.1560000000000001
0.002760070191455288,0.00033118195477085916,0.0002198710183972581,0.0002866857243778567,0.0022813664055081617,0.005879175294509424,0.1570000000000001
0.002789615559732142,0.0003347940677514212,0.00022231355103771011,0.00028992847707711144,0.0023076328229688038,0.005944284478567189,0.1580000000000001
0.0028191383869118794,0.0003384049066741471,0.00022475620580954456,0.00029317267484598673,0.002333921160842859,0.006009393335084417,0.1590000000000001
0.0028486355941362237,0.00034201410068844117,0.00022719873613992868,0.0002964179964700154,0.0023602288714787267,0.006074495298913335,0.16000000000000011
0.0028781041323434698,0.0003456212822255828,0.00022964089743937398,0.000299664123065605,0.0023865534237453687,0.0061395838588194016,0.16100000000000012
0.0029075409824722105,0.0003492260870266269,0.00023208244712236004,0.0003029107381094149,0.002412892303283849,0.00620465255801446,0.16200000000000012
0.002936943155653048,0.00035282815416889024,0.0002345231446270421,0.0003061575274665722,0.0024392430127499394,0.006269694994665492,0.16300000000000012
0.002966307693388559,0.00035642712609106097,0.00023696275143406527,0.0003094041794177524,0.0024656030720479312,0.006334704822379369,0.16400000000000012
0.002995631667721779,0.00036002264861695105,0.00023940103108449767,0.0003126503846851416,0.0024919700185558253,0.0063996757506641945,0.16500000000000012
0.003024912181393445,0.00036361437097792693,0.00024183774919690532,0.0003158958364573061,0.002518341407342066,0.006464601545367649,0.16600000000000012
0.003054146367988254,0.00036720194583404373,0.000244272673483583,0.00031914023041298864,0.002544714811373947,0.006529476029092817,0.16700000000000012
0.003083331392070379,0.00037078502929390996,0.00024670557376595934,0.0003223832647438518,0.0025710878217178952,0.006594293081591995,0.16800000000000012
0.0031124644493084807,0.0003743632809333122,0.0002491362219891931,0.00032562464017619135,0.002597458047731729,0.006659046640138907,0.16900000000000012
0.0031415427665904576,0.00037793636381262455,0.00025156439223597777,0.00032886405999163644,0.0026238231172490793,0.006723730699879776,0.17000000000000012
0.003170563602128161,0.00038150394449302887,0.0002539898607395689,0.0003321012300468601,0.002650180676756114,0.006788339314163733,0.17100000000000012
0.0031995242455523094,0.0003850656930515736,0.00025641240589605247,0.0003353358587923168,0.002676528391560696,0.006852866594852948,0.17200000000000013
0.0032284220179978184,0.00038862128309509486,0.00025883180827586914,0.00033856765729002906,0.00270286394595414,0.006917306712612951,0.17300000000000013
0.0032572542721797737,0.00039217039177302413,0.00026124785063460945,0.0003417963392304387,0.002729185043365691,0.0069816538971835375,0.17400000000000013
0.003286018392460265,0.00039571269978911126,0.0002636603179230974,0.0003450216209483463,0.002755489406509881,0.007045902437630702,0.17500000000000013
0.003314711794906293,0.0003992478914120809,0.00026606899729677446,0.00034824322143795237,0.0027817747775268956,0.007110046682579995,0.17600000000000013
0.0033433319273389476,0.0004027756544852513,0.0002684736781244014,0.00035146086236702176,0.0028080389181160616,0.007174081040431684,0.17700000000000013
0.003371876269374097,0.00040629568043513596,0.0002708741519960915,0.0003546742680901887,0.002834279609662649,0.007237999979558163,0.17800000000000013
0.0034003423324547376,0.0004098076642790514,0.0002732702127306892,0.00035788316566141696,0.0028604946533580407,0.007301798028483936,0.17900000000000013
0.003428727659875259,0.0004133113046317565,0.00027566165638251,0.0003610872848456393,0.002886681870313469,0.0073654697760486346,0.18000000000000013
0.0034570298267977873,0.00041680630371114096,0.0002780482812474533,0.00036428635812958557,0.002912839101667411,0.0074290098715533775,0.18100000000000013
0.003485246440260799,0.0004202923673429884,0.0002804298878685035,0.0003674801207318213,0.002938964208686754,0.007492413024890866,0.18200000000000013
0.0035133751391802134,0.000423769204964835,0.0002828062790406323,0.0003706683106120118,0.0029650550728619104,0.0075556740066596035,0.18300000000000013
0.003541413594343135,0.00042723652962894194,0.00028517725981511496,0.0003738506684794276,0.002991109595995939,0.007618787648262558,0.18400000000000014
0.003569359508394426,0.0004306940580044084,0.0002875426375032753,0.00037702693780070946,0.003017125700287834,0.007681748841990653,0.18500000000000014
0.003597210615816304,0.0004341415103784383,0.00028990222167967036,0.0003801968648069047,0.003043101328410101,0.007744552541091418,0.18600000000000014
0.0036249646829011255,0.00043757861065678685,0.00029225582418472817,0.000383360198499795,0.0030690344435806943,0.007807193759823129,0.18700000000000014
0.003652619507717535,0.0004410050863634039,0.00029460325912685083,0.0003865166906575279,0.003094923029629492,0.00786966757349481,0.18800000000000014
0.0036801729200701457,0.0004444206686392919,0.0002969443428839954,0.00038966609583956723,0.0031207650910593672,0.007931969118492367,0.18900000000000014
0.0037076227814529347,0.00044782509224060345,0.0002992788941047459,0.0003928081713909801,0.0031465586531019963,0.00799409359229126,0.19000000000000014
0.003734966984996486,0.00045121809553599,0.0003016067337088841,0.0003959426774460713,0.003172301761768521,0.008056036253455951,0.19100000000000014
0.0037622034554092797,0.00045459942050322466,0.0003039276848874766,0.0003990693769313816,0.0031979924838951225,0.008117792421626484,0.19200000000000014
0.003789330148913156,0.0004579688127251169,0.0003062415731024841,0.00040218803556806406,0.00322362890718369,0.008179357477492512,0.19300000000000014
0.003816345053173119,0.00046132602138473374,0.00030854822608590755,0.0004052984218736508,0.003249209140237617,0.008240726862755027,0.19400000000000014
0.003843246187221645,0.00046467079925995106,0.00031084747383848196,0.0004084003071632273,0.003274731312592871,0.008301896080076176,0.19500000000000015
0.00387003160137763,0.0004680029027173447,0.0003131391486279272,0.0004114934655500225,0.003300193574744432,0.008362860693017355,0.19600000000000015
0.003896699377160124,0.00047132209170544487,0.00031542308498676736,0.0004145776739454324,0.003325594098168169,0.008423616325965938,0.19700000000000015
