x,AA-cycles,AB-cycles,BB-cycles,all
0.05,0.9386860386395276,0.21184248200514724,0.10064021553908171,0.4485842905107078
0.1,0.04505907746114749,0.7668325631917698,0.7749931855138983,0.4470250789895933
0.15000000000000002,0.07071447668854633,0.16766260719864925,0.6788958219025577,0.3549653039956654
0.2,0.11952487020858028,0.13802330987405284,0.6763925566745793,0.37272696454144905
0.25,0.5683465108539354,0.010722371531783965,0.8209227832268576,0.624691735250257
0.3,0.3865390917286378,0.3423249013444388,1.05796523226763,0.6178359286618564
0.35,0.6191708994063112,1.4921653099274494,0.6547593789409738,0.42808331845608477
0.39999999999999997,0.717481042951638,0.3461819058923901,0.1308823022397553,0.3484567097368256
0.44999999999999996,1.1341085599099814,0.14163015208219445,0.014860909040937315,0.5342055791159114
0.49999999999999994,1.4453224318287705,0.5462728355220999,0.16576922645860184,0.6757256659429737
0.5499999999999999,1.2645123503955287,0.24269585974191,0.044533843571799875,0.6168670918401059
0.6,0.7421996671338563,0.5649032268039507,0.3788693694172608,0.5612700981995858
0.65,0.9933845522824516,0.6836826680230345,0.5810835269418705,0.6424658585778396
0.7000000000000001,1.6068947660588735,0.3939713152183605,0.6835188108899305,0.9953626290206474
0.7500000000000001,1.6900563178441423,0.8107485850376844,0.8606078579616703,1.0721916124044273
0.8000000000000002,1.4876917816069286,1.1469081349037384,1.302169543907505,1.1465891151541332
0.8500000000000002,1.9112051650167605,1.638407260039988,1.6239537621399744,1.4374779671409958
0.9000000000000002,1.1513390696428707,1.2406348397006894,1.476962329473987,1.0647320463337189
0.9500000000000003,0.1409108435754022,0.27107806965130016,2.3334868411888907,1.1524034262451242
1.0000000000000002,0.15843358768230742,0.6744094971031749,2.3802262237311806,1.0820971660500622
1.0500000000000003,0.6879358771594581,0.15627354786565953,2.9528825136870194,1.0659399214478185
1.1000000000000003,1.3894436439585043,0.40947132621022875,2.965300143399753,0.71258716824531
1.1500000000000004,0.07358595321031937,1.7875012206575271,3.562754952764694,1.7791562041923283
1.2000000000000004,0.17827029490544158,3.9329138246690056,3.4109235715972632,2.0365394422773138
1.2500000000000004,1.4023104322172244,4.290525581172458,3.461661054875959,2.630823712637892
1.3000000000000005,2.6488631630453376,5.263754993540352,4.94285165993971,3.9569606670819146
1.3500000000000005,3.386516808549602,4.579275860295887,4.992281072119424,4.234580296417596
1.4000000000000006,2.728428334687181,7.88239852177769,5.221556493724902,4.395028567385149
1.4500000000000006,2.6377786418080307,9.485476684640746,5.298203674126784,4.566209113153844
1.5000000000000007,2.723388415709987,7.50924713931516,5.684457764949931,4.5654962782461554
1.5500000000000007,3.244848337917212,7.481838639459384,7.602619528964012,5.678636094201488
1.6000000000000008,4.675598670499607,10.78887123898357,8.468153275804914,7.045746955304593
1.6500000000000008,6.3880196590075755,18.673649929202217,9.895337388108109,9.34542560767292
1.7000000000000008,7.084188865728266,20.777499944093694,12.521767135393029,11.107147824593444
1.7500000000000009,8.521395175263772,16.885758347895877,14.204653778473187,12.029027578809327
1.800000000000001,8.925526387784885,16.53077918770069,17.04602129148033,13.52287933860884
1.850000000000001,9.934880771616383,18.64621524534492,18.056695065963385,14.655274861154307
1.900000000000001,11.226976018315227,19.418836988376494,20.908322441456452,16.664529050205353
1.950000000000001,16.190572481407575,29.913753595563037,26.020073239761004,22.3534296393993
2.000000000000001,20.756859550587986,33.57175685098793,27.77120451859814,25.452749354997593
