estimated_true_dist,empirical_min_dist,empirical_true_dist
180.9148256786159,180.8816666666667,181
181.92052939059153,181.87866666666667,182
182.9177449018684,182.87733333333333,183
183.84158644579168,183.876,184
184.84454419630063,184.87366666666668,185
185.84218372549458,185.8733333333333,186
186.83949935955772,186.8696666666667,187
187.83146838601337,187.86799999999994,188
188.8287205767181,188.86466666666664,189
189.82161414079732,189.86399999999995,190
190.82180883219564,190.86066666666667,191
191.82609816790207,191.86,192
192.8161359432717,192.85900000000004,193
193.81247035034625,193.85566666666665,194
194.81471188324556,194.85433333333327,195
195.80790528492156,195.85366666666664,196
196.82016494407847,196.84900000000002,197
197.81425106318554,197.84566666666666,198
198.81100271747178,198.84433333333334,199
199.7994588457886,199.84266666666662,200
200.79341334962794,200.84099999999998,201
201.88481305916895,201.83966666666663,202
202.87801415385903,202.83766666666662,203
203.88243980078607,203.83566666666675,204
204.8738268667794,204.83466666666672,205
205.87542789535013,205.83433333333332,206
206.87315652611872,206.83233333333337,207
207.78310989782844,207.83000000000004,208
208.779391408495,208.82833333333338,209
209.77956233182553,209.82666666666668,210
210.78219387381233,210.825,211
211.7932464170446,211.82300000000004,212
212.7925914546806,212.82066666666665,213
213.80447631947348,213.818,214
214.79515001896155,214.81633333333335,215
215.783724266142,215.8146666666666,216
216.78092190218467,216.8119999999999,217
217.77560849417785,217.80966666666666,218
218.77707868557144,218.8083333333333,219
219.77789712632176,219.806,220
220.75879093944286,220.80233333333337,221
221.7568199453636,221.80100000000002,222
222.75334816207874,222.7976666666667,223
223.7525232818445,223.796,224
224.74769446833378,224.794,225
225.75466745744123,225.79299999999998,226
226.75221942968702,226.79199999999994,227
227.74323995057935,227.79066666666668,228
228.7441989922738,228.7896666666667,229
229.75742000739473,229.7853333333333,230
230.7467505622359,230.78500000000003,231
231.74289427037402,231.78266666666667,232
232.75739253171602,232.78166666666672,233
233.74834395070778,233.78033333333335,234
234.7486402660271,234.77933333333334,235
235.74716680513598,235.77833333333342,236
236.73928752281267,236.77466666666672,237
237.73487654158265,237.77300000000005,238
238.74110569732892,238.77133333333336,239
239.7328994169519,239.76933333333335,240
240.74526326221476,240.76699999999997,241
241.74211250325618,241.7666666666667,242
242.73207305001065,242.76499999999996,243
243.73841371138258,243.76000000000002,244
244.7164577726247,244.7586666666667,245
245.8113655499934,245.75533333333334,246
246.6981647726237,246.75366666666665,247
247.80146246498458,247.752,248
248.80480935020225,248.75033333333332,249
249.80120645531227,249.74999999999997,250
250.70432001780665,250.74833333333333,251
251.71175362442025,251.746,252
252.70837616813301,252.74233333333336,253
253.70868843365432,253.74066666666664,254
254.69707955051942,254.73666666666662,255
255.67929457356604,255.73566666666667,256
256.68189185267204,256.734,257
257.6823980072674,257.7330000000001,258
258.68338084361073,258.73200000000014,259
259.68032446019754,259.72866666666664,260
260.67837785882983,260.72433333333333,261
261.6788330115935,261.72299999999984,262
262.6737178732078,262.7190000000001,263
263.6860994766697,263.71700000000016,264
264.6883810173205,264.71233333333345,265
265.6893934255151,265.7093333333335,266
266.67831176835347,266.70500000000015,267
267.69581298865097,267.702,268
268.70273920703397,268.70000000000016,269
269.7012271897696,269.6966666666666,270
270.7125328420665,270.69466666666665,271
271.69256190080495,271.6906666666665,272
272.68365104038776,272.6873333333333,273
273.6718901549077,273.68466666666666,274
274.67688648237015,274.68266666666665,275
275.67642877589424,275.68033333333346,276
276.6796708759335,276.67733333333337,277
277.6700069581193,277.6743333333334,278
278.69400104862035,278.6719999999999,279
279.67969350439574,279.6666666666668,280
280.6751985942258,280.663,281
281.6735195561934,281.6623333333332,282
282.6781747987034,282.65733333333344,283
283.676869273663,283.6539999999998,284
284.688284590027,284.6533333333333,285
285.6855860654939,285.6503333333331,286
286.6850426554549,286.6473333333332,287
287.6886428477831,287.64233333333306,288
288.5747467800591,288.6383333333332,289
289.5818393059688,289.6356666666665,290
290.58247606200763,290.63300000000004,291
291.5808414911227,291.62766666666676,292
292.58113556878425,292.62266666666676,293
293.5909001292084,293.6173333333334,294
294.58973808147147,294.6139999999999,295
295.5933895941136,295.61066666666676,296
296.594304329515,296.60766666666666,297
297.5811202953957,297.60366666666675,298
298.57607326950273,298.60099999999994,299
299.5767298526337,299.59766666666656,300
300.5694881145214,300.59366666666654,301
301.5621419590663,301.5900000000001,302
302.5452967509737,302.58733333333333,303
303.5374991824185,303.5836666666667,304
304.5324988152399,304.58,305
305.5397175025294,305.5786666666667,306
306.53472350266816,306.574,307
307.5300593969373,307.56899999999996,308
308.5268472135365,308.5656666666665,309
309.5221623075658,309.5616666666666,310
310.51802481293333,310.5556666666666,311
311.5148840913935,311.5516666666667,312
312.5129654913603,312.5446666666664,313
313.5079777645508,313.542,314
314.48295356161316,314.5393333333332,315
315.48716494401407,315.53566666666643,316
316.48784785852797,316.5306666666664,317
317.482042455473,317.526,318
318.47426601578377,318.5170000000001,319
319.48199791396985,319.51266666666675,320
320.4809542107692,320.507,321
321.48180167985464,321.5033333333332,322
322.4747497645501,322.4973333333332,323
323.4773255837675,323.4943333333333,324
324.4808826671114,324.4896666666666,325
325.4822236088625,325.4869999999999,326
326.4728822451088,326.4803333333332,327
327.3268434003407,327.4783333333334,328
328.3245222993831,328.473,329
329.33141077899404,329.4673333333333,330
330.32276670852315,330.46133333333324,331
331.3251675404687,331.4533333333333,332
332.3131419346047,332.4479999999998,333
333.31699766331803,333.4423333333333,334
334.3167534098884,334.4390000000002,335
335.30225990185,335.4310000000001,336
336.2891529006278,336.42566666666676,337
337.2686643156427,337.421,338
338.2728760893983,338.4113333333333,339
339.25954651215557,339.4070000000001,340
340.2399630067932,340.4006666666667,341
341.244908408104,341.39233333333357,342
342.24894744373654,342.388666666667,343
343.23467323413996,343.3776666666666,344
344.2394219999659,344.37133333333327,345
345.2272143768642,345.3683333333334,346
346.2180092617894,346.36266666666677,347
347.2076204237919,347.3556666666668,348
348.20699604652026,348.3473333333335,349
349.18886585775186,349.3410000000001,350
350.185167815141,350.3356666666668,351
351.1865900502599,351.32933333333347,352
352.18916699384897,352.3226666666667,353
353.1863433869513,353.3149999999999,354
354.17716436739585,354.30433333333315,355
355.17122622934653,355.29633333333334,356
356.01253435217455,356.28866666666664,357
357.0141260176692,357.28099999999984,358
358.03073133576385,358.2733333333334,359
359.02968327395877,359.2640000000001,360
360.0328324607326,360.2536666666664,361
361.0314661162962,361.2496666666667,362
362.0437350239547,362.244,363
363.03897588133617,363.2343333333334,364
364.04148333804983,364.22499999999974,365
365.03093028178836,365.2166666666668,366
366.0290613601793,366.213666666667,367
366.8686691513829,367.20500000000004,368
367.8764923673481,368.1990000000001,369
368.8702639253843,369.1883333333333,370
369.86823157020325,370.1793333333333,371
370.8561402961452,371.1729999999999,372
371.8603712366164,372.1636666666666,373
372.852387437768,373.1570000000002,374
373.8598033247042,374.1463333333331,375
374.8471096295195,375.1406666666666,376
375.82905449220453,376.1313333333335,377
376.82713092189675,377.12533333333323,378
377.8234382159005,378.11666666666673,379
378.8014482572844,379.1066666666667,380
379.78723026362957,380.1019999999999,381
380.7750457434609,381.0909999999998,382
381.76849840721917,382.08333333333326,383
382.7647171515885,383.0716666666666,384
383.7526437180199,384.0596666666667,385
384.572996810499,385.0486666666667,386
385.56004996533034,386.03733333333355,387
386.55660523082923,387.0259999999998,388
387.54796916403546,388.0176666666665,389
388.5251910982487,389.00933333333296,390
389.50538954045777,389.9969999999998,391
390.4996966472298,390.98633333333316,392
391.4943473128352,391.9750000000001,393
392.5033942120946,392.96399999999977,394
393.5081977589674,393.95399999999995,395
394.5080156233742,394.9410000000001,396
395.4899546740615,395.9303333333334,397
396.49311651648026,396.92233333333337,398
397.4771513198767,397.9109999999998,399
398.3170055639318,398.8990000000001,400
399.31009598491545,399.88933333333307,401
400.2969204064367,400.87599999999964,402
401.2850281026325,401.85933333333304,403
402.2766190586482,402.8506666666664,404
403.27659141048684,403.838,405
404.2896157750803,404.82633333333297,406
405.2919577953454,405.8163333333333,407
406.29805489882926,406.8073333333335,408
407.2853333976961,407.7946666666667,409
408.2792895143331,408.7813333333333,410
409.26739848875144,409.7703333333334,411
410.09032018384977,410.75366666666685,412
411.0828414767812,411.7436666666667,413
412.08945303357046,412.73133333333345,414
413.0825662023445,413.71766666666673,415
414.0764600806445,414.7006666666667,416
415.0871935443694,415.68433333333365,417
416.07994095492927,416.6636666666667,418
417.0695024014563,417.6496666666665,419
418.068252858712,418.6309999999997,420
418.87541492013526,419.60899999999987,421
419.87014883746684,420.59166666666664,422
420.8803006158261,421.581,423
421.8611814433322,422.5586666666664,424
422.8485243872782,423.54033333333336,425
423.84931350093314,424.52233333333345,426
424.85087558879945,425.50400000000013,427
425.8414904278833,426.4870000000002,428
426.82412148598604,427.47700000000003,429
427.8044903552427,428.462,430
428.7918387914761,429.44666666666666,431
429.78518160069956,430.43299999999965,432
430.7817769961368,431.4129999999998,433
431.7635831478836,432.3953333333335,434
432.7553960017336,433.37233333333364,435
433.5547141210557,434.35266666666627,436
434.56925321992264,435.33266666666697,437
435.5576653789155,436.3119999999996,438
436.55410373375275,437.29000000000013,439
437.54120786045337,438.26833333333343,440
438.5449156391791,439.252666666667,441
439.53902808302627,440.23066666666693,442
440.5447296113838,441.2106666666669,443
441.541575578103,442.18733333333313,444
442.349576491905,443.16366666666664,445
443.33842419592366,444.1473333333333,446
444.3097489664168,445.12500000000006,447
445.3109095904362,446.1023333333331,448
446.30138392305685,447.0776666666665,449
447.301457826001,448.0503333333333,450
448.2903114982151,449.0233333333335,451
449.27986968950637,450.0009999999999,452
450.2762424231297,450.97899999999976,453
451.26440963426785,451.9493333333331,454
452.26781250599794,452.928,455
453.2533022380318,453.9073333333333,456
454.2540442917416,454.87799999999993,457
455.2393896626245,455.855,458
456.03873654573334,456.8249999999997,459
457.02639790321234,457.79866666666635,460
458.0193578390575,458.77866666666637,461
459.01403669473075,459.7503333333333,462
460.01659748072956,460.72533333333314,463
461.0219193969173,461.6909999999999,464
462.0297498803819,462.66166666666663,465
463.0045749474199,463.63000000000005,466
463.99808393494675,464.5980000000002,467
465.0082600893606,465.56999999999977,468
466.0000502989273,466.5353333333335,469
466.7977852593716,467.50500000000034,470
467.79653206739783,468.47633333333346,471
468.78768809566765,469.4456666666671,472
469.78184283120214,470.41066666666694,473
470.77226645664484,471.3676666666669,474
471.76231729715965,472.3293333333332,475
472.7556247200015,473.30000000000007,476
473.7459616394348,474.27066666666656,477
474.7343576635114,475.2400000000002,478
475.7197647256013,476.1983333333334,479
476.69722553921144,477.1613333333336,480
477.69851038036967,478.12266666666704,481
478.6730784556353,479.08799999999997,482
479.6670637774018,480.05033333333364,483
480.6687566681539,481.0153333333329,484
481.47429526618737,481.9830000000006,485
482.458671055835,482.94199999999967,486
483.4407985541871,483.9029999999994,487
484.4502813341973,484.86766666666637,488
485.43473213036555,485.82199999999955,489
486.43240913308057,486.769,490
487.4207496703156,487.7216666666663,491
488.4265479206052,488.67900000000014,492
489.4172130012526,489.6329999999999,493
490.40402973322654,490.58766666666673,494
491.37855008262824,491.5453333333335,495
492.37134602824295,492.4976666666667,496
493.36661781631545,493.4503333333337,497
494.3696551866274,494.40733333333367,498
495.3907916620661,495.36833333333334,499
496.36653306701857,496.3220000000004,500
497.15940555222875,497.27933333333306,501
498.1482202122163,498.2250000000003,502
499.1458692328761,499.1673333333335,503
500.16086962247226,500.1093333333334,504
501.15765214512425,501.0633333333337,505
502.14920097861534,502.00933333333325,506
503.1418893221292,502.95800000000025,507
504.1325205404739,503.9076666666671,508
505.1197537579748,504.8586666666664,509
506.12759723712094,505.79799999999983,510
507.13206134855477,506.74633333333304,511
508.12190715622194,507.68733333333324,512
509.1091353107195,508.6196666666666,513
510.1001636432213,509.56199999999995,514
511.07999087269263,510.4993333333333,515
511.86941101414294,511.44066666666663,516
512.8734243750354,512.3876666666666,517
513.8605886304534,513.3190000000004,518
514.8620398341516,514.2593333333331,519
515.8899180681404,515.2006666666668,520
516.8944755169182,516.137,521
517.8772677164583,517.073333333333,522
518.886515212535,518.0193333333332,523
519.8691051446516,518.9526666666671,524
520.8557664262078,519.8793333333344,525
521.8500220969887,520.7940000000001,526
522.8570307169776,521.7263333333339,527
523.8589463767839,522.657666666667,528
524.8400317397153,523.5870000000007,529
525.8284471224476,524.5160000000002,530
526.8372419697762,525.4436666666666,531
527.8330394812867,526.379,532
528.634623513934,527.3073333333333,533
529.6282598997993,528.2370000000002,534
530.6216393485436,529.1606666666677,535
531.617211881153,530.0826666666667,536
532.6054334173294,530.9889999999997,537
533.611945954655,531.9049999999995,538
534.6061906496254,532.8270000000007,539
535.6012607134109,533.7433333333338,540
536.5862082117278,534.6596666666668,541
537.5779886331538,535.5773333333334,542
538.5749719360824,536.4890000000004,543
539.5714069188944,537.4053333333334,544
540.5648184591153,538.3213333333333,545
541.560143775961,539.2309999999997,546
542.5587607159254,540.1420000000005,547
543.5317693013443,541.0580000000004,548
544.5077577743721,541.9616666666665,549
545.5035523198268,542.884666666667,550
546.4949137083522,543.7756666666669,551
547.4862480152532,544.6776666666666,552
548.4897163567688,545.5890000000002,553
549.4796163224663,546.4883333333332,554
550.4805560150081,547.3929999999997,555
551.2702228676011,548.2893333333332,556
552.2613904897746,549.1813333333326,557
553.244193679651,550.0820000000004,558
554.2347163375102,550.9880000000006,559
555.2279726175158,551.8790000000009,560
556.2072771330023,552.7696666666665,561
557.2051653859423,553.6623333333329,562
558.1979980649339,554.5493333333329,563
559.1966358303614,555.4416666666662,564
560.1857410334187,556.3123333333336,565
561.1772985127277,557.2069999999999,566
562.1682371091675,558.096666666666,567
563.1568744086222,558.9833333333335,568
564.1468426664218,559.8703333333335,569
565.148792209501,560.7506666666659,570
566.1389102416472,561.6343333333331,571
567.1320426388422,562.5106666666671,572
568.1450508529747,563.3859999999995,573
569.1287774677184,564.2563333333335,574
570.129015982293,565.1360000000006,575
571.115670513307,566.0060000000011,576
572.112945518595,566.8853333333325,577
572.8909957480774,567.7650000000004,578
573.876251995834,568.6263333333324,579
574.8560433628221,569.4953333333336,580
575.8540988869423,570.3599999999997,581
576.8393417239535,571.2250000000007,582
577.8377869115616,572.0870000000007,583
578.8293454680942,572.9509999999997,584
579.8100278292545,573.8173333333335,585
580.7959837500327,574.6773333333333,586
581.7815427124372,575.5520000000004,587
582.77068183455,576.4163333333335,588
583.7756427538282,577.2716666666669,589
584.770263632993,578.1260000000009,590
585.7815919087848,578.9763333333334,591
586.7723009162115,579.8376666666669,592
587.7546129476098,580.6983333333336,593
588.732505089889,581.5430000000003,594
589.7268375009079,582.3996666666667,595
590.7224815664846,583.2633333333337,596
591.7145695814444,584.1186666666662,597
592.6861793659481,584.9639999999999,598
593.6765594725786,585.8116666666665,599
594.6670922069898,586.6586666666672,600
595.6681198806186,587.5033333333333,601
596.6632746326876,588.3376666666675,602
597.6770032025262,589.1903333333336,603
598.6690236950004,590.0223333333337,604
599.6649370922406,590.8666666666671,605
600.6506140448876,591.6970000000002,606
601.6534577550559,592.5396666666667,607
602.6385421255493,593.3586666666667,608
603.6463109933248,594.1989999999998,609
604.6470048628139,595.0340000000002,610
605.3931356665669,595.8523333333333,611
606.6259305756156,596.6843333333336,612
607.620370090174,597.5233333333331,613
608.6071008268381,598.3539999999999,614
609.6122576068542,599.1873333333336,615
610.5864380734105,599.9983333333331,616
611.347548693132,600.818333333333,617
612.3338832733023,601.6356666666668,618
613.329653348999,602.4646666666667,619
614.3205875767792,603.2799999999996,620
615.3055045234557,604.0956666666666,621
616.3019164788163,604.9169999999993,622
617.2937681141037,605.7333333333333,623
618.2845577781261,606.5389999999995,624
619.2693023065772,607.3383333333333,625
620.2497436003147,608.1423333333324,626
621.2376023806829,608.933666666667,627
622.2243811969608,609.7396666666673,628
623.214482438612,610.5493333333336,629
624.1887996831781,611.3286666666659,630
625.1905510914844,612.1246666666664,631
626.1885827513538,612.9273333333335,632
627.1855363717439,613.7393333333329,633
628.1536788247441,614.5180000000001,634
629.1478497589502,615.3026666666674,635
630.1385641267929,616.1143333333334,636
631.134978135384,616.912333333333,637
632.1104696153949,617.7026666666665,638
633.112965651099,618.4990000000003,639
634.0897688410298,619.2553333333333,640
635.0891683851992,620.0436666666664,641
636.0803409361674,620.8273333333336,642
637.0596993014353,621.6123333333336,643
638.0417836208327,622.3903333333332,644
639.0224321618434,623.169,645
640.0290400962467,623.9563333333329,646
640.756920500696,624.7133333333328,647
641.741921522908,625.479666666666,648
642.7260771692856,626.2283333333335,649
643.7455219773251,627.0296666666666,650
644.7220256899069,627.7776666666664,651
645.7224913453928,628.5466666666664,652
646.7158387547315,629.3183333333335,653
647.6999515849288,630.0790000000004,654
648.6826021049203,630.8343333333333,655
649.694094600354,631.6029999999994,656
650.6810363677938,632.3786666666662,657
651.6565920688785,633.137666666667,658
652.6132122956757,633.8839999999998,659
653.6056414290402,634.6363333333331,660
654.5869615765639,635.3973333333336,661
655.575839199871,636.1463333333327,662
656.5505629880965,636.9033333333329,663
657.544922310023,637.6580000000001,664
658.5254124369965,638.3983333333331,665
659.5231546929912,639.1440000000006,666
660.5182081759262,639.9003333333333,667
661.5269247798012,640.6603333333331,668
662.5017315252461,641.3949999999998,669
663.4868491925968,642.1469999999997,670
664.4774413868905,642.8986666666667,671
665.204585817345,643.6300000000001,672
666.1958390141637,644.369666666667,673
667.1944080070142,645.1070000000002,674
668.20578971464,645.851666666667,675
669.1955737827906,646.5893333333328,676
670.2106784119969,647.3349999999999,677
671.2142265001203,648.0903333333332,678
672.2199357784355,648.8120000000002,679
673.2330068401573,649.5283333333335,680
673.9562886343019,650.2560000000004,681
675.2111736313318,650.9926666666663,682
676.19610938691,651.7256666666668,683
676.9197660903626,652.444333333333,684
677.9154439874796,653.1643333333338,685
678.8960739513926,653.8563333333326,686
679.8800564422072,654.561666666667,687
680.8600165918253,655.3090000000004,688
681.851024290083,656.0343333333334,689
682.8432470223232,656.7546666666665,690
683.8493245680544,657.467,691
684.8470753040558,658.1713333333335,692
685.8408001984706,658.8890000000004,693
686.8073137715685,659.5806666666663,694
687.7852040405938,660.286666666667,695
688.7859464218643,661.0213333333331,696
689.7919390047251,661.728666666666,697
690.7814952452794,662.4329999999997,698
691.7787702468286,663.1509999999998,699
692.7713625980111,663.8526666666668,700
693.7412397852877,664.5490000000001,701
694.7250361116356,665.2253333333333,702
695.4489953667879,665.9150000000005,703
696.4383406353292,666.6243333333337,704
697.4214082163031,667.3090000000001,705
698.4041053532452,667.9863333333337,706
699.4076466917286,668.6880000000001,707
700.3902359749952,669.3683333333331,708
701.3799479034063,670.0409999999996,709
702.3533411530232,670.7316666666668,710
703.3344762130835,671.414666666667,711
704.3174179041819,672.1153333333333,712
705.3303817559101,672.8040000000002,713
706.3295148105376,673.4966666666671,714
707.3176086696008,674.1553333333329,715
708.3053189303089,674.8333333333323,716
709.2932718116538,675.5056666666665,717
710.0005424503508,676.1696666666664,718
711.2636016954482,676.8523333333327,719
711.9941250378477,677.528666666666,720
712.9641770948189,678.182666666666,721
713.9429568973304,678.8503333333335,722
714.9522729141345,679.5176666666661,723
715.9432080057537,680.1759999999999,724
716.9312156460545,680.847333333334,725
717.9023599678975,681.5076666666665,726
718.8781407389085,682.1643333333333,727
719.875685992857,682.8333333333331,728
720.8512620464828,683.4956666666665,729
721.8435522635936,684.1416666666671,730
722.8230425404441,684.801666666667,731
723.8132333722763,685.467333333333,732
724.792188969845,686.1210000000005,733
725.7815388322736,686.7800000000007,734
726.5185194839679,687.4323333333334,735
727.50296042105,688.0816666666665,736
728.5026060600026,688.725333333334,737
729.500244989739,689.3793333333341,738
730.5048194115014,690.0289999999999,739
731.4990722571047,690.6703333333332,740
732.4810574433536,691.3053333333335,741
733.1939469978673,691.9253333333334,742
734.1728698542134,692.5569999999997,743
735.1731468077926,693.2136666666663,744
736.1614469934049,693.8479999999998,745
737.151552324919,694.4696666666662,746
738.1286790981096,695.1130000000002,747
739.1304327629712,695.734666666667,748
740.1101883278848,696.3453333333331,749
740.8311264514936,696.9813333333328,750
742.0966763187395,697.6316666666667,751
742.8162211363515,698.2609999999995,752
743.803897549312,698.8806666666663,753
744.7788386116003,699.496,754
745.7665530757096,700.1243333333334,755
746.7580095963535,700.7393333333331,756
747.7609857759645,701.3493333333339,757
748.7531483644825,701.9753333333338,758
749.7386864509426,702.599666666666,759
750.7042777700351,703.2123333333332,760
751.6813776619161,703.8293333333335,761
752.65798517486,704.4569999999997,762
753.6516617956245,705.0756666666662,763
754.6604917718076,705.6966666666667,764
755.6529093173885,706.3160000000006,765
756.3557122800819,706.9303333333332,766
757.3514836789221,707.555,767
758.3409048258637,708.1646666666662,768
759.3236329243161,708.7603333333335,769
760.320571045059,709.3836666666667,770
761.3023088138981,709.989,771
762.2864879858415,710.5840000000003,772
763.2652495972521,711.2079999999999,773
764.2487435756999,711.7863333333328,774
765.2592909452476,712.3913333333337,775
766.2385025997669,712.9833333333337,776
767.2277109332235,713.5773333333339,777
768.2183865950634,714.1723333333331,778
769.2085565932412,714.7836666666668,779
769.9243678968993,715.3786666666668,780
770.9152590698026,715.9669999999987,781
771.9013530775746,716.5769999999999,782
772.8941867690454,717.1676666666666,783
773.892783076764,717.7603333333332,784
774.8958314709915,718.3546666666672,785
775.8871346061294,718.9293333333331,786
776.887515916215,719.528,787
777.8910321712054,720.1096666666671,788
778.6061579101254,720.6979999999995,789
