n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,59,941.016,640.524,248.935,19.898,11.322,14.196,1.187,0.961,1.372,1.614,0.093,0.089,0.148,0.222,0.231,0.013,0.008,0.023,0.034,0.051,0.054,3.937
1000,60,940.016,639.544,248.176,20.17,11.447,14.325,1.231,0.999,1.415,1.661,0.1,0.091,0.152,0.233,0.243,0.012,0.008,0.023,0.035,0.053,0.055,3.955
1000,61,939.016,638.592,247.379,20.43,11.602,14.48,1.267,1.022,1.445,1.698,0.104,0.094,0.169,0.24,0.25,0.012,0.01,0.026,0.035,0.056,0.058,3.985
1000,62,938.016,637.603,246.615,20.725,11.729,14.635,1.302,1.051,1.475,1.725,0.109,0.097,0.174,0.258,0.264,0.012,0.012,0.027,0.038,0.055,0.058,4.013
1000,63,937.016,636.616,245.836,21.004,11.875,14.798,1.339,1.085,1.507,1.759,0.115,0.1,0.178,0.266,0.271,0.013,0.011,0.03,0.039,0.06,0.06,4.047
1000,64,936.016,635.641,245.081,21.278,12.01,14.929,1.373,1.122,1.532,1.802,0.12,0.106,0.183,0.279,0.275,0.014,0.012,0.032,0.04,0.063,0.065,4.081
1000,65,935.016,634.673,244.314,21.566,12.122,15.068,1.406,1.15,1.581,1.84,0.125,0.109,0.187,0.288,0.286,0.014,0.014,0.035,0.042,0.066,0.068,4.116
1000,66,934.018,633.701,243.569,21.835,12.237,15.208,1.441,1.187,1.604,1.871,0.134,0.115,0.199,0.305,0.302,0.015,0.015,0.036,0.041,0.068,0.068,4.149
1000,67,933.018,632.714,242.825,22.116,12.372,15.333,1.484,1.213,1.632,1.91,0.138,0.12,0.204,0.315,0.313,0.015,0.016,0.04,0.042,0.073,0.074,4.185
1000,68,932.02,631.769,242.063,22.356,12.49,15.471,1.535,1.245,1.669,1.944,0.146,0.125,0.215,0.326,0.327,0.016,0.015,0.039,0.042,0.077,0.075,4.217
1000,69,931.022,630.836,241.272,22.596,12.629,15.626,1.588,1.268,1.701,1.975,0.151,0.129,0.216,0.344,0.334,0.016,0.016,0.041,0.044,0.08,0.079,4.241
1000,70,930.022,629.843,240.553,22.881,12.751,15.714,1.619,1.307,1.742,2.029,0.158,0.135,0.217,0.359,0.341,0.017,0.016,0.044,0.046,0.086,0.081,4.267
1000,71,929.026,628.876,239.825,23.125,12.893,15.809,1.651,1.337,1.799,2.074,0.168,0.144,0.222,0.369,0.346,0.016,0.017,0.048,0.047,0.087,0.081,4.3
1000,72,928.027,627.928,239.063,23.358,13.034,15.938,1.707,1.357,1.841,2.112,0.175,0.151,0.226,0.376,0.359,0.017,0.017,0.048,0.048,0.088,0.082,4.333
1000,73,927.027,626.92,238.347,23.662,13.16,16.045,1.747,1.374,1.872,2.151,0.178,0.155,0.238,0.381,0.378,0.018,0.019,0.051,0.047,0.09,0.085,4.367
1000,74,926.027,626.0,237.576,23.918,13.258,16.163,1.772,1.41,1.912,2.201,0.187,0.162,0.25,0.388,0.399,0.019,0.021,0.052,0.047,0.093,0.084,4.398
1000,75,925.028,625.066,236.811,24.168,13.387,16.282,1.813,1.436,1.936,2.238,0.193,0.167,0.262,0.405,0.42,0.02,0.022,0.053,0.048,0.096,0.083,4.425
1000,76,924.028,624.135,236.067,24.41,13.507,16.38,1.848,1.466,1.97,2.281,0.201,0.175,0.274,0.412,0.43,0.022,0.022,0.054,0.055,0.102,0.09,4.458
1000,77,923.03,623.179,235.342,24.654,13.63,16.484,1.888,1.493,2.004,2.319,0.209,0.187,0.281,0.424,0.443,0.024,0.024,0.053,0.061,0.104,0.095,4.483
1000,78,922.03,622.221,234.613,24.924,13.723,16.596,1.93,1.522,2.037,2.361,0.212,0.194,0.292,0.438,0.45,0.027,0.025,0.054,0.063,0.107,0.101,4.52
