n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,129,878.146,825.836,16.333,21.746,3.925,2.207,1.117,0.656,1.046,0.578,0.082,0.1,0.329,0.456,0.174,0.007,0.015,0.08,0.188,0.214,0.098,59.127
1000,130,877.407,825.289,16.108,21.885,3.9,2.159,1.132,0.661,1.032,0.575,0.083,0.1,0.325,0.45,0.172,0.007,0.015,0.078,0.187,0.206,0.098,59.818
1000,131,876.637,824.773,15.882,22.027,3.865,2.124,1.141,0.658,1.014,0.549,0.086,0.102,0.322,0.433,0.171,0.007,0.015,0.078,0.18,0.202,0.1,60.861
1000,132,875.876,824.214,15.666,22.176,3.851,2.088,1.152,0.655,1.005,0.528,0.09,0.102,0.319,0.423,0.169,0.007,0.013,0.08,0.17,0.196,0.097,61.913
1000,133,875.135,823.643,15.466,22.317,3.838,2.052,1.172,0.652,0.982,0.522,0.088,0.102,0.319,0.414,0.157,0.008,0.013,0.08,0.161,0.185,0.098,62.715
1000,134,874.377,823.093,15.242,22.463,3.819,2.011,1.184,0.652,0.955,0.507,0.089,0.099,0.319,0.4,0.149,0.009,0.014,0.081,0.159,0.184,0.095,63.557
1000,135,873.645,822.534,15.032,22.605,3.807,1.975,1.203,0.651,0.942,0.483,0.088,0.098,0.316,0.395,0.147,0.01,0.015,0.081,0.153,0.171,0.091,63.967
1000,136,872.91,822.003,14.817,22.734,3.786,1.95,1.224,0.647,0.936,0.461,0.088,0.098,0.314,0.388,0.145,0.009,0.015,0.079,0.15,0.167,0.087,64.975
1000,137,872.217,821.481,14.597,22.855,3.762,1.917,1.242,0.645,0.928,0.449,0.091,0.099,0.311,0.384,0.14,0.009,0.015,0.078,0.151,0.165,0.088,65.723
1000,138,871.514,820.924,14.409,22.996,3.733,1.887,1.262,0.641,0.924,0.433,0.093,0.099,0.313,0.38,0.132,0.009,0.015,0.079,0.148,0.163,0.086,66.044
1000,139,870.793,820.365,14.205,23.157,3.715,1.867,1.269,0.639,0.909,0.422,0.093,0.102,0.31,0.371,0.13,0.01,0.017,0.081,0.145,0.158,0.081,67.324
1000,140,870.081,819.776,14.04,23.333,3.673,1.826,1.279,0.643,0.888,0.417,0.094,0.102,0.303,0.367,0.128,0.01,0.017,0.082,0.141,0.158,0.078,68.141
1000,141,869.404,819.242,13.84,23.467,3.636,1.802,1.3,0.641,0.874,0.404,0.094,0.103,0.297,0.366,0.125,0.012,0.017,0.081,0.146,0.155,0.076,68.632
1000,142,868.686,818.709,13.642,23.588,3.617,1.769,1.32,0.642,0.866,0.389,0.098,0.103,0.3,0.355,0.129,0.012,0.018,0.077,0.14,0.15,0.072,69.64
1000,143,867.998,818.21,13.455,23.699,3.583,1.719,1.33,0.648,0.849,0.388,0.098,0.102,0.296,0.354,0.124,0.012,0.016,0.076,0.142,0.143,0.074,70.012
1000,144,867.332,817.686,13.271,23.828,3.567,1.692,1.341,0.653,0.832,0.373,0.102,0.099,0.294,0.35,0.116,0.013,0.017,0.078,0.141,0.145,0.073,70.728
1000,145,866.625,817.135,13.096,23.952,3.526,1.664,1.359,0.651,0.823,0.365,0.105,0.102,0.295,0.344,0.115,0.013,0.017,0.079,0.139,0.139,0.069,71.476
