n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,11,989.0,489.098,489.132,4.749,1.056,4.743,0.086,0.023,0.022,0.083,0.003,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.216
1000,12,988.0,488.12,488.15,5.169,1.137,5.165,0.099,0.028,0.025,0.096,0.004,0.002,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2.247
1000,13,987.0,487.104,487.22,5.595,1.23,5.539,0.114,0.038,0.029,0.119,0.004,0.002,0.002,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2.293
1000,14,986.0,486.128,486.254,6.007,1.304,5.941,0.131,0.046,0.036,0.137,0.005,0.002,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,2.336
1000,15,985.0,485.155,485.274,6.416,1.39,6.354,0.148,0.051,0.044,0.15,0.005,0.002,0.002,0.003,0.006,0.0,0.0,0.0,0.0,0.0,0.0,2.37
1000,16,984.0,484.175,484.308,6.815,1.482,6.757,0.171,0.058,0.051,0.163,0.005,0.002,0.002,0.003,0.008,0.0,0.0,0.0,0.0,0.0,0.0,2.406
1000,17,983.0,483.187,483.368,7.212,1.578,7.123,0.195,0.063,0.059,0.192,0.007,0.002,0.002,0.003,0.009,0.0,0.0,0.0,0.0,0.0,0.0,2.454
1000,18,982.0,482.161,482.446,7.646,1.659,7.508,0.213,0.069,0.063,0.208,0.008,0.003,0.002,0.003,0.011,0.0,0.0,0.0,0.0,0.0,0.0,2.493
1000,19,981.0,481.157,481.508,8.068,1.737,7.893,0.233,0.078,0.067,0.232,0.008,0.003,0.002,0.003,0.01,0.0,0.0,0.0,0.0,0.0,0.001,2.53
1000,20,980.0,480.178,480.558,8.465,1.826,8.273,0.256,0.083,0.071,0.255,0.009,0.005,0.003,0.004,0.013,0.0,0.0,0.0,0.0,0.0,0.001,2.569
1000,21,979.0,479.193,479.647,8.845,1.903,8.616,0.295,0.089,0.081,0.288,0.009,0.008,0.003,0.004,0.018,0.0,0.0,0.0,0.0,0.0,0.001,2.626
1000,22,978.0,478.232,478.681,9.229,1.985,9.012,0.32,0.095,0.089,0.306,0.011,0.01,0.004,0.004,0.021,0.0,0.0,0.0,0.0,0.0,0.001,2.671
1000,23,977.0,477.307,477.685,9.572,2.073,9.427,0.361,0.102,0.091,0.328,0.013,0.01,0.004,0.004,0.021,0.0,0.001,0.0,0.0,0.0,0.001,2.709
1000,24,976.0,476.375,476.702,9.932,2.161,9.813,0.393,0.109,0.098,0.359,0.014,0.01,0.005,0.005,0.022,0.0,0.001,0.0,0.0,0.0,0.001,2.742
1000,25,975.0,475.443,475.728,10.308,2.228,10.186,0.423,0.115,0.105,0.403,0.015,0.01,0.005,0.005,0.023,0.0,0.001,0.0,0.0,0.0,0.002,2.778
1000,26,974.0,474.503,474.765,10.67,2.321,10.545,0.454,0.121,0.111,0.442,0.017,0.01,0.006,0.007,0.024,0.0,0.001,0.0,0.0,0.0,0.003,2.816
1000,27,973.0,473.601,473.759,11.017,2.403,10.943,0.485,0.131,0.116,0.467,0.018,0.011,0.006,0.008,0.03,0.0,0.001,0.0,0.0,0.0,0.004,2.854
1000,28,972.0,472.631,472.844,11.369,2.486,11.291,0.53,0.139,0.124,0.496,0.022,0.012,0.006,0.009,0.035,0.0,0.002,0.0,0.0,0.0,0.004,2.89
1000,29,971.0,471.708,471.892,11.695,2.575,11.636,0.577,0.147,0.134,0.539,0.025,0.013,0.006,0.009,0.037,0.0,0.002,0.0,0.0,0.0,0.004,2.926
1000,30,970.0,470.78,470.937,12.046,2.662,11.981,0.605,0.155,0.142,0.579,0.029,0.015,0.009,0.009,0.043,0.0,0.002,0.001,0.0,0.0,0.004,2.962
1000,31,969.002,469.854,470.0,12.363,2.747,12.324,0.655,0.168,0.151,0.616,0.033,0.016,0.01,0.009,0.046,0.0,0.002,0.001,0.0,0.001,0.005,3.006
1000,32,968.002,468.919,469.051,12.705,2.819,12.698,0.693,0.181,0.156,0.639,0.038,0.017,0.011,0.01,0.052,0.001,0.002,0.002,0.0,0.001,0.006,3.038
1000,33,967.004,467.954,468.14,13.062,2.895,13.038,0.737,0.193,0.159,0.674,0.038,0.018,0.012,0.012,0.055,0.002,0.002,0.003,0.0,0.002,0.007,3.069
1000,34,966.004,466.986,467.238,13.414,2.978,13.363,0.774,0.203,0.163,0.715,0.046,0.019,0.014,0.014,0.058,0.003,0.002,0.003,0.0,0.002,0.008,3.098
1000,35,965.004,466.021,466.324,13.786,3.041,13.703,0.81,0.215,0.173,0.748,0.05,0.018,0.013,0.014,0.065,0.003,0.002,0.004,0.001,0.002,0.01,3.125
1000,36,964.004,465.087,465.396,14.125,3.115,14.031,0.853,0.226,0.183,0.79,0.053,0.02,0.014,0.015,0.072,0.003,0.002,0.004,0.001,0.002,0.01,3.148
1000,37,963.004,464.162,464.452,14.451,3.203,14.365,0.899,0.238,0.192,0.836,0.054,0.02,0.016,0.016,0.074,0.004,0.002,0.004,0.001,0.002,0.011,3.167
1000,38,962.004,463.199,463.568,14.804,3.253,14.682,0.942,0.247,0.209,0.872,0.06,0.023,0.017,0.018,0.08,0.005,0.002,0.004,0.001,0.003,0.013,3.198
1000,39,961.004,462.246,462.649,15.167,3.333,15.0,0.973,0.253,0.221,0.917,0.065,0.025,0.019,0.018,0.088,0.005,0.002,0.004,0.001,0.003,0.013,3.214
1000,40,960.004,461.347,461.712,15.475,3.409,15.314,1.011,0.263,0.231,0.974,0.079,0.025,0.022,0.018,0.092,0.005,0.002,0.004,0.001,0.004,0.013,3.24
1000,41,959.004,460.43,460.782,15.809,3.47,15.635,1.05,0.278,0.243,1.019,0.085,0.026,0.022,0.02,0.101,0.005,0.002,0.004,0.001,0.004,0.015,3.265
1000,42,958.004,459.517,459.848,16.132,3.519,15.982,1.094,0.291,0.251,1.061,0.094,0.027,0.025,0.02,0.105,0.006,0.002,0.004,0.002,0.004,0.017,3.29
1000,43,957.006,458.558,458.97,16.477,3.589,16.27,1.138,0.298,0.263,1.114,0.099,0.029,0.027,0.021,0.112,0.008,0.002,0.004,0.002,0.004,0.018,3.309
1000,44,956.006,457.674,458.011,16.779,3.659,16.608,1.178,0.312,0.274,1.16,0.11,0.03,0.027,0.022,0.119,0.008,0.002,0.004,0.003,0.005,0.018,3.331
1000,45,955.006,456.772,457.093,17.074,3.739,16.909,1.221,0.325,0.283,1.209,0.118,0.033,0.029,0.023,0.129,0.011,0.002,0.005,0.005,0.005,0.018,3.363
1000,46,954.007,455.912,456.135,17.362,3.791,17.237,1.267,0.338,0.296,1.264,0.125,0.035,0.03,0.026,0.135,0.014,0.002,0.005,0.005,0.006,0.019,3.385
1000,47,953.007,455.012,455.188,17.669,3.878,17.556,1.311,0.354,0.301,1.317,0.13,0.037,0.03,0.027,0.14,0.014,0.002,0.006,0.005,0.006,0.021,3.402
1000,48,952.007,454.109,454.251,17.965,3.951,17.903,1.36,0.364,0.306,1.347,0.139,0.04,0.032,0.028,0.15,0.015,0.004,0.006,0.005,0.007,0.021,3.436
1000,49,951.007,453.219,453.331,18.276,4.007,18.184,1.407,0.376,0.315,1.416,0.145,0.041,0.034,0.029,0.162,0.016,0.004,0.006,0.005,0.008,0.022,3.452
1000,50,950.007,452.254,452.483,18.596,4.085,18.44,1.462,0.385,0.319,1.483,0.157,0.043,0.035,0.032,0.164,0.016,0.004,0.006,0.005,0.009,0.025,3.474
1000,51,949.007,451.316,451.611,18.92,4.145,18.718,1.502,0.394,0.332,1.535,0.167,0.045,0.036,0.035,0.175,0.02,0.004,0.007,0.005,0.009,0.026,3.507
1000,52,948.007,450.457,450.673,19.189,4.195,19.029,1.556,0.406,0.35,1.587,0.177,0.047,0.04,0.041,0.182,0.02,0.004,0.007,0.005,0.01,0.025,3.536
1000,53,947.007,449.593,449.764,19.452,4.257,19.3,1.609,0.422,0.359,1.646,0.186,0.051,0.041,0.048,0.192,0.023,0.004,0.008,0.005,0.011,0.028,3.574
1000,54,946.007,448.686,448.877,19.739,4.325,19.58,1.665,0.432,0.376,1.687,0.193,0.053,0.043,0.053,0.203,0.023,0.004,0.01,0.005,0.011,0.031,3.609
1000,55,945.007,447.738,448.02,20.05,4.396,19.844,1.72,0.451,0.392,1.725,0.196,0.055,0.043,0.056,0.221,0.025,0.004,0.011,0.006,0.011,0.032,3.628
1000,56,944.007,446.839,447.133,20.325,4.456,20.124,1.782,0.459,0.408,1.776,0.198,0.064,0.044,0.058,0.233,0.029,0.006,0.012,0.006,0.011,0.032,3.658
1000,57,943.007,445.974,446.209,20.584,4.52,20.416,1.846,0.473,0.415,1.838,0.204,0.065,0.046,0.063,0.238,0.031,0.006,0.013,0.006,0.011,0.035,3.684
1000,58,942.007,445.059,445.319,20.876,4.581,20.703,1.904,0.491,0.423,1.895,0.213,0.067,0.048,0.064,0.244,0.032,0.006,0.013,0.006,0.011,0.036,3.698
1000,59,941.007,444.202,444.399,21.136,4.64,20.982,1.962,0.501,0.434,1.962,0.222,0.071,0.05,0.066,0.249,0.034,0.007,0.014,0.007,0.011,0.042,3.725
1000,60,940.007,443.335,443.462,21.41,4.713,21.286,2.009,0.508,0.446,2.019,0.229,0.073,0.051,0.069,0.255,0.039,0.008,0.015,0.007,0.011,0.044,3.749
1000,61,939.007,442.452,442.551,21.667,4.79,21.589,2.066,0.522,0.455,2.051,0.246,0.074,0.053,0.074,0.272,0.039,0.009,0.015,0.007,0.011,0.045,3.769
1000,62,938.007,441.55,441.682,21.949,4.843,21.845,2.12,0.54,0.467,2.109,0.258,0.076,0.055,0.077,0.282,0.04,0.009,0.016,0.007,0.012,0.049,3.798
1000,63,937.008,440.677,440.785,22.186,4.909,22.129,2.181,0.557,0.486,2.164,0.271,0.078,0.06,0.077,0.284,0.043,0.01,0.017,0.007,0.013,0.051,3.822
1000,64,936.008,439.798,439.891,22.456,4.969,22.396,2.242,0.574,0.495,2.216,0.275,0.082,0.061,0.079,0.302,0.044,0.009,0.016,0.008,0.015,0.053,3.845
1000,65,935.008,438.91,439.017,22.733,5.02,22.639,2.301,0.585,0.512,2.281,0.281,0.087,0.065,0.081,0.317,0.047,0.009,0.015,0.009,0.016,0.055,3.867
1000,66,934.008,438.024,438.154,23.0,5.079,22.877,2.351,0.59,0.528,2.343,0.295,0.094,0.071,0.086,0.327,0.049,0.01,0.015,0.01,0.017,0.058,3.893
1000,67,933.008,437.142,437.29,23.25,5.128,23.131,2.41,0.607,0.544,2.398,0.308,0.096,0.073,0.089,0.34,0.054,0.011,0.015,0.011,0.018,0.061,3.921
1000,68,932.008,436.255,436.391,23.512,5.207,23.408,2.466,0.614,0.559,2.457,0.316,0.098,0.074,0.092,0.343,0.058,0.014,0.016,0.012,0.019,0.064,3.948
1000,69,931.013,435.398,435.5,23.732,5.259,23.694,2.544,0.635,0.566,2.509,0.328,0.099,0.075,0.095,0.356,0.06,0.015,0.017,0.012,0.018,0.065,3.967
1000,70,930.013,434.522,434.62,23.991,5.307,23.943,2.613,0.652,0.575,2.58,0.335,0.103,0.076,0.101,0.365,0.059,0.016,0.017,0.014,0.019,0.068,3.988
1000,71,929.013,433.646,433.74,24.249,5.356,24.205,2.668,0.666,0.591,2.639,0.344,0.111,0.076,0.105,0.376,0.063,0.017,0.017,0.015,0.019,0.07,4.013
1000,72,928.014,432.819,432.822,24.461,5.423,24.486,2.733,0.68,0.598,2.689,0.358,0.114,0.082,0.109,0.386,0.066,0.017,0.017,0.016,0.02,0.074,4.039
1000,73,927.014,431.947,431.967,24.701,5.466,24.717,2.813,0.699,0.615,2.746,0.356,0.114,0.085,0.117,0.401,0.069,0.017,0.019,0.018,0.021,0.078,4.066
1000,74,926.014,431.098,431.093,24.904,5.522,24.972,2.888,0.715,0.633,2.794,0.37,0.117,0.09,0.122,0.415,0.071,0.018,0.02,0.018,0.021,0.08,4.086
1000,75,925.014,430.243,430.228,25.116,5.59,25.201,2.957,0.733,0.651,2.855,0.384,0.115,0.09,0.126,0.423,0.075,0.024,0.02,0.018,0.022,0.089,4.121
1000,76,924.014,429.386,429.358,25.353,5.634,25.45,3.013,0.747,0.674,2.903,0.399,0.12,0.093,0.131,0.437,0.075,0.023,0.023,0.019,0.023,0.093,4.15
1000,77,923.014,428.521,428.512,25.587,5.687,25.67,3.079,0.755,0.681,2.968,0.408,0.123,0.096,0.137,0.454,0.078,0.028,0.026,0.021,0.024,0.094,4.192
1000,78,922.014,427.68,427.634,25.812,5.734,25.926,3.133,0.763,0.702,3.008,0.43,0.128,0.099,0.139,0.473,0.082,0.029,0.027,0.022,0.026,0.099,4.226
1000,79,921.014,426.805,426.782,26.06,5.786,26.152,3.19,0.767,0.715,3.078,0.452,0.131,0.103,0.143,0.487,0.086,0.029,0.027,0.022,0.027,0.102,4.243
1000,80,920.014,425.973,425.897,26.273,5.836,26.405,3.254,0.774,0.732,3.132,0.473,0.136,0.106,0.145,0.498,0.088,0.03,0.028,0.022,0.027,0.11,4.274
1000,81,919.016,425.167,425.014,26.473,5.878,26.643,3.312,0.786,0.75,3.187,0.492,0.143,0.112,0.147,0.515,0.089,0.03,0.028,0.022,0.029,0.115,4.31
1000,82,918.016,424.327,424.196,26.664,5.929,26.819,3.377,0.806,0.769,3.247,0.511,0.146,0.115,0.151,0.546,0.094,0.03,0.028,0.024,0.029,0.117,4.341
1000,83,917.016,423.426,423.386,26.89,5.992,27.034,3.457,0.816,0.79,3.286,0.525,0.149,0.117,0.155,0.563,0.095,0.032,0.028,0.028,0.028,0.124,4.361
1000,84,916.016,422.536,422.586,27.113,6.035,27.251,3.529,0.828,0.801,3.333,0.537,0.149,0.118,0.159,0.581,0.105,0.036,0.029,0.028,0.031,0.13,4.399
1000,85,915.016,421.73,421.724,27.302,6.086,27.457,3.573,0.847,0.811,3.406,0.565,0.152,0.123,0.163,0.596,0.112,0.036,0.029,0.029,0.031,0.133,4.429
1000,86,914.016,420.954,420.819,27.489,6.136,27.684,3.627,0.864,0.832,3.463,0.579,0.158,0.125,0.17,0.613,0.117,0.038,0.029,0.03,0.031,0.139,4.461
1000,87,913.016,420.103,419.997,27.698,6.193,27.863,3.697,0.878,0.845,3.53,0.589,0.162,0.136,0.173,0.628,0.123,0.039,0.03,0.03,0.031,0.143,4.497
1000,88,912.016,419.233,419.188,27.902,6.239,28.076,3.778,0.89,0.865,3.561,0.598,0.165,0.137,0.184,0.653,0.128,0.043,0.03,0.032,0.031,0.147,4.528
1000,89,911.016,418.376,418.347,28.122,6.306,28.277,3.838,0.896,0.88,3.623,0.61,0.17,0.139,0.189,0.675,0.139,0.044,0.031,0.035,0.031,0.151,4.553
1000,90,910.018,417.531,417.522,28.316,6.355,28.486,3.904,0.913,0.896,3.671,0.628,0.175,0.143,0.194,0.692,0.146,0.045,0.033,0.036,0.034,0.156,4.584
1000,91,909.018,416.68,416.717,28.506,6.398,28.672,3.975,0.933,0.91,3.73,0.647,0.179,0.144,0.201,0.709,0.152,0.046,0.035,0.036,0.037,0.163,4.613
1000,92,908.018,415.843,415.879,28.719,6.446,28.874,4.027,0.941,0.926,3.789,0.669,0.18,0.15,0.207,0.723,0.157,0.048,0.037,0.04,0.038,0.17,4.64
1000,93,907.018,415.034,414.994,28.912,6.492,29.127,4.073,0.962,0.945,3.835,0.684,0.184,0.154,0.211,0.74,0.169,0.049,0.037,0.04,0.038,0.175,4.669
1000,94,906.02,414.215,414.156,29.094,6.543,29.327,4.134,0.98,0.947,3.903,0.705,0.189,0.158,0.218,0.756,0.177,0.05,0.038,0.04,0.037,0.181,4.699
1000,95,905.02,413.425,413.329,29.257,6.576,29.5,4.192,0.995,0.957,3.983,0.731,0.188,0.162,0.222,0.775,0.185,0.051,0.042,0.042,0.039,0.185,4.738
1000,96,904.02,412.597,412.517,29.424,6.61,29.696,4.284,1.009,0.966,4.036,0.743,0.194,0.165,0.232,0.792,0.188,0.053,0.042,0.044,0.04,0.191,4.772
1000,97,903.024,411.736,411.741,29.622,6.648,29.855,4.349,1.031,0.985,4.107,0.769,0.197,0.164,0.237,0.806,0.188,0.053,0.044,0.045,0.043,0.193,4.798
1000,98,902.024,410.905,410.95,29.804,6.683,30.035,4.401,1.045,1.003,4.148,0.792,0.208,0.166,0.243,0.829,0.198,0.052,0.045,0.044,0.048,0.198,4.831
1000,99,901.024,410.08,410.123,30.017,6.722,30.219,4.438,1.056,1.029,4.203,0.812,0.214,0.171,0.244,0.859,0.204,0.054,0.046,0.047,0.051,0.2,4.862
1000,100,900.024,409.29,409.288,30.178,6.755,30.4,4.504,1.071,1.044,4.276,0.826,0.222,0.176,0.246,0.876,0.214,0.056,0.047,0.048,0.055,0.209,4.889
1000,101,899.024,408.451,408.512,30.366,6.79,30.553,4.569,1.088,1.054,4.332,0.838,0.226,0.182,0.252,0.898,0.224,0.058,0.05,0.053,0.056,0.22,4.921
1000,102,898.024,407.661,407.659,30.534,6.833,30.753,4.624,1.1,1.065,4.4,0.865,0.238,0.188,0.25,0.919,0.224,0.06,0.05,0.053,0.059,0.223,4.952
1000,103,897.026,406.862,406.818,30.702,6.873,30.949,4.705,1.105,1.072,4.465,0.88,0.246,0.193,0.251,0.945,0.229,0.062,0.052,0.056,0.061,0.226,4.975
1000,104,896.028,406.053,405.992,30.885,6.903,31.146,4.76,1.119,1.084,4.521,0.899,0.252,0.2,0.259,0.965,0.234,0.068,0.052,0.056,0.065,0.232,4.999
1000,105,895.028,405.194,405.212,31.084,6.941,31.321,4.831,1.128,1.089,4.581,0.917,0.26,0.204,0.264,0.979,0.238,0.071,0.054,0.058,0.067,0.24,5.022
1000,106,894.029,404.381,404.409,31.255,6.966,31.518,4.894,1.139,1.095,4.639,0.93,0.261,0.209,0.272,0.991,0.248,0.078,0.058,0.058,0.067,0.248,5.063
1000,107,893.03,403.553,403.63,31.43,6.996,31.667,4.955,1.162,1.112,4.704,0.954,0.261,0.214,0.277,1.017,0.253,0.08,0.06,0.056,0.068,0.254,5.09
1000,108,892.03,402.668,402.898,31.613,7.053,31.795,5.023,1.174,1.12,4.772,0.987,0.269,0.215,0.279,1.04,0.258,0.08,0.062,0.055,0.074,0.257,5.113
1000,109,891.03,401.879,402.054,31.784,7.092,31.989,5.078,1.186,1.147,4.817,1.007,0.28,0.217,0.289,1.061,0.261,0.081,0.062,0.055,0.073,0.265,5.14
1000,110,890.03,401.067,401.247,31.967,7.142,32.158,5.118,1.192,1.163,4.874,1.034,0.281,0.218,0.29,1.085,0.268,0.086,0.067,0.058,0.077,0.268,5.176
1000,111,889.03,400.228,400.489,32.155,7.184,32.29,5.175,1.203,1.173,4.929,1.057,0.282,0.225,0.297,1.106,0.274,0.093,0.069,0.059,0.078,0.282,5.21
1000,112,888.03,399.446,399.665,32.299,7.204,32.48,5.253,1.213,1.189,4.989,1.078,0.285,0.23,0.303,1.124,0.283,0.097,0.07,0.06,0.08,0.284,5.235
1000,113,887.03,398.692,398.822,32.438,7.221,32.668,5.315,1.234,1.198,5.055,1.095,0.291,0.234,0.318,1.142,0.294,0.102,0.07,0.061,0.079,0.289,5.258
1000,114,886.033,397.87,398.048,32.609,7.253,32.827,5.382,1.25,1.216,5.102,1.106,0.296,0.238,0.324,1.166,0.299,0.103,0.07,0.063,0.081,0.293,5.289
1000,115,885.033,397.09,397.25,32.734,7.283,32.997,5.44,1.271,1.23,5.159,1.139,0.3,0.247,0.327,1.181,0.305,0.103,0.072,0.065,0.087,0.301,5.322
1000,116,884.035,396.264,396.483,32.91,7.332,33.13,5.48,1.283,1.242,5.231,1.169,0.305,0.251,0.331,1.2,0.314,0.103,0.078,0.07,0.089,0.307,5.346
1000,117,883.035,395.516,395.641,33.05,7.363,33.295,5.535,1.3,1.261,5.307,1.194,0.304,0.256,0.335,1.216,0.317,0.108,0.081,0.07,0.094,0.314,5.378
1000,118,882.035,394.754,394.843,33.186,7.407,33.437,5.59,1.304,1.269,5.366,1.222,0.308,0.264,0.342,1.233,0.325,0.11,0.083,0.069,0.098,0.328,5.422
1000,119,881.035,393.971,394.058,33.331,7.432,33.588,5.636,1.319,1.286,5.417,1.258,0.316,0.267,0.349,1.263,0.329,0.112,0.083,0.073,0.103,0.331,5.451
1000,120,880.036,393.193,393.247,33.488,7.471,33.738,5.698,1.331,1.294,5.484,1.28,0.319,0.268,0.358,1.28,0.334,0.115,0.086,0.074,0.106,0.345,5.481
1000,121,879.036,392.387,392.494,33.605,7.499,33.884,5.801,1.341,1.297,5.54,1.29,0.327,0.278,0.367,1.294,0.34,0.115,0.087,0.076,0.111,0.353,5.512
1000,122,878.038,391.624,391.691,33.729,7.525,34.041,5.865,1.36,1.309,5.6,1.314,0.335,0.285,0.378,1.31,0.353,0.114,0.087,0.079,0.112,0.366,5.535
1000,123,877.04,390.848,390.916,33.874,7.548,34.155,5.922,1.374,1.326,5.684,1.338,0.344,0.288,0.377,1.333,0.363,0.118,0.09,0.078,0.116,0.373,5.571
1000,124,876.04,390.072,390.126,34.014,7.574,34.299,5.99,1.38,1.34,5.755,1.349,0.35,0.292,0.385,1.353,0.376,0.121,0.092,0.082,0.117,0.377,5.603
1000,125,875.041,389.292,389.362,34.145,7.603,34.411,6.054,1.401,1.351,5.823,1.374,0.35,0.297,0.393,1.377,0.379,0.127,0.095,0.083,0.121,0.385,5.63
1000,126,874.042,388.514,388.578,34.282,7.619,34.558,6.12,1.416,1.369,5.892,1.4,0.356,0.301,0.396,1.393,0.382,0.131,0.098,0.084,0.119,0.389,5.661
1000,127,873.043,387.763,387.76,34.393,7.66,34.719,6.19,1.431,1.372,5.95,1.425,0.357,0.31,0.41,1.421,0.39,0.135,0.098,0.085,0.121,0.391,5.684
1000,128,872.045,387.056,386.932,34.494,7.697,34.866,6.235,1.448,1.385,6.013,1.452,0.363,0.309,0.418,1.442,0.401,0.136,0.104,0.088,0.124,0.396,5.712
1000,129,871.045,386.292,386.186,34.617,7.715,34.966,6.302,1.462,1.398,6.08,1.472,0.367,0.31,0.428,1.456,0.408,0.139,0.107,0.091,0.125,0.415,5.75
1000,130,870.046,385.478,385.443,34.781,7.757,35.084,6.349,1.469,1.405,6.128,1.492,0.372,0.32,0.44,1.483,0.42,0.143,0.111,0.092,0.127,0.425,5.775
1000,131,869.046,384.705,384.65,34.945,7.775,35.213,6.399,1.493,1.416,6.211,1.509,0.379,0.325,0.445,1.496,0.424,0.142,0.114,0.092,0.127,0.43,5.82
1000,132,868.046,383.943,383.85,35.081,7.808,35.361,6.452,1.514,1.433,6.264,1.526,0.388,0.327,0.444,1.519,0.435,0.144,0.113,0.094,0.131,0.439,5.855
1000,133,867.046,383.167,383.116,35.177,7.851,35.466,6.516,1.535,1.441,6.305,1.566,0.394,0.331,0.447,1.555,0.442,0.146,0.111,0.095,0.133,0.449,5.893
1000,134,866.048,382.447,382.344,35.261,7.864,35.576,6.572,1.553,1.461,6.387,1.595,0.401,0.338,0.45,1.564,0.46,0.147,0.113,0.096,0.137,0.45,5.926
1000,135,865.051,381.689,381.571,35.385,7.897,35.707,6.628,1.565,1.476,6.435,1.62,0.407,0.344,0.449,1.586,0.465,0.146,0.116,0.097,0.147,0.466,5.953
1000,136,864.051,380.878,380.832,35.546,7.934,35.811,6.678,1.582,1.489,6.497,1.645,0.413,0.348,0.452,1.603,0.466,0.149,0.115,0.101,0.152,0.483,5.985
1000,137,863.051,380.095,380.088,35.678,7.972,35.927,6.72,1.593,1.492,6.556,1.683,0.415,0.354,0.466,1.621,0.474,0.15,0.116,0.105,0.153,0.49,6.029
1000,138,862.052,379.365,379.313,35.797,7.979,36.049,6.78,1.613,1.502,6.619,1.694,0.42,0.348,0.48,1.639,0.484,0.158,0.119,0.11,0.152,0.496,6.084
1000,139,861.055,378.622,378.532,35.939,7.997,36.155,6.83,1.628,1.518,6.674,1.719,0.426,0.352,0.484,1.679,0.493,0.16,0.123,0.111,0.151,0.509,6.113
1000,140,860.055,377.873,377.796,36.057,7.985,36.267,6.89,1.647,1.526,6.729,1.734,0.431,0.364,0.492,1.697,0.497,0.165,0.125,0.114,0.153,0.526,6.149
1000,141,859.057,377.107,377.031,36.176,8.013,36.401,6.936,1.659,1.541,6.791,1.764,0.432,0.371,0.494,1.717,0.512,0.169,0.131,0.116,0.154,0.532,6.183
1000,142,858.057,376.311,376.32,36.302,8.041,36.505,6.987,1.672,1.556,6.821,1.79,0.441,0.374,0.5,1.75,0.527,0.174,0.133,0.118,0.153,0.551,6.205
1000,143,857.057,375.555,375.562,36.409,8.073,36.642,7.028,1.687,1.568,6.863,1.815,0.449,0.381,0.507,1.774,0.543,0.176,0.137,0.119,0.157,0.558,6.249
1000,144,856.059,374.807,374.829,36.503,8.082,36.743,7.095,1.705,1.585,6.917,1.838,0.454,0.385,0.51,1.803,0.554,0.18,0.139,0.123,0.161,0.569,6.286
1000,145,855.061,374.087,374.067,36.589,8.124,36.84,7.137,1.722,1.598,6.967,1.87,0.466,0.392,0.517,1.833,0.562,0.179,0.142,0.12,0.164,0.575,6.333
