x,interval_begins,interval_ends,mean,analytical
0.001,0.5,0.5,0.5,0.4984984341180991
0.002,0.5,0.5,0.5,0.49700122832663274
0.003,0.5,0.5,0.494,0.49550837043149976
0.004,0.5,0.5,0.4957142857142857,0.49401984827141454
0.005,0.5,0.5,0.49333333333333335,0.4925356497177024
0.006,0.36363636363636365,0.5,0.4863636363636364,0.49105576267430584
0.007,0.38461538461538464,0.5,0.4857692307692308,0.48958017507764245
0.008,0.4,0.5,0.4817142857142857,0.4881088748965687
0.009,0.4117647058823529,0.5,0.4768382352941176,0.4866418501322531
0.01,0.42105263157894735,0.5,0.47771929824561404,0.48517908881811983
0.011,0.42857142857142855,0.5,0.47685714285714287,0.4837205790197624
0.012,0.43478260869565216,0.5,0.47889328063241104,0.4822663088348477
0.013,0.44,0.5,0.4782,0.4808162663930425
0.014,0.38461538461538464,0.5,0.47863247863247865,0.4793704398559385
0.015,0.39285714285714285,0.5,0.47591133004926106,0.4779288174169557
0.016,0.4,0.5,0.47651612903225804,0.47649138730126045
0.017,0.40625,0.5,0.47698863636363636,0.4750581377657016
0.018,0.4117647058823529,0.5,0.47569747899159665,0.47362905709870534
0.019,0.4166666666666667,0.5,0.47621621621621624,0.47220413362021485
0.02,0.42105263157894735,0.5,0.47360323886639677,0.47078335568158863
0.021,0.425,0.5,0.4726707317073171,0.469366711665537
0.022,0.42857142857142855,0.5,0.47109634551495017,0.46795418998603233
0.023,0.4318181818181818,0.5,0.4702381959126145,0.4665457790882266
0.024,0.43478260869565216,0.5,0.4701905642923219,0.46514146744837886
0.025,0.40425531914893614,0.5,0.46823328267477204,0.46374124357376556
0.026,0.40816326530612246,0.5,0.46590012004801923,0.4623450960026087
0.027,0.4117647058823529,0.5,0.46302303423546487,0.460953013303991
0.028,0.41509433962264153,0.5,0.46210968905308525,0.45956498407777613
0.029,0.41818181818181815,0.5,0.46239568618515986,0.4581809969545329
0.03,0.4107142857142857,0.5,0.46034802450310464,0.4568010405954505
0.031,0.41379310344827586,0.5,0.46047274626093454,0.45542510369226635
0.032,0.4,0.5,0.45954690605728077,0.45405317496717995
0.033,0.4032258064516129,0.5,0.4573873897160188,0.4526852431727791
0.034,0.40625,0.5,0.4566134102650412,0.45132129709195656
0.035,0.4,0.5,0.4542983524875154,0.4499613255378408
0.036,0.40298507462686567,0.5,0.45337061932487005,0.44860531735370657
0.037,0.4057971014492754,0.5,0.4520691638030937,0.44725326141290445
0.038,0.4084507042253521,0.5,0.4529770165649931,0.445905146618781
0.039,0.410958904109589,0.5,0.4503372333130754,0.44456096190460004
0.04,0.4,0.5,0.44883659558796135,0.4432206962334673
0.041,0.4025974025974026,0.5,0.4463843071139782,0.44188433859825194
0.042,0.38461538461538464,0.5,0.4433959627299484,0.4405518780215098
0.043,0.379746835443038,0.5,0.4393495021259296,0.4392233035554063
0.044,0.38271604938271603,0.5,0.4389691936361015,0.43789860428164185
0.045,0.3855421686746988,0.48314606741573035,0.438001408899921,0.4365777693113722
0.046,0.3764705882352941,0.4835164835164835,0.43777606010930503,0.43526078778513366
0.047,0.3793103448275862,0.4838709677419355,0.43641523011821415,0.433947648872769
0.048,0.38202247191011235,0.4842105263157895,0.43526399833359536,0.43263834177334765
0.049,0.37777777777777777,0.4845360824742268,0.43282912671650675,0.4313328557150944
0.05,0.36666666666666664,0.48484848484848486,0.43134689836906853,0.4300311799553093
0.051,0.3695652173913043,0.48514851485148514,0.42986489831346036,0.42873330378029734
0.052,0.3723404255319149,0.4854368932038835,0.429539835635453,0.4274392165052892
0.053,0.375,0.4857142857142857,0.42788573352046927,0.4261489074743688
0.054,0.37373737373737376,0.48598130841121495,0.4263925035383931,0.42486236606039757
0.055,0.37623762376237624,0.48623853211009177,0.4252915443501794,0.4235795816649399
0.056,0.3786407766990291,0.4727272727272727,0.42469802405077317,0.42230054371818937
0.057,0.38095238095238093,0.4732142857142857,0.4229056043202572,0.4210252416788937
0.058,0.36792452830188677,0.47368421052631576,0.4216605145285862,0.41975366503428146
0.059,0.37037037037037035,0.46956521739130436,0.42042215190288273,0.4184858032999888
0.06,0.37272727272727274,0.4700854700854701,0.4184290875770654,0.4172216460199844
0.061,0.375,0.46218487394957986,0.41663328530803045,0.4159611827664974
0.062,0.37719298245614036,0.4628099173553719,0.4165178562047105,0.41470440313994245
0.063,0.3739130434782609,0.4634146341463415,0.41461299848295047,0.41345129676884923
0.064,0.3728813559322034,0.4596774193548387,0.4134464393832041,0.41220185330978754
0.065,0.3644067796610169,0.4603174603174603,0.41218374656195916,0.41095606244729427
0.066,0.36363636363636365,0.4566929133858268,0.4108260956017357,0.4097139138938025
0.067,0.36585365853658536,0.4573643410852713,0.4100002718588554,0.40847539738956895
0.068,0.3629032258064516,0.45454545454545453,0.4090430474948799,0.40724050270260065
0.069,0.36,0.4552238805970149,0.4081516806317295,0.4060092196285836
0.07,0.36220472440944884,0.45588235294117646,0.4081525578566315,0.4047815379908114
0.071,0.359375,0.45652173913043476,0.40515295931942075,0.403557447640113
0.072,0.35384615384615387,0.4492753623188406,0.4034828589223682,0.4023369384547803
0.073,0.3511450381679389,0.4460431654676259,0.40151228507558906,0.40112000034050055
0.074,0.3533834586466165,0.44680851063829785,0.4007040029031305,0.3999066232302813
0.075,0.35555555555555557,0.44755244755244755,0.399091467084068,0.3986967970843802
0.076,0.35036496350364965,0.4383561643835616,0.396934709344124,0.397490511890237
0.077,0.34782608695652173,0.43537414965986393,0.3957831691013566,0.39628775766239943
0.078,0.34532374100719426,0.436241610738255,0.3946412695223741,0.3950885244424556
0.079,0.3475177304964539,0.4370860927152318,0.3928940460269584,0.3938928022989615
0.08,0.3472222222222222,0.43137254901960786,0.3912127814811648,0.3927005813273731
0.081,0.3493150684931507,0.432258064516129,0.3897741263255152,0.39151185164997476
0.082,0.35135135135135137,0.43312101910828027,0.3888353688128258,0.39032660341581116
0.083,0.3422818791946309,0.4339622641509434,0.38792263093258633,0.389144826800616
0.084,0.3443708609271523,0.43478260869565216,0.38689971036128945,0.38796651200674415
0.085,0.34,0.43125,0.38491386527198285,0.38679164926310217
0.086,0.33986928104575165,0.43209876543209874,0.38519724187711435,0.3856202288250785
0.087,0.33116883116883117,0.4303030303030303,0.3841328150350717,0.3844522409744758
0.088,0.3333333333333333,0.4311377245508982,0.3828027813421373,0.3832876760194412
0.089,0.3248407643312102,0.4319526627218935,0.3816306178309773,0.38212652429439914
0.09,0.3248407643312102,0.4327485380116959,0.3806549667508202,0.3809687761599814
0.091,0.31875,0.43352601156069365,0.37915891342582264,0.3798144220029607
0.092,0.32098765432098764,0.4342857142857143,0.37791254305769395,0.378663452236182
0.093,0.3167701863354037,0.42613636363636365,0.37687108933595354,0.3775158572984939
0.094,0.31901840490797545,0.42696629213483145,0.3756725138483265,0.376371627654682
0.095,0.3151515151515151,0.42777777777777776,0.37532522532098517,0.3752307537954022
0.096,0.31547619047619047,0.42857142857142855,0.3744702308960395,0.37409322623711116
0.097,0.30952380952380953,0.42934782608695654,0.3731101819199918,0.3729590355220009
0.098,0.31176470588235294,0.42702702702702705,0.37267527425298724,0.3718281722179318
0.099,0.30994152046783624,0.42780748663101603,0.3709910806707027,0.3707006269183654
0.1,0.31213872832369943,0.42857142857142855,0.3704219070688906,0.3695763902422972
0.101,0.30057803468208094,0.4293193717277487,0.36953333649888265,0.36845545283419145
0.102,0.2988505747126437,0.421875,0.3689479464553708,0.3673378053639141
0.103,0.30113636363636365,0.4175257731958763,0.3676132153740142,0.3662234385266669
0.104,0.30337078651685395,0.4153846153846154,0.36705183098371524,0.3651123430429213
0.105,0.3055555555555556,0.41624365482233505,0.3654255896960276,0.364004509658353
0.106,0.2983425414364641,0.41708542713567837,0.364189211524386,0.36289992914377617
0.107,0.3005464480874317,0.415,0.36315597341678574,0.3617985922950772
0.108,0.29891304347826086,0.4079601990049751,0.3614941214310823,0.3607004899331516
0.109,0.2972972972972973,0.4088669950738916,0.36043235672576535,0.3596056129038355
0.11,0.2994652406417112,0.4097560975609756,0.3598785815110967,0.3585139520778446
0.111,0.3,0.4,0.35822154087913854,0.357425498350706
0.112,0.2931937172774869,0.40096618357487923,0.35711011195814935,0.3563402426426952
0.113,0.29533678756476683,0.4,0.35656613953870553,0.35525817589877173
0.114,0.29533678756476683,0.4009433962264151,0.3553633115597257,0.35417928908851454
0.115,0.29743589743589743,0.39906103286384975,0.35391800503275317,0.35310357320605684
0.116,0.29949238578680204,0.397196261682243,0.3530267041817126,0.35203101927002406
0.117,0.3015075376884422,0.39351851851851855,0.3512727738473903,0.3509616183234688
0.118,0.2964824120603015,0.3944954128440367,0.3499872751090268,0.34989536143380673
0.119,0.2955665024630542,0.3944954128440367,0.3481919684433878,0.3488322396927545
0.12,0.2935323383084577,0.39351851851851855,0.3469008272070643,0.3477722442162646
0.121,0.2912621359223301,0.3901345291479821,0.3454370869025242,0.34671536614446424
0.122,0.2898550724637681,0.39111111111111113,0.3439613073648617,0.3456615966415903
0.123,0.291866028708134,0.3920704845814978,0.3437707423303853,0.34461092689592737
0.124,0.2938388625592417,0.3930131004366812,0.3432834296795734,0.343563348119746
0.125,0.29245283018867924,0.3939393939393939,0.3417283449081605,0.3425188515492383
0.126,0.29439252336448596,0.3893805309734513,0.3406048752170259,0.341477428444456
0.127,0.2930232558139535,0.39035087719298245,0.3399681080802387,0.3404390700892495
0.128,0.29357798165137616,0.388646288209607,0.3396307833268977,0.33940376779120424
0.129,0.29493087557603687,0.38961038961038963,0.33885961305412526,0.33837151288157946
0.13,0.29545454545454547,0.38493723849372385,0.338095914520891,0.337342296715246
0.131,0.2972972972972973,0.37656903765690375,0.3367113338348179,0.3363161106706257
0.132,0.29333333333333333,0.3775933609958506,0.3350938289708458,0.3352929461496286
0.133,0.29017857142857145,0.3786008230452675,0.33353497578702096,0.3342727945775921
0.134,0.2920353982300885,0.3729508196721312,0.33188670515577623,0.3332556474032201
0.135,0.2925764192139738,0.37037037037037035,0.3307051409742534,0.33224149609852216
0.136,0.2925764192139738,0.37142857142857144,0.32994431335469265,0.3312303321587513
0.137,0.2943722943722944,0.36585365853658536,0.32946870245791016,0.33022214710234543
0.138,0.28991596638655465,0.36475409836065575,0.3282538162952808,0.3292169324708641
