AA,AB,BB,all,x
0.0,0.0,0.0,0.0,0.0
0.0004979044038324773,4.9800399467199564e-05,0.0004482932448885067,0.0009959980481881836,0.001
0.0009916351814230984,9.920319148370604e-05,0.0008931859262785183,0.001984024299185323,0.002
0.0014812185714773347,0.00014821075692928953,0.001334697390600478,0.002964126719007102,0.003
0.0019666806660720423,0.00019682546401105698,0.0017728468864489217,0.003936353016532021,0.004
0.002448047411423649,0.00024504966832668875,0.002207653565046314,0.004900750644796652,0.005
0.002925344608652475,0.00029288571292737273,0.0026391364807047783,0.005857366802284626,0.006
0.0033985979145432113,0.0003403359283804363,0.0030673145912857224,0.00680624843420937,0.007
0.0038678328423015725,0.00038740263283167895,0.003492206758657372,0.007747442233790624,0.008
0.004333074762307142,0.0004340881320674053,0.003913831749150219,0.008680994643524766,0.009000000000000001
0.004794348902862423,0.0004803947195761616,0.004332208234010399,0.009606951856448984,0.010000000000000002
0.005251680350938134,0.0005263246766101757,0.004747354789851004,0.010525359817399313,0.011000000000000003
0.005705094052914735,0.0005718802722465029,0.005159289899101336,0.011436264224262574,0.012000000000000004
0.006154614815320232,0.0006170637634478783,0.005568031950454119,0.012339710529222229,0.013000000000000005
0.006600267305564267,0.0006618773951232775,0.005973599239310669,0.013235743939998214,0.014000000000000005
0.007042076052668502,0.0007063234001881866,0.006376009968224036,0.014124409421080723,0.015000000000000006
0.007480065447993334,0.0007504039996245837,0.006775282247340129,0.015005751694958047,0.016000000000000007
0.007914259745960946,0.0007941214025406316,0.0071714340948368345,0.01587981524333841,0.017000000000000008
0.00834468306477471,0.0008374778062300854,0.007564483437361119,0.016746644308365914,0.01800000000000001
0.008771359387134978,0.0008804753962314134,0.007954448110464153,0.017606282893830545,0.01900000000000001
0.009194312560951252,0.0009231163463866359,0.008341345859034444,0.01845877476637233,0.02000000000000001
0.00961356630005077,0.0009654028188998813,0.008725194337729005,0.019304163456679655,0.02100000000000001
0.010029144184883524,0.0010073369643956586,0.009106011111402532,0.020142492260681714,0.022000000000000013
0.010441069663223718,0.0010489209219768543,0.009483813655534655,0.02097380424073523,0.023000000000000013
0.010849366050867691,0.0010901568192824478,0.009858619356655213,0.021798142226805352,0.024000000000000014
0.011254056532328327,0.0011310467725449498,0.010230445512767609,0.022615548817640885,0.025000000000000015
0.011655164161525938,0.0011715928866475667,0.010599309333770223,0.02342606638194373,0.026000000000000016
0.012052711862475701,0.0012117972551810873,0.010965227941875896,0.024229737059532686,0.027000000000000017
0.012446722429971595,0.0012516619605005006,0.011328218372029523,0.02502660276250162,0.028000000000000018
0.012837218530266899,0.0012911890737813357,0.0116882975723237,0.025816705176371933,0.02900000000000002
0.013224222701751248,0.0013303806550757369,0.01204548240441252,0.026600085761239504,0.03000000000000002
0.013607757355624292,0.0013692387533682643,0.012399789643923444,0.027376785752916,0.03100000000000002
0.013987844776565925,0.0014077654066314306,0.012751235980867307,0.02814684616406466,0.03200000000000002
0.014364507123403156,0.0014459626418809666,0.013099838020046444,0.028910307785330568,0.03300000000000002
0.014737766429773598,0.0014838324752308235,0.013445612281460965,0.029667211186465387,0.03400000000000002
0.015107644604785598,0.001521376911947911,0.013788575200713154,0.030417596717446663,0.035000000000000024
0.01547416343367507,0.0015585979465065694,0.01412874312941004,0.03116150450959168,0.036000000000000025
0.01583734457845896,0.0015954975626427848,0.014466132335564109,0.031898974476665856,0.037000000000000026
0.016197209578585448,0.0016320777334081352,0.014800759003992206,0.03263004631598579,0.03800000000000003
0.01655377985158083,0.0016683404212234866,0.015132639236712602,0.03335475950951692,0.03900000000000003
0.016907076693693186,0.0017042875779324233,0.015461789053340233,0.03407315332496584,0.04000000000000003
0.017257121280532715,0.0017399211448544244,0.01578822439148016,0.034785266816867305,0.04100000000000003
0.01760393466770891,0.0017752430528377842,0.016111961107119207,0.0354911388276659,0.04200000000000003
0.01794753779146447,0.0018102552223122753,0.016433014975015824,0.03619080798879257,0.04300000000000003
0.01828795146930599,0.0018449595633415635,0.01675140168908815,0.0368843127217357,0.04400000000000003
0.018625196400631518,0.0018793579756753627,0.017067136862800314,0.0375716912391072,0.04500000000000003
0.018959293167354885,0.0019134523488013458,0.017380236029546966,0.038252981545703196,0.046000000000000034
0.0192902622345269,0.0019472445619968003,0.017690714643036037,0.038928221439559735,0.047000000000000035
0.019618123950953397,0.001980736484380038,0.017998588077669776,0.03959744851300321,0.048000000000000036
0.01994289854981015,0.002013929974961558,0.018303871628924002,0.040260700153695705,0.04900000000000004
0.02026460614925469,0.002046826882694955,0.018606580513725664,0.04091801354567531,0.05000000000000004
0.020583266753035002,0.002079429046527597,0.01890672987082863,0.04156942567039123,0.05100000000000004
0.02089890025109516,0.002111738295451042,0.019204334761187776,0.04221497330773398,0.05200000000000004
0.021211526420177887,0.0021437564485512254,0.0194994101683314,0.04285469303706051,0.05300000000000004
0.021521164924424064,0.002175485315058396,0.01979197099873183,0.04348862123821429,0.05400000000000004
0.02182783531596919,0.0022069266943968166,0.020082032082174444,0.04411679409254045,0.05500000000000004
0.02213155703553685,0.002238082376234223,0.02036960817212494,0.04473924758389601,0.05600000000000004
0.02243234941302915,0.0022689541405310435,0.020654713946094916,0.04535601749965511,0.057000000000000044
0.02273023166811417,0.0022995437575893834,0.020937364006005824,0.04596713943170938,0.058000000000000045
0.02302522291081043,0.002329852988101769,0.021217572878551198,0.046572648777463393,0.059000000000000045
0.023317342142068397,0.002359883583199661,0.02149535501555726,0.04717258074082532,0.060000000000000046
0.023606608254349078,0.0023896372845017316,0.02177072479434188,0.04776697033319269,0.06100000000000005
0.0238930400321996,0.002419115824161907,0.022043696518071827,0.048355852374433336,0.06200000000000005
0.02417665615282596,0.002448320924917181,0.02231428441611847,0.048939261493861616,0.06300000000000004
0.024457475186662813,0.0024772543001351957,0.022582502644411792,0.0495172321312098,0.06400000000000004
0.024735515597940377,0.002505917653861591,0.022848365285792774,0.05008979853759474,0.06500000000000004
0.025010795745248473,0.0025343126808671313,0.023111886350364208,0.05065699477647981,0.06600000000000004
0.025283333882097716,0.002562441066694595,0.023373079775839842,0.051218854724632154,0.06700000000000005
0.025553148157477813,0.0025903044877054484,0.023631959427892004,0.05177541207307526,0.06800000000000005
0.025820256616413087,0.0026179046111262836,0.023888539100497506,0.05232670032803688,0.06900000000000005
0.026084677200515112,0.00264524309509504,0.024142832516282114,0.05287275281189227,0.07000000000000005
