AA,AB,BB,all,x
0.0,0.0,0.0,0.0,0.0
0.0001997335110321251,0.000197088072996824,0.0005834330200807481,0.0009802546041096972,0.001
0.0003989347542922004,0.0003884370851760141,0.0011346469630684755,0.00192201880253669,0.002
0.000597604793606395,0.0005741723744838281,0.0016549762609712243,0.0028267534290614474,0.003
0.0007957446909108915,0.0007544168457001897,0.002145706218000857,0.0036958677546119383,0.004
0.0009933555062550344,0.000929291014721204,0.0026080747061964175,0.004530721227172656,0.005
0.001190438297804473,0.001098913052067991,0.0030432738048647716,0.005332625154737236,0.006
0.0013869941218442978,0.0012633988256349762,0.003452451385648383,0.006102844333127657,0.007
0.0015830240327821753,0.001422861942690559,0.003836712644972952,0.006842598620445686,0.008
0.0017785290831514753,0.0015774137911428725,0.004197121585572309,0.007553064459866657,0.009000000000000001
0.0019735103236143917,0.001727163580083129,0.0045347024487343525,0.008235376352431873,0.010000000000000002
0.0021679688029650635,0.0018722183796188372,0.004850441098859854,0.008890628281443755,0.011000000000000003
0.0023619055681326855,0.0020126831600089786,0.0051452863618756135,0.009519875090017279,0.012000000000000004
0.002555321664184615,0.0021486608301130253,0.005420151318994704,0.010124133813292344,0.013000000000000005
0.0027482181343294787,0.0022802522751654815,0.00567591455726926,0.010704384966764222,0.014000000000000005
0.002940596019920267,0.002407556393887437,0.005913421378335512,0.011261573792143214,0.015000000000000006
0.0031324563604574283,0.002530670134946439,0.006133484966706397,0.011796611462110265,0.016000000000000007
0.003323800193591957,0.0026496885327757817,0.0063368875189241105,0.01231037624529185,0.017000000000000008
0.0035146285551284754,0.002764704742764144,0.00652438133484334,0.012803714632735958,0.01800000000000001
0.003704942479028314,0.002875810075826315,0.006696689872275569,0.013277442427130198,0.01900000000000001
0.0038947429974125827,0.002983094032365571,0.0068545087661857785,0.013732345795963932,0.02000000000000001
0.004084031140565239,0.0030866443356380906,0.006998506813595031,0.014169182289798361,0.02100000000000001
0.004272807936936155,0.0031865469645296204,0.007129326925305693,0.01458868182677147,0.022000000000000013
0.0044610744131441706,0.0032828861857544306,0.007247587045530618,0.01499154764442922,0.023000000000000013
0.0046488315939801515,0.0033757445854864392,0.007353881040473106,0.015378457219939697,0.024000000000000014
0.004836080502410033,0.003465203100432209,0.007448779556871143,0.015750063159713383,0.025000000000000015
0.005022822159577869,0.00355134104835538,0.007532830851487184,0.016106994059420433,0.026000000000000016
0.005209057584808868,0.003634236158061889,0.007606561592493349,0.016449855335364104,0.027000000000000017
0.005394787795612429,0.0037139645988552507,0.0076704776336716865,0.016779230028139365,0.028000000000000018
0.005580013807685167,0.0037906010094709464,0.007725064762319772,0.017095679579475886,0.02900000000000002
0.005764736634913943,0.0038642185264988506,0.007770789421723434,0.01739974458313623,0.03000000000000002
0.005948957289378879,0.003934888812302471,0.007808099409030924,0.01769194551071227,0.03100000000000002
0.006132676781356373,0.004002682082443639,0.007837424549336114,0.017972783413136125,0.03200000000000002
0.006315896119322113,0.004067667132621114,0.007859177346752472,0.018242740598695698,0.03300000000000002
0.006498616309954074,0.004129911365131453,0.007873753613234538,0.018502281288320065,0.03400000000000002
0.0066808383581355305,0.004189480814860355,0.00788153307587939,0.018751852248875274,0.035000000000000024
0.0068625632669580385,0.0042464401748125245,0.007882879963417064,0.018991883405187628,0.036000000000000025
0.007043792037724436,0.004300852821187997,0.007878143572576206,0.019222788431488638,0.037000000000000026
0.007224525669951822,0.004352780838012708,0.007867658814989149,0.01944496532295368,0.03800000000000003
0.007404765161374544,0.004402285041330998,0.007851746745279276,0.019658796947984815,0.03900000000000003
0.007584511507947168,0.004449425002967536,0.007830715070952945,0.01986465158186765,0.04000000000000003
0.007763765703847459,0.00449425907386614,0.007804858644698091,0.02006288342241169,0.04100000000000003
0.007942528741479334,0.004536844407012715,0.007774459939672388,0.020253833088164433,0.04200000000000003
0.008120801611475837,0.004577236979949503,0.007739789508344985,0.020437828099770326,0.04300000000000003
0.00829858530270209,0.004615491616887695,0.00770110642543768,0.020615183345027467,0.04400000000000003
0.008475880802258244,0.004651662010425294,0.0076586587154937975,0.020786201528177336,0.04500000000000003
0.008652689095482434,0.004685800742877072,0.007612683765585974,0.02095117360394548,0.046000000000000034
0.008829011165953719,0.004717959307223285,0.007563408723657566,0.02111037919683457,0.047000000000000035
0.009004847995495011,0.004748188127683749,0.007511050882976357,0.021264087006155116,0.048000000000000036
0.00918020056417602,0.004776536579923726,0.007455818053163828,0.021412555197263573,0.04900000000000004
0.009355069850316184,0.004803053010897994,0.007397908918248189,0.021556031779462366,0.05000000000000004
0.009529456830487585,0.004827784758339343,0.007337513382174932,0.02169475497100186,0.05100000000000004
0.009703362479517873,0.0048507781698976455,0.0072748129021945,0.02182895355161002,0.05200000000000004
