n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,106,897.007,838.5322,22.538,18.4697,4.5553,3.3645,0.7956,0.6528,1.3635,1.018,0.0495,0.0802,0.3329,0.6158,0.4126,0.0034,0.0096,0.0651,0.2191,0.3392,0.1944,39.42
1000,107,896.1308,837.9764,22.2184,18.6186,4.5292,3.3123,0.8095,0.6548,1.3489,0.9958,0.0509,0.0813,0.3358,0.603,0.4035,0.0034,0.0096,0.0656,0.219,0.3336,0.1873,40.3539
1000,108,895.2629,837.4095,21.9153,18.7693,4.5008,3.2543,0.8245,0.6575,1.3368,0.9661,0.0524,0.0818,0.3361,0.5974,0.394,0.0035,0.0099,0.0656,0.2177,0.3271,0.1837,41.2018
1000,109,894.4036,836.8526,21.6149,18.9142,4.4791,3.199,0.8374,0.6608,1.3247,0.9448,0.0542,0.0828,0.336,0.5885,0.3809,0.0038,0.0101,0.0664,0.2139,0.3232,0.1773,42.1157
1000,110,893.5477,836.287,21.3142,19.0649,4.4579,3.1411,0.8517,0.6642,1.3146,0.9246,0.0552,0.0839,0.3344,0.5794,0.3703,0.0041,0.01,0.0667,0.2123,0.3199,0.1737,42.9842
1000,111,892.6951,835.7349,21.0285,19.206,4.4311,3.0851,0.8673,0.6667,1.2984,0.9051,0.0561,0.0849,0.3341,0.5715,0.3595,0.0039,0.0098,0.0668,0.2104,0.3122,0.1664,43.9185
1000,112,891.8444,835.1881,20.7419,19.3494,4.4049,3.0282,0.8808,0.6652,1.2862,0.8822,0.0578,0.0868,0.3344,0.5618,0.3482,0.0039,0.0098,0.0669,0.2082,0.3036,0.1633,44.8716
1000,113,890.9937,834.6257,20.4589,19.4954,4.3773,2.9717,0.8946,0.6666,1.2751,0.8632,0.0589,0.0876,0.334,0.5547,0.3381,0.0041,0.0101,0.0669,0.2081,0.2966,0.1562,45.8323
1000,114,890.1504,834.0624,20.1752,19.6422,4.3581,2.919,0.9098,0.6667,1.2598,0.8422,0.0607,0.088,0.3327,0.5476,0.3298,0.0043,0.01,0.0671,0.206,0.2897,0.1525,46.7453
1000,115,889.3156,833.4891,19.9114,19.7932,4.3343,2.8652,0.9251,0.6692,1.2474,0.8232,0.0621,0.0889,0.3295,0.5394,0.3231,0.0045,0.01,0.0687,0.2049,0.2834,0.1465,47.7482
