estimated_true_dist,best_x,min_error,empirical_min_dist,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
677.5054397864608,0.6571350131227874,3.4115538560438465,659.0,42,0.4,0.4,0.4,700
868.1656442501276,0.8512878446686556,7.316072631659313,786.0,42,0.4,0.4,0.4,900
1061.0121824001942,1.0462341332437897,16.163930523947762,861.0,42,0.4,0.4,0.4,1100
1217.9371736710232,1.204925539097061,30.665368644411153,904.0,42,0.4,0.4,0.4,1300
1286.4634212854544,1.2477722186774445,36.380484245008724,933.0,42,0.4,0.4,0.4,1500
101.39349736010584,0.19448852990440366,1.0434559241694377,98.0,43,0.4,0.4,0.4,100
307.0033017551596,0.35403442794303897,1.3253474386429358,298.0,43,0.4,0.4,0.4,300
482.7758207595566,0.4717712440549469,1.806375380837665,493.0,43,0.4,0.4,0.4,500
675.7852909720998,0.6795349154105378,3.7135906741060976,658.0,43,0.4,0.4,0.4,700
857.0277703121398,0.8618469266735078,7.6363584390964245,772.0,43,0.4,0.4,0.4,900
1120.5195820781153,1.160064699365463,25.61957023310526,854.0,43,0.4,0.4,0.4,1100
1258.4933651186045,1.269622804560318,39.69968690522186,898.0,43,0.4,0.4,0.4,1300
1501.7175378531836,1.517547608628006,104.65637790126631,935.0,43,0.4,0.4,0.4,1500
90.04670041914093,0.000518803826828003,1.0000000000000187,100.0,44,0.4,0.4,0.4,100
290.07488965595604,0.2536926313188935,1.1097324739448322,300.0,44,0.4,0.4,0.4,300
491.29466458042646,0.48684692761100773,1.8916879673379619,496.0,44,0.4,0.4,0.4,500
667.7778065072209,0.633819583493576,3.1278818184959407,665.0,44,0.4,0.4,0.4,700
891.7807199398768,0.9018249539173127,8.97762581001396,789.0,44,0.4,0.4,0.4,900
1139.1300302262603,1.157379152497177,25.34528274988973,868.0,44,0.4,0.4,0.4,1100
1379.7423656994931,1.399261476111221,66.14573462228894,917.0,44,0.4,0.4,0.4,1300
1538.5266225685325,1.5497741710474395,118.4960309099915,941.0,44,0.4,0.4,0.4,1500
94.04877599332498,0.000518803826828003,1.0000000000000187,100.0,45,0.4,0.4,0.4,100
287.2228788977829,0.22402954545555112,1.0717742548075588,300.0,45,0.4,0.4,0.4,300
499.6735117668835,0.4919128455670929,1.921434516654447,496.0,45,0.4,0.4,0.4,500
698.5765625302115,0.6878356966397857,3.833588543823659,678.0,45,0.4,0.4,0.4,700
861.2845625005901,0.8371276884540558,6.909078428847906,788.0,45,0.4,0.4,0.4,900
1095.207557764074,1.0954284690583038,19.733229202039993,869.0,45,0.4,0.4,0.4,1100
1302.2587941255429,1.307708741965103,46.14479779137616,912.0,45,0.4,0.4,0.4,1300
1680.4493952918308,1.7296447760665132,235.2269901092216,937.0,45,0.4,0.4,0.4,1500
104.81697122966756,0.19247436975318905,1.0419355256123606,100.0,46,0.4,0.4,0.4,100
300.05964881518895,0.35153198654304507,1.3180780064630357,298.0,46,0.4,0.4,0.4,300
492.3228187404398,0.5143737830109406,2.0638101961691113,494.0,46,0.4,0.4,0.4,500
685.3168461001003,0.7116394075177764,4.201312995614727,657.0,46,0.4,0.4,0.4,700
855.7803603642242,0.84646606733696,7.1734307123195,775.0,46,0.4,0.4,0.4,900
1040.9297351487899,1.0346984887413786,15.419238716754958,853.0,46,0.4,0.4,0.4,1100
1208.7330566166215,1.203277589882431,30.466993231219224,895.0,46,0.4,0.4,0.4,1300
1431.5324066271908,1.4240417494867705,72.83772021624881,935.0,46,0.4,0.4,0.4,1500
90.54695986591395,0.000518803826828003,1.0000000000000187,100.0,47,0.4,0.4,0.4,100
306.2561979554236,0.29183960387977603,1.1746544194597066,299.0,47,0.4,0.4,0.4,300
499.83691507496985,0.5036315955377961,1.9935654374241012,499.0,47,0.4,0.4,0.4,500
668.568426542524,0.6453552279959869,3.265450554783137,661.0,47,0.4,0.4,0.4,700
846.9946204193985,0.8406677275077057,7.0086468172046645,772.0,47,0.4,0.4,0.4,900
1046.751575979862,1.0395813012291715,15.732163596867332,857.0,47,0.4,0.4,0.4,1100
1249.210954725327,1.2331848163701629,34.332954977242146,912.0,47,0.4,0.4,0.4,1300
1404.6320563836057,1.3879089370771027,63.265259125457085,940.0,47,0.4,0.4,0.4,1500
92.54799765300595,0.000518803826828003,1.0000000000000187,100.0,48,0.4,0.4,0.4,100
303.62228609228345,0.28945923279197694,1.170007434873785,299.0,48,0.4,0.4,0.4,300
501.28119974658534,0.5147399939475251,2.065859255742128,497.0,48,0.4,0.4,0.4,500
705.3445794671386,0.7105407747080231,4.183516587353834,674.0,48,0.4,0.4,0.4,700
894.1027062050972,0.8869934109856414,8.455152527897818,793.0,48,0.4,0.4,0.4,900
1033.193030913383,1.0022277856975554,13.51653475265073,865.0,48,0.4,0.4,0.4,1100
1339.9762524490889,1.3497619645162202,54.46495529512534,914.0,48,0.4,0.4,0.4,1300
1604.4625899752878,1.6251525888277436,158.16913568018285,943.0,48,0.4,0.4,0.4,1500
91.04721931268695,0.000518803826828003,1.0000000000000187,100.0,49,0.4,0.4,0.4,100
303.9577894951047,0.33511352955284124,1.272922888615135,300.0,49,0.4,0.4,0.4,300
499.6796623672032,0.5147399939475251,2.066296385547824,497.0,49,0.4,0.4,0.4,500
681.2818975125401,0.6726989779276276,3.618383198123392,665.0,49,0.4,0.4,0.4,700
863.1190616907533,0.8482360868637849,7.226309851707307,783.0,49,0.4,0.4,0.4,900
1012.7602811997127,1.0078430200585173,13.824488570865645,843.0,49,0.4,0.4,0.4,1100
1194.9331796590595,1.1869201680483246,28.52895899074086,897.0,49,0.4,0.4,0.4,1300
1281.702532955736,1.2469177264920805,36.27331144682319,932.0,49,0.4,0.4,0.4,1500
93.54851654655197,0.000518803826828003,1.0000000000000187,100.0,50,0.4,0.4,0.4,100
302.2459932361931,0.2916564984114838,1.1743633455392406,300.0,50,0.4,0.4,0.4,300
500.4941928702861,0.5071105994353485,2.016016717020292,499.0,50,0.4,0.4,0.4,500
692.5752108758105,0.7007141145763397,4.0266892392347975,669.0,50,0.4,0.4,0.4,700
871.9100987507816,0.875518801639328,8.067827944219731,784.0,50,0.4,0.4,0.4,900
1097.424315782581,1.1105041526143646,20.977783102476266,860.0,50,0.4,0.4,0.4,1100
1240.6975400415274,1.2483825702384186,36.48272050598851,899.0,50,0.4,0.4,0.4,1300
1297.7929461463598,1.2670593280042266,39.29374553951578,931.0,50,0.4,0.4,0.4,1500
89.04618152559492,0.000518803826828003,1.0000000000000187,100.0,51,0.4,0.4,0.4,100
298.95728424758494,0.3114929241431427,1.2157789645098955,300.0,51,0.4,0.4,0.4,300
497.6715786685024,0.5313415564060212,2.181331671601198,496.0,51,0.4,0.4,0.4,500
661.3441488188437,0.6640930209178925,3.5023086221200006,646.0,51,0.4,0.4,0.4,700
844.9723795248424,0.8474426298345186,7.204335072541145,767.0,51,0.4,0.4,0.4,900
1010.0124737740837,1.0072326684975434,13.795312249504349,841.0,51,0.4,0.4,0.4,1100
1237.554055316845,1.2478332538335417,36.402409557050156,889.0,51,0.4,0.4,0.4,1300
1400.3178042882528,1.4025573745404816,67.00283674338647,928.0,51,0.4,0.4,0.4,1500
88.54592207882192,0.000518803826828003,1.0000000000000187,100.0,52,0.4,0.4,0.4,100
297.3180485426594,0.3003845257334138,1.1920541129296325,300.0,52,0.4,0.4,0.4,300
493.5165490681534,0.4903259315085602,1.9117256163816212,498.0,52,0.4,0.4,0.4,500
686.427813804158,0.6840515169617462,3.777511585032133,670.0,52,0.4,0.4,0.4,700
863.1190616907533,0.8482360868637849,7.226309851707307,788.0,52,0.4,0.4,0.4,900
1071.7441678210903,1.0561828636876676,16.830380268583863,867.0,52,0.4,0.4,0.4,1100
1146.882555988608,1.1100158713655852,20.930408020391358,904.0,52,0.4,0.4,0.4,1300
1261.5018857103846,1.2198181171848297,32.55370670445024,931.0,52,0.4,0.4,0.4,1500
90.04670041914093,0.000518803826828003,1.0000000000000187,100.0,53,0.4,0.4,0.4,100
284.01503365691786,0.24514770946525571,1.0978346030467432,299.0,53,0.4,0.4,0.4,300
499.3345190186901,0.5081481970890045,2.0224166493794016,499.0,53,0.4,0.4,0.4,500
702.5654719239058,0.6968688997422028,3.9689695262716773,676.0,53,0.4,0.4,0.4,700
902.0872583517629,0.9111633328002168,9.32532235583818,792.0,53,0.4,0.4,0.4,900
1114.255588083896,1.140777590038681,23.70395619134555,858.0,53,0.4,0.4,0.4,1100
1267.2136254037569,1.2808532732822417,41.499649492513164,903.0,53,0.4,0.4,0.4,1300
1392.7212756736667,1.3860168472380827,62.798673247730214,934.0,53,0.4,0.4,0.4,1500
90.54695986591395,0.000518803826828003,1.0000000000000187,100.0,54,0.4,0.4,0.4,100
305.1535288404123,0.34719849046012885,1.3055676293809786,300.0,54,0.4,0.4,0.4,300
504.7196638750052,0.5287780798499297,2.163159941756159,498.0,54,0.4,0.4,0.4,500
676.4167095111138,0.6669616732544709,3.5399623461106717,661.0,54,0.4,0.4,0.4,700
853.7721172421336,0.8284606962882233,6.671954447950782,781.0,54,0.4,0.4,0.4,900
1007.8467328755005,0.9646911646976472,11.597191857737457,860.0,54,0.4,0.4,0.4,1100
1208.5085788750475,1.164031984511795,26.027819553413643,918.0,54,0.4,0.4,0.4,1300
