x,interval_begins,interval_ends,mean,analytical
0.001,0.0,0.0,0.0,1.989811075558024e-06
0.002,0.0,0.0,7e-06,7.911550338846178e-06
0.003,0.0,0.0,1.4e-05,1.7694320392115843e-05
0.004,0.0,0.0,2.4e-05,3.126807503423623e-05
0.005,0.0,0.0,3.9e-05,4.85636107420253e-05
0.006,0.0,0.001,6e-05,6.951255822835411e-05
0.007,0.0,0.001,7.8e-05,9.404737407637791e-05
0.008,0.0,0.001,9.7e-05,0.0001221013324492533
0.009,0.0,0.001,0.000127,0.00015360851687470537
0.01,0.0,0.001,0.000166,0.00018850381210381447
0.011,0.0,0.001,0.000213,0.00022672289604339557
0.012,0.0,0.001,0.000253,0.0002682022317613521
0.013,0.0,0.001,0.000296,0.0003128790595643849
0.014,0.0,0.001,0.000341,0.00036069138914744935
0.015,0.0,0.001,0.000401,0.00041157799181435183
0.016,0.0,0.002,0.00045,0.0004654783927688867
0.017,0.0,0.002,0.000501,0.0005223328634759153
0.018,0.0,0.002,0.000563,0.0005820824140917985
0.019,0.0,0.002,0.000635,0.0006446687859635943
0.02,0.0,0.002,0.000684,0.0007100344441964376
0.021,0.0,0.002,0.000754,0.0007781225702885285
0.022,0.0,0.002,0.000826,0.0008488770548331527
0.023,0.0,0.003,0.0009170000000000001,0.0009222424902871701
0.024,0.0,0.003,0.000987,0.0009981641638054021
0.025,0.0,0.003,0.00107,0.0010765880501403663
0.026,0.0,0.003,0.001152,0.0011574608046068
0.027,0.0,0.003,0.001234,0.0012407297561104218
0.028,0.0,0.003,0.001322,0.0013263429002403886
0.029,0.0,0.003,0.001399,0.0014142488924249062
0.03,0.0,0.003,0.00149,0.0015043970411494554
0.031,0.0,0.004,0.00158,0.001596737301237102
0.032,0.0,0.004,0.001679,0.0016912202671903681
0.033,0.0,0.004,0.001771,0.001787797166594127
0.034,0.0,0.004,0.001855,0.0018864198535790213
0.035,0.0,0.004,0.00196,0.00198704080234487
0.036,0.0,0.004,0.002054,0.0020896131007435664
0.037,0.0,0.004,0.002158,0.0021940904439209626
0.038,0.0,0.005,0.002255,0.0023004271280172147
0.039,0.0,0.005,0.002367,0.002408578043925121
0.04,0.0,0.005,0.002456,0.0025184986711059335
0.041,0.001,0.005,0.00256,0.002630145071462174
0.042,0.001,0.005,0.002661,0.0027434738832669376
0.043,0.001,0.005,0.002786,0.00285844231514924
0.044,0.001,0.005,0.002914,0.00297500814013489
0.045,0.001,0.005,0.003019,0.00309312968974245
