x,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,all
0.05,1.3032862672205712,5.556067656072705,7.6080810009322075,1.4542881410226518,1.2660252582943539
0.1,0.4321706594187003,4.142058381865357,1.393704157804046,0.7645414312857652,0.24074376909593848
0.15000000000000002,0.049083002968120515,1.8393763101008733,2.7223812981855,0.015658443312083402,0.20893517048170954
0.2,0.5330591882935846,1.7179566712990095,0.7046870895907912,0.11435987229376891,0.25285427819003076
0.25,0.17011491616627814,1.3179429900361785,0.47953230021128296,0.25607479378780107,0.008893573981057227
0.3,0.03335934656733656,2.26780668458659,1.1142167383868165,0.38443425666211206,0.12983251982273158
0.35,0.09845883719620983,0.9533930676032316,1.4396601509880598,0.36944607481460295,0.32855047158656936
0.39999999999999997,0.0741377481746613,0.17891313013317744,0.1734267602347222,2.003155242598816,0.8952442414244126
0.44999999999999996,0.5561471827453899,1.488112365246675,1.5119579844382693,1.3706321451148589,0.8850031548049531
0.49999999999999994,0.6212271172537215,2.3248260980595057,1.7568425278004132,1.9628810080784183,1.1753963592805081
0.5499999999999999,0.36772889451873786,2.597977095819464,2.5568238228517983,3.2362489148896407,1.7306951010688916
0.6,0.806846395829118,0.1613628272870764,6.1084750401203545,2.683676512771023,1.950012697181219
0.65,2.4122478917084536,1.662690042951002,6.61423572040279,2.7851109856810683,2.62467134275422
0.7000000000000001,3.0592874079049586,3.880925869292291,8.076105594726357,2.398823153578868,2.683896291458671
0.7500000000000001,3.355092497876459,6.491498563011601,6.451474212471769,2.9893296974907266,2.904500304719939
0.8000000000000002,3.3994188923940833,6.034919193422905,8.846533667077628,3.09931469943806,3.1287336968049724
0.8500000000000002,3.1376500582346476,7.716962588945463,10.020031219694685,3.04640081923584,3.0044018238810346
0.9000000000000002,3.3308801092582425,4.805584883044938,14.683442552497668,4.340677013734223,4.1565344795548524
0.9500000000000003,2.285590321557745,3.934613810924809,11.987786157583752,4.756158870671034,4.2141629315529565
1.0000000000000002,3.9086982193143234,9.132829546524011,17.45972451593684,6.155400950424892,6.142388793356972
1.0500000000000003,7.426280536516045,7.049816919827441,16.128514593274783,5.665753318874316,6.949413363870723
1.1000000000000003,9.59655838361909,4.338722750802551,13.2838787102053,6.758510085266002,8.021284201965623
1.1500000000000004,11.7012706218781,5.6039013971915415,14.094003948040339,7.109395386542705,9.055738013325497
1.2000000000000004,15.818142402422435,9.504497800989107,8.09493166883403,5.6561900725901415,9.652688941366502
1.2500000000000004,20.16780958722643,11.168745630060565,12.902314293145718,7.409980369185223,12.514989705762627
1.3000000000000005,19.858211219375015,13.438886972385077,20.713009466971034,7.542615653009657,12.916981107236532
1.3500000000000005,23.130911550567244,11.531570663069546,26.791124785637546,9.579333515958172,15.459411542760932
1.4000000000000006,29.369076572003614,21.45201347294586,31.036948369764755,12.50574763528575,20.00914172221517
1.4500000000000006,36.67533723456008,29.421487510881956,37.57806973846601,14.057703529068531,24.53542095121833
1.5000000000000007,38.309574264272726,35.534363135784396,41.48760026960123,14.591781127209273,25.966320446505925
1.5500000000000007,43.223122165201914,39.74640596581807,40.690795259544345,20.88230229648308,31.023179360435307
1.6000000000000008,50.78527144096327,45.913154113288854,39.28722340396208,26.785413250521685,37.27110651190225
1.6500000000000008,57.29859766716929,48.38333303945838,46.77755663559567,33.51086882830484,43.82327934668488
1.7000000000000008,60.90510983335267,61.29414288111916,56.37834307002268,40.61462467126376,49.896926596367436
1.7500000000000009,68.82119601193595,61.80972659621306,55.75053647569061,46.541113554181884,56.27263932916008
1.800000000000001,73.06546092490161,64.63322319565673,54.253343043935146,53.12809838572736,61.35755594527484
1.850000000000001,74.83718278188022,72.46189121181963,47.66789134703389,59.230054299681576,65.17501343244244
1.900000000000001,79.95078365597594,75.53022441765654,65.22521607162304,60.620912621248564,69.20491126001072
1.950000000000001,82.77491630490523,77.8344261248735,79.14529649478733,64.72819190466664,73.32256538167381
2.000000000000001,84.67265802664016,88.541740006024,84.57396428567542,71.43829063779957,78.24677089480267
