x,interval_begins,interval_ends,mean,analytical
0.145,0.002,0.008,0.005079,0.005098337785923919
0.146,0.002,0.009,0.005146,0.005163013566597459
0.147,0.002,0.009,0.005221,0.005227774234447439
0.148,0.002,0.009,0.0052840000000000005,0.005292612618764691
0.149,0.002,0.009,0.005344,0.005357521593546431
0.15,0.002,0.009,0.005402,0.0054224940783757815
0.151,0.002,0.009,0.005479,0.005487523039270318
0.152,0.002,0.009,0.005544,0.0055526014895002675
0.153,0.002,0.009,0.005602,0.005617722490376835
0.154,0.002,0.009,0.005672,0.005682879152011391
0.155,0.002,0.009,0.005742,0.005748064634045918
0.156,0.002,0.009,0.005817,0.005813272146355408
0.157,0.003,0.01,0.005888,0.005878494949722672
0.158,0.002,0.01,0.00595,0.005943726356486139
0.159,0.002,0.01,0.00602,0.006008959731161168
0.16,0.003,0.01,0.006079,0.00607418849103539
0.161,0.003,0.01,0.006156,0.006139406106738601
0.162,0.003,0.01,0.006224,0.006204606102787721
0.163,0.003,0.01,0.006293,0.006269782058107285
0.164,0.003,0.01,0.006363,0.006334927606526004
0.165,0.003,0.01,0.006422,0.0064000364372498375
0.166,0.003,0.01,0.006467,0.006465102295312077
0.167,0.003,0.01,0.006531,0.006530118982000909
0.168,0.003,0.01,0.006589,0.006595080355264888
0.169,0.003,0.011,0.006639,0.006659980330096835
0.17,0.003,0.011,0.006707,0.006724812878896533
0.171,0.003,0.011,0.0067800000000000004,0.006789572031812715
0.172,0.003,0.011,0.006857,0.0068542518770647555
0.173,0.003,0.011,0.006916,0.006918846561244497
0.174,0.003,0.011,0.006974,0.006983350289598608
0.175,0.003,0.011,0.007039,0.007047757326291936
0.176,0.003,0.011,0.007116,0.007112061994652195
0.177,0.003,0.011,0.00718,0.007176258677396449
0.178,0.003,0.011,0.007249,0.007240341816839732
0.179,0.004,0.012,0.007317,0.007304305915086233
0.18,0.004,0.011,0.007395,0.0073681455342033955
0.181,0.004,0.012,0.007459,0.0074318552963793276
0.182,0.004,0.012,0.007517,0.00749542988406387
0.183,0.004,0.012,0.007573,0.007558864040093709
0.184,0.004,0.012,0.00765,0.0076221525678018594
0.185,0.004,0.012,0.007703,0.0076852903311118975
0.186,0.004,0.012,0.007792,0.007748272254617278
0.187,0.004,0.012,0.007846,0.007811093323646061
0.188,0.004,0.012,0.007904,0.0078737485843114
0.189,0.004,0.012,0.007961,0.007936233143548108
0.19,0.004,0.012,0.008004,0.007998542169135644
0.191,0.004,0.012,0.00808,0.008060670889707792
0.192,0.004,0.012,0.008157,0.008122614594749413
0.193,0.004,0.013,0.008199,0.008184368634580497
0.194,0.004,0.013,0.008243,0.008245928420327883
0.195,0.004,0.013,0.008309,0.00830728942388493
0.196,0.004,0.013,0.008356,0.008368447177859364
0.197,0.004,0.013,0.008427,0.008429397275509721
0.198,0.004,0.013,0.008494999999999999,0.008490135370670527
0.199,0.005,0.013,0.008571,0.008550657177666557
0.2,0.005,0.013,0.008612999999999999,0.008610958471216516
0.201,0.005,0.013,0.008655,0.008671035086326228
0.202,0.005,0.013,0.008711,0.008730882918171786
0.203,0.005,0.014,0.008783,0.008790497921972817
0.204,0.005,0.013,0.008849,0.008849876112856127
0.205,0.005,0.013,0.008941,0.008909013565710017
0.206,0.005,0.013,0.009011,0.008967906415029458
0.207,0.005,0.014,0.009061,0.009026550854752418
0.208,0.005,0.014,0.009122,0.00908494313808755
0.209,0.005,0.014,0.009192,0.00914307957733348
0.21,0.005,0.014,0.009245,0.009200956543689933
0.211,0.005,0.014,0.009328,0.009258570467060901
0.212,0.005,0.014,0.009407,0.00931591783585009
0.213,0.005,0.014,0.009461,0.00937299519674889
0.214,0.005,0.014,0.009522,0.009429799154516994
0.215,0.005,0.014,0.009558,0.009486326371755997
0.216,0.005,0.014,0.009605,0.009542573568676077
0.217,0.005,0.014,0.009648,0.009598537522856011
0.218,0.005,0.014,0.009703999999999999,0.009654215068996727
0.219,0.005,0.014,0.009733,0.009709603098668557
0.22,0.005,0.014,0.009793,0.009764698560052423
0.221,0.006,0.015,0.009876,0.009819498457675086
0.222,0.005,0.015,0.009922,0.00987399985213874
0.223,0.006,0.015,0.009958999999999999,0.009928199859844987
0.224,0.006,0.015,0.010014,0.009982095652713532
0.225,0.006,0.015,0.010069,0.01003568445789567
0.226,0.006,0.015,0.010124,0.010088963557482738
0.227,0.006,0.015,0.010178,0.010141930288209764
0.228,0.006,0.015,0.010255,0.010194582041154403
0.229,0.006,0.015,0.010301,0.010246916261431408
0.23,0.006,0.015,0.01037,0.0102989304478827
0.231,0.006,0.015,0.010416,0.010350622152763249
0.232,0.006,0.015,0.01046,0.010401988981422928
0.233,0.006,0.015,0.010496,0.010453028591984489
0.234,0.006,0.015,0.010539,0.01050373869501771
0.235,0.006,0.015,0.010615,0.010554117053210056
0.236,0.006,0.016,0.010681,0.010604161481033795
0.237,0.006,0.016,0.010738,0.010653869844409808
0.238,0.006,0.016,0.010775,0.010703240060368267
0.239,0.006,0.016,0.010805,0.010752270096706191
0.24,0.006,0.016,0.010853999999999999,0.010800957971642147
0.241,0.006,0.016,0.010909,0.010849301753468104
0.242,0.006,0.016,0.010952,0.010897299560198694
0.243,0.006,0.016,0.010969,0.010944949559217865
0.244,0.006,0.016,0.011025,0.010992249966923162
0.245,0.006,0.016,0.01107,0.0110391990483677
0.246,0.006,0.016,0.011124,0.011085795116899954
0.247,0.006,0.016,0.011167999999999999,0.011132036533801461
0.248,0.006,0.016,0.011219,0.011177921707922629
0.249,0.006,0.016,0.011258,0.011223449095316623
0.25,0.006,0.016,0.011309,0.011268617198871579
0.251,0.006,0.017,0.011367,0.011313424567941141
0.252,0.006,0.017,0.011421,0.01135786979797351
0.253,0.006,0.017,0.011451,0.011401951530139032
0.254,0.006,0.017,0.011465,0.011445668450956467
0.255,0.007,0.017,0.011494,0.01148901929191806
0.256,0.007,0.017,0.01152,0.011532002829113423
0.257,0.007,0.017,0.011567,0.011574617882852401
0.258,0.007,0.017,0.01159,0.011616863317287009
0.259,0.007,0.017,0.011658,0.011658738040032462
0.26,0.007,0.017,0.011689,0.011700241001787463
0.261,0.007,0.017,0.011716,0.01174137119595379
0.262,0.007,0.017,0.011745,0.011782127658255263
0.263,0.007,0.017,0.011793,0.011822509466356226
0.264,0.007,0.017,0.011837,0.011862515739479542
0.265,0.007,0.017,0.011873,0.01190214563802424
0.266,0.007,0.017,0.011912,0.011941398363182877
0.267,0.007,0.017,0.011938,0.011980273156558672
0.268,0.007,0.017,0.011982,0.012018769299782526
0.269,0.007,0.017,0.012041,0.01205688611412991
0.27,0.007,0.018,0.012105,0.012094622960137844
0.271,0.007,0.018,0.012139,0.012131979237221846
0.272,0.007,0.017,0.012163,0.0121689543832931
0.273,0.007,0.018,0.012222,0.01220554787437576
0.274,0.007,0.018,0.012262,0.012241759224224552
0.275,0.007,0.018,0.012287,0.012277587983942708
0.276,0.007,0.018,0.012302,0.012313033741600232
0.277,0.007,0.018,0.012321,0.012348096121852689
0.278,0.007,0.018,0.012348,0.012382774785560437
0.279,0.007,0.018,0.012389,0.01241706942940844
0.28,0.007,0.018,0.012442,0.012450979785526704
0.281,0.007,0.018,0.012473,0.012484505621111343
0.282,0.007,0.018,0.012505,0.01251764673804645
0.283,0.007,0.018,0.012543,0.012550402972526627
0.284,0.007,0.018,0.012575,0.012582774194680417
0.285,0.007,0.018,0.01259,0.012614760308194596
0.286,0.008,0.018,0.012621,0.012646361249939335
0.287,0.008,0.018,0.012636,0.012677576989594399
0.288,0.008,0.018,0.012676999999999999,0.012708407529276287
0.289,0.008,0.018,0.012727,0.012738852903166455
0.29,0.008,0.018,0.012764,0.012768913177140644
0.291,0.008,0.019,0.012782,0.012798588448399307
0.292,0.008,0.019,0.012822,0.012827878845099271
0.293,0.008,0.019,0.012856,0.012856784525986556
0.294,0.008,0.019,0.012853,0.012885305680030455
0.295,0.008,0.019,0.01286,0.012913442526058963
0.296,0.008,0.019,0.012909,0.012941195312395444
0.297,0.008,0.019,0.012937,0.012968564316496756
0.298,0.008,0.019,0.012976,0.01299554984459268
0.299,0.008,0.019,0.012995,0.013022152231326828
0.3,0.008,0.019,0.013032,0.01304837183939903
0.301,0.008,0.019,0.013087,0.013074209059209146
0.302,0.008,0.019,0.01313,0.013099664308502477
0.303,0.008,0.019,0.013169,0.013124738032016673
0.304,0.008,0.019,0.013206,0.013149430701130234
0.305,0.008,0.019,0.013228,0.013173742813512624
0.306,0.008,0.019,0.013238,0.013197674892776016
0.307,0.008,0.019,0.013267,0.013221227488128724
0.308,0.008,0.019,0.013291,0.013244401174030236
0.309,0.008,0.019,0.013338,0.013267196549848061
0.31,0.008,0.02,0.013355,0.01328961423951623
0.311,0.008,0.02,0.013381,0.013311654891195568
0.312,0.008,0.019,0.013406,0.013333319176935796
0.313,0.008,0.02,0.013418,0.013354607792339322
0.314,0.008,0.02,0.013457,0.013375521456226964
0.315,0.008,0.02,0.013487,0.013396060910305414
0.316,0.008,0.02,0.013485,0.013416226918836607
0.317,0.008,0.02,0.013500999999999999,0.01343602026830898
0.318,0.008,0.02,0.013537,0.013455441767110546
0.319,0.008,0.02,0.013547,0.013474492245203945
0.32,0.008,0.02,0.013578999999999999,0.013493172553803383
0.321,0.008,0.02,0.013618,0.013511483565053528
0.322,0.008,0.02,0.013637999999999999,0.013529426171710332
0.323,0.008,0.02,0.013674,0.013547001286823833
0.324,0.008,0.02,0.013729,0.013564209843422943
0.325,0.008,0.02,0.013746,0.013581052794202204
0.326,0.008,0.02,0.013753,0.013597531111210578
0.327,0.008,0.02,0.013763,0.013613645785542226
0.328,0.008,0.02,0.013789,0.013629397827029323
0.329,0.008,0.02,0.013825,0.013644788263936917
0.33,0.008,0.02,0.013849,0.013659818142659806
0.331,0.008,0.02,0.013804,0.01367448852742151
0.332,0.008,0.02,0.013828,0.01368880049997529
0.333,0.008,0.02,0.013856,0.01370275515930721
0.334,0.008,0.02,0.013884,0.013716353621341326
0.335,0.008,0.02,0.013882,0.013729597018646926
0.336,0.008,0.02,0.0139,0.013742486500147904
0.337,0.008,0.02,0.013881,0.013755023230834171
0.338,0.008,0.02,0.013888,0.013767208391475239
0.339,0.008,0.02,0.013912,0.013779043178335866
0.34,0.008,0.02,0.013929,0.013790528802893831
0.341,0.009,0.02,0.013951,0.013801666491559865
0.342,0.009,0.02,0.013933,0.01381245748539964
0.343,0.009,0.02,0.013935,0.01382290303985795
0.344,0.009,0.02,0.013938,0.013833004424484947
0.345,0.009,0.02,0.013972,0.013842762922664602
0.346,0.009,0.02,0.013987,0.013852179831345238
0.347,0.009,0.02,0.014002,0.013861256460772206
0.348,0.008,0.02,0.014003,0.01386999413422272
0.349,0.008,0.02,0.014003999999999999,0.013878394187742832
0.35,0.008,0.02,0.013999,0.013886457969886521
0.351,0.008,0.02,0.014014,0.013894186841456947
0.352,0.008,0.02,0.014012,0.013901582175249847
0.353,0.008,0.02,0.014029999999999999,0.013908645355799054
0.354,0.008,0.02,0.014025,0.01391537777912418
0.355,0.008,0.02,0.014026,0.01392178085248041
0.356,0.008,0.02,0.01404,0.013927855994110458
0.357,0.008,0.02,0.014036999999999999,0.013933604632998649
0.358,0.008,0.02,0.014055,0.013939028208627146
0.359,0.008,0.02,0.01408,0.013944128170734272
0.36,0.008,0.02,0.014102,0.013948905979075039
0.361,0.008,0.02,0.014112,0.013953363103183715
0.362,0.008,0.02,0.014104,0.013957501022138571
0.363,0.008,0.02,0.01411,0.013961321224328735
0.364,0.008,0.02,0.014112,0.013964825207223166
0.365,0.008,0.02,0.014119,0.013968014477141731
0.366,0.008,0.02,0.014123,0.013970890549028397
0.367,0.008,0.02,0.014138,0.013973454946226538
0.368,0.008,0.02,0.014137,0.013975709200256337
0.369,0.008,0.02,0.014116,0.013977654850594256
0.37,0.008,0.02,0.014121,0.013979293444454656
0.371,0.008,0.02,0.014136,0.013980626536573445
0.372,0.008,0.02,0.014136,0.013981655688993825
0.373,0.008,0.02,0.014155,0.01398238247085415
0.374,0.008,0.02,0.014147999999999999,0.013982808458177766
0.375,0.008,0.02,0.014163,0.013982935233665037
0.376,0.008,0.021,0.014183,0.013982764386487276
0.377,0.008,0.021,0.014178,0.013982297512082869
0.378,0.008,0.021,0.014218,0.013981536211955355
0.379,0.008,0.021,0.014199999999999999,0.013980482093473572
0.38,0.008,0.021,0.014202,0.013979136769673812
0.381,0.008,0.021,0.014178,0.013977501859064042
0.382,0.008,0.021,0.014175,0.013975578985430077
0.383,0.008,0.021,0.014204,0.01397336977764381
0.384,0.008,0.021,0.014205,0.013970875869473418
0.385,0.008,0.021,0.014199,0.013968098899395593
0.386,0.008,0.02,0.014171,0.013965040510409674
0.387,0.008,0.02,0.014156,0.013961702349853859
0.388,0.008,0.02,0.014139,0.013958086069223313
0.389,0.008,0.02,0.014143,0.013954193323990264
0.39,0.008,0.02,0.01414,0.013950025773426043
0.391,0.008,0.02,0.014159,0.013945585080425055
0.392,0.008,0.02,0.01417,0.0139408729113307
0.393,0.008,0.02,0.014165,0.013935890935763227
0.394,0.009,0.02,0.014155,0.013930640826449445
0.395,0.009,0.02,0.014172,0.013925124259054435
0.396,0.009,0.02,0.014196,0.013919342912015078
0.397,0.009,0.02,0.014207,0.013913298466375483
0.398,0.008,0.02,0.014193,0.013906992605624342
0.399,0.008,0.02,0.014206,0.013900427015534114
0.4,0.008,0.02,0.014189,0.013893603384002055
0.401,0.008,0.02,0.014199999999999999,0.01388652340089314
0.402,0.008,0.02,0.014157,0.013879188757884766
0.403,0.008,0.02,0.014139,0.013871601148313392
0.404,0.008,0.02,0.014129,0.01386376226702285
0.405,0.008,0.02,0.014135,0.013855673810214585
0.406,0.008,0.02,0.014122,0.013847337475299646
0.407,0.008,0.02,0.014117,0.013838754960752474
0.408,0.008,0.02,0.014136,0.013829927965966465
0.409,0.008,0.02,0.014135,0.013820858191111318
0.41,0.008,0.02,0.01414,0.013811547336992122
0.411,0.008,0.02,0.014143,0.013801997104910198
0.412,0.008,0.02,0.014156,0.013792209196525693
0.413,0.008,0.02,0.014145,0.01378218531372188
0.414,0.008,0.02,0.014122,0.013771927158471187
0.415,0.008,0.02,0.014134,0.013761436432702947
0.416,0.008,0.02,0.014114999999999999,0.013750714838172796
0.417,0.008,0.02,0.014104,0.0137397640763338
0.418,0.008,0.02,0.0141,0.013728585848209279
0.419,0.008,0.02,0.014052,0.013717181854267211
0.42,0.008,0.02,0.014013,0.013705553794296357
0.421,0.008,0.02,0.013986,0.013693703367284017
0.422,0.008,0.02,0.013991,0.0136816322712954
0.423,0.008,0.02,0.013976,0.01366934220335463
0.424,0.008,0.02,0.013946,0.013656834859327345
0.425,0.008,0.02,0.013916,0.013644111933804926
0.426,0.008,0.02,0.013901,0.013631175119990268
0.427,0.008,0.02,0.013874,0.013618026109585162
0.428,0.008,0.02,0.013864,0.01360466659267925
0.429,0.008,0.02,0.013875,0.013591098257640493
0.43,0.008,0.02,0.013869,0.013577322791007217
0.431,0.008,0.02,0.013877,0.01356334187738168
0.432,0.008,0.02,0.013852,0.013549157199325186
0.433,0.008,0.02,0.013837,0.013534770437254645
0.434,0.008,0.02,0.013821,0.013520183269340708
0.435,0.008,0.02,0.013813,0.013505397371407346
0.436,0.008,0.02,0.013794,0.013490414416832923
0.437,0.008,0.02,0.013774999999999999,0.01347523607645271
0.438,0.008,0.02,0.013792,0.013459864018462902
0.439,0.008,0.02,0.013763,0.013444299908326043
0.44,0.008,0.02,0.01374,0.013428545408677875
0.441,0.008,0.02,0.013696,0.013412602179235658
0.442,0.008,0.02,0.013696,0.01339647187670784
0.443,0.008,0.019,0.013657,0.013380156154705194
0.444,0.008,0.019,0.013631,0.013363656663653276
0.445,0.008,0.019,0.013622,0.013346975050706304
0.446,0.008,0.02,0.013619,0.013330112959662407
0.447,0.008,0.019,0.013595,0.013313072030880202
0.448,0.008,0.02,0.013587,0.013295853901196737
0.449,0.008,0.02,0.013566,0.013278460203846766
0.45,0.008,0.02,0.013522,0.013260892568383347
0.451,0.008,0.02,0.013511,0.01324315262059974
0.452,0.008,0.02,0.013487,0.01322524198245262
0.453,0.008,0.02,0.013496,0.013207162271986601
0.454,0.008,0.02,0.013476,0.013188915103259985
0.455,0.008,0.02,0.013467,0.01317050208627182
0.456,0.008,0.02,0.013445,0.013151924826890236
0.457,0.008,0.02,0.013404,0.013133184926781965
0.458,0.008,0.02,0.013392,0.013114283983343158
0.459,0.007,0.02,0.013341,0.0130952235896314
0.46,0.007,0.02,0.013332,0.01307600533429894
0.461,0.007,0.02,0.013326,0.013056630801527145
0.462,0.007,0.02,0.013314,0.01303710157096211
0.463,0.007,0.02,0.013287,0.013017419217651507
0.464,0.007,0.02,0.013267,0.012997585311982562
0.465,0.007,0.02,0.01324,0.012977601419621218
0.466,0.007,0.02,0.013223,0.01295746910145241
0.467,0.007,0.02,0.013191,0.012937189913521552
0.468,0.007,0.02,0.013163,0.01291676540697712
0.469,0.007,0.02,0.013153,0.012896197128014313
0.47,0.007,0.02,0.013143,0.012875486617819896
0.471,0.007,0.02,0.013122,0.01285463541251811
0.472,0.007,0.02,0.013105,0.012833645043117665
0.473,0.007,0.019,0.013114,0.012812517035459813
0.474,0.007,0.019,0.013094,0.012791252910167535
0.475,0.007,0.019,0.013087,0.012769854182595707
0.476,0.007,0.019,0.013069,0.012748322362782399
0.477,0.007,0.019,0.013042,0.012726658955401147
0.478,0.007,0.02,0.013049999999999999,0.01270486545971429
0.479,0.007,0.02,0.013072,0.012682943369527336
0.48,0.007,0.02,0.013066,0.012660894173144291
0.481,0.007,0.02,0.013035,0.012638719353324038
0.482,0.007,0.02,0.013034,0.012616420387237674
0.483,0.007,0.02,0.013025,0.01259399874642684
0.484,0.007,0.019,0.012994,0.012571455896763027
0.485,0.007,0.019,0.01298,0.01254879329840781
0.486,0.007,0.019,0.012933,0.012526012405774084
0.487,0.007,0.019,0.012905,0.01250311466748819
0.488,0.007,0.019,0.012897,0.012480101526353007
0.489,0.007,0.019,0.012882,0.012456974419311975
0.49,0.007,0.019,0.012844,0.012433734777413956
0.491,0.007,0.019,0.012827999999999999,0.012410384025779129
0.492,0.007,0.019,0.012792,0.012386923583565624
0.493,0.007,0.019,0.012783,0.012363354863937184
0.494,0.007,0.019,0.012767,0.012339679274031587
0.495,0.007,0.019,0.012749,0.012315898214930038
0.496,0.007,0.019,0.012728,0.012292013081627307
0.497,0.007,0.019,0.012701,0.012268025263002821
0.498,0.007,0.019,0.012663,0.012243936141792503
0.499,0.007,0.019,0.012631999999999999,0.012219747094561525
0.5,0.007,0.019,0.012603,0.012195459491677812
0.501,0.007,0.019,0.012595,0.012171074697286385
0.502,0.007,0.018,0.012553,0.012146594069284531
0.503,0.007,0.018,0.012544,0.012122018959297712
0.504,0.007,0.018,0.012486,0.01209735071265632
0.505,0.007,0.018,0.012444,0.012072590668373163
0.506,0.007,0.018,0.012425,0.012047740159121733
0.507,0.007,0.018,0.012404,0.012022800511215235
0.508,0.007,0.018,0.012394,0.011997773044586404
0.509,0.007,0.018,0.012376,0.011972659072767958
0.51,0.007,0.018,0.012373,0.01194745990287392
0.511,0.007,0.018,0.012355,0.01192217683558155
0.512,0.007,0.018,0.012331,0.01189681116511408
0.513,0.007,0.018,0.012294,0.011871364179224094
0.514,0.007,0.018,0.012258,0.011845837159177667
0.515,0.007,0.018,0.012252,0.011820231379739131
0.516,0.007,0.018,0.01224,0.011794548109156575
0.517,0.007,0.018,0.012231,0.011768788609148009
0.518,0.007,0.018,0.012186,0.011742954134888182
0.519,0.007,0.018,0.012131,0.011717045934996081
0.52,0.007,0.018,0.012084,0.011691065251523072
0.521,0.007,0.018,0.012062,0.011665013319941664
0.522,0.007,0.018,0.012029,0.011638891369134959
0.523,0.007,0.018,0.012002,0.011612700621386675
