A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10,x,a_in_non_trivial_cycles,b_in_non_trivial_cycles
0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49900099933366654,0.49900099933366654,0.9980019986673331,0.0004980039946719957,0.0004980039946719957,0.0,0.0009960079893439914,9.940179640539353e-07,9.940179640539353e-07,0.0,0.0,1.9880359281078707e-06,2.6454184395654955e-09,2.6454184395654955e-09,0.0,0.0,0.0,5.290836879130991e-09,8.25041528124307e-12,8.25041528124307e-12,0.0,0.0,0.0,0.0,1.650083056248614e-11,5.69129306608472e-14,2.1045512922445614e-16,8.189938799637228e-19,3.31403581712716e-21,1.382996364453976e-23,0.001,0.0,0.0
0.49800399467199574,0.49800399467199574,0.9960079893439915,0.0009920319148370607,0.0009920319148370607,0.0,0.0019840638296741214,3.952286851447722e-06,3.952286851447722e-06,0.0,0.0,7.904573702895444e-06,2.0994716161179417e-08,2.0994716161179417e-08,0.0,0.0,0.0,4.1989432322358834e-08,1.3069315644090074e-10,1.3069315644090074e-10,0.0,0.0,0.0,0.0,2.6138631288180147e-10,1.7994898202257784e-12,1.3281874310768604e-14,1.0316726428548844e-16,8.332587108920311e-19,6.940729352324369e-21,0.002,0.0,0.0
0.49700898202696764,0.49700898202696764,0.9940179640539353,0.001482107569292896,0.001482107569292896,0.0,0.002964215138585792,8.839449291224707e-06,8.839449291224707e-06,0.0,0.0,1.7678898582449415e-05,7.029257110256947e-08,7.029257110256947e-08,0.0,0.0,0.0,1.4058514220513894e-07,6.550507351452431e-10,6.550507351452431e-10,0.0,0.0,0.0,0.0,1.3101014702904862e-09,1.3501877259824579e-11,1.491855630364139e-13,1.734730507015824e-15,2.097454914258439e-17,2.615414647553971e-19,0.003,0.0,0.0
0.49601595741853033,0.49601595741853033,0.9920319148370607,0.0019682546401105705,0.0019682546401105705,0.0,0.003936509280221141,1.5620571356126547e-05,1.5620571356126547e-05,0.0,0.0,3.1241142712253095e-05,1.6529179000818308e-07,1.6529179000818308e-07,0.0,0.0,0.0,3.3058358001636616e-07,2.04968413685829e-09,2.04968413685829e-09,0.0,0.0,0.0,0.0,4.09936827371658e-09,5.6218118282920217e-11,8.265689644228941e-13,1.2789526337996757e-14,2.0577150142009795e-16,3.414312684404632e-18,0.004,0.0,0.0
0.49502491687458405,0.49502491687458405,0.9900498337491681,0.0024504966832668883,0.0024504966832668883,0.0,0.004900993366533777,2.4261138338712705e-05,2.4261138338712705e-05,0.0,0.0,4.852227667742541e-05,3.202631463841078e-07,3.202631463841078e-07,0.0,0.0,0.0,6.405262927682156e-07,4.954319919274553e-09,4.954319919274553e-09,0.0,0.0,0.0,0.0,9.908639838549105e-09,1.695176160451648e-10,3.1092743911030306e-12,6.001721515555018e-14,1.2046143428366242e-15,2.4934893574624113e-17,0.005,0.0,0.0
0.49403585643096526,0.49403585643096526,0.9880717128619305,0.002928857129273728,0.002928857129273728,0.0,0.005857714258547456,3.472705056539243e-05,3.472705056539243e-05,0.0,0.0,6.945410113078486e-05,5.490050613566427e-07,5.490050613566427e-07,0.0,0.0,0.0,1.0980101227132854e-06,1.0171056962709886e-08,1.0171056962709886e-08,0.0,0.0,0.0,0.0,2.0342113925419772e-08,4.167825549596892e-10,9.155169797971762e-12,2.1163907298699165e-13,5.08722208693356e-15,1.2611096349097357e-16,0.006,0.0,0.0
0.49304877213143095,0.49304877213143095,0.9860975442628619,0.003403359283804364,0.003403359283804364,0.0,0.006806718567608728,4.6984619248051745e-05,4.6984619248051745e-05,0.0,0.0,9.396923849610349e-05,8.648531296277492e-07,8.648531296277492e-07,0.0,0.0,0.0,1.7297062592554985e-06,1.8655646346618185e-08,1.8655646346618185e-08,0.0,0.0,0.0,0.0,3.731129269323637e-08,8.900859525805879e-10,2.2764966652752524e-11,6.127377906294065e-13,1.7148957099664478e-14,4.94980466645459e-16,0.007,0.0,0.0
0.49206366002764257,0.49206366002764257,0.9841273200552851,0.0038740263283167905,0.0038740263283167905,0.0,0.007748052656633581,6.10005623729603e-05,6.10005623729603e-05,0.0,0.0,0.0001220011247459206,1.2806894926926227e-06,1.2806894926926227e-06,0.0,0.0,0.0,2.5613789853852455e-06,3.150903795666384e-08,3.150903795666384e-08,0.0,0.0,0.0,0.0,6.301807591332768e-08,1.7146684154038675e-09,5.001941147995155e-11,1.5355698747738754e-12,4.9018045324508297e-14,1.6137256195323653e-15,0.008,0.0,0.0
0.4910805161791504,0.4910805161791504,0.9821610323583008,0.004340881320674055,0.004340881320674055,0.0,0.00868176264134811,7.674200062664569e-05,7.674200062664569e-05,0.0,0.0,0.00015348400125329137,1.8089520614569847e-06,1.8089520614569847e-06,0.0,0.0,0.0,3.6179041229139693e-06,4.9969187554704426e-08,4.9969187554704426e-08,0.0,0.0,0.0,0.0,9.993837510940885e-08,3.0530310878373572e-09,9.9993918948481e-11,3.4465813118794917e-12,1.2352613924707277e-13,4.565796031775501e-15,0.009000000000000001,0.0,0.0
0.4900993366533776,0.4900993366533776,0.9801986733067553,0.004803947195761617,0.004803947195761617,0.0,0.009607894391523234,9.417645335842491e-05,9.417645335842491e-05,0.0,0.0,0.00018835290671684982,2.4616435903643633e-06,2.4616435903643633e-06,0.0,0.0,0.0,4.923287180728727e-06,7.540311816966335e-08,7.540311816966335e-08,0.0,0.0,0.0,0.0,1.508062363393267e-07,5.108661715490832e-09,1.8554036650600314e-10,7.091567663960598e-12,2.8183926122071017e-13,1.155175665718495e-14,0.010000000000000002,0.0,0.0
0.489120117525605,0.489120117525605,0.97824023505121,0.0052632467661017585,0.0052632467661017585,0.0,0.010526493532203517,0.00011327183457928595,0.00011327183457928595,0.0,0.0,0.0002265436691585719,3.25034060511666e-06,3.25034060511666e-06,0.0,0.0,0.0,6.50068121023332e-06,1.0929922979063736e-07,1.0929922979063736e-07,0.0,0.0,0.0,0.0,2.1859845958127473e-07,8.129410191275231e-09,3.2412639456311196e-10,1.3600107320111862e-11,5.933701191076207e-13,2.6699080728602832e-14,0.011000000000000003,0.0,0.0
0.48814285487895465,0.48814285487895465,0.9762857097579093,0.00571880272246503,0.00571880272246503,0.0,0.01143760544493006,0.0001339964489968137,0.0001339964489968137,0.0,0.0,0.0002679928979936274,4.186202186044602e-06,4.186202186044602e-06,0.0,0.0,0.0,8.372404372089204e-06,1.53259851464725e-07,1.53259851464725e-07,0.0,0.0,0.0,0.0,3.0651970292945e-07,1.241052941520394e-08,5.387231530952538e-10,2.4610109721961062e-11,1.1690063192069127e-12,5.726740009688886e-14,0.012000000000000004,0.0,0.0
0.4871675448043747,0.4871675448043747,0.9743350896087494,0.006170637634478784,0.006170637634478784,0.0,0.012341275268957569,0.00015631898808585824,0.00015631898808585824,0.0,0.0,0.0003126379761717165,5.279978609158371e-06,5.279978609158371e-06,0.0,0.0,0.0,1.0559957218316741e-05,2.0899403002101822e-07,2.0899403002101822e-07,0.0,0.0,0.0,0.0,4.1798806004203645e-07,1.82973967758966e-08,8.587330062263214e-10,4.241305757651641e-11,2.1781932516330358e-12,1.153667168706116e-13,0.013000000000000005,0.0,0.0
0.4861941834006234,0.4861941834006234,0.9723883668012469,0.006618773951232776,0.006618773951232776,0.0,0.013237547902465552,0.00018020852619464456,0.00018020852619464456,0.0,0.0,0.0003604170523892891,6.5420198468826215e-06,6.5420198468826215e-06,0.0,0.0,0.0,1.3084039693765243e-05,2.7831054975900477e-07,2.7831054975900477e-07,0.0,0.0,0.0,0.0,5.566210995180095e-07,2.6187931053241507e-08,1.320949251821612e-09,7.012028199240686e-11,3.870406447594527e-12,2.2032145666036486e-13,0.014000000000000005,0.0,0.0
0.4852227667742541,0.4852227667742541,0.9704455335485082,0.007063234001881869,0.007063234001881869,0.0,0.014126468003763737,0.00020563451668602651,0.00020563451668602651,0.0,0.0,0.00041126903337205303,7.982283930454427e-06,7.982283930454427e-06,0.0,0.0,0.0,1.5964567860908854e-05,3.631111775543218e-07,3.631111775543218e-07,0.0,0.0,0.0,0.0,7.262223551086436e-07,3.6534719047129114e-08,1.970540434256604e-09,1.118503908142361e-10,6.601536986351727e-12,4.0182774023584396e-13,0.015000000000000006,0.0,0.0
0.4842532910395988,0.4842532910395988,0.9685065820791976,0.007504039996245839,0.007504039996245839,0.0,0.015008079992491678,0.00023256678811358898,0.00023256678811358898,0.0,0.0,0.00046513357622717796,9.610345175937242e-06,9.610345175937242e-06,0.0,0.0,0.0,1.9220690351874484e-05,4.6538412794741434e-07,4.6538412794741434e-07,0.0,0.0,0.0,0.0,9.307682558948287e-07,4.984686575628689e-08,2.862052326220688e-09,1.7293777193376202e-10,1.0865695969357484e-11,7.040646470554428e-13,0.016000000000000007,0.0,0.0
0.4832857523187533,0.4832857523187533,0.9665715046375066,0.00794121402540632,0.00794121402540632,0.0,0.01588242805081264,0.00026097554043230566,0.00026097554043230566,0.0,0.0,0.0005219510808646113,1.143540227577889e-05,1.143540227577889e-05,0.0,0.0,0.0,2.287080455155778e-05,5.871977428912224e-07,5.871977428912224e-07,0.0,0.0,0.0,0.0,1.1743954857824447e-06,6.66915814636922e-08,4.060421130512903e-09,2.601619138327247e-10,1.7332921019135256e-11,1.1909323616226106e-12,0.017000000000000008,0.0,0.0
0.4823201467415615,0.4823201467415615,0.964640293483123,0.008374778062300857,0.008374778062300857,0.0,0.016749556124601713,0.0002908313412434612,0.0002908313412434612,0.0,0.0,0.0005816626824869224,1.3466286257816777e-05,1.3466286257816777e-05,0.0,0.0,0.0,2.6932572515633553e-05,7.306943809425822e-07,7.306943809425822e-07,0.0,0.0,0.0,0.0,1.4613887618851643e-06,8.769551863049112e-08,5.64199190611447e-09,3.81997123922724e-10,2.689323997529227e-11,1.952600789361604e-12,0.01800000000000001,0.0,0.0
0.48135647044559976,0.48135647044559976,0.9627129408911995,0.008804753962314137,0.008804753962314137,0.0,0.017609507924628273,0.0003221051220735497,0.0003221051220735497,0.0,0.0,0.0006442102441470994,1.5711468313608998e-05,1.5711468313608998e-05,0.0,0.0,0.0,3.1422936627217996e-05,8.980845107886093e-07,8.980845107886093e-07,0.0,0.0,0.0,0.0,1.7961690215772187e-06,1.1354587105848836e-07,7.695536655178904e-09,5.488820803082246e-10,4.070751516348021e-11,3.1135613931377596e-12,0.01900000000000001,0.0,0.0
0.4803947195761616,0.4803947195761616,0.9607894391523232,0.009231163463866363,0.009231163463866363,0.0,0.018462326927732725,0.0003547681746868634,0.0003547681746868634,0.0,0.0,0.0007095363493737268,1.817906749794587e-05,1.817906749794587e-05,0.0,0.0,0.0,3.635813499589174e-05,1.0916410041039779e-06,1.0916410041039779e-06,0.0,0.0,0.0,0.0,2.1832820082079558e-06,1.4499124735178753e-07,1.032326691973804e-08,7.735085233763406e-10,6.026545646177788e-11,4.842382554783053e-12,0.02000000000000001,0.0,0.0
0.47943489028624225,0.47943489028624225,0.9588697805724845,0.009654028188998815,0.009654028188998815,0.0,0.01930805637799763,0.00038879214743148683,0.00038879214743148683,0.0,0.0,0.0007775842948629737,2.0876858301372363e-05,2.0876858301372363e-05,0.0,0.0,0.0,4.1753716602744725e-05,1.3136936228377357e-06,1.3136936228377357e-06,0.0,0.0,0.0,0.0,2.6273872456754713e-06,1.8284233029074665e-07,1.3641836129629995e-08,1.0711282791274425e-09,8.745115348586254e-11,7.363374654654021e-12,0.02100000000000001,0.0,0.0
0.47847697873652334,0.47847697873652334,0.9569539574730467,0.010073369643956588,0.010073369643956588,0.0,0.020146739287913176,0.0004241490416184171,0.0004241490416184171,0.0,0.0,0.0008482980832368342,2.381227809752848e-05,2.381227809752848e-05,0.0,0.0,0.0,4.762455619505696e-05,1.5666236961291562e-06,1.5666236961291562e-06,0.0,0.0,0.0,0.0,3.1332473922583123e-06,2.2797233332577744e-07,1.7783327317137698e-08,1.4598777054668816e-09,1.2461643711198649e-10,1.0970375256587046e-11,0.022000000000000013,0.0,0.0
0.4775209810953573,0.4775209810953573,0.9550419621907146,0.010489209219768545,0.010489209219768545,0.0,0.02097841843953709,0.0004608112079335278,0.0004608112079335278,0.0,0.0,0.0009216224158670556,2.6992434467091015e-05,2.6992434467091015e-05,0.0,0.0,0.0,5.398486893418203e-05,1.8528589821511333e-06,1.8528589821511333e-06,0.0,0.0,0.0,0.0,3.7057179643022666e-06,2.813172650043618e-07,2.2896222169785885e-08,1.9611185648885387e-09,1.7466233876033794e-10,1.604286727679535e-11,0.023000000000000013,0.0,0.0
0.47656689353875237,0.47656689353875237,0.9531337870775047,0.010901568192824479,0.010901568192824479,0.0,0.021803136385648958,0.0004987513428821027,0.0004987513428821027,0.0,0.0,0.0009975026857642053,3.042411240007743e-05,3.042411240007743e-05,0.0,0.0,0.0,6.084822480015486e-05,2.1748687102768116e-06,2.1748687102768116e-06,0.0,0.0,0.0,0.0,4.349737420553623e-06,3.438760117617113e-07,2.914634773135897e-08,2.5997942512471595e-09,2.411288728315364e-10,2.3064643812893866e-11,0.024000000000000014,0.0,0.0
0.475614712250357,0.475614712250357,0.951229424500714,0.0113104677254495,0.0113104677254495,0.0,0.022620935450899,0.0005379424852656618,0.0005379424852656618,0.0,0.0,0.0010758849705313235,3.41137813782493e-05,3.41137813782493e-05,0.0,0.0,0.0,6.82275627564986e-05,2.535158799060569e-06,2.535158799060569e-06,0.0,0.0,0.0,0.0,5.070317598121138e-06,4.167102491334676e-07,3.671779738313015e-08,3.4048002338318324e-09,3.2829332384481605e-10,3.264523243913258e-11,0.025000000000000015,0.0,0.0
0.47466443342144476,0.47466443342144476,0.9493288668428895,0.01171592886647567,0.01171592886647567,0.0,0.02343185773295134,0.0005783580126908091,0.0005783580126908091,0.0,0.0,0.0011567160253816182,3.8067602339330845e-05,3.8067602339330845e-05,0.0,0.0,0.0,7.613520467866169e-05,2.936267245618094e-06,2.936267245618094e-06,0.0,0.0,0.0,0.0,5.872534491236188e-06,5.009441910874688e-07,4.581382304316777e-08,4.40936752795076e-09,4.4127717554786026e-10,4.5544289275922604e-11,0.026000000000000016,0.0,0.0
0.47371605325089916,0.47371605325089916,0.9474321065017983,0.012117972551810878,0.012117972551810878,0.0,0.024235945103621755,0.0006199716381098306,0.0006199716381098306,0.0,0.0,0.0012399432762196612,4.229143452473528e-05,4.229143452473528e-05,0.0,0.0,0.0,8.458286904947055e-05,3.3807596820822706e-06,3.3807596820822706e-06,0.0,0.0,0.0,0.0,6.761519364164541e-06,5.977641868206248e-07,5.665769581202622e-08,5.651457956989132e-09,5.861617748986895e-10,6.269916906784745e-11,0.027000000000000017,0.0,0.0
0.47276956794519814,0.47276956794519814,0.9455391358903963,0.01251661960500501,0.01251661960500501,0.0,0.02503323921001002,0.0006627574063927732,0.0006627574063927732,0.0,0.0,0.0013255148127855464,4.6790842212470226e-05,4.6790842212470226e-05,0.0,0.0,0.0,9.358168442494045e-05,3.871225094901762e-06,3.871225094901762e-06,0.0,0.0,0.0,0.0,7.742450189803525e-06,7.084181740260857e-07,6.949353256872723e-08,7.1741699357156536e-09,7.701127796687292e-10,8.525587191692612e-11,0.028000000000000018,0.0,0.0
0.47182497371839927,0.47182497371839927,0.9436499474367985,0.01291189073781336,0.01291189073781336,0.0,0.02582378147562672,0.0007066896909307418,0.0007066896909307418,0.0,0.0,0.0014133793818614836,5.157110133687132e-05,5.157110133687132e-05,0.0,0.0,0.0,0.00010314220267374264,4.410271702837804e-06,4.410271702837804e-06,0.0,0.0,0.0,0.0,8.820543405675607e-06,8.342149973049125e-07,8.45870862822734e-08,9.026153477832437e-09,1.0015133947604925e-09,1.1460356028804152e-10,0.02900000000000002,0.0,0.0
0.47088226679212436,0.47088226679212436,0.9417645335842487,0.013303806550757372,0.013303806550757372,0.0,0.026607613101514743,0.0007517431902701457,0.0007517431902701457,0.0,0.0,0.0015034863805402914,5.6637205996791944e-05,5.6637205996791944e-05,0.0,0.0,0.0,0.00011327441199358389,5.000522989601608e-06,5.000522989601608e-06,0.0,0.0,0.0,0.0,1.0001045979203216e-05,9.765236000751036e-07,1.0222649805156203e-07,1.1262033111764574e-08,1.2901063594207289e-09,1.524128315095419e-10,0.03000000000000002,0.0,0.0
0.46994144339554444,0.46994144339554444,0.9398828867910889,0.013692387533682647,0.013692387533682647,0.0,0.027384775067365294,0.0007978929247776383,0.0007978929247776383,0.0,0.0,0.0015957858495552766,6.19938748538559e-05,6.19938748538559e-05,0.0,0.0,0.0,0.0001239877497077118,5.644613887160113e-06,5.644613887160113e-06,0.0,0.0,0.0,0.0,1.1289227774320226e-05,1.136772098018879e-06,1.227230091210258e-07,1.3942837376879121e-08,1.6471446055801031e-09,2.0067792131834825e-10,0.03100000000000002,0.0,0.0
0.46900249976536473,0.46900249976536473,0.9380049995307295,0.01407765406631431,0.01407765406631431,0.0,0.02815530813262862,0.000845114233335484,0.000845114233335484,0.0,0.0,0.001690228466670968,6.764555742235851e-05,6.764555742235851e-05,0.0,0.0,0.0,0.00013529111484471702,6.3451871058215355e-06,6.3451871058215355e-06,0.0,0.0,0.0,0.0,1.2690374211643071e-05,1.3164467418062863e-06,1.4641163134113573e-07,1.7136433567148484e-08,2.0855504667573283e-09,2.6176300313443256e-10,0.03200000000000002,0.0,0.0
0.4680654321458094,0.4680654321458094,0.9361308642916188,0.014459626418809669,0.014459626418809669,0.0,0.028919252837619338,0.000893382770067099,0.000893382770067099,0.0,0.0,0.001786765540134198,7.359644025238159e-05,7.359644025238159e-05,0.0,0.0,0.0,0.00014719288050476319,7.1048896072943774e-06,7.1048896072943774e-06,0.0,0.0,0.0,0.0,1.4209779214588755e-05,1.5170907765393335e-06,1.7365177475256696e-07,2.0917966390200436e-08,2.6200832774989082e-09,3.3845273578681093e-10,0.03300000000000002,0.0,0.0
0.46713023678860677,0.46713023678860677,0.9342604735772135,0.014838324752308238,0.014838324752308238,0.0,0.029676649504616476,0.0009426745010925116,0.0009426745010925116,0.0,0.0,0.0018853490021850231,7.985045300766677e-05,7.985045300766677e-05,0.0,0.0,0.0,0.00015970090601533354,7.926369216994142e-06,7.926369216994142e-06,0.0,0.0,0.0,0.0,1.5852738433988283e-05,1.7403032050756154e-06,2.048278311708341e-07,2.5370299216223835e-08,3.267515165332637e-09,4.3400719944732876e-10,0.03400000000000002,0.0,0.0
0.4661969099529741,0.4661969099529741,0.9323938199059482,0.015213769119479111,0.015213769119479111,0.0,0.030427538238958222,0.0009929657013134803,0.0009929657013134803,0.0,0.0,0.0019859314026269607,8.641127443977144e-05,8.641127443977144e-05,0.0,0.0,0.0,0.00017282254887954288,8.812271371951225e-06,8.812271371951225e-06,0.0,0.0,0.0,0.0,1.762454274390245e-05,1.9877374621137055e-06,2.403497128350219e-07,3.058445660285134e-08,4.046814800820337e-09,5.522213456562573e-10,0.035000000000000024,0.0,0.0
0.46526544790560287,0.46526544790560287,0.9305308958112057,0.0155859794650657,0.0155859794650657,0.0,0.0311719589301314,0.001044232951228031,0.001044232951228031,0.0,0.0,0.002088465902456062,9.328233826001274e-05,9.328233826001274e-05,0.0,0.0,0.0,0.00018656467652002548,9.765236000751033e-06,9.765236000751033e-06,0.0,0.0,0.0,0.0,1.9530472001502066e-05,2.2611000056540854e-06,2.8065334536032377e-07,3.666006679846865e-08,4.979338836610413e-09,6.97489072642663e-10,0.036000000000000025,0.0,0.0
0.46433584692064356,0.46433584692064356,0.9286716938412871,0.01595497562642785,0.01595497562642785,0.0,0.0319099512528557,0.0010964531337741498,0.0010964531337741498,0.0,0.0,0.0021929062675482996,0.00010046683891068328,0.00010046683891068328,0.0,0.0,0.0,0.00020093367782136656,1.0787894532013655e-05,1.0787894532013655e-05,0.0,0.0,0.0,0.0,2.157578906402731e-05,2.562148832188995e-06,3.262011143998932e-07,4.370580294698037e-08,6.089030733503182e-09,8.748720217503403e-10,0.037000000000000026,0.0,0.0
0.4634081032796911,0.4634081032796911,0.9268162065593822,0.016320777334081358,0.016320777334081358,0.0,0.032641554668162716,0.0011496034312023966,0.0011496034312023966,0.0,0.0,0.0022992068624047932,0.0001079677372370051,0.0001079677372370051,0.0,0.0,0.0,0.0002159354744740102,1.1882867027995155e-05,1.1882867027995155e-05,0.0,0.0,0.0,0.0,2.376573405599031e-05,2.8926919217219517e-06,3.77482265577436e-07,5.1839821741495036e-08,7.4026266405247514e-09,1.0901731747739532e-09,0.03800000000000003,0.0,0.0
0.46248221327176964,0.46248221327176964,0.9249644265435393,0.01668340421223487,0.01668340421223487,0.0,0.03336680842446974,0.0012036613219771847,0.0012036613219771847,0.0,0.0,0.0024073226439543694,0.00011578776606126762,0.00011578776606126762,0.0,0.0,0.0,0.00023157553212253525,1.305275943996594e-05,1.305275943996594e-05,0.0,0.0,0.0,0.0,2.610551887993188e-05,3.2545856184728094e-06,4.350132573984382e-07,6.119019830229813e-08,8.949867966916541e-09,1.3500153154859039e-09,0.03900000000000003,0.0,0.0
0.4615581731933179,0.4615581731933179,0.9231163463866358,0.017042875779324236,0.017042875779324236,0.0,0.03408575155864847,0.001258604577706487,0.001258604577706487,0.0,0.0,0.002517209155412974,0.0001239294356605768,0.0001239294356605768,0.0,0.0,0.0,0.0002478588713211536,1.4300160982093673e-05,1.4300160982093673e-05,0.0,0.0,0.0,0.0,2.8600321964187347e-05,3.6497329528866636e-06,4.993380669853276e-07,7.189535608550692e-08,1.0763720256831212e-08,1.6619244016867108e-09,0.04000000000000003,0.0,0.0
0.4606359793481743,0.4606359793481743,0.9212719586963486,0.017399211448544248,0.017399211448544248,0.0,0.034798422897088496,0.001314411260099729,0.001314411260099729,0.0,0.0,0.002628822520199458,0.00013239503914962446,0.00013239503914962446,0.0,0.0,0.0,0.0002647900782992489,1.562764162062884e-05,1.562764162062884e-05,0.0,0.0,0.0,0.0,3.125528324125768e-05,4.080081910334706e-06,5.710284486105846e-07,8.410449066260828e-08,1.2880597952413243e-08,2.0344178768325585e-09,0.04100000000000003,0.0,0.0
0.45971562804756233,0.45971562804756233,0.9194312560951247,0.017752430528377845,0.017752430528377845,0.0,0.03550486105675569,0.0013710597179536228,0.0013710597179536228,0.0,0.0,0.0027421194359072455,0.00014118665776986707,0.00014118665776986707,0.0,0.0,0.0,0.00028237331553973414,1.7037749675260316e-05,1.7037749675260316e-05,0.0,0.0,0.0,0.0,3.407549935052063e-05,4.5476236516719095e-06,6.506841451222361e-07,9.797798624735519e-08,1.5340594607852933e-08,2.477097932772977e-09,0.04200000000000003,0.0,0.0
0.45879711561007547,0.45879711561007547,0.9175942312201509,0.018102552223122757,0.018102552223122757,0.0,0.036205104446245515,0.001428528584165712,0.001428528584165712,0.0,0.0,0.002857057168331424,0.00015030616608648683,0.00015030616608648683,0.0,0.0,0.0,0.00030061233217297366,1.853300952957646e-05,1.853300952957646e-05,0.0,0.0,0.0,0.0,3.706601905915292e-05,5.0543906906001755e-06,7.389330524686193e-07,1.1368782388494323e-07,1.8187718095945225e-08,3.0007497174562538e-09,0.04300000000000003,0.0,0.0
0.4578804383616628,0.4578804383616628,0.9157608767233256,0.01844959563341564,0.01844959563341564,0.0,0.03689919126683128,0.001486796772775385,0.001486796772775385,0.0,0.0,0.00297359354555077,0.00015975523709448733,0.00015975523709448733,0.0,0.0,0.0,0.00031951047418897466,2.0115919447633704e-05,2.0115919447633704e-05,0.0,0.0,0.0,0.0,4.023183889526741e-05,5.6024550325758686e-06,8.364313376341518e-07,1.3141798025872513e-07,2.147013032965816e-08,3.617444463713985e-09,0.04400000000000003,0.0,0.0
0.45696559263561404,0.45696559263561404,0.9139311852712281,0.01879357975675363,0.01879357975675363,0.0,0.03758715951350726,0.0015458434760321296,0.0015458434760321296,0.0,0.0,0.003091686952064259,0.00016953534723526087,0.00016953534723526087,0.0,0.0,0.0,0.00033907069447052174,2.1788949493700344e-05,2.1788949493700344e-05,0.0,0.0,0.0,0.0,4.357789898740069e-05,6.193926279797729e-06,9.438635103954124e-07,1.5136481611168884e-07,2.524039100421026e-08,4.340647497499655e-09,0.04500000000000003,0.0,0.0
0.4560525747725452,0.4560525747725452,0.9121051495450904,0.019134523488013463,0.019134523488013463,0.0,0.03826904697602693,0.001605648161490789,0.001605648161490789,0.0,0.0,0.003211296322981578,0.00017964778132494507,0.00017964778132494507,0.0,0.0,0.0,0.00035929556264989015,2.355453955230722e-05,2.355453955230722e-05,0.0,0.0,0.0,0.0,4.710907910461444e-05,6.830949706614295e-06,1.0619424493974555e-06,1.7373745332327732e-07,2.9555704850153607e-08,5.185331066306125e-09,0.046000000000000034,0.0,0.0
0.45514138112038344,0.45514138112038344,0.9102827622407669,0.019472445619968005,0.019472445619968005,0.0,0.03894489123993601,0.0016661905691335954,0.0016661905691335954,0.0,0.0,0.003332381138267191,0.00019009363739586925,0.00019009363739586925,0.0,0.0,0.0,0.0003801872747917385,2.5415097445800042e-05,2.5415097445800042e-05,0.0,0.0,0.0,0.0,5.0830194891600084e-05,7.5157043094995124e-06,1.1914093831342314e-06,1.9875813972663564e-07,3.4478171874935084e-08,6.1680919109967414e-09,0.047000000000000035,0.0,0.0
0.45423200803435304,0.45423200803435304,0.9084640160687061,0.019807364843800388,0.019807364843800388,0.0,0.039614729687600776,0.0017274507085187534,0.0017274507085187534,0.0,0.0,0.0034549014170375068,0.00020087383145237495,0.00020087383145237495,0.0,0.0,0.0,0.0004017476629047499,2.7372997146649964e-05,2.7372997146649964e-05,0.0,0.0,0.0,0.0,5.474599429329993e-05,8.250400835560706e-06,1.3330338264946277e-06,2.2666260079682065e-07,4.007504005932903e-08,7.307273487023618e-09,0.048000000000000036,0.0,0.0
0.4533244518769604,0.4533244518769604,0.9066489037539208,0.02013929974961558,0.02013929974961558,0.0,0.04027859949923116,0.001789408855955338,0.001789408855955338,0.0,0.0,0.003578817711910676,0.00021198910214227694,0.00021198910214227694,0.0,0.0,0.0,0.0004239782042845539,2.9430577081839378e-05,2.9430577081839378e-05,0.0,0.0,0.0,0.0,5.8861154163678755e-05,9.037279793364386e-06,1.487613473607167e-06,2.577003773866978e-07,4.641895996596539e-08,8.623092724040005e-09,0.04900000000000004,0.0,0.0
0.45241870901797976,0.45241870901797976,0.9048374180359595,0.02046826882694956,0.02046826882694956,0.0,0.04093653765389912,0.0018520455517042973,0.0018520455517042973,0.0,0.0,0.0037040911034085947,0.00022344001534521353,0.00022344001534521353,0.0,0.0,0.0,0.00044688003069042706,3.1590138526699735e-05,3.1590138526699735e-05,0.0,0.0,0.0,0.0,6.318027705339947e-05,9.87860944969251e-06,1.655974047782193e-06,2.921351487339918e-07,5.3588240709872234e-08,1.0137771196303035e-08,0.05000000000000004,0.0,0.0
0.4515147758344384,0.4515147758344384,0.9030295516688768,0.020794290465275977,0.020794290465275977,0.0,0.041588580930551955,0.001915341597205319,0.001915341597205319,0.0,0.0,0.003830683194410638,0.00023522696867912162,0.00023522696867912162,0.0,0.0,0.0,0.00047045393735824323,3.38539440856361e-05,3.38539440856361e-05,0.0,0.0,0.0,0.0,6.77078881712722e-05,1.077668381567441e-05,1.8389691094106119e-06,3.302450400100813e-07,6.166710673546615e-08,1.1875670560065456e-08,0.05100000000000004,0.0,0.0
