A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10,x,a_in_non_trivial_cycles,b_in_non_trivial_cycles
0.4604109394123863,0.5003797314688938,0.9607906708812801,0.008280399731663913,0.008333649707780848,0.0018459960114464036,0.018460045450891166,0.00029784270462230125,0.000277588051970539,6.518955509324028e-05,6.980486191715519e-05,0.0007104251736032357,1.4284379107529134e-05,1.2328352210413461e-05,3.323707934172664e-06,2.732105172900981e-06,3.831707624444579e-06,3.650025204946082e-05,8.028179203882026e-07,6.416387541201195e-07,1.988496659517466e-07,1.4879307250555225e-07,1.6080279951328577e-07,2.4716822368153125e-07,2.200070436160438e-06,1.468004430201466e-07,1.0510968887210328e-08,7.926366552968873e-10,6.219740013615003e-11,5.036641919396422e-12,0.02000000000000001,6.046520333061448e-12,6.718355925623832e-13
0.4594527484174648,0.4994183874200804,0.9588711358375452,0.008658268337100797,0.008716741707845548,0.0019305457391497844,0.01930555578409613,0.00032632565962638436,0.0003042802904947231,7.144658440914801e-05,7.64926185829401e-05,0.0007785451531131956,1.6398727318146744e-05,1.4162248278347728e-05,3.817512130719132e-06,3.1375119387580377e-06,4.39957512763358e-06,4.191557479360522e-05,9.65718060756182e-07,7.724526629018811e-07,2.3935172130731084e-07,1.7907081189915822e-07,1.9349337406654326e-07,2.973688890486165e-07,2.647455519979692e-06,1.8511030538921083e-07,1.3888517973247713e-08,1.0974788130432515e-09,9.024062451794572e-11,7.657340077592545e-12,0.02100000000000001,9.188211976905207e-12,1.0209124418783564e-12
0.4584965515758184,0.49845889033332824,0.9569554419091466,0.009032851429203476,0.009096769700399767,0.002014389828142262,0.020144010957745505,0.00035591284018008973,0.0003320282598501717,7.7949458084831e-05,8.344139546663012e-05,0.0008493319535817226,1.869825946588951e-05,1.6158522049761378e-05,4.354920775709444e-06,3.5786203034191204e-06,5.017315071672448e-06,4.780763766645191e-05,1.1511714153000824e-06,9.215300689542311e-07,2.854990007008e-07,2.1356163721842105e-07,2.3072515063467044e-07,3.5453145443467605e-07,3.157018727242881e-06,2.3078327519270156e-07,1.8103130026249784e-08,1.495604822381265e-09,1.2857152106658927e-10,1.1406219752331571e-11,0.022000000000000013,1.3679911179029473e-11,1.5199901310032747e-12
0.4575423447372858,0.4975012366602001,0.9550435813974858,0.00940416979733779,0.009473751564170617,0.0020975325695584022,0.02097545393106681,0.0003865802175225568,0.00036081103758512674,8.469314632763634e-05,9.06456832678663e-05,0.0009227300847031862,2.118836896119467e-05,1.832214745643238e-05,4.937253190176679e-06,4.056497040261299e-06,5.686398840845598e-06,5.419066548891063e-05,1.3609329123551399e-06,1.0903206133818245e-06,3.377378281602246e-07,2.5259733075189556e-07,2.7285433311934727e-07,4.1919982312608804e-07,3.73364284089452e-06,2.8476524403077025e-07,2.3305699361717873e-08,2.0088618106390446e-09,1.8017799802593135e-10,1.6677141427876615e-11,0.023000000000000013,1.9991780330992083e-11,2.221308925665787e-12
0.4565901237603427,0.4965454228590763,0.953135546619419,0.00977224411478837,0.009847705085772297,0.0021799782314986297,0.021799927432059295,0.0004183040765425786,0.0003906079524324547,9.167268148199812e-05,9.810004267093112e-05,0.0009986847531279625,2.3874188759753998e-05,2.0657885422653513e-05,5.565770453032342e-06,4.57216038873345e-06,6.408228844651043e-06,6.107823386882434e-05,1.5967849805410942e-06,1.2803005649929627e-06,3.9652248763952605e-07,2.9651541382488044e-07,3.2024309468900097e-07,4.919267181226705e-07,4.382293259810136e-06,3.4806547960074835e-07,2.9664716404067853e-08,2.662754530931808e-09,2.487052019794857e-10,2.3972090016523007e-11,0.024000000000000014,2.8722611177184466e-11,3.191401241909385e-12
0.4556398845120841,0.49559144539514144,0.9512313299072255,0.010137094939364523,0.010218647960149825,0.002261731059144825,0.022617473958659172,0.00045106101244727417,0.0004213985818508961,9.888315740397601e-05,0.000105799103620873,0.0010771418553230192,2.676059734627341e-05,2.3170288343226534e-05,6.241676653684928e-06,5.126581121801351e-06,7.184140068549698e-06,6.848328353353593e-05,1.860533978932253e-06,1.4929700532223178e-06,4.623143596706302e-07,3.4565849661662245e-07,3.732588708054389e-07,5.732725891205802e-07,5.108008348367842e-06,4.217565143402128e-07,3.7367196711040434e-08,3.4868225108959305e-09,3.385563814155414e-10,3.392333925922384e-11,0.025000000000000015,4.0626051859142104e-11,4.5140057621269e-12
0.4546916228682062,0.4946393007403713,0.9493309236085775,0.01049874271400313,0.010586597791020733,0.0023427952748753572,0.02342813577989922,0.000484827927462312,0.0004531627495877934,0.0001063197288414112,0.00011373756460630921,0.0011580479704978257,2.9852224614017508e-05,2.5863704489733486e-05,6.966120124158652e-06,5.720683595550303e-06,8.01540159825059e-06,7.641813442171055e-05,2.154006761812255e-06,1.7298503955861848e-06,5.355810881108058e-07,4.0037365109815506e-07,4.3227367789066196e-07,6.638045599160307e-07,5.915890134414094e-06,5.069738704357686e-07,4.66195802218068e-08,4.515030272730892e-09,4.5500257110428555e-10,4.7318677588620254e-11,0.026000000000000016,5.6640420514085546e-11,6.293380057120616e-12
0.4537453347129885,0.49368898537351974,0.9474343200865083,0.010857207767368472,0.010951572091314705,0.0024231750783795824,0.02423195493706276,0.0005195820275634097,0.0004858805232631235,0.00011397761081965222,0.00012191019194885029,0.0012413503535950356,3.315345764169554e-05,2.8742282346071948e-05,7.740194651000449e-06,6.3553467812012814e-06,8.903218117919452e-06,8.489449953788868e-05,2.4790473744637997e-06,1.992481517385478e-06,6.167957762447538e-07,4.6101180651165635e-07,4.976634569803314e-07,7.640954151816654e-07,6.811095346767685e-06,6.049156307377427e-07,5.7648597932612494e-08,5.786169350659845e-09,6.043011842205895e-10,6.512990588942049e-11,0.027000000000000017,7.792234459171995e-11,8.658038287968883e-12
0.45280101593927624,0.4927404957801057,0.9455415117193819,0.011212510314449108,0.0113135882836112,0.002502874646771767,0.025028973244832074,0.0005553008192388314,0.0005195322119746608,0.00012185207803280466,0.00013031181909908829,0.001326996928345385,3.6668446369224754e-05,3.1809974874229106e-05,8.564940667259685e-06,7.0314052797932755e-06,9.848731382693032e-06,9.392349857319986e-05,2.837513876520969e-06,2.28241946141749e-06,7.064362115159486e-07,5.279271668242247e-07,5.698074417241285e-07,8.747226255898895e-07,7.798826783592651e-06,7.168418647698777e-07,7.070210348619429e-08,7.344270797247351e-09,7.938235536002274e-10,8.854481150692925e-11,0.028000000000000018,1.0588445678066941e-10,1.1764939642296601e-11
0.45185866244846196,0.49179382845240044,0.9436524909008623,0.011564670457151727,0.011672663700575047,0.002581898134704486,0.02581923229243126,0.000591962106282613,0.0005540983639241003,0.00012993846424045867,0.00013893734593909408,0.001414936280386266,4.040110917388565e-05,3.507054371125696e-05,9.441346424821436e-06,7.749650319781295e-06,1.0853021665876549e-05,0.0001035156712956219,3.2312752894875606e-06,2.60123398550233e-06,8.049841181765831e-07,6.014766496007565e-07,6.490875501067852e-07,9.962674102795112e-07,8.884325003153526e-06,8.440739186822875e-07,8.604986742882054e-08,9.23902684397181e-09,1.032191418545671e-09,1.1900281528518435e-10,0.02900000000000002,1.4223736841914823e-10,1.5804152046572025e-11
0.4509182701504683,0.4908489798894141,0.9417672500398824,0.011913708184892045,0.012028815585390018,0.0026602496744814524,0.026602773444763514,0.0006295439866182422,0.0005895597640639705,0.00013823216166984755,0.00014778173809136566,0.0015051176504434257,4.435513834836369e-05,3.852756329839931e-05,1.0370349147370499e-05,8.510830737796057e-06,1.1917109181196349e-05,0.00011368099071312591,3.66220866509928e-06,2.9505062456741858e-06,9.129244371599972e-07,6.820193457521629e-07,7.358877992768027e-07,1.1293138356836338e-06,1.0072860328646063e-05,9.879935776651049e-07,1.039843321422276e-07,1.1526220363391632e-08,1.329422309453784e-09,1.582344794456053e-10,0.03000000000000002,1.8903612961265937e-10,2.1004014401406597e-11
0.4499798349637301,0.48990594659688325,0.9398857815606134,0.012259643375182743,0.012382061092190415,0.002737933376169827,0.027379637843542984,0.0006680248491525259,0.0006258974317651651,0.00014672862042339375,0.00015684002623417447,0.001597490927575259,4.8534005482151354e-05,4.2184424943308956e-05,1.1352836164259922e-05,9.315653942808461e-06,1.3041955480475321e-05,0.00012442887601300402,4.132196271280547e-06,3.3318265629308723e-06,1.0307446324937982e-06,7.699159996265442e-07,8.305937428829318e-07,1.2744479497579981e-06,1.1369725158972694e-05,1.1500421090192052e-06,1.2482132569752048e-07,1.4268160769554389e-08,1.6970837394463933e-09,2.083050538352621e-10,0.03100000000000002,2.487313721103602e-10,2.7636819123373352e-11
0.4490433528151765,0.4889647250872577,0.9380080779024342,0.012602495794218451,0.012732417286490643,0.002814953327711967,0.02814986640842106,0.0007073833706593772,0.0006630926185049271,0.00015542334789159516,0.00016610730542325277,0.0016920066424791522,5.294096674776462e-05,4.60443408162819e-05,1.238964602555419e-05,1.0164786863938449e-05,1.4228464827093337e-05,0.0001357682052806325,4.6431228925181666e-06,3.74679227147773e-06,1.158934023585873e-06,8.65528508922067e-07,9.335919303312263e-07,1.432256950669727e-06,1.278022657750479e-05,1.3317191937688132e-06,1.4890073310481294e-07,1.7534124989393612e-08,2.1484560703431632e-09,2.716622265754094e-10,0.03200000000000002,3.2422531642185145e-10,3.60250351579835e-11
0.4481088196402132,0.4880253118796875,0.9361341315199008,0.012942285097457804,0.01307990114561282,0.0028913135950366506,0.028913499838107273,0.0007475985126932621,0.0007011268055751202,0.00016431190817120894,0.00017557873441976883,0.0017886159608593599,5.757906809320822e-05,5.011034788142414e-05,1.3481569598513833e-05,1.1058856882145044e-05,1.5477485545590463e-05,0.0001477073280008817,5.196873241544334e-06,4.197005646443815e-06,1.2979831427292917e-06,9.69219443911232e-07,1.045269387388047e-06,1.6033283890268763e-06,1.4309679251043597e-05,1.5345817543985398e-06,1.765871236465368e-07,2.140080214018952e-08,2.698703879897066e-09,3.5118823252392536e-10,0.03300000000000002,4.189328088118074e-10,4.65480898679786e-11
0.44717623138270535,0.48708770350001035,0.9342639348827158,0.013279030830202588,0.013424529559112379,0.0029670182221697553,0.029670578611484724,0.0007886495185320378,0.0007399817018106193,0.0001733899214886869,0.00018524953502453513,0.0018872706768558792,6.245115034210431e-05,5.438531176365437e-05,1.4629351145784784e-05,1.1998452746031027e-05,1.6789811347765602e-05,0.0001602540773453401,5.795329479290145e-06,4.684071909089369e-06,1.4483831171856252e-06,1.0813515854769684e-06,1.166013117566672e-06,1.7882494027491743e-06,1.5963398611357954e-05,1.7602426860041163e-06,2.0827033318445245e-07,2.5952740556214955e-08,3.365055618364915e-09,4.502564593302548e-10,0.03400000000000002,5.368475368175241e-10,5.964972631305823e-11
0.4462455839949592,0.48615189648073864,0.9323974804756978,0.013612752428173992,0.013766319329201733,0.0030420712313444123,0.030421142988720135,0.0008305159101489288,0.0007796392413376575,0.0001826530636288196,0.00019511499141839636,0.001987923206533802,6.755985420288015e-05,5.8871930552435196e-05,1.583368938555245e-05,1.2984125471992757e-05,1.8166182635618968e-05,0.0001734157822484795,6.4403688401382475e-06,5.209597307563938e-06,1.6106250752194727e-06,1.2022874814715203e-06,1.2962096237472563e-06,1.987605983700012e-06,1.7746694311840446e-05,2.010369497861636e-06,2.4436600052093856e-07,3.1282795820954855e-08,4.16699130533652e-09,5.727926763104216e-10,0.035000000000000024,6.826135539218005e-10,7.584595043575561e-11
0.4453168734377054,0.48521788736104643,0.9305347607987517,0.013943469218085945,0.014105287171171968,0.003116476623110627,0.031165233012368537,0.0008731774852133799,0.0008200815813419703,0.00019209706536854542,0.00020517044950874375,0.002090526581432639,7.290762518839142e-05,6.357273854311448e-05,1.7095238533917138e-05,1.4016389228942669e-05,1.960728778148156e-05,0.00018719927927584725,7.133861359569418e-06,5.775187271314122e-06,1.7851995754700248e-06,1.3323890209194402e-06,1.4362444494916979e-06,2.2019822752189563e-06,1.9664863951983657e-05,2.2866828721442444e-06,2.8531605707460715e-07,3.7492578479310714e-08,5.126437982403497e-09,7.233409960053136e-10,0.036000000000000025,8.616022251083221e-10,9.573358056759134e-11
0.4443900956800804,0.48428567268675693,0.9286757683668374,0.01427120041821561,0.014441449713812572,0.003190238376444362,0.03190288850847254,0.0009166143141205328,0.0008612910998565673,0.00020171771191587992,0.00021541131628210336,0.0021950344421750837,7.849671844733823e-05,6.84901099167458e-05,1.8414609329744058e-05,1.509572220782883e-05,2.1113764385670793e-05,0.0002016109242873277,7.877667701362578e-06,6.382444637278832e-06,1.9725960590583137e-06,1.4720170255961434e-06,1.586501739526616e-06,2.4319598997129752e-06,2.172318706253546e-05,2.5909551462476377e-06,3.315891692991242e-07,4.469290012654148e-08,6.267972603801535e-09,9.071346622102896e-10,0.037000000000000026,1.079994685355844e-09,1.1999940948398267e-10
0.44346524669960996,0.4833552490103296,0.9268204957099395,0.014595965138970997,0.014774823499829245,0.0032633604488561153,0.032634149087656356,0.0009608067370490704,0.000903250393568981,0.00021151084235392518,0.00022583305916274568,0.002301401032134722,8.432920350881414e-05,7.362626235924898e-05,1.9792370042238174e-05,1.6222567476173282e-05,2.2686200512006503e-05,0.0002166566038984811,8.673637081571537e-06,7.032967946048274e-06,2.173302323841337e-06,1.6215308585234693e-06,1.7473638188790246e-06,2.6781173154831036e-06,2.3926919344346745e-05,2.9250087249264023e-06,3.8368113343279057e-07,5.300421659693576e-08,7.619032015680317e-09,1.1301717415800109e-09,0.03800000000000003,1.3448698828163726e-09,1.4942998697959696e-10
