n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,24,976.001,776.221,177.471,11.351,0.0,9.446,0.347,0.0,0.0,1.014,0.009,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.018,2.993
1000,25,975.001,775.21,176.603,11.817,0.0,9.756,0.372,0.0,0.0,1.078,0.01,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.022,3.03
1000,26,974.001,774.239,175.716,12.269,0.0,10.051,0.393,0.0,0.0,1.143,0.011,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.028,3.077
1000,27,973.001,773.313,174.803,12.684,0.0,10.337,0.425,0.0,0.0,1.23,0.011,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.032,3.118
1000,28,972.001,772.301,173.983,13.15,0.0,10.56,0.449,0.0,0.0,1.329,0.013,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.033,3.159
1000,29,971.001,771.355,173.102,13.555,0.0,10.835,0.493,0.0,0.0,1.41,0.014,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.033,3.195
1000,30,970.003,770.442,172.209,13.954,0.0,11.096,0.53,0.0,0.0,1.492,0.015,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0,0.039,3.24
1000,31,969.003,769.461,171.361,14.393,0.0,11.352,0.559,0.0,0.0,1.569,0.019,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.039,3.287
1000,32,968.004,768.512,170.5,14.814,0.0,11.601,0.592,0.0,0.0,1.639,0.021,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.044,3.333
1000,33,967.005,767.517,169.678,15.255,0.0,11.85,0.627,0.0,0.0,1.695,0.023,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.051,3.374
1000,34,966.005,766.57,168.813,15.665,0.0,12.102,0.664,0.0,0.0,1.778,0.027,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.057,3.409
1000,35,965.006,765.671,167.943,16.053,0.0,12.309,0.701,0.0,0.0,1.873,0.03,0.0,0.0,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.066,3.461
1000,36,964.007,764.65,167.138,16.502,0.0,12.563,0.735,0.0,0.0,1.928,0.034,0.0,0.0,0.0,0.357,0.001,0.0,0.0,0.0,0.0,0.076,3.5
1000,37,963.007,763.694,166.304,16.923,0.0,12.775,0.766,0.0,0.0,2.015,0.038,0.0,0.0,0.0,0.382,0.002,0.0,0.0,0.0,0.0,0.082,3.542
1000,38,962.009,762.684,165.518,17.362,0.0,12.991,0.806,0.0,0.0,2.074,0.041,0.0,0.0,0.0,0.414,0.002,0.0,0.0,0.0,0.0,0.088,3.586
1000,39,961.009,761.682,164.772,17.777,0.0,13.144,0.859,0.0,0.0,2.151,0.043,0.0,0.0,0.0,0.447,0.003,0.0,0.0,0.0,0.0,0.097,3.646
1000,40,960.009,760.715,163.963,18.196,0.0,13.342,0.898,0.0,0.0,2.226,0.046,0.0,0.0,0.0,0.474,0.003,0.0,0.0,0.0,0.0,0.108,3.697
1000,41,959.009,759.675,163.22,18.63,0.0,13.528,0.95,0.0,0.0,2.297,0.05,0.0,0.0,0.0,0.499,0.003,0.0,0.0,0.0,0.0,0.116,3.73
1000,42,958.012,758.751,162.386,19.027,0.0,13.734,0.985,0.0,0.0,2.367,0.055,0.0,0.0,0.0,0.533,0.004,0.0,0.0,0.0,0.0,0.121,3.778
1000,43,957.012,757.818,161.559,19.42,0.0,13.939,1.025,0.0,0.0,2.443,0.059,0.0,0.0,0.0,0.553,0.005,0.0,0.0,0.0,0.0,0.134,3.832
1000,44,956.012,756.962,160.658,19.787,0.0,14.165,1.06,0.0,0.0,2.518,0.062,0.0,0.0,0.0,0.587,0.006,0.0,0.0,0.0,0.0,0.145,3.878
1000,45,955.012,756.03,159.822,20.193,0.0,14.379,1.094,0.0,0.0,2.577,0.064,0.0,0.0,0.0,0.618,0.008,0.0,0.0,0.0,0.0,0.161,3.924
1000,46,954.012,755.113,158.99,20.592,0.0,14.564,1.128,0.0,0.0,2.645,0.067,0.0,0.0,0.0,0.663,0.009,0.0,0.0,0.0,0.0,0.169,3.979
1000,47,953.015,754.225,158.176,20.934,0.0,14.719,1.188,0.0,0.0,2.74,0.073,0.0,0.0,0.0,0.688,0.009,0.0,0.0,0.0,0.0,0.185,4.037
1000,48,952.017,753.248,157.39,21.353,0.0,14.91,1.231,0.0,0.0,2.809,0.073,0.0,0.0,0.0,0.708,0.011,0.0,0.0,0.0,0.0,0.201,4.078
1000,49,951.019,752.328,156.606,21.747,0.0,15.044,1.263,0.0,0.0,2.891,0.082,0.0,0.0,0.0,0.733,0.011,0.0,0.0,0.0,0.0,0.219,4.141
1000,50,950.022,751.412,155.819,22.117,0.0,15.185,1.311,0.0,0.0,2.979,0.09,0.0,0.0,0.0,0.762,0.011,0.0,0.0,0.0,0.0,0.234,4.199
1000,51,949.022,750.467,155.012,22.502,0.0,15.387,1.364,0.0,0.0,3.041,0.094,0.0,0.0,0.0,0.785,0.011,0.0,0.0,0.0,0.0,0.251,4.24
1000,52,948.023,749.555,154.237,22.867,0.0,15.518,1.418,0.0,0.0,3.121,0.099,0.0,0.0,0.0,0.811,0.011,0.0,0.0,0.0,0.0,0.26,4.312
1000,53,947.023,748.603,153.469,23.274,0.0,15.654,1.46,0.0,0.0,3.195,0.102,0.0,0.0,0.0,0.843,0.011,0.0,0.0,0.0,0.0,0.276,4.357
1000,54,946.023,747.597,152.776,23.676,0.0,15.76,1.519,0.0,0.0,3.262,0.107,0.0,0.0,0.0,0.88,0.012,0.0,0.0,0.0,0.0,0.291,4.41
1000,55,945.024,746.618,152.032,24.085,0.0,15.899,1.562,0.0,0.0,3.337,0.115,0.0,0.0,0.0,0.91,0.012,0.0,0.0,0.0,0.0,0.298,4.455
1000,56,944.024,745.674,151.263,24.474,0.0,16.043,1.612,0.0,0.0,3.41,0.119,0.0,0.0,0.0,0.933,0.012,0.0,0.0,0.0,0.0,0.315,4.51
1000,57,943.024,744.713,150.554,24.857,0.0,16.138,1.667,0.0,0.0,3.462,0.124,0.0,0.0,0.0,0.978,0.014,0.0,0.0,0.0,0.0,0.338,4.56
1000,58,942.028,743.79,149.806,25.215,0.0,16.261,1.73,0.0,0.0,3.523,0.126,0.0,0.0,0.0,1.015,0.016,0.0,0.0,0.0,0.0,0.352,4.613
1000,59,941.031,742.852,149.078,25.572,0.0,16.38,1.79,0.0,0.0,3.586,0.137,0.0,0.0,0.0,1.033,0.016,0.0,0.0,0.0,0.0,0.381,4.663
1000,60,940.034,741.864,148.393,25.977,0.0,16.464,1.837,0.0,0.0,3.658,0.146,0.0,0.0,0.0,1.052,0.015,0.0,0.0,0.0,0.0,0.41,4.716
1000,61,939.036,740.873,147.7,26.361,0.0,16.584,1.899,0.0,0.0,3.712,0.154,0.0,0.0,0.0,1.08,0.016,0.0,0.0,0.0,0.0,0.425,4.77
1000,62,938.036,739.939,146.99,26.709,0.0,16.674,1.965,0.0,0.0,3.772,0.164,0.0,0.0,0.0,1.112,0.016,0.0,0.0,0.0,0.0,0.444,4.826
1000,63,937.037,739.053,146.24,27.033,0.0,16.764,2.032,0.0,0.0,3.847,0.172,0.0,0.0,0.0,1.15,0.017,0.0,0.0,0.0,0.0,0.464,4.877
1000,64,936.038,738.096,145.527,27.406,0.0,16.868,2.089,0.0,0.0,3.908,0.182,0.0,0.0,0.0,1.189,0.017,0.0,0.0,0.0,0.0,0.476,4.929
1000,65,935.04,737.22,144.739,27.762,0.0,17.002,2.13,0.0,0.0,3.969,0.191,0.0,0.0,0.0,1.215,0.018,0.0,0.0,0.0,0.0,0.492,4.998
1000,66,934.043,736.345,143.978,28.097,0.0,17.106,2.186,0.0,0.0,4.04,0.199,0.0,0.0,0.0,1.24,0.019,0.0,0.0,0.0,0.0,0.512,5.071
1000,67,933.043,735.371,143.267,28.475,0.0,17.228,2.25,0.0,0.0,4.097,0.203,0.0,0.0,0.0,1.266,0.021,0.0,0.0,0.0,0.0,0.527,5.114
1000,68,932.043,734.435,142.546,28.833,0.0,17.351,2.311,0.0,0.0,4.138,0.211,0.0,0.0,0.0,1.291,0.022,0.0,0.0,0.0,0.0,0.545,5.186
1000,69,931.043,733.547,141.814,29.189,0.0,17.424,2.353,0.0,0.0,4.196,0.222,0.0,0.0,0.0,1.321,0.022,0.0,0.0,0.0,0.0,0.575,5.254
1000,70,930.043,732.626,141.109,29.531,0.0,17.501,2.421,0.0,0.0,4.265,0.229,0.0,0.0,0.0,1.347,0.023,0.0,0.0,0.0,0.0,0.586,5.324
1000,71,929.046,731.721,140.389,29.873,0.0,17.585,2.472,0.0,0.0,4.333,0.242,0.0,0.0,0.0,1.376,0.025,0.0,0.0,0.0,0.0,0.606,5.382
1000,72,928.046,730.823,139.653,30.214,0.0,17.672,2.528,0.0,0.0,4.401,0.254,0.0,0.0,0.0,1.407,0.025,0.0,0.0,0.0,0.0,0.63,5.44
1000,73,927.049,729.911,138.954,30.555,0.0,17.741,2.591,0.0,0.0,4.445,0.263,0.0,0.0,0.0,1.456,0.026,0.0,0.0,0.0,0.0,0.642,5.491
1000,74,926.059,728.992,138.266,30.889,0.0,17.829,2.661,0.0,0.0,4.498,0.272,0.0,0.0,0.0,1.474,0.027,0.0,0.0,0.0,0.0,0.655,5.555
1000,75,925.061,728.101,137.554,31.209,0.0,17.908,2.727,0.0,0.0,4.544,0.284,0.0,0.0,0.0,1.512,0.028,0.0,0.0,0.0,0.0,0.678,5.616
1000,76,924.066,727.191,136.871,31.564,0.0,17.962,2.78,0.0,0.0,4.588,0.294,0.0,0.0,0.0,1.535,0.027,0.0,0.0,0.0,0.0,0.709,5.682
1000,77,923.069,726.244,136.231,31.905,0.0,18.013,2.843,0.0,0.0,4.634,0.308,0.0,0.0,0.0,1.556,0.031,0.0,0.0,0.0,0.0,0.733,5.751
1000,78,922.073,725.347,135.538,32.229,0.0,18.084,2.9,0.0,0.0,4.686,0.321,0.0,0.0,0.0,1.589,0.036,0.0,0.0,0.0,0.0,0.751,5.815
1000,79,921.073,724.443,134.844,32.558,0.0,18.146,2.957,0.0,0.0,4.754,0.337,0.0,0.0,0.0,1.611,0.037,0.0,0.0,0.0,0.0,0.761,5.894
1000,80,920.075,723.535,134.186,32.878,0.0,18.183,3.024,0.0,0.0,4.811,0.347,0.0,0.0,0.0,1.643,0.041,0.0,0.0,0.0,0.0,0.769,5.974
1000,81,919.08,722.676,133.47,33.185,0.0,18.261,3.084,0.0,0.0,4.864,0.358,0.0,0.0,0.0,1.672,0.044,0.0,0.0,0.0,0.0,0.773,6.06
1000,82,918.083,721.76,132.823,33.515,0.0,18.294,3.146,0.0,0.0,4.905,0.373,0.0,0.0,0.0,1.696,0.046,0.0,0.0,0.0,0.0,0.802,6.126
1000,83,917.089,720.869,132.135,33.824,0.0,18.365,3.212,0.0,0.0,4.951,0.388,0.0,0.0,0.0,1.736,0.049,0.0,0.0,0.0,0.0,0.807,6.186
1000,84,916.09,719.919,131.506,34.16,0.0,18.401,3.288,0.0,0.0,5.005,0.398,0.0,0.0,0.0,1.764,0.051,0.0,0.0,0.0,0.0,0.815,6.27
1000,85,915.09,719.062,130.821,34.455,0.0,18.443,3.349,0.0,0.0,5.044,0.414,0.0,0.0,0.0,1.795,0.055,0.0,0.0,0.0,0.0,0.834,6.338
1000,86,914.094,718.115,130.196,34.791,0.0,18.497,3.414,0.0,0.0,5.065,0.429,0.0,0.0,0.0,1.83,0.059,0.0,0.0,0.0,0.0,0.849,6.401
1000,87,913.098,717.228,129.533,35.096,0.0,18.542,3.481,0.0,0.0,5.105,0.443,0.0,0.0,0.0,1.859,0.063,0.0,0.0,0.0,0.0,0.865,6.461
1000,88,912.098,716.329,128.876,35.418,0.0,18.55,3.548,0.0,0.0,5.165,0.454,0.0,0.0,0.0,1.906,0.065,0.0,0.0,0.0,0.0,0.873,6.518
1000,89,911.102,715.49,128.2,35.718,0.0,18.551,3.588,0.0,0.0,5.219,0.474,0.0,0.0,0.0,1.957,0.069,0.0,0.0,0.0,0.0,0.894,6.58
1000,90,910.105,714.58,127.574,36.046,0.0,18.562,3.655,0.0,0.0,5.25,0.486,0.0,0.0,0.0,1.997,0.07,0.0,0.0,0.0,0.0,0.913,6.662
1000,91,909.11,713.748,126.932,36.314,0.0,18.552,3.724,0.0,0.0,5.284,0.5,0.0,0.0,0.0,2.041,0.073,0.0,0.0,0.0,0.0,0.933,6.753
1000,92,908.12,712.854,126.314,36.608,0.0,18.563,3.812,0.0,0.0,5.321,0.507,0.0,0.0,0.0,2.073,0.072,0.0,0.0,0.0,0.0,0.941,6.837
1000,93,907.121,711.95,125.71,36.891,0.0,18.571,3.895,0.0,0.0,5.344,0.52,0.0,0.0,0.0,2.112,0.078,0.0,0.0,0.0,0.0,0.961,6.925
1000,94,906.126,711.057,125.112,37.187,0.0,18.564,3.963,0.0,0.0,5.371,0.539,0.0,0.0,0.0,2.128,0.081,0.0,0.0,0.0,0.0,0.996,6.992
1000,95,905.131,710.139,124.491,37.509,0.0,18.596,4.024,0.0,0.0,5.424,0.553,0.0,0.0,0.0,2.127,0.088,0.0,0.0,0.0,0.0,1.015,7.082
1000,96,904.133,709.225,123.871,37.806,0.0,18.623,4.115,0.0,0.0,5.468,0.559,0.0,0.0,0.0,2.153,0.091,0.0,0.0,0.0,0.0,1.022,7.17
1000,97,903.136,708.361,123.246,38.09,0.0,18.641,4.18,0.0,0.0,5.478,0.578,0.0,0.0,0.0,2.191,0.096,0.0,0.0,0.0,0.0,1.032,7.269
1000,98,902.141,707.415,122.654,38.427,0.0,18.656,4.237,0.0,0.0,5.524,0.595,0.0,0.0,0.0,2.215,0.1,0.0,0.0,0.0,0.0,1.048,7.363
1000,99,901.141,706.536,122.035,38.709,0.0,18.657,4.318,0.0,0.0,5.54,0.608,0.0,0.0,0.0,2.254,0.104,0.0,0.0,0.0,0.0,1.07,7.431
1000,100,900.147,705.625,121.476,38.994,0.0,18.627,4.396,0.0,0.0,5.553,0.628,0.0,0.0,0.0,2.305,0.107,0.0,0.0,0.0,0.0,1.088,7.494
1000,101,899.151,704.746,120.838,39.323,0.0,18.62,4.444,0.0,0.0,5.611,0.636,0.0,0.0,0.0,2.326,0.116,0.0,0.0,0.0,0.0,1.104,7.571
1000,102,898.16,703.869,120.245,39.62,0.0,18.602,4.517,0.0,0.0,5.644,0.648,0.0,0.0,0.0,2.352,0.118,0.0,0.0,0.0,0.0,1.115,7.677
1000,103,897.162,703.008,119.616,39.924,0.0,18.596,4.574,0.0,0.0,5.685,0.662,0.0,0.0,0.0,2.378,0.122,0.0,0.0,0.0,0.0,1.125,7.776
1000,104,896.164,702.139,119.017,40.186,0.0,18.597,4.657,0.0,0.0,5.712,0.673,0.0,0.0,0.0,2.388,0.131,0.0,0.0,0.0,0.0,1.151,7.864
1000,105,895.168,701.226,118.446,40.494,0.0,18.575,4.721,0.0,0.0,5.747,0.687,0.0,0.0,0.0,2.415,0.137,0.0,0.0,0.0,0.0,1.17,7.949
1000,106,894.174,700.348,117.857,40.783,0.0,18.575,4.786,0.0,0.0,5.762,0.713,0.0,0.0,0.0,2.441,0.136,0.0,0.0,0.0,0.0,1.178,8.057
1000,107,893.177,699.503,117.242,41.062,0.0,18.578,4.846,0.0,0.0,5.775,0.733,0.0,0.0,0.0,2.46,0.14,0.0,0.0,0.0,0.0,1.186,8.151
1000,108,892.182,698.604,116.676,41.35,0.0,18.566,4.926,0.0,0.0,5.789,0.749,0.0,0.0,0.0,2.476,0.14,0.0,0.0,0.0,0.0,1.201,8.239
1000,109,891.189,697.724,116.091,41.632,0.0,18.549,4.995,0.0,0.0,5.82,0.769,0.0,0.0,0.0,2.494,0.142,0.0,0.0,0.0,0.0,1.23,8.312
1000,110,890.195,696.832,115.546,41.879,0.0,18.513,5.094,0.0,0.0,5.841,0.784,0.0,0.0,0.0,2.52,0.149,0.0,0.0,0.0,0.0,1.255,8.387
1000,111,889.197,696.008,114.953,42.133,0.0,18.487,5.159,0.0,0.0,5.858,0.8,0.0,0.0,0.0,2.534,0.159,0.0,0.0,0.0,0.0,1.266,8.502
1000,112,888.199,695.15,114.368,42.4,0.0,18.459,5.235,0.0,0.0,5.872,0.82,0.0,0.0,0.0,2.58,0.161,0.0,0.0,0.0,0.0,1.277,8.614
1000,113,887.203,694.291,113.784,42.687,0.0,18.417,5.302,0.0,0.0,5.905,0.837,0.0,0.0,0.0,2.601,0.163,0.0,0.0,0.0,0.0,1.295,8.719
1000,114,886.208,693.415,113.23,42.954,0.0,18.385,5.383,0.0,0.0,5.929,0.851,0.0,0.0,0.0,2.613,0.169,0.0,0.0,0.0,0.0,1.305,8.816
1000,115,885.209,692.553,112.665,43.219,0.0,18.351,5.453,0.0,0.0,5.946,0.871,0.0,0.0,0.0,2.642,0.177,0.0,0.0,0.0,0.0,1.31,8.927
1000,116,884.212,691.661,112.122,43.489,0.0,18.327,5.531,0.0,0.0,5.961,0.89,0.0,0.0,0.0,2.652,0.184,0.0,0.0,0.0,0.0,1.337,9.038
1000,117,883.218,690.848,111.502,43.729,0.0,18.338,5.605,0.0,0.0,5.976,0.911,0.0,0.0,0.0,2.678,0.187,0.0,0.0,0.0,0.0,1.338,9.171
1000,118,882.222,689.995,110.96,44.001,0.0,18.286,5.668,0.0,0.0,5.988,0.927,0.0,0.0,0.0,2.687,0.194,0.0,0.0,0.0,0.0,1.356,9.29
1000,119,881.224,689.103,110.416,44.255,0.0,18.272,5.765,0.0,0.0,6.0,0.945,0.0,0.0,0.0,2.701,0.193,0.0,0.0,0.0,0.0,1.369,9.394
1000,120,880.231,688.268,109.847,44.495,0.0,18.235,5.852,0.0,0.0,6.021,0.96,0.0,0.0,0.0,2.712,0.197,0.0,0.0,0.0,0.0,1.397,9.492
1000,121,879.239,687.426,109.279,44.755,0.0,18.229,5.928,0.0,0.0,6.023,0.973,0.0,0.0,0.0,2.722,0.201,0.0,0.0,0.0,0.0,1.404,9.634
1000,122,878.248,686.56,108.755,44.993,0.0,18.212,6.01,0.0,0.0,6.024,0.992,0.0,0.0,0.0,2.733,0.212,0.0,0.0,0.0,0.0,1.417,9.779
1000,123,877.252,685.697,108.219,45.242,0.0,18.174,6.077,0.0,0.0,6.039,1.023,0.0,0.0,0.0,2.749,0.215,0.0,0.0,0.0,0.0,1.416,9.892
1000,124,876.264,684.778,107.711,45.553,0.0,18.146,6.137,0.0,0.0,6.05,1.039,0.0,0.0,0.0,2.766,0.218,0.0,0.0,0.0,0.0,1.424,10.052
1000,125,875.271,683.94,107.164,45.807,0.0,18.11,6.201,0.0,0.0,6.071,1.057,0.0,0.0,0.0,2.775,0.225,0.0,0.0,0.0,0.0,1.435,10.208
1000,126,874.274,683.016,106.676,46.094,0.0,18.054,6.291,0.0,0.0,6.085,1.069,0.0,0.0,0.0,2.793,0.23,0.0,0.0,0.0,0.0,1.437,10.341
1000,127,873.282,682.192,106.145,46.34,0.0,17.998,6.362,0.0,0.0,6.084,1.091,0.0,0.0,0.0,2.81,0.235,0.0,0.0,0.0,0.0,1.432,10.485
1000,128,872.286,681.384,105.599,46.561,0.0,17.949,6.445,0.0,0.0,6.094,1.11,0.0,0.0,0.0,2.824,0.243,0.0,0.0,0.0,0.0,1.433,10.625
1000,129,871.293,680.515,105.107,46.812,0.0,17.893,6.532,0.0,0.0,6.094,1.128,0.0,0.0,0.0,2.823,0.246,0.0,0.0,0.0,0.0,1.439,10.774
1000,130,870.296,679.645,104.598,47.063,0.0,17.842,6.595,0.0,0.0,6.102,1.158,0.0,0.0,0.0,2.841,0.25,0.0,0.0,0.0,0.0,1.455,10.919
1000,131,869.299,678.807,104.072,47.314,0.0,17.798,6.656,0.0,0.0,6.085,1.173,0.0,0.0,0.0,2.868,0.261,0.0,0.0,0.0,0.0,1.465,11.05
1000,132,868.311,677.94,103.562,47.558,0.0,17.76,6.737,0.0,0.0,6.067,1.19,0.0,0.0,0.0,2.891,0.273,0.0,0.0,0.0,0.0,1.493,11.153
1000,133,867.321,677.143,102.994,47.786,0.0,17.743,6.813,0.0,0.0,6.066,1.209,0.0,0.0,0.0,2.916,0.28,0.0,0.0,0.0,0.0,1.498,11.38
1000,134,866.327,676.302,102.459,48.021,0.0,17.701,6.899,0.0,0.0,6.082,1.226,0.0,0.0,0.0,2.911,0.283,0.0,0.0,0.0,0.0,1.514,11.517
1000,135,865.341,675.45,101.972,48.266,0.0,17.628,6.974,0.0,0.0,6.096,1.248,0.0,0.0,0.0,2.914,0.286,0.0,0.0,0.0,0.0,1.519,11.644
1000,136,864.348,674.563,101.469,48.506,0.0,17.59,7.054,0.0,0.0,6.12,1.278,0.0,0.0,0.0,2.923,0.293,0.0,0.0,0.0,0.0,1.522,11.79
1000,137,863.353,673.667,101.008,48.766,0.0,17.552,7.128,0.0,0.0,6.111,1.301,0.0,0.0,0.0,2.911,0.296,0.0,0.0,0.0,0.0,1.516,11.941
1000,138,862.36,672.77,100.568,49.029,0.0,17.472,7.201,0.0,0.0,6.1,1.332,0.0,0.0,0.0,2.903,0.298,0.0,0.0,0.0,0.0,1.545,12.068
1000,139,861.371,671.904,100.083,49.291,0.0,17.421,7.271,0.0,0.0,6.103,1.356,0.0,0.0,0.0,2.887,0.3,0.0,0.0,0.0,0.0,1.556,12.203
1000,140,860.381,671.033,99.598,49.544,0.0,17.377,7.342,0.0,0.0,6.097,1.377,0.0,0.0,0.0,2.901,0.31,0.0,0.0,0.0,0.0,1.56,12.383
1000,141,859.393,670.227,99.063,49.738,0.0,17.365,7.442,0.0,0.0,6.088,1.395,0.0,0.0,0.0,2.892,0.314,0.0,0.0,0.0,0.0,1.591,12.531
1000,142,858.401,669.355,98.571,49.987,0.0,17.317,7.518,0.0,0.0,6.088,1.419,0.0,0.0,0.0,2.913,0.324,0.0,0.0,0.0,0.0,1.6,12.709
1000,143,857.408,668.517,98.055,50.227,0.0,17.283,7.585,0.0,0.0,6.068,1.45,0.0,0.0,0.0,2.929,0.328,0.0,0.0,0.0,0.0,1.615,12.853
1000,144,856.413,667.674,97.579,50.43,0.0,17.222,7.686,0.0,0.0,6.044,1.474,0.0,0.0,0.0,2.942,0.332,0.0,0.0,0.0,0.0,1.638,13.014
1000,145,855.431,666.861,97.09,50.645,0.0,17.169,7.758,0.0,0.0,6.045,1.493,0.0,0.0,0.0,2.944,0.346,0.0,0.0,0.0,0.0,1.643,13.226
1000,146,854.442,666.03,96.614,50.854,0.0,17.129,7.846,0.0,0.0,6.015,1.519,0.0,0.0,0.0,2.95,0.348,0.0,0.0,0.0,0.0,1.655,13.378
1000,147,853.45,665.23,96.116,51.024,0.0,17.09,7.947,0.0,0.0,5.991,1.538,0.0,0.0,0.0,2.943,0.356,0.0,0.0,0.0,0.0,1.666,13.518
