n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,24,976.0,476.78,476.425,10.7,0.0,10.97,0.54,0.0,0.0,0.51,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.005,2.78
1000,25,975.0,475.9,475.4,11.08,0.0,11.42,0.56,0.0,0.0,0.545,0.065,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.005,2.825
1000,26,974.0,474.985,474.425,11.445,0.0,11.84,0.615,0.0,0.0,0.59,0.07,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.005,2.87
1000,27,973.0,474.08,473.46,11.815,0.0,12.215,0.67,0.0,0.0,0.655,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.005,2.885
1000,28,972.0,473.15,472.5,12.22,0.0,12.6,0.71,0.0,0.0,0.71,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,2.905
1000,29,971.0,472.39,471.37,12.485,0.0,13.12,0.78,0.0,0.0,0.74,0.075,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,2.935
1000,30,970.0,471.54,470.33,12.855,0.0,13.54,0.815,0.0,0.0,0.8,0.07,0.0,0.0,0.0,0.035,0.005,0.0,0.0,0.0,0.0,0.01,2.96
1000,31,969.0,470.675,469.3,13.235,0.0,13.95,0.85,0.0,0.0,0.87,0.07,0.0,0.0,0.0,0.035,0.005,0.0,0.0,0.0,0.0,0.01,2.97
1000,32,968.0,469.69,468.405,13.63,0.0,14.355,0.875,0.0,0.0,0.89,0.1,0.0,0.0,0.0,0.035,0.005,0.0,0.0,0.0,0.0,0.015,3.01
1000,33,967.0,468.77,467.455,13.96,0.0,14.77,0.955,0.0,0.0,0.93,0.105,0.0,0.0,0.0,0.035,0.005,0.0,0.0,0.0,0.0,0.015,3.035
1000,34,966.0,467.845,466.52,14.33,0.0,15.15,0.995,0.0,0.0,0.975,0.115,0.0,0.0,0.0,0.045,0.01,0.0,0.0,0.0,0.0,0.015,3.075
1000,35,965.0,466.845,465.58,14.8,0.0,15.56,1.015,0.0,0.0,1.015,0.115,0.0,0.0,0.0,0.045,0.01,0.0,0.0,0.0,0.0,0.015,3.075
1000,36,964.0,465.99,464.57,15.17,0.0,15.945,1.04,0.0,0.0,1.075,0.125,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.015,3.12
1000,37,963.0,465.115,463.605,15.515,0.0,16.29,1.1,0.0,0.0,1.16,0.12,0.0,0.0,0.0,0.065,0.015,0.0,0.0,0.0,0.0,0.015,3.135
1000,38,962.0,464.25,462.61,15.86,0.0,16.685,1.145,0.0,0.0,1.215,0.13,0.0,0.0,0.0,0.075,0.015,0.0,0.0,0.0,0.0,0.015,3.155
1000,39,961.0,463.25,461.775,16.26,0.0,16.975,1.205,0.0,0.0,1.28,0.135,0.0,0.0,0.0,0.09,0.015,0.0,0.0,0.0,0.0,0.015,3.185
1000,40,960.0,462.36,460.835,16.63,0.0,17.285,1.24,0.0,0.0,1.38,0.14,0.0,0.0,0.0,0.095,0.02,0.0,0.0,0.0,0.0,0.015,3.225
1000,41,959.0,461.415,459.965,16.98,0.0,17.6,1.315,0.0,0.0,1.43,0.145,0.0,0.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0,0.015,3.27
1000,42,958.0,460.57,458.975,17.3,0.0,17.97,1.37,0.0,0.0,1.5,0.155,0.0,0.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.015,3.28
1000,43,957.0,459.55,458.11,17.74,0.0,18.32,1.41,0.0,0.0,1.535,0.16,0.0,0.0,0.0,0.135,0.02,0.0,0.0,0.0,0.0,0.015,3.31
1000,44,956.0,458.475,457.35,18.18,0.0,18.585,1.455,0.0,0.0,1.59,0.175,0.0,0.0,0.0,0.145,0.02,0.0,0.0,0.0,0.0,0.02,3.345
1000,45,955.0,457.605,456.375,18.485,0.0,18.995,1.515,0.0,0.0,1.635,0.195,0.0,0.0,0.0,0.15,0.02,0.0,0.0,0.0,0.0,0.02,3.37
1000,46,954.0,456.66,455.465,18.85,0.0,19.35,1.58,0.0,0.0,1.695,0.2,0.0,0.0,0.0,0.155,0.02,0.0,0.0,0.0,0.0,0.02,3.385
1000,47,953.0,455.83,454.455,19.205,0.0,19.725,1.6,0.0,0.0,1.74,0.215,0.0,0.0,0.0,0.18,0.02,0.0,0.0,0.0,0.0,0.025,3.415
1000,48,952.0,454.86,453.625,19.56,0.0,20.01,1.66,0.0,0.0,1.8,0.235,0.0,0.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.025,3.44
1000,49,951.0,453.97,452.69,19.865,0.0,20.375,1.74,0.0,0.0,1.855,0.245,0.0,0.0,0.0,0.21,0.02,0.0,0.0,0.0,0.0,0.025,3.465
1000,50,950.0,453.075,451.755,20.2,0.0,20.735,1.795,0.0,0.0,1.91,0.26,0.0,0.0,0.0,0.21,0.02,0.0,0.0,0.0,0.0,0.035,3.495
1000,51,949.0,452.18,450.875,20.465,0.0,21.065,1.9,0.0,0.0,1.95,0.265,0.0,0.0,0.0,0.235,0.02,0.0,0.0,0.0,0.0,0.035,3.53
1000,52,948.0,451.335,449.945,20.755,0.0,21.38,1.95,0.0,0.0,2.03,0.275,0.0,0.0,0.0,0.25,0.035,0.0,0.0,0.0,0.0,0.035,3.57
1000,53,947.0,450.44,449.015,21.125,0.0,21.71,1.98,0.0,0.0,2.105,0.285,0.0,0.0,0.0,0.24,0.04,0.0,0.0,0.0,0.0,0.045,3.62
1000,54,946.0,449.58,448.085,21.46,0.0,22.02,2.015,0.0,0.0,2.155,0.3,0.0,0.0,0.0,0.28,0.045,0.0,0.0,0.0,0.0,0.045,3.665
1000,55,945.0,448.615,447.25,21.835,0.0,22.29,2.065,0.0,0.0,2.225,0.31,0.0,0.0,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.04,3.7
1000,56,944.0,447.625,446.465,22.15,0.0,22.555,2.17,0.0,0.0,2.29,0.32,0.0,0.0,0.0,0.315,0.045,0.0,0.0,0.0,0.0,0.04,3.72
1000,57,943.0,446.615,445.675,22.52,0.0,22.83,2.24,0.0,0.0,2.35,0.335,0.0,0.0,0.0,0.315,0.045,0.0,0.0,0.0,0.0,0.045,3.745
1000,58,942.0,445.68,444.83,22.815,0.0,23.13,2.34,0.0,0.0,2.405,0.34,0.0,0.0,0.0,0.335,0.05,0.0,0.0,0.0,0.0,0.045,3.755
1000,59,941.0,444.81,443.87,23.15,0.0,23.475,2.4,0.0,0.0,2.48,0.345,0.0,0.0,0.0,0.345,0.05,0.0,0.0,0.0,0.0,0.04,3.77
1000,60,940.0,443.895,443.02,23.45,0.0,23.775,2.45,0.0,0.0,2.535,0.38,0.0,0.0,0.0,0.36,0.055,0.0,0.0,0.0,0.0,0.045,3.81
1000,61,939.0,443.145,442.025,23.69,0.0,24.085,2.505,0.0,0.0,2.625,0.4,0.0,0.0,0.0,0.38,0.06,0.0,0.0,0.0,0.0,0.05,3.85
1000,62,938.0,442.285,441.195,23.885,0.0,24.35,2.6,0.0,0.0,2.695,0.44,0.0,0.0,0.0,0.39,0.065,0.0,0.0,0.0,0.0,0.06,3.895
1000,63,937.0,441.375,440.36,24.17,0.0,24.6,2.695,0.0,0.0,2.785,0.435,0.0,0.0,0.0,0.4,0.08,0.0,0.0,0.0,0.0,0.065,3.93
1000,64,936.01,440.495,439.475,24.495,0.0,24.895,2.745,0.0,0.0,2.85,0.435,0.0,0.0,0.0,0.425,0.09,0.0,0.0,0.0,0.0,0.065,3.97
1000,65,935.01,439.515,438.715,24.845,0.0,25.1,2.79,0.0,0.0,2.925,0.465,0.0,0.0,0.0,0.45,0.095,0.0,0.0,0.0,0.0,0.07,3.99
1000,66,934.01,438.605,437.8,25.2,0.0,25.435,2.845,0.0,0.0,2.98,0.455,0.0,0.0,0.0,0.47,0.11,0.0,0.0,0.0,0.0,0.07,4.01
1000,67,933.01,437.85,436.85,25.455,0.0,25.68,2.875,0.0,0.0,3.09,0.485,0.0,0.0,0.0,0.495,0.105,0.0,0.0,0.0,0.0,0.075,4.055
1000,68,932.01,436.945,436.0,25.765,0.0,25.94,2.955,0.0,0.0,3.145,0.49,0.0,0.0,0.0,0.53,0.11,0.0,0.0,0.0,0.0,0.08,4.065
1000,69,931.01,436.1,435.145,25.985,0.0,26.24,3.035,0.0,0.0,3.165,0.505,0.0,0.0,0.0,0.56,0.125,0.0,0.0,0.0,0.0,0.095,4.12
1000,70,930.01,435.235,434.28,26.265,0.0,26.5,3.095,0.0,0.0,3.23,0.53,0.0,0.0,0.0,0.585,0.13,0.0,0.0,0.0,0.0,0.105,4.14
1000,71,929.01,434.375,433.35,26.55,0.0,26.865,3.155,0.0,0.0,3.26,0.545,0.0,0.0,0.0,0.605,0.14,0.0,0.0,0.0,0.0,0.105,4.155
1000,72,928.01,433.495,432.48,26.825,0.0,27.185,3.205,0.0,0.0,3.3,0.565,0.0,0.0,0.0,0.62,0.16,0.0,0.0,0.0,0.0,0.115,4.2
1000,73,927.02,432.67,431.6,27.105,0.0,27.435,3.265,0.0,0.0,3.38,0.565,0.0,0.0,0.0,0.63,0.17,0.0,0.0,0.0,0.0,0.135,4.22
1000,74,926.02,431.855,430.735,27.33,0.0,27.66,3.355,0.0,0.0,3.45,0.585,0.0,0.0,0.0,0.675,0.165,0.0,0.0,0.0,0.0,0.14,4.25
1000,75,925.02,430.92,429.93,27.615,0.0,27.93,3.425,0.0,0.0,3.515,0.61,0.0,0.0,0.0,0.68,0.17,0.0,0.0,0.0,0.0,0.15,4.285
1000,76,924.02,430.165,428.93,27.88,0.0,28.23,3.485,0.0,0.0,3.605,0.615,0.0,0.0,0.0,0.7,0.175,0.0,0.0,0.0,0.0,0.16,4.315
1000,77,923.02,429.365,428.03,28.105,0.0,28.5,3.56,0.0,0.0,3.69,0.62,0.0,0.0,0.0,0.71,0.19,0.0,0.0,0.0,0.0,0.155,4.365
1000,78,922.02,428.545,427.175,28.355,0.0,28.725,3.615,0.0,0.0,3.75,0.64,0.0,0.0,0.0,0.74,0.205,0.0,0.0,0.0,0.0,0.17,4.405
1000,79,921.02,427.595,426.43,28.62,0.0,28.935,3.715,0.0,0.0,3.81,0.65,0.0,0.0,0.0,0.77,0.215,0.0,0.0,0.0,0.0,0.175,4.42
1000,80,920.02,426.745,425.62,28.81,0.0,29.17,3.815,0.0,0.0,3.875,0.665,0.0,0.0,0.0,0.8,0.225,0.0,0.0,0.0,0.0,0.18,4.465
1000,81,919.02,425.935,424.655,29.085,0.0,29.5,3.88,0.0,0.0,3.935,0.675,0.0,0.0,0.0,0.825,0.23,0.0,0.0,0.0,0.0,0.185,4.485
1000,82,918.02,425.195,423.71,29.3,0.0,29.765,3.93,0.0,0.0,4.01,0.695,0.0,0.0,0.0,0.86,0.24,0.0,0.0,0.0,0.0,0.195,4.52
1000,83,917.02,424.34,422.9,29.535,0.0,29.955,4.005,0.0,0.0,4.11,0.735,0.0,0.0,0.0,0.87,0.24,0.0,0.0,0.0,0.0,0.2,4.545
1000,84,916.025,423.455,422.135,29.74,0.0,30.14,4.11,0.0,0.0,4.22,0.76,0.0,0.0,0.0,0.88,0.245,0.0,0.0,0.0,0.0,0.205,4.565
1000,85,915.03,422.625,421.32,29.9,0.0,30.4,4.235,0.0,0.0,4.26,0.78,0.0,0.0,0.0,0.9,0.25,0.0,0.0,0.0,0.0,0.205,4.625
1000,86,914.03,421.71,420.545,30.195,0.0,30.57,4.305,0.0,0.0,4.36,0.79,0.0,0.0,0.0,0.92,0.265,0.0,0.0,0.0,0.0,0.21,4.64
1000,87,913.03,420.885,419.74,30.39,0.0,30.745,4.39,0.0,0.0,4.465,0.8,0.0,0.0,0.0,0.955,0.275,0.0,0.0,0.0,0.0,0.21,4.67
1000,88,912.03,420.145,418.8,30.57,0.0,31.005,4.475,0.0,0.0,4.555,0.825,0.0,0.0,0.0,0.98,0.28,0.0,0.0,0.0,0.0,0.22,4.68
1000,89,911.03,419.275,417.995,30.795,0.0,31.215,4.59,0.0,0.0,4.635,0.825,0.0,0.0,0.0,0.995,0.295,0.0,0.0,0.0,0.0,0.225,4.705
1000,90,910.03,418.43,417.18,31.025,0.0,31.395,4.67,0.0,0.0,4.74,0.855,0.0,0.0,0.0,1.015,0.3,0.0,0.0,0.0,0.0,0.225,4.735
1000,91,909.03,417.66,416.265,31.245,0.0,31.62,4.755,0.0,0.0,4.865,0.86,0.0,0.0,0.0,1.02,0.305,0.0,0.0,0.0,0.0,0.225,4.775
1000,92,908.03,416.75,415.52,31.45,0.0,31.825,4.845,0.0,0.0,4.945,0.905,0.0,0.0,0.0,1.03,0.315,0.0,0.0,0.0,0.0,0.23,4.79
1000,93,907.045,416.06,414.58,31.65,0.0,32.07,4.875,0.0,0.0,5.035,0.935,0.0,0.0,0.0,1.06,0.305,0.0,0.0,0.0,0.0,0.23,4.85
1000,94,906.045,415.17,413.755,31.935,0.0,32.32,4.915,0.0,0.0,5.105,0.96,0.0,0.0,0.0,1.08,0.325,0.0,0.0,0.0,0.0,0.225,4.86
1000,95,905.05,414.32,412.955,32.155,0.0,32.52,4.985,0.0,0.0,5.2,0.985,0.0,0.0,0.0,1.09,0.345,0.0,0.0,0.0,0.0,0.24,4.875
1000,96,904.05,413.45,412.16,32.375,0.0,32.715,5.09,0.0,0.0,5.275,1.0,0.0,0.0,0.0,1.135,0.35,0.0,0.0,0.0,0.0,0.24,4.875
1000,97,903.05,412.545,411.42,32.62,0.0,32.89,5.15,0.0,0.0,5.355,1.025,0.0,0.0,0.0,1.16,0.365,0.0,0.0,0.0,0.0,0.25,4.895
1000,98,902.05,411.78,410.57,32.755,0.0,33.11,5.25,0.0,0.0,5.44,1.06,0.0,0.0,0.0,1.165,0.375,0.0,0.0,0.0,0.0,0.265,4.925
1000,99,901.05,410.905,409.81,32.91,0.0,33.32,5.405,0.0,0.0,5.52,1.06,0.0,0.0,0.0,1.155,0.395,0.0,0.0,0.0,0.0,0.28,4.965
1000,100,900.05,410.045,409.04,33.1,0.0,33.535,5.495,0.0,0.0,5.57,1.085,0.0,0.0,0.0,1.165,0.405,0.0,0.0,0.0,0.0,0.31,4.995
1000,101,899.05,409.17,408.29,33.3,0.0,33.715,5.575,0.0,0.0,5.65,1.12,0.0,0.0,0.0,1.195,0.405,0.0,0.0,0.0,0.0,0.31,5.015
1000,102,898.05,408.37,407.485,33.465,0.0,33.905,5.625,0.0,0.0,5.73,1.18,0.0,0.0,0.0,1.235,0.415,0.0,0.0,0.0,0.0,0.315,5.02
1000,103,897.05,407.53,406.74,33.625,0.0,34.065,5.765,0.0,0.0,5.755,1.19,0.0,0.0,0.0,1.295,0.42,0.0,0.0,0.0,0.0,0.325,5.055
1000,104,896.05,406.785,405.89,33.775,0.0,34.25,5.85,0.0,0.0,5.82,1.225,0.0,0.0,0.0,1.34,0.43,0.0,0.0,0.0,0.0,0.34,5.065
1000,105,895.05,405.915,405.09,34.065,0.0,34.405,5.93,0.0,0.0,5.92,1.23,0.0,0.0,0.0,1.355,0.43,0.0,0.0,0.0,0.0,0.355,5.1
1000,106,894.055,405.02,404.375,34.305,0.0,34.56,5.995,0.0,0.0,5.96,1.285,0.0,0.0,0.0,1.38,0.43,0.0,0.0,0.0,0.0,0.385,5.12
1000,107,893.06,404.125,403.67,34.575,0.0,34.655,6.03,0.0,0.0,6.075,1.325,0.0,0.0,0.0,1.39,0.435,0.0,0.0,0.0,0.0,0.405,5.13
1000,108,892.06,403.405,402.785,34.755,0.0,34.86,6.095,0.0,0.0,6.115,1.345,0.0,0.0,0.0,1.445,0.445,0.0,0.0,0.0,0.0,0.42,5.16
1000,109,891.06,402.59,402.025,34.94,0.0,35.025,6.135,0.0,0.0,6.175,1.4,0.0,0.0,0.0,1.48,0.45,0.0,0.0,0.0,0.0,0.435,5.215
1000,110,890.06,401.745,401.295,35.125,0.0,35.105,6.25,0.0,0.0,6.29,1.43,0.0,0.0,0.0,1.51,0.445,0.0,0.0,0.0,0.0,0.455,5.23
1000,111,889.06,401.045,400.485,35.215,0.0,35.215,6.325,0.0,0.0,6.41,1.475,0.0,0.0,0.0,1.535,0.455,0.0,0.0,0.0,0.0,0.475,5.25
1000,112,888.06,400.15,399.745,35.455,0.0,35.385,6.39,0.0,0.0,6.48,1.515,0.0,0.0,0.0,1.56,0.46,0.0,0.0,0.0,0.0,0.485,5.29
1000,113,887.06,399.435,398.95,35.52,0.0,35.58,6.44,0.0,0.0,6.53,1.56,0.0,0.0,0.0,1.595,0.505,0.0,0.0,0.0,0.0,0.495,5.345
1000,114,886.06,398.625,398.115,35.755,0.0,35.805,6.495,0.0,0.0,6.58,1.555,0.0,0.0,0.0,1.61,0.53,0.0,0.0,0.0,0.0,0.53,5.365
1000,115,885.06,397.775,397.395,35.935,0.0,35.905,6.61,0.0,0.0,6.655,1.585,0.0,0.0,0.0,1.67,0.525,0.0,0.0,0.0,0.0,0.54,5.395
1000,116,884.06,397.035,396.505,36.155,0.0,36.1,6.66,0.0,0.0,6.725,1.615,0.0,0.0,0.0,1.7,0.53,0.0,0.0,0.0,0.0,0.56,5.435
1000,117,883.06,396.25,395.765,36.29,0.0,36.24,6.69,0.0,0.0,6.8,1.67,0.0,0.0,0.0,1.74,0.555,0.0,0.0,0.0,0.0,0.575,5.475
1000,118,882.065,395.49,394.94,36.42,0.0,36.445,6.77,0.0,0.0,6.885,1.7,0.0,0.0,0.0,1.765,0.575,0.0,0.0,0.0,0.0,0.58,5.49
1000,119,881.07,394.745,394.105,36.6,0.0,36.575,6.85,0.0,0.0,7.005,1.725,0.0,0.0,0.0,1.785,0.56,0.0,0.0,0.0,0.0,0.6,5.5
1000,120,880.07,393.885,393.32,36.83,0.0,36.76,6.92,0.0,0.0,7.085,1.77,0.0,0.0,0.0,1.805,0.55,0.0,0.0,0.0,0.0,0.605,5.505
1000,121,879.07,393.07,392.515,37.03,0.0,36.96,7.0,0.0,0.0,7.145,1.78,0.0,0.0,0.0,1.85,0.565,0.0,0.0,0.0,0.0,0.585,5.555
1000,122,878.07,392.255,391.77,37.185,0.0,37.095,7.115,0.0,0.0,7.205,1.77,0.0,0.0,0.0,1.915,0.585,0.0,0.0,0.0,0.0,0.585,5.59
1000,123,877.07,391.425,391.005,37.355,0.0,37.285,7.205,0.0,0.0,7.255,1.79,0.0,0.0,0.0,1.94,0.595,0.0,0.0,0.0,0.0,0.605,5.615
1000,124,876.07,390.66,390.255,37.475,0.0,37.4,7.285,0.0,0.0,7.33,1.81,0.0,0.0,0.0,1.98,0.63,0.0,0.0,0.0,0.0,0.625,5.635
1000,125,875.075,389.945,389.465,37.56,0.0,37.605,7.355,0.0,0.0,7.345,1.855,0.0,0.0,0.0,2.0,0.64,0.0,0.0,0.0,0.0,0.645,5.7
1000,126,874.075,389.135,388.675,37.75,0.0,37.795,7.425,0.0,0.0,7.405,1.88,0.0,0.0,0.0,2.035,0.635,0.0,0.0,0.0,0.0,0.65,5.74
1000,127,873.075,388.39,387.895,37.845,0.0,37.98,7.505,0.0,0.0,7.47,1.925,0.0,0.0,0.0,2.03,0.655,0.0,0.0,0.0,0.0,0.65,5.785
1000,128,872.075,387.605,387.17,38.0,0.0,38.045,7.59,0.0,0.0,7.585,1.935,0.0,0.0,0.0,2.055,0.67,0.0,0.0,0.0,0.0,0.66,5.815
1000,129,871.075,386.905,386.27,38.185,0.0,38.25,7.63,0.0,0.0,7.66,1.95,0.0,0.0,0.0,2.085,0.685,0.0,0.0,0.0,0.0,0.68,5.86
1000,130,870.075,386.18,385.435,38.29,0.0,38.45,7.685,0.0,0.0,7.75,1.99,0.0,0.0,0.0,2.105,0.71,0.0,0.0,0.0,0.0,0.685,5.88
1000,131,869.085,385.37,384.69,38.465,0.0,38.645,7.755,0.0,0.0,7.77,2.015,0.0,0.0,0.0,2.13,0.725,0.0,0.0,0.0,0.0,0.695,5.94
1000,132,868.085,384.635,383.875,38.63,0.0,38.805,7.805,0.0,0.0,7.855,2.055,0.0,0.0,0.0,2.145,0.72,0.0,0.0,0.0,0.0,0.7,6.02
1000,133,867.085,383.865,383.1,38.785,0.0,38.955,7.865,0.0,0.0,7.92,2.09,0.0,0.0,0.0,2.165,0.735,0.0,0.0,0.0,0.0,0.73,6.04
1000,134,866.09,383.13,382.345,38.94,0.0,39.035,7.92,0.0,0.0,8.02,2.13,0.0,0.0,0.0,2.16,0.74,0.0,0.0,0.0,0.0,0.765,6.095
1000,135,865.09,382.385,381.625,39.045,0.0,39.12,7.98,0.0,0.0,8.09,2.17,0.0,0.0,0.0,2.2,0.745,0.0,0.0,0.0,0.0,0.795,6.12
1000,136,864.09,381.72,380.815,39.165,0.0,39.205,8.07,0.0,0.0,8.185,2.17,0.0,0.0,0.0,2.225,0.755,0.0,0.0,0.0,0.0,0.8,6.225
1000,137,863.1,380.96,380.015,39.31,0.0,39.44,8.125,0.0,0.0,8.22,2.175,0.0,0.0,0.0,2.23,0.8,0.0,0.0,0.0,0.0,0.835,6.265
1000,138,862.1,380.185,379.33,39.4,0.0,39.54,8.255,0.0,0.0,8.245,2.175,0.0,0.0,0.0,2.285,0.815,0.0,0.0,0.0,0.0,0.845,6.325
1000,139,861.105,379.365,378.62,39.56,0.0,39.675,8.315,0.0,0.0,8.315,2.195,0.0,0.0,0.0,2.315,0.83,0.0,0.0,0.0,0.0,0.855,6.335
1000,140,860.105,378.57,377.955,39.63,0.0,39.795,8.425,0.0,0.0,8.35,2.23,0.0,0.0,0.0,2.335,0.84,0.0,0.0,0.0,0.0,0.885,6.41
1000,141,859.105,377.94,376.99,39.765,0.0,40.03,8.495,0.0,0.0,8.44,2.23,0.0,0.0,0.0,2.35,0.86,0.0,0.0,0.0,0.0,0.9,6.46
1000,142,858.105,377.14,376.295,39.895,0.0,40.1,8.56,0.0,0.0,8.555,2.28,0.0,0.0,0.0,2.37,0.865,0.0,0.0,0.0,0.0,0.905,6.47
1000,143,857.105,376.39,375.565,39.985,0.0,40.195,8.645,0.0,0.0,8.66,2.31,0.0,0.0,0.0,2.405,0.87,0.0,0.0,0.0,0.0,0.915,6.525
1000,144,856.105,375.66,374.765,40.105,0.0,40.395,8.71,0.0,0.0,8.7,2.31,0.0,0.0,0.0,2.42,0.9,0.0,0.0,0.0,0.0,0.945,6.56
1000,145,855.11,374.86,374.04,40.32,0.0,40.485,8.73,0.0,0.0,8.78,2.325,0.0,0.0,0.0,2.45,0.925,0.0,0.0,0.0,0.0,0.97,6.59
