x,AA,AB,BB,all
0.05,0.30733430032450576,0.729669423964332,0.2304920696783087,0.10646725331743283
0.1,0.028495437630409834,1.161892356880038,0.05168299667403453,0.15341535180764004
0.15000000000000002,0.1941563745078567,0.6855526431366903,0.08149578868028323,0.018527012031065583
0.2,0.013334724811609711,0.7336873705464072,0.6568728460708327,0.3760403265403036
0.25,0.5564007597980092,0.4547458676689957,0.7567091943137723,0.6365018065659795
0.3,0.2790469450710247,0.43166548356950046,1.0892539148427627,0.6604474833049585
0.35,0.4153180154277501,0.48548670637346303,0.8525723819900834,0.6195523396752158
0.39999999999999997,0.736463797661953,0.9482589973277373,1.0257278745084715,0.7013399920542702
0.44999999999999996,0.8676631378567837,1.1758701029841838,0.7000359996699013,0.5913644811178563
0.49999999999999994,1.2823746085785395,1.9398035828658973,0.9451913462871695,0.8169415634937764
0.5499999999999999,1.225393694432938,1.1816986539659118,1.0757459971227203,0.9222437378535624
0.6,0.8908012133148036,1.5310053602826499,0.9429069917847684,0.6773986831730301
0.65,1.4335936314474806,0.3071386646936363,0.9166212364650883,1.0294673240733392
0.7000000000000001,1.3484589434842793,1.0133930651461223,0.6989646088975656,0.8246689554004558
0.7500000000000001,1.5518187593503696,0.31953743753881747,0.3136237888343864,0.8752288932892286
0.8000000000000002,2.0270167431443906,0.8653361666964626,0.14702346072513506,0.9032631880968817
0.8500000000000002,2.3688278407287306,1.347908061011658,0.39540511069380807,0.7755449079116052
0.9000000000000002,2.621369314031328,1.7853899112719263,0.7475199485932265,0.6971805743688856
0.9500000000000003,3.144571921098001,0.19911958207121108,0.5309047462502212,1.1891702466184801
1.0000000000000002,3.3078660261570048,0.35966514374890907,0.6265071144155471,1.7559465282724431
1.0500000000000003,3.900582562380161,0.9965084124540584,0.8894943673840964,2.0872106118924396
1.1000000000000003,3.7185796574956744,2.7783401322319308,0.43769246364887127,1.6382090795682935
1.1500000000000004,4.395791254404097,2.9350944463812034,1.4245783996992167,2.3763946767282684
1.2000000000000004,5.94574801119979,3.7363073405885228,2.670534242864428,3.5858980882160987
1.2500000000000004,5.41314731755502,2.3381986495361424,4.723600126054071,4.377455167383944
1.3000000000000005,7.211322997554724,5.308865594552046,4.998817010743391,5.088224629579236
1.3500000000000005,6.672689706217992,2.3051052437431796,4.462990158872181,4.847311602261382
1.4000000000000006,8.5693037133343,1.5099843740410668,5.682018567439611,6.34932700658296
1.4500000000000006,9.671720559775247,1.349339757417455,5.298203674126784,6.953065265050379
1.5000000000000007,9.412142975106212,3.4252398701420685,5.524691177312921,7.1164560329870135
1.5500000000000007,10.239196650838856,5.819835740767042,7.360741569615756,8.531041399872624
1.6000000000000008,12.804574585624662,9.266497028044718,7.904446752484238,10.307299693714983
1.6500000000000008,15.048505645138082,12.320028829921124,9.329150100600721,12.28576545705282
1.7000000000000008,15.723245489488438,16.22045348070087,10.594125068072206,13.542568432138834
1.7500000000000009,17.45896001446214,15.566484670878355,11.563171444066578,14.709062548348541
1.800000000000001,21.360922654732338,19.52967334862163,16.703236255494712,19.142331222742573
1.850000000000001,24.612159460686314,24.106200799348603,19.736920561456248,22.440493272311016
1.900000000000001,28.32730727106857,32.56328201864132,25.842985166079607,27.691427867896792
1.950000000000001,31.645923183505417,36.588634205509415,28.235041106834032,30.703971464823837
2.000000000000001,32.45718901291728,39.55628326080884,32.00081866840996,33.04139163622539
