x,AA-cycles,AB-cycles,BB-cycles,all
0.05,0.15959920552456044,4.5768353055965445,0.7384341759100982,0.6530858142732308
0.1,0.1626299300370128,0.3389762064170087,0.453634552125197,0.14654327108495716
0.15000000000000002,0.2711780003562919,1.787466697561478,0.30304496795747976,0.36295850333654
0.2,0.6991320462151407,1.6355157361599109,0.698394680102307,0.7460876323170463
0.25,0.36621953193536133,0.8945470982105936,0.511375792025539,0.4615802848346396
0.3,0.27632312622331384,0.5522082614344922,0.4483100179823964,0.37250897134034466
0.35,0.23564438243411476,0.4740113243055395,0.8941765489227386,0.5668168821127473
0.39999999999999997,0.7514039782677298,0.8474115857419604,0.8459106100174857,0.7188024128791619
0.44999999999999996,0.8541681595396178,1.451854473150476,0.8733273655753284,0.7507477127074691
0.49999999999999994,1.2957600488603145,0.19521885205555614,0.11889910339569301,0.6587050187907354
0.5499999999999999,1.2021999388231106,0.16098116106875746,0.5084139399393232,0.8030965847244694
0.6,1.3814266021419597,1.3986065082851797,0.41922686620588634,0.7593747167448852
0.65,1.8327661071626637,1.9810431755745765,0.466382677082167,0.952081915632215
0.7000000000000001,1.7730792672791804,0.4413493101759355,0.6282873333944803,1.0757330337552664
0.7500000000000001,1.5708221539871563,1.4130941768004885,0.7954759120992652,1.0225098182292893
0.8000000000000002,2.016194796224139,1.5247919760054511,0.8203638892391262,1.2182812303795731
0.8500000000000002,1.9723288758291715,1.3841296150005098,1.0221542057793442,1.3070810438379445
0.9000000000000002,1.6357519270967376,3.673483147400027,1.4172471887564775,1.2673948706494322
0.9500000000000003,1.8390950970271374,4.382285183483747,1.4263166095738402,1.3241157246023694
1.0000000000000002,1.0323599493288298,0.7460884968876,1.4020829062241627,1.1478058841932683
1.0500000000000003,1.2309453148841343,0.4168090656988249,2.2793189310834,1.7303809271463502
1.1000000000000003,0.9678758469849604,0.4050597833682325,3.037628098218591,2.0984758320137926
1.1500000000000004,1.050426030501899,2.843515180859442,2.74781648926409,1.8244886704350474
1.2000000000000004,1.0634490327652102,1.4401551015566911,3.5754936089696954,2.512680892812519
1.2500000000000004,2.2152951852009384,0.2670684387716843,3.479203654197739,2.819881593845825
1.3000000000000005,4.397951793574512,0.39536462515286747,3.7165850516672263,3.818555477256207
1.3500000000000005,6.383384498406884,5.904563695569606,3.1183156937540844,4.50170609267357
1.4000000000000006,7.806329287191963,9.175277139015934,2.5471120170450465,4.889856380961305
1.4500000000000006,9.158104909271044,8.159950192574872,3.3643825932474867,5.796102744661971
1.5000000000000007,10.395017386358095,14.328841820287359,6.051302670835863,8.088944689399765
1.5500000000000007,12.541941973384814,14.983311182205957,6.266816605240201,9.042410727418549
1.6000000000000008,14.277924407954742,13.121188330774912,8.064330909377333,10.594518296180333
1.6500000000000008,16.647653261756403,10.215709521839303,8.529965948347918,11.599056578270275
1.7000000000000008,19.397215072189464,8.97030041653079,9.175362788199196,12.95044782928084
1.7500000000000009,23.500909481481496,14.204653778473215,11.618177965797647,16.148389936825648
1.800000000000001,28.647226865067047,24.502558703482123,13.060807050343351,19.520126451033445
1.850000000000001,30.876589062232117,31.047706823798475,18.86501020418355,23.871777520971886
1.900000000000001,34.84419811837952,32.08159117591738,20.89872716273043,26.591073109636298
1.950000000000001,38.38757696250369,35.56587024108218,23.811006534503917,29.76085291822658
2.000000000000001,42.19348992831684,40.09595930312308,28.164866013309652,33.8787428110404
