x,AA-cycles,AB-cycles,BB-cycles,all
0.05,0.8743548974941857,1.319713097300655,0.52245050363287,0.8732863513694171
0.1,0.7345275784914937,0.8586154946790285,0.7684589123527974,0.3328496322024122
0.15000000000000002,0.3809782905259614,0.7041223622807998,0.34051757529681453,0.2706424084276761
0.2,0.49197478010489426,0.8820081492669444,0.9667275999338686,0.24335021965755688
0.25,0.42863559422115527,0.08073993244387101,0.23349722806797046,0.17191561290691382
0.3,0.35871422091353156,0.5314578225824284,0.45823021882054815,0.1806195928828502
0.35,0.2884316537525594,0.04804476090959068,0.6989619339258257,0.3061212098422115
0.39999999999999997,0.7617761043793398,0.9427553973128692,1.2337789337928269,0.8696591630620822
0.44999999999999996,0.756615588888553,0.7539213424071272,1.9956912888655163,0.9201726131004239
0.49999999999999994,0.9279104216188947,1.4512521703199983,2.715042684034126,1.2357325731844397
0.5499999999999999,0.6560547929322329,1.6599160183653534,4.40414935636322,1.2271721463917684
0.6,0.5072649516457435,1.6230652094186981,4.066528695226137,1.0212152235104346
0.65,0.4112141597740023,1.09752534511611,4.211667620212171,0.8228815304238024
0.7000000000000001,0.5054845602839954,1.223621288737271,4.077283145143236,0.8599397555407828
0.7500000000000001,0.5417483374455827,2.8981411132786983,6.154132610778241,1.2240672500482375
0.8000000000000002,0.9054615032872178,3.7900106103186064,5.110160479739907,1.5188655255220458
0.8500000000000002,0.47324570596059584,4.053516238970942,6.484243120480812,1.2093563755779295
0.9000000000000002,0.15688104031892156,3.017971123671129,7.301748539714159,0.7835257556126847
0.9500000000000003,0.4941515054838621,2.480128076840622,9.231521021558905,1.0176651372604364
1.0000000000000002,0.39598205888979515,3.374819651713846,12.936100699295208,1.0960882156069045
1.0500000000000003,0.20574835510464606,4.320702098989757,13.22023289074842,0.9591076115911327
1.1000000000000003,0.46860682891381755,4.384454855577853,12.746570026233918,1.1065451979916974
1.1500000000000004,0.5787531732622325,5.721179576735693,16.724677267172098,1.350053465023601
1.2000000000000004,0.7387665579321689,6.383197051065142,21.27730260484793,1.5687999202839733
1.2500000000000004,0.4413434255816784,9.931726906428787,23.674945540911818,1.5534984162724246
1.3000000000000005,0.3899502998175546,11.232126971030235,26.745177882410882,1.5602827879435777
1.3500000000000005,0.7795580539286321,11.337215701394094,32.75730916088294,1.9163979149467667
1.4000000000000006,0.879095615350436,16.1527664348842,46.018903228683214,2.5136143035185157
1.4500000000000006,1.2798193765222685,19.259492736029074,54.26378686074847,3.146834645583229
1.5000000000000007,1.6032193246918238,24.844892948803775,63.273634868184395,3.944235677216994
1.5500000000000007,1.7372253118354046,29.51698916293386,65.19379667960462,4.257927509095029
1.6000000000000008,1.9903589249569367,34.64785969639122,67.27886464684087,4.730300855048463
1.6500000000000008,3.1278513639785936,37.52802242782497,72.13728695047146,5.910149779268778
1.7000000000000008,3.4066247774784393,43.76369866061408,72.71931869027419,6.471313634566405
1.7500000000000009,3.054555834601103,45.985301974924184,70.58792891340214,6.025461672862244
1.800000000000001,4.551268603430706,52.714815009120855,79.8481272833364,8.091309354145807
1.850000000000001,4.332611899822743,58.19420526897141,84.91004138263736,8.479244788251522
1.900000000000001,4.723351529480634,60.830043159135215,89.86679630745785,9.209228089054118
1.950000000000001,5.537369919729818,65.5461508614362,91.55698113111873,10.396208418830641
2.000000000000001,6.285361940780532,70.32651387252251,92.38558391855466,11.533416899448786
