x,A-cycles,B-cycles,all
0.05,0.03641958235410055,0.01420848562714296,0.011099141071868745
0.1,0.018416413543176677,0.018905157002141605,0.018660784675595135
0.15000000000000002,0.007319562197663233,0.0019196280956714682,0.004619522251814033
0.2,0.10155397461909602,0.07274122615720628,0.014330438128058176
0.25,0.15466793142490637,0.059210118368504386,0.047614601534266124
0.3,0.15651607507682183,0.06343577572539735,0.046419258896783396
0.35,0.043778767247193824,0.005901407174524031,0.02483650136557643
0.39999999999999997,0.22539123043236903,0.1956944276622866,0.21054503844930214
0.44999999999999996,0.1199682255110599,0.26697385048272204,0.19352516935983402
0.49999999999999994,0.04145259883857402,0.31664142023736686,0.1792366713403129
0.5499999999999999,0.07052298725342894,0.23106092815664334,0.1508564860848169
0.6,0.18967611108964497,0.0530233837274017,0.06817920661623185
0.65,0.25227262273957174,0.12248025257357265,0.06454531349138837
0.7000000000000001,0.14821954157316175,0.006907985107725357,0.07059565933635696
0.7500000000000001,0.21475672728284564,0.08170521755287466,0.14818678116238432
0.8000000000000002,0.0914759630836803,0.028992555740428465,0.06022450484716814
0.8500000000000002,0.005734149597367613,0.022735215741495222,0.008498506982385235
0.9000000000000002,0.10461696142764902,0.15200924675636682,0.023531539142218665
0.9500000000000003,0.00041400743138456824,0.07174214794956839,0.03567709117977134
1.0000000000000002,0.1554577511600348,0.021214476069998697,0.08838120659065596
1.0500000000000003,0.09353145524992026,0.2131486391712363,0.06004386437456147
1.1000000000000003,0.1611447240689326,0.1827303367981722,0.1719386972865028
1.1500000000000004,0.31335760454623696,0.18632526650770487,0.24988187961031127
1.2000000000000004,0.3077504017534241,0.15413800720638762,0.23100333295308406
1.2500000000000004,0.4282022563639107,0.32179887808290947,0.3750289779611117
1.3000000000000005,0.7515390796758141,0.1779719184826391,0.4655817875211877
1.3500000000000005,0.7773094848082346,0.3949597762780165,0.5865022636169172
1.4000000000000006,0.8639344225335983,0.5591597572967387,0.711780973095558
1.4500000000000006,1.1405008149643139,1.1085189496636243,1.124512468495108
1.5000000000000007,1.481976476444771,1.5715701872921728,1.5267937105878904
1.5500000000000007,1.8022443247934752,1.8193653701557313,1.810805593814862
1.6000000000000008,1.8629526714990554,1.5595924015500497,1.7115066108069206
1.6500000000000008,1.7339814535089586,1.4662123283822786,1.6002790565324465
1.7000000000000008,2.096720369848557,1.6234230623569703,1.860642356272356
1.7500000000000009,2.2422032297881254,1.6948257623593657,1.9692785926553347
1.800000000000001,2.707155507433026,2.2057177978077642,2.4570810820630156
1.850000000000001,2.808685940957056,2.647950581432741,2.7283846624725934
1.900000000000001,3.466074669174294,3.34094427857954,3.4035499971261705
1.950000000000001,3.8571699163847897,4.048580556483001,3.9529706011656174
2.000000000000001,4.276999640774821,4.814266247094141,4.546388947601918
