AAA,AAB,ABB,BBB,all,x
0.0,0.0,0.0,0.0,0.0,0.0
8.051545508836878e-07,1.8886341317024775e-07,1.8886341317024775e-07,8.051545508836878e-07,1.988035928107871e-06,0.001
3.2013523496726558e-06,7.509345017750674e-07,7.509345017750674e-07,3.2013523496726558e-06,7.904573702895446e-06,0.002
7.1599539258920135e-06,1.6794953653326946e-06,1.6794953653326946e-06,7.1599539258920135e-06,1.7678898582449418e-05,0.003
1.2652662798462507e-05,2.967908557664045e-06,2.967908557664045e-06,1.2652662798462507e-05,3.12411427122531e-05,0.004
1.9651522054357296e-05,4.609616284355417e-06,4.609616284355417e-06,1.9651522054357296e-05,4.852227667742543e-05,0.005
2.812891095796787e-05,6.598139607424563e-06,6.598139607424563e-06,2.812891095796787e-05,6.945410113078486e-05,0.006
3.805754159092191e-05,8.927077657129833e-06,8.927077657129833e-06,3.805754159092191e-05,9.396923849610349e-05,0.007
4.9410455522097855e-05,1.1590106850862462e-05,1.1590106850862462e-05,4.9410455522097855e-05,0.00012200112474592062,0.008
6.216102050758301e-05,1.4580980119062683e-05,1.4580980119062683e-05,6.216102050758301e-05,0.0001534840012532914,0.009000000000000001
7.628292722032419e-05,1.7893526138100735e-05,1.7893526138100735e-05,7.628292722032419e-05,0.00018835290671684982,0.010000000000000002
9.175018600922161e-05,2.152164857006434e-05,2.152164857006434e-05,9.175018600922161e-05,0.0002265436691585719,0.011000000000000003
0.00010853712368741912,2.5459325309394614e-05,2.5459325309394614e-05,0.00010853712368741912,0.0002679928979936275,0.012000000000000004
0.00012661838034954515,2.9700607736313074e-05,2.9700607736313074e-05,0.00012661838034954515,0.0003126379761717164,0.013000000000000005
0.00014596890621766212,3.423961997698248e-05,3.423961997698248e-05,0.00014596890621766212,0.0003604170523892892,0.014000000000000005
0.0001665639585156815,3.907055817034505e-05,3.907055817034505e-05,0.0001665639585156815,0.00041126903337205314,0.015000000000000006
0.00018837909837200707,4.418768974158191e-05,4.418768974158191e-05,0.00018837909837200707,0.0004651335762271779,0.016000000000000007
0.0002113901877501676,4.958535268213809e-05,4.958535268213809e-05,0.0002113901877501676,0.0005219510808646113,0.017000000000000008
0.0002355733864072036,5.5257954836257644e-05,5.5257954836257644e-05,0.0002355733864072036,0.0005816626824869225,0.01800000000000001
0.00026090514887957536,6.119997319397447e-05,6.119997319397447e-05,0.00026090514887957536,0.0006442102441470997,0.01900000000000001
0.00028736222149635933,6.740595319050406e-05,6.740595319050406e-05,0.00028736222149635933,0.0007095363493737268,0.02000000000000001
0.00031492163941950434,7.387050801198253e-05,7.387050801198253e-05,0.00031492163941950434,0.0007775842948629737,0.02100000000000001
0.0003435607237109179,8.058831790749927e-05,8.058831790749927e-05,0.0003435607237109179,0.0008482980832368344,0.022000000000000013
0.00037325707842615754,8.75541295073703e-05,8.75541295073703e-05,0.00037325707842615754,0.0009216224158670557,0.023000000000000013
0.00040398858773450325,9.476275514759956e-05,9.476275514759956e-05,0.00040398858773450325,0.0009975026857642056,0.024000000000000014
0.000435733413065186,0.00010220907220047575,0.00010220907220047575,0.000435733413065186,0.0010758849705313235,0.025000000000000015
0.00046846999027955536,0.00010988802241125376,0.00010988802241125376,0.00046846999027955536,0.0011567160253816182,0.026000000000000016
0.0005021770268689628,0.00011779461124086787,0.00011779461124086787,0.0005021770268689628,0.0012399432762196614,0.027000000000000017
0.0005368334991781463,0.00012592390721462694,0.00012592390721462694,0.0005368334991781463,0.0013255148127855466,0.028000000000000018
0.0005724186496539009,0.00013427104127684098,0.00013427104127684098,0.0005724186496539009,0.0014133793818614836,0.02900000000000002
0.000608911984118818,0.00014283120615132775,0.00014283120615132775,0.000608911984118818,0.0015034863805402914,0.03000000000000002
0.0006462932690698871,0.00015159965570775132,0.00015159965570775132,0.0006462932690698871,0.0015957858495552766,0.03100000000000002
0.0006845425290017419,0.00016057170433374197,0.00016057170433374197,0.0006845425290017419,0.0016902284666709677,0.03200000000000002
0.0007236400437543504,0.0001697427263127489,0.0001697427263127489,0.0007236400437543504,0.0017867655401341987,0.03300000000000002
0.0007635663458849344,0.00017910815520757724,0.00017910815520757724,0.0007635663458849344,0.0018853490021850231,0.03400000000000002
0.0008043022180639191,0.00018866348324956134,0.00018866348324956134,0.0008043022180639191,0.001985931402626961,0.035000000000000024
0.0008458286904947051,0.00019840426073332594,0.00019840426073332594,0.0008458286904947051,0.002088465902456062,0.036000000000000025
0.0008881270383570614,0.00020832609541708848,0.00020832609541708848,0.0008881270383570614,0.0021929062675482996,0.037000000000000026
0.0009311787792739412,0.00021842465192845541,0.00021842465192845541,0.0009311787792739412,0.0022992068624047932,0.03800000000000003
0.0009749656708015196,0.00022869565117566515,0.00022869565117566515,0.0009749656708015196,0.0024073226439543694,0.03900000000000003
0.0010194697079422544,0.00023913486976423262,0.00023913486976423262,0.0010194697079422544,0.002517209155412974,0.04000000000000003
0.0010646731206807806,0.0002497381394189486,0.0002497381394189486,0.0010646731206807806,0.0026288225201994584,0.04100000000000003
0.0011105583715424346,0.00026050134641118837,0.00026050134641118837,0.0011105583715424346,0.0027421194359072464,0.04200000000000003
0.0011571081531742266,0.0002714204309914853,0.0002714204309914853,0.0011571081531742266,0.0028570571683314235,0.04300000000000003
0.001204305385948062,0.00028249138682732327,0.00028249138682732327,0.001204305385948062,0.002973593545550771,0.04400000000000003
0.0012521332155860248,0.00029371026044610477,0.00029371026044610477,0.0012521332155860248,0.003091686952064259,0.04500000000000003
0.001300575010807539,0.00030507315068325,0.00030507315068325,0.001300575010807539,0.0032112963229815783,0.046000000000000034
0.0013496143609982123,0.0003165762081353833,0.0003165762081353833,0.0013496143609982123,0.0033323811382671912,0.047000000000000035
0.00139923507390019,0.0003282156346185632,0.0003282156346185632,0.00139923507390019,0.0034549014170375063,0.048000000000000036
0.0014494211733238243,0.00033998768263151434,0.00033998768263151434,0.0014494211733238243,0.003578817711910677,0.04900000000000004
0.0015001568968804806,0.00035188865482381655,0.00035188865482381655,0.0015001568968804806,0.0037040911034085943,0.05000000000000004
0.0015514266937363087,0.0003639149034690107,0.0003639149034690107,0.0015514266937363087,0.003830683194410639,0.05100000000000004
0.0016032152223867816,0.00037606282994257845,0.00037606282994257845,0.0016032152223867816,0.00395855610465872,0.05200000000000004
0.0016555073484518467,0.0003883288842047544,0.0003883288842047544,0.0016555073484518467,0.004087672465313202,0.05300000000000004
