AAA,AAB,ABB,BBB,all,x
0.0,0.0,0.0,0.0,0.0,0.0
4.5509033592208947e-07,3.874840844463602e-07,6.230762601001717e-07,8.089450689950351e-07,2.2745957494636564e-06,0.001
1.8121881211847019e-06,1.5404078068684767e-06,2.4728582502851194e-06,3.205185916659832e-06,9.03064009499813e-06,0.002
4.059116089992958e-06,3.4446101724515546e-06,5.520517196119448e-06,7.143481861974101e-06,2.0167725320538065e-05,0.003
7.18380640810643e-06,6.086104481305447e-06,9.737674801597489e-06,1.257944909431167e-05,3.558703478532104e-05,0.004
1.1174299853638132e-05,9.45107654168972e-06,1.5096397387022744e-05,1.946954715979111e-05,5.5191320942141706e-05,0.005
1.6018745003371946e-05,1.3525882899720646e-05,2.1569190095525173e-05,2.7771065639375773e-05,7.888488363799354e-05,0.006
2.170539742456378e-05,1.8297049085418203e-05,2.912899116746639e-05,3.7442111016184166e-05,0.00010657354869363255,0.007
2.822261887219195e-05,2.3751267874952397e-05,3.774916628199054e-05,4.84415937295037e-05,0.00013816464675863856,0.008
3.555887649162263e-05,2.9875397568949365e-05,4.740350296498646e-05,6.072921541303261e-05,0.00017356699243859105,0.009000000000000001
4.370274202665601e-05,3.665646028671869e-05,5.806620506273428e-05,7.426545631490557e-05,0.00021269086369101454,0.010000000000000002
5.2642891032919765e-05,4.4081640276264876e-05,6.971188728051714e-05,8.901156289709019e-05,0.00025544798148679197,0.011000000000000003
6.236810209657558e-05,5.213828223994659e-05,8.231556978548652e-05,0.00010492953561177124,0.0003017514897337799,0.012000000000000004
7.286725605830575e-05,6.0813889675648774e-05,9.585267287307665e-05,0.00012198211685237024,0.0003515159354594014,0.013000000000000005
8.412933524254643e-05,7.00961232333337e-05,0.00011029901169627108,0.0001401327790768774,0.0004046572492490286,0.014000000000000005
9.614342269193436e-05,7.99727990868379e-05,0.00012563079105703168,0.00015934571310120192,0.0004610927259370059,0.015000000000000006
0.00010889870140693434,9.04318873207837e-05,0.0001418246002592077,0.0001795858165602777,0.0005207410055472035,0.016000000000000007
0.00012238445359061482,0.00010146151033247422,0.00015885740802224936,0.00020081868253468596,0.0005835220544800244,0.017000000000000008
0.0001365900598985387,0.00011304994124864235,0.00017670655745505775,0.00022301058834059079,0.0006493571469428296,0.01800000000000001
0.0001515049986937379,0.0001251856023569256,0.0001953497610893096,0.000246128484480804,0.0007181688466207771,0.01900000000000001
0.0001671188453067391,0.0001378570635519388,0.00021476509597160247,0.0002701399837548319,0.0007898809885851123,0.02000000000000001
0.00018342127130060787,0.00015105304079581852,0.00023493099881377317,0.00029501335052577475,0.0008644186614359743,0.02100000000000001
0.00020040204374098197,0.00016476239459311382,0.0002558262612007479,0.000320717490141986,0.0009417081896768297,0.022000000000000013
0.00021805102447105922,0.0001789741284798991,0.00027743002485529036,0.0003472219385114158,0.0010216771163176646,0.023000000000000013
0.0002363581693915114,0.00019367738752698528,0.0002997217769590213,0.00037449685182659785,0.001104254185704116,0.024000000000000014
0.0002553135277452905,0.00020886145685710777,0.0003226813455290862,0.0004025129964382582,0.0011893693265697426,0.025000000000000015
0.000274907241407299,0.00022451576017596916,0.00034628889484985935,0.00043124173887555564,0.0012769536353086832,0.026000000000000016
0.00029512954417889155,0.00024062985831701687,0.00037052492095907545,0.0004606550360109823,0.001366939359465966,0.027000000000000017
0.00031597076108717673,0.000257193447799836,0.00039537024718778535,0.0004907254253679862,0.0014592598814427843,0.028000000000000018
0.0003374213076890926,0.0002741963594020401,0.00042080601975354447,0.0005214260155693949,0.0015538497024140722,0.02900000000000002
0.0003594716893802204,0.000291628556744541,0.0004468137034062412,0.0005527304769247467,0.0016506444264557493,0.03000000000000002
0.00038211250070831004,0.0003094801348900814,0.00047337507712598366,0.0005846130321546635,0.0017495807448790384,0.03100000000000002
0.0004053344246914867,0.0003277413189549185,0.0005004722298724705,0.000617048447250415,0.0018505964207692909,0.03200000000000002
0.0004291282321411083,0.000346402462733537,0.0005280875563852703,0.0006500120224668559,0.0019536302737267713,0.03300000000000002
0.0004534847809892446,0.000365454047336286,0.0005562037530344497,0.0006834795834469373,0.0020586221648069176,0.03400000000000002
0.00047839501562074916,0.0003848866798398208,0.0005848038137209887,0.0007174274724760129,0.0021655129816575717,0.035000000000000024
0.0005038499662098942,0.000404691091950242,0.0006138710258264303,0.0007518325398641941,0.0022742446238507605,0.036000000000000025
0.0005298407480615399,0.0004248581386788188,0.0006433889662112194,0.0007866721354550138,0.002384759988406592,0.037000000000000026
0.0005563585609568095,0.00044537879703018953,0.000673341497261189,0.0008219241002587014,0.0024970029555068892,0.03800000000000003
0.0005833946885032412,0.0004662441647029254,0.0007037127629816552,0.0008575667582083738,0.0026109183743961957,0.03900000000000003
0.0006109404974893884,0.00048744545880235595,0.0007344871851385963,0.0008935789080374791,0.0027264520494678195,0.04000000000000003
0.0006389874372438399,0.0005089740145655443,0.0007656494594463872,0.0009299398152768555,0.002843550726532627,0.04100000000000003
0.0006675270389986342,0.0005308212840983078,0.0007971845518015736,0.0009666292043697752,0.0029621620792682907,0.04200000000000003
0.0006965509152570342,0.000552978835124178,0.0008290776945621691,0.0010036272509033719,0.003082234695846753,0.04300000000000003
0.0007260507591656426,0.0005754383497451977,0.0008613143828719707,0.0010409145739548812,0.0032037180657376926,0.04400000000000003
0.0007560183438908235,0.0005981916232144473,0.0008938803710293894,0.0010784722285511164,0.003326562566685777,0.04500000000000003
