AAA,AAB,ABB,BBB,all,x
0.0,0.0,0.0,0.0,0.0,0.0
6.22660639043232e-07,0.0,0.0,2.462779849007657e-06,3.0854404880508894e-06,0.001
2.4813201370478463e-06,0.0,0.0,9.704455335485083e-06,1.218577547253293e-05,0.002
5.562073375938185e-06,0.0,0.0,2.1509943341244753e-05,2.7072016717182937e-05,0.003
9.851119396030627e-06,0.0,0.0,3.767058134336996e-05,4.752170073940058e-05,0.004
1.533476074605902e-05,0.0,0.0,5.7983967895534564e-05,7.331872864159359e-05,0.005
2.1999402836850063e-05,0.0,0.0,8.225380667441055e-05,0.00010425320951126061,0.006
2.9831553298629562e-05,0.0,0.0,0.00011028975401681758,0.00014012130731544715,0.007
3.881782134194033e-05,0.0,0.0,0.00014190726987474523,0.00018072509121668556,0.008
4.894491712215311e-05,0.0,0.0,0.00017692747211682706,0.00022587238923898017,0.009000000000000001
6.019965110755139e-05,0.0,0.0,0.0002151769941062646,0.000275376645213816,0.010000000000000002
7.256893345097141e-05,0.0,0.0,0.0002564878454865947,0.00032905677893756613,0.011000000000000003
8.603977336497904e-05,0.0,0.0,0.0003006972761080581,0.00038673704947303717,0.012000000000000004
0.0001005992785005643,0.0,0.0,0.00034764764302866805,0.00044824692152923234,0.013000000000000005
0.00011623465432933572,0.0,0.0,0.00039718628052539203,0.0005134209348547278,0.014000000000000005
0.00013293320352919595,0.0,0.0,0.00044916537305215,0.0005820985765813459,0.015000000000000006
0.00015068232537347994,0.0,0.0,0.0005034418310825948,0.0006541241564560747,0.016000000000000007
0.00016946951512353804,0.0,0.0,0.0005598771697768815,0.0007293466849004195,0.017000000000000008
0.00018928236342474576,0.0,0.0,0.0006183373904128518,0.0008076197538375976,0.01800000000000001
0.00021010855570592212,0.0,0.0,0.0006786928645232435,0.0008888014202291656,0.01900000000000001
0.00023193587158213847,0.0,0.0,0.0007408182206817189,0.0009727540922638573,0.02000000000000001
0.0002547521842609002,0.0,0.0,0.000804592233881636,0.001059344418142536,0.02100000000000001
0.00027854545995168367,0.0,0.0,0.0008698977174526316,0.0011484431774043153,0.022000000000000013
0.0003033037572788107,0.0,0.0,0.0009366214174611665,0.0012399251747399773,0.023000000000000013
0.0003290152266976426,0.0,0.0,0.001004653909542286,0.0013336691362399286,0.024000000000000014
0.0003556681099140763,0.0,0.0,0.0010738894981108954,0.0014295576080249717,0.025000000000000015
0.0003832507393073267,0.0,0.0,0.0011442261179018998,0.0015274768572092264,0.026000000000000016
0.00041175153735597544,0.0,0.0,0.001215565237789571,0.0016273167751455465,0.027000000000000017
0.0004411590160672706,0.0,0.0,0.0012878117668375128,0.0017289707829047834,0.028000000000000018
0.0004714617764096602,0.0,0.0,0.0013608739625315695,0.0018323357389412296,0.02900000000000002
