x,A,B,all
0.05,0.050578079563851026,0.021720947946760848,0.014415499820338483
0.1,0.0245260501120107,0.019202494360430155,0.002656997539028022
0.15000000000000002,0.062161911091379515,0.0048294695421954165,0.028655004377211305
0.2,0.038510769994311134,0.0170165644054752,0.027762512518290386
0.25,0.06808240518073685,0.10102056305696716,0.01654058024838939
0.3,0.04806071556661473,0.026662131888697614,0.010685334572447542
0.35,0.11598632918883096,0.04844678188953847,0.03370220084878087
0.39999999999999997,0.07539693346611133,0.24089745939921103,0.1582157809573807
0.44999999999999996,0.1027893351648823,0.2865419115708676,0.19475020053388878
0.49999999999999994,0.11581642127947339,0.24690442489156894,0.18140346130153934
0.5499999999999999,0.002678533381519781,0.2268743336651522,0.114902237308596
0.6,0.17368159063766703,0.01320836552243941,0.08014936292448009
0.65,0.18740875150267505,0.005212685560388989,0.09100535984950354
0.7000000000000001,0.31525410321550607,0.09781127376903441,0.2064147286576937
0.7500000000000001,0.17426446221628375,0.08529655890813269,0.12976074799062065
0.8000000000000002,0.08949116314786593,0.1659628276437705,0.12771239425673753
0.8500000000000002,0.18180445113547775,0.16093209755720375,0.17136718707172477
0.9000000000000002,0.1884308080505569,0.17143078343097187,0.17993007453634902
0.9500000000000003,0.12090611202706159,0.06330145887243535,0.09209549734325494
1.0000000000000002,0.03495005958592018,0.11713932970270585,0.04115248678818554
1.0500000000000003,0.03629403406679324,0.3203677224404974,0.14235531555492006
1.1000000000000003,0.19274650721928455,0.6463556164289154,0.22856878689878926
1.1500000000000004,0.202730193895091,0.6216484717367378,0.21116170556312416
1.2000000000000004,0.11472100272852807,0.6701485936576875,0.27925813501689395
1.2500000000000004,0.020707627221372923,0.9807249585047683,0.5030319710318633
1.3000000000000005,0.03444970145162028,1.2529538737318973,0.6134210052804494
1.3500000000000005,0.24119353439364424,1.6686964273700242,0.9600885100289043
1.4000000000000006,0.40606861473042816,1.855935078731609,1.136317245902396
1.4500000000000006,0.6621771864828315,1.9089028124092358,1.289476415616301
1.5000000000000007,0.9133694863991639,2.351491845087125,1.637686960913781
1.5500000000000007,0.982059096277159,2.342938665602122,1.6672071386773644
1.6000000000000008,1.0818191167585076,2.131563077152086,1.6094909885197441
1.6500000000000008,1.0750793872976405,2.1251263102644358,1.6029041691389687
1.7000000000000008,1.524727175196162,2.508559358711073,2.019112884747884
1.7500000000000009,1.9374442348559884,2.5513636816882324,2.2453678342609593
1.800000000000001,2.616998904795386,2.831712491847412,2.7244741810227935
1.850000000000001,3.227154883594234,3.2347300573802613,3.2309426187351984
1.900000000000001,3.624108839541835,3.574259240665729,3.5991904845059395
1.950000000000001,4.193906447347855,3.7474491402551307,3.971196708551897
2.000000000000001,4.7251410282243755,3.965819585076821,4.346987211540897
