empirical_min_dist,estimated_true_dist,best_x,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
200.0,203.5451696501135,0.20399280666636777,0.035898170161211294,2,0.4,0.4,0.4,200
300.0,296.6861803789124,0.2810683757560208,0.025338569689156324,2,0.4,0.4,0.4,300
400.0,392.55983741926474,0.36209136470795517,0.04293875221009559,2,0.4,0.4,0.4,400
498.0,496.7043361867615,0.4821408569793873,0.019133484204050488,2,0.4,0.4,0.4,500
588.0,599.3230699001723,0.6058265095469261,0.019950330000132906,2,0.4,0.4,0.4,600
662.0,676.5786459941312,0.6424796389928842,0.009706322956540576,2,0.4,0.4,0.4,700
724.0,784.2724893748781,0.7780314274442859,0.005543118824034595,2,0.4,0.4,0.4,800
770.0,857.6956760529469,0.8416312181099781,0.005940824335774563,2,0.4,0.4,0.4,900
811.0,943.9164738296734,0.9249905987234284,0.005580240759460934,2,0.4,0.4,0.4,1000
846.0,1072.3748349706811,1.0640173836490958,0.004135893269352888,2,0.4,0.4,0.4,1100
876.0,1166.8821221955338,1.16083771986007,0.0019585253004289916,2,0.4,0.4,0.4,1200
890.0,1226.60145353152,1.2207103818864709,0.0023995128947992285,2,0.4,0.4,0.4,1300
908.0,1301.8832042586366,1.2929255506613986,0.002870235855459469,2,0.4,0.4,0.4,1400
927.0,1400.4897289922797,1.3834966957856654,0.002300067525959568,2,0.4,0.4,0.4,1500
100.0,100.66577834224593,0.12117283996088976,0.03321596836525423,3,0.4,0.4,0.4,100
200.0,199.7546329557981,0.22286965720554175,0.022025963818835988,3,0.4,0.4,0.4,200
298.0,299.002309384456,0.3264205409069972,0.032475204559157554,3,0.4,0.4,0.4,300
398.0,396.54440090567437,0.41075927085991915,0.034744064101854606,3,0.4,0.4,0.4,400
496.0,476.41536631481324,0.4540361379230858,0.029310230107957434,3,0.4,0.4,0.4,500
589.0,594.2331860253203,0.5988958005552635,0.010849139716344635,3,0.4,0.4,0.4,600
664.0,706.1826291145716,0.7159813517533571,0.008931558292303942,3,0.4,0.4,0.4,700
721.0,804.8320261032746,0.8162166596490117,0.010714320634041766,3,0.4,0.4,0.4,800
772.0,868.4591605246246,0.8537310015057913,0.01001969535090025,3,0.4,0.4,0.4,900
814.0,962.3920747331133,0.9526553539553075,0.006798863463722722,3,0.4,0.4,0.4,1000
850.0,1063.5703910875652,1.0619424632731973,0.005903482067096238,3,0.4,0.4,0.4,1100
878.0,1131.517335625525,1.1130660388945854,0.00653309168974403,3,0.4,0.4,0.4,1200
891.0,1167.348768770419,1.140690239568529,0.005786739279148305,3,0.4,0.4,0.4,1300
907.0,1300.2262252382545,1.2926154104646916,0.002939451292207158,3,0.4,0.4,0.4,1400
917.0,1422.5953614202806,1.4311612476725943,0.0005220495804618187,3,0.4,0.4,0.4,1500
100.0,101.42655502635641,0.12311685691761814,0.038313876501224114,4,0.4,0.4,0.4,100
200.0,198.95132473635496,0.1928445544289046,0.014898644699518033,4,0.4,0.4,0.4,200
300.0,294.1508871502074,0.27902876585127295,0.029087198014509884,4,0.4,0.4,0.4,300
400.0,389.46312296932507,0.3492670076908779,0.040691314197204405,4,0.4,0.4,0.4,400
500.0,483.3899255811826,0.43230091162740053,0.03283367840522466,4,0.4,0.4,0.4,500
595.0,595.927408313737,0.581019974340679,0.009397793869368653,4,0.4,0.4,0.4,600
663.0,675.5704768459232,0.6523819069650874,0.01697486705583264,4,0.4,0.4,0.4,700
734.0,792.553012172054,0.7734893031892109,0.010875648662088807,4,0.4,0.4,0.4,800
781.0,935.8106649326127,0.9571017381353999,0.010825177689955216,4,0.4,0.4,0.4,900
816.0,1029.2489134394846,1.0528751369449814,0.0067479974816800035,4,0.4,0.4,0.4,1000
852.0,1151.6035023644124,1.1792221820544104,0.00252140109013114,4,0.4,0.4,0.4,1100
882.0,1284.5089750578895,1.3219920154450924,0.0014687253129322068,4,0.4,0.4,0.4,1200
903.0,1291.6717786881488,1.2907088377502753,0.0018798111344448872,4,0.4,0.4,0.4,1300
921.0,1426.2801408263106,1.431922467092768,0.0015950638629707167,4,0.4,0.4,0.4,1400
934.0,1448.1784218126695,1.4361646794864447,0.0015646057531429694,4,0.4,0.4,0.4,1500
100.0,97.41714250796454,0.06629784856620391,0.0612798357100737,5,0.4,0.4,0.4,100
200.0,197.60704890787406,0.17019129718209952,0.023639224992449658,5,0.4,0.4,0.4,200
300.0,298.38037114748346,0.3017635125070356,0.027333846115167978,5,0.4,0.4,0.4,300
398.0,388.84005199304056,0.34350783543054525,0.030452185986068643,5,0.4,0.4,0.4,400
498.0,482.84757144556386,0.438222292655169,0.018360384318833613,5,0.4,0.4,0.4,500
584.0,588.8230470994812,0.5734054811725939,0.008739743416217405,5,0.4,0.4,0.4,600
664.0,683.6246867752272,0.6605977243789154,0.00930671016912837,5,0.4,0.4,0.4,700
730.0,787.2429851518889,0.7645676067427434,0.008188782490484202,5,0.4,0.4,0.4,800
788.0,862.1986335745978,0.8030956000311935,0.010296028273616397,5,0.4,0.4,0.4,900
833.0,993.1414379799754,0.9610953283315726,0.004574835370797686,5,0.4,0.4,0.4,1000
870.0,1070.3084604548596,1.0192343623773426,0.004089661335191968,5,0.4,0.4,0.4,1100
892.0,1233.125802565255,1.2221650631677528,0.005683794037593759,5,0.4,0.4,0.4,1200
915.0,1287.6750650279187,1.260632121802503,0.0029337950648451257,5,0.4,0.4,0.4,1300
923.0,1362.4084362871938,1.3383366750069672,0.001106909559591737,5,0.4,0.4,0.4,1400
948.0,1525.1827789798717,1.5002744535051338,0.0015104146541637764,5,0.4,0.4,0.4,1500
100.0,100.89980518036144,0.08488453720155895,0.023700260360658768,6,0.4,0.4,0.4,100
200.0,200.45634828835836,0.19751583378742438,0.024980036112398463,6,0.4,0.4,0.4,200
300.0,299.8478123984965,0.2973503781602182,0.02741246512052206,6,0.4,0.4,0.4,300
396.0,396.14590274259086,0.41388079910722875,0.03870595262517146,6,0.4,0.4,0.4,400
493.0,495.5326527352359,0.4925055333814142,0.019243390882000926,6,0.4,0.4,0.4,500
585.0,601.1792820718923,0.5971066953848346,0.014682123272260574,6,0.4,0.4,0.4,600
664.0,697.0481748181602,0.6939543494592166,0.00757113662314593,6,0.4,0.4,0.4,700
733.0,836.5188689120226,0.8620590621658282,0.011915216079640396,6,0.4,0.4,0.4,800
787.0,986.3309908451598,1.0412245399111213,0.005970208976390386,6,0.4,0.4,0.4,900
823.0,1075.5662530682123,1.117940933366158,0.0050342065043752025,6,0.4,0.4,0.4,1000
852.0,1215.5856248075595,1.2737511285259704,0.005108332288153537,6,0.4,0.4,0.4,1100
872.0,1306.471438236642,1.3639792974686133,0.0027505882912419485,6,0.4,0.4,0.4,1200
891.0,1341.843063882639,1.3714840322014221,0.003474452789200082,6,0.4,0.4,0.4,1300
907.0,1453.4952633931573,1.4885116751732597,0.0025130010777789187,6,0.4,0.4,0.4,1400
917.0,1477.3714065980575,1.5002744535051338,0.003446533371052227,6,0.4,0.4,0.4,1500
100.0,100.24894649481686,0.12839484313171332,0.02148464356981444,7,0.4,0.4,0.4,100
200.0,199.05412398927288,0.21590222325894248,0.023738191969785778,7,0.4,0.4,0.4,200
300.0,293.43251157243157,0.283652028475534,0.032351473884611584,7,0.4,0.4,0.4,300
398.0,396.36409378411213,0.3789745330458418,0.019150347302433056,7,0.4,0.4,0.4,400
496.0,507.7195070433221,0.4912538701014167,0.02226351632602904,7,0.4,0.4,0.4,500
589.0,592.1436871150856,0.5749896892464903,0.012384388138039349,7,0.4,0.4,0.4,600
670.0,697.0483465597032,0.6939546660833242,0.010892242711108918,7,0.4,0.4,0.4,700
733.0,812.534270847123,0.8187788318319082,0.010457062129812976,7,0.4,0.4,0.4,800
787.0,940.0198518904425,0.9583235733595048,0.005949197471292513,7,0.4,0.4,0.4,900
829.0,1021.4407680363624,1.02063692457723,0.007949192061194207,7,0.4,0.4,0.4,1000
858.0,1100.533031361505,1.087781743721441,0.010819554720268186,7,0.4,0.4,0.4,1100
876.0,1208.6051754547261,1.2165686081662899,0.005790938138106902,7,0.4,0.4,0.4,1200
891.0,1279.8865245522297,1.288249921162963,0.004731149704748931,7,0.4,0.4,0.4,1300
910.0,1371.99999740554,1.377713983211232,0.003121659789977616,7,0.4,0.4,0.4,1400
929.0,1493.308530725329,1.5002744535051338,0.0021019107147114283,7,0.4,0.4,0.4,1500
100.0,100.13886361360417,0.1158857129464656,0.01672969304178757,8,0.4,0.4,0.4,100
200.0,197.20276551086306,0.17740801410694967,0.025646856241432123,8,0.4,0.4,0.4,200
299.0,291.89299707957105,0.24479638602137366,0.05493406998247973,8,0.4,0.4,0.4,300
399.0,386.43263069905913,0.3446110088871251,0.03760773303777708,8,0.4,0.4,0.4,400
497.0,484.5156823223137,0.45500319054584987,0.021813693034706844,8,0.4,0.4,0.4,500
592.0,583.2072846628807,0.5307649967315831,0.014032713350152364,8,0.4,0.4,0.4,600
675.0,684.4975833021231,0.640502170441051,0.009791656734697382,8,0.4,0.4,0.4,700
738.0,775.2611021644697,0.7280029737349107,0.009581085278285034,8,0.4,0.4,0.4,800
795.0,862.8410294078881,0.7961825118594419,0.009836786964599947,8,0.4,0.4,0.4,900
830.0,938.367017289635,0.8743785826924435,0.010410757752523033,8,0.4,0.4,0.4,1000
863.0,1010.2136005864463,0.9433400799765996,0.008021583979887224,8,0.4,0.4,0.4,1100
886.0,1103.3899903963932,1.0415499296884974,0.00816402455864581,8,0.4,0.4,0.4,1200
910.0,1201.695896778899,1.1485677372400576,0.004323314799565094,8,0.4,0.4,0.4,1300
932.0,1272.2857035052923,1.206765677996533,0.0035955072543161506,8,0.4,0.4,0.4,1400
945.0,1365.048461921574,1.30620073222603,0.00273703820145545,8,0.4,0.4,0.4,1500
100.0,100.84239723146,0.10613110236880971,0.017169792032706386,9,0.4,0.4,0.4,100
200.0,201.06188174311163,0.20383223694492486,0.018700987690960874,9,0.4,0.4,0.4,200
300.0,298.38290990591685,0.30177276343748904,0.021108129784060563,9,0.4,0.4,0.4,300
400.0,391.7002464851664,0.40104959337303747,0.02763072041057519,9,0.4,0.4,0.4,400
498.0,489.7828093545918,0.4750337195283615,0.018323324494464138,9,0.4,0.4,0.4,500
589.0,594.8663642370199,0.5718399263885257,0.016357491844783034,9,0.4,0.4,0.4,600
665.0,702.453319155963,0.6901396622086411,0.019162182952458303,9,0.4,0.4,0.4,700
736.0,827.9250159148768,0.8408911436736979,0.014655544995128186,9,0.4,0.4,0.4,800
785.0,950.0924500270229,0.9737123172074498,0.008741453900327765,9,0.4,0.4,0.4,900
831.0,1055.340861393575,1.076429874650142,0.0026191986505280413,9,0.4,0.4,0.4,1000
858.0,1123.7092931371658,1.1301762318801023,0.002231317879309992,9,0.4,0.4,0.4,1100
882.0,1196.456959365422,1.1897930220494009,0.0009748132683468376,9,0.4,0.4,0.4,1200
906.0,1398.8635137484248,1.4264041494145998,0.0010380261649282825,9,0.4,0.4,0.4,1300
924.0,1359.060804636147,1.3377868847763321,0.002556207301097975,9,0.4,0.4,0.4,1400
935.0,1414.7678659986577,1.3863531958884943,0.00194897941067992,9,0.4,0.4,0.4,1500
100.0,98.1608684853274,0.10719562015170891,0.04456839323790995,10,0.4,0.4,0.4,100
200.0,196.6152154224479,0.21282215556192052,0.04472975636614916,10,0.4,0.4,0.4,200
298.0,292.77409912475525,0.30591206783378644,0.03531797895428052,10,0.4,0.4,0.4,300
398.0,385.2490027587427,0.3718147533953305,0.041398404862212274,10,0.4,0.4,0.4,400
492.0,484.395584080099,0.4867161028693899,0.02447451527692585,10,0.4,0.4,0.4,500
591.0,598.2511419245096,0.6054164950936121,0.025230534273069725,10,0.4,0.4,0.4,600
671.0,691.7381359672809,0.6980237229472737,0.01939709806018068,10,0.4,0.4,0.4,700
728.0,777.660954866831,0.7684703430278139,0.013780250159491424,10,0.4,0.4,0.4,800
783.0,870.8190948167049,0.8458091213941108,0.012064584333786519,10,0.4,0.4,0.4,900
817.0,963.8181153396835,0.9530911182083437,0.009051431097261621,10,0.4,0.4,0.4,1000
854.0,1038.5042120485125,1.011165413809163,0.00639944620592026,10,0.4,0.4,0.4,1100
878.0,1140.6961707007501,1.1152263428118105,0.005132575046680217,10,0.4,0.4,0.4,1200
901.0,1222.2000948563311,1.195680640450502,0.005913492033661631,10,0.4,0.4,0.4,1300
917.0,1350.4279413265165,1.3360723789989506,0.002396766186762511,10,0.4,0.4,0.4,1400
933.0,1496.8886841245694,1.4969124010660333,0.0011987351806577342,10,0.4,0.4,0.4,1500
100.0,101.34539606546383,0.13942330132630987,0.03041998941942145,11,0.4,0.4,0.4,100
200.0,200.01222734175602,0.21118623106989742,0.03024149542465397,11,0.4,0.4,0.4,200
300.0,297.2618315186866,0.29524292809881136,0.03491094523621108,11,0.4,0.4,0.4,300
400.0,399.1023546609569,0.3928928057059128,0.025033227229371433,11,0.4,0.4,0.4,400
498.0,498.6148676614532,0.4866509058357175,0.022899725030980627,11,0.4,0.4,0.4,500
589.0,592.1436871150856,0.5749896892464903,0.01526208597976597,11,0.4,0.4,0.4,600
665.0,677.9963576204945,0.6586106740760596,0.017008316934633085,11,0.4,0.4,0.4,700
729.0,783.4652927698456,0.7851834859406035,0.010043896226675394,11,0.4,0.4,0.4,800
773.0,906.8914581700383,0.9367183040522324,0.00648391097933144,11,0.4,0.4,0.4,900
805.0,975.1274190651816,0.994043830959682,0.005322635374425943,11,0.4,0.4,0.4,1000
841.0,1079.3293171904886,1.0824249181045078,0.008257844281210088,11,0.4,0.4,0.4,1100
876.0,1169.9499052358738,1.1614586111315173,0.003952571734067499,11,0.4,0.4,0.4,1200
902.0,1267.7326275003497,1.2563739405407817,0.0012839673301389483,11,0.4,0.4,0.4,1300
917.0,1315.5149107116188,1.2958559893765282,0.0018304451388032592,11,0.4,0.4,0.4,1400
926.0,1485.3904899446468,1.4945459249519284,0.00044599365629197595,11,0.4,0.4,0.4,1500
100.0,99.72516556588188,0.07864258200818422,0.024359047856473713,12,0.4,0.4,0.4,100
200.0,200.510943269093,0.23014837739045513,0.0289379525335993,12,0.4,0.4,0.4,200
300.0,301.5452624485575,0.33828260154605994,0.02212955130329032,12,0.4,0.4,0.4,300
399.0,397.3528828723366,0.4046054748311639,0.02788151251373425,12,0.4,0.4,0.4,400
493.0,506.651462608092,0.5303774935640191,0.028289534761716337,12,0.4,0.4,0.4,500
588.0,586.7048506663086,0.5725398446281795,0.020968386273464222,12,0.4,0.4,0.4,600
665.0,673.3206246454116,0.6314334309196366,0.013343553723275859,12,0.4,0.4,0.4,700
731.0,789.3559651102457,0.7798683772706543,0.004516098186285896,12,0.4,0.4,0.4,800
781.0,891.922317967019,0.8890104985589271,0.005922896216466991,12,0.4,0.4,0.4,900
827.0,976.4688725194765,0.9566946860103553,0.0060801207402260025,12,0.4,0.4,0.4,1000
862.0,1066.6611115524065,1.032350901497709,0.0031501688203969852,12,0.4,0.4,0.4,1100
891.0,1138.6043501909874,1.0972006776797838,0.0037231796428732946,12,0.4,0.4,0.4,1200
913.0,1262.6714538516796,1.22878875690499,0.0012469942301064976,12,0.4,0.4,0.4,1300
927.0,1337.6103982079783,1.3004388480113829,0.0016705318063346979,12,0.4,0.4,0.4,1400
940.0,1462.8280824925328,1.4389928210822291,0.001355751291972984,12,0.4,0.4,0.4,1500
100.0,100.58124546333573,0.13752322628923563,0.02851048810989278,13,0.4,0.4,0.4,100
200.0,199.94762738066126,0.21408573698632305,0.026600444544461727,13,0.4,0.4,0.4,200
300.0,301.5095892501542,0.3131338146079139,0.015809107953036156,13,0.4,0.4,0.4,300
400.0,406.0714334178962,0.41671224460674655,0.015443602622053958,13,0.4,0.4,0.4,400
498.0,507.4864052535822,0.52654215691511,0.022287436433590976,13,0.4,0.4,0.4,500
590.0,601.2396158824758,0.6115895088290835,0.011397130554702355,13,0.4,0.4,0.4,600
662.0,702.6102225073103,0.7146652417011599,0.009972443817450992,13,0.4,0.4,0.4,700
719.0,781.7791262926393,0.7771879132886199,0.010601570681657294,13,0.4,0.4,0.4,800
774.0,848.5927429173157,0.8220990348237194,0.008832098220092767,13,0.4,0.4,0.4,900
812.0,932.4264912223874,0.9010680264026165,0.006132876426639457,13,0.4,0.4,0.4,1000
848.0,1057.4130626173342,1.044665731169336,0.00253518639642671,13,0.4,0.4,0.4,1100
874.0,1100.891817540014,1.071270815204183,0.003400744042047957,13,0.4,0.4,0.4,1200
894.0,1144.6124370273767,1.098546908321017,0.006366126942601705,13,0.4,0.4,0.4,1300
910.0,1239.9299294580312,1.1996470870125646,0.003787732415908389,13,0.4,0.4,0.4,1400
926.0,1302.6946612082118,1.2638308787995807,0.00395996830577234,13,0.4,0.4,0.4,1500
100.0,100.43729822317292,0.08032360822773452,0.008723421863451689,14,0.4,0.4,0.4,100
200.0,198.32024000293487,0.2120311493846504,0.02155993826925648,14,0.4,0.4,0.4,200
300.0,293.7769443119802,0.33520600638952447,0.02866059429993913,14,0.4,0.4,0.4,300
399.0,387.6450435498529,0.4261363925381689,0.03432318361033606,14,0.4,0.4,0.4,400
499.0,503.6103119022976,0.5608359446140874,0.021108787406941682,14,0.4,0.4,0.4,500
583.0,609.9762575123266,0.66498541823679,0.017134477678253414,14,0.4,0.4,0.4,600
656.0,699.7186202321712,0.7199083166658058,0.014617288718290225,14,0.4,0.4,0.4,700
719.0,782.7801709353241,0.7926202893152441,0.00877821761563308,14,0.4,0.4,0.4,800
768.0,881.1816361639501,0.8960655444610897,0.008795327668863158,14,0.4,0.4,0.4,900
806.0,988.0279712655783,1.0115660018121377,0.004140756935371758,14,0.4,0.4,0.4,1000
831.0,1041.1355619758253,1.0560126856838312,0.005074165710792125,14,0.4,0.4,0.4,1100
857.0,1092.9734890944908,1.0859072739383004,0.006104005103460131,14,0.4,0.4,0.4,1200
882.0,1242.6991379152107,1.250748493784058,0.003978691157436632,14,0.4,0.4,0.4,1300
910.0,1408.0228385737528,1.4282895771451227,0.0019481412374882713,14,0.4,0.4,0.4,1400
924.0,1481.7719806182176,1.494010252026621,0.001863134386293898,14,0.4,0.4,0.4,1500
100.0,99.28028389787038,0.07421524087531328,0.025074246544757123,15,0.4,0.4,0.4,100
200.0,199.64547975863283,0.19646563292070324,0.04836499281286228,15,0.4,0.4,0.4,200
299.0,299.7414099653129,0.2945471259725588,0.018660038908124968,15,0.4,0.4,0.4,300
399.0,400.21735173214375,0.4234203668506374,0.017100979667618338,15,0.4,0.4,0.4,400
499.0,497.86937175558455,0.5133800652220194,0.026124330904569802,15,0.4,0.4,0.4,500
592.0,604.0868618423294,0.6284240271844957,0.022003275300614727,15,0.4,0.4,0.4,600
662.0,680.2373511953134,0.6817556623285179,0.014206916412387964,15,0.4,0.4,0.4,700
721.0,779.1414855378578,0.7915737864116077,0.009974918943185616,15,0.4,0.4,0.4,800
769.0,897.9474660872929,0.9226283109956186,0.00881924027384356,15,0.4,0.4,0.4,900
820.0,1032.298958830895,1.0537790850064377,0.004898171456341609,15,0.4,0.4,0.4,1000
846.0,1069.495784434339,1.0634074830199114,0.00552126133972595,15,0.4,0.4,0.4,1100
873.0,1137.6689425876295,1.1145533307381859,0.0053026979109914,15,0.4,0.4,0.4,1200
892.0,1212.581758673178,1.1935441711013035,0.00419456594849884,15,0.4,0.4,0.4,1300
911.0,1373.7816126774483,1.3780826988678787,0.004096697114817741,15,0.4,0.4,0.4,1400
923.0,1433.5802036646528,1.433349753505594,0.002490544108369333,15,0.4,0.4,0.4,1500
100.0,100.36984928185906,0.09045882851547721,0.01795406076647059,16,0.4,0.4,0.4,100
200.0,202.43767000356692,0.21415776208771098,0.03178057218966751,16,0.4,0.4,0.4,200
300.0,303.1722276294308,0.2972712703152018,0.03446930150931175,16,0.4,0.4,0.4,300
400.0,409.01644335684966,0.41869546788777784,0.031053228700132572,16,0.4,0.4,0.4,400
500.0,494.67860640024503,0.48107655945673694,0.023959900804378254,16,0.4,0.4,0.4,500
592.0,593.8011228946492,0.5801671266569659,0.022323042957228957,16,0.4,0.4,0.4,600
673.0,706.1641028978133,0.7159473181033367,0.016018331618107954,16,0.4,0.4,0.4,700
731.0,778.6766019245882,0.7617766340639598,0.018702176706277853,16,0.4,0.4,0.4,800
785.0,858.8764647443068,0.8335353324016721,0.014797807300572731,16,0.4,0.4,0.4,900
820.0,908.3023095646068,0.8484830808156698,0.01612048740404855,16,0.4,0.4,0.4,1000
852.0,987.255615722722,0.9265596079797591,0.008150935647172803,16,0.4,0.4,0.4,1100
876.0,1115.9798083223372,1.0750685011167973,0.002956258403760049,16,0.4,0.4,0.4,1200
896.0,1223.7732443624068,1.1959950275401325,0.006389165045870903,16,0.4,0.4,0.4,1300
914.0,1313.73765627736,1.2954000093625233,0.0020019221683055892,16,0.4,0.4,0.4,1400
930.0,1496.7276074921049,1.4967185720470078,0.0015059020970481316,16,0.4,0.4,0.4,1500
100.0,100.0301481533735,0.13195108251274407,0.01795464891819265,17,0.4,0.4,0.4,100
200.0,200.5752785067549,0.22390047517036032,0.01608314109256399,17,0.4,0.4,0.4,200
300.0,303.9043120750788,0.32426587771708343,0.036670662706214295,17,0.4,0.4,0.4,300
399.0,399.1844931659339,0.39934830321058906,0.021157531353118767,17,0.4,0.4,0.4,400
497.0,513.2173766354882,0.538074804585688,0.02438657088167236,17,0.4,0.4,0.4,500
588.0,601.0823623933506,0.6167153227437246,0.024309976182367164,17,0.4,0.4,0.4,600
665.0,678.7084629355581,0.6754045268830202,0.025125407629535797,17,0.4,0.4,0.4,700
728.0,786.0345652635111,0.7861367636938956,0.012001326323534156,17,0.4,0.4,0.4,800
786.0,928.8064352886233,0.955061669641931,0.00802248888688862,17,0.4,0.4,0.4,900
824.0,1012.5886653436078,1.0181218278601847,0.0034197229709899404,17,0.4,0.4,0.4,1000
856.0,1141.6659758769008,1.1548427641656471,0.004296135498299954,17,0.4,0.4,0.4,1100
887.0,1294.8152663190758,1.3241646625401715,0.0011545618485658223,17,0.4,0.4,0.4,1200
904.0,1396.981197509113,1.4259613161842004,0.0014062592492320245,17,0.4,0.4,0.4,1300
923.0,1388.0311669550724,1.3809989445632203,0.0009223513125054018,17,0.4,0.4,0.4,1400
932.0,1444.4662174270045,1.4353893634103416,0.001568934958473366,17,0.4,0.4,0.4,1500
100.0,99.86021477923501,0.09634043794166325,0.01773462446411353,18,0.4,0.4,0.4,100
200.0,202.71339731909646,0.18419973888156096,0.037483145417002116,18,0.4,0.4,0.4,200
300.0,306.8302307394942,0.30313088813216243,0.04792721085865955,18,0.4,0.4,0.4,300
400.0,398.19434159627053,0.39238675778408144,0.02271922994772263,18,0.4,0.4,0.4,400
500.0,510.4297814692445,0.5238536052520615,0.028214461617269655,18,0.4,0.4,0.4,500
589.0,614.0731683574561,0.6379372875944271,0.017655465996898777,18,0.4,0.4,0.4,600
666.0,700.633334541964,0.7075141038238515,0.010511094806720984,18,0.4,0.4,0.4,700
727.0,787.8378038586736,0.7943534707526358,0.014590848230454475,18,0.4,0.4,0.4,800
775.0,923.253550082067,0.953489301416804,0.00592247745635604,18,0.4,0.4,0.4,900
821.0,998.1575985253736,1.0004599294123375,0.004041225395872188,18,0.4,0.4,0.4,1000
841.0,1063.4956702808095,1.0618368071850566,0.003354503350487734,18,0.4,0.4,0.4,1100
866.0,1106.6785631884902,1.0894001609652435,0.00489721990682829,18,0.4,0.4,0.4,1200
888.0,1189.0501563935215,1.1660415885004125,0.0011078829817911685,18,0.4,0.4,0.4,1300
898.0,1239.6221513956232,1.223570240958096,0.0018664566799723838,18,0.4,0.4,0.4,1400
919.0,1355.5927564514889,1.3370847983498537,0.0021830097639298205,18,0.4,0.4,0.4,1500
100.0,100.36984928185906,0.09045882851547721,0.01795406076647059,19,0.4,0.4,0.4,100
198.0,197.07335035034626,0.17986435640260284,0.016797967688568227,19,0.4,0.4,0.4,200
298.0,301.3452411042361,0.29311363785710015,0.025438310975480063,19,0.4,0.4,0.4,300
398.0,403.39757783240196,0.3988157139287662,0.027247426990542327,19,0.4,0.4,0.4,400
498.0,506.72327246894935,0.4944865540599565,0.020241966230119195,19,0.4,0.4,0.4,500
596.0,595.5052373895734,0.5679368459468164,0.02027868658219564,19,0.4,0.4,0.4,600
679.0,682.4118072666519,0.6301167345105658,0.02058850418160647,19,0.4,0.4,0.4,700
745.0,792.0484676850624,0.7528382529036386,0.01336674605947062,19,0.4,0.4,0.4,800
790.0,869.2979024614099,0.8286642769974064,0.011525348848428289,19,0.4,0.4,0.4,900
834.0,974.1336202817089,0.9334163095277939,0.007800676390772255,19,0.4,0.4,0.4,1000
868.0,1128.4745050730314,1.112362099184606,0.0037934132017982147,19,0.4,0.4,0.4,1100
895.0,1214.153563505354,1.1938613458597094,0.005283262627703517,19,0.4,0.4,0.4,1200
911.0,1284.3485064842998,1.2599267383554236,0.004201933103117752,19,0.4,0.4,0.4,1300
927.0,1400.5268553404287,1.3835422896571863,0.0019739238891701167,19,0.4,0.4,0.4,1400
939.0,1504.464517614419,1.5002744535051338,0.0021997175495216694,19,0.4,0.4,0.4,1500
100.0,99.13332286266892,0.10575049265872288,0.0343010520311011,20,0.4,0.4,0.4,100
200.0,196.78640242666893,0.1846640474862271,0.04731956621493594,20,0.4,0.4,0.4,200
300.0,291.8015825861029,0.28495376654649085,0.0309020831790292,20,0.4,0.4,0.4,300
399.0,388.5587878232573,0.3710352523744986,0.03061537485098543,20,0.4,0.4,0.4,400
499.0,486.14912112537013,0.4626149442270892,0.03406925853060436,20,0.4,0.4,0.4,500
589.0,586.8346813082916,0.5640173836490958,0.017921569692219596,20,0.4,0.4,0.4,600
669.0,699.3705317662301,0.6947790038310713,0.01179294408736251,20,0.4,0.4,0.4,700
727.0,771.1950892026993,0.7457095850132835,0.014139288203546393,20,0.4,0.4,0.4,800
777.0,882.2192870482315,0.8670573522794935,0.00973444539706078,20,0.4,0.4,0.4,900
815.0,979.4606699574297,0.9695244256372648,0.00745185104546138,20,0.4,0.4,0.4,1000
845.0,1054.3863975411641,1.0437989279339157,0.0039533409631760386,20,0.4,0.4,0.4,1100
874.0,1134.5788993120034,1.1137921113180123,0.002127072693150916,20,0.4,0.4,0.4,1200
901.0,1251.1025408908233,1.226142990795289,0.003949572410104169,20,0.4,0.4,0.4,1300
916.0,1292.6633085965618,1.261682322669224,0.0031013618412200944,20,0.4,0.4,0.4,1400
925.0,1396.859672975882,1.3827002347256685,0.0009129795331817799,20,0.4,0.4,0.4,1500
100.0,100.43729822317292,0.08032360822773452,0.008723421863451689,21,0.4,0.4,0.4,100
200.0,202.71339731909646,0.18419973888156096,0.03868084543268898,21,0.4,0.4,0.4,200
300.0,300.74155367040817,0.27671215115101117,0.010126355870525652,21,0.4,0.4,0.4,300
400.0,400.5946136812747,0.37871253347978373,0.03257664697256476,21,0.4,0.4,0.4,400
500.0,501.85024362764653,0.4775940246614921,0.018420381110704445,21,0.4,0.4,0.4,500
591.0,577.2923348429442,0.5355519402533027,0.02706501532087344,21,0.4,0.4,0.4,600
666.0,666.4022610864166,0.6385674044147761,0.02202079613012143,21,0.4,0.4,0.4,700
731.0,770.0218182807283,0.7453712652709841,0.010591710884430446,21,0.4,0.4,0.4,800
776.0,858.8764647443068,0.8335353324016721,0.005407098024529581,21,0.4,0.4,0.4,900
819.0,977.9799737735544,0.9690310426797448,0.0033812902065530927,21,0.4,0.4,0.4,1000
842.0,1074.8598293954103,1.0813582940829787,0.003572786037490647,21,0.4,0.4,0.4,1100
865.0,1190.7015023785732,1.2124448338383222,0.002475322477943381,21,0.4,0.4,0.4,1200
887.0,1296.625726686679,1.3246439488417623,0.0012742716124215096,21,0.4,0.4,0.4,1300
907.0,1406.1764441735208,1.4278960822104751,0.003405229325984162,21,0.4,0.4,0.4,1400
