x,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all
0.0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0
0.006,0,0,0,0,0,27.3777644891357,26.10792809858579
0.007,0,0,0,0,0,31.219811644978396,33.557682876376084
0.008,0,0,0,0,0,12.668719671681862,11.083337297514001
0.009000000000000001,0,0,0,0,0,13.694985053825475,15.798029875283458
0.010000000000000002,0,0,0,0,0,12.67372440269184,14.797325257214492
0.011000000000000003,0,0,0,0,0,11.387174039831535,13.526261041388311
0.012000000000000004,0,0,0,0,0,17.659364461214224,19.96166906883104
0.013000000000000005,0,0,0,0,0,16.82576849734635,19.155028410770395
0.014000000000000005,0,0,0,0,0,10.153392149390237,12.39118665503982
0.015000000000000006,6.220322581249416,0,0,0,0,2.965257276257802,2.7611332794243153
0.016000000000000007,20.644989071461424,0,0,0,0,14.401287856749324,14.523713370763288
0.017000000000000008,52.7955488439376,0,0,0,0,16.554615402642778,17.1391465871798
0.01800000000000001,36.383548238075285,0,0,0,0,17.77810537135315,15.667911074881912
0.01900000000000001,21.5162970519169,0,0,0,0,15.963659631951192,14.76749080161497
0.02000000000000001,43.63556357171174,0,0,0,0,15.927113859448559,16.42636520561547
0.02100000000000001,73.50214107739632,0,0,0,0,23.80152248775701,24.609662627425955
0.022000000000000013,107.68447946465515,0,0,0,0,18.906562130922374,20.09026769537216
0.023000000000000013,146.5530177823986,0,0,0,0,15.839728395574149,17.300212075873848
0.024000000000000014,93.6592946956384,0,0,0,0,13.43857741273686,14.573776242211881
0.025000000000000015,13.294565320998373,0,0,0,0,18.36871349367703,18.239709726575022
0.026000000000000016,1.2153745404962182,0,0,0,0,14.201512178855841,13.761029701160071
0.027000000000000017,1.4808647584785357,0,0,0,0,14.764266644653036,14.385941907388574
0.028000000000000018,4.975849315982879,0,0,0,0,13.877871480723686,13.629904289505294
0.02900000000000002,20.04246995169706,0,0,0,0,12.350954245158546,12.539934975048935
0.03000000000000002,24.199807966035927,0,0,0,0,16.674261965817387,16.863259696416485
0.03100000000000002,28.997050225770405,0,0,0,0,12.372595644213526,12.767632188725758
0.03200000000000002,45.552133880530405,0,0,0,0,10.73715024212661,11.475277103718211
0.03300000000000002,51.00731175862183,0,0,0,0,11.668059100622765,12.494246959352965
0.03400000000000002,15.699983174828969,0,0,0,0,12.173587642313015,12.271830333101564
0.035000000000000024,29.11463281915495,0,0,0,0,10.66886893541653,11.133066966927824
0.036000000000000025,24.03089278599159,0,0,0,0,10.868808709812027,11.220223575923624
0.037000000000000026,16.375552368141896,0,0,0,0,9.836673658160944,10.024116708281674
0.03800000000000003,4.543798247828287,0,0,0,0,10.52736166143458,10.332377924942318
0.03900000000000003,11.774829030522705,0,0,0,0,10.85013409800629,10.878976189474187
0.04000000000000003,19.301590544026787,0,0,0,0,9.880358772832535,10.158899538241752
0.04100000000000003,14.08844605458959,0,0,0,0,9.737922866660362,9.874533498165384
0.04200000000000003,13.236180102928417,0,0,0,0,10.166154145439622,10.265410623764442
0.04300000000000003,13.114460467873243,0,0,0,0,10.33469377125653,10.426441688911716
0.04400000000000003,11.387174039831665,0,0,0,0,9.839205238305052,9.891781579049265
0.04500000000000003,10.481276231060559,0,0,0,0,10.833435232288332,10.821052096526465
0.046000000000000034,13.888328440624376,0,0,0,0,10.937437624954752,11.040136841277356
0.047000000000000035,13.857823348074243,0,0,0,0,12.315912667476107,12.3712240329501
0.048000000000000036,12.68784201919116,0,0,0,0,11.68746742152069,11.724173672908078
0.04900000000000004,10.69954563489389,0,0,0,0,11.420875217308213,11.39352290450884
0.05000000000000004,12.084021655874547,0,0,0,0,11.826475093437274,11.836335040246443
0.05100000000000004,15.024112663987417,0,0,0,0,10.677473586117697,10.841107337642882
0.05200000000000004,18.10956815116344,0,0,0,0,10.832700282563783,11.104984401002339
0.05300000000000004,18.83120552267107,0,0,0,0,10.071606628866748,10.40119588127132
0.05400000000000004,17.56286427021305,0,0,0,0,10.393352049610192,10.671651045234345
0.05500000000000004,11.876488993434304,0,0,0,0,9.071415940706343,9.186346017172278
0.05600000000000004,15.570772091163606,0,0,0,0,8.700733984862609,8.977623528624989
0.057000000000000044,15.69043850324924,0,0,0,0,8.278383034094224,8.581106003302564
0.058000000000000045,8.998794756445085,0,0,0,0,7.541944055479723,7.6056623098807785
0.059000000000000045,9.999082866939512,0,0,0,0,6.228021106450116,6.392534073766705
0.060000000000000046,5.975937313575332,0,0,0,0,4.971325690124396,5.01703845957893
0.06100000000000005,3.440456998639007,0,0,0,0,4.987099431082601,4.913768946138801
0.06200000000000005,6.276005726369598,0,0,0,0,4.174883629064644,4.272990497421305
0.06300000000000004,8.090507491386765,0,0,0,0,4.2236177618884145,4.404567211092826
0.06400000000000004,8.437239674643912,0,0,0,0,3.849699421534897,4.066830644820218
0.06500000000000004,8.002070388920853,0,0,0,0,4.065900936027748,4.256662934610191
0.06600000000000004,7.830030575992259,0,0,0,0,3.8275071487207186,4.024843960092346
0.06700000000000005,7.884038122236047,0,0,0,0,4.014268877608035,4.2087296436697486
0.06800000000000005,5.330837623129021,0,0,0,0,3.837693020338093,3.9157017360411785
0.06900000000000005,5.128583699588636,0,0,0,0,4.484106032362488,4.5186446061044006
0.07000000000000005,6.191726287490541,0,0,0,0,4.074682267849861,4.188650379837043
0.07100000000000005,5.981408487930249,0,0,0,0,3.946057148308426,4.05766628798986
0.07200000000000005,6.28755850585527,0,0,0,0,3.4544571033762104,3.611452754670877
0.07300000000000005,6.11683637367242,0,0,0,0,2.7814635293113152,2.968722053526861
0.07400000000000005,4.678724647459087,0,0,0,0,2.8707847602194696,2.975522556370528
0.07500000000000005,4.632738406466179,0,0,0,0,2.532131533403305,2.655658896490088
0.07600000000000005,6.862714192481622,0,0,0,0,1.8068109564036858,2.101496182646973
0.07700000000000005,5.488098589384403,0,0,0,0,1.61395045609577,1.8461776474903266
0.07800000000000006,5.836926592513735,0,0,0,0,1.0930114640694841,1.3801431692121624
0.07900000000000006,5.832260060716517,0,0,0,0,0.8809286513844774,1.1853492694478134
0.08000000000000006,6.185339585545286,0,0,0,0,0.878850770361372,1.2098543971504734
0.08100000000000006,8.394772653371401,0,0,0,0,0.9732507162486297,1.435789900197792
0.08200000000000006,6.16245076882363,0,0,0,0,0.8332418333050002,1.1774682723260592
0.08300000000000006,5.653043793841163,0,0,0,0,0.8018755884562248,1.1221080242928214
0.08400000000000006,7.769670654810073,0,0,0,0,0.4489798096428111,0.9301601039935695
0.08500000000000006,8.015909533410742,0,0,0,0,0.36853062162468786,0.878591204478642
0.08600000000000006,8.90429196025442,0,0,0,0,0.06738106586203044,0.6609494506451347
0.08700000000000006,8.09705413718828,0,0,0,0,0.1503038622625405,0.6976922504781574
0.08800000000000006,8.798585442822333,0,0,0,0,0.1373320047440214,0.4836043703580591
0.08900000000000007,9.236486834601976,0,0,0,0,0.11725932546871957,0.5418015565638116
0.09000000000000007,7.729215340895321,0,0,0,0,0.4838327026701484,0.11063232898426961
0.09100000000000007,6.0383877533496015,0,0,0,0,0.6411754484654401,0.14270058265835422
0.09200000000000007,6.650881279670332,0,0,0,0,0.6566989369267301,0.10484494629890392
0.09300000000000007,7.456267439433786,0,0,0,0,0.9426705948075887,0.30348937801896864
0.09400000000000007,6.996177789036392,0,0,0,0,1.2906636358141508,0.6485443369035178
