x,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all
0.0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0
0.009000000000000001,50.030812445295574,0,0,0,0,0,0.06162489059115672
0.010000000000000002,24.59688183033665,0,0,0,0,0,50.806236339326695
0.011000000000000003,45.35038510468133,0,0,0,0,0,9.299229790637353
0.012000000000000004,48.91338284509166,0,0,0,0,0,2.173234309816669
0.013000000000000005,47.75149249474545,0,0,0,0,0,4.497015010509103
0.014000000000000005,30.422362560248814,0,0,0,0,0,39.15527487950237
0.015000000000000006,39.481470407613024,0,0,0,0,0,21.037059184773945
0.016000000000000007,22.435978675430942,0,0,0,0,0,55.12804264913812
0.017000000000000008,16.114608158396802,0,0,0,0,193.59887144561117,30.488387309160533
0.01800000000000001,4.38491156322603,0,0,0,0,143.5647936475274,46.13887618851644
0.01900000000000001,28.297787255515626,0,0,0,0,199.36150359620314,79.61690215772188
0.02000000000000001,9.164100410397793,0,0,0,0,172.91025102599446,55.94871487199685
0.02100000000000001,19.426692985248692,0,0,0,0,162.73872456754714,64.21170285471696
0.022000000000000013,20.50951508685818,0,0,0,0,213.32473922583122,74.06929956990626
0.023000000000000013,15.80368638444582,0,0,0,0,164.69414030730476,61.11817236096811
0.024000000000000014,27.93345354569481,0,0,0,0,97.71533729789195,55.34776501977226
0.025000000000000015,10.22429561132908,0,0,0,0,95.01221531235149,40.84215550336494
0.026000000000000016,8.75063872659608,0,0,0,0,83.51670285113086,36.570569563632276
0.027000000000000017,12.69198940274235,0,0,0,0,53.6708946401032,30.029218541625788
0.028000000000000018,0.7378180794419891,0,0,0,0,68.31413456094619,24.87822886779879
0.02900000000000002,5.006469115185812,0,0,0,0,91.75094360164364,35.70066777962474
0.03000000000000002,0.01045979203214743,0,0,0,0,61.30719321295509,23.46970344695327
0.03100000000000002,2.629343402911151,0,0,0,0,71.04890567151857,28.286679253638926
0.03200000000000002,4.019460751172713,0,0,0,0,71.49154340058203,29.49361440452112
0.03300000000000002,1.3209776764669754,0,0,0,0,61.474763802144935,22.498096677489258
0.03400000000000002,2.939859960962867,0,0,0,0,55.419004254787076,23.849519015533453
0.035000000000000024,6.171944240376199,0,0,0,0,39.877323364305155,20.716046191112675
0.036000000000000025,6.143869573380794,0,0,0,0,37.53853522184552,19.818846634982005
0.037000000000000026,3.7297551155159243,0,0,0,0,45.78235854072506,21.21229811251298
0.03800000000000003,3.329278504305692,0,0,0,0,39.79843562347241,18.828670279951556
0.03900000000000003,5.264189031983395,0,0,0,0,35.96624416631189,18.66144945423583
0.04000000000000003,6.717619269355768,0,0,0,0,31.194137450400667,17.696798206532286
0.04100000000000003,7.03864123718384,0,0,0,0,33.56958650110121,18.841381145466464
0.04200000000000003,9.92096564684074,0,0,0,0,30.059157826414623,19.145102624198007
0.04300000000000003,7.7500554045142875,0,0,0,0,27.813858824665235,16.92750491846347
0.04400000000000003,4.227561904837837,0,0,0,0,24.172342269343847,13.32912364864058
0.04500000000000003,1.8175209985997476,0,0,0,0,26.679938916862458,12.89611136632302
0.046000000000000034,3.7644914198555797,0,0,0,0,26.63730942100657,14.065566839260141
0.047000000000000035,8.149350833191674,0,0,0,0,23.374259445631278,15.261212906122635
0.048000000000000036,10.374988494556307,0,0,0,0,21.65776509622207,15.742059816701754
0.04900000000000004,12.760831731185352,0,0,0,0,23.65788689848477,17.958224776911315
0.05000000000000004,12.021767825176362,0,0,0,0,20.11459515855413,15.927113859448578
0.05100000000000004,13.98634372268047,0,0,0,0,18.785768721530168,16.33657761386975
0.05200000000000004,14.99751192771565,0,0,0,0,19.551868835743985,17.230473324370326
0.05300000000000004,14.846101131371169,0,0,0,0,17.638711493228218,16.225633877693955
0.05400000000000004,15.021843635983746,0,0,0,0,18.317598467960348,16.64644594722645
0.05500000000000004,13.39027832072496,0,0,0,0,16.698747979950376,15.020726767166776
0.05600000000000004,15.019517886669304,0,0,0,0,16.740508179237924,15.87362321751091
0.057000000000000044,13.578521621723121,0,0,0,0,17.052688165446412,15.289437938156944
0.058000000000000045,11.15943202884075,0,0,0,0,18.122438956821842,14.535206537308813
0.059000000000000045,10.186742475030007,0,0,0,0,16.614302452740073,13.309443678775795
0.060000000000000046,8.357690490228537,0,0,0,0,17.369617224069327,12.68375798128328
0.06100000000000005,8.277917968010376,0,0,0,0,13.780244107945554,10.96091062562478
0.06200000000000005,7.533113625946458,0,0,0,0,15.200692162753084,11.23492526210415
0.06300000000000004,5.29490298922477,0,0,0,0,15.372632978292485,10.10364659030748
0.06400000000000004,3.9785953612345804,0,0,0,0,13.942541130008244,8.732778924948857
0.06500000000000004,4.0978931389034035,0,0,0,0,13.69989499505409,8.687233424243434
0.06600000000000004,4.10952890899903,0,0,0,0,13.824484949253815,8.750472646126731
0.06700000000000005,4.409694893829009,0,0,0,0,12.472747248195377,8.291340765748284
0.06800000000000005,3.28154463918594,0,0,0,0,12.6942197436311,7.7827701667445
0.06900000000000005,3.886014695035301,0,0,0,0,11.726468634283258,7.66368795667296
0.07000000000000005,3.7144497567133707,0,0,0,0,9.909781932446261,6.72228020078563
0.07100000000000005,3.3888241590457104,0,0,0,0,9.018372699642955,6.128996868663634
0.07200000000000005,2.2585212190701136,0,0,0,0,9.226035690910566,5.627503507295293
0.07300000000000005,2.8356450304193705,0,0,0,0,9.763936803402382,6.186899756736565
0.07400000000000005,2.4270667842862945,0,0,0,0,9.884890080100691,6.024993985690749
0.07500000000000005,3.360808836937781,0,0,0,0,9.254188288166686,6.225820595744156
0.07600000000000005,2.9451679017932033,0,0,0,0,9.44423153195692,6.095264838812588
0.07700000000000005,2.8324322332602865,0,0,0,0,7.990428436043239,5.348332517025486
0.07800000000000006,3.2112176350335875,0,0,0,0,7.039642816045461,5.090574626529951
0.07900000000000006,4.033024586135915,0,0,0,0,6.669632740020608,5.334832187321018
0.08000000000000006,3.5590500238658156,0,0,0,0,7.177465468445343,5.337193053121758
0.08100000000000006,3.691147180520441,0,0,0,0,6.6715745393188195,5.160247453588768
0.08200000000000006,3.7777437955830577,0,0,0,0,5.627378949164415,4.6943926366796775
0.08300000000000006,3.886380532471858,0,0,0,0,5.474857299023403,4.674592827862373
0.08400000000000006,2.998037869440401,0,0,0,0,6.55180717130093,4.744788219273026
0.08500000000000006,2.779282209581951,0,0,0,0,4.6890323857735074,3.725367652515349
0.08600000000000006,1.9525687237494838,0,0,0,0,4.042211448400234,2.9867912575195104
0.08700000000000006,2.518512416611214,0,0,0,0,3.2062010963924057,2.8612073668338875
0.08800000000000006,2.2121086220967934,0,0,0,0,2.922619804176914,2.5661337385513683
0.08900000000000007,2.2926084136260654,0,0,0,0,3.0288795874285612,2.659423887258476
0.09000000000000007,2.3443653145364105,0,0,0,0,3.2475436429043545,2.7939706188083604
0.09100000000000007,2.2790979867419163,0,0,0,0,3.428818063031734,2.8507450803409675
0.09200000000000007,2.37243095915714,0,0,0,0,3.261080533455377,2.8148355873298145
0.09300000000000007,1.8028063246532555,0,0,0,0,3.5166582829807584,2.6525793323715607
0.09400000000000007,1.7421524563708355,0,0,0,0,3.947606067899537,2.833055567879559
0.09500000000000007,2.0616189525299804,0,0,0,0,4.085045180772033,3.063401627760941
0.09600000000000007,1.5008600347797476,0,0,0,0,2.9271919076574107,2.2090500821655454
