x,A-cycles,B-cycles,all
0.05,0.012036922546122465,0.045061734395881126,0.017704944722540923
0.1,0.07335743999495556,0.2826700020331857,0.02099476626442913
0.15000000000000002,0.0986000791343227,0.42863559422124303,0.03255727672099368
0.2,0.18663189958255666,0.7474865313794328,0.08714166339741874
0.25,0.19386865881152276,0.7517807706971602,0.10881258295382615
0.3,0.13958694012143208,0.7538484828512261,0.07195849746034146
0.35,0.024946482757916794,0.11461526743196228,0.030594865298359118
0.39999999999999997,0.07629243091326757,0.4338545252068413,0.09524856323778885
0.44999999999999996,0.08920552121964699,2.430710889271671,0.024924333711778383
0.49999999999999994,0.09563880673029933,3.514547606348814,0.04245752954105817
0.5499999999999999,0.009877486794138834,4.656433696185638,0.15976459399002021
0.6,0.028242806134434528,3.7466053787067897,0.12729509421142965
0.65,0.06113253526344629,4.614494878912751,0.16301596796204826
0.7000000000000001,0.11846942848337323,7.934806639273004,0.037069253427631614
0.7500000000000001,0.08609853886847597,10.578913095022537,0.0901577212658936
0.8000000000000002,0.23962974698696854,11.73186077718485,0.07277270021850808
0.8500000000000002,0.2293365942501294,14.070880066269718,0.059266672653472685
0.9000000000000002,0.33880271462834227,13.883747765563774,0.19844054483241347
0.9500000000000003,0.3769346150686706,16.610166716909788,0.23314936444615905
1.0000000000000002,0.15023922404615586,18.819915673669303,0.013633041805099761
1.0500000000000003,0.010644105439276543,26.86385506367431,0.18840610624686988
1.1000000000000003,0.02802791276469709,34.87216831132979,0.18723598983145795
1.1500000000000004,0.38653632161366586,39.37560387600652,0.16718492955492956
1.2000000000000004,0.15099622338137847,46.693501577067764,0.09216166434455825
1.2500000000000004,0.12784578049154105,56.37391782536267,0.1691609954123669
1.3000000000000005,0.05992324664476692,62.41402017556083,0.2559307346979405
1.3500000000000005,0.2880997057761914,70.35747795465396,0.08810525783514633
1.4000000000000006,0.14706966851998152,74.49281215232135,0.23541091273066156
1.4500000000000006,0.07387736641122551,78.80076451216283,0.3290044667720094
1.5000000000000007,0.07665672236127354,82.71611343288029,0.353330885358883
1.5500000000000007,0.052892856291813506,84.4777462855609,0.3524335485094981
1.6000000000000008,0.08155536077837318,87.22047131799961,0.3400771676826761
1.6500000000000008,0.1068763244373691,89.11422677909725,0.31265864313409986
1.7000000000000008,0.15868191558847305,91.43291077849925,0.295120176094968
1.7500000000000009,0.1590274131282874,92.87814269142696,0.3006832319586167
1.800000000000001,0.35034769353335615,94.80379772266618,0.18454247300740795
1.850000000000001,0.045123702003139914,95.99534783077524,0.5336149375767097
1.900000000000001,0.035748294052140285,97.03557109355643,0.6188252977590838
1.950000000000001,0.09768877545100937,97.54548784291082,0.561968583299134
2.000000000000001,0.04110069393562768,98.12783794793879,0.7599291552259212
