x,A-cycles,B-cycles,all
0.05,0.07302096031098529,0.2523495513737242,0.018778362521893004
0.1,0.038063213316133764,0.2785179975766412,0.04601679695845471
0.15000000000000002,0.10341474576187687,0.31482790596089066,0.0009215139862151121
0.2,0.14196636359735304,0.4072100684768129,0.013484143056325068
0.25,0.08255552363851545,0.3519418117761099,0.01283739974572224
0.3,0.013378626701032171,0.4652613208212164,0.10627454034903847
0.35,0.08308379721097145,0.2405032599288657,0.11342729395116176
0.39999999999999997,0.06941478642201579,0.19057334181288407,0.022625186526159066
0.44999999999999996,0.05482412605418815,0.5470163914474062,0.04599661218520394
0.49999999999999994,0.19571484924454988,0.4762171041240052,0.09080891678981819
0.5499999999999999,0.3105112682099078,0.22580186401916608,0.23241030537176025
0.6,0.2020647607891963,1.793524879288846,0.06510078365095129
0.65,0.2551292001776094,1.86162523598394,0.008143489444538323
0.7000000000000001,0.19702396601665767,1.3533497838766706,0.01694400309761177
0.7500000000000001,0.22534699440453074,1.5072635983959823,0.038755028581105654
0.8000000000000002,0.13454512194889467,1.4402882586178087,0.023072473002967605
0.8500000000000002,0.46475955780216227,0.6952432385371441,0.35668426439364853
0.9000000000000002,0.42351709167909063,0.56966828427432,0.3376131158296921
0.9500000000000003,0.5517607384727663,0.1160528363178491,0.498088240229961
1.0000000000000002,0.5722120415679891,0.40840446803530556,0.5599639799253519
1.0500000000000003,0.5693300327259667,0.3417538449920162,0.5067144847366096
1.1000000000000003,0.617331237873988,1.6394320611386168,0.6835114446695374
1.1500000000000004,0.7550439714897634,2.4492810158090554,0.8571568151091075
1.2000000000000004,0.9762757765421418,4.125263473576116,1.1542565103268658
1.2500000000000004,1.0795458980373474,5.470729504815561,1.3117903792476404
1.3000000000000005,1.3551405402541088,5.787553924370665,1.5718548639805767
1.3500000000000005,1.4340833886483009,7.765422857872229,1.725634918676683
1.4000000000000006,1.6921844405214828,7.946970346217335,1.9579948117403108
1.4500000000000006,1.6562077913379498,11.605078173468685,2.0621637146465197
1.5000000000000007,1.9867722440319262,11.5669996273872,2.3462910698872816
1.5500000000000007,2.321211793157336,12.606082163568898,2.680282808017452
1.6000000000000008,2.4313324074845055,10.590120816776366,2.6881157034019565
1.6500000000000008,2.5246638317054946,15.04694800140823,2.906318305918445
1.7000000000000008,2.2145698169654984,18.23463333856683,2.6833750797980507
1.7500000000000009,2.1273307778884902,19.175503558979962,2.5930229096164137
1.800000000000001,1.9102191037848772,20.016761972798463,2.371942385317167
1.850000000000001,2.2407129963683783,22.810818439305066,2.7397364264123074
1.900000000000001,2.419509308623047,25.374020198482963,2.949124862997694
1.950000000000001,2.756188612707642,26.55979114884031,3.268677522426795
2.000000000000001,2.5557168810157167,31.688325164062505,3.1775101348336645
