x,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,all
0.05,5.349576319925765,0,0,0.8009881251047132,2.181823542305936
0.1,0.5886429791104146,0,0,0.31285616779866265,0.45056028077724036
0.15000000000000002,0.6028521298084362,0,0,0.7721299038563648,0.08936932980034346
0.2,0.03959542047732164,0,0,1.4900369870148613,0.7311129527616504
0.25,0.038455958161681826,0,0,0.5729715579861446,0.3064302156995911
0.3,0.4689908346638739,0,0,0.27550650259558734,0.3723426087876016
0.35,0.9121311778169885,0,0,1.562356709821609,1.2383141682119645
0.39999999999999997,1.3667265132780617,0,0,0.7869273663294619,1.0776765057861373
0.44999999999999996,1.6255867442581422,0,0,0.9093029721907091,1.2687439799816576
0.49999999999999994,2.0941784632581673,0,0,0.0018711981522606294,1.0590851195072442
0.5499999999999999,1.3513869241812366,0,0,0.4625021065652375,0.9089378846742543
0.6,1.9776773191298023,0,0,0.137840588672755,0.9312107863296955
0.65,2.047788502435543,0,0,0.8439700191031745,1.4495553600789126
0.7000000000000001,1.9504584729907046,0,0,1.3183905179414868,1.6354398656750044
0.7500000000000001,1.4849353182832257,0,0,1.7018947182429625,1.5935346021843317
0.8000000000000002,2.4080394409335324,0,0,1.8076414732882682,2.10876105616918
0.8500000000000002,2.1133468092212517,0,0,2.847388760806275,2.4817490904351747
0.9000000000000002,3.978200432644141,0,0,2.2332826425371954,3.113597364505869
0.9500000000000003,3.430322182033252,0,0,1.829199435376475,2.6363428867380394
1.0000000000000002,4.110167246949501,0,0,4.6633778205247856,4.38757274189565
1.0500000000000003,4.862499216430118,0,0,5.616502719143729,5.241000857740845
1.1000000000000003,8.95767005348731,0,0,7.317267712108698,8.14479210753631
1.1500000000000004,10.730326194463931,0,0,10.067730774854681,10.400253450981273
1.2000000000000004,14.199236706910133,0,0,10.48429941195537,12.381127623274978
1.2500000000000004,18.778728537971027,0,0,14.857701639804093,16.864422476576404
1.3000000000000005,23.146269203569556,0,0,16.77258239473097,20.086311081842087
1.3500000000000005,24.734683109015894,0,0,23.059794276949496,23.90645403731319
1.4000000000000006,25.42471143984074,0,0,28.56726817009057,27.02980871017529
1.4500000000000006,35.019171131447386,0,0,30.090485508682924,32.644871615096434
1.5000000000000007,39.63650887064605,0,0,34.04464152137098,36.96434524516955
1.5500000000000007,43.96767445757381,0,0,38.987023298247024,41.58332017917269
1.6000000000000008,50.032978266113766,0,0,42.396822120735806,46.485936599819375
1.6500000000000008,54.61775020002106,0,0,47.86237713819213,51.47404195455182
1.7000000000000008,60.93737418286335,0,0,55.426464316545314,58.36348023367217
1.7500000000000009,67.18662407252907,0,0,61.6680108483635,64.64135172595374
1.800000000000001,70.88352817083843,0,0,65.39560677895459,68.3758894487097
1.850000000000001,72.48833602475871,0,0,73.33921223017855,72.92045640133318
1.900000000000001,79.16716480322003,0,0,79.3797447542076,79.27399985551122
1.950000000000001,81.77037724926028,0,0,84.23137632061015,83.08994779690096
2.000000000000001,85.54302975687487,0,0,85.37092296826624,85.45748555425284
