n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,356,644.6776,490.952,85.9314,29.9808,13.9662,7.6538,22.947
1000,357,643.6872,489.9878,85.836,29.9636,13.9704,7.6656,23.1392
1000,358,642.6932,489.0018,85.7442,29.951,13.9728,7.6804,23.2976
1000,359,641.7012,488.0222,85.6486,29.9526,13.9614,7.7024,23.4844
1000,360,640.7084,487.0488,85.537,29.9464,13.974,7.717,23.693
1000,361,639.7154,486.0782,85.4346,29.9376,13.9762,7.7268,23.8504
1000,362,638.7224,485.1016,85.3328,29.9312,13.974,7.7482,24.0156
1000,363,637.7304,484.1312,85.2344,29.9164,13.9786,7.7624,24.1896
1000,364,636.7336,483.1736,85.1134,29.9006,13.9752,7.7736,24.3446
1000,365,635.7396,482.2194,84.9966,29.8874,13.9872,7.767,24.5348
1000,366,634.7468,481.2476,84.8906,29.8932,13.979,7.7806,24.7034
1000,367,633.7532,480.2758,84.8126,29.859,13.978,7.7932,24.8798
1000,368,632.7594,479.3098,84.718,29.8392,13.9814,7.8054,25.0858
1000,369,631.7682,478.372,84.5782,29.8388,13.9828,7.816,25.2758
1000,370,630.778,477.4252,84.466,29.816,13.9968,7.8114,25.4758
1000,371,629.7852,476.4736,84.3514,29.7994,13.9984,7.819,25.651
1000,372,628.7944,475.5028,84.268,29.783,13.9866,7.832,25.821
1000,373,627.7984,474.5548,84.1672,29.7568,13.9818,7.845,26.0018
1000,374,626.806,473.6156,84.0476,29.737,13.9868,7.8502,26.187
1000,375,625.8136,472.6802,83.9292,29.7102,13.9854,7.859,26.349
1000,376,624.8216,471.7374,83.8132,29.6872,13.9904,7.8752,26.5486
1000,377,623.8284,470.8078,83.69,29.6668,13.9986,7.874,26.7512
1000,378,622.8376,469.8854,83.5588,29.644,14.0028,7.878,26.9598
1000,379,621.8454,468.9444,83.447,29.6236,14.0036,7.8888,27.16
1000,380,620.855,468.0138,83.3386,29.613,13.9922,7.8904,27.4206
1000,381,619.8606,467.0754,83.2304,29.577,14.0042,7.8876,27.6196
1000,382,618.8674,466.1522,83.1108,29.5642,14.001,7.8838,27.8464
1000,383,617.878,465.2312,82.9968,29.5298,14.0026,7.8882,28.0424
1000,384,616.886,464.291,82.8998,29.4998,14.0002,7.895,28.2708
1000,385,615.8944,463.3576,82.7772,29.485,14.0,7.9082,28.4682
1000,386,614.902,462.4488,82.6548,29.452,13.9964,7.9096,28.6878
1000,387,613.9092,461.5246,82.5422,29.4368,14.0008,7.8962,28.95
1000,388,612.9154,460.6012,82.4306,29.4058,13.9986,7.8892,29.1636
1000,389,611.9216,459.6762,82.3252,29.3822,13.987,7.8934,29.3976
1000,390,610.9296,458.7506,82.2106,29.369,13.9756,7.9004,29.6532
1000,391,609.9346,457.8216,82.1062,29.3472,13.9776,7.8904,29.8974
1000,392,608.9436,456.9064,81.9854,29.3372,13.976,7.8824,30.1526
1000,393,607.9534,455.9914,81.873,29.308,13.9696,7.881,30.3626
1000,394,606.9618,455.0904,81.7362,29.2882,13.9706,7.895,30.6188
1000,395,605.9728,454.1968,81.601,29.2614,13.9664,7.8948,30.8698
1000,396,604.984,453.2898,81.4938,29.2314,13.973,7.882,31.159
1000,397,603.9936,452.399,81.3518,29.2144,13.9806,7.8716,31.4142
1000,398,603.0004,451.4936,81.233,29.1856,13.965,7.8842,31.6644
1000,399,602.0092,450.609,81.088,29.1706,13.954,7.8862,31.8844
1000,400,601.0162,449.6914,80.9772,29.1448,13.957,7.8844,32.1402
1000,401,600.0262,448.7926,80.8596,29.1162,13.9544,7.8818,32.4108
1000,402,599.0348,447.8822,80.7438,29.0994,13.9476,7.8762,32.6806
1000,403,598.0436,446.9832,80.625,29.0776,13.9366,7.8726,32.984
1000,404,597.0498,446.1038,80.482,29.055,13.9444,7.8638,33.2638
1000,405,596.056,445.2238,80.3428,29.027,13.94,7.865,33.5552
1000,406,595.0662,444.3342,80.2344,28.9864,13.9324,7.8654,33.847
1000,407,594.0768,443.449,80.1114,28.9596,13.923,7.8656,34.107
1000,408,593.0838,442.5602,79.987,28.9268,13.9264,7.862,34.4014
1000,409,592.0926,441.6678,79.8658,28.8946,13.9274,7.8648,34.6828
1000,410,591.0986,440.796,79.7234,28.8664,13.9224,7.8538,34.9762
1000,411,590.1094,439.913,79.6082,28.8256,13.924,7.8448,35.249
1000,412,589.1192,439.0594,79.4628,28.7876,13.916,7.8448,35.534
1000,413,588.1288,438.1932,79.3372,28.7446,13.9112,7.8398,35.8664
1000,414,587.137,437.306,79.2212,28.7232,13.8978,7.841,36.1898
1000,415,586.1478,436.4388,79.1008,28.694,13.8828,7.837,36.5002
1000,416,585.155,435.5744,78.963,28.6726,13.8726,7.8394,36.8276
1000,417,584.1632,434.718,78.8316,28.6378,13.8604,7.8256,37.1718
1000,418,583.1712,433.847,78.7072,28.5976,13.8558,7.8248,37.4936
1000,419,582.1804,432.981,78.5806,28.5646,13.8448,7.82,37.8382
1000,420,581.189,432.1192,78.4612,28.5182,13.835,7.8144,38.137
1000,421,580.1996,431.2558,78.3488,28.4732,13.822,7.8156,38.4728
1000,422,579.2106,430.399,78.2216,28.4356,13.8146,7.8078,38.7842
1000,423,578.2222,429.5536,78.0822,28.3982,13.8138,7.8102,39.1232
1000,424,577.2332,428.71,77.9454,28.369,13.803,7.8036,39.511
1000,425,576.2456,427.8498,77.8236,28.343,13.7812,7.801,39.8592
1000,426,575.2554,427.009,77.6898,28.3114,13.7722,7.788,40.2468
1000,427,574.2682,426.1538,77.5588,28.2788,13.7528,7.7946,40.556
1000,428,573.2826,425.2976,77.4314,28.2424,13.7496,7.7974,40.8814
1000,429,572.2922,424.4512,77.3096,28.212,13.7228,7.7858,41.2626
1000,430,571.305,423.6016,77.1932,28.1686,13.7096,7.7848,41.6408
1000,431,570.3164,422.7642,77.0568,28.1282,13.6984,7.7712,42.0356
1000,432,569.3288,421.9296,76.9228,28.0936,13.6738,7.764,42.3938
1000,433,568.3414,421.0772,76.798,28.0548,13.6594,7.7674,42.7284
1000,434,567.3558,420.216,76.6792,28.0282,13.652,7.756,43.075
1000,435,566.37,419.3834,76.5376,27.9914,13.6352,7.7574,43.4908
1000,436,565.383,418.5744,76.4028,27.9452,13.6114,7.7554,43.9136
1000,437,564.3964,417.738,76.266,27.9166,13.5976,7.7458,44.3102
1000,438,563.4084,416.9188,76.1252,27.8756,13.5912,7.747,44.7508
1000,439,562.4196,416.0824,75.9982,27.8328,13.5838,7.737,45.1672
1000,440,561.4296,415.257,75.8538,27.8072,13.5634,7.7346,45.6108
1000,441,560.4448,414.4376,75.7102,27.7782,13.5476,7.7204,46.0416
1000,442,559.4596,413.6104,75.58,27.7458,13.517,7.7194,46.4274
1000,443,558.4706,412.781,75.4452,27.7034,13.5064,7.713,46.9174
1000,444,557.486,411.9716,75.3186,27.6594,13.4728,7.703,47.3766
1000,445,556.5006,411.1478,75.1794,27.6214,13.461,7.6962,47.7922
1000,446,555.5158,410.3218,75.0532,27.577,13.452,7.689,48.294
1000,447,554.5284,409.52,74.9208,27.5254,13.4362,7.6764,48.7674
1000,448,553.5444,408.7086,74.7908,27.476,13.4116,7.6716,49.18
1000,449,552.5602,407.899,74.662,27.4238,13.4004,7.6588,49.6492
1000,450,551.5768,407.082,74.5458,27.376,13.386,7.6548,50.1252
1000,451,550.5894,406.2818,74.4108,27.3232,13.3646,7.6434,50.5566
1000,452,549.6022,405.4562,74.2964,27.2962,13.337,7.6336,51.1764
1000,453,548.6168,404.6624,74.1496,27.273,13.3058,7.6294,51.7178
1000,454,547.63,403.866,74.0136,27.2272,13.2788,7.625,52.2922
1000,455,546.6472,403.0744,73.8722,27.1912,13.2506,7.6136,52.7516
1000,456,545.665,402.2786,73.7468,27.1276,13.2416,7.6028,53.2712
1000,457,544.6834,401.4776,73.6142,27.094,13.225,7.588,53.7614
1000,458,543.6984,400.6764,73.4758,27.051,13.2142,7.584,54.33
1000,459,542.7202,399.887,73.3394,26.9884,13.2052,7.5854,54.8498
1000,460,541.7386,399.099,73.2014,26.949,13.1758,7.5768,55.3272
1000,461,540.756,398.2776,73.0794,26.917,13.1614,7.5718,55.8426
1000,462,539.7746,397.4668,72.9464,26.8726,13.153,7.5592,56.2748
1000,463,538.79,396.6642,72.8216,26.824,13.1482,7.5406,56.8014
1000,464,537.806,395.8752,72.6776,26.781,13.121,7.541,57.3274
1000,465,536.8212,395.077,72.5516,26.73,13.111,7.5328,57.9068
1000,466,535.8444,394.2888,72.436,26.679,13.0928,7.5192,58.392
1000,467,534.864,393.5068,72.3032,26.648,13.0628,7.5038,58.9712
1000,468,533.8836,392.7436,72.1744,26.5834,13.0368,7.4944,59.5668
1000,469,532.9016,391.9594,72.0458,26.5316,13.0126,7.4856,60.14
1000,470,531.917,391.1854,71.9148,26.4844,12.9926,7.4702,60.697
1000,471,530.9368,390.429,71.7694,26.4266,12.9652,7.461,61.2932
1000,472,529.9546,389.6598,71.6354,26.3826,12.94,7.4532,61.8796
1000,473,528.976,388.8972,71.4976,26.3326,12.9176,7.4394,62.5566
1000,474,527.9986,388.1116,71.3728,26.283,12.9078,7.4312,63.164
1000,475,527.017,387.3448,71.2338,26.2472,12.8858,7.4072,63.824
1000,476,526.0348,386.5842,71.0918,26.198,12.8638,7.3964,64.4704
1000,477,525.0518,385.823,70.945,26.1438,12.8522,7.381,65.1494
1000,478,524.0746,385.0524,70.809,26.0962,12.8362,7.3718,65.8168
1000,479,523.0976,384.2924,70.6746,26.0594,12.804,7.3592,66.505
1000,480,522.1176,383.5164,70.5498,26.0142,12.7784,7.3482,67.2712
1000,481,521.1454,382.7624,70.4192,25.9598,12.7574,7.344,67.9754
1000,482,520.17,381.995,70.3008,25.9128,12.7386,7.3264,68.6184
1000,483,519.1906,381.2308,70.1686,25.8696,12.714,7.3146,69.3378
1000,484,518.2116,380.4642,70.0332,25.8168,12.6906,7.3008,69.9776
1000,485,517.2326,379.7162,69.897,25.7648,12.6676,7.2936,70.7286
1000,486,516.259,378.9682,69.7578,25.7236,12.641,7.2814,71.4662
1000,487,515.28,378.2108,69.6192,25.6828,12.616,7.2692,72.1998
1000,488,514.303,377.4604,69.482,25.6334,12.5928,7.2566,72.9976
1000,489,513.324,376.6942,69.3654,25.5756,12.5782,7.2468,73.8366
1000,490,512.3512,375.946,69.2224,25.5254,12.5566,7.2474,74.545
1000,491,511.3792,375.2188,69.089,25.4684,12.5318,7.2348,75.4298
1000,492,510.4018,374.4678,68.9572,25.4136,12.5122,7.2268,76.2066
1000,493,509.4264,373.7284,68.823,25.3568,12.4862,7.2264,77.091
1000,494,508.4534,372.9966,68.6824,25.3116,12.4624,7.2174,77.91
1000,495,507.4836,372.2758,68.547,25.2532,12.4354,7.2008,78.6016
1000,496,506.5096,371.5284,68.4206,25.2014,12.4106,7.1922,79.521
1000,497,505.54,370.792,68.2706,25.165,12.3934,7.1818,80.367
1000,498,504.5644,370.0704,68.1346,25.1056,12.3654,7.1736,81.4126
1000,499,503.5912,369.3166,68.0058,25.0656,12.3414,7.1582,82.15
1000,500,502.6244,368.5998,67.8644,25.0068,12.311,7.1512,82.8934
1000,501,501.6512,367.8578,67.7244,24.9692,12.2784,7.144,83.766
1000,502,500.6828,367.1238,67.5944,24.9224,12.2554,7.1336,84.8302
1000,503,499.7126,366.41,67.459,24.8588,12.2288,7.1186,85.7096
1000,504,498.7448,365.6864,67.322,24.8126,12.1978,7.1092,86.5446
1000,505,497.7792,364.9802,67.1704,24.7644,12.172,7.097,87.3842
1000,506,496.8046,364.242,67.0398,24.7114,12.1516,7.0814,88.3034
1000,507,495.8408,363.5312,66.8982,24.654,12.1294,7.0706,89.2208
1000,508,494.868,362.7948,66.772,24.6014,12.1106,7.0538,90.1804
1000,509,493.891,362.0648,66.6454,24.5456,12.0856,7.0408,91.2548
1000,510,492.9284,361.3472,66.5024,24.501,12.0596,7.0386,92.2022
1000,511,491.967,360.639,66.3706,24.4404,12.035,7.0214,93.0734
1000,512,490.9926,359.923,66.2268,24.3966,12.0052,7.0072,94.1832
1000,513,490.0336,359.225,66.0864,24.3384,11.9732,6.9958,95.1068
1000,514,489.07,358.507,65.957,24.287,11.951,6.9842,96.1522
1000,515,488.102,357.8004,65.8176,24.2346,11.9326,6.9672,97.276
1000,516,487.1356,357.1038,65.6744,24.178,11.9062,6.9536,98.2704
1000,517,486.169,356.4124,65.5132,24.1306,11.8808,6.94,99.324
1000,518,485.2074,355.6996,65.3936,24.081,11.849,6.9228,100.271
1000,519,484.2442,355.0044,65.2536,24.0334,11.812,6.9058,101.337
1000,520,483.2818,354.305,65.1298,23.9828,11.7866,6.8798,102.5448
1000,521,482.3166,353.6076,64.9774,23.9298,11.7638,6.8702,103.4862
1000,522,481.3594,352.9046,64.846,23.8846,11.7308,6.8538,104.4704
1000,523,480.4014,352.1994,64.7088,23.8408,11.7068,6.8414,105.455
1000,524,479.4424,351.5132,64.5638,23.789,11.6724,6.8322,106.6064
1000,525,478.484,350.7958,64.4392,23.753,11.6442,6.8166,107.717
1000,526,477.5258,350.098,64.3108,23.6944,11.6152,6.8018,108.9456
1000,527,476.5648,349.402,64.1784,23.6412,11.5918,6.7842,110.1858
1000,528,475.6062,348.6956,64.0332,23.5954,11.5718,6.7756,111.2046
1000,529,474.6464,348.0046,63.9074,23.5432,11.5354,6.7632,112.3994
1000,530,473.692,347.319,63.785,23.4908,11.5004,6.7388,113.7172
1000,531,472.7384,346.6218,63.6542,23.4358,11.4784,6.7252,114.865
1000,532,471.7846,345.9462,63.5266,23.3792,11.453,6.71,116.2554
1000,533,470.8344,345.2762,63.383,23.3268,11.4276,6.6864,117.1902
1000,534,469.8778,344.5882,63.249,23.2764,11.403,6.6602,118.4768
1000,535,468.9296,343.8992,63.1258,23.2176,11.3896,6.643,119.6858
1000,536,467.9762,343.211,63.0042,23.1702,11.3524,6.6248,120.8982
1000,537,467.0162,342.518,62.881,23.1208,11.3232,6.6062,122.5424
1000,538,466.0636,341.824,62.7554,23.071,11.3034,6.5882,123.8998
1000,539,465.1134,341.1406,62.6296,23.019,11.2648,6.5682,125.1994
1000,540,464.1532,340.4608,62.4946,22.9658,11.2326,6.5566,126.6666
1000,541,463.201,339.7656,62.3774,22.9138,11.2094,6.5388,127.9706
1000,542,462.2504,339.0752,62.2584,22.8648,11.1762,6.5238,129.0932
1000,543,461.3038,338.4146,62.1154,22.8096,11.1546,6.5008,130.4308
1000,544,460.3624,337.7488,61.9848,22.7564,11.1324,6.4824,131.8754
1000,545,459.4156,337.0794,61.8492,22.7142,11.1004,6.4672,133.2596
1000,546,458.4628,336.4126,61.7164,22.6616,11.0724,6.4504,135.0552
1000,547,457.521,335.7444,61.5718,22.6046,11.0582,6.4346,136.303
1000,548,456.5658,335.0532,61.4498,22.5588,11.025,6.4172,137.9444
1000,549,455.6222,334.395,61.3166,22.5026,11.0,6.3986,139.2124
1000,550,454.6802,333.7446,61.1662,22.466,10.9806,6.3822,141.0018
1000,551,453.7408,333.086,61.0338,22.4164,10.9558,6.3564,142.3432
1000,552,452.7988,332.4214,60.8924,22.3772,10.9294,6.3336,144.014
1000,553,451.8572,331.7778,60.7666,22.3202,10.894,6.3252,145.568
1000,554,450.9168,331.1182,60.6414,22.2572,10.864,6.316,146.9226
1000,555,449.9796,330.4764,60.4972,22.212,10.8348,6.2946,148.4752
1000,556,449.0494,329.8136,60.3706,22.156,10.8074,6.277,149.7306
1000,557,448.1088,329.1534,60.2436,22.0984,10.779,6.2628,151.4038
1000,558,447.181,328.506,60.1186,22.0536,10.7436,6.2496,152.8828
1000,559,446.2532,327.871,59.9742,22.005,10.718,6.2376,154.4462
1000,560,445.3172,327.231,59.8502,21.949,10.6774,6.2196,156.0682
1000,561,444.378,326.5566,59.7196,21.9014,10.6572,6.204,157.2278
1000,562,443.4488,325.9238,59.5806,21.841,10.6238,6.1888,158.739
1000,563,442.5068,325.289,59.44,21.775,10.5984,6.1692,160.5364
1000,564,441.5732,324.6488,59.315,21.7134,10.5682,6.1566,162.2206
1000,565,440.6446,324.0046,59.2006,21.6438,10.544,6.1434,163.7886
1000,566,439.7104,323.338,59.0898,21.5786,10.5206,6.1322,165.1784
1000,567,438.7812,322.708,58.96,21.52,10.4858,6.1164,167.123
1000,568,437.8466,322.065,58.838,21.4728,10.4552,6.098,168.711
1000,569,436.9216,321.421,58.7002,21.4278,10.4314,6.0848,170.3338
1000,570,435.997,320.782,58.579,21.368,10.407,6.065,172.1368
1000,571,435.076,320.1548,58.4352,21.3146,10.3884,6.0532,173.711
1000,572,434.1602,319.5178,58.2974,21.2798,10.3608,6.036,175.1632
1000,573,433.2368,318.8924,58.1584,21.2288,10.3322,6.0192,176.9572
1000,574,432.324,318.2704,58.0222,21.1834,10.3068,6.0078,178.3902
1000,575,431.4068,317.6326,57.8984,21.127,10.2802,5.9888,179.77
1000,576,430.4812,317.007,57.767,21.0692,10.2542,5.9768,181.9668
1000,577,429.5626,316.3784,57.6326,21.0262,10.2368,5.9584,183.8218
1000,578,428.6416,315.7494,57.5002,20.9834,10.2062,5.9496,185.8314
1000,579,427.7266,315.1286,57.3782,20.926,10.1764,5.9336,187.3698
1000,580,426.803,314.503,57.2474,20.8772,10.152,5.9176,189.3086
1000,581,425.8906,313.8696,57.1254,20.8234,10.1246,5.8994,191.0864
1000,582,424.9798,313.2512,56.9954,20.7804,10.0914,5.8822,192.6926
1000,583,424.0686,312.6456,56.8598,20.723,10.063,5.8488,194.2684
1000,584,423.157,312.0412,56.7174,20.6738,10.0388,5.8282,196.579
1000,585,422.2492,311.4338,56.5684,20.622,10.0204,5.815,198.441
1000,586,421.3478,310.839,56.4244,20.5706,9.9948,5.805,200.1718
1000,587,420.447,310.2232,56.2992,20.5134,9.9748,5.7922,201.7926
1000,588,419.5492,309.612,56.1712,20.4598,9.9424,5.7768,203.2764
1000,589,418.6478,308.9886,56.0502,20.3942,9.9244,5.76,204.5996
1000,590,417.7442,308.3702,55.9106,20.3524,9.8944,5.7496,206.1144
1000,591,416.843,307.7706,55.7874,20.297,9.864,5.7336,208.114
1000,592,415.9454,307.1636,55.6482,20.241,9.8472,5.7134,209.618
1000,593,415.045,306.5526,55.521,20.1906,9.8234,5.6922,211.3994
1000,594,414.1546,305.946,55.386,20.1442,9.8038,5.6718,213.1178
1000,595,413.2548,305.3562,55.2408,20.0864,9.7732,5.66,214.9088
1000,596,412.3556,304.756,55.1206,20.0374,9.7348,5.6362,216.897
1000,597,411.4622,304.1412,54.9902,19.9878,9.7044,5.621,218.4018
1000,598,410.5784,303.5442,54.865,19.9432,9.6746,5.5988,220.135
1000,599,409.6878,302.9358,54.7398,19.9018,9.6426,5.5762,221.3984
1000,600,408.7866,302.3464,54.6096,19.8426,9.611,5.5596,223.5864
1000,601,407.8974,301.754,54.4842,19.7944,9.5678,5.5362,225.4566
1000,602,407.0082,301.1538,54.345,19.7442,9.5422,5.5192,226.8968
1000,603,406.1204,300.5382,54.2348,19.6906,9.518,5.509,228.7396
1000,604,405.2332,299.951,54.1004,19.6398,9.486,5.495,230.4766
1000,605,404.3376,299.3606,53.9714,19.5866,9.4588,5.4782,232.786
1000,606,403.4608,298.7778,53.839,19.539,9.4318,5.4636,234.476
1000,607,402.5698,298.1746,53.7232,19.4864,9.3946,5.444,235.9942
1000,608,401.6824,297.5712,53.6,19.4392,9.361,5.429,238.0424
1000,609,400.7972,296.987,53.4698,19.385,9.3358,5.4078,240.2152
1000,610,399.9176,296.3918,53.3444,19.3392,9.3048,5.3792,241.7914
1000,611,399.0454,295.8126,53.2078,19.2948,9.2788,5.3646,243.257
1000,612,398.1768,295.228,53.0878,19.2374,9.257,5.348,244.9116
1000,613,397.3046,294.6446,52.9652,19.182,9.2344,5.3298,246.8278
1000,614,396.43,294.0636,52.8426,19.1336,9.2122,5.3064,249.0068
1000,615,395.5596,293.475,52.7264,19.0804,9.1768,5.2916,250.6716
1000,616,394.6936,292.8828,52.6098,19.0354,9.1458,5.2682,252.2666
1000,617,393.8282,292.299,52.487,18.9886,9.114,5.2478,253.838
1000,618,392.9692,291.7224,52.3564,18.9418,9.0894,5.2316,255.0076
1000,619,392.1068,291.135,52.2364,18.891,9.0638,5.2216,256.7366
1000,620,391.2502,290.5512,52.1128,18.8398,9.0382,5.2128,258.7776
1000,621,390.3968,289.9792,51.9846,18.7952,9.01,5.1962,260.4718
1000,622,389.5352,289.4052,51.8628,18.7444,8.9852,5.1736,262.5938
1000,623,388.68,288.8292,51.7392,18.6992,8.9578,5.1644,264.4978
1000,624,387.826,288.2598,51.6096,18.6476,8.9326,5.1472,265.6652
1000,625,386.9762,287.6942,51.4908,18.5954,8.9006,5.134,267.3868
1000,626,386.121,287.1198,51.3672,18.5562,8.8722,5.1042,268.8978
1000,627,385.2668,286.5434,51.249,18.5076,8.8414,5.089,270.5572
1000,628,384.4182,285.976,51.1236,18.4538,8.813,5.077,271.9468
1000,629,383.5728,285.41,51.0044,18.3962,8.7848,5.0564,273.5682
1000,630,382.736,284.858,50.8834,18.3432,8.7512,5.0378,275.2378
1000,631,381.8898,284.2972,50.7648,18.293,8.7152,5.0194,277.365
1000,632,381.0462,283.7252,50.6616,18.238,8.6868,4.9998,278.67
1000,633,380.1892,283.1614,50.5394,18.1958,8.6576,4.9778,280.925
1000,634,379.3496,282.6112,50.423,18.1368,8.6276,4.9622,282.6126
1000,635,378.5128,282.0398,50.3062,18.0794,8.606,4.9478,283.9436
1000,636,377.6764,281.4814,50.192,18.0194,8.583,4.9306,285.784
1000,637,376.8378,280.9208,50.065,17.9726,8.555,4.9244,287.5266
1000,638,376.0032,280.3696,49.9326,17.9226,8.5336,4.9034,288.8916
1000,639,375.1694,279.8072,49.8234,17.8712,8.5004,4.8892,290.1806
1000,640,374.3276,279.2446,49.7004,17.8256,8.4686,4.8688,291.3624
1000,641,373.485,278.6936,49.5744,17.7812,8.44,4.8554,293.873
1000,642,372.6604,278.1276,49.4636,17.7308,8.421,4.8294,295.1998
1000,643,371.8198,277.5884,49.3314,17.6764,8.3928,4.809,297.2986
1000,644,370.9872,277.0224,49.2302,17.6182,8.3668,4.7858,298.8654
1000,645,370.1574,276.4734,49.107,17.5672,8.3444,4.765,300.3706
1000,646,369.3304,275.9334,48.9828,17.5184,8.3208,4.7442,301.9808
1000,647,368.5142,275.3862,48.8546,17.4722,8.3034,4.733,303.1336
1000,648,367.6986,274.8304,48.747,17.4216,8.2858,4.7124,304.8724
1000,649,366.8734,274.3034,48.6212,17.3646,8.2598,4.6924,307.1468
1000,650,366.0624,273.753,48.502,17.3268,8.2274,4.6744,308.1748
1000,651,365.2544,273.1902,48.3936,17.2752,8.2138,4.6548,309.7746
1000,652,364.4502,272.6498,48.2832,17.2262,8.1918,4.6378,311.4224
1000,653,363.6532,272.1268,48.1616,17.176,8.168,4.624,313.248
1000,654,362.834,271.583,48.0428,17.1198,8.1386,4.6098,315.0706
1000,655,362.0214,271.0446,47.921,17.0694,8.1146,4.5904,317.2216
1000,656,361.2054,270.4884,47.8028,17.0204,8.0932,4.5788,318.9516
1000,657,360.4066,269.952,47.6948,16.9764,8.0602,4.5612,320.5252
1000,658,359.6118,269.416,47.5796,16.9308,8.0318,4.5462,321.4612
1000,659,358.8288,268.8934,47.4638,16.8806,8.0134,4.5256,322.745
1000,660,358.0324,268.3698,47.3444,16.8304,7.9904,4.5108,323.7496
1000,661,357.2308,267.8392,47.2384,16.7702,7.9632,4.4954,325.3336
1000,662,356.435,267.3038,47.1316,16.7232,7.9352,4.4776,326.3678
1000,663,355.6396,266.777,47.0084,16.6754,7.913,4.4642,327.893
1000,664,354.84,266.2438,46.8972,16.6176,7.8938,4.4458,329.4806
1000,665,354.0534,265.718,46.7768,16.5704,7.864,4.4328,330.8682
1000,666,353.2654,265.1886,46.6638,16.5216,7.8298,4.4188,332.2048
1000,667,352.4614,264.6512,46.5544,16.4716,7.8096,4.3992,334.1124
1000,668,351.674,264.1304,46.4342,16.4272,7.7814,4.3842,335.6718
1000,669,350.8968,263.6068,46.323,16.3844,7.7452,4.3702,336.7232
1000,670,350.1154,263.0908,46.217,16.3282,7.7138,4.3588,338.1646
1000,671,349.338,262.568,46.0994,16.2832,7.6884,4.3458,339.8022
1000,672,348.5638,262.0454,45.9872,16.2352,7.6642,4.3252,341.077
1000,673,347.7892,261.5264,45.8796,16.1826,7.6392,4.3048,342.1074
1000,674,347.0208,261.0164,45.7688,16.1314,7.6136,4.2892,344.0474
1000,675,346.2384,260.4864,45.654,16.0896,7.5894,4.2752,344.1014
1000,676,345.4688,259.9544,45.5514,16.0498,7.5606,4.2568,345.1622
1000,677,344.6978,259.431,45.4408,16.0046,7.5368,4.2396,346.2676
1000,678,343.9214,258.918,45.318,15.9596,7.5132,4.2238,348.7254
1000,679,343.156,258.4196,45.1998,15.907,7.4916,4.2038,349.9374
1000,680,342.3796,257.9056,45.0768,15.8522,7.4682,4.1822,351.1122
1000,681,341.6128,257.3928,44.9694,15.8012,7.4444,4.164,352.4436
1000,682,340.8458,256.8742,44.8572,15.7626,7.421,4.1518,354.7292
1000,683,340.085,256.3426,44.748,15.7218,7.3952,4.1402,355.9492
1000,684,339.3256,255.8306,44.637,15.683,7.3578,4.1272,356.9368
1000,685,338.5646,255.3238,44.5236,15.6284,7.3274,4.1112,357.7764
1000,686,337.8,254.812,44.4068,15.582,7.3078,4.092,359.363
1000,687,337.051,254.3186,44.2848,15.5286,7.2892,4.0756,360.2778
1000,688,336.3066,253.8222,44.174,15.4776,7.2618,4.0618,361.2724
1000,689,335.5456,253.322,44.0666,15.4278,7.238,4.036,362.5536
1000,690,334.7816,252.8124,43.9524,15.381,7.2206,4.0146,364.1498
1000,691,334.0432,252.3126,43.851,15.3408,7.1928,3.9962,365.796
1000,692,333.2994,251.8172,43.7448,15.291,7.1706,3.9802,367.122
1000,693,332.5504,251.3256,43.6342,15.244,7.1394,3.9646,368.1026
1000,694,331.8182,250.838,43.5228,15.1972,7.1124,3.9492,369.5376
1000,695,331.0772,250.349,43.4174,15.1508,7.0828,3.932,370.948
1000,696,330.3398,249.8804,43.2888,15.1098,7.0532,3.9166,372.0272
1000,697,329.597,249.383,43.1852,15.0578,7.0264,3.8974,373.3608
1000,698,328.8604,248.889,43.0766,15.0192,7.0082,3.8802,375.9882
1000,699,328.1278,248.4008,42.9648,14.9746,6.9776,3.8658,377.3504
1000,700,327.3956,247.9156,42.8546,14.9286,6.9516,3.8436,378.6446
1000,701,326.6618,247.4242,42.7442,14.875,6.9358,3.8236,379.8722
1000,702,325.9266,246.9172,42.6514,14.826,6.9112,3.815,380.438
1000,703,325.1964,246.445,42.5328,14.778,6.885,3.798,381.3768
1000,704,324.4526,245.9538,42.4192,14.7386,6.8566,3.7836,382.7132
1000,705,323.732,245.4742,42.3184,14.6876,6.8292,3.7704,384.244
1000,706,322.9972,244.9802,42.2146,14.6464,6.8016,3.7628,386.012
1000,707,322.2652,244.4916,42.107,14.5978,6.778,3.7486,387.0108
1000,708,321.5422,244.0156,41.9882,14.5546,6.7494,3.7352,387.5804
1000,709,320.8058,243.5196,41.883,14.5046,6.722,3.722,389.0092
1000,710,320.074,243.0266,41.7764,14.458,6.6968,3.7084,390.6718
1000,711,319.3506,242.5482,41.6752,14.4142,6.658,3.691,391.7674
1000,712,318.6382,242.078,41.5636,14.3604,6.6406,3.6734,393.4758
1000,713,317.9256,241.5998,41.4646,14.312,6.6188,3.657,394.195
1000,714,317.2124,241.1314,41.3528,14.2658,6.5908,3.6428,394.2004
1000,715,316.4994,240.6552,41.2482,14.2206,6.5612,3.6278,395.3746
1000,716,315.8034,240.1798,41.1408,14.182,6.5352,3.616,396.1078
