n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,22,978.02,886.85,73.4,4.285,3.185,7.235,0.05,0.1,0.65,1.405,0.0,0.01,0.035,0.18,0.43,0.0,0.0,0.0,0.015,0.055,0.075,3.95
1000,23,977.02,886.33,72.31,4.425,3.305,7.385,0.05,0.12,0.655,1.465,0.0,0.01,0.045,0.2,0.465,0.0,0.0,0.0,0.02,0.065,0.095,4.06
1000,24,976.02,885.71,71.315,4.62,3.39,7.505,0.05,0.12,0.72,1.535,0.0,0.005,0.06,0.225,0.47,0.0,0.005,0.0,0.02,0.055,0.11,4.19
1000,25,975.03,885.175,70.275,4.8,3.46,7.64,0.05,0.13,0.735,1.6,0.0,0.01,0.07,0.245,0.49,0.0,0.005,0.0,0.025,0.055,0.14,4.33
1000,26,974.03,884.515,69.32,4.995,3.595,7.71,0.05,0.145,0.795,1.65,0.0,0.01,0.07,0.24,0.535,0.0,0.005,0.005,0.025,0.085,0.135,4.405
1000,27,973.03,883.915,68.345,5.175,3.7,7.82,0.055,0.155,0.805,1.66,0.005,0.01,0.075,0.275,0.585,0.0,0.005,0.005,0.03,0.095,0.15,4.52
1000,28,972.03,883.39,67.355,5.32,3.79,7.885,0.065,0.175,0.835,1.725,0.005,0.01,0.085,0.27,0.575,0.0,0.005,0.0,0.03,0.1,0.18,4.705
1000,29,971.03,882.78,66.48,5.485,3.865,7.82,0.065,0.185,0.92,1.83,0.005,0.01,0.105,0.285,0.59,0.0,0.005,0.0,0.03,0.115,0.2,4.805
1000,30,970.03,882.245,65.505,5.65,3.935,7.89,0.065,0.195,0.94,1.85,0.005,0.015,0.095,0.335,0.625,0.0,0.005,0.0,0.035,0.12,0.235,4.9
1000,31,969.03,881.7,64.62,5.83,3.96,7.845,0.075,0.205,0.985,1.94,0.005,0.015,0.09,0.345,0.655,0.0,0.005,0.0,0.05,0.125,0.25,5.05
1000,32,968.03,881.06,63.725,6.055,3.99,7.92,0.075,0.205,1.035,1.975,0.005,0.02,0.105,0.365,0.675,0.0,0.005,0.0,0.055,0.135,0.255,5.145
1000,33,967.03,880.535,62.8,6.215,4.065,7.965,0.08,0.21,1.065,2.02,0.005,0.025,0.105,0.34,0.68,0.0,0.005,0.0,0.055,0.155,0.275,5.41
1000,34,966.035,880.035,61.835,6.35,4.145,8.015,0.09,0.22,1.07,2.065,0.005,0.025,0.12,0.355,0.705,0.0,0.005,0.005,0.06,0.16,0.29,5.55
1000,35,965.035,879.445,60.955,6.54,4.145,8.05,0.095,0.245,1.11,2.11,0.005,0.025,0.14,0.365,0.71,0.0,0.005,0.0,0.07,0.175,0.33,5.635
1000,36,964.035,878.905,60.085,6.705,4.19,8.04,0.1,0.24,1.14,2.135,0.005,0.03,0.155,0.39,0.735,0.0,0.005,0.0,0.075,0.19,0.36,5.8
1000,37,963.035,878.345,59.225,6.885,4.245,8.02,0.1,0.25,1.165,2.18,0.005,0.025,0.155,0.405,0.74,0.0,0.005,0.0,0.085,0.22,0.365,5.945
1000,38,962.035,877.725,58.425,7.07,4.33,7.99,0.115,0.255,1.185,2.19,0.005,0.025,0.15,0.425,0.765,0.0,0.005,0.0,0.08,0.245,0.39,6.13
1000,39,961.035,877.175,57.63,7.24,4.345,7.9,0.115,0.27,1.265,2.245,0.005,0.025,0.15,0.435,0.775,0.0,0.005,0.0,0.06,0.245,0.385,6.32
1000,40,960.04,876.76,56.795,7.35,4.37,7.815,0.12,0.28,1.26,2.27,0.005,0.025,0.155,0.46,0.795,0.0,0.005,0.0,0.065,0.25,0.385,6.53
1000,41,959.055,876.185,55.98,7.53,4.435,7.865,0.12,0.295,1.285,2.24,0.005,0.025,0.15,0.45,0.805,0.0,0.005,0.0,0.075,0.275,0.405,6.795
1000,42,958.085,875.6,55.285,7.69,4.47,7.82,0.135,0.3,1.305,2.24,0.005,0.03,0.165,0.48,0.805,0.0,0.005,0.0,0.085,0.26,0.395,7.02
1000,43,957.095,875.085,54.46,7.85,4.5,7.78,0.14,0.315,1.31,2.255,0.005,0.03,0.17,0.505,0.86,0.0,0.005,0.0,0.1,0.26,0.405,7.2
1000,44,956.115,874.405,53.785,8.075,4.51,7.75,0.145,0.335,1.335,2.235,0.005,0.025,0.17,0.535,0.875,0.0,0.005,0.005,0.11,0.275,0.41,7.345
1000,45,955.13,873.815,53.005,8.26,4.57,7.74,0.15,0.335,1.39,2.27,0.005,0.025,0.16,0.525,0.855,0.0,0.005,0.005,0.1,0.3,0.385,7.58
1000,46,954.145,873.265,52.285,8.43,4.585,7.655,0.16,0.34,1.415,2.29,0.005,0.025,0.18,0.55,0.895,0.0,0.005,0.005,0.09,0.3,0.39,7.865
1000,47,953.15,872.68,51.58,8.585,4.65,7.565,0.16,0.35,1.445,2.295,0.01,0.025,0.175,0.54,0.915,0.0,0.005,0.005,0.09,0.315,0.405,8.035
1000,48,952.17,872.105,50.91,8.755,4.695,7.415,0.17,0.36,1.45,2.33,0.015,0.025,0.175,0.555,0.91,0.0,0.005,0.005,0.085,0.375,0.44,8.245
1000,49,951.18,871.595,50.12,8.855,4.755,7.365,0.18,0.365,1.485,2.4,0.015,0.025,0.18,0.56,0.92,0.0,0.005,0.005,0.09,0.375,0.415,8.5
1000,50,950.205,871.09,49.39,8.995,4.805,7.26,0.19,0.365,1.515,2.435,0.015,0.025,0.185,0.515,0.895,0.0,0.005,0.01,0.095,0.415,0.455,8.705
1000,51,949.215,870.555,48.67,9.135,4.825,7.185,0.2,0.37,1.515,2.47,0.015,0.025,0.2,0.57,0.88,0.0,0.005,0.01,0.1,0.405,0.435,8.9
1000,52,948.22,869.995,48.02,9.3,4.825,7.11,0.2,0.38,1.555,2.425,0.015,0.02,0.215,0.58,0.87,0.0,0.005,0.015,0.1,0.4,0.43,9.115
1000,53,947.245,869.445,47.335,9.46,4.845,7.1,0.2,0.385,1.565,2.38,0.015,0.03,0.225,0.62,0.825,0.0,0.005,0.015,0.1,0.385,0.445,9.315
1000,54,946.245,868.885,46.71,9.65,4.83,7.035,0.21,0.385,1.54,2.345,0.015,0.03,0.23,0.625,0.835,0.0,0.005,0.015,0.105,0.425,0.44,9.605
1000,55,945.245,868.38,45.985,9.805,4.85,6.985,0.21,0.385,1.565,2.325,0.015,0.035,0.235,0.625,0.865,0.0,0.005,0.015,0.11,0.425,0.43,10.0
1000,56,944.255,867.75,45.295,10.025,4.875,6.975,0.22,0.38,1.585,2.31,0.015,0.035,0.23,0.65,0.87,0.0,0.005,0.015,0.11,0.415,0.42,10.26
1000,57,943.3,867.17,44.705,10.19,4.905,6.845,0.23,0.38,1.62,2.31,0.015,0.04,0.235,0.66,0.87,0.0,0.005,0.02,0.115,0.41,0.43,10.45
1000,58,942.3,866.605,44.03,10.36,4.865,6.855,0.235,0.41,1.635,2.255,0.015,0.045,0.25,0.69,0.85,0.0,0.005,0.02,0.12,0.4,0.44,10.685
1000,59,941.31,866.035,43.435,10.53,4.875,6.77,0.245,0.42,1.655,2.205,0.015,0.045,0.24,0.685,0.88,0.0,0.005,0.015,0.135,0.38,0.44,10.995
1000,60,940.325,865.42,42.895,10.715,4.86,6.71,0.265,0.415,1.66,2.18,0.015,0.045,0.25,0.675,0.87,0.0,0.005,0.015,0.14,0.38,0.41,11.335
1000,61,939.35,864.805,42.36,10.895,4.895,6.61,0.275,0.425,1.675,2.12,0.015,0.045,0.26,0.665,0.895,0.0,0.005,0.015,0.15,0.395,0.405,11.77
1000,62,938.36,864.225,41.75,11.055,4.935,6.585,0.28,0.42,1.67,2.04,0.02,0.045,0.295,0.67,0.895,0.0,0.005,0.015,0.135,0.4,0.405,12.11
1000,63,937.375,863.59,41.19,11.255,4.965,6.515,0.285,0.41,1.635,1.97,0.02,0.045,0.305,0.725,0.9,0.0,0.005,0.015,0.165,0.385,0.43,12.38
1000,64,936.41,862.99,40.59,11.46,4.955,6.475,0.3,0.42,1.645,1.975,0.02,0.045,0.305,0.7,0.9,0.0,0.005,0.015,0.17,0.41,0.445,12.865
1000,65,935.435,862.455,40.01,11.645,4.95,6.375,0.3,0.425,1.665,1.955,0.02,0.045,0.31,0.7,0.865,0.0,0.005,0.015,0.175,0.41,0.44,13.18
1000,66,934.445,861.895,39.5,11.815,4.955,6.285,0.305,0.425,1.64,1.9,0.02,0.045,0.325,0.68,0.87,0.0,0.005,0.015,0.165,0.425,0.42,13.605
1000,67,933.465,861.32,39.015,11.94,4.945,6.185,0.325,0.435,1.625,1.85,0.02,0.05,0.33,0.715,0.86,0.0,0.005,0.02,0.175,0.42,0.42,14.05
1000,68,932.495,860.66,38.515,12.15,4.945,6.105,0.33,0.43,1.665,1.815,0.02,0.055,0.34,0.715,0.81,0.0,0.005,0.01,0.16,0.465,0.42,14.41
1000,69,931.51,860.04,37.945,12.33,4.955,6.065,0.34,0.425,1.66,1.775,0.025,0.06,0.35,0.74,0.805,0.0,0.005,0.01,0.165,0.49,0.415,14.745
1000,70,930.525,859.47,37.455,12.505,4.925,5.93,0.345,0.43,1.695,1.75,0.025,0.065,0.345,0.745,0.77,0.0,0.005,0.015,0.165,0.505,0.435,15.19
1000,71,929.545,858.91,36.935,12.67,4.905,5.85,0.35,0.42,1.705,1.74,0.025,0.065,0.355,0.745,0.755,0.0,0.005,0.015,0.175,0.525,0.44,15.79
1000,72,928.58,858.29,36.44,12.865,4.94,5.74,0.355,0.42,1.695,1.725,0.025,0.07,0.345,0.76,0.745,0.0,0.005,0.025,0.17,0.515,0.435,16.14
1000,73,927.595,857.69,35.905,13.035,4.935,5.68,0.365,0.435,1.72,1.71,0.025,0.07,0.345,0.755,0.745,0.0,0.005,0.035,0.18,0.51,0.405,16.725
1000,74,926.63,857.095,35.38,13.205,4.94,5.645,0.375,0.46,1.7,1.675,0.025,0.07,0.325,0.78,0.765,0.0,0.005,0.035,0.175,0.505,0.4,17.2
1000,75,925.66,856.61,34.805,13.315,4.965,5.615,0.4,0.455,1.685,1.625,0.025,0.07,0.335,0.8,0.755,0.0,0.0,0.035,0.16,0.475,0.38,17.795
1000,76,924.685,856.03,34.3,13.47,4.97,5.56,0.41,0.455,1.685,1.615,0.03,0.075,0.35,0.795,0.735,0.0,0.0,0.035,0.155,0.495,0.335,18.35
1000,77,923.715,855.47,33.84,13.655,4.93,5.42,0.41,0.47,1.695,1.615,0.03,0.075,0.34,0.795,0.725,0.0,0.0,0.035,0.17,0.505,0.32,18.885
1000,78,922.77,854.965,33.36,13.785,4.89,5.35,0.42,0.48,1.66,1.605,0.035,0.07,0.35,0.805,0.71,0.0,0.0,0.035,0.16,0.515,0.305,19.2
1000,79,921.825,854.31,32.935,13.98,4.935,5.285,0.42,0.49,1.66,1.58,0.035,0.075,0.35,0.8,0.665,0.0,0.0,0.03,0.165,0.47,0.3,19.67
1000,80,920.835,853.7,32.445,14.195,4.925,5.225,0.425,0.49,1.64,1.56,0.035,0.075,0.345,0.805,0.655,0.0,0.0,0.03,0.175,0.45,0.295,20.205
1000,81,919.885,853.105,32.005,14.365,4.97,5.115,0.435,0.485,1.63,1.525,0.035,0.08,0.335,0.77,0.655,0.0,0.0,0.03,0.17,0.455,0.3,20.685
1000,82,918.91,852.52,31.565,14.525,4.995,5.005,0.44,0.49,1.63,1.485,0.035,0.08,0.335,0.75,0.63,0.0,0.0,0.03,0.165,0.475,0.31,21.44
1000,83,917.955,851.87,31.165,14.73,5.025,4.905,0.44,0.485,1.635,1.435,0.035,0.08,0.34,0.735,0.61,0.0,0.0,0.03,0.195,0.48,0.3,22.105
1000,84,916.995,851.255,30.78,14.92,4.985,4.83,0.445,0.485,1.605,1.395,0.035,0.08,0.355,0.745,0.59,0.0,0.0,0.03,0.195,0.475,0.3,22.945
1000,85,916.095,850.755,30.37,15.055,4.92,4.735,0.45,0.515,1.625,1.365,0.035,0.08,0.35,0.75,0.575,0.0,0.0,0.03,0.19,0.475,0.295,23.665
1000,86,915.165,850.16,29.935,15.22,4.93,4.66,0.47,0.525,1.63,1.34,0.035,0.08,0.35,0.75,0.595,0.0,0.0,0.03,0.185,0.46,0.285,24.2
1000,87,914.24,849.52,29.57,15.425,4.91,4.615,0.47,0.53,1.62,1.31,0.035,0.08,0.36,0.715,0.565,0.0,0.0,0.03,0.19,0.47,0.285,24.705
1000,88,913.255,848.955,29.13,15.6,4.87,4.525,0.49,0.54,1.615,1.295,0.035,0.08,0.37,0.69,0.55,0.0,0.0,0.035,0.19,0.47,0.29,25.49
1000,89,912.305,848.455,28.775,15.755,4.825,4.455,0.495,0.535,1.62,1.255,0.045,0.085,0.34,0.66,0.53,0.0,0.0,0.04,0.19,0.445,0.26,26.445
1000,90,911.34,847.955,28.29,15.895,4.825,4.355,0.5,0.545,1.585,1.245,0.045,0.08,0.355,0.665,0.555,0.0,0.0,0.045,0.2,0.4,0.26,27.3
1000,91,910.425,847.305,27.91,16.11,4.84,4.245,0.505,0.545,1.575,1.26,0.045,0.08,0.345,0.68,0.54,0.0,0.005,0.04,0.205,0.38,0.26,27.6
1000,92,909.53,846.7,27.56,16.32,4.8,4.165,0.505,0.55,1.555,1.205,0.045,0.085,0.345,0.685,0.55,0.0,0.005,0.045,0.19,0.38,0.275,28.12
1000,93,908.645,846.09,27.22,16.475,4.76,4.135,0.52,0.57,1.545,1.18,0.05,0.085,0.355,0.68,0.545,0.0,0.005,0.045,0.19,0.375,0.295,29.16
1000,94,907.785,845.585,26.865,16.575,4.73,4.07,0.54,0.565,1.545,1.14,0.05,0.095,0.365,0.66,0.52,0.0,0.005,0.05,0.19,0.375,0.27,29.54
1000,95,906.95,845.035,26.55,16.735,4.72,4.0,0.55,0.575,1.51,1.11,0.05,0.095,0.375,0.65,0.47,0.0,0.005,0.05,0.2,0.36,0.275,29.995
1000,96,906.06,844.54,26.205,16.87,4.695,3.905,0.555,0.59,1.515,1.11,0.05,0.09,0.39,0.64,0.43,0.0,0.005,0.05,0.185,0.35,0.275,31.18
1000,97,905.13,844.015,25.77,17.015,4.675,3.9,0.57,0.58,1.475,1.09,0.05,0.09,0.38,0.66,0.4,0.0,0.005,0.05,0.195,0.33,0.285,32.065
1000,98,904.23,843.495,25.32,17.135,4.69,3.835,0.59,0.585,1.445,1.1,0.05,0.08,0.375,0.665,0.395,0.0,0.01,0.05,0.2,0.34,0.295,32.63
1000,99,903.325,842.885,24.99,17.3,4.71,3.75,0.59,0.595,1.44,1.095,0.055,0.08,0.365,0.65,0.385,0.0,0.01,0.055,0.19,0.315,0.3,33.535
1000,100,902.435,842.37,24.635,17.435,4.695,3.725,0.59,0.59,1.405,1.07,0.06,0.085,0.385,0.675,0.38,0.0,0.01,0.055,0.19,0.285,0.275,34.79
1000,101,901.55,841.91,24.23,17.56,4.69,3.655,0.595,0.59,1.405,1.085,0.06,0.085,0.385,0.655,0.345,0.0,0.01,0.055,0.19,0.285,0.255,35.735
1000,102,900.685,841.395,23.89,17.685,4.72,3.615,0.605,0.59,1.375,1.075,0.06,0.08,0.37,0.64,0.335,0.0,0.01,0.055,0.185,0.295,0.255,36.585
1000,103,899.77,840.845,23.54,17.81,4.695,3.535,0.62,0.59,1.39,1.03,0.06,0.08,0.37,0.625,0.355,0.0,0.01,0.055,0.185,0.285,0.24,37.435
1000,104,898.87,840.305,23.175,17.945,4.685,3.465,0.63,0.58,1.395,1.02,0.065,0.08,0.375,0.61,0.35,0.0,0.01,0.055,0.17,0.285,0.245,38.13
1000,105,897.925,839.715,22.83,18.145,4.63,3.405,0.64,0.58,1.37,1.005,0.065,0.075,0.375,0.59,0.34,0.0,0.015,0.055,0.17,0.275,0.245,39.08
1000,106,897.02,839.16,22.46,18.31,4.6,3.36,0.65,0.58,1.335,0.99,0.065,0.07,0.375,0.59,0.325,0.0,0.015,0.075,0.17,0.255,0.24,39.755
1000,107,896.165,838.6,22.115,18.465,4.555,3.355,0.645,0.59,1.31,0.97,0.065,0.075,0.37,0.585,0.33,0.0,0.015,0.07,0.165,0.26,0.23,40.45
1000,108,895.285,838.025,21.835,18.6,4.535,3.265,0.65,0.605,1.32,0.945,0.07,0.075,0.365,0.585,0.315,0.0,0.015,0.07,0.17,0.26,0.23,41.465
1000,109,894.395,837.46,21.53,18.765,4.515,3.15,0.655,0.61,1.33,0.955,0.07,0.07,0.37,0.55,0.3,0.0,0.015,0.065,0.17,0.265,0.23,42.61
1000,110,893.52,836.835,21.205,18.935,4.51,3.12,0.66,0.605,1.335,0.915,0.075,0.07,0.38,0.525,0.305,0.0,0.015,0.065,0.17,0.265,0.235,43.675
1000,111,892.695,836.3,20.95,19.085,4.475,3.05,0.685,0.59,1.33,0.89,0.075,0.07,0.365,0.525,0.29,0.0,0.015,0.07,0.165,0.255,0.235,44.665
1000,112,891.81,835.605,20.73,19.26,4.48,2.995,0.705,0.59,1.32,0.855,0.075,0.075,0.37,0.525,0.285,0.0,0.015,0.07,0.165,0.25,0.235,46.14
1000,113,890.95,835.095,20.5,19.36,4.4,2.915,0.725,0.585,1.285,0.855,0.075,0.095,0.37,0.515,0.26,0.0,0.015,0.08,0.16,0.26,0.235,47.35
1000,114,890.155,834.505,20.19,19.54,4.38,2.905,0.73,0.58,1.29,0.805,0.075,0.09,0.375,0.485,0.3,0.0,0.01,0.085,0.165,0.255,0.225,48.03
1000,115,889.38,833.865,19.91,19.72,4.37,2.89,0.735,0.585,1.315,0.79,0.075,0.095,0.36,0.47,0.29,0.0,0.01,0.09,0.17,0.26,0.205,48.385
1000,116,888.515,833.375,19.58,19.865,4.32,2.815,0.74,0.585,1.305,0.77,0.075,0.1,0.355,0.455,0.29,0.0,0.01,0.095,0.17,0.255,0.19,49.78
1000,117,887.66,832.805,19.285,20.0,4.305,2.775,0.765,0.59,1.26,0.76,0.075,0.1,0.36,0.43,0.285,0.0,0.01,0.095,0.165,0.25,0.19,50.405
1000,118,886.865,832.26,18.965,20.135,4.315,2.72,0.76,0.59,1.245,0.745,0.09,0.1,0.365,0.44,0.27,0.0,0.01,0.09,0.165,0.255,0.185,50.84
1000,119,886.075,831.795,18.705,20.24,4.25,2.685,0.765,0.585,1.225,0.735,0.095,0.115,0.38,0.435,0.26,0.0,0.01,0.09,0.155,0.245,0.175,51.42
1000,120,885.225,831.145,18.455,20.44,4.165,2.665,0.78,0.57,1.235,0.71,0.095,0.125,0.365,0.43,0.275,0.0,0.01,0.095,0.165,0.24,0.165,52.29
1000,121,884.385,830.535,18.235,20.605,4.145,2.615,0.79,0.57,1.23,0.68,0.1,0.12,0.355,0.435,0.265,0.0,0.005,0.095,0.14,0.235,0.18,53.89
1000,122,883.58,829.885,17.975,20.77,4.155,2.555,0.81,0.58,1.24,0.68,0.095,0.12,0.36,0.445,0.26,0.005,0.005,0.09,0.14,0.235,0.17,55.175
1000,123,882.845,829.39,17.765,20.905,4.1,2.495,0.815,0.595,1.225,0.665,0.09,0.11,0.355,0.435,0.245,0.01,0.005,0.095,0.15,0.225,0.17,55.45
1000,124,882.085,828.94,17.57,20.985,4.01,2.425,0.835,0.595,1.21,0.605,0.09,0.12,0.345,0.44,0.235,0.01,0.005,0.095,0.16,0.23,0.16,55.875
1000,125,881.26,828.355,17.36,21.135,3.935,2.35,0.86,0.6,1.195,0.62,0.09,0.12,0.335,0.44,0.23,0.01,0.005,0.095,0.16,0.215,0.15,56.765
1000,126,880.465,827.82,17.06,21.285,3.9,2.33,0.87,0.605,1.2,0.62,0.09,0.125,0.34,0.45,0.21,0.01,0.005,0.095,0.155,0.205,0.155,57.775
1000,127,879.68,827.315,16.845,21.415,3.86,2.285,0.88,0.6,1.195,0.595,0.09,0.125,0.335,0.445,0.205,0.01,0.0,0.095,0.155,0.19,0.155,59.66
1000,128,878.935,826.745,16.595,21.54,3.845,2.23,0.91,0.61,1.165,0.59,0.09,0.125,0.325,0.45,0.205,0.01,0.0,0.1,0.155,0.19,0.15,59.925
1000,129,878.25,826.185,16.395,21.705,3.805,2.175,0.92,0.61,1.145,0.59,0.09,0.125,0.335,0.465,0.21,0.005,0.0,0.1,0.155,0.185,0.14,59.33
1000,130,877.455,825.63,16.17,21.845,3.78,2.115,0.95,0.625,1.115,0.58,0.09,0.12,0.325,0.44,0.205,0.005,0.0,0.095,0.145,0.175,0.135,59.515
1000,131,876.665,825.14,15.93,22.005,3.725,2.035,0.965,0.63,1.075,0.595,0.09,0.12,0.325,0.44,0.19,0.005,0.0,0.09,0.155,0.185,0.135,61.885
1000,132,875.915,824.52,15.72,22.145,3.685,1.97,0.995,0.62,1.08,0.595,0.09,0.12,0.33,0.42,0.18,0.005,0.0,0.09,0.155,0.2,0.125,61.74
1000,133,875.125,823.86,15.52,22.335,3.66,1.92,1.015,0.635,1.085,0.58,0.095,0.12,0.32,0.43,0.19,0.005,0.0,0.095,0.14,0.18,0.12,62.94
1000,134,874.36,823.33,15.335,22.455,3.62,1.87,1.03,0.655,1.06,0.56,0.1,0.12,0.32,0.41,0.185,0.005,0.0,0.095,0.135,0.18,0.12,64.565
1000,135,873.67,822.795,15.13,22.635,3.605,1.825,1.035,0.645,1.04,0.545,0.1,0.115,0.31,0.395,0.2,0.005,0.0,0.095,0.135,0.17,0.12,65.165
1000,136,872.93,822.15,14.94,22.8,3.595,1.78,1.06,0.64,1.045,0.54,0.1,0.115,0.31,0.375,0.2,0.005,0.0,0.09,0.125,0.165,0.115,65.485
1000,137,872.205,821.625,14.755,22.95,3.585,1.745,1.09,0.63,1.015,0.52,0.1,0.115,0.31,0.36,0.195,0.005,0.0,0.085,0.115,0.15,0.105,67.045
1000,138,871.465,820.98,14.58,23.09,3.575,1.68,1.135,0.62,0.985,0.54,0.1,0.115,0.305,0.365,0.18,0.005,0.0,0.085,0.125,0.155,0.095,67.5
1000,139,870.78,820.425,14.395,23.23,3.55,1.64,1.15,0.61,0.965,0.53,0.1,0.115,0.32,0.36,0.175,0.01,0.0,0.08,0.125,0.15,0.08,68.165
1000,140,870.075,819.8,14.205,23.42,3.555,1.62,1.15,0.61,0.955,0.53,0.105,0.115,0.315,0.365,0.15,0.01,0.0,0.08,0.1,0.155,0.07,68.04
1000,141,869.405,819.28,14.035,23.525,3.53,1.6,1.18,0.615,0.935,0.525,0.105,0.11,0.3,0.355,0.155,0.01,0.0,0.085,0.1,0.135,0.065,68.955
1000,142,868.7,818.785,13.84,23.65,3.485,1.555,1.185,0.62,0.93,0.525,0.105,0.11,0.295,0.35,0.145,0.01,0.0,0.08,0.1,0.135,0.06,69.59
1000,143,867.995,818.29,13.615,23.73,3.46,1.53,1.22,0.62,0.94,0.51,0.105,0.115,0.29,0.34,0.155,0.01,0.0,0.08,0.105,0.145,0.055,70.43
1000,144,867.225,817.65,13.405,23.87,3.455,1.495,1.235,0.62,0.935,0.495,0.105,0.12,0.285,0.33,0.155,0.01,0.0,0.085,0.105,0.14,0.06,71.405
1000,145,866.51,817.04,13.235,24.025,3.43,1.495,1.26,0.615,0.91,0.46,0.105,0.12,0.28,0.335,0.155,0.01,0.0,0.085,0.11,0.145,0.065,72.745
