n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,27,973.0023,672.1497,275.4164,10.0064,5.9676,8.0203,0.2869,0.2496,0.3557,0.4404,0.0111,0.0117,0.0168,0.0296,0.0307,0.0001,0.0003,0.001,0.0017,0.0031,0.0026,2.9198
1000,28,972.0025,671.1406,274.5443,10.3464,6.1608,8.2646,0.307,0.2656,0.3786,0.4723,0.0125,0.0131,0.0191,0.0341,0.0328,0.0001,0.0004,0.0011,0.0019,0.0037,0.0028,2.9561
1000,29,971.0032,670.1345,273.6689,10.6847,6.3609,8.5068,0.3249,0.2812,0.4036,0.5016,0.0137,0.0145,0.0214,0.037,0.0373,0.0003,0.0005,0.0013,0.0021,0.004,0.0031,2.9908
1000,30,970.0032,669.1215,272.8028,11.0321,6.5462,8.7507,0.3441,0.2953,0.4264,0.5321,0.0151,0.0165,0.024,0.0402,0.0419,0.0005,0.0007,0.0014,0.0025,0.0048,0.0033,3.026
1000,31,969.0035,668.1213,271.9361,11.3595,6.7368,8.9849,0.3673,0.3134,0.4519,0.5656,0.0166,0.0184,0.027,0.0426,0.0454,0.0005,0.001,0.0015,0.0029,0.0055,0.0038,3.0578
1000,32,968.0035,667.1141,271.0778,11.6947,6.9196,9.2158,0.3905,0.3303,0.479,0.599,0.0181,0.0199,0.0298,0.0466,0.0499,0.0007,0.0012,0.0016,0.0033,0.006,0.004,3.0877
1000,33,967.004,666.1209,270.218,12.0188,7.0966,9.4436,0.4144,0.3506,0.5073,0.6331,0.0201,0.0218,0.0319,0.0516,0.0543,0.0009,0.0014,0.0016,0.0037,0.0069,0.0043,3.1221
1000,34,966.0042,665.1233,269.3617,12.3489,7.2727,9.6643,0.4367,0.3686,0.54,0.6719,0.0222,0.023,0.0343,0.055,0.0578,0.0012,0.0014,0.0021,0.0041,0.0077,0.0048,3.1502
1000,35,965.0047,664.1363,268.5081,12.6682,7.4446,9.8815,0.4607,0.3894,0.5714,0.7069,0.0238,0.0253,0.0378,0.061,0.0623,0.0015,0.0014,0.0026,0.0046,0.0085,0.0058,3.1842
1000,36,964.0048,663.1372,267.6586,12.9971,7.6228,10.0964,0.4836,0.4084,0.5993,0.7436,0.0255,0.0265,0.0415,0.0658,0.0673,0.0019,0.0014,0.0032,0.0048,0.0095,0.007,3.2145
1000,37,963.005,662.1213,266.8288,13.3224,7.8064,10.3069,0.5103,0.4255,0.6323,0.771,0.0283,0.0279,0.0445,0.0716,0.0729,0.0021,0.0015,0.0037,0.0051,0.0101,0.0077,3.2451
1000,38,962.0054,661.1275,265.9859,13.6475,7.9688,10.5207,0.5363,0.4477,0.6619,0.808,0.0299,0.0295,0.0475,0.0762,0.0788,0.0022,0.0017,0.0043,0.0057,0.0114,0.0081,3.2749
1000,39,961.0056,660.1346,265.1508,13.9651,8.1339,10.7229,0.5639,0.4678,0.6971,0.8451,0.0324,0.0317,0.0513,0.0819,0.084,0.0022,0.0018,0.0046,0.0061,0.0121,0.0097,3.3029
1000,40,960.0059,659.1395,264.3207,14.2793,8.3002,10.9257,0.5944,0.4873,0.7283,0.8806,0.0344,0.0348,0.0543,0.0879,0.09,0.0025,0.0023,0.0049,0.0073,0.0132,0.0108,3.3343
1000,41,959.0067,658.1594,263.4775,14.5885,8.4738,11.1284,0.6184,0.5093,0.757,0.9147,0.0378,0.0378,0.057,0.0948,0.0985,0.0028,0.0025,0.0053,0.0084,0.0143,0.0118,3.3661
1000,42,958.0068,657.1647,262.6476,14.8965,8.6407,11.3364,0.6507,0.5319,0.7856,0.9462,0.0403,0.0409,0.0616,0.1003,0.1052,0.0029,0.0027,0.0058,0.0088,0.0148,0.0128,3.3962
1000,43,957.007,656.1683,261.8186,15.2069,8.8084,11.5384,0.6822,0.5541,0.816,0.9832,0.0428,0.0439,0.0656,0.1058,0.1111,0.0032,0.003,0.0061,0.0093,0.0158,0.0135,3.4191
1000,44,956.007,655.166,261.0013,15.5246,8.9743,11.7288,0.7121,0.5753,0.8432,1.0221,0.0449,0.0466,0.0712,0.112,0.1178,0.0032,0.0032,0.0065,0.0106,0.017,0.0145,3.4451
1000,45,955.0073,654.1829,260.1747,15.8385,9.1258,11.9238,0.7394,0.5997,0.8717,1.06,0.0476,0.0483,0.076,0.1188,0.1263,0.0035,0.0036,0.0076,0.0116,0.0184,0.0158,3.4772
1000,46,954.0075,653.1973,259.3556,16.1443,9.2847,12.1068,0.7693,0.623,0.9068,1.1004,0.0502,0.0518,0.0794,0.1249,0.1321,0.0038,0.0035,0.0088,0.0126,0.0195,0.0178,3.5067
1000,47,953.008,652.2091,258.5422,16.4456,9.4448,12.2883,0.8003,0.6472,0.9432,1.1389,0.0539,0.0543,0.0834,0.1303,0.1383,0.004,0.0044,0.0094,0.0138,0.0208,0.0194,3.5345
1000,48,952.0086,651.2285,257.7217,16.7449,9.6017,12.4761,0.834,0.6707,0.9769,1.177,0.0563,0.0556,0.0878,0.1358,0.1443,0.0043,0.0051,0.0103,0.0158,0.0222,0.0214,3.5635
1000,49,951.0086,650.2573,256.9043,17.0395,9.7557,12.6508,0.8641,0.6931,1.0125,1.2182,0.0602,0.0591,0.0926,0.1441,0.152,0.0045,0.0055,0.0114,0.0175,0.0237,0.0227,3.5952
1000,50,950.009,649.2835,256.0837,17.3327,9.9144,12.8308,0.8957,0.7184,1.0448,1.2576,0.0629,0.0625,0.0985,0.1517,0.1603,0.0046,0.0061,0.0124,0.0183,0.025,0.0242,3.6204
1000,51,949.0098,648.2997,255.2822,17.6336,10.0645,12.9989,0.9261,0.7429,1.0779,1.2996,0.0664,0.0669,0.1038,0.1598,0.1692,0.0052,0.0064,0.0129,0.0195,0.0264,0.0252,3.6505
1000,52,948.01,647.3256,254.475,17.9201,10.2162,13.1739,0.9605,0.7657,1.1144,1.3364,0.0714,0.0712,0.1084,0.1664,0.177,0.0055,0.0068,0.0141,0.021,0.0286,0.0269,3.6821
1000,53,947.0104,646.3561,253.6652,18.2088,10.3655,13.3458,0.9929,0.7897,1.1495,1.3764,0.0746,0.0756,0.1142,0.1744,0.1847,0.0061,0.0073,0.0149,0.0223,0.0313,0.0282,3.714
1000,54,946.0106,645.3819,252.8661,18.4987,10.513,13.5073,1.0282,0.8133,1.1834,1.4188,0.0779,0.0796,0.1196,0.1824,0.1938,0.0063,0.0078,0.0154,0.0239,0.0341,0.0302,3.7444
1000,55,945.0107,644.4119,252.0633,18.7874,10.6605,13.6727,1.0617,0.836,1.2164,1.4587,0.082,0.0834,0.1268,0.1911,0.2024,0.0068,0.0083,0.0164,0.0248,0.036,0.0321,3.7765
1000,56,944.0113,643.4448,251.2581,19.0768,10.8027,13.8439,1.0946,0.8592,1.2504,1.4972,0.0858,0.0877,0.1335,0.1982,0.2111,0.0075,0.0085,0.0173,0.0263,0.0381,0.0345,3.8096
1000,57,943.0122,642.4727,250.4716,19.3702,10.9351,13.9962,1.1274,0.8832,1.283,1.5455,0.0907,0.0921,0.1396,0.2075,0.219,0.008,0.0091,0.0185,0.0277,0.0405,0.0367,3.8428
1000,58,942.0129,641.504,249.6832,19.6549,11.0773,14.1446,1.1629,0.9061,1.3195,1.5886,0.0944,0.0962,0.1463,0.2176,0.228,0.0085,0.0092,0.0197,0.0292,0.0428,0.0394,3.8742
1000,59,941.0132,640.5481,248.8848,19.9286,11.2191,14.2986,1.1979,0.9362,1.3543,1.6291,0.0972,0.1008,0.1523,0.2297,0.2362,0.009,0.0095,0.0203,0.0317,0.0447,0.0415,3.9062
1000,60,940.0132,639.5811,248.1016,20.2099,11.3528,14.4487,1.2359,0.9628,1.3907,1.6669,0.1006,0.104,0.1584,0.239,0.2476,0.0093,0.0103,0.0217,0.0339,0.0474,0.0431,3.9377
1000,61,939.0141,638.6188,247.3252,20.4801,11.4932,14.5894,1.2726,0.9917,1.4257,1.7051,0.1064,0.1069,0.1653,0.2492,0.2576,0.0097,0.0111,0.0228,0.0367,0.0484,0.0464,3.9752
1000,62,938.0146,637.6621,246.5409,20.7487,11.6304,14.7348,1.3097,1.0176,1.461,1.7486,0.1116,0.1115,0.1721,0.2598,0.2639,0.0098,0.0123,0.024,0.0395,0.0517,0.0498,4.0073
1000,63,937.0148,636.7084,245.752,21.0195,11.767,14.8831,1.345,1.0441,1.498,1.7875,0.1163,0.1153,0.1782,0.2697,0.2743,0.0101,0.0135,0.0258,0.0399,0.0557,0.0521,4.0386
1000,64,936.0149,635.7502,244.9709,21.2886,11.8975,15.032,1.3856,1.067,1.5368,1.8251,0.1215,0.1201,0.1844,0.2813,0.2831,0.0106,0.0144,0.027,0.0425,0.0596,0.0547,4.0715
1000,65,935.0154,634.8031,244.1863,21.551,12.0306,15.1774,1.4241,1.0922,1.5681,1.8678,0.127,0.1254,0.1941,0.2905,0.2916,0.0109,0.0157,0.0272,0.0449,0.0629,0.0576,4.1044
1000,66,934.0158,633.8503,243.4152,21.819,12.1444,15.3229,1.464,1.1213,1.6061,1.9043,0.1325,0.1297,0.2027,0.2987,0.302,0.0114,0.0166,0.0288,0.0474,0.0661,0.0607,4.141
1000,67,933.0161,632.8989,242.6492,22.0763,12.2719,15.4546,1.5031,1.1491,1.6443,1.9439,0.1395,0.1359,0.209,0.3095,0.3117,0.0122,0.0175,0.0298,0.0496,0.0696,0.0638,4.1756
1000,68,932.0168,631.9537,241.8774,22.3373,12.3883,15.592,1.5441,1.1786,1.6822,1.9842,0.1449,0.1397,0.2165,0.3191,0.3225,0.0128,0.0188,0.0315,0.0526,0.072,0.0668,4.2074
1000,69,931.0169,630.995,241.1201,22.6004,12.5174,15.7163,1.5812,1.2073,1.7198,2.0228,0.1508,0.145,0.2226,0.3281,0.3356,0.0145,0.0197,0.0322,0.0556,0.0751,0.0694,4.2419
1000,70,930.0178,630.052,240.3558,22.8555,12.6396,15.841,1.6181,1.2367,1.7603,2.0634,0.1576,0.1499,0.229,0.3404,0.3472,0.0153,0.0209,0.0339,0.0587,0.0771,0.0712,4.2742
1000,71,929.0183,629.1103,239.6039,23.1021,12.7552,15.958,1.6624,1.265,1.7963,2.1074,0.1644,0.1557,0.2378,0.3518,0.3581,0.0155,0.0223,0.0358,0.0622,0.0796,0.0743,4.3129
1000,72,928.0188,628.1618,238.8506,23.3605,12.8686,16.0854,1.7017,1.2925,1.8362,2.1412,0.17,0.1619,0.2457,0.3637,0.3693,0.0166,0.023,0.0384,0.0635,0.0833,0.0774,4.3522
1000,73,927.0195,627.2247,238.0928,23.6042,12.9876,16.2104,1.7438,1.3202,1.8722,2.1788,0.1765,0.1683,0.2539,0.3763,0.3798,0.0175,0.0244,0.0396,0.0677,0.0854,0.0805,4.3893
1000,74,926.0197,626.2834,237.3455,23.8535,13.0995,16.3276,1.7848,1.3484,1.9065,2.218,0.1831,0.1749,0.2631,0.3887,0.3914,0.0181,0.0253,0.0421,0.07,0.0891,0.0842,4.4242
1000,75,925.0201,625.3399,236.5972,24.0968,13.2137,16.4513,1.831,1.3764,1.9416,2.2526,0.1893,0.1806,0.2742,0.4008,0.4031,0.0193,0.0263,0.0437,0.0735,0.0921,0.0875,4.4559
1000,76,924.0211,624.3967,235.8556,24.3437,13.3197,16.5715,1.8751,1.4063,1.9798,2.2867,0.1967,0.1858,0.2822,0.4112,0.4166,0.0198,0.0279,0.047,0.0767,0.0951,0.0899,4.4904
1000,77,923.022,623.4801,235.0932,24.5851,13.4313,16.6825,1.9145,1.434,2.0147,2.3309,0.2027,0.1926,0.2903,0.4261,0.4294,0.0206,0.0292,0.048,0.0791,0.0998,0.0931,4.5242
1000,78,922.0223,622.549,234.344,24.8261,13.5473,16.7914,1.959,1.4607,2.0517,2.3683,0.208,0.1965,0.3017,0.4375,0.4433,0.0219,0.0302,0.0487,0.0822,0.106,0.0958,4.5561
1000,79,921.0225,621.6134,233.5998,25.0745,13.6626,16.8937,1.9992,1.4858,2.0846,2.4142,0.2137,0.2042,0.3116,0.4508,0.4542,0.0233,0.0309,0.0506,0.0847,0.1101,0.0997,4.5894
1000,80,920.0229,620.6947,232.847,25.3045,13.775,17.0075,2.0398,1.512,2.1225,2.4516,0.2211,0.2117,0.3224,0.4639,0.4646,0.0248,0.032,0.0528,0.0876,0.1144,0.1027,4.6264
1000,81,919.0243,619.7626,232.1149,25.5435,13.8803,17.1078,2.0814,1.5415,2.1592,2.4938,0.2281,0.2185,0.3334,0.4751,0.4739,0.0263,0.0331,0.0549,0.0913,0.1183,0.1066,4.6619
1000,82,918.0249,618.838,231.3795,25.7757,13.9906,17.2015,2.1233,1.5723,2.1969,2.5365,0.2337,0.2256,0.3416,0.4867,0.4861,0.0277,0.0351,0.0567,0.0952,0.1231,0.109,4.6985
1000,83,917.0254,617.9198,230.6392,26.0053,14.094,17.3049,2.1697,1.6004,2.2295,2.5732,0.24,0.2308,0.3539,0.4995,0.5018,0.0292,0.0371,0.0595,0.0993,0.129,0.1123,4.7325
1000,84,916.0263,616.9977,229.896,26.246,14.1945,17.4122,2.2119,1.6264,2.2703,2.6099,0.2465,0.2365,0.3612,0.5117,0.5145,0.0304,0.0386,0.0614,0.1032,0.1342,0.1161,4.7642
1000,85,915.0266,616.0779,229.1635,26.4803,14.2946,17.5028,2.2521,1.6589,2.3107,2.6499,0.2521,0.2433,0.3715,0.524,0.5267,0.0314,0.0394,0.0648,0.1066,0.1372,0.1206,4.7991
1000,86,914.0273,615.1419,228.4561,26.7095,14.3924,17.5894,2.3019,1.6877,2.3477,2.6881,0.2583,0.2504,0.3804,0.5371,0.5383,0.0333,0.041,0.0671,0.1097,0.143,0.1245,4.8348
1000,87,913.0278,614.2036,227.7487,26.9436,14.4964,17.6763,2.3429,1.7182,2.38,2.7236,0.2673,0.2576,0.3922,0.5501,0.5507,0.0347,0.0422,0.0687,0.1135,0.148,0.1272,4.8729
1000,88,912.0287,613.2879,227.0264,27.1677,14.5941,17.7587,2.3881,1.7508,2.4175,2.7659,0.2755,0.2635,0.3996,0.5626,0.5651,0.0353,0.0428,0.0713,0.1185,0.1532,0.1301,4.9084
1000,89,911.0289,612.3623,226.3136,27.3968,14.6893,17.8422,2.432,1.7835,2.4575,2.8023,0.2836,0.2684,0.4076,0.5753,0.5779,0.0369,0.0443,0.0742,0.1226,0.1576,0.1351,4.9442
1000,90,910.0295,611.4555,225.5906,27.6173,14.788,17.9187,2.4766,1.8095,2.4989,2.8418,0.2913,0.2762,0.417,0.5864,0.5938,0.0379,0.0455,0.0762,0.1263,0.1639,0.1396,4.9774
1000,91,909.0304,610.5412,224.8762,27.8432,14.8807,18.0022,2.5186,1.839,2.5353,2.8764,0.2995,0.2825,0.4257,0.6012,0.6064,0.0391,0.0469,0.0789,0.1309,0.1702,0.144,5.0151
1000,92,908.0312,609.6373,224.159,28.0582,14.9741,18.0838,2.5636,1.8635,2.5741,2.9121,0.3074,0.2903,0.435,0.6128,0.6217,0.0409,0.0479,0.0824,0.138,0.1771,0.1469,5.0518
1000,93,907.0315,608.7248,223.4498,28.268,15.07,18.1689,2.615,1.8871,2.6096,2.9454,0.3148,0.2987,0.4458,0.6258,0.6349,0.0427,0.05,0.0847,0.1421,0.1817,0.1524,5.0876
1000,94,906.0323,607.8174,222.7391,28.4894,15.153,18.2535,2.6567,1.9175,2.6465,2.978,0.324,0.3053,0.4556,0.6385,0.6482,0.0453,0.0516,0.0873,0.1454,0.1887,0.1579,5.1281
1000,95,905.033,606.9048,222.0343,28.7073,15.2434,18.3313,2.7002,1.947,2.6798,3.0165,0.3324,0.3135,0.4666,0.6521,0.6583,0.047,0.0529,0.0907,0.1492,0.1947,0.1631,5.1637
1000,96,904.0333,605.9987,221.3245,28.9214,15.3321,18.4093,2.7444,1.9738,2.7189,3.0545,0.3415,0.3223,0.4758,0.6654,0.6696,0.049,0.055,0.0936,0.1533,0.2004,0.1675,5.2
1000,97,903.0343,605.0888,220.6208,29.1347,15.4192,18.4939,2.7874,2.003,2.7565,3.0857,0.3516,0.3297,0.4851,0.6774,0.6818,0.0508,0.0577,0.0976,0.158,0.2061,0.1711,5.2379
1000,98,902.0351,604.1788,219.926,29.3453,15.512,18.5624,2.8319,2.0307,2.7938,3.1177,0.3602,0.3361,0.4968,0.6919,0.6951,0.0526,0.0605,0.1001,0.1628,0.2114,0.1754,5.276
1000,99,901.0362,603.2669,219.2342,29.5575,15.602,18.633,2.8787,2.0604,2.8266,3.1505,0.3677,0.3442,0.5065,0.7073,0.7063,0.0541,0.0622,0.1028,0.1675,0.2147,0.1801,5.3173
1000,100,900.0368,602.3595,218.545,29.7708,15.6786,18.7043,2.9227,2.0903,2.8632,3.1805,0.3766,0.3522,0.5174,0.7231,0.7182,0.0563,0.0643,0.1061,0.1718,0.2196,0.1856,5.355
1000,101,899.037,601.4454,217.8606,29.9808,15.7571,18.773,2.9691,2.1211,2.8996,3.216,0.3879,0.3597,0.5281,0.7376,0.7293,0.0576,0.0662,0.1093,0.1746,0.2259,0.1908,5.3884
1000,102,898.0374,600.5379,217.1758,30.1908,15.8422,18.8368,3.0148,2.1466,2.9329,3.246,0.3975,0.3675,0.5383,0.753,0.7452,0.0603,0.0676,0.1123,0.1779,0.2328,0.195,5.4257
1000,103,897.0388,599.6415,216.4886,30.3946,15.9189,18.8982,3.058,2.1756,2.9684,3.2829,0.4085,0.3761,0.5502,0.7679,0.7577,0.0625,0.0695,0.1157,0.1816,0.2404,0.1979,5.4621
1000,104,896.0398,598.7292,215.8135,30.5994,16.0089,18.9572,3.1059,2.2032,2.9975,3.3151,0.4166,0.3836,0.5621,0.7834,0.7704,0.0658,0.0723,0.1188,0.1876,0.2461,0.2006,5.5031
1000,105,895.0409,597.8399,215.1198,30.7956,16.0918,19.0178,3.152,2.2352,3.0365,3.3466,0.425,0.3909,0.5733,0.7985,0.7849,0.0682,0.0744,0.122,0.1913,0.2525,0.2051,5.5417
1000,106,894.0415,596.9553,214.4306,30.9902,16.1681,19.0777,3.1989,2.2661,3.0684,3.3772,0.4337,0.3995,0.5847,0.8142,0.8002,0.0707,0.0758,0.126,0.1984,0.2577,0.2111,5.5796
1000,107,893.0417,596.039,213.7622,31.2007,16.2472,19.1322,3.244,2.2964,3.1028,3.4125,0.4439,0.4077,0.5948,0.8307,0.8105,0.0725,0.0781,0.1288,0.2025,0.2636,0.2161,5.6164
1000,108,892.0426,595.1465,213.0733,31.407,16.3231,19.1958,3.2853,2.3258,3.1367,3.4453,0.4534,0.4176,0.604,0.8424,0.8245,0.0737,0.0795,0.1329,0.2099,0.2699,0.2205,5.6534
1000,109,891.0433,594.2539,212.3938,31.5988,16.4025,19.2589,3.3305,2.354,3.1713,3.4717,0.4649,0.4255,0.6161,0.8553,0.8387,0.0767,0.0816,0.1363,0.2144,0.2776,0.2239,5.691
1000,110,890.044,593.364,211.7147,31.7934,16.4792,19.3147,3.3759,2.3802,3.211,3.5023,0.4748,0.4337,0.6295,0.8676,0.8502,0.0796,0.0846,0.1375,0.219,0.2865,0.2269,5.7286
1000,111,889.0447,592.4726,211.0444,31.9845,16.5512,19.371,3.4236,2.4112,3.2485,3.5276,0.483,0.4428,0.6402,0.8819,0.8629,0.0818,0.0866,0.1407,0.2239,0.291,0.2323,5.7679
1000,112,888.045,591.5789,210.3795,32.1747,16.6268,19.4172,3.4725,2.4394,3.2836,3.5572,0.4914,0.4546,0.6521,0.8943,0.8771,0.0857,0.0883,0.1434,0.2282,0.2972,0.2384,5.8044
1000,113,887.0458,590.6732,209.7294,32.3724,16.6972,19.4642,3.5226,2.465,3.3145,3.5836,0.5008,0.464,0.6637,0.9119,0.8905,0.088,0.0904,0.147,0.235,0.302,0.2426,5.8457
1000,114,886.0463,589.7778,209.0649,32.5583,16.7719,19.5122,3.5754,2.4932,3.3514,3.6188,0.5105,0.4725,0.6728,0.9268,0.9005,0.0901,0.0942,0.149,0.2412,0.3093,0.2474,5.8835
1000,115,885.0469,588.8829,208.4082,32.7487,16.8427,19.5584,3.6231,2.5227,3.3826,3.6496,0.5203,0.4818,0.6864,0.9399,0.9134,0.0919,0.0981,0.1517,0.2458,0.3153,0.2516,5.9248
1000,116,884.048,588.0067,207.7392,32.9293,16.9121,19.6119,3.6701,2.5518,3.4141,3.6729,0.5318,0.4896,0.6995,0.9542,0.9292,0.0935,0.1002,0.156,0.2505,0.3226,0.2551,5.9651
1000,117,883.0492,587.1204,207.078,33.1162,16.9846,19.6594,3.7144,2.5816,3.4448,3.7,0.543,0.4969,0.7137,0.9684,0.9415,0.0972,0.103,0.1601,0.2545,0.3289,0.2611,6.0041
1000,118,882.0505,586.2476,206.4233,33.2918,17.0477,19.6987,3.7654,2.6074,3.4771,3.7285,0.552,0.5067,0.7264,0.9841,0.9513,0.1006,0.1051,0.1634,0.2623,0.3352,0.2684,6.0444
1000,119,881.0515,585.3676,205.7717,33.467,17.1215,19.7399,3.8105,2.633,3.5074,3.7523,0.5645,0.5171,0.7389,1.0008,0.9645,0.1032,0.1079,0.1658,0.2699,0.3424,0.2738,6.0852
1000,120,880.0528,584.4788,205.1233,33.6524,17.1855,19.7848,3.8567,2.6625,3.5424,3.7804,0.5764,0.5226,0.7505,1.0111,0.977,0.105,0.1121,0.1694,0.2766,0.3482,0.2771,6.128
1000,121,879.054,583.6059,204.47,33.8315,17.2499,19.8277,3.9004,2.6952,3.5747,3.8011,0.5865,0.5295,0.761,1.025,0.9896,0.1074,0.1162,0.1735,0.2823,0.3571,0.2819,6.1763
1000,122,878.0545,582.7272,203.8221,34.003,17.3233,19.8616,3.9476,2.7239,3.6057,3.8312,0.5984,0.5397,0.7713,1.0389,1.0002,0.1109,0.1163,0.1785,0.2864,0.3632,0.2885,6.2195
