x,AA,AB,BB,all
0.05,1.2597619323597529,1.2409500228497221,0.7083753683562392,0.0029685263387876676
0.1,0.3852733062391095,0.3228183378280332,0.2486938541181849,0.02604698266157917
0.15000000000000002,0.7444084195033801,1.4450971570369937,0.15737831176653308,0.05385097721807814
0.2,0.31285616779866265,1.3841105254793897,0.06519322534159684,0.15126752628465773
0.25,0.036705307272436996,1.4945769072661161,0.42963791927799,0.2777429303329741
0.3,0.5212479225350671,1.5869084466530685,0.47084721226516174,0.7512479873839174
0.35,0.3897995739142377,1.0207568318223716,0.2984648052703602,0.5109160507213449
0.39999999999999997,0.41520518690621516,0.4581496303476816,0.9962543975153246,0.5108831470463471
0.44999999999999996,0.7439497239901934,0.7396197243283474,1.2735095601748998,0.8127843232914728
0.49999999999999994,0.7052666050642324,1.7866149485444835,1.7560594894981594,1.0329969334794256
0.5499999999999999,0.6303537322939897,1.4763943537546778,1.241579861385773,0.8452303085559515
0.6,0.2746708901717427,1.7925345199967924,0.25770509989858664,0.5353304138078876
0.65,0.6385919243236647,1.718615992283174,0.16116548950801657,0.7539141521085791
0.7000000000000001,0.2710802162969833,1.4860917370400033,1.6119038820491791,0.5475424855466803
0.7500000000000001,0.5323622367507741,2.7313280933736546,2.2775391213783673,0.9544579780057537
0.8000000000000002,1.0911582534514137,2.772950344357348,4.648783626318863,1.5025065330844085
0.8500000000000002,1.2433359110480344,2.731555984105407,4.78988097492855,1.5898589470037463
0.9000000000000002,1.1562504134088318,1.344889338962531,5.81062385134495,1.3579801143477574
0.9500000000000003,0.969355143095094,2.9833265903760102,5.308117140481423,1.3379592983787458
1.0000000000000002,1.0295828091363943,5.206022666378953,4.363655229687348,1.5682340184654815
1.0500000000000003,0.854441226481149,4.320702098989757,5.831064602237878,1.3179340899801253
1.1000000000000003,1.0089443909625275,5.55389367213747,11.685092775944792,1.6671656900665792
1.1500000000000004,0.273217688238454,9.165737291794064,14.138487120189872,1.344053954804354
1.2000000000000004,0.9262216747210922,9.21774836784958,21.27730260484793,1.9831907945246552
1.2500000000000004,0.9362011120088487,10.372805618934036,24.755017066276285,2.0568881442820164
1.3000000000000005,1.23117245173802,9.635582492091938,28.053299705939267,2.2188553878698487
1.3500000000000005,1.1756060364864784,13.563059658681274,36.49301420750054,2.521094045709062
1.4000000000000006,1.112540986016131,18.043042231843334,41.936299271188666,2.7776047327226
1.4500000000000006,1.18860484849106,18.151289695151053,45.11654423289815,2.756154477303586
1.5000000000000007,2.2525601562490696,24.009836203790485,50.25669532779406,4.101104100172
1.5500000000000007,2.624947487894702,27.130845566887352,52.28181802849021,4.536332678566591
1.6000000000000008,2.8042422702931478,30.051225974730677,63.5239802620521,4.976391002658985
1.6500000000000008,2.5828319821964505,33.52625873992765,70.14709316121942,5.012485709795299
1.7000000000000008,2.772334321045385,38.29944266002597,73.2997587181407,5.424810123237512
1.7500000000000009,2.3587751348494335,41.67426973818103,82.24176840054469,5.488864259375618
1.800000000000001,2.8692270405879365,50.39691378407776,84.993286274825,6.63568407856546
1.850000000000001,2.3848537437281894,56.65399177888088,87.71747554400714,6.781218197844867
1.900000000000001,1.968629619191909,62.78854100117845,88.70871588545303,6.9467311030212855
1.950000000000001,1.5634818883074197,68.5334788214273,91.55698113111873,7.481386283057667
2.000000000000001,1.685585456961602,71.83853864334938,94.86469613111827,8.460829213953764
