n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,0,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000,1,999.0,499.024,498.976,0.488,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1000,2,998.0,498.053,497.95,0.972,0.0,1.022,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003
1000,3,997.0,497.04,496.966,1.477,0.0,1.511,0.002,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.006
1000,4,996.0,496.049,495.97,1.968,0.0,1.994,0.005,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019
1000,5,995.0,495.052,494.976,2.462,0.0,2.483,0.008,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2.028
1000,6,994.0,494.12,493.935,2.91,0.0,2.981,0.02,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2.055
1000,7,993.0,493.13,492.954,3.387,0.0,3.447,0.032,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.081
1000,8,992.0,492.141,491.969,3.862,0.0,3.92,0.045,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.104
1000,9,991.0,491.134,491.015,4.329,0.0,4.376,0.068,0.0,0.0,0.075,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.142
1000,10,990.0,490.175,490.012,4.784,0.0,4.846,0.083,0.0,0.0,0.096,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.177
1000,11,989.0,489.16,489.061,5.263,0.0,5.299,0.102,0.0,0.0,0.111,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.207
1000,12,988.0,488.177,488.083,5.727,0.0,5.759,0.119,0.0,0.0,0.129,0.003,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.241
1000,13,987.002,487.162,487.169,6.184,0.0,6.168,0.15,0.0,0.0,0.161,0.005,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.296
1000,14,986.002,486.216,486.15,6.627,0.0,6.655,0.17,0.0,0.0,0.176,0.005,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.323
1000,15,985.002,485.221,485.187,7.088,0.0,7.111,0.193,0.0,0.0,0.193,0.006,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.358
1000,16,984.002,484.275,484.193,7.51,0.0,7.572,0.223,0.0,0.0,0.217,0.009,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.402
1000,17,983.002,483.304,483.222,7.958,0.0,8.009,0.248,0.0,0.0,0.249,0.009,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.001,2.441
1000,18,982.002,482.346,482.243,8.401,0.0,8.446,0.268,0.0,0.0,0.281,0.012,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.002,2.481
1000,19,981.002,481.392,481.273,8.816,0.0,8.882,0.308,0.0,0.0,0.312,0.013,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.003,2.522
1000,20,980.002,480.374,480.379,9.256,0.0,9.27,0.35,0.0,0.0,0.35,0.016,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.003,2.57
1000,21,979.002,479.447,479.381,9.665,0.0,9.716,0.381,0.0,0.0,0.384,0.02,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.003,2.609
1000,22,978.002,478.515,478.413,10.054,0.0,10.131,0.431,0.0,0.0,0.426,0.021,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.003,2.653
1000,23,977.002,477.594,477.42,10.462,0.0,10.562,0.458,0.0,0.0,0.464,0.027,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.004,2.699
1000,24,976.002,476.631,476.488,10.872,0.0,10.955,0.5,0.0,0.0,0.503,0.03,0.0,0.0,0.0,0.017,0.001,0.0,0.0,0.0,0.0,0.005,2.745
1000,25,975.002,475.701,475.501,11.277,0.0,11.387,0.536,0.0,0.0,0.544,0.033,0.0,0.0,0.0,0.017,0.001,0.0,0.0,0.0,0.0,0.005,2.776
1000,26,974.002,474.78,474.519,11.671,0.0,11.809,0.575,0.0,0.0,0.582,0.037,0.0,0.0,0.0,0.023,0.001,0.0,0.0,0.0,0.0,0.005,2.814
1000,27,973.004,473.859,473.544,12.062,0.0,12.222,0.616,0.0,0.0,0.629,0.041,0.0,0.0,0.0,0.025,0.001,0.0,0.0,0.0,0.0,0.005,2.85
