n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,75,925.02,427.359,433.283,27.26,2.783,25.612,3.561,0.371,0.307,2.962,0.582,0.097,0.044,0.056,0.473,0.095,0.009,0.008,0.015,0.01,0.071,4.137
1000,76,924.022,426.477,432.462,27.5,2.813,25.844,3.628,0.373,0.312,3.019,0.602,0.099,0.049,0.06,0.497,0.105,0.01,0.01,0.016,0.01,0.074,4.164
1000,77,923.023,425.54,431.678,27.777,2.844,26.053,3.693,0.382,0.319,3.095,0.619,0.1,0.047,0.06,0.51,0.112,0.012,0.011,0.016,0.011,0.077,4.185
1000,78,922.025,424.638,430.886,27.995,2.873,26.29,3.78,0.388,0.319,3.148,0.644,0.103,0.05,0.063,0.528,0.116,0.012,0.011,0.014,0.012,0.08,4.217
1000,79,921.028,423.746,430.072,28.232,2.909,26.521,3.859,0.392,0.324,3.206,0.661,0.104,0.052,0.067,0.546,0.125,0.011,0.011,0.014,0.012,0.084,4.243
1000,80,920.028,422.884,429.25,28.461,2.935,26.727,3.919,0.403,0.338,3.276,0.687,0.103,0.056,0.068,0.565,0.134,0.011,0.013,0.014,0.013,0.088,4.277
1000,81,919.028,421.979,428.431,28.692,2.958,27.003,4.012,0.406,0.347,3.315,0.697,0.104,0.054,0.072,0.578,0.146,0.013,0.013,0.015,0.013,0.091,4.316
1000,82,918.028,421.116,427.584,28.918,2.992,27.252,4.075,0.412,0.354,3.38,0.727,0.102,0.054,0.072,0.592,0.151,0.014,0.013,0.016,0.014,0.094,4.346
1000,83,917.028,420.222,426.792,29.149,3.02,27.46,4.149,0.414,0.359,3.447,0.755,0.105,0.059,0.073,0.61,0.154,0.015,0.014,0.017,0.014,0.099,4.38
1000,84,916.032,419.329,425.979,29.365,3.051,27.71,4.24,0.416,0.362,3.511,0.779,0.107,0.058,0.074,0.623,0.159,0.016,0.014,0.019,0.015,0.102,4.405
1000,85,915.034,418.47,425.138,29.612,3.075,27.937,4.305,0.422,0.369,3.579,0.791,0.109,0.057,0.078,0.639,0.168,0.016,0.014,0.021,0.016,0.108,4.445
1000,86,914.035,417.611,424.321,29.829,3.089,28.159,4.374,0.428,0.38,3.648,0.818,0.114,0.059,0.079,0.652,0.172,0.015,0.014,0.021,0.016,0.118,4.471
1000,87,913.035,416.745,423.507,30.067,3.108,28.366,4.421,0.44,0.39,3.726,0.849,0.118,0.061,0.08,0.66,0.174,0.015,0.014,0.022,0.017,0.127,4.505
1000,88,912.037,415.865,422.701,30.297,3.136,28.587,4.488,0.45,0.401,3.785,0.872,0.116,0.064,0.083,0.668,0.178,0.017,0.013,0.022,0.017,0.138,4.535
1000,89,911.037,414.986,421.913,30.513,3.163,28.79,4.566,0.456,0.407,3.85,0.894,0.114,0.065,0.085,0.678,0.188,0.017,0.015,0.022,0.02,0.148,4.577
1000,90,910.037,414.073,421.153,30.737,3.186,28.992,4.651,0.465,0.415,3.915,0.907,0.115,0.065,0.085,0.693,0.198,0.019,0.015,0.022,0.02,0.154,4.614
1000,91,909.037,413.217,420.352,30.927,3.2,29.235,4.721,0.479,0.419,3.955,0.93,0.117,0.064,0.087,0.709,0.215,0.019,0.016,0.022,0.021,0.166,4.65
1000,92,908.038,412.314,419.589,31.174,3.219,29.416,4.779,0.49,0.424,4.031,0.958,0.125,0.066,0.088,0.718,0.218,0.019,0.017,0.021,0.021,0.172,4.692
1000,93,907.038,411.446,418.776,31.394,3.251,29.631,4.844,0.497,0.436,4.088,0.98,0.125,0.068,0.089,0.743,0.226,0.022,0.017,0.021,0.022,0.175,4.714
1000,94,906.038,410.611,417.931,31.604,3.275,29.86,4.907,0.506,0.443,4.156,0.998,0.128,0.07,0.09,0.764,0.238,0.023,0.017,0.02,0.023,0.18,4.737
1000,95,905.04,409.762,417.132,31.811,3.298,30.051,4.972,0.515,0.447,4.236,1.019,0.13,0.072,0.093,0.779,0.248,0.023,0.017,0.022,0.024,0.182,4.773
1000,96,904.04,408.907,416.333,32.007,3.311,30.272,5.047,0.528,0.455,4.29,1.036,0.129,0.075,0.097,0.798,0.261,0.027,0.017,0.022,0.024,0.19,4.815
1000,97,903.04,408.071,415.488,32.199,3.34,30.524,5.119,0.531,0.466,4.335,1.063,0.13,0.078,0.097,0.814,0.27,0.029,0.018,0.024,0.026,0.202,4.839
1000,98,902.04,407.2,414.722,32.393,3.356,30.714,5.214,0.531,0.476,4.391,1.079,0.133,0.084,0.099,0.832,0.275,0.033,0.019,0.024,0.026,0.21,4.872
1000,99,901.04,406.368,413.933,32.576,3.369,30.874,5.298,0.544,0.482,4.479,1.097,0.136,0.084,0.101,0.858,0.284,0.034,0.019,0.026,0.027,0.212,4.898
1000,100,900.042,405.521,413.154,32.757,3.407,31.043,5.38,0.549,0.488,4.541,1.115,0.138,0.081,0.102,0.89,0.298,0.035,0.024,0.026,0.028,0.217,4.923
1000,101,899.042,404.685,412.342,32.962,3.429,31.239,5.44,0.557,0.494,4.615,1.137,0.142,0.083,0.104,0.911,0.311,0.037,0.023,0.026,0.028,0.219,4.964
1000,102,898.042,403.876,411.503,33.146,3.441,31.457,5.511,0.566,0.502,4.688,1.16,0.145,0.083,0.107,0.923,0.322,0.038,0.024,0.027,0.029,0.227,4.99
1000,103,897.044,402.972,410.768,33.372,3.466,31.628,5.574,0.572,0.505,4.754,1.185,0.147,0.082,0.113,0.937,0.331,0.041,0.025,0.028,0.03,0.234,5.02
1000,104,896.046,402.156,409.981,33.552,3.476,31.799,5.633,0.58,0.516,4.834,1.209,0.15,0.083,0.119,0.956,0.344,0.04,0.026,0.028,0.03,0.24,5.06
1000,105,895.046,401.323,409.199,33.722,3.5,31.966,5.711,0.588,0.526,4.903,1.238,0.157,0.085,0.12,0.977,0.352,0.042,0.026,0.03,0.032,0.246,5.091
1000,106,894.046,400.433,408.497,33.907,3.521,32.1,5.784,0.6,0.533,4.975,1.263,0.159,0.086,0.121,0.99,0.367,0.045,0.027,0.032,0.035,0.255,5.126
1000,107,893.046,399.549,407.742,34.138,3.545,32.259,5.842,0.602,0.543,5.045,1.289,0.165,0.089,0.123,1.008,0.368,0.046,0.028,0.034,0.038,0.263,5.163
1000,108,892.046,398.71,406.961,34.306,3.567,32.445,5.915,0.612,0.555,5.103,1.319,0.169,0.089,0.128,1.031,0.379,0.046,0.028,0.035,0.039,0.273,5.189
1000,109,891.046,397.858,406.189,34.498,3.594,32.598,5.982,0.623,0.565,5.194,1.339,0.17,0.09,0.132,1.045,0.394,0.046,0.028,0.035,0.041,0.279,5.215
1000,110,890.047,397.051,405.409,34.679,3.598,32.737,6.039,0.632,0.586,5.284,1.372,0.169,0.091,0.135,1.066,0.393,0.05,0.027,0.037,0.04,0.284,5.246
1000,111,889.047,396.236,404.616,34.848,3.61,32.92,6.111,0.64,0.597,5.35,1.4,0.17,0.09,0.139,1.088,0.399,0.051,0.031,0.037,0.041,0.291,5.278
1000,112,888.047,395.388,403.88,35.035,3.61,33.079,6.156,0.65,0.609,5.41,1.441,0.175,0.092,0.142,1.115,0.409,0.051,0.03,0.038,0.041,0.297,5.32
1000,113,887.048,394.611,403.074,35.188,3.626,33.253,6.226,0.661,0.616,5.467,1.457,0.177,0.094,0.143,1.15,0.418,0.051,0.031,0.04,0.043,0.304,5.361
1000,114,886.048,393.751,402.329,35.365,3.655,33.423,6.291,0.665,0.62,5.526,1.481,0.184,0.096,0.146,1.172,0.429,0.053,0.032,0.041,0.043,0.311,5.4
1000,115,885.048,392.878,401.606,35.534,3.669,33.601,6.37,0.674,0.628,5.569,1.502,0.189,0.096,0.147,1.197,0.44,0.057,0.034,0.042,0.045,0.315,5.435
1000,116,884.048,392.042,400.854,35.701,3.688,33.767,6.43,0.68,0.636,5.638,1.527,0.187,0.094,0.151,1.216,0.458,0.06,0.035,0.043,0.05,0.323,5.475
1000,117,883.05,391.216,400.11,35.855,3.712,33.901,6.506,0.685,0.656,5.702,1.552,0.193,0.095,0.151,1.24,0.469,0.063,0.035,0.041,0.047,0.336,5.507
1000,118,882.051,390.374,399.338,36.044,3.729,34.108,6.567,0.683,0.663,5.733,1.574,0.198,0.097,0.155,1.266,0.48,0.063,0.038,0.042,0.049,0.348,5.541
1000,119,881.051,389.569,398.584,36.192,3.744,34.247,6.639,0.699,0.673,5.789,1.59,0.2,0.098,0.16,1.291,0.498,0.063,0.039,0.042,0.052,0.362,5.571
1000,120,880.053,388.719,397.86,36.353,3.765,34.394,6.705,0.705,0.683,5.849,1.625,0.205,0.099,0.159,1.316,0.51,0.064,0.039,0.043,0.053,0.368,5.603
1000,121,879.056,387.925,397.09,36.504,3.784,34.533,6.778,0.714,0.69,5.925,1.645,0.207,0.101,0.163,1.34,0.526,0.063,0.039,0.042,0.054,0.374,5.645
1000,122,878.059,387.126,396.299,36.671,3.799,34.729,6.821,0.72,0.703,5.974,1.668,0.211,0.101,0.163,1.362,0.546,0.065,0.04,0.044,0.058,0.383,5.676
1000,123,877.061,386.253,395.625,36.828,3.8,34.849,6.905,0.729,0.712,6.04,1.695,0.215,0.103,0.169,1.385,0.558,0.066,0.04,0.044,0.058,0.393,5.707
1000,124,876.062,385.431,394.885,36.979,3.819,34.975,6.985,0.736,0.717,6.132,1.716,0.217,0.108,0.172,1.401,0.562,0.065,0.04,0.045,0.061,0.399,5.745
1000,125,875.066,384.588,394.177,37.127,3.823,35.115,7.064,0.752,0.724,6.191,1.753,0.215,0.111,0.172,1.423,0.569,0.065,0.041,0.048,0.063,0.412,5.779
1000,126,874.069,383.795,393.412,37.269,3.833,35.276,7.126,0.757,0.737,6.252,1.784,0.214,0.112,0.176,1.444,0.58,0.071,0.04,0.048,0.064,0.424,5.797
1000,127,873.069,383.034,392.664,37.371,3.845,35.396,7.172,0.773,0.743,6.331,1.818,0.223,0.113,0.18,1.472,0.6,0.071,0.042,0.046,0.067,0.433,5.832
1000,128,872.069,382.198,391.968,37.52,3.848,35.517,7.235,0.788,0.746,6.399,1.844,0.225,0.112,0.183,1.502,0.616,0.07,0.042,0.048,0.07,0.44,5.872
1000,129,871.071,381.428,391.196,37.63,3.87,35.666,7.313,0.791,0.755,6.464,1.87,0.227,0.114,0.182,1.533,0.634,0.074,0.041,0.05,0.07,0.446,5.901
1000,130,870.071,380.611,390.467,37.775,3.883,35.811,7.362,0.801,0.767,6.515,1.907,0.229,0.118,0.187,1.558,0.648,0.077,0.042,0.049,0.072,0.455,5.936
1000,131,869.071,379.796,389.743,37.904,3.891,35.94,7.448,0.811,0.774,6.576,1.933,0.23,0.119,0.191,1.585,0.664,0.079,0.043,0.049,0.074,0.469,5.963
1000,132,868.073,379.016,388.987,38.025,3.904,36.064,7.539,0.824,0.785,6.646,1.961,0.23,0.12,0.19,1.612,0.672,0.08,0.043,0.049,0.076,0.479,6.002
1000,133,867.074,378.267,388.184,38.166,3.914,36.219,7.591,0.831,0.789,6.718,1.989,0.234,0.126,0.195,1.628,0.683,0.081,0.043,0.048,0.082,0.495,6.027
1000,134,866.074,377.429,387.473,38.327,3.928,36.341,7.662,0.839,0.795,6.78,2.009,0.236,0.13,0.198,1.651,0.7,0.08,0.046,0.048,0.082,0.504,6.057
1000,135,865.074,376.655,386.723,38.422,3.942,36.495,7.735,0.841,0.803,6.839,2.042,0.243,0.129,0.196,1.678,0.718,0.083,0.049,0.053,0.086,0.508,6.088
