x,A,B,all
0.05,0.07326359398513241,0.15224056710739203,0.009388535692115684
0.1,0.09944949011880498,0.20633731763737234,0.017864721569841768
0.15000000000000002,0.08726514243526011,0.1960515377217084,0.016215333800637288
0.2,0.12390733074531049,0.23315968837835707,0.03978895191444626
0.25,0.18502066863534955,0.43968945040120555,0.04672955709629295
0.3,0.12061546050517702,0.3124885842365949,0.030952843460143882
0.35,0.1382663969729273,0.1375377429975724,0.08491752308768039
0.39999999999999997,0.03352998701042408,0.30453628597161475,0.08251536087070084
0.44999999999999996,0.004911405341213254,0.435310809595051,0.07763359615124485
0.49999999999999994,0.05090699955856422,0.4736630995914563,0.1175222641211068
0.5499999999999999,0.11900669896639651,0.37253278180980426,0.1561767173362908
0.6,0.038933740059124665,0.1799191042431971,0.0581112571170696
0.65,0.0591816170081883,0.17778585669062796,0.029224436322678807
0.7000000000000001,0.03859426086458906,0.1885472656740017,0.011903100825011075
0.7500000000000001,0.05597264941912116,0.011995137088469443,0.04854420978754237
0.8000000000000002,0.03748034111300559,0.3506832770334585,0.06936123804283037
0.8500000000000002,0.07504425826152229,0.9772071021350552,0.024979690884726916
0.9000000000000002,0.12645316522604247,1.126452837721291,0.015835160005804656
0.9500000000000003,0.033228904242094404,1.3574186392299876,0.08068348481710913
1.0000000000000002,0.047472154794721395,1.861732106008546,0.0980679546249841
1.0500000000000003,0.05060130137457698,2.41653290506472,0.12441866250412424
1.1000000000000003,0.051304671217305316,2.7094720376598236,0.1304258923465866
1.1500000000000004,0.050647564559685956,2.6786984759773462,0.11547331101756694
1.2000000000000004,0.00931407266635026,3.0308978926503105,0.17983112339252091
1.2500000000000004,0.006965457234300254,3.852403625240404,0.19598532779808794
1.3000000000000005,0.02022837553763209,4.443503003221368,0.23634708448985148
1.3500000000000005,0.059826035974644476,4.40644489964998,0.2558384920392468
1.4000000000000006,0.11245015255047476,5.680374699460172,0.34717888151008064
1.4500000000000006,0.00036771680386292536,6.810134513249239,0.26876411073060286
1.5000000000000007,0.08875727089852815,8.091056624072731,0.38351125716890605
1.5500000000000007,0.003782507275281558,9.091677589104288,0.3162077458829007
1.6000000000000008,0.03239863676113419,8.778632671240704,0.24622645516912653
1.6500000000000008,0.013739143919464259,9.77596489808588,0.2748147819582467
1.7000000000000008,0.11847848980823968,11.512753484576173,0.43370950256351554
1.7500000000000009,0.02202345476847966,14.597209642930887,0.4072743642644086
1.800000000000001,0.10647021313803988,15.077018845906998,0.4730123558990975
1.850000000000001,0.14726101541710676,18.08796220614591,0.5665655276616032
1.900000000000001,0.2364682967776409,19.9852732981546,0.6714074011668991
1.950000000000001,0.33089854361621623,24.058178195272824,0.8373335216402554
2.000000000000001,0.22917220375961084,27.407212027205382,0.7885071604513023
