x,A,B,all
0.05,0.021091007239042614,0.005520132052011506,0.013564029222969062
0.1,0.022591740902293614,0.012387267344450241,0.019875058664964754
0.15000000000000002,0.04020733407414162,0.022258229239158357,0.03571502845512747
0.2,0.05063655443515647,0.029482093534698967,0.04566574827422781
0.25,0.04038091122164472,0.011765851310347498,0.02888871668055877
0.3,0.036489144830522034,0.028170232777234298,0.023142260620880473
0.35,0.02842107982189639,0.028764877790846716,0.01737907531288325
0.39999999999999997,0.11535130596134945,0.30947442897834765,0.1504176576078119
0.44999999999999996,0.14473740494616566,0.29456087275787,0.1699931403797735
0.49999999999999994,0.14601465702572194,0.4406804549457829,0.1923960755473609
0.5499999999999999,0.157918876580024,0.5114942690148435,0.2098018700012147
0.6,0.03327725486551924,0.18821901183728745,0.05440713547180897
0.65,0.08009667714938452,0.23736988851593574,0.10004758733066348
0.7000000000000001,0.07928818596198549,0.3735498679243974,0.11402614121491692
0.7500000000000001,0.07649488356462554,0.5263554712710251,0.12588957528480416
0.8000000000000002,0.10464086514081562,0.6690145249369722,0.16221895864837402
0.8500000000000002,0.1412214854912102,0.8240788228834767,0.20591439925125254
0.9000000000000002,0.15615649229497258,0.8411401819860306,0.2163191354810794
0.9500000000000003,0.15033310963715107,1.037781746228662,0.22268909488465727
1.0000000000000002,0.13656104714188683,1.2631644699847842,0.22181651828042107
