empirical_min_dist,estimated_true_dist,best_x,best_p_aa,best_p_ab,best_p_bb,best_alpha,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
500.0,507.0053453291172,0.437682297122477,0.04,0.09,0.87,0.3394033849656895,0.014301571225992706,24,0.4,0.4,0.4,500
662.0,713.9510658413245,0.728056346837058,0.74,0.09,0.17,0.6779500665586302,0.011036086792643895,24,0.4,0.4,0.4,700
772.0,1080.8383481887245,1.1428213727690415,0.86,0.0,0.14,0.7131438286348595,0.007353954002425829,24,0.4,0.4,0.4,900
856.0,1393.4430669940782,1.4705407515962157,0.85,0.0,0.15000000000000002,0.732543808867125,0.004570013257773746,24,0.4,0.4,0.4,1100
901.0,1337.6030002517894,1.1999820133704042,0.01,0.23,0.76,0.35925637503612795,0.0034995279207763,24,0.4,0.4,0.4,1300
926.0,1403.5370981679985,1.2754995543816818,0.01,0.21,0.78,0.31331139395124796,0.0006587380603455669,24,0.4,0.4,0.4,1500
100.0,100.13879139601188,0.003192461282466315,0.49,0.09,0.42000000000000004,0.011778811602535811,0.0046789388354187824,25,0.4,0.4,0.4,100
300.0,299.00822987311227,0.10394810304203259,0.87,0.06,0.07,0.28862720509290496,0.010051564756220882,25,0.4,0.4,0.4,300
499.0,519.4902105404932,0.4652427599868972,0.67,0.03,0.29999999999999993,0.8531910603665733,0.01912130010190861,25,0.4,0.4,0.4,500
663.0,735.7766902548137,0.7313529165924759,0.14,0.02,0.84,0.051404944536225655,0.014147490732572402,25,0.4,0.4,0.4,700
775.0,1124.4570068819576,1.159713151906033,0.75,0.0,0.25,0.5394206886104584,0.012246622671256029,25,0.4,0.4,0.4,900
853.0,1203.4540700580253,1.231673285124491,0.68,0.02,0.29999999999999993,0.8015381816856216,0.006753035776870843,25,0.4,0.4,0.4,1100
904.0,1434.4369096453495,1.4418666391471275,0.17,0.02,0.8099999999999999,0.2975539000080431,0.002754009889746453,25,0.4,0.4,0.4,1300
930.0,1467.0761653078866,1.4549179124024936,0.01,0.15,0.84,0,0.0020039005529958196,25,0.4,0.4,0.4,1500
100.0,100.61049926957033,0.10660686450641829,0.12,0.08,0.8,0.5934006216451978,0.029421072823872085,26,0.4,0.4,0.4,100
300.0,308.2499566019509,0.1054967528519983,0.060000000000000005,0.12,0.82,0.7929882500225642,0.03382983225795448,26,0.4,0.4,0.4,300
496.0,507.19992694529975,0.4853863306590202,0.09999999999999999,0.28,0.62,0.46732746659564756,0.02257696781435978,26,0.4,0.4,0.4,500
658.0,694.2242918298091,0.7074071859714335,0.88,0.01,0.11,0.9399258790063376,0.007862263801343618,26,0.4,0.4,0.4,700
776.0,965.8112449658969,1.0074127478868746,0.8,0.0,0.19999999999999996,0.6842102179602567,0.002272983815073604,26,0.4,0.4,0.4,900
859.0,1359.7094038475586,1.4282766919205623,0.97,0.0,0.030000000000000027,0.910578193148726,0.005423155686548241,26,0.4,0.4,0.4,1100
898.0,1428.5957372229939,1.4730702202945012,0.01,0.1,0.89,0,0.0011754099294735056,26,0.4,0.4,0.4,1300
925.0,1508.6774828253083,1.495999642594621,0.01,0.22,0.77,0,0.001381453558264249,26,0.4,0.4,0.4,1500
100.0,100.40268195571933,0.08311273622693369,0.34,0.22,0.43999999999999995,0.4422577219265487,0.008199966947728352,27,0.4,0.4,0.4,100
299.0,306.372731788029,0.2507191187243412,0.2,0.27,0.53,0.6329387929158637,0.030591130774318687,27,0.4,0.4,0.4,300
499.0,592.7946829418316,0.6486405384146663,0.72,0.01,0.27,0.9091062131713497,0.025275787653916002,27,0.4,0.4,0.4,500
665.0,752.3003354132328,0.7761617496121465,0.8200000000000001,0.01,0.16999999999999993,0.9266665512179159,0.013684665311948138,27,0.4,0.4,0.4,700
777.0,1327.7295343275389,1.4365460325748716,0.14,0.02,0.84,0.3535740331437645,0.01331263650175812,27,0.4,0.4,0.4,900
855.0,1202.6207826733148,1.233336621692802,0.5800000000000001,0.1,0.31999999999999995,0.5048691817594595,0.004227923557110465,27,0.4,0.4,0.4,1100
898.0,1270.3880547179826,1.257595259529928,0.19,0.29,0.52,0.22363595187171478,0.0030573546758478846,27,0.4,0.4,0.4,1300
932.0,1425.8592769848265,1.4021963366299057,0.060000000000000005,0.01,0.9299999999999999,0,0.0012290072466563588,27,0.4,0.4,0.4,1500
100.0,101.44887702625428,0.02445319193697402,0.33,0.11,0.5599999999999999,0.026819028077750797,0.024620940353823565,28,0.4,0.4,0.4,100
298.0,303.58065994880775,0.32113000502106465,0.24000000000000002,0.19,0.5700000000000001,0.33499999999999996,0.023254637809019506,28,0.4,0.4,0.4,300
490.0,488.2188041048472,0.4965184557163848,0.28,0.0,0.72,0.2854937535596213,0.023646920109208876,28,0.4,0.4,0.4,500
667.0,698.1616291325698,0.5865482863276408,0.01,0.04,0.95,0.25381044026174665,0.0036687220943369013,28,0.4,0.4,0.4,700
771.0,908.046038677449,0.5556109309898509,0.02,0.33,0.6499999999999999,0.6526776552255973,0.0040338094686470614,28,0.4,0.4,0.4,900
834.0,1103.1027147178545,1.0757838547817056,0.06999999999999999,0.18,0.75,0.3276799179163465,0.001244874373536618,28,0.4,0.4,0.4,1100
886.0,1312.9307524066912,0.9485226014410233,0.01,0.19,0.8,0.49295253961924035,0.003915844146139911,28,0.4,0.4,0.4,1300
922.0,1586.1514248796207,1.2170470960244784,0.01,0.17,0.82,0.45413673775460006,0.0010652810347581915,28,0.4,0.4,0.4,1500
100.0,100.21410351139897,0.04877163043167464,0.32,0.09,0.59,0.07295341090557725,0.00696928384383474,29,0.4,0.4,0.4,100
300.0,301.4547127528327,0.19067444032668768,0.85,0.07,0.08000000000000002,0.5027194529259637,0.020326410686755104,29,0.4,0.4,0.4,300
498.0,541.7140295001814,0.560926764969917,0.14,0.01,0.85,0.0437032551046697,0.018582302183542506,29,0.4,0.4,0.4,500
668.0,800.6165119323326,0.8362291974130291,0.75,0.0,0.25,0.5563205356596855,0.004968413942172066,29,0.4,0.4,0.4,700
776.0,1163.0402708187487,1.2393746847270297,0.26,0.01,0.73,0.4756159344920676,0.005288109479903453,29,0.4,0.4,0.4,900
841.0,1188.5215069528306,1.2322553778972525,0.56,0.01,0.42999999999999994,0.6844696507511708,0.006829483685986184,29,0.4,0.4,0.4,1100
891.0,1464.9549474476732,1.49227372022435,0.06999999999999999,0.02,0.91,0.16742137148784694,0.005621919075578736,29,0.4,0.4,0.4,1300
930.0,1481.733708998055,1.5002744535051338,0.01,0.0,0.99,0,0.00152339826403744,29,0.4,0.4,0.4,1500
100.0,100.54723223637892,0.11288165224314364,0.36000000000000004,0.16,0.47999999999999987,0.45205733632612427,0.01578945774726446,30,0.4,0.4,0.4,100
300.0,301.42849641062486,0.27344054307661214,0.68,0.05,0.26999999999999996,0.8565830922349211,0.016421761817391255,30,0.4,0.4,0.4,300
492.0,489.84989980813583,0.3639050684741492,0.98,0.01,0.010000000000000018,0.7101304956847945,0.01801017506572469,30,0.4,0.4,0.4,500
670.0,716.537203413566,0.6828948083275828,0.15000000000000002,0.01,0.84,0.06674996674888131,0.007387134351607838,30,0.4,0.4,0.4,700
793.0,978.5837430808652,0.9775344382414253,0.85,0.0,0.15000000000000002,0.7359929947996993,0.0064824676515699755,30,0.4,0.4,0.4,900
863.0,1089.8859011263219,1.047337967226526,0.04,0.21,0.75,0.26009632777309155,0.0024355073981756096,30,0.4,0.4,0.4,1100
909.0,1401.4939036293947,1.4306617800256993,0.49,0.16,0.35,0.5173312024519042,0.003709744757103771,30,0.4,0.4,0.4,1300
930.0,1415.2310814709967,1.4032510115329324,0.8,0.03,0.16999999999999996,0.8689356795263183,0.0013618509272056312,30,0.4,0.4,0.4,1500
100.0,100.59340615829389,0.137321770759092,0.43,0.18,0.39000000000000007,0.622207957489866,0.014279038513598031,31,0.4,0.4,0.4,100
298.0,306.93855798850956,0.35895971653467884,0.060000000000000005,0.05,0.8899999999999999,0.08500000000000008,0.05363619673497669,31,0.4,0.4,0.4,300
498.0,542.160218959229,0.5790529539542069,0.16,0.01,0.83,0.057409472298274346,0.02220894767422114,31,0.4,0.4,0.4,500
665.0,803.2309058511572,0.8571299952883147,0.67,0.01,0.31999999999999995,0.8445123444798126,0.015897545991441792,31,0.4,0.4,0.4,700
777.0,999.5430161556101,1.0351985051514228,0.77,0.0,0.22999999999999998,0.6227999214759045,0.006854150316405934,31,0.4,0.4,0.4,900
843.0,1041.5628786286331,1.0474347604208234,0.16,0.26,0.58,0.25130882269681115,0.0043235428827256,31,0.4,0.4,0.4,1100
895.0,1300.6170191239955,1.1850599786196818,0.01,0.19,0.8,0.3071334402441284,0.0047646629690464865,31,0.4,0.4,0.4,1300
935.0,1450.829531399916,1.1694687605379417,0.01,0.18,0.81,0.39542697027335905,0.0017439853030159548,31,0.4,0.4,0.4,1500
100.0,100.29841698370906,0.10462090173854138,0.38,0.21,0.41000000000000003,0.48770273710540607,0.010757774302805338,32,0.4,0.4,0.4,100
300.0,303.3082536242342,0.3299393412080657,0.21000000000000002,0.13,0.66,0.28858843014792784,0.03672977291184015,32,0.4,0.4,0.4,300
498.0,540.172288819959,0.560926764969917,0.16,0.01,0.83,0.054208209077798414,0.022068143280024835,32,0.4,0.4,0.4,500
677.0,809.3390880548691,0.819193168462411,0.6900000000000001,0.01,0.29999999999999993,0.8620894809809408,0.01561408778115973,32,0.4,0.4,0.4,700
795.0,1142.3261103044078,1.1739365194264846,0.9,0.0,0.09999999999999998,0.7512574743418466,0.005129980106551444,32,0.4,0.4,0.4,900
868.0,1407.3141980870157,1.4255592310998468,0.86,0.0,0.14,0.7173122932571304,0.003369003103270619,32,0.4,0.4,0.4,1100
907.0,1411.3358532978955,1.0649476941090916,0.01,0.24,0.75,0.5030157631826346,0.005574947873870124,32,0.4,0.4,0.4,1300
940.0,1486.9458594975815,1.4739104030139027,0.54,0.07,0.38999999999999996,0.5024177073449398,0.0025285266400157883,32,0.4,0.4,0.4,1500
100.0,100.37262411491318,0.12864362708283777,0.04,0.02,0.94,0.050000000000000044,0.008181977724107527,33,0.4,0.4,0.4,100
300.0,307.3366469156036,0.12726398571510072,0.77,0.11,0.11999999999999998,0.23355323741645892,0.02623336480231169,33,0.4,0.4,0.4,300
497.0,514.3579916132494,0.497408988552057,0.54,0.03,0.42999999999999994,0.3686485943049405,0.00987035653869908,33,0.4,0.4,0.4,500
664.0,681.05949398626,0.6688960580790724,0.67,0.08,0.24999999999999994,0.6803620754842147,0.010459036420261766,33,0.4,0.4,0.4,700
790.0,1000.4874743504149,0.9971153541077515,0.43,0.28,0.29000000000000004,0.37698329086917515,0.007834379810047825,33,0.4,0.4,0.4,900
864.0,1367.0310530311463,1.4635430834888894,0.66,0.0,0.33999999999999997,0.5870385440186804,0.007122484812636642,33,0.4,0.4,0.4,1100
897.0,1429.5784516949097,1.4949265346620153,0.76,0.03,0.21,0.8173137016134238,0.000602624727810424,33,0.4,0.4,0.4,1300
927.0,1476.2125790643993,1.5002744535051338,0.06999999999999999,0.31,0.6200000000000001,0.22499999999999998,0.00227446474763928,33,0.4,0.4,0.4,1500
100.0,101.08639761522137,0.048109307863253806,0.08,0.05,0.87,0.6908860569998233,0.024644024285299496,34,0.4,0.4,0.4,100
300.0,302.73213521163166,0.16305882980245096,0.04,0.06,0.8999999999999999,0.5354675986301789,0.01990552518951043,34,0.4,0.4,0.4,300
498.0,501.06016151666176,0.2670426160944902,0.05,0.0,0.95,0.5283903570159848,0.012463650076431323,34,0.4,0.4,0.4,500
676.0,721.6714391289801,0.0601271750958771,0.03,0.25,0.72,0.9476012648524988,0.009932245915617609,34,0.4,0.4,0.4,700
786.0,997.7508155896253,0.709223692893451,0.03,0.17,0.7999999999999999,0.5105772086033944,0.006327042192764863,34,0.4,0.4,0.4,900
861.0,1199.487199579089,1.2040443282057978,0.88,0.0,0.12,0.7801728658683604,0.002284166737687827,34,0.4,0.4,0.4,1100
909.0,1372.345143137632,0.9561099027930693,0.01,0.23,0.76,0.5331289509293159,0.001563477692605842,34,0.4,0.4,0.4,1300
941.0,1497.8816178775276,1.4970674642812534,0.93,0.03,0.03999999999999995,0.9265733914933754,0.001353177028585433,34,0.4,0.4,0.4,1500
100.0,100.600658260987,0.07435499600323583,0.02,0.01,0.97,0.3776814166053746,0.016586497656659024,35,0.4,0.4,0.4,100
299.0,303.463939751582,0.3332853146489972,0.2,0.17,0.63,0.28500000000000003,0.030228855248344726,35,0.4,0.4,0.4,300
496.0,522.1270229454946,0.5282433653403568,0.7100000000000001,0.0,0.2899999999999999,0.5408805099381622,0.03866789407950846,35,0.4,0.4,0.4,500
649.0,691.7283732381921,0.662255072191514,0.68,0.14,0.17999999999999994,0.5959645346119357,0.013602606221069116,35,0.4,0.4,0.4,700
762.0,866.458919411715,0.763635236075068,0.04,0.24,0.72,0.3857872816994458,0.00954162203907865,35,0.4,0.4,0.4,900
846.0,1073.392248484012,1.0706980972582651,0.44,0.28,0.28,0.4854075673479243,0.003216097876700107,35,0.4,0.4,0.4,1100
903.0,1330.643778212987,1.2371477365974655,0.01,0.18,0.81,0.27839579558547745,0.0021148575386618668,35,0.4,0.4,0.4,1300
939.0,1471.4752149250446,1.4594324215288643,0.67,0.03,0.29999999999999993,0.7446853629602836,0.0004373085098809185,35,0.4,0.4,0.4,1500
100.0,100.10344014958987,0.015172416219748942,0.64,0.09,0.27,0.057988545199552946,0.021069407182947752,36,0.4,0.4,0.4,100
300.0,300.7477097612183,0.2934308126155059,0.2,0.22,0.5800000000000001,0.30999999999999994,0.02045237471813287,36,0.4,0.4,0.4,300
500.0,517.8054773781388,0.3832062830776958,0.86,0.07,0.07,0.5387955646310826,0.0246066588111194,36,0.4,0.4,0.4,500
665.0,708.9684111675105,0.3648688464464941,0.02,0.12,0.86,0.5971164971596543,0.010004716902025809,36,0.4,0.4,0.4,700
786.0,967.2906763510744,0.812651439070293,0.02,0.14,0.84,0.36866296775949625,0.004629162704163713,36,0.4,0.4,0.4,900
855.0,1130.6354028107407,1.1592649584359833,0.28,0.22,0.5,0.40710476334449636,0.007387300307686349,36,0.4,0.4,0.4,1100
909.0,1461.2604330958493,1.4989070778800069,0.24000000000000002,0.06,0.7,0.3513816529703915,0.003125641575487699,36,0.4,0.4,0.4,1300
936.0,1512.6810537741505,1.4933441850339688,0.32,0.08,0.6,0.47024543701521637,0.004215141158967571,36,0.4,0.4,0.4,1500
100.0,99.83133701637934,0.021423181823079403,0.86,0.04,0.1,0.1997641104294263,0.015093392670679997,37,0.4,0.4,0.4,100
300.0,302.3332851860384,0.2123050670951134,0.97,0.01,0.020000000000000025,0.6298538556700711,0.01902383757810969,37,0.4,0.4,0.4,300
499.0,507.43914445762783,0.34914157464148304,0.01,0.02,0.97,0.380454970609091,0.008343233466773693,37,0.4,0.4,0.4,500
672.0,736.744360745303,0.6264840643929737,0.03,0.07,0.8999999999999999,0.3155204476643385,0.01199786274630289,37,0.4,0.4,0.4,700
784.0,965.9314091414325,0.8416818500044965,0.02,0.2,0.78,0.3874759497369677,0.003877728468934194,37,0.4,0.4,0.4,900
860.0,1283.84809664054,1.317347883162249,0.93,0.0,0.06999999999999995,0.8443562726790157,0.004803025858716795,37,0.4,0.4,0.4,1100
905.0,1454.0874338414767,1.4958304827234714,0.7100000000000001,0.0,0.2899999999999999,0.632539499621263,0.004249619682408433,37,0.4,0.4,0.4,1300
932.0,1644.8224556612022,1.4622505963483863,0.01,0.32,0.6699999999999999,0.46479882062707845,0.0006038733945869703,37,0.4,0.4,0.4,1500
100.0,100.18664201274574,0.0888219094107677,0.9400000000000001,0.01,0.04999999999999994,0.9907005919447963,0.00981874130275297,38,0.4,0.4,0.4,100
298.0,313.9211177268787,0.0007255464948662882,0.02,0.02,0.96,0.9981532532590552,0.06101624551212312,38,0.4,0.4,0.4,300
495.0,514.6246627707969,0.5244105066192477,0.7100000000000001,0.0,0.2899999999999999,0.5528294128275939,0.01743674916668154,38,0.4,0.4,0.4,500
661.0,801.9820408567332,0.8611746135893361,0.74,0.0,0.26,0.5666107126813711,0.02068349131307566,38,0.4,0.4,0.4,700
785.0,1039.7989830335116,1.05661584428446,0.48000000000000004,0.21,0.31000000000000005,0.3940492177183644,0.013283200467989248,38,0.4,0.4,0.4,900
851.0,1224.3823217369995,1.2436309249453072,0.77,0.0,0.22999999999999998,0.6293129725361237,0.005294615544993157,38,0.4,0.4,0.4,1100
905.0,1416.5436331427784,1.449450337179164,0.36000000000000004,0.04,0.5999999999999999,0.4744973920002538,0.002271473762028043,38,0.4,0.4,0.4,1300
941.0,1494.3845837813894,1.5002744535051338,0.01,0.0,0.99,0,0.002795358969082947,38,0.4,0.4,0.4,1500
100.0,99.85513115885016,0.07852980876075108,0.26,0.16,0.58,0.16579459221208198,0.016023043006252565,39,0.4,0.4,0.4,100
300.0,309.04474243182875,0.03328738999956883,0.13,0.18,0.69,0.9376998443549123,0.032727551535446736,39,0.4,0.4,0.4,300
495.0,570.9766585672903,0.5770487551864266,0.26,0.01,0.73,0.08046000025887957,0.010995871755026441,39,0.4,0.4,0.4,500
666.0,792.417482365689,0.8363808465943918,0.74,0.0,0.26,0.5679873061300221,0.013553010786595352,39,0.4,0.4,0.4,700
776.0,1207.0253774429207,1.2814065866587832,0.8400000000000001,0.0,0.15999999999999992,0.649020107928185,0.007108792331590822,39,0.4,0.4,0.4,900
854.0,1245.3551634222058,1.2920696743992632,0.63,0.0,0.37,0.5036756777316916,0.0024333178355182066,39,0.4,0.4,0.4,1100
909.0,1259.4264363726486,1.2352330211369726,0.35000000000000003,0.31,0.3399999999999999,0.4155051935186668,0.0030241234605867485,39,0.4,0.4,0.4,1300
929.0,1439.954522745626,1.4420976095506224,0.78,0.02,0.19999999999999998,0.8339858032600195,0.0004432439266697326,39,0.4,0.4,0.4,1500
100.0,100.2632443759735,0.09692175980355372,0.34,0.28,0.3799999999999999,0.7378137424757494,0.009416734896259169,40,0.4,0.4,0.4,100
299.0,310.5117938047709,0.31637791768373236,0.8,0.02,0.17999999999999997,0.9249867678741985,0.04513828699814451,40,0.4,0.4,0.4,300
495.0,576.5722463755905,0.631868622151869,0.27,0.01,0.72,0.09464677330847585,0.02651969079668802,40,0.4,0.4,0.4,500
660.0,752.1567076768442,0.5158187178664333,0.03,0.14,0.83,0.5323816353309642,0.014149612922659508,40,0.4,0.4,0.4,700
773.0,898.4661589284386,0.7423115337897541,0.01,0.13,0.86,0.33132226531990105,0.007621868253844014,40,0.4,0.4,0.4,900
849.0,1156.2847051457718,1.1485272351660094,0.68,0.01,0.30999999999999994,0.8322366711431316,0.0032350334929568438,40,0.4,0.4,0.4,1100
903.0,1528.5914839430195,0.5899217372346217,0.99,0.0,0.010000000000000009,0.35919149013516327,0.0026015944780290643,40,0.4,0.4,0.4,1300
940.0,1479.1966856005054,1.2543269966580592,0.01,0.16,0.83,0.3369032325064715,0.0015244191626462295,40,0.4,0.4,0.4,1500
100.0,100.165303999335,0.0375696897585438,0.87,0.03,0.1,0.9877138446148767,0.007696271923648135,41,0.4,0.4,0.4,100
300.0,303.43583858976564,0.2888982972137886,0.8200000000000001,0.07,0.10999999999999993,0.715826214199862,0.022301712417410302,41,0.4,0.4,0.4,300
498.0,491.69233022747187,0.4553270841022384,0.09999999999999999,0.14,0.76,0.2940245647980426,0.01195762731042188,41,0.4,0.4,0.4,500
659.0,789.9723333588568,0.7834704010999445,0.3,0.01,0.69,0.11190420619896238,0.015237656594205909,41,0.4,0.4,0.4,700
762.0,866.5925092492167,0.41401080771913784,0.02,0.24,0.74,0.6833813033623475,0.007052220184176984,41,0.4,0.4,0.4,900
841.0,1053.7659450263993,0.6236114581896397,0.01,0.22,0.77,0.5863210647108792,0.004888512484171369,41,0.4,0.4,0.4,1100
897.0,1619.343885723468,1.3856076700110544,0.99,0.0,0.010000000000000009,0.7790511709516161,0.002585311250867487,41,0.4,0.4,0.4,1300
935.0,1639.3442927768021,1.288872321561272,0.01,0.18,0.81,0.44303248407141244,0.0017343902811831663,41,0.4,0.4,0.4,1500
100.0,101.11561408152261,0.09712752417481632,0.15000000000000002,0.13,0.72,0.6472210280798665,0.023977847663471188,42,0.4,0.4,0.4,100
300.0,303.0141395566247,0.2846076000328246,0.31,0.19,0.49999999999999994,0.3893107698060875,0.022185945064632825,42,0.4,0.4,0.4,300
497.0,513.8313065639763,0.4912065494239602,0.62,0.06,0.32,0.7800230702922653,0.0225893442098668,42,0.4,0.4,0.4,500
659.0,687.9459622943594,0.5526730068678255,0.05,0.21,0.74,0.4177213854348579,0.01098583347941753,42,0.4,0.4,0.4,700
786.0,895.3824728584681,0.810724537023217,0.02,0.23,0.75,0.3132918749817992,0.009382249008603417,42,0.4,0.4,0.4,900
861.0,1331.1378718925798,0.39071619392635343,0.01,0.33,0.6599999999999999,0.8643725537208523,0.008106450950699153,42,0.4,0.4,0.4,1100
904.0,1398.5869469975173,1.4101776870087872,0.8200000000000001,0.0,0.17999999999999994,0.7282566572549168,0.0030613525279119757,42,0.4,0.4,0.4,1300
933.0,1493.7707340795484,1.4978286837014274,0.45,0.04,0.51,0.4301730258720227,0.003732423502808107,42,0.4,0.4,0.4,1500
98.0,97.91589128113311,0.11883808132262547,0.23,0.05,0.72,0.08210882865040878,0.02556980913487976,43,0.4,0.4,0.4,100
298.0,298.2138729974076,0.21874225890816695,0.21000000000000002,0.24,0.55,0.6766543598286292,0.00675756007410967,43,0.4,0.4,0.4,300
493.0,493.95445221231665,0.48808854534063284,0.66,0.05,0.29,0.7632701345870893,0.020969499845604103,43,0.4,0.4,0.4,500
658.0,695.9251641077439,0.07912186830977508,0.02,0.0,0.98,0.8953788798150264,0.012241999410533793,43,0.4,0.4,0.4,700
772.0,959.7659310350508,0.9864078486510641,0.59,0.0,0.41000000000000003,0.44976879185607277,0.009850561708492312,43,0.4,0.4,0.4,900
854.0,1155.9364074616028,1.1880545147880224,0.05,0.15,0.7999999999999999,0.20005242952043775,0.003085314158020532,43,0.4,0.4,0.4,1100
898.0,1404.9789811881612,1.3881170399616285,0.01,0.03,0.96,0.10538772555815275,0.001220392020920349,43,0.4,0.4,0.4,1300
935.0,1489.640505737639,1.5002744535051338,0.01,0.0,0.99,0,0.0015347277317563873,43,0.4,0.4,0.4,1500
100.0,100.20237496152549,0.09701443430327542,0.38,0.28,0.33999999999999997,0.6913574686536568,0.005512794884753452,44,0.4,0.4,0.4,100
300.0,305.6388797917343,0.3110642493093166,0.23,0.25,0.52,0.37157516255005407,0.03745391259692179,44,0.4,0.4,0.4,300
496.0,509.2318114276588,0.37099385549318914,0.01,0.03,0.96,0.3399415666938933,0.024055218340613208,44,0.4,0.4,0.4,500
665.0,825.8034336160291,0.8202335264492597,0.67,0.01,0.31999999999999995,0.8741393456766857,0.019587376833431053,44,0.4,0.4,0.4,700
789.0,1084.1076686014064,0.29892603050007155,0.01,0.21,0.78,0.8308115439141316,0.010720149196153893,44,0.4,0.4,0.4,900
868.0,1279.4391758668235,0.9725708081428635,0.01,0.17,0.82,0.4563666256447,0.0037398845113078526,44,0.4,0.4,0.4,1100
917.0,1724.2154738889801,1.4040134423844752,0.01,0.17,0.82,0.44001393707106773,0.0006563477881655863,44,0.4,0.4,0.4,1300
941.0,1549.4561443103412,1.4958304827234714,0.01,0.31,0.6799999999999999,0.31792392742494224,0.0007285090063940752,44,0.4,0.4,0.4,1500
100.0,100.15520423892512,0.021159089784656866,0.25,0.27,0.48,0.8705427633233459,0.0053725833487881436,45,0.4,0.4,0.4,100
300.0,311.88404486507136,0.06296677022460384,0.11,0.18,0.71,0.8776535262245982,0.0484578187863131,45,0.4,0.4,0.4,300
496.0,511.2655140774041,0.5194034405112906,0.13,0.08,0.79,0.16999999999999998,0.025027317798963673,45,0.4,0.4,0.4,500
678.0,810.3776527187013,0.8015448710849327,0.56,0.0,0.43999999999999995,0.34370211417337737,0.013653627076976321,45,0.4,0.4,0.4,700
788.0,1078.0651820471244,1.0847557533570886,0.8200000000000001,0.0,0.17999999999999994,0.6455492350822017,0.0048986672246657745,45,0.4,0.4,0.4,900
869.0,1438.2789351465883,1.4933441850339688,0.88,0.0,0.12,0.7596057887852236,0.0037444635479457196,45,0.4,0.4,0.4,1100
912.0,1466.2412247061143,1.4732429043296333,0.17,0.3,0.53,0.4605239864226604,0.003445949423155047,45,0.4,0.4,0.4,1300
937.0,1485.6856009621388,1.5002744535051338,0.37,0.26,0.37,0.5,0.0025204950999304916,45,0.4,0.4,0.4,1500
100.0,100.331647745297,0.09724029742224946,0.24000000000000002,0.25,0.51,0.7016485546518471,0.02537486986584136,46,0.4,0.4,0.4,100
298.0,298.38120657902107,0.345192308378834,0.25,0.18,0.5700000000000001,0.33999999999999997,0.012692533916501738,46,0.4,0.4,0.4,300
494.0,502.6374450424629,0.5155462430326789,0.61,0.08,0.31,0.7652368494265797,0.010529204692857069,46,0.4,0.4,0.4,500
657.0,702.4232508449226,0.6494998011781284,0.11,0.3,0.5900000000000001,0.49164687166231047,0.003528635803862177,46,0.4,0.4,0.4,700
775.0,1014.7661927815088,1.0215769342317018,0.25,0.02,0.73,0.09740735001893903,0.013228694401820094,46,0.4,0.4,0.4,900
853.0,1165.9326073834527,1.173855320829887,0.29000000000000004,0.02,0.69,0.17705346738882694,0.004213453928962542,46,0.4,0.4,0.4,1100
895.0,1491.6703449631202,1.0127653842571207,0.01,0.18,0.81,0.5395293565345071,0.0042635451791406586,46,0.4,0.4,0.4,1300
935.0,1487.7480088349532,1.477572339781871,0.04,0.01,0.95,0,0.0014983708461627984,46,0.4,0.4,0.4,1500
100.0,100.29849119733143,0.10462090173854138,0.63,0.11,0.26,0.6878230913509733,0.010757558374119488,47,0.4,0.4,0.4,100
299.0,299.97803779534473,0.22234924074403642,0.52,0.04,0.44,0.308431924783461,0.013968336821518844,47,0.4,0.4,0.4,300
499.0,501.1813521397273,0.4584257052836632,0.8200000000000001,0.07,0.10999999999999993,0.688706068826339,0.004896941934269915,47,0.4,0.4,0.4,500
661.0,732.1409113469851,0.716646662891991,0.5700000000000001,0.0,0.42999999999999994,0.4055193551226783,0.01731345215171638,47,0.4,0.4,0.4,700
772.0,913.8819092987633,0.7919046478493466,0.05,0.28,0.6699999999999999,0.46021205955756384,0.007816340655599071,47,0.4,0.4,0.4,900
857.0,1345.3740904743386,1.345670219344457,0.63,0.17,0.19999999999999998,0.49927266460079905,0.003502520858992234,47,0.4,0.4,0.4,1100
912.0,1409.210492893502,1.3994510817190333,0.09,0.01,0.9,0,0.0019049384557339277,47,0.4,0.4,0.4,1300
940.0,1494.7964914567956,1.4932278876225538,0.01,0.0,0.99,0,0.002420108493551719,47,0.4,0.4,0.4,1500
100.0,99.95901667380441,0.07840841783107999,0.17,0.14,0.69,0.2611030499109609,0.023087838281686108,48,0.4,0.4,0.4,100
299.0,294.9049102216716,0.1610911073364355,0.01,0.02,0.97,0.40076634106576253,0.029778154166886908,48,0.4,0.4,0.4,300
497.0,503.3013021958955,0.5195138184285171,0.34,0.02,0.6399999999999999,0.3434218121106269,0.02533396161235385,48,0.4,0.4,0.4,500
674.0,808.7579967808235,0.8223625620150581,0.67,0.01,0.31999999999999995,0.8496781232780599,0.013642698366268616,48,0.4,0.4,0.4,700
793.0,969.36192537401,0.968526626060382,0.76,0.01,0.22999999999999998,0.8738180145673474,0.004929088305643143,48,0.4,0.4,0.4,900
865.0,1447.2892333821,1.4750367037966166,0.92,0.0,0.07999999999999996,0.7951794405425924,0.0068387590208535895,48,0.4,0.4,0.4,1100
914.0,1452.725144306441,1.4860835261894647,0.01,0.0,0.99,0,0.002754577236136937,48,0.4,0.4,0.4,1300
943.0,1500.7100211730567,1.5002744535051338,0.01,0.0,0.99,0,0.004657110987666536,48,0.4,0.4,0.4,1500
