empirical_min_dist,estimated_true_dist,best_x,best_p_aa,best_p_ab,best_p_bb,best_alpha,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
498.0,523.0973945501676,0.3072404694403415,0.02,0.02,0.96,0.4958622459092167,0.03403659808999598,2,0.53,0.48,0.45,500
672.0,713.0963262420122,0.5574164627566544,0.01,0.01,0.98,0.2720023019194729,0.009588872050654429,2,0.53,0.48,0.45,700
799.0,1270.4045967381337,1.0314867250378355,0.05,0.22,0.73,0.56773763198404,0.0032485957779846398,2,0.53,0.48,0.45,900
875.0,1289.5938558112653,1.272127590231381,0.01,0.08,0.91,0.16749786530292618,0.001410830864476431,2,0.53,0.48,0.45,1100
915.0,1414.1779170333602,1.4012240665924962,0.01,0.11,0.88,0.15204743137308716,0.0019433705188304183,2,0.53,0.48,0.45,1300
938.0,1448.0918761760327,1.379670224611774,0.01,0.09,0.9,0.15492929684194767,0.0014268810189130966,2,0.53,0.48,0.45,1500
100.0,100.31950970686421,0.07127840084670037,0.33,0.05,0.6199999999999999,0.7377255302804936,0.017777321642056188,3,0.53,0.48,0.45,100
300.0,329.2998422762687,0.2918465907753439,0.31,0.01,0.6799999999999999,0.08922766311372574,0.02820834765318779,3,0.53,0.48,0.45,300
496.0,505.2595315004019,0.5051019976157395,0.61,0.0,0.39,0.6016945557524788,0.028845705507792956,3,0.53,0.48,0.45,500
674.0,814.7001580595194,0.8099098494276245,0.33,0.01,0.6599999999999999,0.15772567815194619,0.014035140226874044,3,0.53,0.48,0.45,700
800.0,1000.2175412594651,1.0161070522984998,0.2,0.01,0.79,0.12481828541587134,0.012954382323874357,3,0.53,0.48,0.45,900
869.0,1378.232922053879,1.4340686829579803,0.9600000000000001,0.0,0.039999999999999925,0.9043978191018096,0.006797642004557672,3,0.53,0.48,0.45,1100
906.0,1455.562586008661,1.4986251447614243,0.76,0.0,0.24,0.7213489151700081,0.006699186686380559,3,0.53,0.48,0.45,1300
942.0,1502.2913805209735,1.5002744535051338,0.99,0.0,0.010000000000000009,1,0.005503981818221993,3,0.53,0.48,0.45,1500
100.0,99.59506536809248,0.10165311514495903,0.6900000000000001,0.09,0.21999999999999995,0.7854812501072762,0.012687656076547569,4,0.53,0.48,0.45,100
300.0,303.14568919484884,0.07563955377477899,0.06999999999999999,0.03,0.9,0.8007812855526298,0.01768056791527558,4,0.53,0.48,0.45,300
498.0,505.566429585403,0.5327507986062313,0.63,0.01,0.36,0.635,0.020544734484015757,4,0.53,0.48,0.45,500
667.0,811.0008539789599,0.8608749151050534,0.66,0.01,0.32999999999999996,0.8273106148228522,0.02202484427306136,4,0.53,0.48,0.45,700
785.0,972.4235008329441,1.0028114218067767,0.81,0.0,0.18999999999999995,0.702118950229209,0.003560693867930664,4,0.53,0.48,0.45,900
869.0,1203.4757377633152,1.211100805799578,0.05,0.14,0.8099999999999999,0.2087363041322097,0.005251814107523261,4,0.53,0.48,0.45,1100
917.0,1416.695670757687,1.399145250363445,0.01,0.12,0.87,0.16110921255337549,0.0012811915627182048,4,0.53,0.48,0.45,1300
947.0,1476.820480480161,1.4442976790466893,0.01,0.14,0.85,0.14594027741330248,0.0010299496447972818,4,0.53,0.48,0.45,1500
100.0,100.30054369435467,0.06836741386480122,0.48000000000000004,0.16,0.36,0.23928108784792107,0.006972031382275756,5,0.53,0.48,0.45,100
299.0,306.96327568101026,0.3590507390825339,0.61,0.01,0.38,0.6144582972364867,0.02612992302963587,5,0.53,0.48,0.45,300
497.0,534.8034446291593,0.5372625475963577,0.7100000000000001,0.01,0.2799999999999999,0.8633523257048765,0.02014422312779904,5,0.53,0.48,0.45,500
679.0,798.5240003892354,0.7947585598942515,0.67,0.01,0.31999999999999995,0.8484424702763924,0.00962652168917334,5,0.53,0.48,0.45,700
799.0,962.4928907538776,0.9243178310010167,0.19,0.16,0.65,0.4311181999463686,0.006432815905091304,5,0.53,0.48,0.45,900
877.0,1210.5920800242104,1.172866715397612,0.04,0.11,0.85,0.2195095040843251,0.002574771966777493,5,0.53,0.48,0.45,1100
920.0,1350.2687790680498,1.3551123081614649,0.52,0.14,0.33999999999999997,0.6018592888886557,0.0013822765674912714,5,0.53,0.48,0.45,1300
939.0,1779.951399025195,1.4421179836236457,0.01,0.16,0.83,0.4161003163536772,0.0006383285152295469,5,0.53,0.48,0.45,1500
100.0,100.33066731693138,0.09358701963531585,0.38,0.19,0.43,0.47127398999666303,0.009904304699831432,6,0.53,0.48,0.45,100
300.0,310.29767200823045,0.33981817856609714,0.9,0.01,0.08999999999999998,0.9564390158202296,0.046730492666454175,6,0.53,0.48,0.45,300
495.0,509.02346582154166,0.5429727463669757,0.6900000000000001,0.05,0.25999999999999995,0.7150000000000001,0.01770149601341729,6,0.53,0.48,0.45,500
669.0,709.6104214833032,0.6980594631840273,0.24000000000000002,0.01,0.75,0.1441551301252511,0.01553928253902171,6,0.53,0.48,0.45,700
785.0,945.3939113008254,0.9092580320685275,0.21000000000000002,0.23,0.56,0.5189357908297463,0.0030661173470547106,6,0.53,0.48,0.45,900
865.0,1455.138177930404,0.3601491907100281,0.01,0.22,0.77,0.8615314600585172,0.001986073780126621,6,0.53,0.48,0.45,1100
909.0,1340.5675962681669,1.2386733760945547,0.01,0.1,0.89,0.21062052031926867,0.0036204819186904037,6,0.53,0.48,0.45,1300
942.0,1399.7358560608518,1.3737822276383702,0.59,0.17,0.24000000000000002,0.6371574542486491,0.00240112351878825,6,0.53,0.48,0.45,1500
100.0,101.12067045192738,0.05613033261946729,0.25,0.03,0.72,0.7947847953409505,0.024435629564479484,7,0.53,0.48,0.45,100
300.0,302.0464938270586,0.32284156481761783,0.34,0.29,0.36999999999999994,0.49658888671884477,0.017940370796579508,7,0.53,0.48,0.45,300
498.0,498.164353945938,0.5130165196584805,0.53,0.02,0.44999999999999996,0.5400815396131654,0.01745924186696397,7,0.53,0.48,0.45,500
674.0,763.368970472549,0.7077887524369764,0.06999999999999999,0.0,0.93,0.2663123509042917,0.014955821311758185,7,0.53,0.48,0.45,700
793.0,1051.994328371793,0.9333767078535522,0.11,0.13,0.76,0.44850710483177925,0.003319070754309511,7,0.53,0.48,0.45,900
874.0,1191.488018773261,1.088205428076452,0.06999999999999999,0.17,0.76,0.35470427447092867,0.00617480808796635,7,0.53,0.48,0.45,1100
922.0,1448.0343753707614,1.3378281766898668,0.18000000000000002,0.28,0.5399999999999999,0.5627025396617658,0.003513530781780169,7,0.53,0.48,0.45,1300
951.0,1869.3428031394617,1.3331570349940027,0.01,0.15,0.84,0.4896443885843806,0.0016826069496938968,7,0.53,0.48,0.45,1500
100.0,100.35574768006857,0.028178563656623395,0.62,0.07,0.31,0.10306840289781712,0.01814351214977963,8,0.53,0.48,0.45,100
298.0,301.8721891005446,0.30245950047787307,0.52,0.09,0.39,0.565,0.02019050609728222,8,0.53,0.48,0.45,300
497.0,508.50885861557384,0.4517193485633297,0.61,0.07,0.32,0.43856476448883974,0.018398332729351142,8,0.53,0.48,0.45,500
666.0,725.9302460557075,0.7285226089608459,0.32,0.01,0.6699999999999999,0.19815793551680208,0.015182234865024383,8,0.53,0.48,0.45,700
781.0,1170.1157030662757,0.8214471883833863,0.02,0.04,0.94,0.45908032058205217,0.004771613735538815,8,0.53,0.48,0.45,900
843.0,1171.8142789195333,1.2155265500456447,0.74,0.01,0.25,0.8441654172357972,0.0032934405276888157,8,0.53,0.48,0.45,1100
895.0,1793.657766101034,0.82609478976515,0.01,0.13,0.86,0.6907307927983932,0.0006472162820197175,8,0.53,0.48,0.45,1300
933.0,1607.6616290368063,1.4531409077794883,0.01,0.16,0.83,0.31301828750916566,0.0008113068947609775,8,0.53,0.48,0.45,1500
100.0,100.51099182627324,0.07312151107690468,0.41000000000000003,0.16,0.42999999999999994,0.5066279327052036,0.013503269142241961,9,0.53,0.48,0.45,100
300.0,301.91964335351724,0.27115679189379854,0.47000000000000003,0.18,0.35000000000000003,0.5750926269000537,0.03592952034200949,9,0.53,0.48,0.45,300
500.0,501.54889429342717,0.48519178579418576,0.39,0.17,0.43999999999999995,0.4749058332142894,0.022599450183353832,9,0.53,0.48,0.45,500
678.0,827.9088926091854,0.8704273267742257,0.6900000000000001,0.01,0.29999999999999993,0.8458853477402233,0.021853430352872086,9,0.53,0.48,0.45,700
796.0,1069.893845742738,1.1110146295794732,0.92,0.0,0.07999999999999996,0.8266874873358672,0.015221466471336091,9,0.53,0.48,0.45,900
869.0,1390.495264266528,1.4455966638645348,0.97,0.0,0.030000000000000027,0.9182305145033914,0.010129042075047058,9,0.53,0.48,0.45,1100
913.0,1455.522952609838,1.4947714714467948,0.55,0.07,0.37999999999999995,0.5408545425518925,0.002752214610194802,9,0.53,0.48,0.45,1300
941.0,1496.7374598428348,1.5002744535051338,0.67,0.11,0.21999999999999997,0.7250000000000001,0.0021912960708315157,9,0.53,0.48,0.45,1500
100.0,100.78666504759407,0.10961915743654263,0.7100000000000001,0.07,0.21999999999999992,0.7535987267487414,0.01623665056881234,10,0.53,0.48,0.45,100
300.0,301.5294455173882,0.3303489082577492,0.35000000000000003,0.03,0.6199999999999999,0.4886739424477903,0.028646374851040955,10,0.53,0.48,0.45,300
500.0,544.414533640019,0.5454329432169844,0.19,0.03,0.78,0.4263791879092591,0.02531920105898544,10,0.53,0.48,0.45,500
682.0,755.0920365393413,0.7276583813076718,0.13,0.03,0.84,0.29698368933442126,0.011066232631990485,10,0.53,0.48,0.45,700
797.0,953.177519510339,0.9452103097499487,0.17,0.0,0.83,0.2589584402027742,0.007829627099138503,10,0.53,0.48,0.45,900
874.0,1209.2967123135663,1.2087039062385951,0.17,0.05,0.7799999999999999,0.29552092430593035,0.004159265913618833,10,0.53,0.48,0.45,1100
916.0,1468.0707475283036,1.4930587277514038,0.16,0.0,0.84,0.21912678096423094,0.003116814439245314,10,0.53,0.48,0.45,1300
950.0,1509.3691637805175,1.5002744535051338,0.5,0.01,0.49,0.5041584327352713,0.0024326292680552225,10,0.53,0.48,0.45,1500
100.0,100.78600586569382,0.10964019229031188,0.35000000000000003,0.26,0.3899999999999999,0.48556671301367377,0.016229352654913036,11,0.53,0.48,0.45,100
300.0,302.7266467744609,0.2583918294294618,0.6,0.07,0.33,0.46477183412824497,0.01783566878171167,11,0.53,0.48,0.45,300
496.0,537.8959260450081,0.4999903010064257,0.7000000000000001,0.02,0.2799999999999999,0.8718977741852953,0.017840614641635676,11,0.53,0.48,0.45,500
668.0,839.2944018486702,0.7906891782324741,0.25,0.04,0.71,0.548492672200517,0.008971096344132566,11,0.53,0.48,0.45,700
788.0,1046.9328670764692,0.9992677372599328,0.23,0.18,0.5900000000000001,0.5665139306663498,0.0078117779961093745,11,0.53,0.48,0.45,900
862.0,1184.444306179415,1.1807699697519953,0.09,0.0,0.91,0.1719832616307379,0.005813129979848276,11,0.53,0.48,0.45,1100
921.0,1475.3751768626696,1.4999361337628343,0.75,0.0,0.25,0.7124903411457993,0.005628338082187279,11,0.53,0.48,0.45,1300
948.0,1509.3681557064874,1.5002744535051338,0.52,0.22,0.26,0.63,0.003246148391506622,11,0.53,0.48,0.45,1500
100.0,100.37420270771317,0.12849561219558175,0.43,0.17,0.4,0.49631403995383416,0.008216963510238018,12,0.53,0.48,0.45,100
300.0,305.8761637373341,0.2835010125423869,0.25,0.01,0.74,0.13817061849302298,0.021812932356471023,12,0.53,0.48,0.45,300
498.0,507.20304323475557,0.4947000903485171,0.67,0.0,0.32999999999999996,0.5982916628607526,0.016839526752579447,12,0.53,0.48,0.45,500
677.0,855.0599717159148,0.8327496417236895,0.27,0.17,0.5599999999999999,0.631585280857236,0.014526189074260207,12,0.53,0.48,0.45,700
798.0,994.3765319416775,0.9986581670211214,0.29000000000000004,0.01,0.7,0.1790496709867749,0.009010253244490025,12,0.53,0.48,0.45,900
877.0,1180.0621129671226,1.1259061014998788,0.26,0.3,0.44,0.5872978866949843,0.0019424570765438987,12,0.53,0.48,0.45,1100
913.0,1434.6382981776517,1.365945746555065,0.05,0.13,0.82,0.27682073979601146,0.0007850961308171982,12,0.53,0.48,0.45,1300
947.0,1484.9462913631712,1.4516470477064347,0.46,0.03,0.51,0.38372519700454505,0.002320794456771414,12,0.53,0.48,0.45,1500
100.0,100.84878139826999,0.04454902120014963,0.73,0.05,0.22000000000000003,0.19936317243763935,0.028188565655864216,13,0.53,0.48,0.45,100
300.0,309.2784403781512,0.3122229214654847,0.14,0.01,0.85,0.06387060447926837,0.0328428384626952,13,0.53,0.48,0.45,300
496.0,519.9868219847443,0.30229034060672333,0.97,0.01,0.020000000000000025,0.5215576020356967,0.03308242963678376,13,0.53,0.48,0.45,500
677.0,788.8180700366088,0.8084591573519833,0.32,0.01,0.6699999999999999,0.19964388018514756,0.022830717479847416,13,0.53,0.48,0.45,700
803.0,999.7602313548895,1.001246121698621,0.09999999999999999,0.0,0.9,0.18150326395635005,0.009208329885834785,13,0.53,0.48,0.45,900
878.0,1338.853968525971,0.4472052068241715,0.01,0.33,0.6599999999999999,0.8395626112649192,0.006359004411517973,13,0.53,0.48,0.45,1100
915.0,1655.965627098814,1.1069748432376618,0.01,0.3,0.69,0.6511814000535759,0.0038527692263652436,13,0.53,0.48,0.45,1300
933.0,1490.8164253424093,1.497715910453994,0.75,0.05,0.2,0.8105357489995173,0.0027014971384062966,13,0.53,0.48,0.45,1500
100.0,100.57791770536112,0.023068085361811284,0.060000000000000005,0.01,0.9299999999999999,0.7274500781075466,0.015113166176321436,14,0.53,0.48,0.45,100
300.0,300.57836536758936,0.2851150796462737,0.54,0.01,0.44999999999999996,0.5237488124115247,0.0195365799914446,14,0.53,0.48,0.45,300
500.0,517.661224831692,0.3144131635687274,0.91,0.0,0.08999999999999997,0.4806089951573997,0.028562776600671292,14,0.53,0.48,0.45,500
684.0,768.7550157893927,0.3284942137150797,0.03,0.21,0.76,0.7231889649088804,0.013137501732466663,14,0.53,0.48,0.45,700
797.0,1025.409733271913,0.9861010201016152,0.08,0.12,0.8,0.3352095540523485,0.002295524442021913,14,0.53,0.48,0.45,900
865.0,1242.6542852240964,1.2489268761359529,0.09,0.0,0.91,0.18384711288553438,0.0027053790716034744,14,0.53,0.48,0.45,1100
914.0,1745.336119907747,1.161166869548726,0.01,0.28,0.71,0.6511731718059923,0.003941600814173468,14,0.53,0.48,0.45,1300
945.0,1503.0528077746612,1.5002744535051338,0.26,0.13,0.61,0.325,0.002426993375045983,14,0.53,0.48,0.45,1500
100.0,100.3306341445418,0.09358701963531585,0.37,0.27,0.36,0.5085990929642306,0.017326254686946745,15,0.53,0.48,0.45,100
300.0,306.24861773736114,0.14519808453178285,0.9,0.03,0.06999999999999998,0.3674128458639918,0.028094830654004102,15,0.53,0.48,0.45,300
494.0,515.848067412624,0.5200483625200489,0.88,0.01,0.11,0.9495056708242255,0.03818692871386073,15,0.53,0.48,0.45,500
665.0,747.9847326434984,0.7176541453159091,0.51,0.17,0.31999999999999995,0.38615363692168414,0.016959208378293563,15,0.53,0.48,0.45,700
787.0,939.7361451322656,0.9261794706246593,0.64,0.07,0.29,0.5320538784333882,0.007928447578975529,15,0.53,0.48,0.45,900
859.0,1466.210379751845,1.2592719493758282,0.060000000000000005,0.2,0.74,0.5079851541252997,0.002856050802257937,15,0.53,0.48,0.45,1100
907.0,1281.2619029323541,1.2699063172447924,0.13,0.21,0.66,0.31325838042525395,0.0020764247868391298,15,0.53,0.48,0.45,1300
944.0,1498.3162968257914,1.5002744535051338,0.23,0.31,0.46,0.385,0.0014846712728470025,15,0.53,0.48,0.45,1500
100.0,100.05398057713758,0.10783758241337271,0.63,0.06,0.31,0.66,0.01622090695998684,16,0.53,0.48,0.45,100
298.0,306.04544886745407,0.05910756287122096,0.88,0.02,0.09999999999999999,0.1348005088028585,0.03481446248255757,16,0.53,0.48,0.45,300
494.0,493.73166973385827,0.48126058087194584,0.37,0.28,0.35,0.49901880475978827,0.022281965172985953,16,0.53,0.48,0.45,500
667.0,735.1639095779348,0.7535936229515383,0.22,0.03,0.75,0.3844826567375503,0.005849758691400567,16,0.53,0.48,0.45,700
786.0,1055.9255375418186,1.1335206290836275,0.9400000000000001,0.0,0.05999999999999994,0.8724836824413271,0.0078841247864611,16,0.53,0.48,0.45,900
859.0,1240.6712009223813,1.290974031089942,0.13,0.0,0.87,0.20654042105859688,0.002389740319057882,16,0.53,0.48,0.45,1100
906.0,1547.0394854359254,1.2405455331450819,0.01,0.15,0.84,0.41863692235273814,0.002166229323426107,16,0.53,0.48,0.45,1300
933.0,1573.0132352959326,1.2370832485264693,0.01,0.21,0.78,0.4615382365758573,0.002156649255067886,16,0.53,0.48,0.45,1500
100.0,101.28252229669334,0.11473712457981708,0.35000000000000003,0.2,0.4499999999999999,0.45697674578552877,0.029605752251089117,17,0.53,0.48,0.45,100
300.0,311.6322212718779,0.343039925226653,0.48000000000000004,0.0,0.52,0.48,0.044054066161132804,17,0.53,0.48,0.45,300
499.0,503.1974014978471,0.5116337602315952,0.36000000000000004,0.3,0.3399999999999999,0.5150383104406764,0.010953805211446552,17,0.53,0.48,0.45,500
670.0,741.9215897949525,0.754501272847842,0.63,0.08,0.29,0.5104548281004274,0.008041370040568138,17,0.53,0.48,0.45,700
782.0,962.58092267971,0.9365491958045788,0.89,0.05,0.059999999999999984,0.7718867454098207,0.011056796981184135,17,0.53,0.48,0.45,900
862.0,1105.6600198304511,1.0645382440726652,0.27,0.19,0.54,0.5003496401731302,0.0012763985557828262,17,0.53,0.48,0.45,1100
910.0,1434.450817644524,1.395517123543682,0.14,0.21,0.65,0.42097117144556845,0.0015811715781840672,17,0.53,0.48,0.45,1300
941.0,1421.5800023257825,1.3777373307976146,0.01,0.2,0.79,0.18574699165637495,0.0018290922348884135,17,0.53,0.48,0.45,1500
100.0,100.69429489615817,0.07527160902900343,0.6,0.06,0.34,0.23178639423888064,0.016115242279780416,18,0.53,0.48,0.45,100
300.0,308.5140275153547,0.05622303465172007,0.15000000000000002,0.05,0.7999999999999999,0.8879324918389965,0.03003561909624657,18,0.53,0.48,0.45,300
498.0,503.4779477369873,0.49694732307037753,0.3,0.02,0.6799999999999999,0.17923178239623427,0.01844826995721411,18,0.53,0.48,0.45,500
668.0,713.6170884163384,0.6337407972706197,0.01,0.01,0.98,0.19233181445474,0.006998230226443227,18,0.53,0.48,0.45,700
779.0,910.4273368145738,0.9279763219006383,0.25,0.01,0.74,0.18758676571363062,0.008984354106394988,18,0.53,0.48,0.45,900
856.0,1161.0147761371193,0.9502104651925967,0.01,0.07,0.9199999999999999,0.3026035377130691,0.003101111379832133,18,0.53,0.48,0.45,1100
913.0,1395.8053817039854,1.2957226355620892,0.01,0.09,0.9,0.20176182109743282,0.0012130650980574093,18,0.53,0.48,0.45,1300
942.0,1515.9706602696986,1.44348951666097,0.01,0.1,0.89,0.16936310046361291,0.003896916990748972,18,0.53,0.48,0.45,1500
100.0,100.53985801372548,0.049774475344883815,0.7000000000000001,0.04,0.25999999999999995,0.22156891775455012,0.0109405153114536,19,0.53,0.48,0.45,100
300.0,308.1147500033611,0.34028601133474556,0.5,0.05,0.45,0.525,0.03364762455850576,19,0.53,0.48,0.45,300
500.0,516.7943902989633,0.5401463668531825,0.25,0.03,0.72,0.1917232645215938,0.015928246819846493,19,0.53,0.48,0.45,500
676.0,766.0487563864551,0.7701999413643987,0.66,0.01,0.32999999999999996,0.8038468767675752,0.015416811138478984,19,0.53,0.48,0.45,700
795.0,1243.4691323119225,1.20881091658311,0.08,0.07,0.8500000000000001,0.36050162559706966,0.005018055667710993,19,0.53,0.48,0.45,900
868.0,1231.662898378078,1.1347254870607355,0.01,0.11,0.88,0.24991468679402506,0.0027456443003358766,19,0.53,0.48,0.45,1100
907.0,1490.7682228581546,1.3637619281354874,0.01,0.1,0.89,0.25415329587989494,0.003378905661102891,19,0.53,0.48,0.45,1300
942.0,1500.7100211730567,1.5002744535051338,0.01,0.0,0.99,0,0.0017505387461805323,19,0.53,0.48,0.45,1500
100.0,99.84225238551231,0.10589929222311556,0.66,0.05,0.29,0.8180131870789152,0.010170752033367685,20,0.53,0.48,0.45,100
300.0,302.3446547836415,0.055188252002421403,0.8,0.07,0.12999999999999995,0.12084708949011218,0.02346628712643391,20,0.53,0.48,0.45,300
499.0,515.7048445032478,0.5336547466676875,0.43,0.11,0.4600000000000001,0.4848184500065835,0.02555030823012338,20,0.53,0.48,0.45,500
679.0,752.1313263496305,0.7289114143310922,0.27,0.12,0.61,0.5074337216298452,0.008601944524106371,20,0.53,0.48,0.45,700
796.0,1046.0795043569437,1.0495604955244553,0.68,0.04,0.27999999999999997,0.5247802477622275,0.007481891614878963,20,0.53,0.48,0.45,900
872.0,1139.9761270186705,1.1482033166582644,0.37,0.05,0.58,0.4371071579478707,0.0033340783626216353,20,0.53,0.48,0.45,1100
912.0,1461.8001406482435,1.4918006012097276,0.25,0.16,0.59,0.42175038615922966,0.002619469031532015,20,0.53,0.48,0.45,1300
936.0,1493.0796375222735,1.4930587277514038,0.99,0.0,0.010000000000000009,1,0.0016154073319381273,20,0.53,0.48,0.45,1500
100.0,100.4453760109206,0.03223586757135432,0.9600000000000001,0.01,0.029999999999999923,0.3587587268717356,0.008815684219952425,21,0.53,0.48,0.45,100
300.0,304.7252890963182,0.20901187695788936,0.79,0.06,0.14999999999999997,0.4697588520694803,0.025504886277476393,21,0.53,0.48,0.45,300
498.0,542.6790191545575,0.5222053367217927,0.75,0.01,0.24,0.9050454142747523,0.013598852226191423,21,0.53,0.48,0.45,500
676.0,759.9990614886916,0.45926654792342003,0.03,0.02,0.95,0.4955756813482045,0.016956529805934296,21,0.53,0.48,0.45,700
790.0,980.2619453650138,0.9889520687632845,0.9,0.0,0.09999999999999998,0.8112647040874011,0.007729787746759919,21,0.53,0.48,0.45,900
877.0,1280.3726458596432,1.1273984954656506,0.01,0.06,0.9299999999999999,0.24545382791314824,0.0039055756455042404,21,0.53,0.48,0.45,1100
920.0,1585.870341155993,1.447714548755233,0.01,0.16,0.83,0.3143838929808488,0.0027534471241840532,21,0.53,0.48,0.45,1300
954.0,1516.5236146522248,1.5002744535051338,0.99,0.0,0.010000000000000009,1,0.003869008217914678,21,0.53,0.48,0.45,1500
100.0,99.34313101648176,0.12752029981348417,0.11,0.01,0.88,0.03324723413690262,0.031022562171241466,22,0.53,0.48,0.45,100
300.0,314.0655998799523,0.26101755185651354,0.8,0.01,0.18999999999999995,0.9449365907210837,0.01541378939393976,22,0.53,0.48,0.45,300
499.0,499.4712631067772,0.4876895370166307,0.45,0.15,0.4,0.525,0.013382119483168087,22,0.53,0.48,0.45,500
666.0,770.2470681311382,0.7842228514089593,0.67,0.01,0.31999999999999995,0.8304255742367672,0.012187208674957284,22,0.53,0.48,0.45,700
788.0,945.4307905607376,0.9468959614347261,0.12,0.0,0.88,0.2060602551171747,0.003213471436847527,22,0.53,0.48,0.45,900
863.0,1203.3322085964312,1.1804446333188985,0.19,0.27,0.54,0.5089492842361684,0.0013837907812512353,22,0.53,0.48,0.45,1100
907.0,1307.6343692857502,1.2822315886288433,0.45,0.27,0.28,0.4557918271578919,0.003192675041963498,22,0.53,0.48,0.45,1300
941.0,1473.908916207145,1.4459152703145581,0.01,0.12,0.87,0.13036642805880264,0.0020824931442732873,22,0.53,0.48,0.45,1500
100.0,100.40403668967684,0.08302576096115213,0.39,0.23,0.38,0.4854627440954323,0.008216729857881572,23,0.53,0.48,0.45,100
300.0,305.1990295912696,0.3195139762243361,0.37,0.26,0.37,0.4902212235975613,0.05138979879608148,23,0.53,0.48,0.45,300
500.0,518.5812710699214,0.5110980873062878,0.15000000000000002,0.01,0.84,0.08807477960919524,0.02348594752378367,23,0.53,0.48,0.45,500
675.0,776.617816059796,0.7052791536222376,0.68,0.13,0.18999999999999995,0.4947245199831961,0.020287439068768735,23,0.53,0.48,0.45,700
802.0,1105.7997453992136,0.9800971559125946,0.08,0.11,0.81,0.4155559957778012,0.006293881943715485,23,0.53,0.48,0.45,900
867.0,1244.6209967330583,1.2816326425054752,0.19,0.0,0.81,0.2729644985966052,0.0037037032119880057,23,0.53,0.48,0.45,1100
904.0,1361.0553701296506,1.3886654879813718,0.87,0.02,0.11,0.9234106203597494,0.0014027400374187309,23,0.53,0.48,0.45,1300
936.0,1487.2644379450953,1.5002744535051338,0.64,0.04,0.32,0.66,0.0013553975723330056,23,0.53,0.48,0.45,1500
100.0,100.5951065607035,0.12495118427039788,0.39,0.27,0.33999999999999997,0.5412440583264302,0.03236033225439338,24,0.53,0.48,0.45,100
298.0,312.23979964685213,0.30311895966305824,0.76,0.01,0.22999999999999998,0.9315962869206108,0.02405146383173508,24,0.53,0.48,0.45,300
496.0,494.710804847939,0.48519178579418576,0.89,0.04,0.06999999999999998,0.7984816194753305,0.015681007537782475,24,0.53,0.48,0.45,500
665.0,687.1361444057817,0.677533563739406,0.11,0.06,0.8300000000000001,0.19763061603952595,0.015042709227448027,24,0.53,0.48,0.45,700
