x,A,B,all
0.05,0.05810141145528455,0.03696335768676661,0.010546435996072077
0.1,0.009619847991793174,0.03454747008751535,0.022082105916782255
0.15000000000000002,0.013260163316480052,0.05729661257626068,0.035273541633912754
0.2,0.0775078952299601,0.03910796313741274,0.0192339707212249
0.25,0.03252533052150384,0.07304106722307532,0.052787304851867264
0.3,0.014877279176705904,0.11800020128374587,0.051605624887081716
0.35,0.0433756656142694,0.15977647042310947,0.05830363946474036
0.39999999999999997,0.025146948733262946,0.33294942279315703,0.15422231369916375
0.44999999999999996,0.016806166516861242,0.26550593628900365,0.14131089891827578
0.49999999999999994,0.025153769460061162,0.262590234610902,0.14401314528857134
0.5499999999999999,0.00873798922000077,0.19755833116073127,0.09451666694290158
0.6,0.3097980151473722,0.047053152559885354,0.13105449208847234
0.65,0.30614392124129397,0.09025909933624696,0.10754999614771724
0.7000000000000001,0.1791400338023125,0.08550616608601243,0.0466419217656573
0.7500000000000001,0.31477774959752447,0.20476942034912024,0.0543297124464831
0.8000000000000002,0.29633283390727716,0.29506158471097993,0.0002387382401112908
0.8500000000000002,0.1774095485493301,0.26232007778024774,0.04293887529433212
0.9000000000000002,0.23581845951515829,0.2553141878649543,0.01035095115631271
0.9500000000000003,0.0847280032621087,0.23970224198617066,0.07775046087786532
1.0000000000000002,0.044843838361081224,0.24965488110278883,0.1473543832865293
1.0500000000000003,0.22127937147035726,0.29926703821578254,0.26028844971178927
1.1000000000000003,0.3694153952435655,0.2689795302210507,0.31922276189405374
1.1500000000000004,0.7534708742786916,0.05099818282956034,0.4034731805457111
1.2000000000000004,0.7918097926418571,0.3384161784408491,0.5656298206672591
1.2500000000000004,0.6812038719645758,0.2951624916204471,0.48855757940705197
1.3000000000000005,0.7754051696184524,0.2557232832861449,0.5162428986005648
1.3500000000000005,0.7860982908416334,0.30630638499126656,0.5467809992605388
1.4000000000000006,0.8121898851407728,0.38649112928299934,0.5997962874644048
1.4500000000000006,0.9447323820710715,0.5867961689543254,0.7660870429823184
1.5000000000000007,0.9370281987666221,0.7157732065092489,0.8265241068804599
1.5500000000000007,0.9080058212182855,1.1471903941943649,1.0277426158188292
1.6000000000000008,0.9327662996010456,0.7880933204347996,0.8604825898283976
1.6500000000000008,1.1916861304116335,1.4029956125963918,1.2974539679941475
1.7000000000000008,1.565390631412162,1.1689470494964918,1.3675672055620665
1.7500000000000009,1.8035138452183574,1.108909410798899,1.4574356405219582
1.800000000000001,1.6990845902557474,1.151427366715468,1.426016640959235
1.850000000000001,1.5626434530206101,1.8206398604584884,1.6918109255264813
1.900000000000001,1.1891702466186003,2.1657838880191185,1.6799021835997585
1.950000000000001,1.7955004569942377,2.0236619273749037,1.9097138699149805
2.000000000000001,2.39987803083156,2.78323307465951,2.5919327302337543
