x,A,B,all
0.05,0.02624563740431648,0.011556758780176693,0.0073408670215475156
0.1,0.05973209368156453,0.03970997367923381,0.009986340663930567
0.15000000000000002,0.13005512987904647,0.07873991684432054,0.025548646045171645
0.2,0.07345856483147145,0.0986545040493843,0.012672036211035138
0.25,0.09516559221218635,0.07304106722307532,0.010991536617741727
0.3,0.06374846279712802,0.014148220089576061,0.038942193377730014
0.35,0.080878019325394,0.07941893206779063,0.0006653063158760371
0.39999999999999997,0.017131613709373356,0.2262774305156029,0.10472118336557558
0.44999999999999996,0.004018893764378931,0.13861290371249532,0.07136121992843587
0.49999999999999994,0.13812733998300297,0.07729132358340352,0.030302030476388846
0.5499999999999999,0.21468207843243195,0.07832219718321191,0.0679654580948572
0.6,0.37264290119907195,0.14170786526563892,0.25704239776120585
0.65,0.4074012931747851,0.1417595827286066,0.27440450722723786
0.7000000000000001,0.36424772350507134,0.20356443892075649,0.28384171615436726
0.7500000000000001,0.29223307642476043,0.22646058790517368,0.25933604509028835
0.8000000000000002,0.2067292012385166,0.2017559157552996,0.20424249678902062
0.8500000000000002,0.24117340089911943,0.16203042565003506,0.2015862857536379
0.9000000000000002,0.19571829938078086,0.06354851056416223,0.06591695719259341
0.9500000000000003,0.23228426279969336,0.21307961769121858,0.009106497699833689
1.0000000000000002,0.15191536787731735,0.34073901190546474,0.0950191662636435
1.0500000000000003,0.07062862873403883,0.4613504251350506,0.19606978737715727
1.1000000000000003,0.2330604866346541,0.5696814710118583,0.4016554046437637
1.1500000000000004,0.295513223672708,0.7102244862109134,0.503300991600669
1.2000000000000004,0.10356198584721765,0.5394657500137824,0.32199043037388886
1.2500000000000004,0.04021672098025249,0.5897899725104028,0.2757816309909607
1.3000000000000005,0.12159349371495895,0.6586172667605484,0.3908291901913565
1.3500000000000005,0.25007756738549347,0.6599764386127782,0.4554489657551918
1.4000000000000006,0.22959372400673966,0.7441931491889542,0.48755870717763017
1.4500000000000006,0.5903883353077543,0.8125967905556373,0.7016168764759286
1.5000000000000007,0.8186215230410065,1.1847642746429883,1.0020314412839817
1.5500000000000007,1.0951032019896805,1.372269039412943,1.233880571871995
1.6000000000000008,1.2495664073691544,1.6783154557234936,1.4644073236169168
1.6500000000000008,1.885594272079312,1.8333668656447772,1.8594875173222787
1.7000000000000008,2.3488121479224624,1.6871797551227625,2.019112884747884
1.7500000000000009,2.970942027124065,2.2042119880871507,2.589085734456616
1.800000000000001,3.708336455834126,2.177708551866992,2.949057159577638
1.850000000000001,3.829444257276549,2.5789011335040515,3.2082117592321056
1.900000000000001,3.9633731597598216,2.769593810128874,3.370170376374464
1.950000000000001,3.884561036066727,3.2598382441008034,3.57321148149605
2.000000000000001,4.066421073045519,3.723512990253637,3.8952729104095454
