x,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,all
0.05,3.178025164584681,0,0,3.0342643086756578,0.024531621900405986
0.1,0.12527095650108974,0,0,1.4700832865302567,0.8022347774014476
0.15000000000000002,0.4702618798844728,0,0,0.1951516337730617,0.33251817015059926
0.2,2.3165051081790486,0,0,0.8414117161474678,0.7127981315618208
0.25,3.033875207069549,0,0,0.7074759040451162,1.1286077540019104
0.3,2.1414345344510086,0,0,2.0612248851692523,0.00403333931916728
0.35,2.0817452262013343,0,0,2.717818022112282,0.37580965638196184
0.39999999999999997,2.8329615749628023,0,0,1.9927580938149891,0.36212637030942574
0.44999999999999996,1.902780455255164,0,0,0.988604366683673,0.43628287674780925
0.49999999999999994,1.60626197523255,0,0,0.186310409254309,0.7019991259384174
0.5499999999999999,0.025464705420224356,0,0,2.6425991372155204,1.3513869241812366
0.6,0.8912838183846514,0,0,3.1836606198294857,2.0508829372633928
0.65,2.605969836260966,0,0,2.204601648343595,0.14294597016806712
0.7000000000000001,3.127475677671244,0,0,3.190610776889633,0.1313946036822706
0.7500000000000001,1.0316985086708998,0,0,3.790445684968518,1.4383193570773734
0.8000000000000002,0.9955242223154686,0,0,4.322650111302131,2.6875175727885936
0.8500000000000002,1.346038217580221,0,0,10.28718139337998,6.028812936852423
0.9000000000000002,1.3900117650604185,0,0,9.107315192142652,5.405803141143934
0.9500000000000003,3.983026220419091,0,0,10.260510390257965,7.2278394664264285
1.0000000000000002,4.846365579026666,0,0,11.63093844326719,8.364060012334363
1.0500000000000003,7.555889649572278,0,0,11.00984542090694,9.31574393395892
1.1000000000000003,6.474697418582417,0,0,16.655932889470918,11.858349374406998
1.1500000000000004,6.14111056924973,0,0,17.217625471015307,12.026651490649916
1.2000000000000004,8.503526462773108,0,0,15.679720465692853,12.238076403068076
1.2500000000000004,8.06443315361826,0,0,14.436205113268487,11.36468427118068
1.3000000000000005,17.071603056785825,0,0,18.0530042040428,17.5652244671621
1.3500000000000005,28.15583387678791,0,0,22.084495894544617,25.24323254746849
1.4000000000000006,37.48369427084522,0,0,29.48160713751341,33.723314978865986
1.4500000000000006,34.533333158598396,0,0,34.533333158598396,34.533333158598396
1.5000000000000007,39.63650887064605,0,0,42.15165433436912,40.920838469142936
1.5500000000000007,38.127685598222335,0,0,41.42754236631715,39.822817499640905
1.6000000000000008,45.81701080731713,0,0,53.13903637389589,49.743314372004285
1.6500000000000008,52.069974772653815,0,0,57.31232128189481,54.84278614944244
1.7000000000000008,59.46331283127328,0,0,60.213992223286745,59.84216037490625
1.7500000000000009,69.33440867869079,0,0,66.92926426133322,68.17721655335838
1.800000000000001,72.46067039491801,0,0,72.46067039491801,72.46067039491801
1.850000000000001,76.49003260297563,0,0,72.04220093326832,74.458307025455
1.900000000000001,82.42795639923777,0,0,75.50563619287689,79.53635428771993
1.950000000000001,82.95283926552447,0,0,80.28922040076267,81.71753776302626
2.000000000000001,85.95608604953559,0,0,86.71521653334447,86.34619477038183
