x,A,B,all
0.0,0.0,0.0,0.0
0.001,0.00046131560090976065,5.972760147866758e-05,0.00020076726884183684
0.002,0.0025113548698524404,0.0018458807575064337,0.00033225386902033054
0.003,0.0012884473043557408,0.0005617720105145767,0.00036305155578478406
0.004,0.0016923267154448144,0.0009666115165147524,0.00036230813703834973
0.005,0.0036717417842631185,0.0025457617339487365,0.0005613390066019244
0.006,0.0043190276919476715,0.0029398608414502015,0.0006872740312574662
0.007,0.0004990365779659017,0.0014445249890136826,0.0009721094695315755
0.008,3.386784034057869e-05,0.0025928714500772164,0.0013143768754167002
0.009000000000000001,0.0018430483407957416,0.0015030236088946968,0.0016728826747258532
0.010000000000000002,0.0027741826943010086,0.0003019072621445326,0.0015367935607990277
0.011000000000000003,0.0012856145694907558,0.002725582485619812,0.002006385325930918
0.012000000000000004,0.0005466453443438148,0.0038423401623793756,0.001650432641946349
0.013000000000000005,0.0026182735818822186,0.0019218128956652856,0.002269589326962897
0.014000000000000005,0.003993410408131279,0.0014032434044704194,0.0026964970186558277
0.015000000000000006,0.002554934706666921,0.003446364996656504,0.003001316437333378
0.016000000000000007,0.005068787782046392,0.0016528119708197127,0.0033580379269507786
0.017000000000000008,0.00025608179285858127,0.00794035434285939,0.0038489352920173777
0.01800000000000001,0.0009655335113448911,0.007617646311569987,0.003333597082873024
0.01900000000000001,0.001194415182294386,0.008526443853795557,0.0036750129124624884
0.02000000000000001,0.0031723246606458356,0.010860168184653326,0.0038574619798166475
0.02100000000000001,0.003483481105947291,0.0105874912072532,0.0035662845888879005
0.022000000000000013,0.0001647273216505938,0.006504041637703601,0.003341257250744506
0.023000000000000013,0.0011009043214534832,0.00539984328319083,0.003255271372963961
0.024000000000000014,0.003492665889889167,0.0024759660071271682,0.002983093326892554
0.025000000000000015,0.003849111578767659,0.0024825356880138903,0.0031641107484448486
0.026000000000000016,0.0025999918015559495,0.003460237339536329,0.0030312310372381528
0.027000000000000017,0.006529325432254349,8.733640206661953e-05,0.003299530509243484
0.028000000000000018,0.010047656558925309,0.003695804168765728,0.003156213212339207
0.02900000000000002,0.00930314965155068,0.0029052521236376545,0.003180874033447381
0.03000000000000002,0.009594010005531672,0.002660398335820863,0.003448048867635182
0.03100000000000002,0.008150445955637808,0.0008862292095949512,0.0036178974270379746
0.03200000000000002,0.006201506686272517,0.001065167563427464,0.0036250530584326693
0.03300000000000002,0.00524374973653519,0.002278417945258549,0.003756169079287687
0.03400000000000002,0.002317970587942535,0.007015892881029724,0.004674862998627686
0.035000000000000024,0.0009843424547277449,0.009739055445098229,0.0053768280351787524
0.036000000000000025,0.0011656033868738787,0.010670966431756537,0.005935168625316155
0.037000000000000026,0.0016473798783597424,0.01299835014885333,0.0057020434062581785
0.03800000000000003,2.2948148365107924e-05,0.011804354966294084,0.005912825489541178
0.03900000000000003,0.0025732380294593163,0.013423528603419442,0.005455699126635658
0.04000000000000003,0.005953750777648063,0.017482957437872194,0.005810103398804164
0.04100000000000003,0.007576911147341991,0.019821909844751042,0.006176790023929365
0.04200000000000003,0.005641708099649935,0.019476112071831538,0.006968371972168608
0.04300000000000003,0.006058028933636803,0.020532898064269726,0.007292837172092998
0.04400000000000003,0.001954416866648647,0.01745274305270217,0.007790917065473
0.04500000000000003,0.002117430070112025,0.01738143224431283,0.007674922808471493
0.046000000000000034,0.003337063729771285,0.019352875683326578,0.008058805515583868
0.047000000000000035,0.005996056982263448,0.02167179764864812,0.007900975728384321
0.048000000000000036,0.0034023791872276957,0.02045975385732268,0.00858453266441078
0.04900000000000004,0.0007103904564489903,0.018968041210491404,0.009176069158218126
0.05000000000000004,0.0008083035314890405,0.019900578561107943,0.00959683727270068
0.05100000000000004,0.0004201823377987521,0.020184420820530624,0.009933599281636913
0.05200000000000004,0.000277659030265114,0.020676505864402946,0.010529078825235223
0.05300000000000004,0.0012862526550733507,0.020470082580582895,0.010928084368257311
0.05400000000000004,0.004398892158208779,0.01709971242237102,0.010783190949562864
0.05500000000000004,0.003521452171399585,0.018120731165709794,0.01086070650715657
0.05600000000000004,0.00476959527839929,0.018261209810083407,0.01155272367737428
0.057000000000000044,0.007637394628963819,0.01617770901146593,0.011931709137772013
0.058000000000000045,0.009038836064567643,0.015922323907210316,0.012500423439536865
0.059000000000000045,0.012246794498903067,0.0132079530267066,0.012730206838371954
0.060000000000000046,0.015093537202466208,0.011360772582763632,0.013215921905168775
0.06100000000000005,0.02028204212312462,0.006588984092501584,0.013393281129838912
0.06200000000000005,0.020715679976828907,0.005919030761892589,0.013270939086629043
0.06300000000000004,0.021456138252361458,0.006081702282574726,0.013719900606761853
0.06400000000000004,0.023351267987496906,0.004889967978210578,0.014060690736097064
0.06500000000000004,0.019802064449465674,0.00824230189374614,0.01398428046317727
0.06600000000000004,0.016381410042131783,0.012672373401029014,0.014514617692493013
0.06700000000000005,0.018754319038235323,0.010846767899772273,0.014773897275850588
0.06800000000000005,0.02118700422260528,0.010673479133761175,0.015894219965205604
0.06900000000000005,0.023447596074949954,0.00732636018267284,0.015330711143260048
0.07000000000000005,0.024444626567707736,0.006613163425108062,0.015465691154931653
0.07100000000000005,0.023658100087681714,0.007289087953483176,0.015414815280318373
0.07200000000000005,0.02633620027905988,0.005462421944226422,0.015823077752002934
0.07300000000000005,0.028418071275433183,0.004381180671466238,0.016310448765958076
0.07400000000000005,0.02793532722948872,0.004371197423003739,0.016064688768261632
0.07500000000000005,0.03189838465462296,0.0008711331274894693,0.01626600268597543
0.07600000000000005,0.03132000556562652,0.0014398387305190588,0.01626414813621741
0.07700000000000005,0.03249866833758089,0.002279805557858437,0.017270614211018942
0.07800000000000006,0.032686308798561284,0.0033455079526840325,0.017899329887433927
0.07900000000000006,0.029702345834690263,0.00563693123812848,0.017573134613295623
0.08000000000000006,0.027597799019291942,0.007367435005791519,0.017400674358839283
0.08100000000000006,0.028867977203348147,0.007226502224970598,0.017958423062807483
0.08200000000000006,0.026948489078566208,0.010509008389180787,0.018660672904777333
0.08300000000000006,0.029869991773363514,0.00943476975683985,0.01956653282328275
0.08400000000000006,0.027039150633524547,0.011745245326035745,0.019327380484391997
0.08500000000000006,0.02738948306427591,0.009865207089710283,0.018552101146130963
0.08600000000000006,0.026769004528930333,0.012226366471270931,0.01943462511975159
0.08700000000000006,0.030984156554925063,0.01104059840668733,0.020924631112833113
0.08800000000000006,0.02896663056966849,0.011276083598003887,0.020042738516327305
0.08900000000000007,0.03027761897241954,0.012111101437282066,0.021112696521142383
0.09000000000000007,0.03273735198872616,0.011483401416434965,0.02201360752339878
0.09100000000000007,0.033662926679983,0.011738213309555335,0.022599613943256734
0.09200000000000007,0.03173259581277208,0.011617126924138353,0.0215813215476
0.09300000000000007,0.03201225920500614,0.011642469309178985,0.021731610460940867
0.09400000000000007,0.03158930028587578,0.01289064352933051,0.022151216982156573
0.09500000000000007,0.02794207199020173,0.014409491825580935,0.02111104639751048
0.09600000000000007,0.0286875800733374,0.014783331635185587,0.02166823434151789
0.09700000000000007,0.029191373077985652,0.012008435791076666,0.020515831891061147
0.09800000000000007,0.028713446744501495,0.013681649180726481,0.021123329799466902
0.09900000000000007,0.026975715466198615,0.015119375544896705,0.02098850721683652
0.10000000000000007,0.027326768971506172,0.01281169902494338,0.019996134508154743
0.10100000000000008,0.02643910883695037,0.01381397109418162,0.02006238682364529
0.10200000000000008,0.02537001331232307,0.014234740197982943,0.01974527893969733
0.10300000000000008,0.027297241929458028,0.011612696799665811,0.01937358198645954
0.10400000000000008,0.02708555863102208,0.01004937237675389,0.018478155163818656
0.10500000000000008,0.024595815448741738,0.011894471561663697,0.018178060708205195
0.10600000000000008,0.023787633430475606,0.012542405235780393,0.018105105811027245
0.10700000000000008,0.02519671940129323,0.010637299307344405,0.01783858964356557
0.10800000000000008,0.022535104889585777,0.013728757572672473,0.01808418498290719
0.10900000000000008,0.023197291330326584,0.014880597725248036,0.018993447477665754
0.11000000000000008,0.021707806880460048,0.016472571043827235,0.01906132782848636
0.11100000000000008,0.02330654184423259,0.017172482323388614,0.020205375415520355
0.11200000000000009,0.020012698334514457,0.020291262397309592,0.020153540065508443
0.11300000000000009,0.019303280368149614,0.02003899564509877,0.019675293268267495
0.11400000000000009,0.02126985265714533,0.01714113724362696,0.019181919689950443
0.11500000000000009,0.021750741646247452,0.014071426235385156,0.017866782439893366
0.11600000000000009,0.024513756725143318,0.013396823629572924,0.018890505992123365
0.11700000000000009,0.024072166449362505,0.01605475095968138,0.02001639832084686
0.11800000000000009,0.026326808187544813,0.014678566942759713,0.020433627044547317
0.11900000000000009,0.022635995965280965,0.018850922391937117,0.020720903249407334
0.12000000000000009,0.019629339857740874,0.021440927643709584,0.020545994553965687
0.1210000000000001,0.019012644332541025,0.022942191615008652,0.02100115198504561
0.1220000000000001,0.024264154288173148,0.02173304954175649,0.022983146931837273
0.1230000000000001,0.02238932986296401,0.021942688636238102,0.022163262046036625
0.1240000000000001,0.020507381292538956,0.02367984808070035,0.022113257820722234
0.12500000000000008,0.019163640173570938,0.02718108962279275,0.02322231071106593
0.12600000000000008,0.02537327284901882,0.021447796774493513,0.023385767112875388
0.12700000000000009,0.02959578024593159,0.016080527077466763,0.022751879940969003
0.12800000000000009,0.03215750992505349,0.015953675047056182,0.02395123746151505
0.1290000000000001,0.031997147600640194,0.018463266677391763,0.025142460726155932
0.1300000000000001,0.03359294589355949,0.017374220571755,0.02537751011813136
0.1310000000000001,0.03305517247654172,0.01659147336846039,0.024714814513236788
0.1320000000000001,0.035756326444153136,0.015293389672753033,0.02538876414064944
0.1330000000000001,0.0400491005245872,0.014532433263703829,0.027119464045302546
0.1340000000000001,0.03947153385088701,0.014956131660651361,0.027048087560074287
0.1350000000000001,0.03752648764783438,0.0171394416025626,0.027194321819304708
0.1360000000000001,0.03748010097520732,0.02034061313360398,0.02879308166594693
0.1370000000000001,0.03934343927005133,0.01913977263462915,0.029102199514504243
0.1380000000000001,0.039383495925623166,0.01733395300933968,0.02820537740055225
0.1390000000000001,0.04112547535155954,0.01734207540967769,0.029067077959175354
0.1400000000000001,0.04468679820707485,0.014788423020469945,0.029526101984711752
0.1410000000000001,0.04579843219814203,0.01645738683664833,0.03091891771428824
0.1420000000000001,0.046250983050074614,0.016241049588966817,0.031030709783575694
0.1430000000000001,0.04547170208168103,0.01898469653244112,0.03203707714845722
0.1440000000000001,0.045808443264910306,0.019443942295940243,0.032434644705965104
0.1450000000000001,0.04531297694711617,0.019265242886249635,0.03209858177464485
0.1460000000000001,0.043081558547502646,0.017018497333067796,0.0298580837782161
0.1470000000000001,0.04231867065823441,0.0174528697460287,0.029701474757128855
0.1480000000000001,0.04265021537984093,0.018436182595748096,0.03036256319950925
0.1490000000000001,0.04378110849204186,0.017049903148808332,0.03021458762668656
0.1500000000000001,0.047004750050935615,0.014849572189607672,0.030683431870067307
0.1510000000000001,0.04903492256797578,0.01148350349556685,0.02997219797089523
0.1520000000000001,0.046777701497521626,0.013433187852485508,0.029849267730128505
0.1530000000000001,0.04950793127955755,0.009625443788679609,0.029257635895545295
0.1540000000000001,0.048321017646987464,0.0062723953634377435,0.026968539758446715
0.1550000000000001,0.048680113807512956,0.004020323115531173,0.025999149084867473
0.1560000000000001,0.0515942072925061,0.004219810495517334,0.027531910688835683
0.1570000000000001,0.04933923293298722,0.004970440488684863,0.026801651395812094
0.1580000000000001,0.05365448809992265,0.0007387760881488328,0.026771636249515736
0.1590000000000001,0.05485164097821947,0.0011991808696152344,0.026372813457468624
0.16000000000000011,0.054842984508548104,0.004002430362142301,0.024940901420805812
0.16100000000000012,0.05159855997741707,0.0037119701538275806,0.023490439320914654
0.16200000000000012,0.051708633846585715,0.004663907851471766,0.02305784468059273
0.16300000000000012,0.04972401537219918,0.0030226259879262865,0.02291389561355681
0.16400000000000012,0.04989653773355942,0.003935609466854975,0.022531838991168427
0.16500000000000012,0.0452747199603503,0.001124788566195493,0.02168682487390423
0.16600000000000012,0.04465007690218997,0.001532937576938416,0.021169956309104457
0.16700000000000012,0.04258882063898616,0.0008942674230294321,0.02047950194516814
0.16800000000000012,0.0443223279852694,0.0015977155822380629,0.020971345128257934
0.16900000000000012,0.04633404880523211,0.0028244446378062594,0.021333414026211805
0.17000000000000012,0.04590708298114115,0.006069689458568989,0.019470186114739288
0.17100000000000012,0.04993400847526752,0.009740270082674625,0.019577805726994545
0.17200000000000013,0.04769749837974831,0.007129803256747691,0.019804867958876246
0.17300000000000013,0.04741956993841863,0.0076200735041111935,0.019416133194988965
0.17400000000000013,0.05387213958242778,0.012398233928949178,0.020149485012121517
0.17500000000000013,0.05619725402980079,0.016497961792025482,0.01920042317022565
0.17600000000000013,0.05761254869942505,0.015949845479634985,0.020170547903148584
0.17700000000000013,0.055759250895103876,0.01092377925853719,0.02181654209452843
0.17800000000000013,0.055591547378554616,0.00837692576130266,0.02302782731631562
0.17900000000000013,0.05688587273648707,0.00956081018256285,0.02305686528010397
0.18000000000000013,0.05515063468676219,0.008501486443563912,0.022741643612255884
0.18100000000000013,0.05089310607896429,0.0054687449909836365,0.02219422428511909
0.18200000000000013,0.055422081469766356,0.007460186179372457,0.023398902433432168
0.18300000000000013,0.0562370947791665,0.00771022484180922,0.023668165114583865
0.18400000000000014,0.0565547912591717,0.009159644481930723,0.023082279107335867
0.18500000000000014,0.05852671906968394,0.014146027589834319,0.021505003726680197
0.18600000000000014,0.05668796386350449,0.012810801440513256,0.02128024892584294
0.18700000000000014,0.05563952917649853,0.013847209517869944,0.020234470345565754
0.18800000000000014,0.05354317059961156,0.011696596556983255,0.02029947093145817
0.18900000000000014,0.05059991515690249,0.008603327231412218,0.020430132386299697
0.19000000000000014,0.05503869148351485,0.015349832463638928,0.0191634396356515
0.19100000000000014,0.057785633630017826,0.0167014979194485,0.01981693941252169
0.19200000000000014,0.05760015577358268,0.015824988830953093,0.020169318432428803
0.19300000000000014,0.05647472993292137,0.012217661773863771,0.021453945261216124
0.19400000000000014,0.05509465847453806,0.008841763207819755,0.022496128740975545
0.19500000000000015,0.05707599320563407,0.012447981543351697,0.021624156395581524
0.19600000000000015,0.05648598152843992,0.011498677342166625,0.02181594006615927
0.19700000000000015,0.054700457405654296,0.011695888892226709,0.020837350366177326
0.19800000000000015,0.05301585457171854,0.008910613051093332,0.02143004754532288
0.19900000000000015,0.050550108630193005,0.007504079482127641,0.020937031115415457
0.20000000000000015,0.04775452422026319,0.004356071206108902,0.021171405459449184
0.20100000000000015,0.04758772064905541,0.003178194173705884,0.021688195610530994
0.20200000000000015,0.0507997146131367,0.008326857438298032,0.020630597014131148
0.20300000000000015,0.05109458284270001,0.0073986374088342395,0.021245799871607733
0.20400000000000015,0.05210940268758927,0.007990935878936171,0.021437270651613806
0.20500000000000015,0.05163073049668041,0.006393554424394847,0.022015510860868042
0.20600000000000016,0.050172799196142905,0.006765001052751,0.021109423132721655
0.20700000000000016,0.049398275978468256,0.006716931766936672,0.020752095451462265
0.20800000000000016,0.049744327117952514,0.006574223574666305,0.02099149903601946
0.20900000000000016,0.04659062158530084,0.0024698524979276915,0.021541763884429604
0.21000000000000016,0.04784850726668778,0.0032635224069309976,0.021749368266226865
0.21100000000000016,0.047246497336669024,0.0031311658588850226,0.021519919735992918
0.21200000000000016,0.04658416889366598,0.0001458774992289328,0.0228674634597993
0.21300000000000016,0.04761363374012001,0.0017287944923101402,0.024177354631386552
0.21400000000000016,0.04529298170228343,0.004820885656859601,0.024619856287951592
0.21500000000000016,0.04268165085266574,0.010122569514407554,0.026049505678631894
0.21600000000000016,0.04204532361952926,0.009624770089644474,0.025482333502851288
0.21700000000000016,0.03989101309051841,0.01281017286527318,0.026054979894309115
0.21800000000000017,0.040764033938038534,0.010345679996083695,0.025221037929329365
0.21900000000000017,0.04243161759462132,0.010083538392794179,0.025900809097694127
0.22000000000000017,0.04629596359460267,0.0059588416061650065,0.025679701169224668
0.22100000000000017,0.042722389999173084,0.008724956804489998,0.02534517551444213
0.22200000000000017,0.044808608096183984,0.006068584241396771,0.0250049033775599
0.22300000000000017,0.046098799868228214,0.006544455315878457,0.025876761367502506
0.22400000000000017,0.04588199528348068,0.004414321079092861,0.02467950222992836
0.22500000000000017,0.04963858683787146,0.0011657182571502363,0.024851055228315384
0.22600000000000017,0.04445717700624984,0.0034288027310196683,0.023475243012441506
0.22700000000000017,0.04169553538391132,0.006185478771527242,0.023534387128619827
0.22800000000000017,0.04572962264473485,0.0010784115203709415,0.02289010091556527
0.22900000000000018,0.04649926604833224,0.0006576212666598024,0.022375415183347763
0.23000000000000018,0.044339663635565615,0.0003454360709885253,0.021831870363736728
0.23100000000000018,0.04443401349510041,0.0015279029622645302,0.02248088197828691
0.23200000000000018,0.04448212447143021,0.0005280323133999033,0.021990476184636794
0.23300000000000018,0.04608277271345313,0.0003941838555563771,0.022297539771314063
0.23400000000000018,0.045514541726294,4.009099477267203e-05,0.02224019659535457
0.23500000000000018,0.04522209854581551,0.003150798922107171,0.023687780491035065
0.23600000000000018,0.041789000483026695,0.0056956678387502764,0.023313257666144355
0.23700000000000018,0.042109227819157595,0.00647821646154041,0.023868402335151338
0.23800000000000018,0.041190150035352466,0.009700564786753607,0.025068225142109702
0.23900000000000018,0.04061013204084017,0.008382834342482675,0.02410884592613191
0.24000000000000019,0.04109932147724759,0.006822200106601589,0.02354657939568825
0.2410000000000002,0.03990767384336583,0.011435529894580325,0.025326553988179807
0.2420000000000002,0.03958567173710819,0.01240471133424012,0.025664520658946834
0.2430000000000002,0.043172134856147404,0.013326669771108184,0.027884626342529
0.2440000000000002,0.04066672405877071,0.01744462627875951,0.028771074819161253
0.2450000000000002,0.0375215731125013,0.019072148134348536,0.028070050176398256
0.2460000000000002,0.03970394857269376,0.017172350576322864,0.028159798759634907
0.2470000000000002,0.03863908254959042,0.01633085858390321,0.02720827697669622
0.2480000000000002,0.03767491836281642,0.01722602087587922,0.02719591080073392
0.2490000000000002,0.036844933011438666,0.019192813477327177,0.027798371473810278
0.25000000000000017,0.037976098457064976,0.021207203279355415,0.029381380995459363
0.25100000000000017,0.03263759593975857,0.024977318441998565,0.02871119432729463
0.25200000000000017,0.0322714511680716,0.027638030424753154,0.029896318428703626
0.25300000000000017,0.036329243920628675,0.022289257520762225,0.029131190435043388
0.25400000000000017,0.03910636891327938,0.01909780135438881,0.028847031040716804
0.25500000000000017,0.03833681154791803,0.02015362345083699,0.029012606298298566
0.25600000000000017,0.04143262605898303,0.018255975626671195,0.02954636289817472
0.2570000000000002,0.04014199610968908,0.01844083918739357,0.02901144293515133
0.2580000000000002,0.0425570236670304,0.018302197594742525,0.0301153234682815
0.2590000000000002,0.03987260537336294,0.02045571644456188,0.0299118267864733
0.2600000000000002,0.040867170774795125,0.022192297602706194,0.03128614451629899
0.2610000000000002,0.038879952469871755,0.023081694304281034,0.030774079576520043
0.2620000000000002,0.04159455475950495,0.025620088565072356,0.03339746671906422
0.2630000000000002,0.04977086157600671,0.023681758737479977,0.03638161773561799
0.2640000000000002,0.05323148317439523,0.02394826077354651,0.038201281774189175
0.2650000000000002,0.05494850088939136,0.02196222564031031,0.03801568012975257
0.2660000000000002,0.0567999530527693,0.019169649217265217,0.03748089986636989
0.2670000000000002,0.05850511707997745,0.019552720757759955,0.03850523894222406
0.2680000000000002,0.05563291613327213,0.022030265628658983,0.038378603424034353
0.2690000000000002,0.05280349190597826,0.023778314867889543,0.037898505076377896
0.2700000000000002,0.056016670615084134,0.020280085972292416,0.03766286240039731
0.2710000000000002,0.05720954708251498,0.01900548555981607,0.037586333186911486
0.2720000000000002,0.04984630464523652,0.024998602726299436,0.03708306645560563
0.2730000000000002,0.051063830960824154,0.024620332741574266,0.03747947156834718
0.2740000000000002,0.05472199973967475,0.024366659143547152,0.0391262643479151
0.2750000000000002,0.057375444882187654,0.022213181369146108,0.03930786646098824
0.2760000000000002,0.05319000091638303,0.026701047042624396,0.03957831708777489
0.2770000000000002,0.053942557023888726,0.029637410035403527,0.04145196821767499
0.2780000000000002,0.05463792020871901,0.029994258787788133,0.041972114366435435
0.2790000000000002,0.05049075677573647,0.029762194994991397,0.0398363145405671
0.2800000000000002,0.046948807265243586,0.03333193091318505,0.03994931962593833
0.2810000000000002,0.04466496016736496,0.03587775673618304,0.04014773792131182
0.2820000000000002,0.04426134092094769,0.037221936780989485,0.040642285820855016
0.2830000000000002,0.041723231426692965,0.039858346571147486,0.04076439923664399
0.2840000000000002,0.04713964630706908,0.03833466053077267,0.042611962644772364
0.2850000000000002,0.048468547213816326,0.037029447050859456,0.04258570734811762
0.2860000000000002,0.04747124044047111,0.035254032734576536,0.04118760544539293
0.2870000000000002,0.04731421507254397,0.03528383244142602,0.04112607377259161
0.2880000000000002,0.04701222823815315,0.03491452554475595,0.040788852689040506
0.2890000000000002,0.043955758584483265,0.036222650481930324,0.03997734290291447
0.2900000000000002,0.03915742404924374,0.039633951200620195,0.03940259476528005
0.2910000000000002,0.03902219613184048,0.039244992000758795,0.03913683470753178
0.2920000000000002,0.03995674995521586,0.037159732880795805,0.038517397036971004
0.2930000000000002,0.04252249742824442,0.034834744804217464,0.038565880188711335
0.2940000000000002,0.03641166117519921,0.037761293573868294,0.037106306708436
0.2950000000000002,0.03889877955132711,0.03766032369663779,0.038261285867668415
0.2960000000000002,0.043515758254041775,0.03844765893467638,0.040906658491538725
0.2970000000000002,0.046129546070277375,0.03988137524215739,0.042912605120421984
0.2980000000000002,0.043956475396398915,0.03963736190910605,0.041732536328938495
0.2990000000000002,0.042779037169264296,0.04314568829600612,0.04296784219844006
0.3000000000000002,0.03801747497169293,0.04540117896774925,0.0418199131964471
0.3010000000000002,0.03439386191913794,0.045651019088769895,0.040191493176416494
0.3020000000000002,0.0347066769592346,0.04331452779607334,0.0391403564275187
0.3030000000000002,0.030055450938475364,0.04610129121881083,0.038320748353318564
0.3040000000000002,0.025258779759550175,0.05197170868299909,0.039019374083196987
0.3050000000000002,0.02547828950911118,0.05000652754969765,0.038114846087706454
0.3060000000000002,0.027662720890428,0.04925513477009133,0.0387880246417383
0.3070000000000002,0.025189166090783248,0.053921225272738425,0.03999403320676136
0.3080000000000002,0.027541236586700057,0.05300019744690184,0.04066104286876152
0.3090000000000002,0.029847597077794972,0.05261761854906535,0.04158299830281803
0.3100000000000002,0.03337334231463003,0.05227072790352531,0.043113959251710854
0.3110000000000002,0.03751011908033156,0.052284393491994235,0.04512637728587679
0.3120000000000002,0.03933176456930825,0.05077663319071672,0.045232353923178724
0.3130000000000002,0.04164188663978454,0.04646828004397365,0.044130533589397385
0.3140000000000002,0.04277830563129584,0.04810386800938914,0.045524599879309534
0.3150000000000002,0.04327560060529582,0.050726826368636846,0.04711839289306726
0.3160000000000002,0.043672944837226085,0.049196483431304894,0.04652188084460947
0.3170000000000002,0.04054117493356033,0.047766287000720165,0.044268080332323614
0.3180000000000002,0.04037541039315463,0.046216350018060376,0.04338863468492317
0.31900000000000023,0.04037726730064247,0.043517793430205766,0.04199758015107689
