k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
10,9.348550943629177e-15,1.038727882625464e-15,9.348550943629177e-15,1.038727882625464e-15,0.4900993366533776,0.4900993366533776,0.9801986733067553,0.003843157756609293,0.003843157756609293,0.001921578878304646,0.009607894391523231,6.027293014939192e-05,6.027293014939192e-05,3.390352320903294e-05,3.390352320903294e-05,0.00018835290671684972,1.2603615182665534e-06,1.2603615182665534e-06,8.320355335431547e-07,7.384930771093085e-07,8.320355335431547e-07,4.923287180728725e-06,3.088511720229409e-08,3.088511720229409e-08,2.370915325232356e-08,2.0808847715045642e-08,2.080884771504564e-08,2.370915325232356e-08,1.5080623633932658e-07,5.1086617154908265e-09,1.85540366506003e-10,7.09156766396059e-12,2.818392612207098e-13,1.155175665718493e-14
11,2.1606905663492023e-14,2.400767295943558e-15,2.1606905663492023e-14,2.400767295943558e-15,0.489120117525605,0.489120117525605,0.97824023505121,0.004210597412881405,0.004210597412881405,0.002105298706440702,0.010526493532203512,7.249397413074296e-05,7.249397413074296e-05,4.07778604485429e-05,4.07778604485429e-05,0.00022654366915857174,1.6641743898197287e-06,1.6641743898197287e-06,1.0986151245294299e-06,9.751021815349966e-07,1.0986151245294299e-06,6.500681210233313e-06,4.476896452224503e-08,4.476896452224503e-08,3.436717542152962e-08,3.0163089846862563e-08,3.016308984686257e-08,3.436717542152962e-08,2.1859845958127443e-07,8.129410191275218e-09,3.2412639456311144e-10,1.3600107320111834e-11,5.933701191076191e-13,2.6699080728602753e-14
12,4.634509045704075e-14,5.14945449522675e-15,4.634509045704075e-14,5.14945449522675e-15,0.48814285487895465,0.48814285487895465,0.9762857097579093,0.004575042177972023,0.004575042177972023,0.0022875210889860107,0.011437605444930056,8.575772735796074e-05,8.575772735796074e-05,4.823872163885288e-05,4.823872163885288e-05,0.00026799289799362726,2.143335519254835e-06,2.143335519254835e-06,1.414936338883074e-06,1.2558606558133789e-06,1.414936338883074e-06,8.372404372089198e-06,6.27752351599513e-08,6.27752351599513e-08,4.818980161575633e-08,4.2294814689017174e-08,4.2294814689017174e-08,4.818980161575633e-08,3.065197029294496e-07,1.241052941520392e-08,5.387231530952528e-10,2.4610109721961017e-11,1.1690063192069094e-12,5.726740009688871e-14
13,9.336343050416867e-14,1.0373714500463185e-14,9.336343050416867e-14,1.0373714500463185e-14,0.4871675448043747,0.4871675448043747,0.9743350896087494,0.004936510107583026,0.004936510107583026,0.0024682550537915124,0.012341275268957563,0.0001000441523749492,0.0001000441523749492,5.627483571090892e-05,5.627483571090892e-05,0.00031263797617171626,2.703349047889083e-06,2.703349047889083e-06,1.784632769895528e-06,1.583993582747509e-06,1.784632769895528e-06,1.055995721831673e-05,8.560395469660893e-08,8.560395469660893e-08,6.571441084756869e-08,5.767566447684028e-08,5.767566447684028e-08,6.571441084756869e-08,4.179880600420358e-07,1.8297396775896568e-08,8.587330062263194e-10,4.241305757651632e-11,2.17819325163303e-12,1.1536671687061126e-13
14,1.783007054847302e-13,1.9811189498303356e-14,1.783007054847302e-13,1.9811189498303356e-14,0.4861941834006234,0.4861941834006234,0.9723883668012469,0.00529501916098622,0.00529501916098622,0.002647509580493109,0.013237547902465549,0.00011533345676457248,0.00011533345676457248,6.487506943007198e-05,6.487506943007198e-05,0.0003604170523892889,3.3495141616039e-06,3.3495141616039e-06,2.2112027082463246e-06,1.962605954064784e-06,2.2112027082463246e-06,1.3084039693765233e-05,1.1399600118128827e-07,1.1399600118128827e-07,8.750974278182327e-08,7.680480579589295e-08,7.680480579589295e-08,8.750974278182327e-08,5.566210995180089e-07,2.618793105324146e-08,1.3209492518216097e-09,7.012028199240672e-11,3.870406447594517e-12,2.203214566603642e-13
15,3.251892514392346e-13,3.6132139048803845e-14,3.251892514392346e-13,3.6132139048803845e-14,0.4852227667742541,0.4852227667742541,0.9704455335485082,0.005650587201505492,0.005650587201505492,0.0028252936007527453,0.01412646800376373,0.00013160609067905686,0.00013160609067905686,7.402842600696946e-05,7.402842600696946e-05,0.00041126903337205265,4.086929372392662e-06,4.086929372392662e-06,2.6980119684935933e-06,2.394685179136324e-06,2.6980119684935933e-06,1.5964567860908834e-05,1.4873033832625e-07,1.4873033832625e-07,1.1417377378076029e-07,1.0020706544731092e-07,1.0020706544731093e-07,1.1417377378076029e-07,7.262223551086425e-07,3.653471904712903e-08,1.9705404342565996e-09,1.1185039081423577e-10,6.601536986351703e-12,4.018277402358423e-13
16,5.697821046561112e-13,6.330912273956792e-14,5.697821046561112e-13,6.330912273956792e-14,0.4842532910395988,0.4842532910395988,0.9685065820791976,0.006003231996996669,0.006003231996996669,0.0030016159984983335,0.015008079992491671,0.00014884274439269684,0.00014884274439269684,8.372404372089194e-05,8.372404372089194e-05,0.0004651335762271776,4.920496730079862e-06,4.920496730079862e-06,3.248296669466784e-06,2.8831035527811682e-06,3.248296669466784e-06,1.922069035187446e-05,1.9062133880726065e-07,1.9062133880726065e-07,1.463316621187611e-07,1.2843112702139185e-07,1.2843112702139185e-07,1.463316621187611e-07,9.307682558948272e-07,4.984686575628678e-08,2.862052326220681e-09,1.7293777193376155e-10,1.0865695969357447e-11,7.040646470554399e-13
17,9.637921039585575e-13,1.0708801155095083e-13,9.637921039585575e-13,1.0708801155095083e-13,0.4832857523187533,0.4832857523187533,0.9665715046375066,0.006352971220325052,0.006352971220325052,0.0031764856101625253,0.01588242805081263,0.00016702434587667544,0.00016702434587667544,9.395119455562993e-05,9.395119455562993e-05,0.0005219510808646108,5.854925965198785e-06,5.854925965198785e-06,3.865165969213261e-06,3.430620682733662e-06,3.865165969213261e-06,2.2870804551557754e-05,2.4051619548824435e-07,2.4051619548824435e-07,1.8463376069277249e-07,1.620477867102046e-07,1.6204778671020464e-07,1.8463376069277249e-07,1.174395485782443e-06,6.669158146369204e-08,4.060421130512893e-09,2.6016191383272404e-10,1.7332921019135198e-11,1.190932361622606e-12
18,1.5801915235605177e-12,1.7557683595116864e-13,1.5801915235605177e-12,1.7557683595116864e-13,0.48232014674156154,0.48232014674156154,0.9646402934831231,0.0066998224498406814,0.0066998224498406814,0.00334991122492034,0.016749556124601703,0.00018613205839581497,0.00018613205839581497,0.00010469928284764588,0.00010469928284764588,0.0005816626824869217,6.8947385640021785e-06,6.8947385640021785e-06,4.5516047551420645e-06,4.039885877345025e-06,4.5516047551420645e-06,2.6932572515633513e-05,2.9929241843408105e-07,2.9929241843408105e-07,2.2975369558853743e-07,2.0164826691996208e-07,2.0164826691996208e-07,2.2975369558853743e-07,1.4613887618851612e-06,8.769551863049087e-08,5.641991906114453e-09,3.8199712392272276e-10,2.6893239975292163e-11,1.9526007893615942e-12
19,2.5197282252099007e-12,2.799698028011001e-13,2.5197282252099007e-12,2.799698028011001e-13,0.48135647044559976,0.48135647044559976,0.9627129408911995,0.007043803169851305,0.007043803169851305,0.0035219015849256518,0.017609507924628263,0.0002061472781270716,0.0002061472781270716,0.00011595784394647777,0.00011595784394647777,0.0006442102441470987,8.044271776567794e-06,8.044271776567794e-06,5.310476289999834e-06,4.713440494082691e-06,5.310476289999834e-06,3.142293662721795e-05,3.678554156190137e-07,3.678554156190137e-07,2.823865088962834e-07,2.4784258627331047e-07,2.4784258627331047e-07,2.823865088962834e-07,1.7961690215772153e-06,1.1354587105848806e-07,7.695536655178882e-09,5.488820803082227e-10,4.070751516348004e-11,3.1135613931377447e-12
20,3.918820430983881e-12,4.354244923315424e-13,3.918820430983881e-12,4.354244923315424e-13,0.4803947195761616,0.4803947195761616,0.9607894391523232,0.007384930771093087,0.007384930771093087,0.0036924653855465424,0.018462326927732715,0.0002270516317995923,0.0002270516317995923,0.00012771654288727064,0.00012771654288727064,0.0007095363493737259,9.307682558948271e-06,9.307682558948271e-06,6.1445248143056965e-06,5.453720249383752e-06,6.1445248143056965e-06,3.635813499589169e-05,4.4713615528098856e-07,4.4713615528098856e-07,3.432468642024212e-07,3.01257984620566e-07,3.0125798462056596e-07,3.432468642024212e-07,2.1832820082079515e-06,1.4499124735178713e-07,1.0323266919738013e-08,7.735085233763381e-10,6.026545646177766e-11,4.8423825547830314e-12
21,5.9589969836532e-12,6.621107759614666e-13,5.9589969836532e-12,6.621107759614666e-13,0.47943489028624225,0.47943489028624225,0.9588697805724845,0.007723222551199048,0.007723222551199048,0.0038616112755995233,0.01930805637799762,0.0002488269743561514,0.0002488269743561514,0.00013996517307533513,0.00013996517307533513,0.000777584294862973,1.0688951450302638e-05,1.0688951450302638e-05,7.056378105863853e-06,6.2630574904117e-06,7.056378105863853e-06,4.1753716602744685e-05,5.380889079143357e-07,5.380889079143357e-07,4.130673132161142e-07,3.6253740170728375e-07,3.625374017072837e-07,4.130673132161142e-07,2.627387245675467e-06,1.8284233029074628e-07,1.364183612962996e-08,1.0711282791274398e-09,8.74511534858623e-11,7.363374654653995e-12
22,8.878053355906194e-12,9.86450372878466e-13,8.878053355906194e-12,9.86450372878466e-13,0.47847697873652334,0.47847697873652334,0.9569539574730467,0.008058695715165267,0.008058695715165267,0.004029347857582632,0.020146739287913166,0.0002714553866357867,0.0002714553866357867,0.00015269365498262992,0.00015269365498262992,0.0008482980832368333,1.2191886385934563e-05,1.2191886385934563e-05,8.048549996964611e-06,7.143683429258527e-06,8.048549996964611e-06,4.762455619505688e-05,6.416890659345012e-07,6.416890659345012e-07,4.925966220212814e-07,4.3233800817336985e-07,4.323380081733699e-07,4.925966220212814e-07,3.1332473922583047e-06,2.2797233332577672e-07,1.7783327317137635e-08,1.4598777054668756e-09,1.2461643711198587e-10,1.0970375256586985e-11
23,1.2983095685773418e-11,1.4425661873081575e-12,1.2983095685773418e-11,1.4425661873081575e-12,0.47752098109535734,0.47752098109535734,0.9550419621907147,0.008391367375814831,0.008391367375814831,0.004195683687907415,0.020978418439537076,0.00029491917307745757,0.00029491917307745757,0.0001658920348560698,0.0001658920348560698,0.0009216224158670547,1.3820126447150578e-05,1.3820126447150578e-05,9.123442849876752e-06,8.09773034012729e-06,9.123442849876752e-06,5.398486893418195e-05,7.589310390891026e-07,7.589310390891026e-07,5.825981554757437e-07,5.113297875862829e-07,5.113297875862829e-07,5.825981554757437e-07,3.7057179643022585e-06,2.813172650043609e-07,2.289622216978581e-08,1.9611185648885313e-09,1.7466233876033722e-10,1.6042867276795265e-11
24,1.8665645761104845e-11,2.0739606401227605e-12,1.8665645761104845e-11,2.0739606401227605e-12,0.47656689353875237,0.47656689353875237,0.9531337870775047,0.00872125455425958,0.00872125455425958,0.0043606272771297885,0.02180313638564895,0.00031920085944454543,0.00031920085944454543,0.00017955048343755667,0.00017955048343755667,0.0009975026857642043,1.5577145548839623e-05,1.5577145548839623e-05,1.0283349991226154e-05,9.12723372002321e-06,1.0283349991226154e-05,6.0848224800154766e-05,8.908262237293805e-07,8.908262237293805e-07,6.838483183097566e-07,6.001941682376698e-07,6.001941682376698e-07,6.838483183097566e-07,4.349737420553614e-06,3.438760117617102e-07,2.9146347731358875e-08,2.5997942512471496e-09,2.411288728315353e-10,2.306464381289374e-11
25,2.6418979171797803e-11,2.9354421301997558e-12,2.6418979171797803e-11,2.9354421301997558e-12,0.475614712250357,0.475614712250357,0.951229424500714,0.009048374180359597,0.009048374180359597,0.004524187090179797,0.02262093545089899,0.0003442831905700233,0.0003442831905700233,0.00019365929469563798,0.00019365929469563798,0.0010758849705313225,1.7466256065663623e-05,1.7466256065663623e-05,1.1530458105848248e-05,1.0234134413474771e-05,1.1530458105848248e-05,6.822756275649851e-05,1.0384010440952074e-06,1.0384010440952074e-06,7.971350515062108e-07,6.996227034591455e-07,6.996227034591455e-07,7.971350515062108e-07,5.0703175981211275e-06,4.1671024913346643e-07,3.671779738313004e-08,3.4048002338318216e-09,3.2829332384481486e-10,3.264523243913244e-11
26,3.685786682690576e-11,4.095318536322862e-12,3.685786682690576e-11,4.095318536322862e-12,0.47466443342144476,0.47466443342144476,0.9493288668428895,0.00937274309318053,0.00937274309318053,0.004686371546590264,0.023431857732951325,0.0003701491281221174,0.0003701491281221174,0.000208208884568691,0.000208208884568691,0.0011567160253816169,1.9490612397737357e-05,1.9490612397737357e-05,1.2866849590693805e-05,1.1420280701799228e-05,1.2866849590693805e-05,7.613520467866154e-05,1.2026950638051685e-06,1.2026950638051685e-06,9.232563825741862e-07,8.103157992387325e-07,8.103157992387325e-07,9.232563825741862e-07,5.872534491236175e-06,5.009441910874673e-07,4.5813823043167614e-08,4.409367527950742e-09,4.412771755478582e-10,4.554428927592237e-11
27,5.0740886736859836e-11,5.637876304095537e-12,5.0740886736859836e-11,5.637876304095537e-12,0.47371605325089916,0.47371605325089916,0.9474321065017983,0.009694378041448697,0.009694378041448697,0.004847189020724347,0.02423594510362174,0.00039678184839029115,0.00039678184839029115,0.00022318978971953867,0.00022318978971953867,0.0012399432762196596,2.1653214476664426e-05,2.1653214476664426e-05,1.42945048693605e-05,1.2687430357420557e-05,1.42945048693605e-05,8.458286904947042e-05,1.3847591657808954e-06,1.3847591657808954e-06,1.0630190283564895e-06,9.329814879448779e-07,9.329814879448777e-07,1.0630190283564895e-06,6.761519364164525e-06,5.977641868206229e-07,5.665769581202603e-08,5.651457956989108e-09,5.861617748986866e-10,6.269916906784709e-11
28,6.899546843926773e-11,7.666163159918637e-12,6.899546843926773e-11,7.666163159918637e-12,0.47276956794519814,0.47276956794519814,0.9455391358903963,0.010013295684004003,0.010013295684004003,0.005006647842002,0.025033239210010005,0.0004241647400913745,0.0004241647400913745,0.00023859266630139804,0.00023859266630139804,0.001325514812785545,2.3956911212784723e-05,2.3956911212784723e-05,1.5815304667814913e-05,1.403725266374104e-05,1.5815304667814913e-05,9.358168442494032e-05,1.5856537988717591e-06,1.5856537988717591e-06,1.217237049040148e-06,1.0683342469898475e-06,1.0683342469898475e-06,1.217237049040148e-06,7.74245018980351e-06,7.084181740260839e-07,6.949353256872702e-08,7.1741699357156304e-09,7.70112779668726e-10,8.52558719169257e-11
29,9.274582675766939e-11,1.0305091861963266e-11,9.274582675766939e-11,1.0305091861963266e-11,0.47182497371839927,0.47182497371839927,0.9436499474367985,0.010329512590250684,0.010329512590250684,0.00516475629512534,0.02582378147562671,0.0004522814021956742,0.0004522814021956742,0.0002544082887350666,0.0002544082887350666,0.0014133793818614814,2.6404403884478074e-05,2.6404403884478074e-05,1.7431032251862476e-05,1.547133040106136e-05,1.7431032251862476e-05,0.00010314220267374246,1.8064472894823608e-06,1.8064472894823608e-06,1.3867305520666925e-06,1.2170938612887398e-06,1.21709386128874e-06,1.3867305520666925e-06,8.820543405675587e-06,8.342149973049099e-07,8.45870862822731e-08,9.026153477832399e-09,1.001513394760488e-09,1.146035602880409e-10
30,1.2334393478964917e-10,1.3704881643294353e-11,1.2334393478964917e-10,1.3704881643294353e-11,0.47088226679212436,0.47088226679212436,0.9417645335842487,0.01064304524060589,0.01064304524060589,0.005321522620302943,0.026607613101514722,0.0004811156417728927,0.0004811156417728927,0.0002706275484972521,0.0002706275484972521,0.0015034863805402894,2.8998249470357426e-05,2.8998249470357426e-05,1.9143375626915646e-05,1.6991161799037544e-05,1.9143375626915646e-05,0.00011327441199358369,2.0482142165408136e-06,2.0482142165408136e-06,1.5723244446664082e-06,1.379984328394373e-06,1.379984328394373e-06,1.5723244446664082e-06,1.0001045979203188e-05,9.765236000751006e-07,1.0222649805156165e-07,1.1262033111764526e-08,1.2901063594207224e-09,1.52412831509541e-10
31,1.6240367819203643e-10,1.8044853132448492e-11,1.6240367819203643e-10,1.8044853132448492e-11,0.46994144339554444,0.46994144339554444,0.9398828867910889,0.010953910026946113,0.010953910026946113,0.005476955013473055,0.02738477506736528,0.000510651471857688,0.000510651471857688,0.00028724145291994936,0.00028724145291994936,0.0015957858495552746,3.174086392517417e-05,3.174086392517417e-05,2.095392970060326e-05,1.8598162456156733e-05,2.095392970060326e-05,0.0001239877497077116,2.312033848180777e-06,2.312033848180777e-06,1.7748472337675237e-06,1.5577328052117985e-06,1.557732805211798e-06,1.7748472337675237e-06,1.1289227774320198e-05,1.1367720980188754e-06,1.2272300912102538e-07,1.3942837376879067e-08,1.647144605580096e-09,2.0067792131834719e-10
32,2.1183832403858234e-10,2.3537591559842484e-11,2.1183832403858234e-10,2.3537591559842484e-11,0.46900249976536473,0.46900249976536473,0.9380049995307295,0.011262123253051442,0.011262123253051442,0.005631061626525719,0.028155308132628603,0.000540873109334709,0.000540873109334709,0.0003042411240007737,0.0003042411240007737,0.0016902284666709653,3.46345254002475e-05,3.46345254002475e-05,2.286419840875714e-05,2.0293667226707513e-05,2.286419840875714e-05,0.00013529111484471677,2.5989886385444957e-06,2.5989886385444957e-06,1.9951298720576716e-06,1.7510685952193537e-06,1.7510685952193537e-06,1.9951298720576716e-06,1.2690374211643042e-05,1.316446741806282e-06,1.4641163134113517e-07,1.713643356714841e-08,2.085550466757318e-09,2.6176300313443106e-10
33,2.739014278443693e-10,3.0433491982707703e-11,2.739014278443693e-10,3.0433491982707703e-11,0.4680654321458094,0.4680654321458094,0.9361308642916188,0.011567701135047728,0.011567701135047728,0.005783850567523862,0.028919252837619317,0.0005717649728429429,0.0005717649728429429,0.00032161779722415524,0.00032161779722415524,0.0017867655401341965,3.768137740921932e-05,3.768137740921932e-05,2.4875596805304945e-05,2.207893207571444e-05,2.4875596805304945e-05,0.000147192880504763,2.9101627831477716e-06,2.9101627831477716e-06,2.234004649000781e-06,1.960722175145811e-06,1.960722175145811e-06,2.234004649000781e-06,1.4209779214588726e-05,1.517090776539329e-06,1.7365177475256643e-07,2.091796639020036e-08,2.6200832774988966e-09,3.384527357868092e-10
34,3.512312918582462e-10,3.902569909536069e-11,3.512312918582462e-10,3.902569909536069e-11,0.46713023678860677,0.46713023678860677,0.9342604735772135,0.011870659801846583,0.011870659801846583,0.0059353299009232904,0.029676649504616456,0.0006033116806992066,0.0006033116806992066,0.0003393628203933037,0.0003393628203933037,0.0018853490021850205,4.08834319399253e-05,4.08834319399253e-05,2.698945311659132e-05,2.395513590229998e-05,2.698945311659132e-05,0.0001597009060153332,3.246640831280794e-06,3.246640831280794e-06,2.4923041256378957e-06,2.1874242600754346e-06,2.187424260075435e-06,2.4923041256378957e-06,1.585273843398825e-05,1.7403032050756101e-06,2.048278311708334e-07,2.5370299216223736e-08,3.267515165332621e-09,4.340071994473264e-10
35,4.4689907649811967e-10,4.965545294423552e-11,4.4689907649811967e-10,4.965545294423552e-11,0.46619690995297414,0.46619690995297414,0.9323938199059483,0.012171015295583284,0.012171015295583284,0.00608550764779164,0.030427538238958208,0.0006354980488406269,0.0006354980488406269,0.0003574676524728525,0.0003574676524728525,0.001985931402626959,4.424257251316291e-05,4.424257251316291e-05,2.9207010760642706e-05,2.5923382331931382e-05,2.9207010760642706e-05,0.0001728225488795426,3.6095063539512154e-06,3.6095063539512154e-06,2.770860112025361e-06,2.4319049059746307e-06,2.431904905974631e-06,2.770860112025361e-06,1.7624542743902415e-05,1.9877374621136996e-06,2.4034971283502114e-07,3.058445660285123e-08,4.04681480082032e-09,5.522213456562547e-10
36,5.644606549228991e-10,6.271785054698878e-11,5.644606549228991e-10,6.271785054698878e-11,0.46526544790560287,0.46526544790560287,0.9305308958112057,0.012468783572052552,0.012468783572052552,0.006234391786026274,0.031171958930131378,0.000668309088785939,0.000668309088785939,0.0003759238624420905,0.0003759238624420905,0.002088465902456059,4.7760557189126425e-05,4.7760557189126425e-05,3.152943033188425e-05,2.7984701478003758e-05,3.152943033188425e-05,0.00018656467652002512,3.999840665907612e-06,3.999840665907612e-06,3.070502686188139e-06,2.694892648655253e-06,2.694892648655253e-06,3.070502686188139e-06,1.953047200150201e-05,2.2611000056540773e-06,2.806533453603227e-07,3.666006679846848e-08,4.979338836610387e-09,6.974890726426585e-10
