k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
10,1.2840932128090332e-12,1.4267702364544813e-13,1.2840932128090332e-12,1.4267702364544813e-13,0.38604909369200024,0.5942279432215789,0.9802770369135791,0.0058682099204038305,0.00205978994961453,0.001529341059514346,0.009457340929532708,0.00017840159830759638,1.4279822027659089e-05,1.3631657884192805e-05,4.8462059918492054e-05,0.0002547751381379403,7.231536410684444e-06,1.3199618869213869e-07,1.5625601904367499e-07,5.493941241764191e-07,2.2415725450808024e-06,1.0310755287677478e-05,3.435134157671134e-07,1.4298197032221851e-09,2.0283761800492883e-09,7.203832942446025e-09,3.046593465732526e-08,1.2202221223233617e-07,5.066635914824923e-07,2.7842817294772585e-08,1.6471653817841059e-09,1.0273875135890078e-10,6.669789901867809e-12,4.468212664483963e-13
11,2.9297812157565692e-12,3.2553124619517435e-13,2.9297812157565692e-12,3.2553124619517435e-13,0.3846810491252311,0.5936538004235258,0.9783348495487569,0.006409362507648082,0.002261392689692646,0.0016746940229367515,0.01034544922027748,0.00021357916043881597,1.7228549344237236e-05,1.6404109775838936e-05,5.816797322430027e-05,0.00030537979278319244,9.48946331127677e-06,1.7500891603050715e-07,2.0663962812674866e-07,7.246677577891908e-07,2.9490748805635494e-06,1.3544854493786768e-05,4.940896044212138e-07,2.0833053449042834e-09,2.9478014290297536e-09,1.0442186096045987e-08,4.404740977935363e-08,1.7596359871956192e-07,7.295739057901092e-07,4.39496699316101e-08,2.8502516326397523e-09,1.9488947804232531e-10,1.387000347503857e-11,1.0186142842471537e-12
12,6.203498927973049e-12,6.892776586636722e-13,6.203498927973049e-12,6.892776586636722e-13,0.383317852506475,0.5930802123620117,0.9763980648684867,0.0069425642183708015,0.0024622089680675823,0.0018187058669335236,0.011223479053371907,0.00025148423226851096,2.04440238472564e-05,1.9415492312129475e-05,6.866852908450769e-05,0.00036001227751240454,1.2146197877403048e-05,2.2633232542414405e-07,2.6654963665719335e-07,9.323554091991923e-07,3.784481864322827e-06,1.7355917113006403e-05,6.874660140200273e-07,2.936351766839297e-09,4.1441116845156684e-09,1.4642078385296294e-08,6.160411827680381e-08,2.4546539731046925e-07,1.0162580714439517e-06,6.655475432739059e-08,4.69252080414541e-09,3.4883136110818135e-10,2.6990444491526785e-11,2.1550173853282873e-12
13,1.2336732307234006e-11,1.3707480341371118e-12,1.2336732307234006e-11,1.3707480341371118e-12,0.3819594866560284,0.5925071785010502,0.9744666651570786,0.007467900468544598,0.002662241070695838,0.001961385727082365,0.012091527266322802,0.0002920180770810994,2.392385367019536e-05,2.2661634900563163e-05,7.994266985998351e-05,0.0004185462355118414,1.5225083712408186e-05,2.8665111297043326e-07,3.3671558182291064e-07,1.1747479254411134e-06,4.756064031351682e-06,2.1779262363994326e-05,9.302312627523116e-07,4.024921519944543e-09,5.6657689345218295e-09,1.9966788042536004e-08,8.379021384771198e-08,3.330058820069955e-07,1.3766848371040214e-06,9.733564982890686e-08,7.4092157479529386e-09,5.94647185019732e-10,4.967454736152003e-11,4.282091245181555e-12
14,2.3257700027969713e-11,2.584188891996635e-12,2.3257700027969713e-11,2.584188891996635e-12,0.3806059344550677,0.5919346983051731,0.9725406327602408,0.007985455863500641,0.0028614912776373635,0.0021027426838583106,0.012949689824996315,0.000335084135980254,2.766566094347557e-05,2.6138413479844672e-05,9.196968654379599e-05,0.0004808578969473703,1.874764657228753e-05,3.5663865268243626e-07,4.17845822845579e-07,1.4540375094060983e-06,5.871603069143563e-06,2.6847771626365206e-05,1.2291954313410812e-06,5.387621286821629e-09,7.564436384816482e-09,2.6589121978655865e-08,1.1129282336347729e-07,4.411678324327221e-07,1.8211972667875745e-06,1.381908622977204e-07,1.128952066931927e-08,9.724407631949457e-10,8.718473979098144e-11,8.066153313005464e-12
15,4.187359502408183e-11,4.652621669342426e-12,4.187359502408183e-11,4.652621669342426e-12,0.37925717884543336,0.5913627712394294,0.9706199500848627,0.008495314205123637,0.003059961863069805,0.0022427857629448334,0.013798061831138275,0.00038058798867556074,3.166708172655872e-05,2.984175009160639e-05,0.0001047292140238779,0.0005468260345176038,2.2733664484789265e-05,4.369571081606094e-07,5.106278944677908e-07,1.7723200611633486e-06,7.138406981366515e-06,3.259197652994753e-05,1.5913477846029704e-06,7.065629549853029e-09,9.894832594767958e-09,3.4690770436713726e-08,1.448288830596708e-07,5.726245089923496e-07,2.3604524092363253e-06,1.9124103611256407e-07,1.6682140558413172e-08,1.534329495236461e-09,1.4688499015195255e-10,1.4510624935695078e-11
16,7.242745654083849e-11,8.047495171204276e-12,7.242745654083849e-11,8.047495171204276e-12,0.37791320282941504,0.590791396769385,0.9687045995988,0.008997558498985555,0.0032576550953027283,0.002381523935543275,0.014636737529831557,0.0004284373148995785,3.592576594034032e-05,3.376761245566403e-05,0.0001182012264032842,0.0006163319196988671,2.7201235804736176e-05,5.282575433931577e-07,6.157288558101552e-07,2.131597476050044e-06,8.56332488901117e-06,3.9040144569000704e-05,2.0238171470775578e-06,9.102625347526888e-09,1.271458905475154e-08,4.446168266218884e-08,1.851421076980432e-07,7.301263582247781e-07,3.005364510064846e-06,2.5882845721174946e-07,2.400064028839887e-08,2.3465754906458634e-09,2.3880336126719155e-10,2.507826572590746e-11
17,1.2093949644635079e-10,1.3437721827372309e-11,1.2093949644635079e-10,1.3437721827372309e-11,0.37657398946953713,0.5902205743611221,0.9667945638306592,0.009492270961418643,0.0034545732367917974,0.002518966118680586,0.015465810316891026,0.0004785418564458791,4.0439377299837664e-05,3.791201354877847e-05,0.0001323660323773888,0.0006892592796718841,3.2166845257782e-05,6.311800326909424e-07,7.337956346510291e-07,2.5337799002205552e-06,1.0152761476489577e-05,4.62183623018341e-05,2.533834814831183e-06,1.1544718106508923e-08,1.608411114396286e-08,5.609946308124437e-08,2.3300008860716366e-07,9.164884209584435e-07,3.7670516167285065e-06,3.435150071317076e-07,3.37284943329349e-08,3.491836141769822e-09,3.76276635893762e-10,4.184206046918209e-11
18,1.957423882513383e-10,2.1749154250148702e-11,1.957423882513383e-10,2.1749154250148702e-11,0.3752395218883456,0.5896503034812387,0.9648898253695843,0.00997953302652821,0.003650718544152928,0.002655121175515415,0.016285372746196555,0.000530813379818777,4.520559324717156e-05,4.2271011186897446e-05,0.00014720427066737792,0.0007654942549202238,3.7645428023620436e-05,7.46353769762836e-07,8.65455367181004e-07,2.980687944335936e-06,1.1912691090022024e-05,5.415061619492223e-05,3.128699889880748e-06,1.4440378537102315e-08,2.0066442408404424e-08,6.980878748873992e-08,2.891915166147148e-07,1.1345784167342534e-06,4.656785431663963e-06,4.480787182451526e-07,4.6423805818125784e-08,5.071513968920399e-09,5.766779101565733e-10,6.766789737861364e-11
19,3.081195243694767e-10,3.423550270771963e-11,3.081195243694767e-10,3.423550270771963e-11,0.373909783268195,0.5890805835968487,0.9629903668650437,0.010459425353145703,0.0038460932681764082,0.0027899979156425273,0.017095516536964638,0.0005851656394855969,5.022210488484014e-05,4.684070761084971e-05,0.00016269690550940014,0.0008449253574906869,4.365043190849282e-05,8.743971759373693e-07,1.0113157332837293e-06,3.474054856064739e-06,1.3848671495511351e-05,6.285887116929001e-05,3.815746927882377e-06,1.7840370579856953e-08,2.4727132099719177e-08,8.580083875791773e-08,3.545235259876313e-07,1.3873054787943143e-06,5.685944274101817e-06,5.755090711279314e-07,6.272366071690564e-08,7.20818488628501e-09,8.622269029542051e-10,1.0643198671470338e-10
20,4.730545722872905e-10,5.256161914303228e-11,4.730545722872905e-10,5.256161914303228e-11,0.37258475685103687,0.5885114141755801,0.9610961710266169,0.010932027831722518,0.00404069965384098,0.002923605095395578,0.017896332580959073,0.0006415143417224484,5.5486616909283745e-05,5.1617249075465504e-05,0.00017882522219874464,0.0009274434299059424,5.019387765569339e-05,1.0159180075364828e-06,1.1719652873941112e-06,4.015528652056424e-06,1.5965857302968996e-05,7.23631469056494e-05,4.602315793791815e-06,2.1797684391209022e-08,3.01341059164405e-08,1.0429276159368402e-07,4.29819155597056e-07,1.6776095147443347e-06,6.865969016034539e-06,7.290011661669823e-07,8.334808946144234e-08,1.0048083700833955e-08,1.2608816200256394e-09,1.6327572158519617e-10
21,7.100998312245255e-10,7.88999812471695e-11,7.100998312245255e-10,7.88999812471695e-11,0.3712644259382082,0.5879427946855758,0.9592072206237839,0.011397419591165105,0.004234539940327893,0.0030559514181482455,0.018687910949641243,0.0006997771090446162,6.099684754473978e-05,5.659682544209699e-05,0.00019557082268842186,0.0010129416047198747,5.728641744164969e-05,1.1715134624071675e-06,1.3479737849844181e-06,4.606674210039022e-06,1.8269013064424482e-05,8.268159196350478e-05,5.495723624132231e-06,2.636747035615064e-08,3.63575398901116e-08,1.2550713586122226e-07,5.159149236235599e-07,2.0084511687846907e-06,8.208321862647967e-06,9.119488931433351e-07,1.0910361413308605e-07,1.3763625614541402e-08,1.8073089556087177e-09,2.449003846585814e-10
22,1.0443699266550407e-09,1.1604110296167118e-10,1.0443699266550407e-09,1.1604110296167118e-10,0.3699487738902212,0.5873747245954924,0.9573234984857136,0.011855679005611805,0.0044276163610349265,0.003187045534613728,0.019470340901260458,0.0007598734452127877,6.675052847738625e-05,6.177566977451207e-05,0.00021291562124153078,0.0011013152647062169,6.493739160405626e-05,1.3417702856167292e-06,1.5398925047282694e-06,5.2489753216831446e-06,2.076252605211927e-05,9.383055576820368e-05,6.5032387983046805e-06,3.160697411604673e-08,4.3469737359598015e-08,1.4967146803130858e-07,6.136585122142534e-07,2.38280236217017e-06,9.724447852196057e-06,1.127937214564837e-06,1.4088636472895346e-07,1.8555942713311107e-08,2.5439308241064644e-09,3.599037625031496e-10
23,1.5076663006324332e-09,1.6751847784804813e-10,1.5076663006324332e-09,1.6751847784804813e-10,0.3686377841265535,0.5868072033745,0.9554449875010536,0.012306883701151915,0.004619931143590375,0.0033168960431426246,0.020243710887884913,0.0008217247008064837,7.274540478977281e-05,6.715005793813619e-05,0.00023084184013680108,0.0011924620036711938,7.315488364746677e-05,1.5272648743173867e-06,1.7482545663919882e-06,5.943836706865139e-06,2.3450418723657873e-05,0.00010582465851869915,7.632056825050635e-06,3.75754725998326e-08,5.1545008977777305e-08,1.7701770029316176e-07,7.239065585973882e-07,2.8036373893020686e-06,1.1425738954820863e-05,1.3807336709651959e-06,1.7968475283651959e-07,2.4657414858070875e-08,3.5220414979190618e-09,5.191603504431158e-10
24,2.1397367814539226e-09,2.3774853127265806e-10,2.1397367814539226e-09,2.3774853127265806e-10,0.3673314401254393,0.5862402304922815,0.9535716706177207,0.012751110562487455,0.0048114865098670065,0.003445511490019187,0.02100810856237365,0.0008852540393561541,7.897923489553823e-05,7.271630820261549e-05,0.0002493320054267068,0.0012862815878810145,8.194577357069666e-05,1.7285633817858703e-06,1.9735752445022724e-06,6.692585989952829e-06,2.633636088066321e-05,0.00011867685906760084,8.889278053728663e-06,4.433421104694165e-08,6.06595556956372e-08,2.077817368949415e-07,8.475225492518282e-07,3.2739245475790113e-06,1.3323500654197022e-05,1.6742792092114856e-06,2.2658169540754902e-07,3.233417501191192e-08,4.802990992282008e-09,7.362464223842557e-10
25,2.989673266949091e-09,3.32185918549899e-10,2.989673266949091e-09,3.32185918549899e-10,0.36602972542366097,0.585673805419032,0.951703530842693,0.013188435739538124,0.005002284675995983,0.0035729003697559823,0.02176362078529009,0.0009503864040255513,8.544979047441309e-05,7.847078084767699e-05,0.0002683689427475543,0.0013826759180951957,9.131578955936139e-05,1.9462218206436634e-06,2.216352277838632e-06,7.496475638728254e-06,2.9423681527359486e-05,0.00013239852082393144,1.0281887123502173e-05,5.194634101042656e-08,7.089135466965082e-08,2.4220298728112846e-07,9.853748138184203e-07,3.7966182798352064e-06,1.5428920900117006e-05,2.012678428054815e-06,2.8275638524329e-07,4.188856981231571e-08,6.4594285882273185e-09,1.0279108090842768e-09
26,4.1174492513304115e-09,4.574943612589346e-10,4.1174492513304115e-09,4.574943612589346e-10,0.3647326236163418,0.5851079276254589,0.9498405512418007,0.013618934653989896,0.00519232785238075,0.0036990711253869404,0.022510333631757584,0.001017048484836094,9.215485640750634e-05,8.440987777225878e-05,0.0002879357731809532,0.0014815489921968126,0.00010126955808586715,2.1807861652634747e-06,2.4770661747985343e-06,8.356684866552758e-06,3.271538043538412e-05,0.00014699947572786604,1.1816734066855497e-05,6.04768593288511e-08,8.232004803912186e-08,2.805239256049626e-07,1.1383346155278687e-06,4.374651808877396e-06,1.77530413242337e-05,2.4001893287022083e-06,3.494856083151236e-07,5.366155710268058e-08,8.576599923541006e-09,1.4145917816972578e-09
27,5.595597585137868e-09,6.217330650153186e-10,5.595597585137868e-09,6.217330650153186e-10,0.36344011835673906,0.5845425965827808,0.9479827149395199,0.014042682005787753,0.005381618243710901,0.003824032148758827,0.02324833239825748,0.0010851686864250584,9.909223071287511e-05,9.05300421068864e-05,0.00030801590916608484,0.0015828068684109048,0.00011181065245818778,2.432792453367528e-06,2.7561805146827016e-06,9.274321498370928e-06,3.621413942101116e-05,0.00016248808634562007,1.3500516987065336e-05,6.99925480556424e-08,9.502683452100724e-08,3.2298966620290263e-07,1.3072743350052168e-06,5.010930244294911e-06,2.030673061514502e-05,2.841212652066556e-06,4.2814461117805487e-07,6.803502314841456e-08,1.1253690510189432e-08,1.9209799816763117e-09
28,7.51102749949562e-09,8.345586110550689e-10,7.51102749949562e-09,8.345586110550689e-10,0.3621521933560382,0.5839778117627272,0.9461300051187654,0.014459751779572965,0.005570158048975994,0.003947791780821117,0.023977701609370072,0.0011546770963295476,0.00010625972448137574,9.682775782926946e-05,0.00032859305046219125,0.0016863576291023842,0.00012294163985779574,2.7027668868231654e-06,3.0541422449475034e-06,1.0250423801141074e-05,3.992233334085113e-05,0.00017887130613155862,1.5339766232356545e-05,8.056191533470396e-08,1.0909436377052671e-07,3.6984755462668586e-07,1.4930657443945877e-06,5.708324142361605e-06,2.3100659952844657e-05,3.340280878550807e-06,5.202075245160534e-07,8.543400335809516e-08,1.4605208055184824e-08,2.5766268794738376e-09
29,9.966978566749327e-09,1.1074420629721473e-09,9.966978566749327e-09,1.1074420629721473e-09,0.36086883238314726,0.5834135726375379,0.9442824050206852,0.01487021725106546,0.005757949461479354,0.004070358311914316,0.02469852502445913,0.0012255054537883188,0.00011365516181279596,0.00010329954938309409,0.0003496511801607125,0.0017921113451449212,0.00013466412690617589,2.9912259316413005e-06,3.371381974470915e-06,1.128596227927145e-05,4.384204081197712e-05,0.00019615473790353665,1.7340829992469532e-05,9.225513721120172e-08,1.246066334566631e-07,4.213467738370361e-07,1.696578368829391e-06,6.469663500474551e-06,2.6145280406278378e-05,3.902046960728306e-06,6.272473513142315e-07,1.0632879149015626e-07,1.8762395569201918e-08,3.416597788712041e-09
30,1.3085107925445332e-08,1.4539008806050368e-09,1.3085107925445332e-08,1.4539008806050368e-09,0.3595900192644926,0.5828498786799629,0.9424398979444555,0.015274150993391631,0.00594499466885183,0.0041917399820567,0.025410885644300163,0.0012975871190536324,0.000121276379752266,0.00010994198129998639,0.00037117456074650505,0.00189998004085239,0.00014697880379842368,3.2986764171831567e-06,3.708314262877999e-06,1.2381841435632642e-05,4.7975054662313596e-05,0.0002143426905764311,1.9509861246262948e-05,1.0514400036654375e-07,1.4164888900243405e-07,4.777379651713614e-07,1.9186779323528387e-06,7.29773216818238e-06,2.9450802201338503e-05,4.5312728540793485e-06,7.509355303074716e-07,1.3123692353283527e-07,2.3874666941450598e-08,4.482168014925239e-09
31,1.7007705783137193e-08,1.8897450870152435e-09,1.7007705783137193e-08,1.8897450870152435e-09,0.358315737883815,0.5822867293632613,0.9406024672470763,0.015671624883358132,0.00613129585306553,0.0043119449812295055,0.026114865717653167,0.001370857043205433,0.00012912122822694865,0.00011675165782462227,0.000393147730207583,0.002009877659464587,0.00015988548704153302,3.6256156345807243e-06,4.065337905971405e-06,1.353890149870847e-05,5.232289211701341e-05,0.00023343823419780705,2.1852805991775136e-05,1.1930184576668341e-07,1.6030752594059134e-07,5.392728637059467e-07,2.1602248854714213e-06,8.19526265744709e-06,3.3027175770106865e-05,5.2328179060219615e-06,8.930410872313648e-07,1.607250236842092e-07,3.011105643758673e-08,5.821560283433028e-09
32,2.1900032938903015e-08,2.4333369932114462e-09,2.1900032938903015e-08,2.4333369932114462e-09,0.3570459721819665,0.5817241241612015,0.938770096343168,0.01606271010767206,0.006316855190447516,0.004430981449660569,0.026810546747780144,0.001445251738460259,0.00013718756998300558,0.00012372522254295963,0.0004155554981928273,0.0021217200291790517,0.00017338316083409007,3.972531434376335e-06,4.4428362173119085e-06,1.4757920116439115e-05,5.688680472643936e-05,0.0002534432533286568,2.437539269287103e-05,1.3480351321298254e-07,1.8066999483616008e-07,6.062039476411344e-07,2.4220730115999116e-06,9.16493133535687e-06,3.688407449551809e-05,6.011627158819432e-06,1.0554293880205873e-06,1.9541050111629687e-07,3.766167343639458e-08,7.490721173722541e-09
33,2.7952772850591305e-08,3.1058636500657007e-09,2.7952772850591305e-08,3.1058636500657007e-09,0.355780706156708,0.5811620625480599,0.9369427687047679,0.016447477169107962,0.0065016748516934664,0.004548857478106428,0.027498009498907856,0.0015207092489673908,0.00014547328052284055,0.0001308593580135682,0.0004383829422171163,0.002235424829720916,0.00018747001712323105,4.339902323386707e-06,4.841177305993536e-06,1.603961401730235e-05,6.16677880412586e-05,0.00027435849881117226,2.708312287921412e-05,1.5172528678497915e-07,2.0282470872798127e-07,6.78784101345846e-07,2.7050681097306345e-06,1.020935398306474e-05,4.10308790688683e-05,6.8727196175466875e-06,1.240060509482404e-06,2.3596308747025637e-07,4.67391536566805e-08,9.554133891728242e-09
34,3.538458962015917e-08,3.9316210689065745e-09,3.538458962015917e-08,3.9316210689065745e-09,0.35451992386250764,0.5806005439986214,0.935120467861129,0.016825995892622146,0.0066857570018813185,0.0046655811081328935,0.028177334002636358,0.0015971691220848655,0.00015397624804261713,0.00013815078540203407,0.0004616154039133352,0.002350911559442852,0.00020214349437387566,4.728197560796803e-06,5.260714350657339e-06,1.7384640639170397e-05,6.666659104005436e-05,0.00029618363796455455,2.9981262838825513e-05,1.7014484116450933e-07,2.268609530421623e-07,7.57266291705498e-07,3.0100467507321308e-06,1.1331081705269361e-05,4.547666338073917e-05,7.821176530140183e-06,1.4489872441377635e-06,2.8310620628798046e-07,5.7580098133956396e-08,1.2085664339926076e-08
35,4.4444782193116394e-08,4.938309132568488e-09,4.4444782193116394e-08,4.938309132568488e-09,0.35326360941033996,0.5800395679881777,0.9333031773985176,0.017198335431414677,0.006869103800484869,0.0047811603323940875,0.02884859956429363,0.0016745723801280734,0.0001626943733700504,0.00014559626411841416,0.00048523848533072795,0.002468101502947266,0.00021740031508441833,5.137877253488773e-06,5.701785869787452e-06,1.8793599726472244e-05,7.188372531475403e-05,0.0003189173032489208,3.307483634492878e-05,1.9014118883073667e-07,2.5286879793106427e-07,8.419032574249259e-07,3.3378351047530173e-06,1.2532597175079487e-05,5.023018186894801e-05,8.862129722630588e-06,1.684352756887118e-06,3.376181668295354e-07,7.044649128243102e-08,1.516943710103902e-08
36,5.541602407278777e-08,6.15733600808753e-09,5.541602407278777e-08,6.15733600808753e-09,0.35201174696748544,0.5794791339925283,0.9314908809600138,0.017564564272939565,0.007051717401387341,0.0048956030949099715,0.029511884769236874,0.0017528614925837785,0.0001716255699024711,0.00015319259145771683,0.0005092380452790621,0.0025869176992230286,0.000233236522082258,5.569392450611252e-06,6.164715988332565e-06,2.026703489618312e-05,7.731947401907254e-05,0.0003425571394364575,3.636861836113234e-05,2.1179462811574814e-07,2.8093901299217976e-07,9.329472109453497e-07,3.6892478372758346e-06,1.3816311199614332e-05,5.5299858250075785e-05,1.0000750028953616e-05,1.9483879119395033e-06,4.0033317594781617e-07,8.562708951673021e-08,1.8900737636739605e-08
