k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
10,1.226246534221233e-15,1.3624961491347033e-16,1.226246534221233e-15,1.3624961491347033e-16,0.6895783577221438,0.29064884142553726,0.9802271991476811,0.003881782134194033,0.0032852069064113866,0.0023860136993341164,0.009553002739939536,4.3702742026656e-05,7.426545631490555e-05,5.806620506273426e-05,3.6656460286718675e-05,0.00021269086369101446,6.560318927824972e-07,2.238461953349081e-06,2.0203878276702523e-06,1.2107760231567596e-06,7.009714488848903e-07,6.826629145843481e-06,1.1540443756079186e-08,7.906674675715949e-08,8.226954053619868e-08,5.2361268480247055e-08,2.784882729081725e-08,1.5005419449050066e-08,2.680922462695517e-07,1.1920438702501364e-08,5.757077278633812e-10,2.9480521549449935e-11,1.576793649991569e-12,8.722246820697957e-14
11,2.8436341292892246e-15,3.1595934769880274e-16,2.8436341292892246e-15,3.1595934769880274e-16,0.6885447655734707,0.2897299091716623,0.978274674745133,0.004257169662191741,0.0035909129781576186,0.002612395400348186,0.010460478040697545,5.264289103291974e-05,8.901156289709015e-05,6.97118872805171e-05,4.4081640276264855e-05,0.0002554479814867918,8.67955064422501e-07,2.9418918912176668e-06,2.659717798281038e-06,1.5965717936582955e-06,9.258674018335019e-07,8.992003949413003e-06,1.6770114999928764e-08,1.1394316566583592e-07,1.1875647751096562e-07,7.570982086897914e-08,4.033413945921624e-08,2.176896833887333e-08,3.87282686843799e-07,1.8885976478109246e-08,1.0003759395625816e-09,5.618478126326469e-11,3.295996593693354e-12,1.9997366083292448e-13
12,6.11973370536657e-15,6.799704117073966e-16,6.11973370536657e-15,6.799704117073966e-16,0.6875127226508105,0.2888138822673599,0.9763266049181705,0.004630273408718991,0.0038926280675494053,0.002836617407671189,0.011359518883939584,6.236810209657553e-05,0.00010492953561177117,8.231556978548648e-05,5.2138282239946564e-05,0.00030175148973377974,1.1201009287570385e-06,3.7713021477658263e-06,3.41526181841525e-06,2.053528430472453e-06,1.1928473916969083e-06,1.1553040717107475e-05,2.3573988954289384e-08,1.5884231044784096e-07,1.6582845164484061e-07,1.0589556727214326e-07,5.650959337270883e-08,3.0549989022730975e-08,5.411999007145541e-07,2.870572511920557e-08,1.6538736802902286e-09,1.0103601129103215e-10,6.44716326627179e-12,4.254840757732725e-13
13,1.2369531178132221e-14,1.3743923531258024e-15,1.2369531178132221e-14,1.3743923531258024e-15,0.6864822266320663,0.2879007515269082,0.9743829781589745,0.005001103687561107,0.004190390382448902,0.003058694924338194,0.012250188994348203,7.286725605830567e-05,0.00012198211685237016,9.585267287307661e-05,6.0813889675648726e-05,0.0003515159354594012,1.4155907274822747e-06,4.7345268495293105e-06,4.294702473523848e-06,2.5866259098237626e-06,1.5050177189235066e-06,1.4536463679282701e-05,3.222732747403725e-08,2.1534673483931766e-07,2.2519304096398457e-07,1.4404478018630242e-07,7.699557212322545e-08,4.169446934213336e-08,7.355019249290006e-07,4.2137408748827636e-08,2.622318132436906e-09,1.7304193075800235e-10,1.1927295232732778e-11,8.502740948615141e-13
14,2.3701571844498896e-14,2.6335079827220995e-15,2.3701571844498896e-14,2.6335079827220995e-15,0.6854532751986216,0.2869905077936274,0.972443782992249,0.005369670771205914,0.004484237807353955,0.0032786430586342905,0.013132551637194158,8.412933524254638e-05,0.00014013277907687726,0.00011029901169627105,7.009612323333365e-05,0.0004046572492490283,1.7574621983172951e-06,5.838880278116903e-06,5.3052993413644875e-06,3.200621059343655e-06,1.865374656822588e-06,1.796763753396493e-05,4.302350785265572e-08,2.8510228327147676e-07,2.9863533574224136e-07,1.9134079657200852e-07,1.0244709004166003e-07,5.556945680479358e-08,9.76118470284836e-07,6.004578387851553e-08,4.01242161351761e-09,2.8430690144081226e-10,2.1042576700685096e-11,1.6107977030239147e-12
15,4.3371847053270506e-14,4.819094117030056e-15,4.3371847053270506e-14,4.819094117030056e-15,0.6844258660353354,0.28608314193978795,0.9705090079751233,0.005735984890998599,0.004774207905958215,0.0034964768246473063,0.014006669621604122,9.614342269193427e-05,0.0001593457131012018,0.00012563079105703157,7.997279908683785e-05,0.0004610927259370055,2.1486708682295e-06,7.091174573564328e-06,6.453901367986151e-06,3.9000530404043685e-06,2.2768066499456943e-06,2.187060650013004e-05,5.62731857071252e-08,3.6980881547764907e-07,3.880088060754801e-07,2.4901860170387723e-07,1.3355115970610485e-07,7.256179412231666e-08,1.2692223627925533e-06,8.340506466753314e-08,5.953901829025059e-09,4.5068809897755367e-10,3.563585865173032e-11,2.914292553332685e-12
16,7.624795296617517e-14,8.471994774019464e-15,7.624795296617517e-14,8.471994774019464e-15,0.6833999968305364,0.28517864486651917,0.9685786416970557,0.0061000562372960304,0.005060337923691818,0.0037122111428174445,0.014872605303805294,0.00010889870140693427,0.00017958581656027752,0.00014182460025920758,9.043188732078365e-05,0.000520741005547203,2.592091330920435e-06,8.497736974870533e-06,7.746958964003712e-06,4.689248725780286e-06,2.7420964781371136e-06,2.6268132473712077e-05,7.230347785042803e-08,4.7121143901332883e-07,4.952266087763944e-07,3.1835963895611243e-07,1.7102425258355279e-07,9.307689220399585e-08,1.6212023093838123e-06,1.1330063555361966e-07,8.601862004093003e-09,6.925101526379108e-10,5.823748144872101e-11,5.065449995806239e-12
17,1.2940480295082202e-13,1.4378311438980223e-14,1.2940480295082202e-13,1.4378311438980223e-14,0.6823756652760187,0.28427700750371776,0.9666526727797364,0.006461894959620504,0.005342664790242768,0.003925860840483842,0.015730420590347113,0.00012238445359061465,0.00020081868253468587,0.00015885740802224928,0.00010146151033247417,0.000583522054480024,3.0905185087384854e-06,1.0064426608139484e-05,9.190535826620653e-06,5.5723279743659505e-06,3.2639233867183836e-06,3.118173230458296e-05,9.145716479239964e-08,5.910922297394433e-07,6.22253318263711e-07,4.0068683861814134e-07,2.1560985084190792e-07,1.1753753977851275e-07,2.0386369420341158e-06,1.5093010251099914e-07,1.2139121604269668e-08,1.0353342421151875e-09,9.224072719304424e-11,8.499788153327682e-12
18,2.1287487597335025e-13,2.3652763997038916e-14,2.1287487597335025e-13,2.3652763997038916e-14,0.6813528690670357,0.28337822080995706,0.9647310898769927,0.006821511166812948,0.0056212251220591715,0.00413744065242806,0.01658017694130018,0.00013659005989853854,0.00022301058834059054,0.00017670655745505762,0.00011304994124864221,0.0006493571469428289,3.646668899183314e-06,1.1796650832537813e-05,1.0790320492761409e-05,6.553208804654084e-06,3.8448651832659826e-06,3.663171421240261e-05,1.1409191251512613e-07,7.312624209714385e-07,7.710970665664868e-07,4.97359859011977e-07,2.680760879236546e-07,1.4638274883079393e-07,2.528270095819477e-06,1.9760373165371579e-07,1.677848053198033e-08,1.5107771434208715e-09,1.421029433366429e-10,1.3824620897793844e-11
19,3.4057755959071663e-13,3.784195106563518e-14,3.4057755959071663e-13,3.784195106563518e-14,0.6803316059022956,0.2824822757723963,0.9628138816746918,0.007178914927185577,0.005896055224832464,0.0043469652214145485,0.01742193537343259,0.00015150499869373777,0.0002461284844808039,0.0001953497610893094,0.0001251856023569255,0.0007181688466207767,4.26318180616529e-06,1.3699381154069534e-05,1.2551637628579923e-05,7.635612468651408e-06,4.487400301435746e-06,4.2637213358901895e-05,1.4057951317447895e-07,8.935550426301737e-07,9.438020779993218e-07,6.097705333558378e-07,3.2921347552597175e-07,1.8006663505647382e-07,3.096987277742258e-06,2.547443214678637e-07,2.27649017115673e-08,2.1573753171667245e-09,2.1357312178301625e-10,2.1868511950644917e-11
20,5.31453584091508e-13,5.905039823238978e-14,5.31453584091508e-13,5.905039823238978e-14,0.6793118734839557,0.2815891634066903,0.9609010368906461,0.00753411626867399,0.006167191095961757,0.00455444909872806,0.018255756463363807,0.00016711884530673887,0.00027013998375483163,0.00021476509597160228,0.0001378570635519387,0.0007898809885851115,4.9426205561816025e-06,1.577716871696413e-05,1.4479459060516894e-05,8.82306842788456e-06,5.193909832281852e-06,4.921622659382904e-05,1.7130514438469574e-07,1.0798179923455882e-06,1.1424415844881393e-06,7.393385159874948e-07,3.99832714684443e-07,2.190573325513526e-07,3.7517932844417137e-06,3.238865526212307e-07,3.037759886027114e-08,3.0214888220037944e-09,3.1394645734741726e-10,3.374008675694847e-11
21,8.108318328140956e-13,9.009242586823284e-14,8.108318328140956e-13,9.009242586823284e-14,0.6782936695176177,0.28069887475689925,0.958992544274517,0.00788712517898872,0.006434668426999467,0.0047599067447080855,0.01908170035069627,0.00018342127130060768,0.0002950133505257746,0.00023493099881377298,0.0001510530407958184,0.0008644186614359736,5.687473699569177e-06,1.8034159382273473e-05,1.6578414552986776e-05,1.0118919233123809e-05,5.966679523512802e-06,5.638564639146604e-05,2.0666664674816352e-07,1.2919075210611784e-06,1.3691111079390198e-06,8.875071217259276e-07,4.80762588708866e-07,2.638359419679365e-07,4.499790928151092e-06,4.066758570597259e-07,3.9932017992916345e-08,4.158239605108126e-09,4.5234614980143256e-10,5.08970458981318e-11
22,1.212056943787647e-12,1.3467299375418301e-13,1.212056943787647e-12,1.3467299375418301e-13,0.6772769917123224,0.2798114008953989,0.9570883926077213,0.008237951605766246,0.0066985226060783465,0.004963352529280262,0.019899826741124855,0.00020040204374098173,0.0003207174901419857,0.00025582626120074757,0.00016476239459311368,0.0009417081896768286,6.5001561969929885e-06,2.0474108403075454e-05,1.885280233768475e-05,1.152632530942753e-05,6.807901747121285e-06,6.4161293994302e-05,2.470738192977339e-07,1.5316821162668664e-06,1.62592209644461e-06,1.055739352311152e-06,5.72847935769976e-07,3.1489551138559107e-07,5.348160831475929e-06,5.048668459532204e-07,5.178170283177792e-08,5.632478562336146e-09,6.400324580735602e-10,7.522618339813664e-11
23,1.7784070827936673e-12,1.9760078697707414e-13,1.7784070827936673e-12,1.9760078697707414e-13,0.676261837780544,0.27892673292279113,0.9551885707033352,0.008586605456719458,0.00695878872032006,0.0051648007324848364,0.020710194909524356,0.00021805102447105903,0.00034722193851141543,0.00027743002485529003,0.0001789741284798989,0.0010216771163176635,7.383010591326828e-06,2.310039470548931e-05,2.130659939941478e-05,1.3048269648086213e-05,7.719677435819404e-06,7.255795178013653e-05,2.929477325240045e-07,1.8009967665504877e-06,1.9149959015141568e-06,1.2455141040196816e-06,6.769476989852216e-07,3.727400491550447e-07,6.304142252748597e-06,6.203213339957747e-07,6.63200357971753e-08,7.519775665580289e-09,8.907387662985325e-10,1.0913516223639097e-10
24,2.5653320628385175e-12,2.850368958709464e-13,2.5653320628385175e-12,2.850368958709464e-13,0.6752482054381861,0.2780448619678147,0.9532930674060007,0.008933096599787575,0.007215501558225436,0.005364265545002144,0.021512863703015157,0.00023635816939151114,0.0003744968518265973,0.00029972177695902096,0.0001936773875269851,0.0011042541857041145,8.338308165082005e-06,2.591603478451739e-05,2.394347152325288e-05,1.4687562407020947e-05,8.704017988705438e-06,8.158939486857867e-05,3.447200586650326e-07,2.1016975917041478e-06,2.2384580838945082e-06,1.45832255070704e-06,7.939330519000714e-07,4.3788356799194617e-07,7.375014904862746e-06,7.550059955934138e-07,8.398184764547769e-08,9.90742741704767e-09,1.2210341816449637e-09,1.5565673868660352e-10
25,3.643042606697435e-12,4.047825118552706e-13,3.643042606697435e-12,4.047825118552706e-13,0.6742360924045753,0.2771657791872563,0.9514018715918315,0.009277434863285531,0.007468695612046558,0.005561761068675149,0.02230789154400724,0.0002553135277452903,0.00040251299643825775,0.0003226813455290859,0.00020886145685710758,0.0011893693265697415,9.368250083538051e-06,2.892369622354255e-05,2.6766783107772928e-05,1.6446845421167874e-05,9.762847146582956e-06,9.126842198260436e-05,4.028324189409141e-07,2.4356168231517224e-06,2.5984330359206787e-06,1.6956646966791565e-06,9.24685597308705e-07,5.108491596079124e-07,8.568081731609089e-06,9.109896865835189e-07,1.0524489010579456e-07,1.2895475903287049e-08,1.65071195514542e-09,2.185660577882327e-10
26,5.099481996042924e-12,5.66609110671436e-13,5.099481996042924e-12,5.66609110671436e-13,0.6732254964024567,0.2762894757658617,0.9495149721683184,0.009619630036052809,0.007718405080140772,0.005757301317029066,0.023095336433222646,0.0002749072414072988,0.000431241738875555,0.000346288894849859,0.00022451576017596886,0.0012769536353086817,1.047496852372795e-05,3.2125710846127405e-05,2.977960674897853e-05,1.8328596624356745e-05,1.0898002837348035e-05,0.00010160688558053867,4.6773574742055695e-07,2.8045681199780544e-06,2.9970389086960866e-06,1.9590460939414026e-06,1.0700956374043785e-06,5.921680991810048e-07,9.890652606621484e-06,1.0904404633204966e-06,1.3063116705075508e-07,1.6597733779911818e-08,2.2032028006884083e-09,3.0251156539778766e-10
27,7.043711622524416e-12,7.826346247249351e-13,7.043711622524416e-12,7.826346247249351e-13,0.672216415157989,0.2754159429162477,0.9476323580742367,0.009959691867601768,0.007964663869306809,0.005950900215788059,0.02387525595269664,0.0002951295441788911,0.0004606550360109818,0.000370524920959075,0.0002406298583170166,0.0013669393594659645,1.1660527789428966e-05,3.5524087508583124e-05,3.298473259950053e-05,2.0335134384168985e-05,1.2111238991854938e-05,0.00011261572127353652,5.398896712128097e-07,3.2103422063395306e-06,3.436382832754526e-06,2.249974718517552e-06,1.2310605132952475e-06,6.823789789808441e-07,1.1350028921100511e-05,1.2956223292297593e-06,1.6070812082623347e-07,2.114280961567191e-08,2.9060119851690315e-09,4.1315999894591315e-10
28,9.609742054113436e-12,1.0677491171237151e-12,9.609742054113436e-12,1.0677491171237151e-12,0.6712088464007391,0.2745451718788136,0.9457540182795527,0.010297630068265397,0.008207505597103105,0.006142571603389037,0.02464770726875754,0.00031597076108717646,0.0004907254253679858,0.00039537024718778503,0.0002571934477998358,0.0014592598814427832,1.2926925412308559e-05,3.912052454159952e-05,3.6384677507538315e-05,2.2468621751238028e-05,1.3404227330665676e-05,0.00012430497654335008,6.197619066788593e-07,3.654702816519975e-06,3.9185564211985685e-06,2.5699580006711238e-06,1.4084830119660252e-06,7.82026870476622e-07,1.2953489027511172e-05,1.5288917372733406e-06,1.9608967136516657e-07,2.6675128156804787e-08,3.791178875507193e-09,5.573558303289788e-10
29,1.2960841156298601e-11,1.4400934618109557e-12,1.2960841156298601e-11,1.4400934618109557e-12,0.6702027878636768,0.2736771539216537,0.9438799417853305,0.010633454309344566,0.008446963594148482,0.006332329231492592,0.02541274713498564,0.0003374213076890922,0.0005214260155693943,0.00042080601975354404,0.00027419635940203986,0.0015538497024140702,1.4276093239373669e-05,4.291642184905652e-05,3.998169393994268e-05,2.473107062443258e-05,1.4778559122083869e-05,0.00013668383877488933,7.078276713675271e-07,4.1393829343656665e-06,4.445631544642727e-06,2.9205000039985527e-06,1.6032698388095583e-06,8.916625142691055e-07,1.4708274507453139e-05,1.7926938751830376e-06,2.3743710662697987e-07,3.3355940234832875e-08,4.895757456545372e-09,7.432954413617139e-10
30,1.7294350565550225e-11,1.9215945072833583e-12,1.7294350565550225e-11,1.9215945072833583e-12,0.6691982372831699,0.2728118803404695,0.9420101176236393,0.010967174223254739,0.008683070906405304,0.0065201867654910445,0.026170431895151086,0.00035947168938021994,0.0005527304769247461,0.00044681370340624065,0.0002916285567445406,0.0016506444264557474,1.5709898506869965e-05,4.691289267196759e-05,4.3777778693758764e-05,2.7124345833341514e-05,1.6235746911868197e-05,0.00014976066261780603,8.045691113797108e-07,4.6660813142891e-06,5.01965636761439e-06,3.303098748497307e-06,1.8163301538952157e-06,1.0118415372003335e-06,1.6621577232876056e-05,2.089558758798013e-06,2.8545982374155925e-07,4.1364317228931596e-08,6.2623161782198696e-09,9.807162159552765e-10
31,2.284704140601453e-11,2.5385601562238367e-12,2.284704140601453e-11,2.5385601562238367e-12,0.6681951923989792,0.2719493424584825,0.9401445348574617,0.011298799403672144,0.00891586029744523,0.006706157785013653,0.026920817486131027,0.00038211250070830966,0.0005846130321546628,0.00047337507712598306,0.0003094801348900811,0.0017495807448790366,1.7230144900776415e-05,5.111077502534085e-05,4.77746814004692e-05,2.965016913945728e-05,1.7777226225015743e-05,0.0001635429966910595,9.104747438727917e-07,5.236459271473293e-06,5.642651636381551e-06,3.719243672842695e-06,2.0485741701829175e-06,1.1431236960070982e-06,1.8700527190760346e-05,2.4220971573909305e-06,3.4091592099992857e-07,5.089812520377966e-08,7.939455351146004e-09,1.281100634672309e-09
32,2.990103957457328e-11,3.322337730508143e-12,2.990103957457328e-11,3.322337730508143e-12,0.6671936509542533,0.2710895316263474,0.9382831825806007,0.011628339405679438,0.00914536425069772,0.006890255784428999,0.027663959440806157,0.0004053344246914862,0.0006170484472504143,0.0005004722298724699,0.0003277413189549181,0.0018505964207692885,1.8838573604038848e-05,5.551064281558083e-05,5.1973912827102885e-05,3.231012315743393e-05,1.940435724000114e-05,0.00017803760964415762,1.0260389144203354e-06,5.852137729337383e-06,6.316607208484161e-06,4.170413231234757e-06,2.3009118119328078e-06,1.2860721468965192e-06,2.0952181042305962e-05,2.792996373477418e-06,4.0461264152732467e-07,6.217497407186136e-08,9.98234018697778e-09,1.6578953575128584e-09
33,3.8790350199828565e-11,4.310038911092063e-12,3.8790350199828565e-11,4.310038911092063e-12,0.6661936106955235,0.27023243922206497,0.9364260499175885,0.011955803745910841,0.009371614971681402,0.007072494173344525,0.028399912890936768,0.0004291282321411079,0.0006500120224668552,0.0005280875563852698,0.0003464024627335367,0.0019536302737267696,2.05368643306853e-05,6.01128166458943e-05,5.637675297829717e-05,3.510565519777419e-05,2.1118426435851823e-05,0.00019325051558850278,1.1517612689468634e-06,6.51469451274018e-06,7.043478814545128e-06,4.658072620301035e-06,2.574251431600767e-06,1.4412527404339555e-06,2.338351138856793e-05,3.2050158982753764e-06,4.774066701024522e-07,7.543313737225514e-08,1.24532474735473e-08,2.1267451806182273e-09
34,4.990801001346319e-11,5.5453344459403546e-12,4.990801001346319e-11,5.5453344459403546e-12,0.6651950693726989,0.2693780566508959,0.9345731260235948,0.012281201902696725,0.009594644390218421,0.0072528862771032935,0.02912873257001844,0.000453484780989244,0.0006834795834469366,0.0005562037530344494,0.00036545404733628574,0.0020586221648069155,2.2326636346963844e-05,6.491737431700873e-05,6.098425900332921e-05,3.8038081032280086e-05,2.2920648212435758e-05,0.00020918699891201765,1.288146239961836e-06,7.225661875801932e-06,7.82518504322851e-06,5.183671631662834e-06,2.8694985835494972e-06,1.609233341145328e-06,2.6001396715349933e-05,3.66098296271155e-06,5.602042851534614e-07,9.093243851305215e-08,1.5422123784677433e-08,2.705741652905412e-09
35,6.371389536449723e-11,7.079321707166359e-12,6.371389536449723e-11,7.079321707166359e-12,0.6641980247390609,0.2685263753452744,0.9327244000843353,0.01260454331620772,0.00981448416263191,0.007431445337277956,0.029850472816117586,0.0004783950156207488,0.0007174274724760123,0.0005848038137209882,0.0003848866798398204,0.0021655129816575695,2.4209449479642933e-05,6.99241610303567e-05,6.579727291205895e-05,4.1108588583580346e-05,2.481216648433269e-05,0.00022585163848997162,1.435702546821333e-06,7.986524253615515e-06,8.663604540495937e-06,5.7486426258912144e-06,3.18755485294354e-06,1.7905831712474517e-06,2.881261199101499e-05,4.163788002659964e-06,6.539613684704304e-07,1.0895509958898801e-07,1.896715305039074e-08,3.4156860402652933e-09
36,8.074321246536637e-11,8.971468051707375e-12,8.074321246536637e-11,8.971468051707375e-12,0.6632024745512588,0.2676773867647225,0.9308798613159813,0.012925837388598262,0.010031165673926716,0.007608184512161928,0.030565187574686906,0.0005038499662098935,0.0007518325398641929,0.0006138710258264296,0.0004046910919502413,0.0022742446238507574,2.6186805111612303e-05,7.513279930073165e-05,7.081642910365445e-05,4.4318241540028794e-05,2.679405624865573e-05,0.0002432483313046829,1.5949427097501582e-06,8.798716227497965e-06,9.560573414588234e-06,6.3543986236950535e-06,3.5293167382344877e-06,1.9858721779314064e-06,3.18238198916973e-05,4.716380055938868e-06,7.596832756295525e-07,1.2980654915718949e-07,2.3175331254609826e-08,4.280366228615593e-09
