k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
10,5.389027104371296e-14,5.987807893745884e-15,5.389027104371296e-14,5.987807893745884e-15,0.43913335563315603,0.5410732363485065,0.9802065919816625,0.004761434667398418,0.0038712098789110308,0.0009600133572566115,0.00959265790356606,0.00010325455719124484,5.539459326325158e-05,1.4786559741604706e-05,2.167012797500948e-05,0.0001951058381711106,2.985515732267126e-06,1.056882665896435e-06,3.256522385407049e-07,3.715088871192507e-07,7.146326415906852e-07,5.454192165414202e-06,1.0116045847268844e-07,2.3630203490794265e-08,8.393519258243568e-09,8.71569329281518e-09,1.3245653058522418e-08,2.7742219153576538e-08,1.8288774672664042e-07,6.901032346429769e-09,2.8276171843201946e-10,1.2305735198261674e-11,5.605779842089722e-13,2.6462324060293762e-14
11,1.2410217473482138e-13,1.3789130526091264e-14,1.2410217473482138e-13,1.3789130526091264e-14,0.4380612294519091,0.5401885677970655,0.9782497972489745,0.005212034687007655,0.004244417291325742,0.0010517140806446594,0.010508166058978056,0.00012402515334470252,6.66992202977266e-05,1.7789739001635174e-05,2.605031416607165e-05,0.00023456442681013594,3.93505661055843e-06,1.397533334722323e-06,4.302674805546744e-07,4.904590108125245e-07,9.426824345666838e-07,7.195998871214636e-06,1.4630982333815557e-07,3.4315069569650375e-08,1.2178970214143746e-08,1.2636228510968e-08,1.918836462384996e-08,4.0156406340111756e-08,2.6478486259687937e-07,1.0963774252296572e-08,4.929472496192902e-10,2.3540811017636693e-11,1.1767549766402015e-12,6.095607783675777e-14
12,2.652230699736434e-13,2.946922999707149e-14,2.652230699736434e-13,2.946922999707149e-14,0.4369917208230156,0.5393053457012857,0.9762970665243014,0.00565812634275142,0.004615144556461223,0.001142651980931181,0.011415922880143824,0.00014652174027573211,7.898886761204556e-05,2.105056525549624e-05,3.080038930580694e-05,0.0002773615624490808,5.0590646851219855e-06,1.8025412148497906e-06,5.545115625116148e-07,6.315734366044852e-07,1.212929636120885e-06,9.260620535208761e-06,2.0470086875059295e-07,4.820430312472968e-08,1.709466318576322e-08,1.772215399481739e-08,2.6889705911947895e-08,5.6227915708189604e-08,3.7083961067604073e-07,1.6710388180070413e-08,8.176297374003088e-10,4.249204134662851e-11,2.3115551878737115e-12,1.303077198842674e-13
13,5.323596265954667e-13,5.915106962171852e-14,5.323596265954667e-13,5.915106962171852e-14,0.43592482335582816,0.5384235676961755,0.9743483910520037,0.006099742891435878,0.004983403897201737,0.0012328317504248126,0.012315978539062428,0.0001707031182817136,9.224824429178445e-05,2.4564336527221116e-05,3.59125742748475e-05,0.00032342827337556666,6.369570020623445e-06,2.2768208906888183e-06,6.998473545813855e-07,7.964630446100273e-07,1.5283627221600923e-06,1.1671064032663768e-05,2.7852236048770915e-07,6.585381136614935e-08,2.3334833685039673e-08,2.4171840645549457e-08,3.6646147381128324e-08,7.656729624740537e-08,5.050962898129814e-07,2.4596979284145257e-08,1.3006346664423038e-09,7.304824396961873e-11,4.294494666252515e-12,2.616293166287355e-13
14,1.0129829131670267e-12,1.1255365701855852e-13,1.0129829131670267e-12,1.1255365701855852e-13,0.4348605306753021,0.5375432314206094,0.9724037620959116,0.006536917372713273,0.005349207483035442,0.0013222580558669742,0.01320838291161569,0.00019652870620988513,0.00010646221187063135,2.8326405579911574e-05,4.1379193593804756e-05,0.0003726965172542328,7.878031833119717e-06,2.8251418781399323e-06,8.676883682889598e-07,9.866772957858915e-07,1.8918425827792954e-06,1.4449381958113797e-05,3.7007585995974593e-07,8.785496909734876e-08,3.1105642752878895e-08,3.2195357166292e-08,4.877091502590473e-08,1.0181809011577796e-07,6.718208341179483e-07,3.5147218076458045e-08,1.9965977707219605e-09,1.204678616346508e-10,7.608546605667077e-12,4.979744825308911e-13
15,1.8407973816050623e-12,2.0453304240056247e-13,1.8407973816050623e-12,2.0453304240056247e-13,0.4337988364219569,0.5366643345173232,0.9704631709392801,0.006969682610409027,0.005712567430272821,0.0014109355385622945,0.014093185579244142,0.00022395853382413205,0.00012161578307514834,3.233217939026255e-05,4.71926742864945e-05,0.0004250991705760374,9.595353222684043e-06,3.4521310831512125e-06,1.0593997007032152e-06,1.2037055421623146e-06,2.30610552802233e-06,1.7616695076723116e-05,4.817654008168995e-07,1.1483278700863088e-07,4.0624479517233745e-08,4.201370022481281e-08,6.359275552080378e-08,1.3265411948207954e-07,8.754832425704603e-07,4.8954644090626056e-08,2.9723382394523904e-09,1.9168300232884153e-10,1.293960105293601e-11,9.051819030888553e-13
16,3.2136557881128732e-12,3.570728653458748e-13,3.2136557881128732e-12,3.570728653458748e-13,0.4327397342518385,0.5357868746329062,0.9685266088847446,0.007398071213841059,0.006073495802264278,0.0014988688145083921,0.01497043583061373,0.00025295323425609926,0.00013769412057880345,3.6577118627607865e-05,5.334554475433055e-05,0.00048057001821684116,1.1531895611009312e-05,4.162275227588401e-06,1.2762989644942592e-06,1.4489783152651965e-06,2.773766238542244e-06,2.1193214356899413e-05,6.160875854479152e-07,1.474441279703509e-07,5.211928397973781e-08,5.385804913407482e-08,8.145474426254715e-08,1.6977687560166052e-07,1.1207406663962863e-06,6.668457739649213e-08,4.308241406842926e-09,2.956349060511967e-10,2.1235637243322535e-11,1.580721551964273e-12
17,5.416199642958831e-12,6.01799960328759e-13,5.416199642958831e-12,6.01799960328759e-13,0.4316832178364814,0.534910849417796,0.9665940672542774,0.00782211557913137,0.006432004609616867,0.0015860624745250244,0.015840182663273264,0.00028347403653975877,0.00015468253576520654,4.1056737137450744e-05,5.9830433661784645e-05,0.0005390437431042007,1.3697492889098601e-05,4.959923242795404e-06,1.5196572040427648e-06,1.7238685930433658e-06,3.2973206620357875e-06,2.5198262591015926e-05,7.756220888363652e-07,1.8637597038207808e-07,6.582788959254433e-08,6.796904446973903e-08,1.0271313520679459e-07,2.139130072854512e-07,1.4124211357729725e-06,8.90756602472412e-08,6.099641063690141e-09,4.436398317253174e-10,3.3776345833925406e-11,2.6648824914347633e-12
18,8.847931983670273e-12,9.831035537411414e-13,8.847931983670273e-12,9.831035537411414e-13,0.43062928086287094,0.5340362565262715,0.9646655373891424,0.00824184789050993,0.0067881058104101635,0.0016725210843826033,0.016702474785302696,0.0003154827582285744,0.00017256648750048836,4.5766601429443494e-05,6.664006883281145e-05,0.0006004559159913177,1.6101465280071812e-05,5.849288631218677e-06,1.7906997977826335e-06,2.029693045611457e-06,3.879148856313866e-06,2.9650295610998447e-05,9.63022557554974e-07,2.3234371764974625e-07,8.199738519504123e-08,8.459609005530937e-08,1.277362514195454e-07,2.658119059881306e-07,1.7555079078627466e-06,1.1694105025205609e-07,8.45819237041153e-09,6.497841001076802e-10,5.225386565169997e-11,4.354655495592041e-12
19,1.4057448327032154e-11,1.5619387030035727e-12,1.4057448327032154e-11,1.5619387030035727e-12,0.42957791703340514,0.5331630936164473,0.9627410106498524,0.008657300121610924,0.007141811310411306,0.0017582491849300833,0.01755736061695231,0.00034894179809441317,0.00019133158091475745,5.070233016978025e-05,7.376727615813828e-05,0.0006647429853370891,1.8752632922037808e-05,6.834451796464893e-06,2.090607346956137e-06,2.3677132601147522e-06,4.52151777985731e-06,3.45669231054309e-05,1.1810078919851863e-06,2.8608955287825803e-07,1.0088349588799907e-07,1.0399667775700566e-07,1.569034152867322e-07,3.2624338480637424e-07,2.1551244186015558e-06,1.5116928560729943e-07,1.1513227146477826e-08,9.31346805091361e-10,7.88652209098403e-11,6.92067415196651e-12
20,2.178356249080109e-11,2.4203958323112322e-12,2.178356249080109e-11,2.4203958323112322e-12,0.4285291200658576,0.5322913583502668,0.9608204784161243,0.009068504036761394,0.007493132963289177,0.001843251292222221,0.01840488829227279,0.00038381412890736184,0.00021096356619257413,5.585959367796762e-05,8.120497851331976e-05,0.0007318422672912232,2.165932917590327e-05,7.91936234215752e-06,2.420516550958584e-06,2.7391369450183927e-06,5.2265840306950235e-06,3.9964929044732786e-05,1.432353900149164e-06,3.483808378822293e-07,1.2274998243046865e-07,1.264357345416436e-07,1.9060391734853026e-07,3.959954487416672e-07,2.616519821093703e-06,1.9272484208759767e-07,1.541308406229967e-08,1.3092485141202391e-09,1.1641696163584523e-10,1.0727584528437351e-11
21,3.30040666300727e-11,3.667118514452522e-12,3.30040666300727e-11,3.667118514452522e-12,0.42748288369333953,0.5314210483934959,0.9589039320868354,0.00947549119226232,0.007842082570827753,0.0019275318976462127,0.019245105660736287,0.0004200632902956142,0.0002314483373723784,6.123411342793803e-05,8.894619468745908e-05,0.0008016919357833897,2.482941366291301e-05,9.107841339953997e-06,2.7815210694474545e-06,3.145119114119313e-06,5.9963965344294984e-06,4.586029172086328e-05,1.7198853118346762e-06,4.2000855563255977e-07,1.4786805875237612e-07,1.521849912617912e-07,2.2923602274744832e-07,4.758721536444132e-07,3.145055093873265e-06,2.426484006941419e-07,2.032640696842637e-08,1.808524116100467e-09,1.6844242361112295e-10,1.62582159494815e-11
22,4.899285945904912e-11,5.443651051005458e-12,4.899285945904912e-11,5.443651051005458e-12,0.42643920166426263,0.5305521614157177,0.9569913630799803,0.009878292937662174,0.00818867188313861,0.0020110954680477118,0.0200780602888485,0.00045765338168460426,0.0002527719311548105,6.682166155347092e-05,9.698403832249785e-05,0.0008742310127153836,2.8270285036640136e-05,1.0403583567081479e-05,3.174672371388872e-06,3.5867632505753886e-06,6.832899182222683e-06,5.226820340790856e-05,2.046468141980025e-06,5.017857952712835e-07,1.765158271832706e-07,1.8152237264326493e-07,2.7320601430136875e-07,5.66691551317015e-07,3.746189702696228e-06,3.020568440802007e-07,2.644340526529164e-08,2.458817839948482e-09,2.393319356222679e-10,2.414192397350415e-11
23,7.13861634726278e-11,7.931795941403089e-12,7.13861634726278e-11,7.931795941403089e-12,0.4253980677423015,0.5296846950903251,0.9550827628326266,0.010276940417023027,0.008532912598872601,0.00209394644585623,0.020903799461751856,0.0004965490553145689,0.00027492052571986305,7.26180603578874e-05,0.00010531171686297796,0.0009493993582552972,3.198889349407016e-05,1.181015971374525e-05,3.600980571212245e-06,4.06512245124237e-06,7.737933419543482e-06,5.9203089649813515e-05,2.4150023925664325e-06,5.945462788417084e-07,2.0897773100506196e-07,2.1473140796063085e-07,3.229272712343831e-07,6.692837183132684e-07,4.425468799921486e-06,3.7214299912249173e-07,3.397707084649625e-08,3.2948983566042e-09,3.3447621231765486e-10,3.5187471411014644e-11
24,1.0225853136758307e-10,1.1362059040842563e-11,1.0225853136758307e-10,1.1362059040842563e-11,0.4243594757063565,0.5288186470945151,0.9531781228008716,0.010671464570179189,0.00887481636543069,0.0021760892492099213,0.021722370184819803,0.0005367155093357273,0.0002978804395528031,7.861918182798324e-05,0.00011392253051617836,0.001027137661232692,3.599175303034933e-05,1.33310185607602e-05,4.0614152522418224e-06,4.5812005516052815e-06,8.713240786466321e-06,6.667862818142295e-05,2.8284150825392057e-06,6.991429288951811e-07,2.455440239438449e-07,2.521006618967809e-07,3.788193826195146e-07,7.84488866029812e-07,5.188510945924339e-06,4.54175142280905e-07,4.316434674148211e-08,4.3571917899457666e-09,4.6042308138142333e-10,5.042080431970067e-11
25,1.442093141780998e-10,1.6023257130899978e-11,1.442093141780998e-10,1.6023257130899978e-11,0.4233234193505166,0.5279540151092827,0.9512774344597994,0.011061896133988482,0.009214394779173978,0.0022575282720797563,0.022533819185242214,0.0005781184809802797,0.0003216381302788043,8.482094715216733e-05,0.00012280987122253306,0.0011073874296337843,4.0284953441695254e-05,1.4969489127752048e-05,4.556906277572018e-06,5.1359532315873546e-06,9.760465410299116e-06,7.470776748890579e-05,3.289653595546836e-06,8.164464761499432e-07,2.865102562230566e-07,2.939231850928893e-07,4.413072946082701e-07,9.131555297425969e-07,6.040996337363592e-06,5.494962836874041e-07,5.426724314109581e-08,5.692330395669588e-09,6.250476049032222e-10,7.112806753650186e-11
26,2.0046022932485833e-10,2.2273358813873148e-11,2.0046022932485833e-10,2.2273358813873148e-11,0.4222898924840223,0.5270907968194146,0.9493806893034369,0.011448265643576164,0.009551659385632872,0.002338267884393088,0.02333819291360212,0.0006207242398104292,0.00034618019350622837,9.121932624277059e-05,0.00013196722163623422,0.0011900909811956625,4.487417208089606e-05,1.672878279227142e-05,5.088344588551221e-06,5.73028910251559e-06,1.0881156451307197e-05,8.330274501554148e-05,3.8016793355488342e-06,9.473441063914403e-07,3.3217677680722585e-07,3.404959839050769e-07,5.108204905423784e-07,1.0561388342972694e-06,6.988655527492226e-06,6.595232452269861e-07,6.757389701356059e-08,7.3537146200602565e-09,8.377355674587032e-10,9.890418866372407e-11
27,2.749646263115439e-10,3.05516251457271e-11,2.749646263115439e-10,3.05516251457271e-11,0.4212588889312284,0.5262289899134827,0.9474878788447111,0.011830603433571538,0.00988662167971548,0.0024183124321566136,0.024135537545443633,0.0006644995810416431,0.00037149336167849843,9.781033726249277e-05,0.00014138815411592827,0.0012751914340985624,4.976468536975455e-05,1.8611995380160134e-05,5.656582991037015e-06,6.365070775518568e-06,1.2076770502289022e-05,9.247510501875927e-05,4.367461680598951e-06,1.092738145817165e-06,3.828482514724943e-07,3.92119508893984e-07,5.877922030631232e-07,1.214298834217218e-06,8.037258624062935e-06,7.857455472187074e-07,8.339957201031917e-08,9.402086220992537e-09,1.1095802181528585e-09,1.3570734074157727e-10
28,3.725290016993553e-10,4.1392111299928364e-11,3.725290016993553e-10,4.1392111299928364e-11,0.4202304025315675,0.525368592083838,0.9455989946154055,0.012208939639337314,0.010219293105915132,0.002497666237578729,0.024925898982831176,0.0007094118189403716,0.0003975645029344998,0.00010459004615495318,0.00015106632972541106,0.0013626326977552357,5.496138007276372e-05,2.0622109227505377e-05,6.262436929583639e-06,7.041115911628294e-06,1.3348673942748157e-05,0.00010223571608422918,4.989972225360363e-06,1.253544784042568e-06,4.388331963468721e-07,4.4909716158312225e-07,6.726586573532951e-07,1.388498926046626e-06,9.192604950732848e-06,9.297241176722528e-07,1.0208759582255112e-07,1.1906110119905676e-08,1.453592071260751e-09,1.8391957235436842e-10
29,4.989472637830104e-10,5.543858486477893e-11,4.989472637830104e-10,5.543858486477893e-11,0.4192044271395128,0.5245096010266052,0.9437140281661179,0.012583304198191718,0.010549685058517114,0.0025763335991912883,0.02570932285590012,0.0007554287802954586,0.0004243806199774554,0.0001115545661793123,0.00016099549724423067,0.001452359463696457,6.046876433623243e-05,2.2761995214514268e-05,6.906685249720668e-06,7.759198253854403e-06,1.469814524839529e-05,0.00011259478830271708,5.672179303153789e-06,1.4306928339979205e-06,5.00443526569879e-07,5.117348190313852e-07,7.658583446660617e-07,1.5796043307984176e-06,1.0460513158217453e-05,1.0930898374847132e-06,1.2401023258133682e-07,1.4942962654392166e-08,1.884921490594976e-09,2.464138698844638e-10
30,6.611481916295856e-10,7.346091018106506e-11,6.611481916295856e-10,7.346091018106506e-11,0.4181809566245416,0.5236520144416752,0.9418329710662168,0.012953726850623461,0.010877808881804604,0.002654318791970763,0.026485854524398826,0.0008025187979624785,0.0004519288489522137,0.00011870005744893219,0.0001711694921881066,0.001544317196551731,6.629097849701263e-05,2.503441477163734e-05,7.590070948480076e-06,8.520048641495433e-06,1.612637725670341e-05,0.0001235618901153289,6.41704277857816e-06,1.6251225279590484e-06,5.679941197277923e-07,5.803403757744292e-07,8.67831325313921e-07,1.7884806444283515e-06,1.1846811771781703e-05,1.2775419343524825e-06,1.4956948829879715e-07,1.8598923915062698e-08,2.4210937067314237e-09,3.266278903071908e-10
31,8.673564733806544e-10,9.637294148673937e-11,8.673564733806544e-10,9.637294148673937e-11,0.4171599848710986,0.5227958300327001,0.9399558149037988,0.013320237141499538,0.01120367587026377,0.002731626067458809,0.027255539079222117,0.0008506507044802429,0.00048019645833089153,0.00012602272647404232,0.00018158223583907509,0.0016384521251242518,7.243180566491255e-05,2.7442021858266274e-05,8.313301913326784e-06,9.324356006948306e-06,1.76344793892285e-05,0.00013514596483268243,7.227509101976847e-06,1.837784348967778e-06,6.418023937271795e-07,6.552233026987991e-07,9.790185603093975e-07,2.01599245430684e-06,1.3357330161986842e-05,1.4848462376038376e-06,1.791978477253974e-07,2.296997187618909e-08,3.0822558440642764e-09,4.2864457457554705e-10
32,1.1272676455166718e-09,1.2525196061296353e-10,1.1272676455166718e-09,1.2525196061296353e-10,0.4161415057785596,0.5219410455070864,0.938082551285646,0.013682864421265931,0.011527297268788065,0.0028082596538822418,0.028018421343936235,0.0008997938257587332,0.0005091708478068131,0.00013351882570837874,0.00019222773428527028,0.0017347112335591953,7.889468208281604e-05,2.9987364914327494e-05,9.077051649646087e-06,1.0172768355273785e-05,1.922347983139775e-05,0.00014735534683346118,8.106506617250324e-06,2.0696378969106264e-06,7.221878987757519e-07,7.366942224216652e-07,1.0998612708672965e-06,2.2630020197092656e-06,1.4997889925934931e-05,1.7168333056082599e-06,2.1335894135123343e-07,2.8162376066073184e-08,3.89143546660745e-09,5.572798215417809e-10
33,1.4522371886947175e-09,1.6135968763274639e-10,1.4522371886947175e-09,1.6135968763274639e-10,0.41512551326119446,0.5210876585759892,0.9362131718371836,0.014041637847141271,0.011848684272881741,0.00288422375627242,0.028774545876295434,0.0009499179748377137,0.0005388395471966918,0.00014118465309976492,0.0002031000774702538,0.0018330422526044244,8.568270726846309e-05,3.267288878509036e-05,9.881959996939528e-06,1.1065893726772203e-05,2.0894327670457286e-05,0.00016019777744772246,9.056941114738973e-06,2.321650788536785e-06,8.094719231458248e-07,8.250645007578825e-07,1.2308003249961004e-06,2.5303680143937993e-06,1.6774296666569365e-05,1.9753964368882707e-06,2.525481416077203e-07,3.429328856900728e-08,4.8748100877280374e-09,7.181773707682859e-10
34,1.8554839673426843e-09,2.0616488526029827e-10,1.8554839673426843e-09,2.0616488526029827e-10,0.41411200124813136,0.5202356669543055,0.9343476682024368,0.01439658638430346,0.012167848028862536,0.0029595225565840514,0.029523956969750048,0.001000993445715295,0.0005691902153509914,0.00014901655164460228,0.00021419343825180285,0.0019333936509626914,9.27986539417837e-05,3.550093661950442e-05,1.0728633833878801e-05,1.2004301142820364e-05,2.264789499226062e-05,0.00017368042053024792,1.008169162111732e-05,2.5947975907087354e-06,9.039771124018105e-07,9.206458538647428e-07,1.3722756504235202e-06,2.8189443293828208e-06,1.8692332157898947e-05,2.2624895755478934e-06,2.972930876318467e-07,4.149133020501913e-08,6.061987029753244e-09,9.17911009754076e-10
35,2.352308129958742e-09,2.613675699954158e-10,2.352308129958742e-09,2.613675699954158e-10,0.4131009636833202,0.5193850683606689,0.9324860320439892,0.014747738807069324,0.01248479963406358,0.0030341602138134064,0.03026669865494631,0.00105299100724572,0.0006002106390724175,0.00015701090894623847,0.00022550207147007176,0.002035714626734448,0.00010024497774161446,3.8473751742377924e-05,1.1617647772365743e-05,1.2988521535217145e-05,2.4484978937569866e-05,0.00018780987772914516,1.1183606418453607e-05,2.890058786191003e-06,1.006027101779212e-06,1.02374997066331e-06,1.5247256731182988e-06,3.1295789341102207e-06,2.075774688431565e-05,2.5801251211383108e-06,3.481541382391575e-07,4.9897169795343706e-08,7.486292964756444e-09,1.1640941873013531e-09
36,2.96032351554264e-09,3.289248350602933e-10,2.96032351554264e-09,3.289248350602933e-10,0.4120923945254965,0.518535860517443,0.9306282550429396,0.015095123700067329,0.012799550137034505,0.003108140864115955,0.03100281470121779,0.0011058818971056569,0.0006318887320424736,0.00016516415677718236,0.00023702031302503805,0.0021399550989503508,0.00010802382673556593,4.159347950070522e-05,1.2549544840744391e-05,1.401904865928209e-05,2.640630371853103e-05,0.00020259220345482864,1.2365499284796312e-05,3.2084197712944662e-06,1.1159461614085264e-06,1.1346881501435828e-06,1.688586780687104e-06,3.463112794141987e-06,2.297625294247198e-05,2.9303716526052165e-06,4.057247530149533e-07,5.966409448981199e-08,9.185072417880024e-09,1.465497080218283e-09
