x,A-cycles,B-cycles,all
0.05,0.08023529690230696,0.08975605081706957,0.0046881377504851005
0.1,0.03556032951718108,0.07881238378139231,0.02159333140902337
0.15000000000000002,0.043956278170254215,0.0897408757796212,0.022847621709861796
0.2,0.008943280581259639,0.11919638721942907,0.055085526499604354
0.25,0.036393876504349214,0.08129188477182267,0.05883784402389968
0.3,0.031648572287431655,0.03602461731314609,0.0338365469420573
0.35,0.05587332692794707,0.039344827939629935,0.04760839478059637
0.39999999999999997,0.18327858527934437,0.136691651134006,0.15999055275723614
0.44999999999999996,0.22732499445413062,0.16803770114003536,0.197690152660527
0.49999999999999994,0.2847583087733691,0.17381928485769274,0.22931963619433995
0.5499999999999999,0.3547058882104671,0.2202946895200948,0.2875455850176834
0.6,0.10009687949354208,0.12858462633641268,0.11434278411676925
0.65,0.2518874774860646,0.12174818443891564,0.18686025079929616
0.7000000000000001,0.47343748573014643,0.15104508984636233,0.31250194380627094
0.7500000000000001,0.5304207612206675,0.2698918588905691,0.4003266800743721
0.8000000000000002,0.7137921225409866,0.15404039669283273,0.43470297830369076
0.8500000000000002,0.8383502764321505,0.2590528108329459,0.5495451363227857
0.9000000000000002,0.9533895250845074,0.059923202465290336,0.5086622318070696
0.9500000000000003,1.0239688566167848,0.20242658893257276,0.614895462520125
1.0000000000000002,1.1790556870298425,0.3069691521210682,0.7449279898111352
1.0500000000000003,1.1683010613201756,0.4564955917167833,0.8136753687546281
1.1000000000000003,1.1921184569878625,0.68553853942545,0.9394761364512618
1.1500000000000004,0.9417423597956093,1.074669729246092,1.0082506686377672
1.2000000000000004,1.092506226109428,0.9780674466648901,1.035319919477642
1.2500000000000004,1.3709674574066733,0.6379235172871669,1.0058025013582848
1.3000000000000005,1.5226615386308975,0.9236477678763487,1.2240628050990632
1.3500000000000005,1.6139943494910118,0.9177437934928235,1.2670965214936774
1.4000000000000006,1.9350707543655852,1.012399685476794,1.4758953594110622
1.4500000000000006,2.20180573671899,0.9054856168152658,1.5579130919111852
1.5000000000000007,2.5731510158821957,1.18868660369175,1.8858025227339634
1.5500000000000007,3.0240616662553426,1.4542538531790092,2.2454596095005956
1.6000000000000008,3.0717554135964362,1.2639182773806934,2.1761885853604404
1.6500000000000008,3.366256022741708,2.0367399701462165,2.706039723443121
1.7000000000000008,3.5008386527700073,2.400216528262204,2.9536480841954655
1.7500000000000009,3.5966561667780477,2.3686277972245406,2.9865280228790216
1.800000000000001,3.9250265566367433,3.066118748075378,3.4974837631824847
1.850000000000001,3.9490036117352605,3.204422244384383,3.578150343826908
1.900000000000001,4.300257288819522,3.6987866716937208,4.00046407687616
1.950000000000001,5.243369320268013,4.976474294412037,5.11010947963459
2.000000000000001,5.657572428483843,5.021578050538538,5.340643502330098
