x,AAA,AAB,ABB,BBB,all
0.0,0,0,0,0,0
0.001,0,0,0,0,0
0.002,254.1361739889748,124.1312748632821,134.59017442545982,76.53080117026398,90.27399757147646
0.003,297.60718562157416,55.1943188559912,33.35702827066203,37.991889061752126,38.162405129044146
0.004,41.088983443493106,67.20172165183455,19.1617488274517,22.650833445431626,22.94625313662173
0.005,69.23928782037065,36.51452329957612,12.353921833451606,18.33346656499083,17.62983436674214
0.006,26.473179246327124,21.614019939345464,12.092494504264456,14.662399605845703,14.326100613992537
0.007,13.026385190363163,23.44554445261829,11.877283574361792,9.64701675612688,10.670068106719043
0.008,9.776293653225723,18.510892740235146,8.688276582037512,8.072965920590486,8.582134320031273
0.009000000000000001,12.246975126662983,14.515221274447745,6.748721506605195,6.198891307025134,6.686003198293958
0.010000000000000002,8.910963700750644,5.906632869057751,5.1771114726886,5.057452868496822,5.166508583950396
0.011000000000000003,10.75281257655813,8.967231078595422,3.2456419577602915,4.289466569902023,4.253094008959521
0.012000000000000004,17.89110457454008,5.193098599360456,2.0108952572894467,2.61150198967246,2.724534728631174
0.013000000000000005,10.883926022813991,5.8172270409598115,3.1466438523443436,1.4459244594323788,2.186498969087496
0.014000000000000005,10.72657655369329,3.356094835836952,2.852469596727968,0.9313369975075959,1.6742166017543034
0.015000000000000006,12.842503900989412,3.28936832543355,3.090275261473649,0.4656168643658285,1.455214512092963
0.016000000000000007,8.566036130169614,2.056538025938149,3.0155738223080464,0.4234874451964292,0.7396631001975725
0.017000000000000008,9.383911831714048,3.2605751474275726,2.747245301221535,0.7085006531669669,0.5483476619898677
0.01800000000000001,6.852463278130681,0.03505678767930694,2.5503026643688083,1.4179759410455448,0.1380754002374925
0.01900000000000001,4.719961329332867,0.5974515839317104,2.2571729321582725,2.2524246099055953,0.8242997688042808
0.02000000000000001,6.7543821280360525,0.30849381344631555,1.866800393628607,2.030863803029668,0.7213273631159783
0.02100000000000001,4.9935625654788875,0.4641452100432906,2.035102929229891,2.2178770978075835,0.7788187017089945
0.022000000000000013,4.493111205178838,0.08731450761412018,1.8229173473294116,1.7951570444844611,0.5673306372985076
0.023000000000000013,4.437663669020924,0.28497081498624943,1.3786124527614125,2.0977613521551,0.8682934391389756
0.024000000000000014,6.551200651459172,1.1135197831474484,1.0520146931082708,2.2846566611093513,0.9913992981091062
0.025000000000000015,5.4811958860850885,1.4543104850237647,0.632806101157009,2.717003088886122,1.3791486382024858
0.026000000000000016,4.2854054821522185,1.1425268612979622,0.6416798291713843,2.7242049545481373,1.774105897814197
0.027000000000000017,3.0093968142896452,0.8744929975372043,1.1621975827830926,2.574803581869139,1.8587458831446293
0.028000000000000018,1.3747258171721857,0.635724831863724,0.8720686482043193,2.4326838205716492,1.7192467056070226
0.02900000000000002,1.2095782935563677,1.7932836079027101,1.0499069876718128,2.4582531086917605,1.724488301589976
0.03000000000000002,2.5049832472653244,1.8199428236979127,1.5482028332237672,2.675098394656736,1.9688807734618432
0.03100000000000002,1.3723293160760688,1.3456084729195625,1.5549108736516402,2.7424109929110605,2.0528888459715446
0.03200000000000002,3.490060015565636,0.7833737244261506,1.8413041156386767,2.818708882950064,2.1558406250736155
0.03300000000000002,3.9191142929229668,0.4863137066584494,1.7803772908350102,3.1236614822278645,2.3709301276858707
0.03400000000000002,3.3374101141261243,0.9100990980953123,1.6546370435145132,3.6355733691476178,2.6696364619054886
0.035000000000000024,2.0375146295734963,1.2330760736968407,1.889484140390234,3.9663408937393854,2.9823684724572557
0.036000000000000025,1.3205663491975923,0.6551056587141555,1.655055125614104,3.952724407061284,2.8737025569243144
0.037000000000000026,1.9017372101973065,0.5956350167718761,1.63729284845319,4.081467524621486,2.9109928637346885
0.03800000000000003,0.8152619413747743,1.0859003668323577,1.7151137713286766,3.995497257912797,2.932180973381954
0.03900000000000003,1.1773385668986462,0.5635344926452214,1.586192895455756,3.7413684675710357,2.6845308569446695
0.04000000000000003,0.44962368230005567,0.5510222281094889,1.6895006648372464,3.8242159122915576,2.775402543126914
0.04100000000000003,0.7011728891206717,0.2758971259454265,2.025228299034589,3.916166040685449,2.8978118385736167
0.04200000000000003,0.16148133260683087,0.8390021424357467,1.9951724159965214,3.831716035846697,2.8933347919299472
0.04300000000000003,1.0125315785405575,0.19395745879758328,2.0627657107854733,3.7774590059492454,2.78727513631533
0.04400000000000003,0.6979372289022995,0.3029811328249721,1.890612076694093,3.7368188068421957,2.6717518486047553
0.04500000000000003,0.863037001116701,0.4525848694429405,2.3290515729719488,3.308736925623921,2.547386100641783
0.046000000000000034,1.5129255193906346,0.01405004925518377,2.377669782285154,3.4371678124135876,2.6280812235304363
0.047000000000000035,1.268599145853688,0.05903319554031875,2.371340084408144,3.9821369204582795,2.9281281120783205
0.048000000000000036,1.2260231179931034,0.012495039659068155,2.7970711391976857,3.9217695558381505,3.020761774277942
0.04900000000000004,1.0438766655372116,0.18596771013844707,2.9591729474308743,3.9531313631668876,3.073669268247461
0.05000000000000004,0.9412559165507803,0.004425644839481692,2.6078205959429774,3.6955737262463213,2.8182617220470267
0.05100000000000004,1.0553883571368126,0.07032768183790185,2.782181596777162,3.6776254570846305,2.855642348588521
0.05200000000000004,0.9387264876024247,0.06626514973628851,2.6055047351486884,3.656935533671294,2.7643536743103807
0.05300000000000004,1.2061023061549276,0.2327395891566355,2.4044468335713685,3.723383794079512,2.688519000433207
0.05400000000000004,1.2027285753671544,0.5771718582631893,2.6788993320270973,3.7636227390825647,2.8559310393866504
0.05500000000000004,1.2951409876460969,0.47338102787658526,2.675977777732146,3.5076965423306268,2.6956950935935393
0.05600000000000004,1.9720964364838962,0.5498613946354755,2.842727061391105,3.6729281680230303,2.795426973079569
0.057000000000000044,2.499641073524224,0.14271389938429066,2.7438936612112874,3.6110842705440094,2.6252333729997446
0.058000000000000045,2.058980492234667,0.2637537461026396,2.726219792360265,3.6604297677323063,2.6398827610628626
0.059000000000000045,1.8075925509560469,0.407583893208923,3.084426614639162,3.71416726343877,2.779423766572923
0.060000000000000046,1.616376566233754,0.5482296768304777,2.900515528373816,3.8136238839645946,2.7430914720111477
0.06100000000000005,1.7261085382837027,0.4695665259561774,2.8958137748476758,3.746450216370618,2.6907545525533076
0.06200000000000005,2.0422840764269874,1.1991017294009316,3.1266116556026278,3.8801571297561566,2.7336980004319327
0.06300000000000004,1.44609195863981,1.488074378880041,3.249580666405091,3.820568363593312,2.7417580155267096
0.06400000000000004,1.535606718829843,1.373648561859611,3.307031941003267,3.613562713462504,2.6501745430480246
0.06500000000000004,1.1265309384136193,1.2851882486556807,2.9381509575849076,3.498672517902671,2.478416319504006
0.06600000000000004,1.3801115311424628,0.7305469325131329,2.6018442717804766,3.386318255369318,2.320311811642952
0.06700000000000005,0.7741470145826415,0.6746489647800044,2.5420750899140616,3.6535310053756267,2.4531954292206533
0.06800000000000005,0.9163764995241658,0.9854647936438874,2.5792467563606443,3.8630371258493255,2.5008981385557205
0.06900000000000005,0.9997168073485924,0.8382905675463478,2.6761587725322062,3.5160279912413137,2.369471100987278
0.07000000000000005,0.3588150532533507,1.092921430018738,2.795825416182751,3.6022891312280514,2.4593312780320713
0.07100000000000005,0.7702034202061835,1.2351057726722123,3.1021705588534934,3.672634754911841,2.5362536092550187
0.07200000000000005,1.2950175947403515,0.4689774901328106,3.3631318947176916,3.841401133522372,2.7243137835955116
0.07300000000000005,1.2220331964164863,0.1871834864246681,3.578509999020909,3.7792429093621327,2.7955557472062043
0.07400000000000005,1.1062467442228174,0.18613957297854694,3.777003688719526,3.8360919449733157,2.885056596926264
0.07500000000000005,1.117008508583064,0.006754177057707484,3.8181534656144573,3.614842934848102,2.808223416404499
0.07600000000000005,1.1754237120794506,0.03696048037862089,3.7238406905000314,4.193664071607923,2.9902701370304987
0.07700000000000005,1.6426109251731074,0.10197665264634917,3.6794619123848564,4.27858420329427,2.94768159870387
0.07800000000000006,1.4440715090215879,0.05627993075417227,3.62544752213379,4.445715062781143,2.9847627576400884
0.07900000000000006,1.0836342631062073,0.2563494895784898,3.4953195254915572,4.634890964797333,3.0474525825506285
0.08000000000000006,1.2479392812357066,0.10668880582161373,3.744628951006473,4.918573590735932,3.192984297067353
0.08100000000000006,1.5514558738461335,0.23638686804431333,3.7327508076729803,5.480195115140095,3.364655630224699
0.08200000000000006,1.5989737654497356,0.4118638771873333,3.6889936315862277,5.538597553939659,3.2541071209861436
0.08300000000000006,1.6448103700356254,0.09161454272082006,3.6838509318157833,5.6564440915297,3.299448101639739
0.08400000000000006,1.766972190828928,0.3658849634761797,3.6202558388076995,5.602477483197076,3.265760373886476
0.08500000000000006,1.865067367030241,0.27415010556843666,3.763041479266764,5.395458697247825,3.185127986517568
0.08600000000000006,1.8090526189563017,0.41318120616029536,3.8460760308917896,5.416769710490184,3.2165000177556613
0.08700000000000006,1.8651806747015243,0.3464747533969157,3.995772323693023,5.386699093555068,3.2130935007183536
0.08800000000000006,1.9006792266322983,0.31817953234876906,3.8384333431728463,5.28129055976216,3.0738242047900113
0.08900000000000007,1.8109642394923235,0.7673415903954987,3.7932180766437047,5.674576626203853,3.2360999213960313
0.09000000000000007,1.7588074815764554,1.159534224340063,3.960855366393602,5.96161057570859,3.42665809119048
0.09100000000000007,1.2883269136526883,0.5886241648620982,3.6810429349227216,5.750255704192471,3.198124791517676
0.09200000000000007,1.378607689435433,0.5550160169618715,3.236599090628918,6.117362904549488,3.106154699125425
0.09300000000000007,1.7558329064420082,0.5740622568261274,3.380527134655058,6.410216303996439,3.1695070765069135
0.09400000000000007,1.4674781292031447,0.5464817266960682,3.6463864981583978,6.517813236357517,3.3036365578646802
0.09500000000000007,1.3296157200258982,0.6519625317066626,4.149424033086743,6.849172917020346,3.5964531888203233
0.09600000000000007,1.105336723252166,0.9837069644995005,4.574664343447813,6.433804628788243,3.664144810928349
0.09700000000000007,1.1409285145017258,1.2803422880910493,4.245186047382436,6.447520111051654,3.546888149584339
0.09800000000000007,0.8251021947549788,1.4487645281699324,4.3159631825195115,6.352998981345609,3.584088136294602
0.09900000000000007,0.7621903360608211,1.3669372535842013,4.552307874115806,6.775922553972118,3.762730622565953
0.10000000000000007,0.8677296469371728,1.178348948311297,4.268476375572226,7.044207397813804,3.6534655095195943
0.10100000000000008,1.1336835009405477,1.475557288166647,4.050776932179913,7.206484487783538,3.581644089439249
0.10200000000000008,1.1589001843070903,1.5549793977708033,4.037269614778354,7.314211493413504,3.5746959612362605
0.10300000000000008,1.035107440003737,1.7118329096255411,4.184988146178479,7.405855438341185,3.660442535203636
0.10400000000000008,1.1101766334481022,2.125945993307077,4.331153839932917,7.644279445172828,3.792280042195578
0.10500000000000008,1.3230307462735365,2.1153058380480423,4.447279232132646,7.587582048784027,3.731050828378245
0.10600000000000008,1.5532913452567738,2.1210897560123554,4.391961837661627,7.377304526947468,3.563378880002807
0.10700000000000008,1.4983917109293114,2.0831929550803694,4.3079531909621265,7.485772201705629,3.522304193945026
0.10800000000000008,1.3203591246118775,2.165747686869409,4.408485523275845,6.846719135184737,3.3932790324424045
0.10900000000000008,1.4124604987969203,2.3520891725664637,4.517462386901166,6.965191173179986,3.4335167735987007
0.11000000000000008,1.3447870830470343,2.5667225733382644,4.779499417378011,7.1624926616231726,3.5857986800889576
0.11100000000000008,1.13715058449442,2.6631846912869173,4.604828413629383,7.402126242944171,3.60344299839306
0.11200000000000009,1.1868911648938434,2.1893256647263035,4.7276872973493385,7.257191051482339,3.471346931296013
0.11300000000000009,1.2103479163277029,2.1558547068308327,4.939075493000942,7.48410797003146,3.5443742836824783
0.11400000000000009,1.0862546671705284,1.946447760455526,4.841471865133585,7.460961523323248,3.450409209281523
0.11500000000000009,0.9640461029472599,2.104066835882898,4.965830639150742,7.6194661146403515,3.5425043307006763
0.11600000000000009,1.0369710849733358,2.0268896496386297,4.902496165532784,7.811278660269606,3.4869596537568692
0.11700000000000009,0.8936564943155828,2.0954415264001196,4.972032265808236,8.28315804051547,3.618996083802154
0.11800000000000009,0.8358535987012637,2.1049252694937417,5.272030022317641,8.44571387128917,3.724610724403639
0.11900000000000009,0.7570342559281602,1.6173429331763962,5.380452611494163,8.522119342416598,3.6593037619904045
0.12000000000000009,0.7790673771584432,1.9034160943147267,5.226995658352581,9.0394056592704,3.7158523743662526
0.1210000000000001,0.4808767858759725,1.779316869869134,5.158431091521519,9.317777513344623,3.7582361516185148
0.1220000000000001,0.5111559164244664,1.7268600117948563,5.235363909280556,9.61276212619389,3.7753782937283344
0.1230000000000001,0.4613555058549156,1.3950863101887712,5.129230364537765,9.873141004259624,3.6935883260646634
0.1240000000000001,0.4484166329132732,1.3688251559794906,5.364188039219378,10.21678948210885,3.7840582333729555
0.12500000000000008,0.27512322850114296,1.2526606543776053,5.635208171312785,10.349913453621166,3.8707806895549424
0.12600000000000008,0.10475261138072711,0.8983274674120255,5.505989584631139,11.021344181497106,3.8907179691892098
0.12700000000000009,0.14414388079547336,0.7029259868143339,5.509022414941321,11.248156537016495,3.8293614552062496
0.12800000000000009,0.05555174292760358,1.022729024096291,5.48154716062869,11.189684317825835,3.8375147835504553
0.1290000000000001,0.09835047145220283,1.102916290731011,5.725456398962629,11.460702723993329,3.907559010638238
0.1300000000000001,0.276238132958474,1.0183696661827104,5.681528165907276,12.171616658899822,3.892885725506774
0.1310000000000001,0.1731708319260153,0.8568327978208667,5.859228375475343,12.05073257523429,3.865045032141981
0.1320000000000001,0.0872953736375099,0.8247918890249502,6.044274399922546,12.3723260408592,3.9384992903451406
0.1330000000000001,0.048534451241478475,1.2167486363435407,5.6193756137017115,12.862117849899002,3.9543832270852737
0.1340000000000001,0.2564697350541542,1.456476722991058,5.803181455150731,13.156862457324818,4.11419723757471
0.1350000000000001,0.27620507816274165,1.7352254582119393,5.5790895943292,13.344401162564466,4.0789652465479636
0.1360000000000001,0.16291044074142022,1.7188442959375045,5.615176908996544,13.536693917400772,4.016135496744276
0.1370000000000001,0.2512981183786219,1.0092050701588744,5.852294202457959,13.907997388016447,3.9764008882839343
0.1380000000000001,0.3090004507077151,1.3227025707221747,6.126202537061451,13.921425351878062,4.073533597084522
0.1390000000000001,0.3907183819424542,1.4547659876802266,6.276306832521525,14.096884892055625,4.1350235341958115
0.1400000000000001,0.3373274630319781,1.2885761341499706,6.695503802931605,14.055328391109542,4.129466182115675
0.1410000000000001,0.4739449483404292,1.1758248761301309,6.631238676923997,14.125771680803036,4.087785857805882
0.1420000000000001,0.5289385375945409,1.5884927341307364,6.575585874087055,14.651461512104008,4.1869938483950255
0.1430000000000001,0.5200182381979144,1.8332233045273185,6.9206163372458835,14.882576775598915,4.2932221730950415
0.1440000000000001,0.37051641446163547,1.7800743473712688,7.049243935019244,15.452619936392429,4.272192442700671
0.1450000000000001,0.5248636073450849,2.0288499561048763,7.342454996265428,15.594978704260138,4.412603644718522
0.1460000000000001,0.3069236771923565,1.5239408268739236,7.587350132462351,15.769640342941175,4.244984681589737
0.1470000000000001,0.41550714683333145,1.438021482447622,7.892001890531381,16.240455879410177,4.3454209441403275
0.1480000000000001,0.32551098046643057,1.760462281104286,8.169285370272402,16.892117375559405,4.455973538534925
0.1490000000000001,0.2672957895160955,1.9435346498182362,8.585450062218012,17.153202948896528,4.533618279311514
0.1500000000000001,0.2332205667337259,2.0320979858352324,8.829186763044142,17.52664988115282,4.5697972485689
0.1510000000000001,0.36189038841980864,2.0554752413050315,9.05433499502342,18.112788681699413,4.682292554951298
0.1520000000000001,0.45742212602577464,2.366993494476242,9.32894333910882,18.545244821189037,4.827966979215274
0.1530000000000001,0.41119993732905297,2.5246971520812527,9.71199955988834,19.00876779892125,4.9094424147380415
0.1540000000000001,0.5477714617303885,2.4700683569722295,9.703988675625146,19.749332122174305,4.964115458805133
0.1550000000000001,0.46916679989228655,2.9956092335922375,9.561510487877726,19.51321585032228,4.8888734356273265
0.1560000000000001,0.4700206258414687,2.8549062554383533,9.36218154181839,19.742283551213845,4.760659514900255
0.1570000000000001,0.3620876211725938,2.926655845780007,9.313920123742902,20.209839350732654,4.685953948212054
0.1580000000000001,0.41861866040415474,2.9911911809865277,9.637831837962626,20.902847472827606,4.795084788601524
0.1590000000000001,0.45242093605595735,3.2542123945276646,9.484020092030857,21.589064028825312,4.819967991060577
0.16000000000000011,0.2961156414435144,3.2306012638909434,9.476995344224392,22.105385780474535,4.711592727143073
0.16100000000000012,0.29443792099978466,3.095347454299158,9.63718203567771,22.416073465482025,4.669027750043978
0.16200000000000012,0.33092122969644017,2.771666499273451,9.571511263885501,23.161566090416635,4.6028815062458595
0.16300000000000012,0.3577688157676314,2.7963824772313295,10.054471193025458,24.045244771168306,4.730425646321079
0.16400000000000012,0.42715706653401564,2.737433829615127,10.27287424861674,24.555052795103922,4.765161503046777
0.16500000000000012,0.4807553537773727,2.684343810408909,10.836146949329562,24.87941605687125,4.845969927530554
0.16600000000000012,0.581015287525832,2.515434794844269,11.584641351543878,25.397892649477686,4.984187932724501
0.16700000000000012,0.4814016680201898,2.8689967703479518,12.025966806003684,26.1207052392204,5.070460999726315
0.16800000000000012,0.4582506317624244,2.925322046694704,12.098008520805559,26.902729311485345,5.0650378535588185
0.16900000000000012,0.4930479584628273,2.7435099961884273,12.082705820592073,27.684558169582363,5.025496845285749
0.17000000000000012,0.42158405480182476,2.6270014202441145,12.407543487642227,27.746011286578135,4.943281654096138
0.17100000000000012,0.4938262635356512,2.8389832496746226,12.823075013716846,28.84059751004266,5.108267265026295
0.17200000000000013,0.6097710132904144,2.887591460349774,13.069201269857055,29.07484535402023,5.153224182477408
0.17300000000000013,0.5844411504403513,2.802395555853429,13.184459424229171,29.259954349419885,5.067370132005842
0.17400000000000013,0.4216687277601086,3.0943172607543135,13.657811626503705,29.35907379691987,5.036650692305325
0.17500000000000013,0.34196178671041355,2.863938130104408,13.851511240905246,29.925017082888285,4.938185025642715
0.17600000000000013,0.4305267227059584,2.9650109736287047,14.061443919900382,30.77029026214331,5.01807539441266
0.17700000000000013,0.6515498072937116,2.725585155584371,14.31914447868407,31.26846525738547,5.09020743113854
0.17800000000000013,0.5655264357806123,2.551319557582516,14.71985624862415,31.656781777040408,5.018140014601836
0.17900000000000013,0.5781355514092947,2.937004272053019,14.429013726106325,31.74413629233376,4.953102264673576
0.18000000000000013,0.41592808224353967,3.2166391363769384,14.398063957040224,32.941624230962915,4.900906719169274
