n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,419,582.41,432.6,79.06,28.81,13.37,8.05,36.97
1000,420,581.44,431.78,78.86,28.82,13.4,7.99,37.15
1000,421,580.44,430.96,78.75,28.67,13.43,7.99,37.33
1000,422,579.44,430.1,78.68,28.59,13.42,7.98,37.51
1000,423,578.44,429.27,78.47,28.54,13.47,7.96,37.76
1000,424,577.44,428.34,78.41,28.48,13.42,7.93,37.84
1000,425,576.45,427.54,78.2,28.36,13.51,7.91,38.11
1000,426,575.45,426.66,78.06,28.29,13.54,7.95,38.49
1000,427,574.49,425.79,78.03,28.2,13.53,7.92,38.58
1000,428,573.49,425.07,77.81,28.17,13.5,7.92,38.83
1000,429,572.51,424.26,77.72,28.11,13.52,7.82,39.24
1000,430,571.51,423.53,77.55,28.0,13.51,7.82,39.52
1000,431,570.54,422.66,77.48,27.95,13.48,7.8,39.78
1000,432,569.58,421.74,77.47,27.87,13.43,7.78,39.55
1000,433,568.6,420.83,77.42,27.84,13.39,7.79,39.87
1000,434,567.6,419.83,77.34,27.93,13.3,7.86,40.15
1000,435,566.6,418.86,77.2,28.01,13.3,7.82,40.33
1000,436,565.61,418.1,77.0,28.01,13.29,7.84,41.3
1000,437,564.61,417.17,76.95,27.95,13.26,7.88,41.59
1000,438,563.61,416.31,76.86,27.88,13.24,7.9,42.07
1000,439,562.63,415.5,76.73,27.73,13.23,7.95,42.06
1000,440,561.66,414.8,76.56,27.68,13.25,7.88,42.73
1000,441,560.66,413.92,76.4,27.72,13.22,7.89,42.91
1000,442,559.66,413.08,76.26,27.73,13.17,7.9,43.63
1000,443,558.67,412.21,76.2,27.71,13.12,7.87,43.69
1000,444,557.68,411.28,76.19,27.66,13.15,7.85,44.38
1000,445,556.7,410.42,76.18,27.58,13.14,7.83,45.08
1000,446,555.72,409.62,76.02,27.59,13.06,7.89,45.79
1000,447,554.75,408.78,75.79,27.61,13.05,7.9,45.91
1000,448,553.78,408.07,75.63,27.54,12.96,7.89,46.19
1000,449,552.8,407.33,75.43,27.5,12.97,7.85,46.45
1000,450,551.8,406.44,75.32,27.38,12.96,7.91,46.87
1000,451,550.8,405.6,75.21,27.34,12.87,7.88,47.12
1000,452,549.84,404.67,75.19,27.37,12.82,7.87,47.47
1000,453,548.87,403.92,74.93,27.4,12.8,7.85,47.87
1000,454,547.87,403.18,74.68,27.34,12.78,7.87,48.04
1000,455,546.87,402.43,74.48,27.26,12.8,7.84,48.28
1000,456,545.87,401.65,74.42,27.14,12.81,7.85,48.79
1000,457,544.89,400.83,74.29,27.14,12.79,7.89,49.54
1000,458,543.9,400.01,74.29,26.95,12.77,7.87,49.69
1000,459,542.91,399.27,74.1,26.85,12.75,7.88,50.0
1000,460,541.96,398.43,74.08,26.79,12.72,7.85,50.76
1000,461,541.0,397.68,73.94,26.71,12.82,7.78,51.21
1000,462,540.02,396.82,73.76,26.72,12.88,7.77,51.67
1000,463,539.03,395.97,73.66,26.7,12.86,7.73,52.2
1000,464,538.04,395.2,73.45,26.66,12.82,7.73,52.52
1000,465,537.07,394.46,73.19,26.73,12.74,7.72,52.88
1000,466,536.11,393.67,73.04,26.7,12.75,7.64,53.14
1000,467,535.14,392.91,72.96,26.61,12.72,7.64,53.72
1000,468,534.22,392.16,72.84,26.58,12.69,7.65,54.32
1000,469,533.27,391.28,72.86,26.54,12.62,7.64,54.82
1000,470,532.29,390.42,72.81,26.52,12.53,7.64,54.8
1000,471,531.31,389.74,72.68,26.36,12.54,7.65,54.84
1000,472,530.33,388.94,72.54,26.33,12.54,7.65,55.02
1000,473,529.35,388.18,72.47,26.17,12.57,7.59,55.36
1000,474,528.36,387.42,72.31,26.15,12.53,7.58,55.57
1000,475,527.37,386.7,72.14,26.01,12.57,7.63,56.22
1000,476,526.41,385.95,72.02,25.93,12.55,7.65,56.64
1000,477,525.41,385.1,71.89,25.93,12.58,7.66,57.03
1000,478,524.45,384.42,71.81,25.83,12.55,7.62,57.79
1000,479,523.46,383.75,71.69,25.71,12.5,7.56,58.47
1000,480,522.49,382.85,71.58,25.7,12.49,7.58,58.71
1000,481,521.52,382.05,71.52,25.65,12.49,7.52,58.87
1000,482,520.57,381.29,71.35,25.64,12.51,7.52,59.44
1000,483,519.58,380.5,71.2,25.63,12.51,7.46,60.77
1000,484,518.59,379.78,70.98,25.54,12.45,7.45,61.21
1000,485,517.61,378.94,70.92,25.47,12.47,7.4,61.38
1000,486,516.65,378.11,70.77,25.47,12.44,7.4,61.72
1000,487,515.72,377.5,70.55,25.34,12.49,7.42,62.84
1000,488,514.76,376.78,70.35,25.31,12.52,7.36,63.52
1000,489,513.8,375.89,70.26,25.3,12.49,7.35,63.77
1000,490,512.82,375.08,70.08,25.26,12.5,7.37,64.61
1000,491,511.86,374.24,70.03,25.16,12.5,7.38,64.89
1000,492,510.91,373.53,69.89,25.1,12.47,7.38,65.95
1000,493,509.93,372.89,69.69,25.07,12.4,7.38,67.76
1000,494,508.95,372.16,69.59,24.96,12.43,7.29,67.89
1000,495,507.96,371.54,69.38,24.86,12.37,7.32,68.86
1000,496,506.98,370.65,69.26,24.81,12.41,7.35,69.15
1000,497,506.03,369.9,69.08,24.78,12.36,7.37,69.64
1000,498,505.05,369.16,68.99,24.68,12.29,7.39,70.13
1000,499,504.07,368.45,68.81,24.62,12.27,7.41,70.48
1000,500,503.11,367.77,68.71,24.52,12.24,7.33,71.19
1000,501,502.13,367.04,68.57,24.48,12.16,7.32,71.49
1000,502,501.13,366.27,68.4,24.44,12.16,7.28,72.55
1000,503,500.13,365.64,68.21,24.26,12.14,7.3,72.83
1000,504,499.17,364.9,68.04,24.22,12.06,7.32,73.51
1000,505,498.18,364.34,67.84,24.09,11.97,7.35,74.56
1000,506,497.2,363.78,67.65,23.91,12.02,7.32,76.41
1000,507,496.22,363.11,67.45,23.84,11.96,7.31,77.07
1000,508,495.25,362.44,67.19,23.87,11.99,7.29,77.75
1000,509,494.26,361.77,66.97,23.83,11.97,7.3,78.75
1000,510,493.3,361.14,66.86,23.75,11.94,7.26,79.19
1000,511,492.32,360.39,66.75,23.73,11.9,7.22,79.9
1000,512,491.37,359.72,66.56,23.64,11.9,7.2,80.21
1000,513,490.39,358.89,66.58,23.57,11.87,7.16,81.63
1000,514,489.43,358.13,66.53,23.56,11.84,7.12,82.41
1000,515,488.43,357.4,66.35,23.57,11.79,7.09,82.76
1000,516,487.5,356.78,66.22,23.54,11.76,7.06,84.02
1000,517,486.54,356.06,66.04,23.49,11.74,7.07,84.07
1000,518,485.58,355.19,66.04,23.46,11.76,7.01,84.95
1000,519,484.6,354.39,66.01,23.4,11.72,6.97,85.36
1000,520,483.63,353.67,65.93,23.42,11.65,6.95,85.91
1000,521,482.68,352.98,65.76,23.37,11.66,6.94,86.49
1000,522,481.72,352.25,65.69,23.28,11.64,6.93,87.36
1000,523,480.75,351.51,65.62,23.2,11.61,6.89,87.95
1000,524,479.84,350.83,65.38,23.25,11.53,6.92,88.09
1000,525,478.96,350.15,65.32,23.12,11.53,6.95,88.59
1000,526,477.98,349.46,65.21,23.11,11.44,6.92,90.01
1000,527,477.03,348.84,65.02,23.04,11.37,6.92,90.64
1000,528,476.13,348.26,64.88,22.95,11.34,6.89,91.44
1000,529,475.24,347.66,64.7,22.9,11.22,6.92,91.5
1000,530,474.29,346.97,64.57,22.75,11.27,6.92,92.93
1000,531,473.34,346.25,64.39,22.73,11.26,6.91,93.17
1000,532,472.39,345.56,64.28,22.66,11.22,6.91,94.05
1000,533,471.46,344.93,64.09,22.58,11.17,6.95,94.54
1000,534,470.48,344.27,64.01,22.38,11.18,6.95,96.63
1000,535,469.53,343.42,63.9,22.44,11.12,6.97,97.53
1000,536,468.55,342.7,63.74,22.46,11.1,6.93,97.72
1000,537,467.56,341.96,63.51,22.46,11.08,6.91,98.68
1000,538,466.67,341.28,63.42,22.43,11.04,6.88,99.19
1000,539,465.69,340.59,63.37,22.32,11.0,6.84,99.69
1000,540,464.77,339.94,63.27,22.25,10.96,6.83,100.85
1000,541,463.8,339.31,63.1,22.28,10.84,6.82,101.48
1000,542,462.88,338.72,63.02,22.19,10.77,6.76,102.88
1000,543,461.91,337.99,62.93,22.07,10.78,6.77,103.96
1000,544,460.96,337.41,62.8,21.97,10.71,6.73,104.97
1000,545,459.98,336.68,62.64,21.97,10.65,6.75,105.81
1000,546,459.02,336.05,62.36,22.02,10.63,6.74,106.24
1000,547,458.03,335.33,62.19,21.98,10.63,6.76,106.6
1000,548,457.1,334.72,62.07,21.91,10.56,6.71,107.82
1000,549,456.16,334.16,61.88,21.81,10.51,6.65,108.65
1000,550,455.21,333.41,61.61,21.85,10.54,6.64,108.36
1000,551,454.3,332.74,61.5,21.78,10.49,6.65,109.12
1000,552,453.34,332.06,61.26,21.73,10.53,6.66,109.96
1000,553,452.45,331.37,61.12,21.75,10.47,6.63,109.91
1000,554,451.57,330.63,61.0,21.77,10.46,6.62,110.58
1000,555,450.66,329.94,60.84,21.72,10.48,6.6,110.67
1000,556,449.72,329.28,60.74,21.7,10.38,6.6,111.48
1000,557,448.8,328.64,60.59,21.63,10.34,6.61,112.46
1000,558,447.85,328.02,60.44,21.57,10.29,6.6,113.9
1000,559,446.88,327.42,60.29,21.47,10.3,6.54,115.67
1000,560,445.91,326.75,60.12,21.39,10.3,6.48,115.27
1000,561,444.97,326.04,60.01,21.36,10.25,6.47,116.38
1000,562,444.03,325.39,59.89,21.34,10.24,6.42,118.48
1000,563,443.18,324.8,59.72,21.3,10.23,6.37,118.75
1000,564,442.35,324.19,59.54,21.29,10.19,6.4,119.15
1000,565,441.37,323.57,59.39,21.26,10.1,6.37,120.33
1000,566,440.49,322.93,59.27,21.17,10.09,6.34,118.92
1000,567,439.6,322.32,59.14,21.06,10.08,6.32,118.2
1000,568,438.66,321.73,59.04,21.0,10.04,6.28,120.02
1000,569,437.7,321.04,58.97,20.89,10.01,6.25,119.53
1000,570,436.82,320.49,58.85,20.79,9.99,6.22,120.69
1000,571,435.91,319.82,58.81,20.71,9.93,6.21,121.89
1000,572,435.02,319.26,58.65,20.67,9.87,6.21,121.64
1000,573,434.06,318.63,58.53,20.66,9.82,6.14,123.62
1000,574,433.18,318.02,58.4,20.56,9.83,6.14,124.24
1000,575,432.28,317.4,58.22,20.58,9.81,6.06,124.56
1000,576,431.38,316.9,57.94,20.6,9.76,6.06,123.79
1000,577,430.41,316.22,57.76,20.59,9.77,6.05,125.91
1000,578,429.46,315.61,57.56,20.52,9.76,6.04,126.69
1000,579,428.57,315.05,57.44,20.49,9.75,6.03,127.0
1000,580,427.62,314.47,57.29,20.36,9.77,5.99,128.46
1000,581,426.71,313.82,57.14,20.38,9.75,5.97,129.08
1000,582,425.8,313.13,57.03,20.4,9.71,5.92,128.81
1000,583,424.94,312.52,56.97,20.32,9.67,5.91,128.99
1000,584,424.01,311.78,56.9,20.27,9.66,5.92,129.96
1000,585,423.1,311.36,56.65,20.2,9.61,5.91,131.56
1000,586,422.21,310.67,56.55,20.21,9.57,5.89,131.14
1000,587,421.35,310.05,56.41,20.19,9.57,5.85,131.73
1000,588,420.45,309.35,56.3,20.17,9.55,5.82,132.4
1000,589,419.53,308.71,56.11,20.17,9.52,5.87,133.91
1000,590,418.65,308.06,56.0,20.15,9.49,5.87,135.04
1000,591,417.75,307.46,55.81,20.13,9.41,5.9,135.6
1000,592,416.83,306.88,55.6,20.1,9.39,5.84,136.95
1000,593,415.92,306.3,55.39,20.04,9.36,5.83,137.84
1000,594,414.97,305.69,55.26,19.95,9.3,5.8,139.26
1000,595,414.07,305.08,55.14,19.83,9.33,5.77,139.27
1000,596,413.19,304.37,55.0,19.86,9.28,5.72,139.85
1000,597,412.26,303.69,54.89,19.83,9.25,5.71,140.64
1000,598,411.38,303.1,54.74,19.8,9.22,5.68,141.16
1000,599,410.43,302.45,54.63,19.78,9.21,5.67,143.7
1000,600,409.52,301.91,54.45,19.69,9.2,5.63,145.17
1000,601,408.61,301.37,54.33,19.66,9.12,5.57,146.12
1000,602,407.74,300.74,54.23,19.6,9.07,5.54,147.03
1000,603,406.86,300.19,54.1,19.53,9.01,5.51,147.73
1000,604,405.95,299.64,53.95,19.41,8.96,5.48,149.92
1000,605,405.0,299.03,53.79,19.34,8.96,5.43,151.45
1000,606,404.09,298.45,53.67,19.23,8.97,5.44,152.44
1000,607,403.21,297.82,53.64,19.18,8.93,5.42,154.28
1000,608,402.41,297.3,53.49,19.13,8.89,5.39,154.77
1000,609,401.53,296.69,53.36,19.1,8.89,5.33,155.1
1000,610,400.72,296.17,53.16,19.08,8.88,5.26,155.95
1000,611,399.88,295.7,53.04,19.05,8.85,5.2,158.51
1000,612,398.95,295.04,52.98,19.0,8.76,5.19,159.77
1000,613,398.07,294.37,52.9,18.99,8.74,5.21,160.16
1000,614,397.21,293.76,52.76,18.92,8.7,5.2,160.87
1000,615,396.31,293.18,52.61,18.88,8.68,5.18,161.88
1000,616,395.5,292.63,52.48,18.88,8.63,5.18,163.91
1000,617,394.79,291.99,52.49,18.87,8.58,5.18,162.46
1000,618,393.94,291.45,52.29,18.84,8.61,5.15,165.83
1000,619,393.11,290.93,52.1,18.74,8.56,5.22,165.42
1000,620,392.24,290.34,51.98,18.74,8.51,5.2,167.44
1000,621,391.42,289.78,51.9,18.71,8.44,5.21,168.02
1000,622,390.61,289.15,51.88,18.63,8.42,5.24,168.12
1000,623,389.78,288.54,51.74,18.52,8.43,5.2,168.75
1000,624,388.9,287.99,51.59,18.44,8.38,5.19,168.41
1000,625,388.05,287.48,51.49,18.4,8.33,5.15,171.14
1000,626,387.18,286.76,51.39,18.38,8.36,5.15,171.99
1000,627,386.33,286.18,51.3,18.28,8.36,5.07,171.37
1000,628,385.49,285.6,51.16,18.23,8.31,5.08,172.01
1000,629,384.7,284.91,51.15,18.17,8.29,5.11,173.39
1000,630,383.91,284.42,51.0,18.12,8.25,5.07,172.74
1000,631,383.0,283.8,50.91,18.05,8.19,5.08,173.06
1000,632,382.17,283.16,50.83,18.05,8.13,5.08,173.89
1000,633,381.36,282.72,50.73,17.92,8.07,5.07,175.94
1000,634,380.48,282.13,50.58,17.86,8.09,5.04,177.02
1000,635,379.59,281.51,50.46,17.79,8.09,5.02,177.0
1000,636,378.75,280.92,50.28,17.8,8.04,4.99,176.51
1000,637,377.93,280.38,50.03,17.82,8.01,4.99,176.8
1000,638,377.1,279.79,49.81,17.79,8.08,4.96,176.24
1000,639,376.16,279.2,49.65,17.76,8.05,4.95,179.88
1000,640,375.34,278.65,49.53,17.74,8.02,4.86,180.3
1000,641,374.55,278.0,49.48,17.76,7.99,4.85,181.16
1000,642,373.69,277.34,49.42,17.73,7.93,4.86,181.07
1000,643,372.85,276.78,49.33,17.62,7.97,4.84,181.19
1000,644,372.05,276.29,49.2,17.62,7.92,4.8,180.91
1000,645,371.15,275.71,49.11,17.57,7.9,4.77,182.41
1000,646,370.3,275.12,48.96,17.56,7.88,4.71,181.88
1000,647,369.52,274.53,48.79,17.52,7.9,4.69,181.84
1000,648,368.72,273.88,48.77,17.48,7.84,4.69,183.17
1000,649,367.87,273.32,48.62,17.4,7.81,4.66,184.33
1000,650,367.2,272.71,48.62,17.3,7.81,4.67,182.85
1000,651,366.36,272.19,48.45,17.25,7.8,4.67,184.48
1000,652,365.59,271.66,48.28,17.2,7.77,4.64,184.51
1000,653,364.75,271.08,48.21,17.11,7.76,4.67,186.45
1000,654,363.89,270.46,48.12,17.1,7.77,4.62,188.92
1000,655,363.09,269.81,48.06,17.05,7.77,4.6,188.62
1000,656,362.29,269.34,47.93,16.97,7.66,4.63,189.48
1000,657,361.44,268.88,47.79,16.88,7.57,4.58,190.24
1000,658,360.69,268.33,47.61,16.86,7.56,4.55,189.69
1000,659,359.8,267.78,47.59,16.73,7.55,4.54,191.81
1000,660,359.0,267.2,47.49,16.6,7.56,4.57,190.78
1000,661,358.17,266.62,47.37,16.63,7.54,4.53,192.43
1000,662,357.31,266.05,47.27,16.6,7.53,4.48,194.74
1000,663,356.49,265.54,47.12,16.5,7.55,4.45,196.54
1000,664,355.71,264.93,47.03,16.53,7.51,4.4,196.23
1000,665,355.01,264.41,46.92,16.49,7.48,4.36,195.96
1000,666,354.17,263.86,46.82,16.46,7.48,4.35,198.45
1000,667,353.39,263.26,46.72,16.47,7.48,4.29,199.52
1000,668,352.65,262.84,46.58,16.39,7.46,4.29,199.75
1000,669,351.84,262.27,46.51,16.37,7.42,4.29,200.53
1000,670,351.1,261.78,46.33,16.33,7.47,4.23,201.07
1000,671,350.33,261.23,46.21,16.25,7.46,4.24,200.77
1000,672,349.45,260.75,46.07,16.21,7.43,4.19,202.86
1000,673,348.69,260.18,45.99,16.18,7.42,4.15,201.17
1000,674,347.97,259.6,46.02,16.16,7.39,4.14,202.06
1000,675,347.16,259.11,45.9,16.08,7.38,4.07,205.55
1000,676,346.3,258.42,45.76,16.11,7.35,4.03,204.19
1000,677,345.52,257.9,45.67,16.02,7.41,4.0,205.16
1000,678,344.69,257.38,45.62,15.95,7.31,3.97,207.19
1000,679,343.96,256.85,45.42,15.88,7.33,3.98,205.19
1000,680,343.16,256.23,45.28,15.97,7.29,3.93,205.66
1000,681,342.41,255.81,45.12,15.9,7.29,3.9,206.22
1000,682,341.71,255.47,44.94,15.87,7.24,3.89,205.67
1000,683,340.86,254.91,44.84,15.88,7.15,3.88,208.86
1000,684,340.0,254.36,44.73,15.87,7.07,3.85,208.51
1000,685,339.24,253.91,44.58,15.79,7.04,3.88,210.12
1000,686,338.46,253.46,44.46,15.76,7.02,3.82,211.69
1000,687,337.74,252.99,44.32,15.73,6.93,3.83,207.74
1000,688,336.89,252.39,44.24,15.68,6.93,3.81,208.53
1000,689,336.11,251.84,44.09,15.63,6.99,3.82,207.07
1000,690,335.27,251.35,43.98,15.63,6.95,3.77,211.95
1000,691,334.5,250.93,43.91,15.53,6.92,3.77,217.78
1000,692,333.75,250.43,43.81,15.48,6.93,3.76,219.05
1000,693,332.92,249.85,43.74,15.35,6.92,3.76,219.05
1000,694,332.17,249.32,43.7,15.27,6.96,3.7,218.03
1000,695,331.42,248.81,43.51,15.28,6.93,3.66,220.08
1000,696,330.78,248.27,43.35,15.3,6.88,3.66,217.42
1000,697,330.04,247.7,43.25,15.27,6.88,3.64,218.63
1000,698,329.33,247.18,43.14,15.25,6.85,3.64,217.03
1000,699,328.59,246.76,43.02,15.19,6.82,3.63,218.16
1000,700,327.95,246.37,42.8,15.15,6.86,3.6,217.58
1000,701,327.31,245.97,42.71,15.08,6.87,3.62,217.41
1000,702,326.65,245.41,42.7,15.04,6.85,3.61,218.63
1000,703,325.94,244.94,42.56,15.03,6.86,3.6,218.77
1000,704,325.19,244.47,42.43,14.94,6.88,3.55,222.39
1000,705,324.45,243.95,42.33,14.92,6.85,3.53,223.83
1000,706,323.63,243.44,42.19,14.94,6.84,3.5,225.83
1000,707,322.95,243.01,42.08,14.87,6.82,3.48,222.66
1000,708,322.34,242.59,42.03,14.81,6.79,3.43,225.16
1000,709,321.58,242.17,41.89,14.77,6.77,3.42,226.84
1000,710,320.87,241.74,41.78,14.67,6.77,3.39,226.72
1000,711,320.16,241.31,41.68,14.57,6.73,3.37,227.07
1000,712,319.59,240.84,41.58,14.56,6.73,3.37,227.02
1000,713,318.81,240.36,41.45,14.52,6.73,3.33,227.11
1000,714,318.14,239.82,41.31,14.52,6.71,3.33,226.84
1000,715,317.45,239.31,41.3,14.51,6.69,3.31,228.37
1000,716,316.76,238.81,41.18,14.48,6.67,3.3,226.74
1000,717,315.98,238.31,41.08,14.37,6.66,3.27,226.48
1000,718,315.24,237.9,40.93,14.25,6.66,3.25,229.96
1000,719,314.51,237.4,40.82,14.14,6.67,3.18,229.33
1000,720,313.74,236.89,40.76,14.08,6.65,3.18,234.55
1000,721,312.91,236.4,40.63,14.0,6.64,3.18,235.27
1000,722,312.26,236.01,40.57,13.9,6.6,3.15,232.99
1000,723,311.57,235.61,40.53,13.85,6.52,3.15,232.83
1000,724,310.89,235.15,40.38,13.81,6.52,3.17,233.73
1000,725,310.09,234.7,40.25,13.77,6.41,3.18,236.07
1000,726,309.46,234.27,40.17,13.74,6.36,3.16,235.46
1000,727,308.82,233.81,40.07,13.73,6.3,3.13,234.69
1000,728,308.15,233.36,39.96,13.72,6.26,3.13,234.22
1000,729,307.48,232.91,39.89,13.69,6.22,3.1,236.88
1000,730,306.8,232.43,39.77,13.66,6.21,3.1,237.38
1000,731,306.08,232.01,39.75,13.58,6.12,3.12,239.78
1000,732,305.39,231.54,39.62,13.54,6.11,3.1,238.91
1000,733,304.8,231.11,39.52,13.45,6.11,3.1,236.66
1000,734,304.21,230.67,39.44,13.4,6.12,3.09,235.65
1000,735,303.48,230.21,39.3,13.38,6.14,3.07,237.45
1000,736,302.74,229.66,39.27,13.34,6.13,3.05,239.17
1000,737,302.1,229.2,39.22,13.27,6.13,3.04,242.82
1000,738,301.35,228.7,39.13,13.27,6.11,3.01,246.34
1000,739,300.67,228.14,39.14,13.15,6.16,2.97,248.53
1000,740,299.92,227.68,39.03,13.12,6.15,2.95,250.81
1000,741,299.23,227.27,38.91,13.02,6.09,2.97,250.08
1000,742,298.58,226.73,38.91,12.97,6.04,2.94,247.72
1000,743,297.97,226.19,38.89,12.96,6.06,2.91,247.62
1000,744,297.28,225.72,38.75,12.9,6.06,2.88,245.98
1000,745,296.59,225.16,38.73,12.89,6.03,2.89,249.7
1000,746,295.91,224.71,38.69,12.87,6.02,2.87,251.56
1000,747,295.26,224.23,38.57,12.85,5.99,2.88,251.8
1000,748,294.62,223.79,38.52,12.85,5.93,2.87,252.94
1000,749,293.93,223.36,38.38,12.86,5.87,2.86,252.8
1000,750,293.34,222.91,38.33,12.86,5.81,2.83,256.05
1000,751,292.59,222.45,38.14,12.8,5.77,2.86,258.47
1000,752,292.04,221.99,38.08,12.79,5.71,2.84,257.39
1000,753,291.4,221.54,37.99,12.63,5.74,2.84,256.95
1000,754,290.77,221.06,37.93,12.61,5.74,2.79,257.05
1000,755,289.94,220.57,37.78,12.57,5.73,2.77,260.42
1000,756,289.27,220.08,37.76,12.54,5.74,2.73,267.54
1000,757,288.7,219.64,37.67,12.48,5.72,2.73,266.12
1000,758,288.07,219.21,37.6,12.45,5.7,2.74,267.55
1000,759,287.43,218.74,37.51,12.4,5.68,2.74,270.89
1000,760,286.89,218.31,37.38,12.4,5.68,2.73,270.05
1000,761,286.23,217.86,37.24,12.37,5.66,2.73,268.95
1000,762,285.49,217.38,37.17,12.26,5.65,2.73,269.7
1000,763,284.86,216.88,37.08,12.26,5.6,2.72,267.85
1000,764,284.11,216.43,37.0,12.22,5.56,2.71,267.84
1000,765,283.47,215.98,36.93,12.18,5.55,2.71,266.61
1000,766,282.73,215.47,36.88,12.12,5.53,2.69,268.19
1000,767,282.12,215.07,36.8,12.03,5.5,2.69,269.78
1000,768,281.59,214.72,36.74,11.99,5.46,2.68,268.29
1000,769,280.93,214.27,36.6,11.99,5.44,2.71,271.38
1000,770,280.34,213.87,36.53,11.92,5.42,2.68,272.19
1000,771,279.76,213.44,36.47,11.86,5.42,2.65,273.34
1000,772,279.22,213.05,36.34,11.86,5.38,2.63,270.31
1000,773,278.67,212.57,36.26,11.89,5.4,2.57,263.85
1000,774,277.97,212.13,36.15,11.84,5.37,2.58,262.83
1000,775,277.44,211.67,36.1,11.78,5.37,2.56,264.37
1000,776,276.8,211.19,36.04,11.71,5.36,2.58,265.87
1000,777,276.16,210.76,35.94,11.7,5.37,2.57,264.95
1000,778,275.62,210.38,35.79,11.67,5.36,2.55,265.92
1000,779,274.95,209.88,35.66,11.67,5.33,2.53,266.43
1000,780,274.32,209.35,35.52,11.69,5.32,2.52,262.9
1000,781,273.81,209.05,35.31,11.66,5.31,2.5,261.04
1000,782,273.35,208.63,35.24,11.61,5.32,2.51,256.31
1000,783,272.59,208.21,35.1,11.55,5.35,2.48,260.24
1000,784,271.93,207.78,34.92,11.58,5.35,2.47,263.47
1000,785,271.42,207.45,34.8,11.55,5.34,2.45,265.11
1000,786,270.83,207.06,34.71,11.45,5.36,2.45,268.27
1000,787,270.13,206.71,34.56,11.44,5.33,2.47,268.78
1000,788,269.49,206.27,34.43,11.33,5.31,2.46,270.07
1000,789,268.85,205.88,34.39,11.27,5.31,2.43,272.4
1000,790,268.23,205.52,34.33,11.26,5.27,2.41,274.91
1000,791,267.67,205.05,34.31,11.22,5.28,2.38,274.61
1000,792,266.89,204.6,34.19,11.13,5.31,2.38,279.83
1000,793,266.33,204.28,34.03,11.07,5.29,2.36,278.36
1000,794,265.59,203.77,33.9,11.01,5.34,2.34,279.15
1000,795,264.88,203.35,33.81,10.95,5.29,2.35,279.67
1000,796,264.24,202.89,33.72,10.9,5.26,2.29,278.26
1000,797,263.73,202.55,33.62,10.82,5.27,2.28,274.21
1000,798,263.24,202.16,33.56,10.8,5.28,2.27,274.89
1000,799,262.65,201.76,33.46,10.8,5.23,2.26,277.82
1000,800,262.21,201.52,33.33,10.67,5.24,2.27,279.36
1000,801,261.73,201.13,33.24,10.63,5.22,2.25,274.75
1000,802,261.22,200.67,33.18,10.6,5.23,2.25,278.87
1000,803,260.65,200.24,33.08,10.61,5.2,2.27,277.77
1000,804,260.09,199.87,32.92,10.62,5.18,2.28,278.8
1000,805,259.42,199.45,32.82,10.63,5.09,2.28,280.46
1000,806,258.84,199.09,32.76,10.58,5.07,2.26,284.75
1000,807,258.36,198.68,32.64,10.58,5.09,2.26,284.67
1000,808,257.68,198.29,32.51,10.57,5.05,2.22,285.73
1000,809,257.13,197.91,32.35,10.58,4.99,2.22,284.24
1000,810,256.51,197.53,32.26,10.58,4.9,2.2,284.21
1000,811,255.97,197.12,32.21,10.51,4.89,2.19,284.27
1000,812,255.42,196.73,32.1,10.47,4.88,2.2,285.57
1000,813,254.97,196.36,32.0,10.44,4.88,2.18,278.85
1000,814,254.39,195.98,31.88,10.46,4.85,2.18,281.75
1000,815,253.81,195.67,31.73,10.41,4.79,2.16,284.14
1000,816,253.23,195.4,31.58,10.36,4.76,2.15,286.64
1000,817,252.73,195.07,31.49,10.33,4.69,2.15,286.69
1000,818,252.17,194.65,31.44,10.32,4.67,2.13,286.76
1000,819,251.65,194.28,31.34,10.33,4.61,2.13,289.38
1000,820,251.05,193.95,31.21,10.27,4.58,2.09,287.13
1000,821,250.4,193.48,31.06,10.3,4.51,2.06,287.35
1000,822,249.81,193.09,31.06,10.22,4.51,2.01,287.84
1000,823,249.25,192.61,31.1,10.21,4.49,1.99,288.41
1000,824,248.69,192.18,31.05,10.19,4.46,2.02,286.45
1000,825,248.16,191.79,31.03,10.12,4.41,2.02,287.02
1000,826,247.48,191.45,30.89,10.09,4.38,2.03,293.82
1000,827,246.96,191.06,30.83,10.05,4.34,2.01,291.87
1000,828,246.3,190.53,30.76,9.99,4.34,2.01,292.28
1000,829,245.74,190.19,30.64,9.92,4.32,2.02,287.71
1000,830,245.2,189.85,30.52,9.86,4.3,2.02,288.43
1000,831,244.81,189.57,30.4,9.85,4.31,1.99,286.95
1000,832,244.3,189.3,30.31,9.77,4.29,2.0,287.9
1000,833,243.74,188.96,30.18,9.76,4.27,2.0,290.86
1000,834,243.29,188.65,30.13,9.74,4.25,1.98,295.53
1000,835,242.72,188.42,29.99,9.7,4.23,1.98,300.09
1000,836,242.29,188.09,29.97,9.65,4.18,1.96,297.01
1000,837,241.93,187.8,29.9,9.63,4.16,1.95,288.93
1000,838,241.5,187.42,29.79,9.6,4.17,1.94,286.39
1000,839,240.92,186.98,29.66,9.6,4.15,1.96,289.8
1000,840,240.35,186.59,29.61,9.56,4.12,1.97,292.79
