n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,146,854.39,761.83,68.24,14.36,4.39,2.03,12.06
1000,147,853.39,760.5,68.48,14.35,4.41,2.04,12.28
1000,148,852.39,759.28,68.51,14.43,4.47,2.01,12.4
1000,149,851.4,757.93,68.67,14.57,4.5,2.0,12.47
1000,150,850.4,756.64,68.87,14.61,4.49,1.99,12.67
1000,151,849.42,755.38,69.09,14.59,4.5,2.02,12.9
1000,152,848.42,754.07,69.28,14.56,4.57,2.08,13.11
1000,153,847.42,752.68,69.53,14.61,4.59,2.13,13.22
1000,154,846.42,751.35,69.65,14.73,4.6,2.16,13.4
1000,155,845.42,750.15,69.63,14.87,4.63,2.16,13.77
1000,156,844.42,748.83,69.77,14.94,4.68,2.16,13.9
1000,157,843.46,747.55,69.88,15.05,4.72,2.16,14.13
1000,158,842.46,746.32,70.03,15.06,4.71,2.19,14.38
1000,159,841.48,745.15,70.14,15.13,4.67,2.14,14.67
1000,160,840.48,743.73,70.39,15.2,4.73,2.15,14.85
1000,161,839.48,742.31,70.68,15.2,4.78,2.19,14.97
1000,162,838.5,740.96,70.96,15.18,4.82,2.2,15.13
1000,163,837.5,739.75,71.06,15.2,4.86,2.24,15.52
1000,164,836.52,738.58,71.2,15.22,4.94,2.24,16.06
1000,165,835.53,737.32,71.37,15.18,4.93,2.34,16.17
1000,166,834.53,736.21,71.42,15.15,4.99,2.32,16.57
1000,167,833.56,734.89,71.62,15.23,5.06,2.3,16.83
1000,168,832.57,733.61,71.75,15.26,5.14,2.32,17.08
1000,169,831.58,732.45,71.78,15.31,5.17,2.32,17.37
1000,170,830.59,731.25,71.89,15.32,5.22,2.32,17.85
1000,171,829.63,730.04,71.98,15.37,5.26,2.35,17.9
1000,172,828.65,728.89,71.99,15.41,5.34,2.35,18.22
1000,173,827.65,727.74,72.02,15.45,5.43,2.31,18.56
1000,174,826.67,726.61,71.89,15.66,5.44,2.3,18.76
1000,175,825.71,725.37,71.98,15.76,5.48,2.34,18.85
1000,176,824.71,724.19,72.11,15.73,5.45,2.38,19.14
1000,177,823.71,723.04,72.17,15.77,5.46,2.41,19.58
1000,178,822.71,721.85,72.24,15.84,5.45,2.41,19.72
1000,179,821.74,720.65,72.47,15.79,5.42,2.46,20.44
1000,180,820.76,719.35,72.71,15.85,5.41,2.45,20.69
1000,181,819.78,718.12,72.8,15.89,5.48,2.45,20.86
1000,182,818.78,716.84,72.95,15.99,5.45,2.45,21.1
1000,183,817.78,715.59,73.13,16.04,5.43,2.47,21.54
1000,184,816.78,714.47,73.27,16.05,5.37,2.46,21.96
1000,185,815.79,713.23,73.41,16.12,5.35,2.46,22.25
1000,186,814.84,712.15,73.43,16.12,5.35,2.53,22.47
1000,187,813.86,710.94,73.53,16.22,5.35,2.49,22.73
1000,188,812.86,709.81,73.56,16.3,5.39,2.48,23.44
1000,189,811.86,708.74,73.56,16.37,5.37,2.47,23.96
1000,190,810.86,707.57,73.65,16.42,5.39,2.45,25.09
1000,191,809.9,706.39,73.69,16.5,5.47,2.44,25.26
1000,192,808.9,705.33,73.61,16.55,5.52,2.47,25.53
1000,193,807.97,704.15,73.74,16.65,5.56,2.47,25.92
1000,194,806.97,702.95,73.84,16.71,5.6,2.47,26.24
1000,195,806.02,701.85,73.83,16.74,5.7,2.46,26.3
1000,196,805.06,700.77,73.69,16.94,5.73,2.44,26.53
1000,197,804.06,699.52,73.8,17.03,5.8,2.41,26.9
1000,198,803.06,698.43,73.87,17.03,5.81,2.4,27.5
1000,199,802.14,697.3,73.92,17.12,5.85,2.42,27.73
1000,200,801.17,696.13,73.97,17.22,5.89,2.45,28.22
1000,201,800.19,695.0,74.1,17.18,5.95,2.45,28.71
1000,202,799.24,693.8,74.3,17.17,5.95,2.47,29.03
1000,203,798.31,692.84,74.34,17.16,5.92,2.49,29.52
1000,204,797.34,691.65,74.36,17.32,5.94,2.47,29.77
1000,205,796.37,690.5,74.51,17.26,6.0,2.51,30.36
1000,206,795.37,689.32,74.69,17.33,5.96,2.48,30.95
1000,207,794.38,688.14,74.82,17.43,5.96,2.44,31.65
1000,208,793.39,687.1,74.87,17.38,6.02,2.43,32.38
1000,209,792.4,685.99,74.96,17.43,6.04,2.37,33.06
1000,210,791.42,684.87,75.11,17.4,6.02,2.39,33.76
1000,211,790.47,683.79,75.13,17.47,6.07,2.34,34.13
1000,212,789.51,682.74,75.09,17.5,6.09,2.4,34.51
1000,213,788.55,681.64,75.19,17.49,6.1,2.42,34.87
1000,214,787.57,680.37,75.34,17.57,6.17,2.41,35.18
1000,215,786.63,679.33,75.31,17.66,6.18,2.46,35.65
1000,216,785.66,678.23,75.31,17.76,6.16,2.47,35.77
1000,217,784.75,677.15,75.4,17.83,6.15,2.47,36.17
1000,218,783.78,676.06,75.43,17.84,6.18,2.5,36.65
1000,219,782.8,674.99,75.47,17.81,6.19,2.53,36.95
1000,220,781.87,673.99,75.56,17.71,6.25,2.53,37.41
1000,221,780.9,672.99,75.57,17.78,6.27,2.48,38.74
1000,222,779.94,671.87,75.6,17.81,6.31,2.5,39.05
1000,223,778.97,670.69,75.76,17.82,6.34,2.52,39.4
1000,224,777.97,669.63,75.89,17.77,6.31,2.52,40.18
1000,225,776.99,668.47,75.97,17.88,6.31,2.54,40.62
1000,226,776.07,667.46,76.0,17.82,6.43,2.53,40.7
1000,227,775.1,666.41,76.06,17.83,6.48,2.6,42.07
1000,228,774.15,665.3,76.1,17.93,6.49,2.57,42.46
1000,229,773.25,664.29,76.15,17.96,6.49,2.58,42.91
1000,230,772.3,663.11,76.24,18.04,6.52,2.56,43.16
1000,231,771.33,662.0,76.39,18.06,6.52,2.59,44.06
1000,232,770.4,660.9,76.43,18.11,6.55,2.57,44.56
1000,233,769.42,659.82,76.49,18.13,6.54,2.6,45.37
1000,234,768.51,658.73,76.61,18.13,6.53,2.62,45.24
1000,235,767.54,657.65,76.75,18.15,6.53,2.59,45.96
1000,236,766.59,656.56,76.85,18.13,6.58,2.58,46.0
1000,237,765.71,655.58,76.88,18.12,6.65,2.59,46.75
1000,238,764.74,654.41,77.03,18.12,6.72,2.56,48.1
1000,239,763.76,653.34,77.08,18.08,6.81,2.54,48.76
1000,240,762.79,652.18,77.16,18.22,6.86,2.48,49.89
1000,241,761.88,651.14,77.28,18.26,6.82,2.52,50.71
1000,242,760.95,650.22,77.17,18.39,6.79,2.53,51.83
1000,243,760.06,649.26,77.1,18.49,6.83,2.51,52.02
1000,244,759.15,648.32,77.12,18.49,6.87,2.51,52.4
1000,245,758.23,647.24,77.23,18.58,6.81,2.5,52.95
1000,246,757.34,646.09,77.31,18.7,6.86,2.49,53.23
1000,247,756.42,644.93,77.41,18.81,6.9,2.47,53.93
1000,248,755.47,643.94,77.41,18.86,6.9,2.48,54.82
1000,249,754.58,642.92,77.45,18.93,6.89,2.5,55.48
1000,250,753.66,641.93,77.46,18.99,6.9,2.49,55.37
1000,251,752.74,640.92,77.42,19.14,6.86,2.51,55.58
1000,252,751.84,639.83,77.54,19.15,6.89,2.52,56.06
1000,253,750.92,638.64,77.7,19.25,6.88,2.54,56.36
1000,254,749.96,637.52,77.82,19.25,6.9,2.55,56.98
1000,255,749.01,636.43,77.81,19.31,6.96,2.58,57.15
1000,256,748.13,635.34,77.98,19.32,6.95,2.59,57.25
1000,257,747.16,634.25,78.13,19.36,6.92,2.6,58.81
1000,258,746.31,633.22,78.22,19.37,6.97,2.61,58.99
1000,259,745.47,632.26,78.24,19.43,7.01,2.6,59.04
1000,260,744.58,631.27,78.32,19.44,6.97,2.61,59.06
1000,261,743.65,630.23,78.3,19.54,6.95,2.62,59.6
1000,262,742.77,629.38,78.28,19.56,6.95,2.62,60.37
1000,263,741.84,628.43,78.24,19.62,6.96,2.65,61.18
1000,264,740.96,627.57,78.23,19.6,6.95,2.67,62.42
1000,265,740.02,626.64,78.27,19.65,6.89,2.69,64.33
1000,266,739.09,625.69,78.16,19.76,6.87,2.74,65.53
1000,267,738.19,624.62,78.12,19.92,6.82,2.79,65.27
1000,268,737.35,623.69,78.11,19.88,6.94,2.83,66.06
1000,269,736.4,622.66,78.01,20.0,7.0,2.83,66.61
1000,270,735.57,621.72,78.09,20.02,6.98,2.9,66.93
1000,271,734.71,620.78,78.06,20.03,7.05,2.94,67.46
1000,272,733.83,619.78,78.1,20.08,7.13,2.93,68.09
1000,273,732.87,618.69,78.21,20.06,7.18,2.94,68.46
1000,274,732.0,617.79,78.2,20.11,7.21,2.92,69.38
1000,275,731.09,616.99,78.17,20.1,7.22,2.89,71.42
1000,276,730.12,615.99,78.17,20.11,7.27,2.92,73.51
1000,277,729.24,615.01,78.27,20.13,7.28,2.9,74.41
1000,278,728.48,614.09,78.32,20.17,7.3,2.89,73.64
1000,279,727.59,613.17,78.24,20.28,7.31,2.86,74.48
1000,280,726.74,612.18,78.33,20.32,7.33,2.85,74.88
1000,281,725.8,611.17,78.34,20.4,7.35,2.86,75.25
1000,282,724.96,610.29,78.27,20.48,7.39,2.9,75.33
1000,283,724.09,609.28,78.41,20.48,7.43,2.88,76.18
1000,284,723.22,608.36,78.34,20.54,7.43,2.91,76.34
1000,285,722.36,607.46,78.37,20.53,7.44,2.9,77.59
1000,286,721.42,606.48,78.38,20.53,7.5,2.95,80.42
1000,287,720.59,605.42,78.57,20.56,7.51,2.95,80.89
1000,288,719.69,604.63,78.49,20.51,7.57,2.94,82.89
1000,289,718.81,603.67,78.51,20.6,7.57,2.94,83.5
1000,290,718.01,602.82,78.56,20.54,7.58,2.96,83.4
1000,291,717.13,601.88,78.57,20.57,7.6,2.96,83.96
1000,292,716.28,600.92,78.66,20.59,7.58,2.99,84.42
1000,293,715.37,600.0,78.67,20.54,7.65,2.98,85.55
1000,294,714.57,598.97,78.81,20.58,7.71,2.97,85.56
1000,295,713.73,598.06,78.75,20.67,7.81,2.96,87.12
1000,296,712.88,597.02,78.89,20.71,7.83,2.95,87.47
1000,297,712.17,596.2,78.83,20.72,7.84,3.0,86.04
1000,298,711.35,595.44,78.75,20.74,7.86,2.99,86.46
1000,299,710.57,594.64,78.7,20.76,7.87,2.98,87.39
1000,300,709.72,593.74,78.67,20.84,7.86,3.01,88.47
1000,301,708.89,592.79,78.73,20.86,7.9,3.0,88.79
1000,302,708.08,591.93,78.64,20.92,7.96,3.03,89.5
1000,303,707.24,590.96,78.63,20.99,7.95,3.07,88.5
1000,304,706.4,590.03,78.78,20.97,7.95,3.1,90.2
1000,305,705.59,589.15,78.75,20.96,8.05,3.13,91.46
1000,306,704.77,588.34,78.62,21.04,8.04,3.17,91.9
1000,307,703.91,587.46,78.63,21.02,8.09,3.14,92.56
1000,308,703.09,586.49,78.68,20.95,8.13,3.21,91.87
1000,309,702.3,585.69,78.61,21.02,8.1,3.22,92.19
1000,310,701.41,584.72,78.67,21.08,8.1,3.21,94.01
1000,311,700.55,583.81,78.61,21.09,8.14,3.24,94.12
1000,312,699.73,582.93,78.64,21.09,8.15,3.28,95.03
1000,313,698.96,582.12,78.56,21.09,8.22,3.3,94.98
1000,314,698.12,581.18,78.64,21.04,8.25,3.32,96.28
1000,315,697.32,580.31,78.68,21.08,8.23,3.36,97.86
1000,316,696.59,579.56,78.71,21.02,8.23,3.35,97.86
1000,317,695.74,578.67,78.67,21.06,8.25,3.34,97.51
1000,318,694.85,577.76,78.66,21.09,8.21,3.38,99.04
1000,319,694.14,576.92,78.68,21.1,8.22,3.38,97.97
1000,320,693.45,576.03,78.73,21.12,8.23,3.44,97.6
1000,321,692.61,575.07,78.77,21.17,8.21,3.48,98.02
1000,322,691.75,574.17,78.71,21.23,8.28,3.46,101.5
1000,323,690.95,573.29,78.65,21.22,8.31,3.51,100.46
1000,324,690.11,572.36,78.69,21.23,8.32,3.48,99.36
1000,325,689.28,571.48,78.75,21.24,8.36,3.47,101.13
1000,326,688.62,570.71,78.77,21.32,8.33,3.45,100.61
1000,327,687.95,569.92,78.76,21.36,8.36,3.47,99.62
1000,328,687.15,569.01,78.87,21.35,8.38,3.44,100.29
1000,329,686.47,568.21,78.83,21.38,8.36,3.44,99.14
1000,330,685.77,567.33,78.88,21.47,8.37,3.48,99.93
1000,331,684.97,566.37,78.92,21.54,8.34,3.56,101.18
1000,332,684.1,565.46,78.92,21.59,8.35,3.54,102.81
1000,333,683.32,564.63,78.92,21.68,8.33,3.56,103.75
1000,334,682.49,563.87,78.82,21.71,8.32,3.56,103.29
1000,335,681.71,563.14,78.78,21.73,8.29,3.55,104.63
1000,336,681.0,562.32,78.81,21.77,8.31,3.54,103.84
1000,337,680.23,561.36,78.96,21.77,8.3,3.59,103.32
1000,338,679.33,560.25,79.08,21.74,8.35,3.62,103.79
1000,339,678.6,559.41,79.04,21.87,8.31,3.65,103.88
1000,340,677.82,558.5,79.11,21.93,8.29,3.64,105.04
1000,341,677.01,557.7,79.05,21.95,8.32,3.63,105.41
1000,342,676.22,556.93,78.9,22.05,8.33,3.63,106.22
1000,343,675.44,556.04,78.89,22.12,8.4,3.64,106.21
1000,344,674.7,555.14,78.89,22.17,8.4,3.68,105.03
1000,345,673.96,554.21,78.93,22.26,8.4,3.69,104.57
1000,346,673.29,553.41,78.9,22.34,8.45,3.67,103.4
1000,347,672.57,552.68,78.9,22.34,8.43,3.68,104.56
1000,348,671.78,551.86,78.87,22.39,8.45,3.69,107.21
1000,349,671.11,551.1,78.8,22.44,8.51,3.7,107.72
1000,350,670.4,550.26,78.8,22.52,8.51,3.73,107.25
1000,351,669.66,549.35,78.77,22.56,8.57,3.75,104.48
1000,352,668.92,548.55,78.75,22.57,8.62,3.77,106.0
1000,353,668.19,547.86,78.65,22.5,8.68,3.8,106.34
1000,354,667.51,547.15,78.61,22.48,8.72,3.84,106.22
1000,355,666.83,546.51,78.48,22.47,8.72,3.92,106.3
1000,356,666.06,545.57,78.49,22.6,8.75,3.94,105.4
1000,357,665.29,544.8,78.46,22.58,8.8,3.95,109.07
1000,358,664.57,543.91,78.54,22.58,8.81,4.0,108.31
1000,359,663.87,543.2,78.44,22.61,8.79,4.01,106.71
1000,360,663.21,542.4,78.45,22.6,8.79,4.03,104.52
1000,361,662.44,541.46,78.53,22.59,8.85,4.02,105.85
1000,362,661.74,540.61,78.53,22.62,8.85,4.03,105.67
1000,363,661.11,539.86,78.47,22.76,8.83,4.06,104.61
1000,364,660.39,539.07,78.32,22.9,8.8,4.07,103.37
1000,365,659.67,538.41,78.14,23.02,8.8,4.12,103.5
1000,366,658.89,537.54,78.06,23.12,8.8,4.11,103.04
1000,367,658.22,536.78,78.13,23.12,8.82,4.1,103.65
1000,368,657.49,536.01,78.09,23.13,8.8,4.15,103.95
1000,369,656.76,535.2,78.05,23.18,8.84,4.16,104.42
1000,370,656.01,534.43,78.09,23.17,8.86,4.17,108.24
1000,371,655.23,533.63,78.04,23.21,8.84,4.18,108.58
1000,372,654.49,533.03,77.9,23.24,8.79,4.22,111.59
1000,373,653.76,532.22,77.86,23.29,8.8,4.23,110.41
1000,374,652.87,531.29,77.86,23.33,8.8,4.23,110.78
1000,375,652.07,530.45,77.94,23.32,8.73,4.32,113.15
1000,376,651.34,529.7,77.94,23.26,8.77,4.36,114.24
1000,377,650.66,528.86,77.95,23.27,8.88,4.36,114.25
1000,378,649.92,528.0,77.9,23.32,8.9,4.38,113.16
1000,379,649.17,527.21,77.87,23.34,8.89,4.4,114.04
1000,380,648.42,526.46,77.86,23.33,8.92,4.38,114.98
1000,381,647.79,525.68,77.87,23.4,8.95,4.38,114.4
1000,382,647.16,525.04,77.73,23.45,9.01,4.39,113.79
1000,383,646.41,524.24,77.67,23.5,8.99,4.44,114.19
1000,384,645.77,523.51,77.67,23.52,8.98,4.46,113.37
1000,385,645.09,522.91,77.57,23.46,9.03,4.47,115.88
1000,386,644.42,522.08,77.53,23.51,9.07,4.47,113.72
1000,387,643.65,521.5,77.37,23.46,9.11,4.49,116.94
1000,388,642.94,520.65,77.37,23.49,9.17,4.51,116.16
1000,389,642.16,519.85,77.4,23.52,9.21,4.52,119.23
1000,390,641.46,519.12,77.29,23.6,9.24,4.5,118.47
1000,391,640.69,518.21,77.38,23.66,9.22,4.52,119.58
1000,392,639.95,517.45,77.39,23.65,9.23,4.52,119.18
1000,393,639.26,516.75,77.32,23.59,9.3,4.55,121.08
1000,394,638.48,515.96,77.33,23.55,9.37,4.58,124.89
1000,395,637.73,515.26,77.22,23.57,9.33,4.65,127.0
1000,396,637.01,514.52,77.17,23.55,9.36,4.69,127.49
1000,397,636.27,513.82,77.08,23.54,9.35,4.76,126.88
1000,398,635.65,513.17,77.02,23.51,9.34,4.81,124.59
1000,399,634.99,512.5,76.98,23.58,9.36,4.79,125.91
1000,400,634.29,511.87,76.8,23.58,9.41,4.81,124.32
1000,401,633.64,511.18,76.73,23.52,9.43,4.87,124.1
1000,402,632.96,510.49,76.63,23.57,9.46,4.87,124.35
1000,403,632.33,509.79,76.63,23.61,9.45,4.87,126.04
1000,404,631.65,508.95,76.63,23.68,9.48,4.91,126.49
1000,405,630.93,508.11,76.61,23.74,9.51,4.92,127.59
1000,406,630.19,507.27,76.69,23.67,9.53,4.96,127.68
1000,407,629.44,506.47,76.55,23.79,9.6,4.94,128.54
1000,408,628.78,505.68,76.57,23.84,9.61,4.96,128.52
1000,409,628.07,504.85,76.63,23.8,9.61,5.02,128.6
1000,410,627.31,504.04,76.57,23.92,9.6,5.06,130.65
1000,411,626.76,503.36,76.48,23.94,9.61,5.1,124.96
1000,412,626.08,502.54,76.5,23.95,9.65,5.12,126.4
1000,413,625.44,501.81,76.59,23.89,9.7,5.13,126.87
1000,414,624.77,501.01,76.66,23.91,9.71,5.16,126.25
1000,415,623.99,500.24,76.65,23.86,9.73,5.16,128.11
1000,416,623.41,499.56,76.7,23.79,9.75,5.17,128.11
1000,417,622.76,498.83,76.66,23.85,9.81,5.17,129.78
1000,418,622.09,498.13,76.58,23.85,9.8,5.18,127.68
1000,419,621.47,497.42,76.57,23.83,9.88,5.16,127.68
1000,420,620.82,496.59,76.64,23.86,9.88,5.12,125.9
