x,interval_begins,interval_ends,mean,analytical
0.083,0.0,0.001,7.7e-05,8.491127595225446e-05
0.084,0.0,0.001,8.2e-05,8.906623332313294e-05
0.085,0.0,0.001,8.4e-05,9.335834860489068e-05
0.086,0.0,0.001,9.2e-05,9.778962738171426e-05
0.087,0.0,0.001,9.7e-05,0.00010236203869131521
0.088,0.0,0.001,0.000101,0.00010707751393289805
0.089,0.0,0.001,0.000107,0.00011193794581468007
0.09,0.0,0.001,0.00011300000000000001,0.00011694518734090395
0.091,0.0,0.001,0.000114,0.00012210105083825128
0.092,0.0,0.001,0.000117,0.0001274073070215297
0.093,0.0,0.001,0.000123,0.00013286568409847375
0.094,0.0,0.001,0.000126,0.00013847786691346942
0.095,0.0,0.001,0.000134,0.00014424549612998238
0.096,0.0,0.001,0.000136,0.00015017016745144264
0.097,0.0,0.001,0.000143,0.0001562534308803111
0.098,0.0,0.001,0.000148,0.00016249679001503016
0.099,0.0,0.001,0.000154,0.00016890170138453566
0.1,0.0,0.001,0.000161,0.00017546957381998538
0.101,0.0,0.001,0.000166,0.00018220176786333997
0.102,0.0,0.001,0.00017800000000000002,0.0001890995952124094
0.103,0.0,0.001,0.000186,0.00019616431820196367
0.104,0.0,0.001,0.00019,0.00020339714932048492
0.105,0.0,0.001,0.000193,0.00021079925076212486
0.106,0.0,0.001,0.0002,0.0002183717340134166
0.107,0.0,0.001,0.000203,0.00022611565947427192
0.108,0.0,0.001,0.000213,0.00023403203611278663
0.109,0.0,0.001,0.000221,0.00024212182115336268
0.11,0.0,0.001,0.00023,0.0002503859197976428
0.111,0.0,0.001,0.00024,0.00025882518497774635
0.112,0.0,0.001,0.000246,0.0002674404171412831
0.113,0.0,0.001,0.000257,0.00027623236406761336
0.114,0.0,0.001,0.000265,0.00028520172071481764
0.115,0.0,0.001,0.000277,0.0002943491290968266
0.116,0.0,0.001,0.000291,0.00030367517819016287
0.117,0.0,0.001,0.000295,0.000313180403869734
0.118,0.0,0.001,0.000306,0.00032286528887311443
0.119,0.0,0.001,0.00031800000000000003,0.00033273026279275093
0.12,0.0,0.001,0.000328,0.0003427757020955179
0.121,0.0,0.001,0.000341,0.0003530019301690524
0.122,0.0,0.001,0.00035,0.0003634092173942889
0.123,0.0,0.001,0.000375,0.0003739977812436196
0.124,0.0,0.002,0.000382,0.0003847677864040968
0.125,0.0,0.002,0.000389,0.0003957193449250998
0.126,0.0,0.002,0.0004,0.00040685251638988585
0.127,0.0,0.002,0.00041600000000000003,0.00041816730811044145
0.128,0.0,0.002,0.000424,0.0004296636753450568
0.129,0.0,0.002,0.000438,0.00044134152153804364
0.13,0.0,0.002,0.000444,0.0004532006985810179
0.131,0.0,0.002,0.000455,0.0004652410070951715
0.132,0.0,0.002,0.000464,0.00047746219673395975
0.133,0.0,0.002,0.00048300000000000003,0.0004898639665056326
0.134,0.0,0.002,0.000492,0.0005024459651150402
0.135,0.0,0.002,0.000512,0.0005152077913241507
0.136,0.0,0.002,0.000524,0.0005281489943307118
0.137,0.0,0.002,0.000537,0.0005412690741645062
0.138,0.0,0.002,0.000544,0.0005545674821006371
0.139,0.0,0.002,0.000554,0.0005680436210893027
0.14,0.0,0.002,0.000566,0.000581696846201508
0.141,0.0,0.002,0.0005870000000000001,0.0005955264650901731
0.142,0.0,0.002,0.000599,0.0006095317384661094
0.143,0.0,0.002,0.000622,0.0006237118805883196
0.144,0.0,0.002,0.000639,0.0006380660597681107
0.145,0.0,0.002,0.000656,0.0006525933988864875
0.146,0.0,0.002,0.0006670000000000001,0.000667292975924322
0.147,0.0,0.002,0.000683,0.0006821638245047848
0.148,0.0,0.002,0.000697,0.0006972049344475343
0.149,0.0,0.002,0.000713,0.0007124152523341774
0.15,0.0,0.002,0.000728,0.0007277936820844957
0.151,0.0,0.002,0.000753,0.0007433390855429705
0.152,0.0,0.002,0.000767,0.0007590502830751169
0.153,0.0,0.002,0.000778,0.000774926054173162
0.154,0.0,0.002,0.0008010000000000001,0.0007909651380706034
0.155,0.0,0.002,0.0008190000000000001,0.0008071662343651868
0.156,0.0,0.002,0.0008370000000000001,0.0008235280036498571
0.157,0.0,0.002,0.000857,0.0008400490681512396
0.158,0.0,0.002,0.000866,0.0008567280123752069
0.159,0.0,0.003,0.000878,0.0008735633837591145
0.16,0.0,0.003,0.000891,0.0008905536933302716
0.161,0.0,0.003,0.000907,0.0009076974163702387
0.162,0.0,0.003,0.000921,0.0009249929930845407
0.163,0.0,0.003,0.000932,0.0009424388292773948
0.164,0.0,0.003,0.000947,0.0009600332970310604
0.165,0.0,0.003,0.0009570000000000001,0.0009777747353894239
0.166,0.0,0.003,0.000974,0.0009956614510454385
0.167,0.0,0.003,0.000989,0.001013691719032047
0.168,0.0,0.003,0.001003,0.0010318637834162226
0.169,0.0,0.003,0.001019,0.0010501758579957708
0.17,0.0,0.003,0.001037,0.00106862612699854
0.171,0.0,0.003,0.00106,0.0010872127457836993
0.172,0.0,0.003,0.001067,0.0011059338415447444
0.173,0.0,0.003,0.0010890000000000001,0.001124787514013911
0.174,0.0,0.003,0.001105,0.0011437718361676512
0.175,0.0,0.003,0.001122,0.0011628848549328987
0.176,0.0,0.003,0.001145,0.0011821245918937615
0.177,0.0,0.003,0.001162,0.001201489043998399
0.178,0.0,0.003,0.001193,0.0012209761842657339
0.179,0.0,0.003,0.001207,0.0012405839624917603
0.18,0.0,0.003,0.001229,0.00126031030595513
0.181,0.0,0.003,0.001251,0.0012801531201217745
0.182,0.0,0.003,0.001274,0.0013001102893482697
0.183,0.0,0.003,0.0013,0.001320179677583706
0.184,0.0,0.003,0.001324,0.0013403591290697904
0.185,0.0,0.003,0.001345,0.001360646469038963
0.186,0.0,0.003,0.0013650000000000001,0.0013810395044102455
0.187,0.0,0.003,0.001384,0.0014015360244826378
0.188,0.0,0.003,0.001399,0.0014221338016257917
0.189,0.0,0.003,0.001426,0.0014428305919677769
0.19,0.0,0.003,0.001433,0.0014636241360796965
0.191,0.0,0.003,0.001443,0.0014845121596569696
0.192,0.0,0.004,0.001465,0.0015054923741970546
0.193,0.0,0.004,0.001483,0.0015265624776734427
0.194,0.0,0.004,0.00151,0.001547720155205708
0.195,0.0,0.004,0.001525,0.0015689630797254585
0.196,0.0,0.004,0.001544,0.0015902889126379717
0.197,0.0,0.004,0.001552,0.001611695304479396
0.198,0.0,0.004,0.001577,0.0016331798955692897
0.199,0.0,0.004,0.0016020000000000001,0.0016547403166584007
0.2,0.0,0.004,0.001629,0.001676374189571476
0.201,0.0,0.004,0.0016560000000000001,0.0016980791278449973
0.202,0.0,0.004,0.00168,0.0017198527373596636
0.203,0.0,0.004,0.001697,0.0017416926169675124
0.204,0.0,0.004,0.001719,0.0017635963591135138
0.205,0.0,0.004,0.0017410000000000001,0.0017855615504515565
0.206,0.0,0.004,0.001763,0.0018075857724546406
0.207,0.0,0.004,0.001782,0.0018296666020192222
0.208,0.0,0.004,0.001797,0.0018518016120635534
0.209,0.0,0.004,0.001825,0.0018739883721199295
0.21,0.0,0.004,0.001864,0.0018962244489207406
0.211,0.0,0.004,0.0018880000000000001,0.001918507406978218
0.212,0.0,0.004,0.001915,0.001940834809157796
0.213,0.0,0.004,0.0019450000000000001,0.0019632042172449873
0.214,0.0,0.004,0.001962,0.0019856131925056995
0.215,0.0,0.004,0.00197,0.0020080592962399063
0.216,0.0,0.004,0.001977,0.0020305400903285926
0.217,0.0,0.004,0.00201,0.0020530531377739177
0.218,0.0,0.004,0.0020310000000000003,0.002075596003232509
0.219,0.0,0.004,0.00206,0.0020981662535418453
0.22,0.0,0.004,0.002082,0.0021207614582396473
0.221,0.0,0.004,0.0021190000000000002,0.0021433791900762438
0.222,0.0,0.005,0.002131,0.002166017025519843
0.223,0.0,0.004,0.002138,0.0021886725452546683
0.224,0.0,0.005,0.0021650000000000003,0.0022113433346719227
0.225,0.0,0.005,0.002186,0.002234026984353532
0.226,0.0,0.005,0.0022040000000000002,0.002256721090548624
0.227,0.0,0.005,0.002235,0.0022794232556427366
0.228,0.0,0.005,0.002262,0.002302131088619695
0.229,0.0,0.005,0.002274,0.002324842205516144
0.23,0.0,0.005,0.002301,0.002347554229868732
0.231,0.0,0.005,0.002323,0.00237026479315388
0.232,0.0,0.005,0.0023380000000000002,0.0023929715352201722
0.233,0.0,0.005,0.00235,0.0024156721047133155
0.234,0.0,0.005,0.002383,0.0024383641594936745
0.235,0.0,0.005,0.002414,0.002461045367046376
0.236,0.0,0.005,0.002441,0.0024837134048839703
0.237,0.0,0.005,0.00246,0.0025063659609416418
0.238,0.0,0.005,0.0024820000000000003,0.002529000733964992
0.239,0.0,0.005,0.002511,0.002551615433890376
0.24,0.0,0.005,0.002537,0.0025742077822178116
0.241,0.0,0.005,0.002571,0.002596775512376453
0.242,0.0,0.005,0.0025800000000000003,0.002619316370082663
0.243,0.0,0.005,0.002612,0.002641828113690684
0.244,0.0,0.006,0.002645,0.002664308514535912
0.245,0.0,0.006,0.0026780000000000003,0.0026867553572708204
0.246,0.0,0.006,0.002707,0.0027091664401935225
0.247,0.0,0.006,0.002738,0.0027315395755690133
0.248,0.0,0.006,0.00276,0.0027538725899431205
0.249,0.0,0.006,0.002777,0.0027761633244491597
0.25,0.0,0.006,0.002797,0.0027984096351073608
0.251,0.0,0.006,0.0028280000000000002,0.002820609393117069
0.252,0.001,0.006,0.002858,0.0028427604851417624
0.253,0.001,0.006,0.002886,0.00286486081358692
0.254,0.001,0.006,0.002907,0.0028869082968707663
0.255,0.001,0.006,0.002937,0.002908900869687947
0.256,0.001,0.006,0.0029720000000000002,0.002930836483266158
0.257,0.001,0.006,0.002987,0.002952713105615771
0.258,0.001,0.006,0.002989,0.002974528721772504
0.259,0.001,0.006,0.003007,0.0029962813340331795
0.26,0.001,0.006,0.0030440000000000003,0.0030179689621846035
0.261,0.001,0.006,0.003076,0.003039589643725624
0.262,0.001,0.006,0.003103,0.0030611414340824096
0.263,0.001,0.006,0.003124,0.003082622406817001
0.264,0.001,0.006,0.003147,0.0031040306538291725
0.265,0.001,0.006,0.003154,0.003125364285551685
0.266,0.001,0.006,0.00318,0.0031466214311389362
0.267,0.001,0.006,0.003201,0.0031678002386491015
0.268,0.001,0.007,0.003231,0.003188898875219805
0.269,0.001,0.006,0.003245,0.003209915527237368
0.27,0.001,0.007,0.003259,0.003230848400499705
0.271,0.001,0.007,0.003277,0.0032516957203729087
0.272,0.001,0.007,0.003311,0.0032724557319416
0.273,0.001,0.006,0.003313,0.003293126700153087
0.274,0.001,0.006,0.00332,0.0033137069099553967
0.275,0.001,0.006,0.003343,0.003334194666429239
0.276,0.001,0.006,0.003362,0.003354588294913972
0.277,0.001,0.006,0.0033870000000000003,0.003374886141127605
0.278,0.001,0.006,0.003411,0.003395086571280949
0.279,0.001,0.006,0.00343,0.0034151879721859156
0.28,0.001,0.007,0.003453,0.0034351887513580756
0.281,0.001,0.007,0.003479,0.0034550873371135275
0.282,0.001,0.007,0.0035110000000000002,0.0034748821786601317
0.283,0.001,0.007,0.003532,0.0034945717461831744
0.284,0.001,0.007,0.00353,0.0035141545309255525
0.285,0.001,0.007,0.003555,0.0035336290452624938
0.286,0.001,0.007,0.0035830000000000002,0.0035529938227709503
0.287,0.001,0.007,0.003608,0.003572247418293651
0.288,0.001,0.007,0.003641,0.0035913884079979527
0.289,0.001,0.007,0.00365,0.0036104153894294887
0.29,0.001,0.007,0.003672,0.0036293269815607554
0.291,0.001,0.007,0.0036910000000000003,0.003648121824834629
0.292,0.001,0.007,0.003715,0.003666798581202951
0.293,0.001,0.007,0.003742,0.0036853559341601693
0.294,0.001,0.007,0.003752,0.0037037925887722046
0.295,0.001,0.007,0.0037760000000000003,0.003722107271700498
0.296,0.001,0.007,0.003795,0.003740298731221413
0.297,0.001,0.007,0.00381,0.003758365737240966
0.298,0.001,0.007,0.003842,0.003776307081305036
0.299,0.001,0.007,0.003853,0.003794121576605045
0.3,0.001,0.007,0.003902,0.0038118080579792562
0.301,0.001,0.007,0.003902,0.0038293653819096774
0.302,0.001,0.007,0.003925,0.003846792426514713
0.303,0.001,0.007,0.003951,0.003864088091537558
0.304,0.001,0.007,0.003954,0.0038812512983304823
0.305,0.001,0.007,0.003971,0.0038982809898349875
0.306,0.001,0.007,0.003989,0.003915176130557992
0.307,0.001,0.007,0.004002,0.003931935706544021
0.308,0.001,0.007,0.004015,0.003948558725343559
0.309,0.001,0.007,0.0040160000000000005,0.0039650442159775414
0.31,0.001,0.007,0.004034,0.003981391228898145
0.311,0.001,0.007,0.004066,0.003997598835945851
0.312,0.001,0.007,0.00408,0.004013666130302943
0.313,0.001,0.008,0.004109,0.004029592226443396
0.314,0.001,0.008,0.004113,0.00404537626007934
0.315,0.001,0.008,0.004129,0.004061017388104063
0.316,0.001,0.008,0.004135,0.004076514788531689
0.317,0.001,0.008,0.004149,0.00409186766043355
0.318,0.001,0.008,0.004151,0.004107075223871355
0.319,0.001,0.008,0.004158,0.004122136719827166
0.32,0.001,0.008,0.004181,0.00413705141013033
0.321,0.001,0.008,0.004182,0.004151818577381323
0.322,0.001,0.008,0.004189,0.004166437524872686
0.323,0.001,0.008,0.004213,0.0041809075765069925
0.324,0.001,0.008,0.0042380000000000004,0.0041952280767120365
0.325,0.001,0.008,0.004242,0.004209398390353179
0.326,0.001,0.008,0.004261,0.004223417902643044
0.327,0.001,0.008,0.00429,0.004237286019048478
0.328,0.001,0.008,0.004313,0.004251002165194995
0.329,0.001,0.008,0.00433,0.004264565786768613
0.33,0.001,0.008,0.004346,0.004277976349415269
0.331,0.001,0.008,0.004372,0.004291233338637776
0.332,0.001,0.008,0.004401,0.004304336259690456
0.333,0.001,0.008,0.004418,0.004317284637471456
0.334,0.001,0.008,0.004438,0.00433007801641281
0.335,0.001,0.008,0.004437,0.004342715960368352
0.336,0.001,0.008,0.00444,0.004355198052499478
0.337,0.001,0.008,0.004458,0.004367523895158831
0.338,0.001,0.008,0.004475,0.004379693109772009
0.339,0.001,0.008,0.004479,0.004391705336717254
0.34,0.001,0.008,0.004498,0.00440356023520332
0.341,0.001,0.008,0.0045190000000000004,0.0044152574831454
0.342,0.001,0.008,0.004543,0.004426796777039345
0.343,0.001,0.008,0.004553,0.004438177831834072
0.344,0.001,0.008,0.004575,0.004449400380802324
0.345,0.001,0.008,0.004581,0.004460464175409805
0.346,0.002,0.008,0.004596,0.0044713689851826645
0.347,0.002,0.008,0.004607,0.00448211459757353
0.348,0.002,0.008,0.004603,0.004492700817826035
0.349,0.002,0.008,0.004599,0.004503127468837862
0.35,0.002,0.008,0.004596,0.004513394391022481
0.351,0.002,0.008,0.004622,0.004523501442169496
0.352,0.002,0.008,0.004615,0.00453344849730376
0.353,0.002,0.008,0.00464,0.004543235448543207
0.354,0.002,0.008,0.004641,0.004552862204955519
0.355,0.002,0.008,0.004647,0.004562328692413646
0.356,0.002,0.009,0.0046500000000000005,0.004571634853450242
0.357,0.002,0.008,0.004669,0.004580780647111039
0.358,0.002,0.008,0.004681,0.004589766048807221
0.359,0.002,0.008,0.004686,0.004598591050166826
0.36,0.002,0.008,0.004697,0.004607255658885278
0.361,0.002,0.008,0.004711,0.004615759898574987
0.362,0.002,0.008,0.00474,0.004624103808614155
0.363,0.002,0.008,0.0047480000000000005,0.004632287443994798
0.364,0.002,0.009,0.004746,0.0046403108751700145
0.365,0.002,0.008,0.004739,0.00464817418790055
0.366,0.002,0.008,0.00473,0.004655877483100697
0.367,0.002,0.008,0.004742,0.00466342087668358
0.368,0.002,0.008,0.004741,0.004670804499405872
0.369,0.002,0.008,0.004737,0.004678028496711932
0.37,0.002,0.008,0.0047350000000000005,0.004685093028577467
0.371,0.002,0.008,0.004722,0.004691998269352706
0.372,0.002,0.009,0.004738,0.0046987444076051765
0.373,0.002,0.008,0.004738,0.00470533164596206
0.374,0.002,0.008,0.004747,0.004711760200952192
0.375,0.002,0.009,0.004781,0.004718030302847746
0.376,0.002,0.009,0.004758,0.004724142195505654
0.377,0.002,0.009,0.004751,0.004730096136208743
0.378,0.002,0.008,0.00476,0.004735892395506669
0.379,0.002,0.008,0.004768,0.00474153125705666
0.38,0.002,0.009,0.004783,0.00474701301746414
0.381,0.002,0.008,0.004792,0.004752337986123192
0.382,0.002,0.008,0.0048000000000000004,0.004757506485056948
0.383,0.002,0.008,0.004798,0.004762518848757945
0.384,0.002,0.008,0.004792,0.004767375424028447
0.385,0.002,0.008,0.004792,0.004772076569820757
0.386,0.002,0.008,0.004797,0.0047766226570775784
0.387,0.002,0.008,0.004799,0.004781014068572439
0.388,0.002,0.008,0.004819,0.004785251198750235
0.389,0.002,0.008,0.004816,0.0047893344535678535
0.39,0.002,0.009,0.00483,0.0047932642503349665
0.391,0.002,0.009,0.004836,0.004797041017555006
0.392,0.002,0.008,0.004825,0.004800665194766349
0.393,0.002,0.008,0.004841,0.004804137232383721
0.394,0.002,0.008,0.0048460000000000005,0.004807457591539844
0.395,0.002,0.009,0.00484,0.004810626743927401
0.396,0.001,0.009,0.004838,0.004813645171641271
0.397,0.002,0.009,0.004843,0.004816513367021127
0.398,0.002,0.008,0.004836,0.004819231832494354
0.399,0.002,0.009,0.004842,0.004821801080419361
0.4,0.002,0.009,0.004835,0.004824221632929319
0.401,0.002,0.009,0.004843,0.004826494021776269
0.402,0.002,0.009,0.004855,0.004828618788175702
0.403,0.002,0.009,0.004858,0.0048305964826516265
0.404,0.002,0.009,0.00487,0.00483242766488208
0.405,0.002,0.009,0.004873,0.004834112903545184
0.406,0.002,0.009,0.004881,0.0048356527761656805
0.407,0.002,0.009,0.004884,0.004837047868962079
0.408,0.002,0.009,0.004899,0.004838298776694321
0.409,0.002,0.009,0.0049050000000000005,0.00483940610251204
0.41,0.002,0.009,0.0049180000000000005,0.004840370457803426
0.411,0.002,0.009,0.004917,0.004841192462044717
0.412,0.002,0.009,0.004922,0.004841872742650314
0.413,0.002,0.009,0.004946,0.00484241193482358
0.414,0.002,0.009,0.004948,0.004842810681408254
0.415,0.002,0.009,0.004928,0.0048430696327406274
0.416,0.002,0.009,0.004949,0.004843189446502353
0.417,0.002,0.009,0.004945,0.004843170787574024
0.418,0.002,0.009,0.004927,0.004843014327889449
0.419,0.002,0.009,0.004924,0.0048427207462907115
0.42,0.002,0.009,0.004907,0.004842290728383945
0.421,0.002,0.009,0.0048980000000000004,0.0048417249663959385
0.422,0.002,0.009,0.0048850000000000005,0.004841024159031473
0.423,0.002,0.009,0.004875,0.0048401890113315225
0.424,0.002,0.009,0.004866,0.004839220234532195
0.425,0.002,0.009,0.004863,0.004838118545924583
0.426,0.002,0.009,0.004858,0.00483688466871537
0.427,0.002,0.009,0.004843,0.004835519331888363
0.428,0.002,0.009,0.004845,0.004834023270066825
0.429,0.002,0.009,0.004832,0.004832397223376713
0.43,0.002,0.009,0.004817,0.004830641937310789
0.431,0.002,0.009,0.004826,0.004828758162593624
0.432,0.002,0.008,0.004841,0.00482674665504749
0.433,0.002,0.008,0.004841,0.004824608175459206
0.434,0.002,0.008,0.00485,0.004822343489447835
0.435,0.002,0.008,0.004855,0.004819953367333384
0.436,0.002,0.009,0.004851,0.004817438584006376
0.437,0.002,0.009,0.004852,0.004814799918798425
0.438,0.002,0.009,0.00484,0.0048120381553537145
0.439,0.002,0.009,0.004843,0.004809154081501475
0.44,0.002,0.009,0.004845,0.004806148489129399
0.441,0.001,0.009,0.004822,0.004803022174058054
0.442,0.002,0.009,0.004816,0.0047997759359162525
0.443,0.002,0.009,0.004826,0.004796410578017449
0.444,0.002,0.009,0.004839,0.004792926907237071
0.445,0.002,0.009,0.004852,0.004789325733890916
0.446,0.002,0.009,0.004839,0.004785607871614483
0.447,0.002,0.009,0.004827,0.004781774137243373
0.448,0.002,0.009,0.004838,0.004777825350694676
0.449,0.002,0.009,0.004848,0.004773762334849375
0.45,0.002,0.009,0.004845,0.004769585915435771
0.451,0.002,0.009,0.004823,0.0047652969209139575
0.452,0.002,0.009,0.004817,0.00476089618236129
0.453,0.002,0.009,0.004824,0.0047563845333589315
0.454,0.002,0.009,0.004808,0.004751762809879382
0.455,0.002,0.009,0.004805,0.004747031850175121
0.456,0.002,0.009,0.004794,0.004742192494668199
0.457,0.002,0.009,0.004798,0.004737245585840976
0.458,0.002,0.009,0.004771,0.004732191968127824
0.459,0.002,0.009,0.004772,0.004727032487807942
0.46,0.002,0.009,0.004758,0.00472176799289916
0.461,0.002,0.008,0.004739,0.004716399333052871
0.462,0.001,0.009,0.004731,0.0047109273594499405
0.463,0.002,0.009,0.004725,0.004705352924697753
0.464,0.002,0.009,0.004747,0.004699676882728215
0.465,0.002,0.009,0.004747,0.004693900088696937
0.466,0.002,0.009,0.004743,0.004688023398883355
0.467,0.001,0.008,0.004726,0.004682047670592004
0.468,0.002,0.008,0.004716,0.004675973762054787
0.469,0.002,0.008,0.004722,0.004669802532334345
0.47,0.001,0.008,0.004706,0.004663534841228457
0.471,0.002,0.008,0.004713,0.004657171549175516
0.472,0.002,0.008,0.004716,0.0046507135171610465
0.473,0.002,0.008,0.004705,0.004644161606625304
0.474,0.002,0.009,0.0047020000000000005,0.004637516679371911
0.475,0.002,0.009,0.004706,0.004630779597477534
0.476,0.002,0.009,0.0046760000000000005,0.004623951223202652
0.477,0.002,0.009,0.004687,0.004617032418903352
0.478,0.002,0.009,0.004678,0.004610024046944182
0.479,0.001,0.009,0.004674,0.004602926969612036
0.48,0.002,0.009,0.004669,0.004595742049031116
0.481,0.002,0.008,0.004673,0.004588470147078921
0.482,0.002,0.008,0.004684,0.00458111212530328
0.483,0.002,0.008,0.0046760000000000005,0.004573668844840412
0.484,0.002,0.008,0.004673,0.004566141166334058
0.485,0.001,0.008,0.004675,0.00455852994985562
0.486,0.001,0.008,0.004664,0.004550836054825333
0.487,0.002,0.008,0.004651,0.004543060339934475
0.488,0.002,0.008,0.004649,0.0045352036630686085
0.489,0.002,0.008,0.004665,0.004527266881231832
0.49,0.002,0.008,0.0046500000000000005,0.004519250850472061
0.491,0.001,0.008,0.004634,0.00451115642580731
0.492,0.002,0.008,0.004642,0.004502984461153003
0.493,0.002,0.008,0.004622,0.004494735809250306
0.494,0.002,0.008,0.004599,0.004486411321595425
0.495,0.001,0.008,0.00458,0.004478011848369935
0.496,0.001,0.008,0.004563,0.004469538238372097
0.497,0.001,0.008,0.004546,0.004460991338949182
0.498,0.001,0.008,0.004538,0.004452371995930766
0.499,0.001,0.008,0.00453,0.0044436810535630105
0.5,0.001,0.008,0.004517,0.004434919354443933
0.501,0.001,0.008,0.004509,0.004426087739459663
0.502,0.001,0.008,0.004501,0.004417187047721646
0.503,0.001,0.008,0.004487,0.004408218116504818
0.504,0.001,0.008,0.004461,0.004399181781186766
0.505,0.001,0.008,0.004445,0.00439007887518782
0.506,0.001,0.008,0.004439,0.004380910229912115
0.507,0.001,0.008,0.004428,0.004371676674689572
0.508,0.001,0.008,0.00442,0.004362379036718856
0.509,0.001,0.008,0.004428,0.004353018141011265
0.51,0.001,0.008,0.004429,0.004343594810335528
