x,AAAA,AAAB,AABB,ABBB,BBBB,all
0.0,0,0,0,0,0,0
0.001,0,0,0,0,0,0
0.002,0,0,0,0,0,0
0.003,0,0,0,246.3233248962082,338.23142790052736,325.2270582861143
0.004,0,77.76580741853083,240.08157049986715,81.52897550710385,110.47109366708773,100.4353137784817
0.005,0,57.263132111729774,61.255241658995956,57.73621621339766,101.54233105486023,83.84086113552432
0.006,0,27.322878714503474,16.740286372278124,43.39470479366451,63.13862079488187,50.92810454895127
0.007,0,13.576733452823255,4.3180226809887605,29.394349041359195,43.54571009351935,37.1204655690911
0.008,0,16.576864792211452,0.810234182228571,20.58291354430822,37.53332713665727,30.124463899825695
0.009000000000000001,0,16.894845987992834,33.81170954978463,13.106130554583773,25.578191236984722,22.097171955372755
0.010000000000000002,0,215.60881072822673,23.784080218187334,6.910087804003939,18.351230495294104,15.315583830592182
0.011000000000000003,0,313.40760585986953,15.195639772045014,3.7220253938486363,13.444193923768514,10.832125143018443
0.012000000000000004,0,32.0490989586694,17.122607840533185,5.084005814401698,16.050287104452398,12.767087919004277
0.013000000000000005,0,10.14931232445265,13.488628063477483,3.719085411927476,15.18628438692572,11.519357744486397
0.014000000000000005,0,35.39016843886063,13.272099313851914,2.8630588832566892,14.273719046054325,10.708269432046086
0.015000000000000006,0,40.469260904742,18.07334386524284,2.544520673399059,12.49936428232328,9.722340525021503
0.016000000000000007,0,17.440203858261338,15.090578470040237,2.3901650760689743,11.143996378813993,8.628132254595318
0.017000000000000008,23.66091282809739,26.026598812605435,20.46952830103606,3.104177063333957,8.627260191735134,7.495957090107373
0.01800000000000001,46.40134969510496,47.22591265784846,20.191640035629543,2.8094311343928866,7.822822507530652,6.9514579668966805
0.01900000000000001,71.72370481334058,33.88856304192114,17.366555422983637,1.259527010220516,6.176629241535978,5.269831587792035
0.02000000000000001,0.1216591546050856,13.239615917924793,12.180116759717206,2.7904940395319557,4.591116078119478,4.445676950881114
0.02100000000000001,23.124166255311046,6.5720544760471205,11.939036575857019,1.3689607148532905,5.45963986093266,4.451752367881855
0.022000000000000013,11.846029377057548,6.67417006843441,9.411718701239176,1.1967838209384325,3.4174014310800804,3.0286664782242294
0.023000000000000013,24.653950098597342,24.755403697878556,9.552713766826997,1.087556245947988,1.1518922950075496,1.6540304199837847
0.024000000000000014,24.107289321918525,12.496545392235179,8.658300416025504,0.855844999507771,0.515747731137818,1.104260881762324
0.025000000000000015,14.448378140684069,14.093145090488994,5.266007056500722,2.0306316920091514,0.197411985302971,1.130981632544849
0.026000000000000016,4.022342406524541,4.738395971397022,8.133499900511955,1.8057430618662886,0.001325587971807584,1.0818131880946946
0.027000000000000017,3.522556722293991,0.696518213505054,9.161773685812747,1.2384085317964793,0.5553028029017776,0.6059514326478184
0.028000000000000018,2.443146717990318,0.10515937415487678,8.448180508613138,0.14259559547816772,1.7385656900703115,0.5022408647552702
0.02900000000000002,0.9097318271871803,0.3579315796094703,8.632525261509995,0.32315645496192724,2.4486374139013387,1.059974246444531
0.03000000000000002,6.223101319452668,1.4399002960889198,7.413017257295774,0.6299026669232775,3.3998308493615266,1.7859205326050773
0.03100000000000002,3.195097261044332,4.985973664367549,6.857363653662409,1.384652407153795,3.6349823928319567,2.154765413258703
0.03200000000000002,11.951628045958623,10.200473491148399,6.075558358576435,1.3838101034699655,4.218929599309665,2.525939825142943
0.03300000000000002,8.762368979181355,17.16442522129944,6.76078177866934,1.665172957519586,3.952875854073194,2.3552971544270327
0.03400000000000002,5.4559029401785,14.178693456915859,8.150421038710531,1.5278264231415846,3.9150375974739062,2.187626979990559
