x,interval_begins,interval_ends,mean,analytical
0.121,0.0,0.004807692307692308,0.0016041632954764224,0.0016427377884206263
0.122,0.0,0.004761904761904762,0.001782685309169419,0.0016789207879960603
0.123,0.0,0.0047169811320754715,0.0018599794813703825,0.001715439586105807
0.124,0.0,0.004672897196261682,0.0018448728069924507,0.0017522892702934573
0.125,0.0,0.004651162790697674,0.0018335573004912206,0.0017894648529980497
0.126,0.0,0.004629629629629629,0.0018213021436977862,0.0018269612741742974
0.127,0.0,0.004608294930875576,0.001807010198702814,0.001864773403895275
0.128,0.0,0.00904977375565611,0.0018853324149531046,0.0019028960449366543
0.129,0.0,0.008968609865470852,0.0020459688100765093,0.001941323935341643
0.13,0.0,0.008928571428571428,0.0019410150636116385,0.0019800517509657783
0.131,0.0,0.008849557522123894,0.002102135746898729,0.0020190741080008223
0.132,0.0,0.008771929824561403,0.002085721244544872,0.0020583855654769763
0.133,0.0,0.008733624454148471,0.002068983402991929,0.002097980627742745
0.134,0.0,0.008695652173913044,0.002056666692399517,0.0021378537469217596
0.135,0.0,0.008658008658008658,0.0020420346864958657,0.0021779993253459376
0.136,0.0,0.008733624454148471,0.0021138359263142854,0.0022184117179643585
0.137,0.0,0.008658008658008658,0.002097804005985625,0.0022590852347273344
0.138,0.0,0.008547008547008548,0.001999774319077382,0.002300014142945086
0.139,0.0,0.00847457627118644,0.0019874140706263566,0.0023411926696205805
0.14,0.0,0.008264462809917356,0.001973016063722857,0.002382615003756024
0.141,0.0,0.008264462809917356,0.0019615934424504957,0.0024242752986325684
0.142,0.0,0.008264462809917356,0.0018715397969108296,0.0024661676740628698
0.143,0.0,0.00819672131147541,0.0021025780118487667,0.0025082862186160365
0.144,0.0,0.00816326530612245,0.002170837327464294,0.0025506249918146994
0.145,0.0,0.008130081300813009,0.0023160962423913137,0.0025931780263037992
0.146,0.0,0.00816326530612245,0.002544741916309334,0.0026359393299908436
0.147,0.0,0.00816326530612245,0.002447531930322856,0.002678902888157333
0.148,0.0,0.008097165991902834,0.00251080389553943,0.002722062665541095
0.149,0.0,0.007905138339920948,0.0025727348884185966,0.0027654126083893195
0.15,0.0,0.007874015748031496,0.0025567646498306394,0.0028089466464820464
0.151,0.0,0.0078125,0.0026155105466560405,0.002852658695125992
0.152,0.0,0.007782101167315175,0.002672792235301545,0.002896542657118454
0.153,0.0,0.007722007722007722,0.0027320624684005314,0.002940592424681241
0.154,0.0,0.007692307692307693,0.002791754815840571,0.0029848018813644355
0.155,0.0,0.007633587786259542,0.0029271522750872886,0.0030291649039199246
0.156,0.0,0.0076045627376425855,0.0030590325417697607,0.0030736753641445957
0.157,0.0,0.007575757575757576,0.003116000646941203,0.00311832713069313
0.158,0.0,0.007518796992481203,0.003099494236683421,0.0031631140708603366
0.159,0.0,0.0076045627376425855,0.003159174458260474,0.0032080300523330105
0.16,0.0,0.007575757575757576,0.0031396201523274823,0.00325306894491127
0.161,0.0,0.01090909090909091,0.0032683859265872244,0.0032982246221993894
0.162,0.0,0.010869565217391304,0.00339498665411931,0.00334349096326613
0.163,0.0,0.01079136690647482,0.0033067456926659396,0.0033888618542745968
0.164,0.0,0.010752688172043012,0.0036509240868826723,0.003434331190081652
0.165,0.0,0.010676156583629894,0.003628759620489544,0.0034798928758069613
0.166,0.0,0.010676156583629894,0.003539625136115345,0.0035255408283717082
0.167,0.0,0.010638297872340425,0.003525435931750313,0.003571268978007078
0.168,0.0,0.01056338028169014,0.0035770121667904097,0.0036170712697325895
0.169,0.0,0.010526315789473684,0.003694662936957784,0.0036629416648043815
0.17,0.0,0.010452961672473868,0.003672275947666074,0.003708874142133564
0.171,0.0,0.010416666666666666,0.0036504771533880874,0.0037548626996747538
0.172,0.0,0.010344827586206896,0.003701257810949666,0.0038009013557849304
0.173,0.0,0.010273972602739725,0.0036166631133273696,0.003846984150552782
0.174,0.0,0.010273972602739725,0.0036666640377463373,0.0038931051470985933
0.175,0.0,0.010273972602739725,0.0036510960227942968,0.003939258432845024
0.176,0.0,0.01020408163265306,0.0034981858539425443,0.003985438120758714
0.177,0.0,0.010169491525423728,0.0036148415280341174,0.004031638350563112
0.178,0.0,0.010135135135135136,0.0037330868572336795,0.004077853289922536
0.179,0.0,0.010067114093959731,0.003714640262534614,0.004124077135597793
0.18,0.0,0.01,0.0038280717918591596,0.004170304114573467
0.181,0.0,0.010238907849829351,0.0038798478293699894,0.004216528485157124
0.182,0.0,0.010238907849829351,0.0038671585721978792,0.004262744538050653
0.183,0.0,0.012861736334405145,0.0038471779194578963,0.004308946597393924
0.184,0.0,0.012944983818770227,0.003898563439185495,0.0043551290217810155
0.185,0.0,0.012861736334405145,0.004009260188677782,0.004401286205249284
0.186,0.0,0.012779552715654952,0.0041109022272399825,0.0044474125782413805
0.187,0.0,0.012738853503184714,0.004092365223528701,0.004493502608540631
0.188,0.0,0.012698412698412698,0.0040157654276045795,0.0045395508021798614
0.189,0.0,0.012698412698412698,0.004194285972039141,0.004585551704324047
0.19,0.0,0.012658227848101266,0.0041759368176945205,0.004631499900126938
0.191,0.0,0.012422360248447204,0.004154340412942673,0.004677390015562005
0.192,0.0,0.012539184952978056,0.00419823272615447,0.004723216718227891
0.193,0.0,0.0125,0.004306807921804998,0.0047689747181287
0.194,0.0,0.012422360248447204,0.00434834008837137,0.004814658768429327
0.195,0.0,0.012345679012345678,0.004513219958583088,0.004860263666186174
0.196,0.0,0.012345679012345678,0.004677082030508916,0.004905784253053429
0.197,0.0,0.012121212121212121,0.0046574213970039125,0.0049512154159653135
0.198,0.0,0.012084592145015106,0.004699861347394598,0.004996552087794416
0.199,0.0,0.012195121951219513,0.0048047873437895225,0.005041789247986565
0.2,0.0,0.012121212121212121,0.005030374464011628,0.005086921923172361
0.201,0.0,0.012048192771084338,0.005071877978008137,0.005131945187755801
0.202,0.0,0.012048192771084338,0.005109021209737967,0.005176854164480138
0.203,0.0,0.012012012012012012,0.005212482326809157,0.0052216440249714035
0.204,0.0,0.012121212121212121,0.0051349674537761025,0.005266309990259743
0.205,0.0,0.012269938650306749,0.005174195359637474,0.005310847331278998
0.206,0.0,0.012012012012012012,0.005272983877431387,0.005355251369344669
0.207,0.0,0.011940298507462687,0.00531088635323676,0.005399517476610694
0.208,0.0,0.011940298507462687,0.005349578788020217,0.005443641076505248
0.209,0.0,0.011869436201780416,0.005617894358828076,0.005487617644145869
0.21,0.0027624309392265192,0.011834319526627219,0.005830583812813214,0.005531442706734232
0.211,0.0027624309392265192,0.011904761904761904,0.0059294717738691055,0.005575111843930833
0.212,0.0028169014084507044,0.014534883720930232,0.00607532516943385,0.005618620688209898
0.213,0.0028089887640449437,0.011834319526627219,0.006110672491648342,0.00566196492519478
0.214,0.0028011204481792717,0.011799410029498525,0.0062615730953067905,0.005705140293974169
0.215,0.002777777777777778,0.011764705882352941,0.006183069658234962,0.005748142587399398
0.216,0.002770083102493075,0.011695906432748537,0.006099596439156881,0.005790967652363122
0.217,0.0027548209366391185,0.011627906976744186,0.006194927338822239,0.005833611390059675
0.218,0.0,0.011594202898550725,0.006120152789722908,0.0058760697562273865
0.219,0.0,0.011560693641618497,0.006095962836247922,0.005918338761373168
0.22,0.0,0.011494252873563218,0.00607452582347609,0.00596041447097962
0.221,0.0,0.014124293785310734,0.006278220226559741,0.006002293005694997
0.222,0.0,0.014044943820224719,0.006204909051989012,0.006043970541506265
0.223,0.0,0.014044943820224719,0.005908278435685134,0.006085443309895582
0.224,0.0,0.013966480446927373,0.005998800224119669,0.0061267075979804615
0.225,0.0,0.013927576601671309,0.006034067970601316,0.006167759748637915
0.226,0.0,0.013888888888888888,0.006181870212191097,0.006208596160612819
0.227,0.0,0.013850415512465374,0.0062162849156525484,0.006249213288610878
0.228,0.0,0.013774104683195593,0.006194959050381726,0.006289607643376342
0.229,0.0,0.013736263736263736,0.006281011037821778,0.006329775791754832
0.23,0.0,0.01366120218579235,0.006096747409896394,0.006369714356741579
0.231,0.0,0.013774104683195593,0.0062895546417376744,0.006409420017515239
0.232,0.0,0.0136986301369863,0.006376680111810724,0.006448889509457658
0.233,0.0,0.01366120218579235,0.006359793372114773,0.006488119624159836
0.234,0.0,0.01358695652173913,0.006443475072286573,0.006527107209414313
0.235,0.0,0.013513513513513514,0.006521593850599424,0.006565849169194307
0.236,0.0,0.013477088948787063,0.006604796506034929,0.0066043424636198405
0.237,0.0,0.016129032258064516,0.006797246301089179,0.006642584108911073
0.238,0.0,0.0160857908847185,0.006987830159136198,0.0066805711773292075
0.239,0.0,0.016,0.00701708629449231,0.006718300797105131
0.24,0.0,0.013550135501355014,0.007097188648595185,0.006755770152356108
0.241,0.0,0.013513513513513514,0.007233785716244646,0.006792976482990722
0.242,0.0,0.013477088948787063,0.0071033445698898455,0.006829917084602386
0.243,0.0,0.013440860215053764,0.007128131121743995,0.006866589308351633
0.244,0.0,0.013368983957219251,0.007213207094620424,0.006902990560837426
0.245,0.0,0.01288659793814433,0.007239140060534815,0.006939118303957777
0.246,0.0,0.01288659793814433,0.007323836112420822,0.0069749700547598525
0.247,0.0,0.012853470437017995,0.007507962880268418,0.007010543385279883
0.248,0.0024937655860349127,0.01282051282051282,0.007588384352908605,0.007045835922373062
0.249,0.0024875621890547263,0.012755102040816327,0.007410689653048977,0.007080845347533673
0.25,0.0024813895781637717,0.012953367875647668,0.007393100384531856,0.007115569396705718
0.251,0.0024691358024691358,0.01288659793814433,0.007422740698746627,0.007150005860084224
0.252,0.0024630541871921183,0.012853470437017995,0.007504946818064312,0.007184152581907526
0.253,0.002457002457002457,0.01288659793814433,0.007579601912586527,0.007218007460240675
0.254,0.0024509803921568627,0.015037593984962405,0.00760686626543154,0.007251568446750254
0.255,0.0024449877750611247,0.015113350125944584,0.007633457202971408,0.007284833546470802
0.256,0.0024449877750611247,0.01507537688442211,0.007513784491646859,0.007317800817563073
0.257,0.0024330900243309003,0.015037593984962405,0.0075908171156247204,0.007350468371064319
0.258,0.002421307506053269,0.015,0.0075158873679851915,0.0073828343706308685
0.259,0.0024096385542168677,0.014962593516209476,0.007544810145585824,0.0074148970322731505
0.26,0.002403846153846154,0.014925373134328358,0.007618178716165617,0.007446654624083421
0.261,0.0024449877750611247,0.015037593984962405,0.007892425045778024,0.007478105465956355
0.262,0.0024449877750611247,0.017326732673267328,0.007922556674824142,0.007509247929302764
0.263,0.0024449877750611247,0.015037593984962405,0.007847063287644512,0.007540080436756587
0.264,0.0024449877750611247,0.01707317073170732,0.008025265025164896,0.007570601461875372
0.265,0.0024390243902439024,0.015,0.008051837102552929,0.007600809528834484
0.266,0.0024271844660194173,0.014962593516209476,0.00798295678429386,0.0076307032121151535
0.267,0.002421307506053269,0.017114914425427872,0.008060666006159024,0.007660281136186646
0.268,0.002369668246445498,0.01707317073170732,0.008091623195056373,0.007689541975182654
0.269,0.002369668246445498,0.0170316301703163,0.007923603423530849,0.007718484452572197
0.27,0.002364066193853428,0.0170316301703163,0.008053187394760169,0.0077471073408251125
0.271,0.002352941176470588,0.01694915254237288,0.008122884180069134,0.0077754094610723795
0.272,0.00234192037470726,0.016908212560386472,0.008101565574994654,0.007803389682761469
0.273,0.002336448598130841,0.016786570743405275,0.007790676793491323,0.007831046923306826
0.274,0.002325581395348837,0.01674641148325359,0.007910672574769906,0.007858380147735747
0.275,0.002325581395348837,0.016666666666666666,0.008029080617027342,0.007885388368329714
0.276,0.002320185614849188,0.016666666666666666,0.008103183650283414,0.007912070644261507
0.277,0.0023094688221709007,0.016587677725118485,0.008128161101322483,0.00793842608122809
0.278,0.002304147465437788,0.01650943396226415,0.008152273676346902,0.00796445383107958
0.279,0.0022988505747126436,0.01643192488262911,0.00831997361955815,0.00799015309144435
0.28,0.002288329519450801,0.01639344262295082,0.008436717505487202,0.008015523105350511
0.281,0.00228310502283105,0.016355140186915886,0.008647238890100307,0.008040563160843874
0.282,0.002277904328018223,0.01627906976744186,0.008620842038507088,0.00806527259060258
0.283,0.0022935779816513763,0.016241299303944315,0.008830761149130797,0.0080896507715485
0.284,0.002288329519450801,0.016241299303944315,0.008808573132051346,0.008113697124455664
0.285,0.002277904328018223,0.016166281755196306,0.00906445622634587,0.008137411113555678
0.286,0.0022675736961451248,0.016129032258064516,0.009040776016927007,0.008160792246140499
0.287,0.002257336343115124,0.016129032258064516,0.009109324414801497,0.008183840072162546
0.288,0.0022522522522522522,0.016091954022988506,0.00927519988393492,0.008206554183832343
0.289,0.0022471910112359553,0.016091954022988506,0.009342500557654594,0.008228934215213824
0.29,0.002242152466367713,0.016091954022988506,0.009364058442192522,0.00825097984181747
0.291,0.002242152466367713,0.01805869074492099,0.009292980777305405,0.008272690780191336
0.292,0.002232142857142857,0.01818181818181818,0.00926806514133487,0.008294066787510214
0.293,0.002232142857142857,0.017977528089887642,0.009245942195063849,0.00831510766116288
0.294,0.0022222222222222222,0.017897091722595078,0.009217640565340158,0.008335813238337807
0.295,0.004395604395604396,0.01805869074492099,0.009332510885863874,0.008356183395607175
0.296,0.0043859649122807015,0.02,0.009487296810837766,0.008376218048509583
0.297,0.004366812227074236,0.01991150442477876,0.00933376282658136,0.008395917151131332
0.298,0.0022371364653243847,0.019867549668874173,0.009357588831856058,0.008415280695686618
0.299,0.0022371364653243847,0.019867549668874173,0.00951499757984362,0.008434308712096524
0.3,0.0022123893805309734,0.017937219730941704,0.009398461697886168,0.008453001267567196
0.301,0.0022123893805309734,0.017897091722595078,0.009328809969113292,0.008471358466167008
0.302,0.0022123893805309734,0.017857142857142856,0.009393590245364968,0.008489380448403113
0.303,0.0022123893805309734,0.01583710407239819,0.009279548403114958,0.008507067390797242
0.304,0.0022123893805309734,0.01583710407239819,0.00943485109160425,0.008524419505461078
0.305,0.0022026431718061676,0.017897091722595078,0.009501440023136295,0.008541437039671074
0.306,0.002178649237472767,0.017897091722595078,0.009564438156872183,0.008558120275443074
0.307,0.002178649237472767,0.020089285714285716,0.009804171772974104,0.00857446952910658
0.308,0.002173913043478261,0.017817371937639197,0.00973891074230989,0.00859048515087898
0.309,0.0021645021645021645,0.017777777777777778,0.009808887837120911,0.008606167524439646
0.31,0.0021551724137931034,0.017777777777777778,0.009704106628462406,0.008621517066504174
0.311,0.0021691973969631237,0.017777777777777778,0.009853496090274808,0.008636534226398674
0.312,0.0021645021645021645,0.017699115044247787,0.009872121149234815,0.008651219485634404
0.313,0.0021598272138228943,0.01762114537444934,0.009888889383343237,0.008665573357482585
0.314,0.002150537634408602,0.017582417582417582,0.009775444959654109,0.008679596386549731
0.315,0.002145922746781116,0.0175054704595186,0.009747742072449004,0.008693289148353432
0.316,0.002136752136752137,0.017467248908296942,0.009680763770740498,0.008706652248898678
0.317,0.0021321961620469083,0.017429193899782137,0.009788267255122543,0.008719686324254867
0.318,0.0021231422505307855,0.017391304347826087,0.009722023824049273,0.008732392040133539
0.319,0.002136752136752137,0.017316017316017316,0.009742375136090806,0.008744770091466852
0.32,0.0021321961620469083,0.017316017316017316,0.009759878485868127,0.008756821201987048
0.321,0.004140786749482402,0.01694915254237288,0.009738419488081304,0.008768546123806736
0.322,0.004123711340206186,0.016913319238900635,0.009717054279277748,0.008779945637000332
0.323,0.00411522633744856,0.016913319238900635,0.009821282828186588,0.008791020549186438
0.324,0.004106776180698152,0.016842105263157894,0.009794513803068698,0.008801771695111541
0.325,0.004140786749482402,0.01680672268907563,0.009725633027689421,0.008812199936234772
0.326,0.004123711340206186,0.016736401673640166,0.009578099305949526,0.008822306160314115
0.327,0.0040650406504065045,0.016736401673640166,0.00968336378762725,0.008832091280993803
0.328,0.004056795131845842,0.016293279022403257,0.009580542122117126,0.008841556237393286
0.329,0.004048582995951417,0.016666666666666666,0.009554404355769801,0.008850701993697519
0.33,0.00404040404040404,0.016597510373443983,0.009485715375383475,0.008859529538748906
0.331,0.004024144869215292,0.016563146997929608,0.00950689671553141,0.008868039885640739
0.332,0.004024144869215292,0.01652892561983471,0.009529648564583082,0.008876234071312331
0.333,0.004016064257028112,0.01652892561983471,0.009341752607919213,0.00888411315614583
0.334,0.004,0.016563146997929608,0.009441923651712555,0.008891678223564736
0.335,0.003992015968063872,0.018072289156626505,0.00938009629518713,0.008898930379634303
0.336,0.003976143141153081,0.018036072144288578,0.009405103299046145,0.008905870752663709
0.337,0.003968253968253968,0.018,0.009303870460283397,0.008912500492810133
0.338,0.00404040404040404,0.016494845360824743,0.00924312820618707,0.008918820771684837
0.339,0.004032258064516129,0.016260162601626018,0.00918382264877037,0.008924832781961094
0.34,0.004024144869215292,0.016194331983805668,0.009125141332535227,0.008930537736984335
0.341,0.004016064257028112,0.016359918200409,0.009106324554652198,0.008935936870384176
0.342,0.004,0.016129032258064516,0.009209304889563175,0.008941031435688704
0.343,0.00398406374501992,0.01606425702811245,0.009349600268007052,0.00894582270594081
0.344,0.004,0.01603206412825651,0.00957262709036982,0.008950311973316786
0.345,0.003992015968063872,0.016129032258064516,0.00947417416083062,0.008954500548747135
0.346,0.00398406374501992,0.01609657947686117,0.009574414374364695,0.008958389761539556
0.347,0.003937007874015748,0.01616161616161616,0.009513747790796534,0.008961980959004367
0.348,0.003929273084479371,0.01609657947686117,0.009573630081683675,0.008965275506082206
0.349,0.00392156862745098,0.016129032258064516,0.009512429075233513,0.008968274784974006
0.35,0.00398406374501992,0.01609657947686117,0.00953189425280291,0.008970980194773511
0.351,0.003952569169960474,0.01609657947686117,0.009435844714319392,0.008973393151102087
0.352,0.003913894324853229,0.01603206412825651,0.009375170267548956,0.008975515085746111
0.353,0.00390625,0.017475728155339806,0.009433732049890583,0.008977347446296736
0.354,0.003929273084479371,0.017408123791102514,0.009413828245276028,0.008978891695792204
0.355,0.00392156862745098,0.017374517374517374,0.009594064758124037,0.008980149312362705
0.356,0.001976284584980237,0.017374517374517374,0.009544544922572902,0.00898112178887778
0.357,0.0019723865877712033,0.015904572564612324,0.009568358483549286,0.008981810632596331
0.358,0.0038684719535783366,0.015873015873015872,0.009589065185645632,0.008982217364819188
0.359,0.0037593984962406013,0.017341040462427744,0.009610703387996295,0.008982343520544318
0.36,0.00196078431372549,0.015841584158415842,0.009518143411185233,0.008982190648124742
0.361,0.001953125,0.015841584158415842,0.009620539030605287,0.00898176030892903
0.362,0.0019455252918287938,0.015810276679841896,0.009639302338904572,0.00898105407700452
0.363,0.003875968992248062,0.01568627450980392,0.009583067748992537,0.00898007353874325
0.364,0.0038684719535783366,0.015625,0.009559281094630237,0.008978820292550604
0.365,0.0038535645472061657,0.015625,0.009463772077331466,0.008977295948516685
0.366,0.003838771593090211,0.015594541910331383,0.009484390244810636,0.008975502128090425
0.367,0.003703703703703704,0.015414258188824663,0.009388387997151708,0.008973440463756477
0.368,0.0036968576709796672,0.015384615384615385,0.00933290141974662,0.00897111259871493
0.369,0.0036968576709796672,0.015503875968992248,0.009237622839856813,0.008968520186563703
0.37,0.003683241252302026,0.015296367112810707,0.009141368766174633,0.00896566489098385
0.371,0.0036900369003690036,0.015238095238095238,0.009163120841055855,0.008962548385427599
0.372,0.003683241252302026,0.015180265654648957,0.009108456752656502,0.008959172352809273
0.373,0.003676470588235294,0.015065913370998116,0.00897614365185023,0.008955538485199024
0.374,0.003669724770642202,0.015037593984962405,0.00877213351549657,0.008951648483519372
0.375,0.003766478342749529,0.015238095238095238,0.008981856835000848,0.008947504057244614
0.376,0.003766478342749529,0.015180265654648957,0.008926951625927871,0.008943106924103128
0.377,0.0037593984962406013,0.014953271028037384,0.00891171054548067,0.008938458809782491
0.378,0.00375234521575985,0.0148975791433892,0.008860214207451476,0.008933561447637456
0.379,0.0036363636363636364,0.01486988847583643,0.008809101646360687,0.008928416578400815
0.38,0.0019120458891013384,0.014842300556586271,0.009020997123450357,0.008923025949897188
0.381,0.0019047619047619048,0.014814814814814815,0.009116731027623717,0.008917391316759601
0.382,0.0019047619047619048,0.014787430683918669,0.009178187238572347,0.008911514440148986
0.383,0.0036101083032490976,0.014842300556586271,0.009274481618651716,0.008905397087476586
0.384,0.0036036036036036037,0.014842300556586271,0.009183307684571547,0.008899041032129235
0.385,0.0035971223021582736,0.014814814814814815,0.009169509428126357,0.008892448053197489
0.386,0.0018975332068311196,0.014842300556586271,0.009114879173542931,0.008885619935206686
0.387,0.001893939393939394,0.014814814814814815,0.008987652644308916,0.008878558467850836
0.388,0.001890359168241966,0.014760147601476014,0.00904559757491982,0.008871265445729526
