x,AA,AB,BB,all
0.05,0.7572355120429223,1.3577405930142095,0.08980396868101026,0.5187420318369609
0.1,0.3554371313300144,1.3180238868862786,0.1806741731898075,0.11175495318827977
0.15000000000000002,0.4761016701230707,0.18467252537907866,0.5215353893853368,0.430894053915221
0.2,0.01086249987650714,0.30420143837991354,0.6593132294636309,0.3329494227931478
0.25,0.29428603365385597,0.3360855083868436,0.04215023758675276,0.1174155721196993
0.3,0.33861071993705194,0.8686082570919613,0.3108301261466839,0.07601316679681125
0.35,0.34121466487985114,0.953709686065774,0.22344494475923068,0.3499083503876158
0.39999999999999997,0.8177363089490457,0.4700428914688472,0.4809452062382472,0.6316970200534375
0.44999999999999996,0.363075264559381,1.0247177776911123,0.4874844222990291,0.28219089789670676
0.49999999999999994,0.754713746698831,0.7558689968826302,0.492014220980156,0.4872989039451151
0.5499999999999999,0.993603759422224,1.0642406289944597,0.458142669046686,0.5503727226559728
0.6,0.3991241536215842,1.1912473947713902,0.6657174623190183,0.3628622642781021
0.65,0.28905072658040876,1.0207696993451354,0.7491359692417945,0.3677029896874899
0.7000000000000001,0.33087013903027374,0.6603411023276877,0.030427811994902312,0.06827739351302774
0.7500000000000001,0.5092449704155911,0.5584519949455126,0.8137915462246562,0.1969816755814752
0.8000000000000002,0.37891396273228745,0.5799902966677773,0.7548124427713083,0.2301876007558233
0.8500000000000002,0.15427641904795605,0.025668075730471224,0.6902461504222873,0.37829862589235924
0.9000000000000002,1.168995345597195,0.5606542557084698,1.35400614054662,1.1919390768109528
0.9500000000000003,0.16176042895100254,2.3710658157866225,1.7717238238415745,0.6487155188757125
1.0000000000000002,1.0440929291586718,1.4716835940951603,2.2876407832794814,1.3644305631204368
1.0500000000000003,1.3860814519733977,1.7799331706631305,2.202759866449811,1.449861291221255
1.1000000000000003,0.3070332674069375,3.8851837951944383,2.7323423172395507,1.0182212446843113
1.1500000000000004,1.0495530179213766,0.5183574463357408,3.6699074472616204,2.095273089450269
1.2000000000000004,2.220827140356207,0.8753468725641083,4.469832191083189,2.9510961200469303
1.2500000000000004,3.14093567632073,1.607082373167943,5.7893316682682086,4.2034377973518815
1.3000000000000005,4.095388227487474,0.9456664780525439,7.131217664890745,5.188607258210049
1.3500000000000005,4.728370741764194,0.2064767180508493,8.23334706899027,5.919082355699872
1.4000000000000006,5.413960966941044,1.1134609975799807,8.676827072354303,6.315432445238975
1.4500000000000006,6.286552592138758,3.93972908545025,9.795457928871464,7.67708978349269
1.5000000000000007,7.662377524846128,4.418296529575052,9.116908242814329,8.012660440387682
1.5500000000000007,8.793307421632004,6.658234829128157,11.96965989948562,10.04811306095566
1.6000000000000008,10.78887123898361,8.010669997291016,13.87176121776604,11.941317089159048
1.6500000000000008,12.243851617783836,16.245997688282873,12.69893968199584,12.864624924145254
1.7000000000000008,13.673962705038315,18.387165890682734,13.234420763617939,13.974659185090424
1.7500000000000009,15.715135226035281,21.38948572805915,16.49918047974658,16.668749884052282
1.800000000000001,15.657670183387953,24.924332118546424,18.718480539635973,18.057655178169604
1.850000000000001,19.098899262262734,30.62468662026345,23.13173358906837,22.227124615563586
1.900000000000001,23.455102756400613,35.31580111992127,26.48007292238477,26.175642582518872
1.950000000000001,25.56057058907629,35.04201552759501,30.321231772333032,28.789375310999898
2.000000000000001,27.77120451859814,39.55628326080884,35.487956172594075,32.705591193077076
