k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
12,0.00874152401039027,0.021281726577048937,0.0029487228227191437,100.0,99.99999999999999,-100.0,-100.0,0.7273266431396331,0,0.2837735108754868,0.5160165899482845,6.6608760722880085,0,0,6.630239754630495,6.63705408263886,1.710569627098825,0,0,0,9.620398703468137,9.030112951500282,0,0,0,0,0,100.02091958406395,103.93483741701255,0,0,0,0,0
13,0.007503396415198746,0.013074896509424458,0.0035452461847149735,100.0,100.0,-100.0,-100.0,0.6764652896055436,0,0.4426949069658399,0.5654107980847027,9.347041848439371,0,0,5.990135069715801,6.725457506960024,7.2258967208414,0,0,0,7.215211013318709,7.215965298555618,0,0,0,0,0,101.52445065792217,105.54242400857866,0,0,0,0,0
14,0.007648492216507465,0.018177149082135434,0.002695853572959611,100.0,100.0,-100.0,-100.0,0.6043147815847525,0,0.16665968515929203,0.3974444665430823,6.3121838378069945,0,0,3.1652676689329304,3.8612814945503904,33.254616761558445,0,0,0,4.740938714874319,6.3702917461133985,78.51717274576409,0,0,0,0,252.49085487804825,169.7388479720952,40.048690695354686,0,0,0,0
15,0.005275372922091072,0.007348510539750825,0.0028620503765885933,100.0,100.0,-100.0,-100.0,0.42329351811023197,0,0.3246205694384832,0.3767536516342854,4.947265944102023,0,0,2.315574727141171,2.904875058576134,22.309932279643167,0,0,0,5.943283677999942,6.982435970167742,71.86609677437487,0,0,0,0,239.78534901165025,177.45505985444515,17.84413622217284,0,0,0,0
16,0.002882829312956805,0.0026735936267345234,0.0028429546728687164,100.0,100.0,-100.0,-100.0,0.27269898946563087,0,0.4359528007931921,0.34950077904672777,4.158289428672656,0,0,1.2961430749686678,1.9414269801673851,18.15889233748933,0,0,0,11.816032174956351,12.25958882967895,63.80650327856161,0,0,0,0,90.66881309458196,75.2212814572676,120.21005598491712,69.99518629291899,0,0,0
17,0.002215677099759334,0.008233309659219309,0.003358939901644058,100.0,100.0,-100.0,-100.0,0.2695087909236813,0,0.5020219072806332,0.3784991566936211,4.826504200126515,0,0,0.8182178469773865,1.7219923152606742,28.200308331373876,0,0,0,14.278679599107969,15.212447379930678,54.16133534681878,0,0,0,0,52.35353299059711,45.252541768102716,189.40632994031873,0,93.66189522301579,0,0
18,0.0011092821230960824,0.022565352948429523,0.0033742665197461583,100.0,100.0,-100.0,-100.0,0.1279473418699931,0,0.6419256846226883,0.3682761312691018,5.15686856930309,0,0,0.10704516755232543,1.078817751889435,18.97425608262945,0,0,0,18.972173498428457,18.97233109939502,42.745193414267874,0,0,0,0,30.73369696220173,27.23470218236985,273.8121164339099,0,90.91430620327222,0,0
19,0.003347282245655947,0.02873880196945514,0.0027103797778486906,100.0,100.0,-100.0,-100.0,0.029070608317451493,0,0.6519608928641996,0.28838189600596803,3.162956975084416,0,0,0.20071818748665185,0.8855187547292647,8.288002734680523,0,0,0,10.108108117078684,9.96628172364505,29.364667346725334,0,0,0,0,26.632316318090506,24.478586177136073,375.4310654002097,0,87.25442224731404,0,0
20,0.0013760877589892625,0.02053291627451418,0.0027479746291395267,100.0,100.0,-100.0,-100.0,0.10192979408591024,0,0.5751190400766952,0.3213716400208897,4.007117301407279,0,0,0.9747688344004697,1.6816124317619872,13.104677254494948,0,0,0,2.338938326051854,3.1024659096293843,13.8186618569731,0,0,0,0,45.80063935399849,43.59251708692549,198.17383937854618,0,82.46409364021696,0,0
21,0.0013821629309472576,0.02438855314273611,0.003453911183441106,100.0,100.0,-100.0,-100.0,0.12059778359985912,0,0.6443684654620881,0.3625865430054744,3.980483371795882,0,0,0.9948410730086331,1.6970641416833994,18.43615630215065,0,0,0,1.754357831224828,2.8976586610079114,4.1012846464376524,0,0,0,0,66.44426912242864,64.21773396257177,47.74315145176719,0,76.29240972264536,0,0
22,0.0022168290345502156,0.025398273408131087,0.00294951306546632,99.99999999999999,100.0,-100.0,-100.0,0.041572367059348754,0,0.6112724883217315,0.303784196316046,2.1560366570965632,0,0,1.0334166611649969,1.3034264102599944,24.20367021663322,0,0,0,1.1460149217299485,2.670487999078928,24.610687678792804,0,0,0,0,35.370547656742126,35.10155115729336,50.79110990728959,0,68.45392028287186,0,0
23,0.0022968144214611935,0.030241078240419193,0.0037717246743836966,100.0,99.99999999999999,-100.0,-100.0,0.05766862529053759,0,0.7731790538822826,0.38591984738842583,2.583006971412739,0,0,2.325719314766804,2.3885363121367216,16.86693828571568,0,0,0,1.7796916255399917,0.492186226905686,47.93181066943882,0,0,0,0,28.147699537603675,28.551456907641136,56.67107026844039,0,58.6271014646299,0,0
24,0.0014906798314059755,0.033697580571633516,0.005052032738523491,100.0,100.0,-100.0,-100.0,0.1339562018529102,0,0.8868717681789058,0.47803744753142374,3.681268917324179,0,0,2.5505862071063192,2.82722715805142,12.691067253474094,0,0,0,0.7649465391172382,0.2189340392657818,0,0,0,0,0,27.01069292461761,30.123074446511783,31.685933600565388,0,46.45308642116858,0,0
25,0.004179987713042742,0.05539281578160071,0.006860686431243234,100.0,100.00000000000001,-100.0,-100.0,0.056769588330264076,0,1.190819889780141,0.5740001223932761,3.4921755327088007,0,0,2.502974684463351,2.7473125077841605,16.461267760847193,0,0,0,0.6055367092346519,1.7603832622064153,0,0,0,0,0,36.12402051772832,39.522857477358265,42.50414582758671,0,31.53467669617329,0,0
26,0.001468625709145867,0.044103214305577,0.006952427932764749,100.0,100.0,-100.0,-100.0,0.13490621199964162,0,1.085451641922685,0.5662384051916375,2.9321591693803555,0,0,2.4068721272582234,2.5381645027449964,20.57347885827952,0,0,0,1.8449624865900287,3.199647215102845,137.08310110280848,0,0,0,0,39.08721483275543,40.52833080731503,2.574704991291796,94.7473208828452,13.43564618523454,0,0
27,0.0008349297718746689,0.04552502100619735,0.007705543265005923,100.0,100.00000000000001,-100.0,-100.0,0.09639594397615503,0,1.2082776141794118,0.5993203943000609,2.1715973588026944,0,0,2.665982921416371,2.5404395176776844,7.483439310972347,0,0,0,3.897045756134434,4.19491897497481,36.99916742394573,0,0,0,0,30.49122170336453,30.64803967253515,3.323256700333795,57.23336224490782,0,74.10868753808995,0
28,0.0002588632300787771,0.037962176009474644,0.007183868527797365,100.0,100.0,-100.0,-100.0,0.12359296067273325,0,1.0754265110306982,0.5519761319686769,2.3570802940301876,0,0,2.5327839838783244,2.487894659441713,0.6033750860698739,0,0,0,2.6119588347724205,2.3244476048908367,57.46377397397395,0,0,0,0,20.434476202340882,21.167729623561335,20.284854318529554,13.314142777352512,0,66.88938750386961,0
29,0.00133965358864755,0.04575690981169246,0.0072835088964363715,100.0,100.00000000000001,-100.0,-100.0,0.06456876859471501,0,1.1345710000073428,0.5444641936195485,2.121684420864912,0,0,2.398341800719947,2.327014460604681,3.0467430759289216,0,0,0,1.905681060922364,1.4493601377436478,80.06370492754519,0,0,0,0,28.66344856344575,29.633264721258936,12.382797720469144,12.555271743618048,17.550490229495487,58.087261670903956,0
30,0.0016699282917593773,0.03695724323359988,0.008111724865175767,100.0,100.0,-100.0,-100.0,0.1686867577300388,0,1.1128976902073382,0.5901195330894833,2.8612225951992074,0,0,2.281131735907099,2.431010692502481,9.222205611419733,0,0,0,4.942734947158049,3.5010107172773393,104.92968314395877,0,0,0,0,11.537111625531148,12.910531794919775,29.229261291719318,14.177987819005725,0.4353966680047704,47.44775666645371,0
31,0.0017400881540472885,0.04616451526989327,0.006977354069964674,100.0,100.0,-100.0,-100.0,0.07347985685581998,0,1.037972711518287,0.5022249037457045,2.5654707068809555,0,0,1.7138569007939044,1.9352906485445742,6.200497969064987,0,0,0,4.199627700799449,3.16448638705416,54.796460270924086,0,0,0,0,5.859279590949953,6.776851728699462,28.074170011124227,34.229957391082394,21.39646235671576,34.69085096492186,0
32,0.0005054014265206593,0.030182688567088858,0.005890183236604348,100.0,100.0,-100.0,-100.0,0.11365052624319363,0,0.7936648843366587,0.4141967870585483,2.091561060967737,0,0,1.0903307609266666,1.3525465154357585,6.172554849311806,0,0,0,3.462982940375004,2.4973525368826803,74.66256065663613,0,0,0,0,6.384476128563058,7.548307114837048,21.41429555695037,56.821010634559215,2.888835253451585,19.510424085117457,0
33,0.0007344070516306528,0.03366776179039236,0.005488300263773157,100.0,100.0,-100.0,-100.0,0.0588370778349206,0,0.7482225494900334,0.3622658677761765,1.8172802921862685,0,0,0.5791997038910627,0.9055726289816665,6.645968003040943,0,0,0,3.074841329790265,2.086284448485413,17.785703171724723,0,0,0,0,9.14652228222141,9.372678850009455,12.457724327320975,112.50080047792203,13.200983171687401,1.5737908363975501,0
34,0.0007774584637713706,0.03258475869803984,0.005238678082719251,100.0,100.0,-100.0,-100.0,0.11274387599563823,0,0.6424347587434083,0.34469632111490056,2.8036626519759995,0,0,0.3526728662750032,0.9984759671070705,8.298114072167404,0,0,0,1.7999706949751848,0.7540645733554591,31.89798081930473,0,0,0,0,7.265993182961628,7.844208855176261,16.1655159624745,84.09337151141101,37.0393492974382,40.26070411121731,0
35,0.0014476975626500428,0.03479896911895975,0.005068364452404079,100.0,100.0,-100.0,-100.0,0.06338660003515453,0,0.630859471321079,0.3108894112161905,1.8895257268413945,0,0,0.07208451703396673,0.5571116865519632,4.682945536335357,0,0,0,2.459551973323852,1.7311036534104651,22.65890117819693,0,0,0,0,7.174062547982121,7.571109692346606,11.71963228225551,69.23495382282992,20.96719540238984,27.983380386991453,0
36,0.004098674761427331,0.04474143442164404,0.004653431934993683,100.0,100.0,-100.0,-100.0,0.009554866287822008,0,0.6316357866865185,0.27981160696910423,1.7799456089128909,0,0,0.27617934726795534,0.27610968937809743,3.347304108124298,0,0,0,2.5741339388818574,1.9690234815235657,36.433982064590396,0,0,0,0,7.128656126830189,7.818193207718649,9.235830107148963,75.92680450295119,5.625429245857442,13.748214130258491,0
37,0.005421604040257389,0.05187966213658268,0.004814455833657981,100.0,100.0,-100.0,-100.0,0.006855319115382779,0,0.640812403459602,0.2811224573059793,2.163926931981441,0,0,0.4511578815334109,0.2542183502323656,1.8238682603504972,0,0,0,2.8393666505827952,2.3619995932374453,0.8588120523893451,0,0,0,0,6.727326646514217,6.539367104353645,1.0666001640555887,100.24237887764602,5.8456292742687594,2.6648310269822613,0
38,0.0072030024814790025,0.05191994765611425,0.003325826405875107,100.0,100.0,-100.0,-100.0,0.041026894194868956,0,0.517825778770679,0.19961581850468996,2.083056662881741,0,0,0.6707670918587905,0.07737779780614612,3.535498304123799,0,0,0,1.590626218874706,1.0562004707323072,0.36204631791491015,0,0,0,0,2.942150567022212,2.8605016983795752,10.655309985523509,108.01185182564903,15.197796901486361,21.488899087446576,0
39,0.005682951151430586,0.04636429901005668,0.0035578154548687115,100.0,100.0,-100.0,-100.0,0.05182507073118388,0,0.5428205149090268,0.20318952945551588,1.3097742327517699,0,0,0.46695194013510155,0.023123828545939733,4.068928692561043,0,0,0,1.312169093198805,0.7421527388111973,10.657080740217141,0,0,0,0,3.922000716880654,4.121263439464586,7.187220085068067,116.69167901200069,12.046115119826192,42.969931191364324,0
40,0.005404169916793903,0.05263999486516618,0.004869070627425888,100.0,100.0,-100.0,-100.0,0.021647301834946085,0,0.651624726086625,0.29071282977693313,2.791557694075373,0,0,0.18581944334164174,0.6351653392260356,9.029916324668674,0,0,0,0.8311840936262141,0.27404509397843324,1.4063519624224863,0,0,0,0,4.511204878250696,4.408847089816803,7.237575749772914,111.10457290881368,0.8930691354995955,67.36626463765816,0
41,0.006371540042778822,0.061698642307487506,0.005638077058232884,100.0,100.0,-100.0,-100.0,0.017010321328363498,0,0.7043344117758873,0.30940511147713395,2.5688743542040426,0,0,0.3781045365067338,0.4412781138069689,5.668165836036457,0,0,0,0.981337525642008,0.24906539700247338,2.679601449130382,0,0,0,0,4.2221483225727345,4.171122599023745,9.917866766401774,97.01143081844465,4.75497045244286,94.94814355973989,0
42,0.006218932273275166,0.06759932309899638,0.006764028699109774,100.0,100.0,-100.0,-100.0,0.09960913233397366,0,0.7505942687112962,0.37529489939147076,3.385311416393924,0,0,0.18147715935328504,0.8140327648212643,4.249735944771625,0,0,0,0.17300480707343996,0.6174093137413087,12.365132563674884,0,0,0,0,6.337880288885395,6.5276000941451215,9.889003990292748,72.05265810934272,9.215272140238815,50.664762718953256,0
43,0.006788744568300468,0.0779372691844523,0.008065312813831087,100.00000000000001,100.0,-100.0,-100.0,0.1363060114184011,0,0.811241791792355,0.4209396170411765,3.638407461925336,0,0,0.27744239770865825,0.8216825702868112,0.7956524069017662,0,0,0,0.19162501142721997,0.08560159914521512,6.327592839800517,0,0,0,0,4.779912636565412,4.8315019766732545,13.09868549874932,46.69540967987809,34.97262180779432,30.402758692442664,0
44,0.005354829480762404,0.07279866354234302,0.008305360444963744,100.0,100.0,-100.0,-100.0,0.15021290645648097,0,0.8064879317480658,0.42574733891973493,3.3183667619715997,0,0,0.24350157092287988,0.7668589093373234,1.5527631255245555,0,0,0,0.020182374974992544,0.18780839456635304,15.84266100142455,0,0,0,0,5.03374000912897,5.372223965046355,16.47171790078968,31.848697521302167,28.89156706657585,49.83772738920643,0
45,0.0025267471498811307,0.05925560759569042,0.008240063930810707,100.00000000000001,100.00000000000001,-100.0,-100.0,0.24176215628340048,0,0.6878484598511944,0.4280060458425763,3.6618121021588688,0,0,0.29895386826774145,0.8305032665248672,1.1347956053692734,0,0,0,0.40287328959919144,0.2324328819641425,18.076863971945677,0,0,0,0,4.844854457640288,5.258354754962334,5.281397767931958,28.35792469699254,44.93846654886343,128.61218613064338,157.57524342523402
46,0.0035509281260986125,0.062373458460283644,0.00790179206117034,100.0,100.0,-100.0,-100.0,0.25257228418526634,0,0.6215428806600594,0.40587778147021136,4.112332736536019,0,0,0.45007233518883943,0.8559736404446119,1.7572119750196795,0,0,0,0.6397300640310181,0.7647985581635254,13.888328440624065,0,0,0,0,5.686963477819275,5.959333531934552,5.2390513677376935,21.22275119993183,50.81928196546167,160.56904548075505,198.60606523532218
47,0.003228232189701395,0.06698165228441151,0.008930808746110304,100.0,99.99999999999999,-100.0,-100.0,0.28410022091757314,0,0.690437210821962,0.45222881970399165,4.187896956363769,0,0,0.22981347972421554,1.0463374028794639,0.19523672056884517,0,0,0,0.9375824366689031,0.8547773806629592,11.011377764372062,0,0,0,0,4.37015927131931,4.597598260807418,7.967168841543205,23.13508293030013,38.72579112906716,121.9041069751761,244.70339283210453
48,0.0035446120475760633,0.06566425888009045,0.008404053984584098,100.0,100.0,-100.0,-100.0,0.2697577054312179,0,0.6369503322134293,0.42098700853552073,4.107539333430324,0,0,0.3190449989534233,0.9698109566952718,1.8561051319130635,0,0,0,1.6150324215622756,1.6425240398278713,14.297668333750732,0,0,0,0,5.14416124935058,5.456720027842302,10.210083238189968,23.290115609281766,9.405707598925414,151.05771271168257,296.29876994209366
49,0.0013576395574749032,0.06258359170661854,0.009647858934311061,100.0,100.0,-100.0,-100.0,0.351108706848443,0,0.6288703626893386,0.46494104451502843,4.555049725115377,0,0,0.37274082738653846,1.0685876256432,2.121166858399736,0,0,0,1.2192942533147155,1.3241382809521216,23.35092227888145,0,0,0,0,3.5220244389917728,4.152943915715532,10.337877327492459,20.229565017675426,16.58346161713292,126.4454718378675,353.84036088071247
50,0.00220209104944675,0.06820037665653024,0.009877289052994129,99.99999999999999,100.0,-100.0,-100.0,0.3413923361871608,0,0.6599417399381985,0.47139442428019507,4.4924439760857,0,0,0.23797179664309348,1.1585842292978752,1.8648206815265804,0,0,0,1.319892389634514,1.3838801814854915,26.858733601421307,0,0,0,0,1.2264257177205367,2.017324418199389,11.81414805476257,19.991422833932088,29.031773343768325,81.75589343838884,158.89597893117605
51,5.674203358657404e-06,0.0554988630422712,0.009489200728582807,100.0,100.0,-100.0,-100.0,0.3647837498440384,0,0.5845053256182094,0.4540031016140532,4.1079931608282045,0,0,0.3676692077552432,0.9664091977955451,1.1601457970814304,0,0,0,1.333994618607652,1.3134413748841112,36.46042456954829,0,0,0,0,2.7037696476461184,3.7059915211708883,9.08122481665709,18.78358574617467,27.15180276496071,78.13923967557422,96.21062400846098
52,0.0046206610541137914,0.030044083387308764,0.008957293890793798,100.0,100.00000000000001,-100.0,-100.0,0.43545869110236524,0,0.4495239756233045,0.44113756816680344,3.8787777974106943,0,0,0.14528561471607415,1.0674292782076167,1.2244703200912554,0,0,0,1.50900530943289,1.4749524478333893,46.56323684212512,0,0,0,0,1.0880589720056548,2.3512583572867283,6.240439746727415,24.110229401668768,30.627491639899063,76.8211644980393,33.37034273543003
53,0.002291347774424858,0.040329202437801456,0.008758870550168283,100.0,100.0,-100.0,-100.0,0.4157550783794695,0,0.4423320509143798,0.42643841809644584,4.288553044922587,0,0,0.18164235933571393,1.1720705346463773,3.7910038624027638,0,0,0,2.2007931844748363,2.3969262168921506,50.34730785694429,0,0,0,0,1.2685992754825135,2.6253424213642758,5.625921723531613,19.599690130790602,34.44885708368708,96.86860450769069,50.59101360032488
54,0.0007814047099697007,0.042307168561493,0.007819819854575293,100.0,100.0,-100.0,-100.0,0.35342732289883727,0,0.38070944791772343,0.3643450115924725,3.7220288874603997,0,0,0.6733444788593919,0.6686471766020811,3.185576114482726,0,0,0,1.6297464125189316,1.82409989750347,42.43193171198854,0,0,0,0,0.47469614783642644,1.7101300376075976,6.410120075463148,29.205873120708123,23.991742692291858,78.82638532332179,111.86401828471882
55,0.002004017645970906,0.05846045683556131,0.00821093163324735,100.00000000000001,100.0,-100.0,-100.0,0.30285097786255494,0,0.47181466127853205,0.37022007673942886,3.5406244987439814,0,0,0.5853775467599553,0.686554332947541,2.4893425913934353,0,0,0,2.118369476373286,2.16482714847692,32.01425701225215,0,0,0,0,0.30696475967712944,1.3286820180844758,8.751788790996839,21.884910308723725,35.46271908497637,67.53083157983649,137.71947703458446
56,0.0040589312945150885,0.06051352470787669,0.006815699245157038,100.0,100.0,-100.0,-100.0,0.26482959095917463,0,0.38085463863710617,0.3108677869587513,3.2770393565482054,0,0,0.8124302915702103,0.4583010864304959,1.4788319926598454,0,0,0,2.6504376273874906,2.5038127842779985,28.178492682926574,0,0,0,0,1.2101385339824504,2.128565455463523,8.057710443479147,21.776802789352075,30.484013075321087,50.30844537882373,112.75023976111632
57,0.0028306848879476936,0.05733509072612549,0.007270629431401203,100.0,100.0,-100.0,-100.0,0.2709817717324426,0,0.40284870888519764,0.3230744374841632,2.853756284327899,0,0,0.6796227841928786,0.4309871970606501,0.18077995974094208,0,0,0,2.6811631494794805,2.367806704890246,40.997721925834604,0,0,0,0,0.5802951530696618,1.8507840103668072,6.721820969470101,21.050541396444622,35.60214861791413,47.15948475248241,97.76872498402346
58,0.005205813234912935,0.06890476678628199,0.007196496572547309,100.0,100.0,-100.0,-100.0,0.19238282720020594,0,0.4980943903789626,0.31273077364003726,2.392208798059236,0,0,0.6471699641137948,0.31872687111091896,0.49229157309266997,0,0,0,2.4483002801165727,2.076322375029646,26.495969704189864,0,0,0,0,1.1628706910179105,2.068475359409754,4.619199494610597,25.60610792271223,22.631866893558335,38.58925090598124,65.00022656750473
59,0.003931993683854765,0.06607003197532602,0.00774662143500047,100.0,100.0,-100.0,-100.0,0.20214094534395266,0,0.4606580115575352,0.30341844753656694,2.175713770274236,0,0,1.020252812026543,0.002073122084422826,1.4537904074847288,0,0,0,2.126860956635007,1.670436926188355,18.952496588666744,0,0,0,0,1.4890765847375738,2.165587449754649,5.314731485035366,22.629647093964145,30.391454111029763,38.69996121853162,62.7180328719515
60,0.008022084589744074,0.07743661648745813,0.006188886842218986,100.0,100.0,-100.0,-100.0,0.1370144666041052,0,0.4312954855920075,0.25180250617833505,2.1798005047544176,0,0,1.1224931273988652,0.05883074053871397,0.81699575809665,0,0,0,2.2566860381074783,1.8580076461312043,13.261783003883318,0,0,0,0,0.8568246206630549,1.3666174309323937,4.100966216747549,26.379217454537795,19.24502888687731,58.57649508541727,80.05965914578788
61,0.009178229924398432,0.08328120346330174,0.006147993538479659,100.0,100.0,-100.0,-100.0,0.12060722793776957,0,0.42539502029538606,0.2389577722178585,1.989988286599061,0,0,1.3467101268356119,0.26405374918764585,1.1321328836956117,0,0,0,2.1727904838252767,1.739344166978928,17.79545919436817,0,0,0,0,1.4664113553331768,2.1282172644421125,4.57380720920014,24.270692935190684,21.172025501538577,26.891507312000407,78.87674062109629
62,0.0077949578592928954,0.07485661598662344,0.005863809872297929,100.0,100.0,-100.0,-100.0,0.14967341226077643,0,0.35486546436807054,0.22893662354428082,1.9871865455615616,0,0,1.5408684323269983,0.38891344042109366,1.5340068442276724,0,0,0,2.0057375774679005,1.5363309965282421,20.029371173311162,0,0,0,0,1.6677702471201477,2.4133448070212142,4.025168840721119,21.28487592353778,26.786907888009033,33.705978901178085,40.6922896235254
63,0.010173112909677718,0.07389431183498944,0.003676036796319436,100.0,100.0,-100.0,-100.0,0.10251090679438968,0,0.24789377633179716,0.15839161316013256,1.9604350896312621,0,0,1.623848934461917,0.4451095581295087,0.9300434979838584,0,0,0,2.304630352358008,1.868971061429973,13.779481569880542,0,0,0,0,1.2576356348011235,1.8004076639262399,1.4138129608505612,21.007668750998715,34.366564325768415,25.102221010207423,44.256263421136595
64,0.010776130900861589,0.06095719211948137,0.0010053619210153644,100.0,100.0,-100.0,-100.0,0.12842751186496523,0,0.06697850489072102,0.10494742285749384,2.204398121995096,0,0,1.6598155910422046,0.38176236489159937,0.8239476560622978,0,0,0,2.1929547906573355,1.7805422689787906,16.34029273567707,0,0,0,0,0.23856214619502697,0.9274686761293572,0.008370365204511716,19.745607376548847,26.571343062533206,19.114171018878594,58.116598719847964
65,0.010139813760717065,0.06195347358630105,0.0016637012467474858,100.00000000000001,100.0,-100.0,-100.0,0.14871229279961617,0,0.08742298563312911,0.12540163712045535,2.2101246201357325,0,0,1.6758579834440746,0.38109888667262665,0.8252411046514672,0,0,0,1.9852754557808598,1.595366210424245,17.060308550572014,0,0,0,0,0.8850475348970124,1.5898024069784256,0.4328256493498079,19.451290965553085,20.821799838377444,17.453637326044042,29.69619578139148
66,0.012874175365720247,0.06454547670376609,0.00023886212866842631,100.0,100.0,-100.0,-100.0,0.12317603105042153,0,0.05023613181581745,0.09556502238119621,2.2247102993464956,0,0,1.3857798887877177,0.17151216215512374,0.921727376340349,0,0,0,2.537651302063248,2.0542446745134075,17.94946421466205,0,0,0,0,1.4593815401966634,2.1895282526219044,0.7306519044610762,14.118890693580465,13.190182163205376,14.18748709592681,28.67611375143574
67,0.01201646309647704,0.06571182374746537,0.000629431290002278,100.0,100.0,-100.0,-100.0,0.13681163865168647,0,0.10933304673870085,0.12645526714759922,2.2311074949602028,0,0,1.2910873667265605,0.09694602021577856,0.7998635989762837,0,0,0,2.4845358850611468,2.0189260113410588,13.962012100953315,0,0,0,0,1.6829145751787293,2.256100587230015,1.0650540275225628,15.505404956102696,14.29907488934343,6.1384272048060415,18.580521865970965
68,0.014401536162742964,0.07901896011849,0.0007477267880285002,100.0,100.0,-100.0,-100.0,0.09541737156225279,0,0.13733772409434272,0.11114974099500373,2.1673667476060037,0,0,1.5087617137720906,0.2544566879835597,0.2303111060570204,0,0,0,2.6274596777744748,2.280627655323706,15.294565506397765,0,0,0,0,2.539721857583727,3.1439846168745254,0.37353083281232385,15.553851931046227,8.179937670857809,6.867907400907927,24.11330203677419
69,0.014138720916025709,0.07847688776465585,0.0008329932521823879,100.0,100.00000000000001,-100.0,-100.0,0.1132076926392955,0,0.14402718254840677,0.1247190559852368,2.053759160001499,0,0,1.4815844902702622,0.265251920966954,1.2607765047673758,0,0,0,2.655101428612964,2.0885891666409577,16.733687094997517,0,0,0,0,3.3140482634340764,3.958257858216127,1.2555410110298504,12.338236993404164,8.203012464136819,4.692911916226294,45.40930753761795
