k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
102,0.040813038457016754,0.022656544065991074,0.03045749451026874,99.99263931213223,99.99903920164886,0.609665199044174,0.9067895426048108,0.7023936692832948,0.6800985445578538,1.124126283598777,0.14028968660966618,2.2415260583348644,2.3757116526898345,1.105226182783823,0.15328718136615363,1.4993636897332083,0.4984173285149543,3.549229452686797,0.7769893094258905,0.2594811800976774,2.3077196832781994,3.68990634422896,0.6939344092933706,4.460477811521264,2.2956368957551914,23.371965017650446,5.262654798995483,5.383961032991139,11.390122319647174,5.794924787605192,3.0231630352868746,24.532641158034174
103,0.043905858386104966,0.015942610558142542,0.027950830702555694,99.99221930497802,99.99898428179398,0.5756241697654586,0.8248947530739448,0.6305692724923541,0.6247446390385757,0.9760108267120532,0.38967981763399423,2.1808289982347726,2.189784762086822,0.9520835841881381,0.3499407901614004,0.5603507521432276,0.6775162218817137,4.407695775729586,0.6891725896811578,0.17323678318307334,3.304085508559536,3.85958548404772,1.7015089263964454,1.1234399270378683,4.780032981444414,23.854702392534197,5.6065050367291205,3.871857218105804,9.61182726793524,9.745369728826882,18.914773176172105,32.86334996235652
104,0.04828257517412745,0.017668880031473305,0.030809018533550506,99.99178188261841,99.99892752817043,0.6605355893326509,0.7933841694354381,0.6482269046784825,0.6685249474355571,1.1308094117061758,0.5818205726040557,2.496269880075497,2.0487780249627763,0.933486253070079,0.48021290559336516,0.17706786350182585,0.15307185371546256,6.074159429775758,0.1711142907996453,0.12053395233815842,3.438068114714077,2.774063597733849,1.4173924898002805,0.6425369835730904,5.573665022695972,21.625055921427027,4.894381990909324,6.113217057693371,7.669454217576349,15.306059454686824,18.477861859161635,27.468531629363422
105,0.05251366230988596,0.0152775878342025,0.03125223662660018,99.99132622252147,99.9988681907198,0.6572888442484883,0.8689641526572969,0.6277299489958824,0.665678211512389,1.0795429513937733,0.7196277054802445,2.501369504643783,2.0680191441662696,0.899200299852638,0.3792698560117213,0.13930242160037942,0.8027174936608039,6.516604512334515,0.15724101129381438,0.11396357622767524,2.5856704202427547,1.801927694742602,0.9288435466209758,0.23642381223753128,4.896403620006371,20.023618626284353,4.174784173203863,6.949011397163744,8.359397772624362,16.414000608870243,15.891023503134145,23.425787522007862
106,0.05515510248179785,0.01768957891909256,0.033755226913075545,99.9908514277327,99.99880674258267,0.6692529121801033,0.8925328727146868,0.6641867472753096,0.6895264006181994,0.9125845448482854,0.9315348351156253,2.1088941477100933,2.0349700699715623,0.8183408660289049,0.6064902254050903,0.4028880267040485,1.7242001924947068,6.962870505253205,0.025630922753011126,0.0727294495240689,2.9693542120437932,1.222013151121075,0.9678389299025938,1.6271310666168342,1.385540139943847,18.95959649786994,4.262856703334536,7.9708645874751,9.584187053381328,19.102831010738374,11.116831692794994,31.355634793936716
107,0.06341844465551567,0.012649556613775698,0.03440813930236058,99.99035930852428,99.99874236185184,0.684751167180493,0.8507478548652745,0.6605016618595567,0.6908372199027273,0.6639584675570503,1.0161132545870575,2.2837453973516104,2.145606870498304,0.7095772143839421,0.23500982714844507,0.6636688386856786,2.272400020281006,7.609588386873681,0.0754511015885015,0.3013795471596285,3.807808711589797,0.4302509240389111,0.9681270333743559,0.3788770019399319,2.1258998549569363,19.03569947165526,4.6059085686203165,6.211536258717247,10.409276458119542,18.953179595072164,6.138139871305061,18.19380041191299
108,0.05996069428188905,0.011984884420882495,0.03253724086361519,99.98984383711658,99.99867574043853,0.6241573318614828,0.881258163178479,0.6293053937530191,0.6523228147542296,0.5494457962347975,1.2719746186554566,2.582774367749878,2.1591002235675663,0.604435414019291,0.005984334962261209,1.3823218904000698,3.5241566624083758,7.477761083981733,3.3609265504030345e-05,0.3844526286400664,3.345478014251335,0.8081731883339056,0.9329363455894404,2.0300296864053005,0.675415312430237,18.189104200869735,4.403590754878749,6.0548830214321585,8.315309461164823,17.664284399491862,3.3077730884846,16.618380409500183
109,0.05921520814892686,0.010934171950637237,0.03160769505650916,99.98930912215155,99.99860651986758,0.617987499660012,0.8797546937658843,0.6001553594926198,0.6365404909655952,0.5522162782982057,1.307117077787907,2.078655873979873,2.2252237118363496,0.6667398471992256,0.13142058292737452,1.2793716203341128,3.831266487328191,4.7900092823210585,0.5162707315595462,0.12710721274761436,3.102787233568146,0.3928063383266413,0.6599718406439641,2.157509113072884,0.023853542668224856,16.53404321003636,3.953092020212769,6.245097354276067,5.412930474178425,23.24375855074005,2.667063606882886,15.565288827149445
110,0.0632383674128177,0.006810005979171769,0.03095985444336379,99.98875557835404,99.99853444191186,0.6429734791597428,0.8093342000052123,0.5622529624288938,0.6242729958218829,0.5165670495277263,1.2966511287121272,1.9015272429664591,2.2144596805802204,0.6631111866961218,0.02451217170246957,1.2775392833647554,3.5493589413592868,2.179449934234373,0.35842960230581306,0.03236024033631565,3.468437802305406,1.229532693440233,1.2271325466459202,1.5716460115094806,0.6351487211073392,15.939256894129317,3.96783373101841,5.579796109638464,5.8157041413474015,22.149890716888844,1.8849621563438774,22.60940876548293
111,0.06272458089673091,0.003885737844027012,0.029055222287462792,99.9881794543881,99.99845975401279,0.5700665028874119,0.7870683434776771,0.5477440443316203,0.582112539233208,0.34953934341363063,1.3832598102513085,1.886238897514966,2.1883274166512723,0.5663888149061581,0.07279973539684333,0.1714166905028518,3.8220396655014275,1.5585153075970855,0.07897487352782019,0.1755278650309425,4.329811020874702,0.4839964429148094,1.8049732680175965,0.3040929899579361,1.7964940540563612,15.152177850267861,4.614293472423116,4.168240822386367,5.940668126973764,17.770661570379673,0.9743663046066291,39.27146197437775
112,0.058029197602241095,0.010320868548419236,0.0307209173825146,99.98758024899398,99.99838306791322,0.5437356477688422,0.7937653171423489,0.6124503513903409,0.5991791832622967,0.22002827493527424,1.331531045295603,1.996244533522023,2.0730538045982656,0.4644145142218637,0.40016581372496657,0.2888323572051724,3.2550521380726916,0.5130597440883494,0.9640481230821663,0.25624492634425333,3.134893576215573,1.0170412293328706,3.3915849677496586,1.6430627201611583,1.5261596543972855,12.342750097865476,3.81765466822611,5.049269786982075,5.478901669773848,20.77447648678055,2.0958194558750742,37.70780280734154
113,0.05518124084370249,0.013982786963560123,0.03159172585101761,99.98695979376697,99.99830340430084,0.5421413299259727,0.8427563402968835,0.6325970028436323,0.6123006311130088,0.202048362642239,1.1458101751430387,1.6450794156080062,1.9699267737667974,0.4743412491881276,0.4159958944796278,0.4101273246118612,4.697061335696903,0.44862061668556935,1.4471597395083626,0.276695172016138,3.8531140004471536,1.922995563867846,3.479730500965117,2.236717674195213,2.9396980297886595,9.611174944071525,3.7366791364665235,6.425533501790139,3.562293904549904,15.142094679132793,7.386048389505994,68.21172520489904
114,0.06340402494347701,0.007186386012814686,0.031201604501634554,99.98632165260538,99.99822001839793,0.5538327881097113,0.828072927552334,0.5963744897146022,0.6002285406442839,0.10479547758684667,1.3541063368069621,1.5149703615388073,1.9263776938641775,0.4017118903114147,0.6253862897670003,0.5348373961580976,4.125113580998931,1.6112902989449507,1.1518561177450495,0.44899487683696704,3.6665024882576196,2.5255206673986996,3.5942383263317086,2.182449755319112,0.5850084481827867,10.4287122752874,3.541930826107327,5.15193842932117,4.941455800263151,18.188438716572467,4.360846003489866,65.24071291228327
115,0.06902545574432897,0.003051019586076758,0.03121955677779843,99.98565990492642,99.9981339353548,0.5685415697504829,0.8508481616876933,0.5599230759314158,0.5931973056533133,0.09449634053780404,1.3584958693509226,1.7501511107187875,1.7660401687194227,0.3256250311653536,0.4593510283970852,0.8221835850982605,2.6440869589617373,2.4627621336843126,1.4763638175854041,0.6546759440010574,3.2925099539948115,2.6396971614873537,3.263678196569761,2.1639494679387763,0.9480717976301217,9.405813328716532,3.065077183830837,4.682959698792339,7.276956772623933,17.309952388444593,1.9395002001182133,52.852171936538475
116,0.0661142526385324,0.006058800623213038,0.03168915657000659,99.98497129776615,99.99804554798769,0.5831782300345529,0.7607767990027214,0.5886396796616568,0.6034753656945485,0.17887480305476483,1.3215859850383622,1.5654308045606835,1.6883492370774809,0.36156416184059453,0.6695380945328838,1.345732960413922,4.137375306486667,2.551810968244306,1.889824287594473,0.8120380946238802,2.747270853995618,4.1771437226202615,4.826103489589954,2.1784228934854397,3.4006995650099237,9.154580398253488,2.469907193910619,4.298960934393603,9.01351134622679,13.12385975181135,5.179782412221945,35.98491513985913
117,0.06615777352273695,0.006628832096505585,0.0320227940389753,99.98426042624116,99.99795394948445,0.5867222390025906,0.7310099891297231,0.6463045442581067,0.6275896020834537,0.23594566014343607,1.090252809758971,1.1786821862055603,1.7436494287770747,0.46615709390845056,0.8572764638296124,0.8478580812421086,2.9444160520536458,2.502137470351731,2.51396318477101,1.0808129168950893,1.4414893697804194,4.401457752547884,5.4517485003986605,0.15395245316903,2.5277777811431066,7.269778385729662,1.473306603416884,5.527089315473764,6.318541404219248,10.437913648543132,6.683055128569624,36.388702206290404
118,0.06818654085216044,0.008130703255389143,0.03373748209646908,99.9835265490248,99.99785940262774,0.5752721862928379,0.819308633245489,0.6770212540849814,0.6448845129643864,0.04041895137133917,1.3470018807656725,0.7106231122388345,1.843594813622336,0.4154848970185626,0.8241349165234706,1.5971037307610578,2.63829265912551,2.9019124444242954,2.6833500038242026,1.2515927817997479,1.931163864008809,3.616208164520085,3.8355501022249645,0.028540943130377174,3.6988028852584622,5.382763620433967,1.356587188652417,6.04660243244718,5.340353219936096,8.20186872174131,10.040161896070916,51.47296207559028
119,0.0765800324103217,0.006518008663944408,0.036375693959759745,99.98277158785068,99.99776144675775,0.6568730022710992,0.9207946257166054,0.6537000614989469,0.6820696106486787,0.0038322727354030426,1.2782232228684494,0.48613163745632704,1.8285018156552433,0.41659347181943635,0.794946186249086,1.8017686940059745,2.208985191618255,4.323120222111468,2.138843370782415,1.2608195769500752,2.5537089722085744,3.6113268504336022,2.783146223746686,2.5859548895677165,1.284070609474738,5.185307740066048,1.5505744157758943,6.5922087465716075,6.354354762566824,8.386063548676322,5.000854074463954,44.50099798777639
120,0.06830644487905065,0.014758450620582775,0.037570084724764,99.98198335802671,99.99766139593187,0.6065520618235148,0.9952232626920245,0.6989189729183382,0.6866932275289006,0.1124836407991777,1.3209534769924653,0.29658062278251235,1.6134963810494614,0.3063575133373446,1.0779646794697015,2.383978954071555,2.7564666549468786,4.132401031474272,2.2960135627866367,1.4560169445535962,2.658626507562327,4.522869403037885,3.464422489041021,1.8438790794464066,1.404948926127489,6.914561450057362,1.8215430677764899,5.900190136798677,6.106149400917963,9.35311365687448,6.797607083205502,52.26429264238159
121,0.07275652501075502,0.012062362059346911,0.03790523708294385,99.98117656843749,99.99755699515107,0.6114267330920762,0.9146871590028313,0.6884568282805588,0.6761622147887644,0.1942755506058835,1.7862933350737724,0.5163689841706648,1.7113179422179354,0.22887974835149308,0.9934863172003987,2.3583747066927927,2.445167058022592,3.1188230444942255,2.3840273764501934,1.3905617742661724,2.4620217116039345,3.544218804377209,2.122147513644284,0.05185905448680327,2.4553603721374104,6.38719585029592,1.7423386590641459,7.082800585869251,6.2001891957167015,6.531515249754489,10.208737901733029,46.40204376019153
122,0.07332997044561029,0.013696618844878869,0.03907618625629582,99.98034217638913,99.99744983371092,0.6375795528907989,0.8883080267997869,0.6884105065612208,0.6854063331617737,0.2452477645989314,1.4351422630658983,0.505423728980861,1.625699525347236,0.2182074308195539,1.1012222858125098,1.3919338933036862,2.605164585134161,3.664891396283513,2.0283040309242812,1.2600342664654456,3.3409566245862106,4.561313597620145,1.2742128155122765,0.6880497322325017,2.482879740089321,5.569727991452172,1.8355919896077701,7.989282653877251,6.605049594688883,7.085355997856819,9.081288905342905,26.56377482113053
123,0.07430526584586271,0.01419586530928255,0.039766092527452765,99.97948207438665,99.99733926409996,0.6544753632702435,0.9550043593108101,0.6596199849204866,0.6870612665185829,0.11060627713558671,1.423601363521264,0.6091797653196696,1.5276340211565904,0.24423947965155596,0.6726172555498307,0.3373781578931636,2.2920772802939156,2.9882163578491703,1.6631597395698032,0.8086514009285065,4.090355641917723,3.764734018342283,0.13113909989398667,3.5551506643796165,2.480775248221347,7.2834972947460495,2.6740716182505486,7.072394593026137,7.297127976849219,7.714261748156748,11.072011232626378,20.2368144180879
124,0.07417713571071492,0.010286696680495342,0.037452148674400935,99.97859500317576,99.9972248244743,0.5920840094785801,0.9822731379580956,0.6054172434058196,0.637382144970542,0.26345900650187437,1.395473330106869,0.8511026679806191,1.5515459212324618,0.16283798782733724,0.3870963910778496,0.5624714979703701,2.55064881872788,3.1380613760584413,1.325205132398501,0.6070712701874544,3.615786892370212,2.08423458286186,2.9753648899680036,7.611406857707805,4.200954543206463,5.854445764628944,2.3285127432254304,7.752038962403373,7.335724427996133,10.743885004631903,8.928513965172572,18.729983924444525
125,0.08109282509815136,0.007079466069540401,0.03853261634717014,99.97768559788811,99.99710706749104,0.596670393166735,1.0359101798966546,0.5965157930840083,0.6409458192942035,0.38027825658550973,1.4323691005895443,0.7061707668668387,1.441922947636769,0.07995229824334123,0.4132321145913472,0.7854283825474299,2.123464311179442,2.5166963173533645,1.823528250035976,0.7614814814303087,3.4719329913087185,2.529475958692381,4.180074172825598,9.459247229003907,3.6860408826808064,6.538820478543584,2.325290445048173,7.836980273106518,6.344126935599105,9.734631442987634,13.795677469495528,17.605909393456393
126,0.0790515691946612,0.00778026110238801,0.0380545374500414,99.9767436471185,99.99698637994351,0.5920913477012238,1.02456825425607,0.6036624470949109,0.6408992104458024,0.24487041902598009,1.6124285245647523,0.5659719536590992,1.5481178786320193,0.17150902571859597,0.3172847443674294,0.8045024682251161,2.2556590669344185,2.1813813226104903,1.5854474322655516,0.6273136450635015,3.347712676755506,2.767981937764673,5.897187310805974,10.730640980252726,3.580478315976072,5.113877890395152,1.9056704052372602,7.87468357339295,6.756511512969699,9.454851170315921,10.625473584984361,20.051953785648745
127,0.08063581815816327,0.00024581336938341123,0.034375822486157816,99.97577659349426,99.99686111971859,0.558105019010534,0.9532465817062142,0.5440575238242444,0.5917262639456828,0.21075824448353447,1.2564759549649984,0.40340451585842824,1.3036624355321538,0.16187657683744028,0.1734127045956987,0.23458325422707652,1.9422629936086062,2.1129387721243122,1.6745204659928843,0.52691907605176,2.792235556446326,1.1277736710701642,4.816889031580336,8.080832267605205,2.6326085287378365,7.118350764366924,2.2679815551281224,7.133029654192735,5.781192086630962,5.30521065818078,8.003543291022524,22.57452524187509
128,0.07917515264333565,0.0012502583701022414,0.03431877752462563,99.97477975742228,99.99673349066862,0.5526839958212497,0.9474122094473035,0.5301230146214909,0.5824647895966641,0.2290794257448314,1.166506440557732,0.7539933145841488,1.165464844728398,0.08929526159782451,0.42438801850079144,0.11847253446615089,2.063247247087887,2.6635868139136516,1.9402141795274301,0.6967578567733363,2.0048401280338397,1.860693162789338,3.4346538042016648,8.27253241369385,1.6837802487168894,7.040553113048001,1.9544236469888567,7.184562429971859,6.706853227023486,3.129310615353609,10.288514789637818,13.251092328307433
129,0.08227303329819316,0.001403439187147449,0.03570503929991683,99.97375797324995,99.99660220678958,0.5621009473170095,0.8818489729243307,0.5787862037465331,0.6017920000681766,0.32622278422059586,1.0621866335175454,0.33300733802963267,1.2022455742017415,0.10248884699016327,0.33380442549738915,0.17350044300998269,1.751069114387333,1.7683914927103022,2.3762064930023086,0.7603365518556551,2.0066818446792714,2.219121965353065,4.161980045761255,9.003858359779533,1.5511711422136816,5.775391005798015,1.6722011061576076,6.580286009211365,7.459448763634308,6.034331851405867,10.342135213523063,10.798080456689313
130,0.08394669543272973,0.002425141072632962,0.03698705763131063,99.97270686171879,99.99646747507877,0.5938318833029297,0.8684251007886907,0.5863503179232301,0.6181726627962639,0.24848162797828163,1.2943624455912641,0.3155398995687359,1.0929922525734317,0.0794481314692159,0.22941659521502117,0.839877544583563,1.229908874914061,1.3839701886957514,2.4466633023031825,0.8258273141592424,2.43783695046132,2.860997022364742,2.198335334706151,8.191208579164286,1.001143327473419,7.438319296988124,2.217357206582963,6.566408192911589,4.880261490018,4.980236853870249,12.712196582399365,13.555188985458797
131,0.09000998175406535,0.0013903585330664113,0.03894255303046875,99.97163036930903,99.99632882146346,0.658090077706185,0.808403169679453,0.621888871773494,0.6570467787127868,0.1589544283738655,1.1602060269212255,0.27477289520796605,1.2581313029998358,0.19566880514759566,0.16043318089493597,0.9947214465592525,0.6085953427689424,1.247877224710386,2.0062947591562916,0.7427927138966741,2.402169889190276,2.8485150368949568,1.4312316957529716,4.579273951867157,0.8405517993239997,8.194007205640476,2.2177286301230112,6.155030410292385,6.092927057977532,2.1095142475169766,14.017335422945017,16.37444864502901
132,0.08737854270711018,0.0009212894075496083,0.03754058584468128,99.97051839880686,99.99618659697164,0.622435257779399,0.7916004482499208,0.5783789825999561,0.6197682461621228,0.21610564743735908,1.0319607610572634,0.5209598336708114,1.0715331766438339,0.10121515348132282,0.028980959891726495,1.209707301190687,1.8590022189055022,0.789213015971283,2.0351715121753617,0.5878042672822019,2.0757871006684403,2.9740588746972905,2.136010527565162,5.353417289620934,0.2757094205987454,8.359877270393756,2.088646215591951,6.291011332563561,6.964295530200607,2.9981829059390503,14.311986900175224,12.240639780106385
133,0.08492300832337105,0.0010202661867558718,0.03654155976935594,99.96937710888169,99.99604077561828,0.5795831209614491,0.826057000809237,0.5400140206884412,0.586714467459049,0.3714545473290503,1.2323877309480502,0.27981556307485167,0.9200760477549526,0.024446708112524498,0.3442196950956642,1.0539832637984463,2.0515969977446726,0.3547036253506391,1.6056448963352914,0.570370554751293,2.3646506105445697,4.81322518506803,1.655476212688409,6.127302275175011,0.6810490972936225,8.984358081748082,2.1688588819157126,6.316526421166846,5.966841846816945,3.924163150783544,14.712629121772208,17.406605264468375
134,0.0869674394737677,0.0031235497514505396,0.03860340060589916,99.96820975760572,99.99589157337032,0.6175883176404058,0.8054996156061378,0.5858723584334304,0.6223083782558904,0.1880196227468763,1.0761535495066834,0.3748066988454586,0.9402257928713235,0.07905586708386599,0.04020637016193854,1.3868921425585947,2.8192243357521343,0.36764076396990164,1.9323919929431554,0.4883850407654389,2.2149803902272516,4.592896238514365,2.84894621376992,6.900729342973928,0.10925415746500312,8.610516559708449,1.9818953162087567,6.642471113514344,4.775560155786367,6.013153091142469,15.21006260866468,20.387864433252915
135,0.08735074075488945,0.0014199837090688437,0.037765538693996924,99.9670112069667,99.995737986288,0.6083442688536026,0.6585756168898145,0.5781627080329637,0.5998619037497023,0.2814684826201625,1.1689305029616743,0.37025223121092893,0.9775306167915082,0.038057489190706714,0.08306872911139737,0.5247638861247633,3.4563524467584568,0.3860297212054002,1.9263390711672193,0.3520314746083103,2.462224373923985,3.953365752487094,3.427409861238781,5.886393156864137,1.4454762559277574,6.913807837515334,1.9070529439720576,6.920348860483163,6.226825468216,2.682120473933548,13.897990495108765,23.429160299719335
136,0.09609625562327205,0.0038820814265424623,0.03838194176257255,99.96578973805796,99.99557996585276,0.6745265189815848,0.6642145749793888,0.530752319834988,0.6089897884288685,0.300056210188961,0.5953847882437489,0.4429799272242087,0.8591538388221223,0.04777959650901715,0.1544651670008414,0.0709601229051098,3.2313284538024285,0.7213047800728998,2.047622877122334,0.3825964500158923,3.1867727905115064,4.41180849775394,4.986117316101869,6.66764876793078,1.2822201155648087,6.792610149208794,2.0490781572386245,6.186520407322636,6.268537803086797,6.188352535990818,8.583278263247875,13.877374661181513
137,0.09438495374976884,0.003094102522599323,0.03809476800859148,99.96452899286781,99.99541919614859,0.6663046164931,0.5522053884765515,0.5477171754249557,0.6015803052207509,0.2672728252493889,0.6995467279759181,0.2706956269550337,0.6875358639178148,0.008824716997239562,0.04224715082316735,0.024432380410101498,3.0084983411486177,0.43760040446735254,2.409142844098939,0.42173316884273643,3.6194601222666773,4.708097499485514,5.700782829456818,4.486518459727434,1.8735290622229597,6.830196529362775,2.0674464957449885,6.644786698159642,6.207183514905118,5.184604394077131,2.05868302772026,13.222779512482361
138,0.0960725865379989,0.011908808456651553,0.03369367179950366,99.96324061608696,99.99525280070853,0.6515927755469643,0.4449286182955416,0.4856111261820631,0.5562457545753333,0.1539342622957227,1.0435075984172113,0.09323175457179314,0.7284194581185075,0.06821635647356608,0.2459737590542065,0.09014802021602948,2.696151240472624,0.9764578082943354,1.7259519185893555,0.17041162444218383,4.001878404403446,3.6757219257818217,5.169823671020567,5.278507686817078,1.3890608883640956,7.399190835122352,2.574095677160651,5.227212639361133,6.345364193697623,2.1277476938324025,1.8228650403887225,9.457319155311266
139,0.08492145624924695,0.004356733468555351,0.03333351932349974,99.9619094108926,99.99508560758773,0.591129438608061,0.48491483113677764,0.5118048229436385,0.5447660507522921,0.1546567720928007,1.2218012093627635,0.1805961749914616,0.7374662842080428,0.05871003032325297,0.265123243313776,0.23342297850512123,2.4787847230046585,0.30807600966340287,1.4714392113593564,0.1099186053237833,3.5049240383286038,3.177093364836548,5.119504245466039,6.068674687765151,0.6020734922098812,6.599726351376265,2.287276394786957,5.557046613222613,6.812630077052636,0.6337274660190567,1.7017655443389221,7.819493972486656
140,0.08674945376741539,0.0028359465398390695,0.034966275078055345,99.96055904688906,99.99491341686648,0.6120155045695779,0.4995834327630847,0.5078552415056184,0.5538211493825043,0.23730640246131396,1.2222322297749801,0.23948315434820588,0.5330731272005289,0.04392002569166138,0.3430419166061078,1.0502148940881637,2.0830126350605846,0.9405600693302324,1.7874300953209652,0.32895752961901265,3.3037375907635425,3.843105772129662,5.52597986889923,4.863277998080129,0.12501320206536454,6.8284146305085525,1.9820452288975798,6.718024076504001,6.881678920285827,0.935663517487775,2.9316491426623785,5.102920433534177
141,0.09243317216873811,0.001347249213988416,0.038205698150922805,99.95918128600034,99.9947373310339,0.6271208599903865,0.5640208629828498,0.5520362579258499,0.5869418686381465,0.39561716750775205,1.1201652457916302,0.4637201737050146,0.5584430588756985,0.0793415719709301,0.3068819175819075,1.5812886235807784,2.319003178957541,0.590168519174215,1.9097804745813203,0.4007623312930702,3.028334960035349,3.2159009976316795,4.7591773845712115,4.50011300233357,0.5040205455773171,6.358917224663034,1.9645127122341999,7.004809060960602,6.718727277040381,1.5265288621039326,8.08021243491363,5.412906805404525
142,0.08834911691080344,0.0008733467270818053,0.03775134251685169,99.95776242632293,99.99455748857643,0.5584349076757515,0.5989592777372879,0.555059811145959,0.5609890149488574,0.5440677366856622,0.9881865342504736,0.3938608889713646,0.41480838562639033,0.188215306279917,0.11804497566294843,0.520622425730798,3.1537706498734246,1.11693475420812,2.144469566488,0.39092750538116033,2.726137381311455,4.332869348127955,2.109324856486636,4.916608994179759,0.4836840399617147,6.625571551700862,1.938263541392118,6.460047542939094,6.343985821280096,0.5515691339888256,12.0492214022571,3.3352485217273284
143,0.08295043513022946,0.006050253794499679,0.038456627341431474,99.95631031965283,99.99437435737839,0.578859099974248,0.5510100571787897,0.5339547031370987,0.5557883319684755,0.4470300578389381,1.2478732077429877,0.6557311083616676,0.02321920680052385,0.283359157309394,0.27042940392337167,1.5795338266792678,3.020878390940884,1.065142698699736,2.677758111445401,0.5898292903865835,3.074911738756063,6.195874481143189,1.8319193013150719,2.7842952051906322,0.14915050898520732,5.996275286223265,1.5507320907769482,6.9540736724319885,5.271749405964688,0.565299984065462,12.620867053542963,5.109007627834835
144,0.07791432893815213,0.015502916336403222,0.04179351040431819,99.9548264814044,99.99418825640251,0.6072986752962735,0.5814798646564285,0.619132676801494,0.6100510798384831,0.3026806089356212,1.1602347717652093,0.5320543168691259,0.09831223608535297,0.1904816029706344,0.26965774563726747,1.9281035355271505,2.6348717943328652,0.45952952310262446,2.83027331235056,0.6594232216566907,2.584098018163092,6.2533634415834705,2.483153343965432,2.5305292130331076,1.3384113653062284,7.989694979032448,1.513992459757462,6.589136897889476,6.406002489758511,1.3063315575337322,12.595940502824321,6.92316403030514
145,0.08392276140684393,0.006579674919722262,0.039142135232538434,99.95332246687735,99.99399416618265,0.6381226905890942,0.5664593815741017,0.5336404017111338,0.5836903714142219,0.22685278382094834,1.2158904486538256,0.618667565300958,0.053741673668736625,0.1694279671794448,0.05247357770978645,1.8425081320188252,2.5913607942049572,0.6089751601064357,2.773015399909609,0.7544644582749921,1.8754002772967042,6.5243331825365845,3.3178779303226826,2.9842614132779137,0.6843828626533764,7.49434132320603,1.0560406724960385,5.796632133830463,6.312276936680237,0.04789498620082402,10.79781029543342,8.776864103247904
146,0.0788984991349716,0.01159738948919941,0.03992043544893359,99.95177428939462,99.99379919100542,0.6326317942343707,0.5677384878949642,0.5750199200986107,0.6000396205032517,0.17764659720321493,1.1208348798591576,0.7944854606681689,0.17932532663401304,0.07838087142649933,0.004397424438950063,1.7059648953081183,2.713392014866616,0.48683073987326964,2.2823512988102705,0.6212100183160036,1.911609226907237,7.210749575660545,3.6691398807568665,3.4388358423326952,0.266914900707529,6.933462728862611,0.9186793534967269,5.623414686385395,7.222297532896359,0.21657813738026643,8.685501674185915,9.491974694460307
147,0.07912518224374045,0.013584554137883521,0.04115409116452089,99.95019961597352,99.9935995588962,0.6672522983864203,0.5402186908603192,0.592266131823051,0.6205318244285758,0.048785586853115875,1.2182724803554308,0.6865731315381394,0.2081565035318823,0.028105463396506006,0.05367908606275495,1.468796334375717,2.6674804938815693,0.01709602279278472,2.5267014549024682,0.6515563288774184,1.2514169490153069,5.395710570033014,3.5708335328718426,3.894028028354208,0.32853623588193603,6.945436190920899,0.9570830962729312,4.890205854728847,7.42569122651342,1.0704637359422695,10.722886642117594,9.15281070446048
148,0.07451963383056519,0.012911603362224317,0.03881535892614215,99.94858691278158,99.99339529893726,0.6353832700803845,0.35740619676921137,0.5865465520312135,0.5853551330440746,0.12912201109141275,1.284637021747453,0.46310331430956947,0.18593976195088444,0.09836161324347434,0.22792956614783252,1.8511295803485475,2.6215651681009167,0.17349822859003577,2.7202236430923197,0.8208726664410839,1.189315617017344,6.401476104465891,2.8290513464720557,2.6985214994278923,0.45562487666085133,7.603582480935616,0.825151818949015,4.311474391984414,6.851706901223827,1.3889952703266355,13.359609539796839,5.8385040095477425
149,0.08084930013759341,0.00948776580589646,0.0394767408028188,99.94695465299911,99.99318633515655,0.6736889704642985,0.3300100182499495,0.5490679100218182,0.5826966556515317,0.16543316050923632,1.470911401901646,0.2184466134167062,0.15701704240161676,0.1656779842100345,0.23780969451402628,1.2618921856879886,2.1738613623489536,0.7807042198618889,2.7891758973151966,0.7612192352814723,1.7723453868297339,5.7908440804979,2.3051504442725426,3.1678307841749183,1.0590301948026037,6.615366463889699,1.195207933207464,4.3818363639144895,5.688947991005687,0.18644848106887807,10.451003869169265,6.857450415790978
150,0.08138653258682144,0.008490546755590987,0.03910973654104043,99.94528307115483,99.99297392002872,0.6557217690382046,0.2820877558010057,0.5187061037949272,0.5560641875327534,0.20653444715205335,1.6251119640415517,0.3786009571431295,0.02566521009716969,0.23384597641034693,0.19247872093932056,0.691185159386367,2.5302380261643056,1.1143295184015138,2.467386873741007,0.5365183327899649,1.673627696183004,5.291017411571774,1.1453193247443205,5.261207669059994,0.8646626196104235,5.992091218057002,1.320786366776534,4.6516024468004655,4.744239652168996,1.0279873208622676,13.07789940115043,0.6707136046883947
